lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD73-5xFAD-M2liver_033123,FAD131-5xFAD-M1liver_033123,FAD131-5xFAD-M2liver_033123,FAD131-5xFAD-M4liver_033123,FAD173-5xFAD-M1liver_033123,DOD73m2_500x_N1__liverLD__8_8_23,FAD131m1_500x_N1__liverLD__8_8_23,FAD131m2_500x_N1__liverLD__8_8_23,FAD131m4_500x_N1__liverLD__8_8_23,FAD173m1_500x_N1__liverLD__8_8_23,Blank_500x_N1__liverLD__8_8_23
PS (28:2),-0.21824804516413238,7.650647884475748,1.111378510418456,0.2917824871896714,0.3713595291504909,5,5,Time Period_ Older Data,Time Period_ New Data,PS,26854.361846923828,26825.22216796875,25159.121627807617,26642.641830444336,25164.46176147461,1962.340129852295,1963.500129699707,1958.5001373291016,1959.0201416015625,2009.4801445007324,1958.7801475524905
PE (32:5),0.21784583388052065,7.853129561280654,1.107449623963916,0.2926370163190185,0.37167917948972246,5,5,Time Period_ Older Data,Time Period_ New Data,PE,35641.442321777344,35433.842346191406,35627.642486572266,36221.76266479492,35563.16271972656,1918.9801292419431,1972.4801330566409,2040.040138244629,1999.3201484680176,2013.1801528930664,1867.1801376342771
1-O-cerotoyl-Cer(d18:1/18:0),-0.21551801514464627,7.471304951996069,1.0829526843753996,0.29803795820827156,0.37776004579484623,5,5,Time Period_ Older Data,Time Period_ New Data,Cer,16180.161041259766,30063.662281036377,28952.962230682373,10819.9807472229,29125.741970062256,1710.3801307678225,1722.2801208496094,1693.560131072998,1686.8001098632812,1797.6401252746582,1865.440128326416
"PIo (40:1), PIp (40:0)",0.21301396069745368,7.845395173200336,1.0588724353267471,0.30347249722505104,0.3838584359150543,5,5,Time Period_ Older Data,Time Period_ New Data,PI,33793.342514038086,40571.54315185547,38905.983001708984,18613.18115234375,45337.242904663086,1925.760139465332,2107.0601387023926,1999.4401321411133,1925.160140991211,1916.9601402282717,1939.840156555176
PSo (40:6)_2,0.2122492310782724,7.840619029350546,1.0512616785135052,0.30521668984280637,0.38527352652288677,5,5,Time Period_ Older Data,Time Period_ New Data,PS,36172.60241699219,39058.8427734375,34671.88247680664,33164.04235839844,32620.70230102539,1983.3001289367676,1963.7601432800293,1959.0401458740232,1958.6801376342771,1960.2801399230957,1958.660140991211
Cer(d18:0/14:0),-0.21155363182616482,7.758802918149193,1.044716162810218,0.30672714828111547,0.3855998435534023,5,5,Time Period_ Older Data,Time Period_ New Data,Cer,25765.101806640625,27174.66177368164,27573.721923828125,33188.58248901367,28044.021850585938,2305.6401710510254,1936.0401420593264,2050.600143432617,2077.840145111084,2275.8201599121094,2027.4601364135744
PS (36:5),0.21169779184295293,7.841928433946111,1.045817673267175,0.3064722844006609,0.3855998435534023,5,5,Time Period_ Older Data,Time Period_ New Data,PS,35508.3424987793,36265.46273803711,34780.48239135742,34608.12243652344,34620.762298583984,1996.0601348876953,1962.3801383972168,1959.8801307678225,1959.080135345459,1959.9801483154297,1958.240135192871
PS (34:3),0.2101042841733373,7.848400285628415,1.0301649767429648,0.3101199225317631,0.3890710229726397,5,5,Time Period_ Older Data,Time Period_ New Data,PS,35562.28244018555,33309.662170410156,37428.342346191406,34843.822509765625,35106.16247558594,2030.2401542663576,1963.8401412963867,1959.4001502990725,1959.1601295471191,1959.8201446533203,1996.6201515197752
PE (38:2),0.2086087125492745,8.249101405362786,1.0169661611297727,0.31323972673561756,0.3921863245307732,5,5,Time Period_ Older Data,Time Period_ New Data,PE,45628.383056640625,51920.44342041016,46348.343017578125,50026.96374511719,45560.04309082031,2373.1801795959473,3091.6202125549316,2829.1002082824707,2059.900161743164,3109.080207824707,1899.1401329040527
PSo (38:0),0.20838442171233065,7.835662551538567,1.0133449406289223,0.31410282622810387,0.3924692514330872,5,5,Time Period_ Older Data,Time Period_ New Data,PS,35638.46258544922,35356.422424316406,37080.90238952637,33139.76235961914,33645.34240722656,1961.000129699707,1963.1001319885256,1959.68013381958,1958.280128479004,1959.64013671875,1958.1401290893557
"PIo (34:1), PIp (34:0)",-0.20574348721274185,7.685207555982511,0.9878457101209293,0.3202694723587151,0.3993643622934585,5,5,Time Period_ Older Data,Time Period_ New Data,PI,26218.221893310547,28713.261962890625,31600.9619140625,20431.861267089844,27025.962158203125,1925.700138092041,1987.540126800537,1913.3601379394531,2232.420150756836,1917.520122528076,2111.220157623291
PSo (42:2),0.2014230723880627,7.834868658131582,0.9468327291764478,0.33052681127841654,0.4113222540353628,5,5,Time Period_ Older Data,Time Period_ New Data,PS,34693.56237792969,35578.60223388672,35943.76251220703,34512.782287597656,33566.14221191406,1961.6001358032229,1963.18013381958,1959.2401275634768,1976.440143585205,1959.8001403808591,1958.4801445007324
Lyso_PS(20:2) | PS (20:2),-0.20102969648420935,7.65125731135916,0.9430485756177127,0.33149505728558487,0.411695474370807,5,5,Time Period_ Older Data,Time Period_ New Data,PS,26794.64175415039,24445.901824951172,31362.68212890625,22737.001495361328,26501.22203063965,1961.2801551818848,1963.8801307678225,1959.1201362609863,1958.840145111084,1960.3201370239256,1958.7801361083984
SM (d18:0/12:0),-0.19968321675503461,7.647471742868955,0.9304857604658476,0.33473673233416934,0.4148849640198155,5,5,Time Period_ Older Data,Time Period_ New Data,SM,26916.141983032227,27205.001953125,26466.74169921875,26132.061767578125,25416.501831054688,1933.2001304626465,2043.9401512145996,2029.5601425170896,1855.200134277344,1978.2001419067385,1855.5001220703125
PS (38:2),0.1986172911558863,7.839791635872714,0.9206802523181423,0.3372964235991478,0.41721806613870493,5,5,Time Period_ Older Data,Time Period_ New Data,PS,34994.28237915039,37232.462799072266,35886.10235595703,33200.422302246094,33538.5823059082,1961.060131072998,1963.4801330566409,1958.660144805908,2022.8601570129397,1959.9801406860352,1958.080135345459
PE (44:12),0.19732458791881988,7.776245779600833,0.9085370012790008,0.3405028935245181,0.420340245312832,5,5,Time Period_ Older Data,Time Period_ New Data,PE,31868.782287597656,34393.602630615234,35243.642578125,33865.50241088867,31909.222198486328,1870.0801429748535,1889.9401359558103,1908.7401428222656,1883.6001319885256,1898.7801361083984,1866.4001388549805
PEp (30:0),-0.19581305572720284,7.69229005641826,0.8949408131998218,0.34414189713068233,0.42398281726500064,5,5,Time Period_ Older Data,Time Period_ New Data,PE,26679.86183166504,27368.202087402344,27556.36221313477,28445.1220703125,26804.48193359375,2048.2401390075684,1912.660125732422,1890.9801406860352,2043.760154724121,2257.5801582336426,1867.3201370239256
Cer(d18:0/22:0),-0.1954803635562735,7.670343390614192,0.8918360448461247,0.34498024174741065,0.4241673231864371,5,5,Time Period_ Older Data,Time Period_ New Data,Cer,27776.181610107426,26963.74200439453,29960.862182617188,23600.981903076172,26645.24203491211,1999.420146942139,2019.7401580810547,1787.000129699707,1912.9801330566409,2283.220157623291,1847.5801239013672
"PIo (38:1), PIp (38:0)",0.19320924796009886,7.857777697802896,0.8713318530024168,0.35058685916653504,0.4302022016864255,5,5,Time Period_ Older Data,Time Period_ New Data,PI,28953.482666015625,46075.583892822266,47695.684143066406,17287.381317138672,37865.42337036133,1927.180145263672,2034.52014541626,2181.4201736450195,1961.3401412963867,1916.220142364502,1969.840145111084
PSo (38:3)_2,0.18786096254577686,7.825592647908213,0.823696425686677,0.36410162981498756,0.44589782100602854,5,5,Time Period_ Older Data,Time Period_ New Data,PS,35862.84259033203,32219.842315673828,33338.60250854492,35206.182357788086,35537.40255737305,1960.6401405334473,1962.3401412963867,1959.18013381958,1959.080150604248,1959.080139160156,1958.7601470947263
PE (20:2),-0.18512456741794378,7.7172006504051,0.8000383100166388,0.37108191570513094,0.4535445636396045,5,5,Time Period_ Older Data,Time Period_ New Data,PE,27492.021713256836,25220.48179626465,29146.62197875977,29529.921951293945,28661.982162475582,2049.9801330566406,2095.0601501464844,2069.2201614379883,2155.980167388916,1949.420139312744,1867.100128173828
PIo (36:0),0.18401562897877638,7.879479809406851,0.7905199034521502,0.373942964412183,0.45613636847109845,5,5,Time Period_ Older Data,Time Period_ New Data,PI,40386.422271728516,37437.52212524414,49581.46273803711,31757.442657470703,20814.5615234375,1925.8601379394531,2026.1001510620115,2343.1001739501953,1985.720142364502,1957.5601119995115,1937.0001373291016
PS (42:5),-0.18308109244310294,7.666972740016417,0.7823058536026748,0.3764368542572546,0.4582709530088317,5,5,Time Period_ Older Data,Time Period_ New Data,PS,26600.801681518555,26522.781768798828,27745.14193725586,27635.941864013672,25600.761810302734,1961.360134124756,2029.5001373291016,1959.680145263672,1959.1001358032229,1960.0201416015625,1957.340133666992
PE (30:3),0.17850569366812782,7.832293341605114,0.7437949988855692,0.38844791005300633,0.4709919845367665,5,5,Time Period_ Older Data,Time Period_ New Data,PE,34833.16241455078,35053.522705078125,35691.16256713867,33619.40237426758,33906.18249511719,2053.4401473999023,2025.6001472473145,2013.240146636963,1894.6801414489744,1929.180145263672,1914.3601455688477
PIo (30:0),-0.1786844978511897,7.70853617907806,0.7453148563316034,0.38796364113327003,0.4709919845367665,5,5,Time Period_ Older Data,Time Period_ New Data,PI,29447.162048339844,28960.662170410156,28177.162231445312,25617.301879882812,26088.80206298828,2025.4601516723633,2192.5001525878906,1980.1601371765137,2032.1401481628416,1916.2801361083984,2017.7201499938965
PS (38:6),0.17822999047479582,7.837259214396721,0.7415022916321625,0.3891800651448281,0.4709919845367665,5,5,Time Period_ Older Data,Time Period_ New Data,PS,35978.74237060547,33750.22232055664,33992.862548828125,33746.90249633789,35779.62237548828,1964.7801322937012,1962.840129852295,1958.4601402282717,2021.220142364502,2013.0601425170896,1959.3401489257812
PE (20:4),0.17754107151999515,7.927186522056405,0.7360408087957917,0.390932107479402,0.47126062271489555,5,5,Time Period_ Older Data,Time Period_ New Data,PE,34629.56234741211,38530.56286621094,37490.48257446289,40254.98272705078,34709.5625,2315.6001777648926,2000.9801445007324,1913.2001419067385,2094.8401527404785,2314.100166320801,1946.8801383972168
PSo (40:6),0.177771345529729,7.821006286378955,0.7376475689708393,0.3904154892596399,0.47126062271489555,5,5,Time Period_ Older Data,Time Period_ New Data,PS,35117.78274536133,33963.50241088867,34703.32241821289,34248.242279052734,33061.9423828125,1961.2401390075684,1963.5601387023928,1959.540126800537,1959.000144958496,1959.4601364135744,1958.080135345459
PE (42:6),0.1770687939721011,7.950653053625842,0.7322093762021177,0.3921679797829647,0.4718271006763794,5,5,Time Period_ Older Data,Time Period_ New Data,PE,38973.48263549805,36305.96267700195,39508.08288574219,38753.182556152344,35919.802734375,2133.6601600646973,2414.6601600646973,2008.340145111084,1940.9801292419431,2379.3001823425293,1896.340145111084
Lyso_PS(17:2),0.1736150837182424,7.837743352706013,0.7036246883671831,0.40156842022258066,0.4821952180450481,5,5,Time Period_ Older Data,Time Period_ New Data,PS,33551.722412109375,35792.32257080078,32494.982391357426,36017.162536621094,34839.50241088867,2005.1201362609863,1962.560131072998,2040.7201538085935,1959.9201354980469,1960.10013961792,1989.02014541626
Lyso_PC(17:2),-0.17245260537419366,7.630071253910272,0.6940024758417938,0.40480631768624586,0.4823224210729738,5,5,Time Period_ Older Data,Time Period_ New Data,PC,25695.401962280273,28939.30206298828,28472.002395629883,22002.00163269043,24477.24200439453,1866.9801139831543,1870.2201347351072,1962.14013671875,1819.360134124756,1929.7401390075684,2131.7401542663574
Lyso_PS(18:4),-0.1725011344529082,7.66336218492366,0.6945309548728993,0.40462749749104565,0.4823224210729738,5,5,Time Period_ Older Data,Time Period_ New Data,PS,27204.142028808594,25503.581634521484,27396.241989135742,27158.001998901367,26964.881774902344,1961.1801376342771,1963.8801612854004,1958.8201370239256,1960.1601371765137,1960.300136566162,1959.1601333618164
PEo (36:3),0.1729486395661942,7.891257219140941,0.6983998366765105,0.4033218952162525,0.4823224210729738,5,5,Time Period_ Older Data,Time Period_ New Data,PE,34366.66241455078,37260.04263305664,37493.38265991211,33692.56231689453,38469.18273925781,1963.740135192871,1872.8001441955569,2304.8001708984375,2074.020164489746,2183.940155029297,1867.860149383545
PEo (36:4),0.17312140246479735,7.8351233571854415,0.6996467665443022,0.4029024112592015,0.4823224210729738,5,5,Time Period_ Older Data,Time Period_ New Data,PE,35204.76239013672,33586.06234741211,34440.26235961914,35738.882415771484,34534.002532958984,1921.140151977539,1962.8601303100584,2084.7401428222656,2030.4401512145996,1972.2401275634768,1866.8601417541504
PSo (30:0),0.1719981385399479,7.826926058526575,0.6905657336643358,0.4059720203733423,0.48277753774127197,5,5,Time Period_ Older Data,Time Period_ New Data,PS,32678.642333984375,36162.0026550293,35602.862548828125,34817.70233154297,32338.422286987305,2027.520133972168,1964.2601356506348,1959.080135345459,1958.8401374816897,1959.9001388549805,1958.6201400756836
PE (22:2),-0.17073394919186807,7.726337891062505,0.6805725801980564,0.409389627918802,0.4859036816916802,5,5,Time Period_ Older Data,Time Period_ New Data,PE,28559.84210205078,30791.48223876953,27404.20199584961,28404.622283935547,26642.64186096191,2030.0401496887207,2224.6001586914062,2011.160144805908,2057.7801475524902,2028.3601379394531,1866.700138092041
PS (30:4),-0.17010147701034448,7.669326751080257,0.6753530978297739,0.41119147564942404,0.48710374807701,5,5,Time Period_ Older Data,Time Period_ New Data,PS,26079.74185180664,26614.521926879883,28367.74203491211,26035.64195251465,27418.901885986328,1961.04012298584,1963.6601371765137,1959.1401405334473,1958.3601455688477,1960.620128631592,2023.7001495361328
PSo (40:1),0.16917272322624272,7.818210799439659,0.6680565401242724,0.4137300072063257,0.48917021965277663,5,5,Time Period_ Older Data,Time Period_ New Data,PS,34396.402404785156,36482.46240234375,33863.9026184082,33030.38235473633,32516.702209472656,1961.5201263427737,1972.6201400756836,1959.920150756836,1959.1601371765137,1959.780128479004,1958.420139312744
PE (44:0),-0.16880264622298327,7.683300094730674,0.6651313026887813,0.41475422401594864,0.48944176627169417,5,5,Time Period_ Older Data,Time Period_ New Data,PE,27912.961910247803,27546.981903076172,28940.88199996948,27799.321990966797,24205.58172607422,1912.800136566162,1982.3801383972168,1978.7801551818848,1964.560146331787,2095.000148773194,1974.7601432800293
Lyso_PS(18:1) | PS (18:1),0.1645935420108357,7.823026122328898,0.6324163949863406,0.42647034732436906,0.5023054186459108,5,5,Time Period_ Older Data,Time Period_ New Data,PS,35907.50244140625,34275.86260986328,33826.08264160156,32986.90216064453,33635.942443847656,1960.340133666992,2006.5201301574707,1959.0601196289065,1958.2601432800293,1982.660144805908,1958.76012802124
PEo (34:3),0.16077661233736054,7.81172404076288,0.603426478528533,0.437273647685491,0.5140468835386688,5,5,Time Period_ Older Data,Time Period_ New Data,PE,34257.642486572266,33650.28225708008,33766.56253051758,34732.24270629883,33045.922271728516,1975.1801376342771,1959.1201438903809,1969.1801528930664,1931.7001457214355,1991.5601196289065,1899.8201484680176
Lyso_PS(12:0) | PS (12:0),-0.15996104230422184,7.678581512035837,0.5972977431066262,0.4396109208649714,0.5158101471482331,5,5,Time Period_ Older Data,Time Period_ New Data,PS,26967.2618560791,28125.842163085938,28853.542114257812,26541.52182006836,26048.62171936035,1960.840133666992,1963.0801315307615,2038.2201461791992,1958.1601295471191,1959.7401313781736,1958.7801399230957
Lyso_PC(7:0),-0.15882903568085746,7.798520313298163,0.5891568215466092,0.4427453559292837,0.5185002647384768,5,5,Time Period_ Older Data,Time Period_ New Data,PC,31397.142150878903,27453.94189453125,29633.2021484375,31644.082244873047,30037.86215209961,1953.620128631592,2205.340156555176,2298.520179748535,2491.000171661377,1909.24015045166,1900.300136566162
PSo (40:4),0.15385581192416703,7.82474388220214,0.5526430488787741,0.45723975237400327,0.5344586099855523,5,5,Time Period_ Older Data,Time Period_ New Data,PS,37664.40283203125,32399.602416992188,34554.24255371094,31278.04229736328,34414.68225097656,1991.700138092041,1962.960147857666,1959.4601516723633,2040.520149230957,1960.4601440429688,1958.1401481628416
Cer(d18:0/26:0),0.15314945368201935,8.063303713110047,0.5480047550800009,0.4591340980473145,0.5356564477218669,5,5,Time Period_ Older Data,Time Period_ New Data,Cer,37811.342834472656,40761.34289550781,41659.062927246094,40781.38299560547,39170.762634277344,2212.0201416015625,2205.680145263672,2404.820156097412,2400.0201416015625,2429.1001625061035,2385.380172729492
Lyso_PS(20:3) | PS (20:3),0.15222056624644317,7.816136314661022,0.5409470220433812,0.46204051463211404,0.5380282741273766,5,5,Time Period_ Older Data,Time Period_ New Data,PS,32563.28256225586,31431.822265625,40881.98254394531,30481.322143554688,34005.68193054199,1961.400131225586,1963.6401290893557,1959.4601287841797,1980.3801383972168,1992.440143585205,1957.7201309204104
PI (38:4),-0.14631250455954553,9.571953288369945,0.5017440173769501,0.47873481683359775,0.5564163154141438,5,5,Time Period_ Older Data,Time Period_ New Data,PI,74500.70538330078,165062.78443145752,190155.5697784424,16535.10102081299,114274.090675354,1970.0801467895508,11160.061084747314,19207.30129623413,5604.580303192139,1916.4001426696775,1989.2201461791992
SM (d16:1/18:1),-0.1450455995958792,8.005725519664992,0.49165712749520196,0.4831890276410763,0.5605356704838097,5,5,Time Period_ Older Data,Time Period_ New Data,SM,42067.00259399414,32933.70202636719,35635.782958984375,28492.461975097656,32831.4826965332,2378.5001678466797,2639.3001823425293,1835.4201316833496,2716.0202140808105,2739.060203552246,2490.780185699463
PIp (20:0),-0.14110032495179864,8.057723447608414,0.4652956349837041,0.49515939495768274,0.5733424573194221,5,5,Time Period_ Older Data,Time Period_ New Data,PI,34156.00244140625,33836.2822265625,32178.46228027344,36188.64270019531,36917.04260253906,1963.0201301574707,2738.880184173584,2630.4801864624023,2989.520221710205,2052.6401557922363,3171.5002059936523
PE (22:0),-0.14039358507397057,7.68241111461513,0.4601657758404336,0.49754650781684756,0.5750256075331671,5,5,Time Period_ Older Data,Time Period_ New Data,PE,27885.401977539062,28125.702087402344,27006.56188964844,27620.48175048828,27939.12210083008,1977.7801399230957,2070.620147705078,1890.8001289367676,2009.240135192871,1954.3801307678225,1869.7401390075684
PSo (38:3),0.13601208507957982,7.800909753519846,0.4319053321231507,0.5110555088066532,0.5895321974249033,5,5,Time Period_ Older Data,Time Period_ New Data,PS,34054.902587890625,31926.7822265625,34096.442138671875,32911.80236816406,33223.92239379883,1960.720142364502,1963.020122528076,1959.7801322937012,1958.280143737793,1959.9801330566409,1957.6001205444336
PE (34:4),0.13512195660818752,7.87930991609982,0.42641057728494053,0.5137554999196547,0.5915390428981445,5,5,Time Period_ Older Data,Time Period_ New Data,PE,35679.88229370117,33911.882385253906,36216.48245239258,36714.0421295166,34310.982666015625,2050.320152282715,2236.3401679992676,2136.2401542663574,1923.9001502990725,2101.820152282715,1912.460147857666
PE (18:4),-0.13299054792596945,7.739674589103706,0.41301389036937053,0.5204437240025893,0.5981218917641699,5,5,Time Period_ Older Data,Time Period_ New Data,PE,27820.362030029297,27605.021728515625,29531.962036132812,28773.742126464844,31051.442108154297,2123.540153503418,2033.9801483154297,1986.3601531982424,2048.7601623535156,2094.920135498047,1926.2801322937012
PE (42:5),0.12929226534929375,7.829168434599043,0.3903456807586902,0.5321177532446038,0.6092649368005127,5,5,Time Period_ Older Data,Time Period_ New Data,PE,31695.142303466797,35092.14254760742,35267.28259277344,33881.98260498047,33832.782318115234,1951.4401359558103,1908.2001457214355,2131.060157775879,1984.540138244629,2073.6801528930664,1933.5801429748535
PS (42:6),0.12940450238402618,7.808562530151856,0.39098961016106415,0.531779678875611,0.6092649368005127,5,5,Time Period_ Older Data,Time Period_ New Data,PS,32229.522247314453,35574.02261352539,33654.62255859375,32513.7822265625,32897.10250854492,2000.4401359558103,1963.2001304626465,1958.8201293945312,2000.5001373291016,1958.8801307678225,1958.820140838623
PS (44:10),-0.1277463486664986,7.721718061560353,0.3810555314140922,0.5370388745165571,0.612622123522591,5,5,Time Period_ Older Data,Time Period_ New Data,PS,25846.24188232422,30029.242218017574,30520.94218444824,28000.701873779297,28118.70195007324,2071.3601570129395,2006.7801475524905,2001.6801490783691,2001.6001510620115,2002.9601364135744,2000.6401481628416
SM (d18:1/12:0),-0.1278701290925359,7.716261570947216,0.38178863043416555,0.5366475427512565,0.612622123522591,5,5,Time Period_ Older Data,Time Period_ New Data,SM,29287.742126464844,28603.322021484375,29359.602142333984,26346.881912231445,28354.342071533203,2382.900161743164,1990.8001441955569,1861.5801429748535,1974.1801376342771,1847.7601203918457,1991.9401245117188
PSo (34:4),-0.12624995432807487,7.686124489544385,0.37212871914911005,0.5418462142021417,0.6169635267070597,5,5,Time Period_ Older Data,Time Period_ New Data,PS,27720.44203186035,26619.98181152344,28945.921981811523,27259.441848754883,28100.722061157227,1962.2401428222656,1963.020133972168,1959.3001327514648,1958.940139770508,1960.500129699707,1999.0401458740232
PSo (40:0),0.12581378095273693,7.799764819501124,0.3695882977589271,0.5432287666789658,0.6173965318712968,5,5,Time Period_ Older Data,Time Period_ New Data,PS,33515.7024230957,33182.90229797363,34399.9225769043,31973.24234008789,32485.20251464844,1960.320140838623,1962.800121307373,1959.1001434326172,1959.360149383545,1987.140151977539,1958.3801345825195
SM (d18:1/14:0),0.12470246554239844,8.071866280917618,0.363433643667989,0.5466054342999079,0.6200901427785328,5,5,Time Period_ Older Data,Time Period_ New Data,SM,41788.80310058594,39597.843017578125,41232.22296142578,39199.1028137207,40623.94268798828,2332.0001831054688,2260.4601516723633,2132.4201431274414,2992.700206756592,2284.800151824951,2082.14013671875
PSo (38:5),0.11839789636814126,7.792738932714696,0.3273094217981267,0.5672477095607075,0.6423246122966835,5,5,Time Period_ Older Data,Time Period_ New Data,PS,32454.46206665039,33325.122314453125,34792.88212585449,31630.102294921875,32092.322143554688,1960.6801414489744,1963.0801467895508,1959.8401412963867,1959.5201377868652,1959.24015045166,1958.4601402282717
Lyso_PC(24:1),0.11534452096419028,7.937592222127461,0.3108206579779279,0.5771770329385326,0.6513353100270466,5,5,Time Period_ Older Data,Time Period_ New Data,PC,34900.502502441406,42213.082763671875,34859.98220825195,34521.84243774414,36785.822692871094,2219.1001586914062,2172.8201599121094,2206.040180206299,2349.7401695251465,2008.220142364502,1965.620132446289
PSp (42:4),-0.11533349157244487,7.703598800520906,0.31058743731791516,0.5773199338876095,0.6513353100270466,5,5,Time Period_ Older Data,Time Period_ New Data,PS,28208.06185913086,27014.641845703125,28221.021911621097,29092.602081298828,28185.061965942383,1961.320140838623,2044.1401481628416,1958.7201309204104,1959.8401527404783,1960.5601234436035,2033.1801490783691
Lyso_PC(24:0),0.11465033844559822,8.027082428642123,0.3071542597074667,0.5794317179097254,0.6522810527300118,5,5,Time Period_ Older Data,Time Period_ New Data,PC,38709.02261352539,38097.34246826172,36992.462310791016,39159.72265625,37975.88287353515,2592.000186920166,2446.580177307129,2306.8401679992676,2113.9201736450195,1996.7601356506348,2510.000175476074
PEp (34:4),0.11442857582260639,7.835139629479326,0.3057886632604916,0.5802760014546209,0.6522810527300118,5,5,Time Period_ Older Data,Time Period_ New Data,PE,33154.922424316406,33940.30224609375,32261.24217224121,33478.842376708984,36460.98260498047,1977.440139770508,2102.4401512145996,2002.4201354980469,2177.1001586914062,1874.540138244629,1968.1201438903809
PS (38:3),0.11282017021125343,7.795821155050737,0.29721072481060234,0.5856363527749374,0.6571074559369061,5,5,Time Period_ Older Data,Time Period_ New Data,PS,33500.662506103516,33519.022552490234,32029.402587890625,33731.1025390625,31438.70211791992,1960.960132598877,1989.6201400756836,1959.0801277160645,1976.4001350402832,1959.7801399230957,1958.4601364135744
PE (20:0),-0.11054187746236935,7.742642618855757,0.2853727514051485,0.5932011545158938,0.6589775271963528,5,5,Time Period_ Older Data,Time Period_ New Data,PE,27802.48175048828,27954.422119140625,29778.26220703125,28317.96206665039,32225.36215209961,1904.6401405334473,2294.58016204834,2058.520149230957,2001.080139160156,1967.2401428222656,1954.3601417541504
PE (36:5),-0.11101780352134925,8.593769101905531,0.2885305470148971,0.5911637326439135,0.6589775271963528,5,5,Time Period_ Older Data,Time Period_ New Data,PE,54785.00354003906,58069.483642578125,56370.18395996094,51254.86358642578,56398.18389892578,3867.9803428649902,5690.860374450684,4186.860324859619,2295.5201683044434,3462.7002487182617,1971.1401557922363
PEo (40:4),0.1106190509260622,8.185371396811473,0.28611680938370654,0.5927197844144113,0.6589775271963528,5,5,Time Period_ Older Data,Time Period_ New Data,PE,44839.74313354492,44712.243103027344,44810.7431640625,41112.682861328125,45867.76336669922,2687.1401748657227,2842.320182800293,2383.5201721191406,2272.320163726806,3112.6401863098145,1898.8601455688477
PEp (20:0),-0.1103867982260033,7.7377815314513105,0.2845696395593879,0.5937216357045062,0.6589775271963528,5,5,Time Period_ Older Data,Time Period_ New Data,PE,28982.042053222656,29729.82196044922,29388.141876220703,28153.20213317871,29693.66229248047,1954.02014541626,1971.420146942139,2242.640167236328,2026.040153503418,2008.280143737793,1905.500144958496
PI (38:1),0.11175292559311574,7.7838594435202,0.29160410516852764,0.5891944110803358,0.6589775271963528,5,5,Time Period_ Older Data,Time Period_ New Data,PI,21645.48129272461,48354.06303405762,56039.2639465332,12821.541000366213,25569.262268066406,1976.9201431274416,1920.5001335144043,1990.4601287841797,1962.080150604248,1916.4201354980469,1943.2401390075684
PSp (34:4),-0.11118898332637485,7.689370320354654,0.28865975655139,0.5910806725378651,0.6589775271963528,5,5,Time Period_ Older Data,Time Period_ New Data,PS,27724.54200744629,27479.042053222656,27217.56185913086,29718.742065429688,27834.601959228516,1962.3001289367676,1963.0001220703125,1960.3601379394531,1958.420146942139,1959.8001327514648,1958.3201484680176
Lyso_PE(12:0) | PE (12:0),-0.10596214656508605,7.764543625327508,0.2622458392859217,0.6085814145129326,0.6742556678776376,5,5,Time Period_ Older Data,Time Period_ New Data,PE,28187.50212097168,30140.3017578125,29878.902069091797,32467.902282714844,28665.582061767574,2037.3601570129397,1996.3801498413088,1927.3401527404783,2159.4001541137695,2290.7601737976074,1878.2201347351072
PE (30:2),-0.10474310545004377,7.7864441981380175,0.25625927398665027,0.6127018103386747,0.6776020020980674,5,5,Time Period_ Older Data,Time Period_ New Data,PE,31120.88220214844,30152.982299804688,28784.982177734375,28929.362518310547,31768.562133789062,2015.4801445007324,2126.4201583862305,2047.640151977539,2077.3601417541504,2238.120162963867,2022.6801528930664
PC (42:0),-0.10325536941545117,7.554423581788873,0.2488133436196165,0.6179118807921142,0.6809189956492707,5,5,Time Period_ Older Data,Time Period_ New Data,PC,18563.04119873047,31242.2417678833,32012.64256286621,18340.421127319336,28254.682220458984,1847.3401222229004,1797.3601188659668,1805.300121307373,1582.460117340088,1877.080139160156,1789.9401168823242
PSo (34:2),-0.1033842751909933,7.696496819510033,0.24957065098943684,0.6173775576336804,0.6809189956492707,5,5,Time Period_ Older Data,Time Period_ New Data,PS,27987.16194152832,28366.20211791992,29158.562103271484,26955.701690673828,28824.821884155273,1961.520133972168,1963.340129852295,1988.060146331787,1959.6001434326172,1959.220142364502,1959.18013381958
PE (36:1),0.10148427461422183,8.609548106268663,0.24107496585586574,0.6234307936297852,0.6857738729927637,5,5,Time Period_ Older Data,Time Period_ New Data,PE,61109.50451660156,63506.92462158203,59983.384216308594,56988.18365478515,58796.40417480469,4205.0002517700195,4357.060348510742,3715.9602432250977,2194.0801582336426,3762.860301971435,2080.960147857666
PEo (34:4),0.09946407329892176,7.775109930037679,0.2310051270329439,0.6307795414690989,0.6926206729856772,5,5,Time Period_ Older Data,Time Period_ New Data,PE,32719.94247436523,32995.60241699219,30466.382049560547,31762.342071533203,33024.86242675781,1946.900146484375,1917.6001472473145,1982.3201446533203,1912.660144805908,1979.1401481628416,1953.720157623291
PE (44:5),0.0985456986209337,7.761943038251851,0.22674573916044596,0.6339473833579693,0.6948604771325785,5,5,Time Period_ Older Data,Time Period_ New Data,PE,30535.562408447266,32588.982330322266,32632.80239868164,32448.10235595703,30832.962188720703,1984.12015914917,1936.340133666992,1871.2001266479492,1959.6801376342771,1874.700122833252,1987.7201385498047
