,Q1,Q3,Intensity,Transition,Lipid,Class
149,960.9,687.9,8224.820571899414,960.9 -> 687.9,TAG(58:2)_FA 16:0,
150,960.9,689.9,12261.460884094238,960.9 -> 689.9,TAG(58:2)_FA 16:1,
151,962.9,661.9,14548.001205444336,962.9 -> 661.9,TAG(58:1)_FA 18:0,
152,962.9,689.9,11183.580863952637,962.9 -> 689.9,TAG(58:1)_FA 16:0,
153,962.9,691.9,15408.581226348877,962.9 -> 691.9,TAG(58:1)_FA 16:1,
154,964.9,663.9,51870.24335479736,964.9 -> 663.9,TAG(58:0)_FA 18:0,
155,964.9,691.9,14425.721141815186,964.9 -> 691.9,TAG(58:0)_FA 16:0,
156,964.9,693.9,10050.060760498047,964.9 -> 693.9,TAG(58:0)_FA 16:1,
157,968.9,667.9,7750.7605628967285,968.9 -> 667.9,TAG(60:12)_FA 18:0,
158,968.9,695.9,7391.660495758057,968.9 -> 695.9,TAG(60:12)_FA 16:0,
159,968.9,697.9,5645.540424346924,968.9 -> 697.9,TAG(60:12)_FA 16:1,
160,970.9,669.9,6553.080455780029,970.9 -> 669.9,TAG(60:11)_FA 18:0,
161,970.9,697.9,5377.900379180908,970.9 -> 697.9,TAG(60:11)_FA 16:0,
162,970.9,699.9,7027.700492858887,970.9 -> 699.9,TAG(60:11)_FA 16:1,
163,972.9,671.9,7105.620468139648,972.9 -> 671.9,TAG(60:10)_FA 18:0,
164,972.9,699.9,6429.820518493652,972.9 -> 699.9,TAG(60:10)_FA 16:0,
165,972.9,701.9,6244.480396270752,972.9 -> 701.9,TAG(60:10)_FA 16:1,
166,974.9,673.9,7124.92049407959,974.9 -> 673.9,TAG(60:9)_FA 18:0,
167,974.9,701.9,7708.520587921143,974.9 -> 701.9,TAG(60:9)_FA 16:0,
168,974.9,703.9,8245.00057220459,974.9 -> 703.9,TAG(60:9)_FA 16:1,
169,976.9,675.9,10619.380840301514,976.9 -> 675.9,TAG(60:8)_FA 18:0,
170,976.9,703.9,8553.640533447266,976.9 -> 703.9,TAG(60:8)_FA 16:0,
171,976.9,705.9,8986.520671844482,976.9 -> 705.9,TAG(60:8)_FA 16:1,
172,978.9,677.9,16763.8812789917,978.9 -> 677.9,TAG(60:7)_FA 18:0,
173,978.9,705.9,9765.42074584961,978.9 -> 705.9,TAG(60:7)_FA 16:0,
174,978.9,707.9,6843.080486297607,978.9 -> 707.9,TAG(60:7)_FA 16:1,
175,980.9,679.9,10944.840759277344,980.9 -> 679.9,TAG(60:6)_FA 18:0,
176,980.9,707.9,7266.740489959717,980.9 -> 707.9,TAG(60:6)_FA 16:0,
177,980.9,709.9,6950.120513916016,980.9 -> 709.9,TAG(60:6)_FA 16:1,
178,982.9,681.9,9401.440773010254,982.9 -> 681.9,TAG(60:5)_FA 18:0,
179,982.9,709.9,6564.780502319336,982.9 -> 709.9,TAG(60:5)_FA 16:0,
180,982.9,711.9,6105.8403968811035,982.9 -> 711.9,TAG(60:5)_FA 16:1,
181,984.9,683.9,9975.640716552734,984.9 -> 683.9,TAG(60:4)_FA 18:0,
182,984.9,711.9,6078.560432434082,984.9 -> 711.9,TAG(60:4)_FA 16:0,
183,984.9,713.9,5775.760372161865,984.9 -> 713.9,TAG(60:4)_FA 16:1,
184,986.9,685.9,9361.260688781738,986.9 -> 685.9,TAG(60:3)_FA 18:0,
185,986.9,713.9,5977.060359954834,986.9 -> 713.9,TAG(60:3)_FA 16:0,
186,986.9,715.9,7306.82052230835,986.9 -> 715.9,TAG(60:3)_FA 16:1,
187,988.9,687.9,7168.040470123291,988.9 -> 687.9,TAG(60:2)_FA 18:0,
188,988.9,715.9,6033.160396575928,988.9 -> 715.9,TAG(60:2)_FA 16:0,
189,988.9,717.9,6432.440467834473,988.9 -> 717.9,TAG(60:2)_FA 16:1,
190,990.9,689.9,9674.300792694092,990.9 -> 689.9,TAG(60:1)_FA 18:0,
191,990.9,717.9,7846.520538330078,990.9 -> 717.9,TAG(60:1)_FA 16:0,
192,990.9,719.9,7187.340560913086,990.9 -> 719.9,TAG(60:1)_FA 16:1,
193,992.9,691.9,12531.880912780762,992.9 -> 691.9,TAG(60:0)_FA 18:0,
194,992.9,719.9,7284.620529174805,992.9 -> 719.9,TAG(60:0)_FA 16:0,
195,992.9,721.9,5096.840385437012,992.9 -> 721.9,TAG(60:0)_FA 16:1,
