,Q1,Q3,Intensity,Transition,Lipid,Class
104,924.8,651.8,29508.14264678955,924.8 -> 651.8,TAG(56:6)_FA 16:0,
105,924.8,653.8,30427.3624420166,924.8 -> 653.8,TAG(56:6)_FA 16:1,
106,926.8,625.8,44920.50340270996,926.8 -> 625.8,TAG(56:5)_FA 18:0,
107,926.8,653.8,30705.402534484863,926.8 -> 653.8,TAG(56:5)_FA 16:0,
108,926.8,655.8,19534.10157394409,926.8 -> 655.8,TAG(56:5)_FA 16:1,
109,928.8,627.8,84040.50550079346,928.8 -> 627.8,TAG(56:4)_FA 18:0,
110,928.8,655.8,21345.801376342773,928.8 -> 655.8,TAG(56:4)_FA 16:0,
111,928.8,657.8,9994.04077911377,928.8 -> 657.8,TAG(56:4)_FA 16:1,
112,930.8,629.8,33060.54249572754,930.8 -> 629.8,TAG(56:3)_FA 18:0,
113,930.8,657.8,8900.900520324707,930.8 -> 657.8,TAG(56:3)_FA 16:0,
114,930.8,659.8,7215.900508880615,930.8 -> 659.8,TAG(56:3)_FA 16:1,
115,932.9,631.9,14632.86100769043,932.9 -> 631.9,TAG(56:2)_FA 18:0,
116,932.9,659.9,7168.040573120117,932.9 -> 659.9,TAG(56:2)_FA 16:0,
117,932.9,661.9,11806.380882263184,932.9 -> 661.9,TAG(56:2)_FA 16:1,
118,934.9,633.9,13506.72103881836,934.9 -> 633.9,TAG(56:1)_FA 18:0,
119,934.9,661.9,10889.460712432861,934.9 -> 661.9,TAG(56:1)_FA 16:0,
120,934.9,663.9,33978.74208831787,934.9 -> 663.9,TAG(56:1)_FA 16:1,
121,936.9,635.9,16412.141036987305,936.9 -> 635.9,TAG(56:0)_FA 18:0,
122,936.9,663.9,32026.182121276855,936.9 -> 663.9,TAG(56:0)_FA 16:0,
123,936.9,665.9,11462.600830078125,936.9 -> 665.9,TAG(56:0)_FA 16:1,
124,944.8,643.8,8542.400730133057,944.8 -> 643.8,TAG(58:10)_FA 18:0,
125,944.8,671.8,6730.38049697876,944.8 -> 671.8,TAG(58:10)_FA 16:0,
126,944.8,673.8,7185.760536193848,944.8 -> 673.8,TAG(58:10)_FA 16:1,
127,946.8,645.8,8616.620540618896,946.8 -> 645.8,TAG(58:9)_FA 18:0,
128,946.8,673.8,7474.32052230835,946.8 -> 673.8,TAG(58:9)_FA 16:0,
129,946.8,675.8,10359.980651855469,946.8 -> 675.8,TAG(58:9)_FA 16:1,
130,948.8,647.8,9684.240623474121,948.8 -> 647.8,TAG(58:8)_FA 18:0,
131,948.8,675.8,10334.620708465576,948.8 -> 675.8,TAG(58:8)_FA 16:0,
132,948.8,677.8,17410.0811920166,948.8 -> 677.8,TAG(58:8)_FA 16:1,
133,950.8,649.8,19597.061164855957,950.8 -> 649.8,TAG(58:7)_FA 18:0,
134,950.8,677.8,17014.36114501953,950.8 -> 677.8,TAG(58:7)_FA 16:0,
135,950.8,679.8,9691.680694580078,950.8 -> 679.8,TAG(58:7)_FA 16:1,
136,952.8,651.8,22832.041610717773,952.8 -> 651.8,TAG(58:6)_FA 18:0,
137,952.8,679.8,11053.160831451416,952.8 -> 679.8,TAG(58:6)_FA 16:0,
138,952.8,681.8,7194.7404861450195,952.8 -> 681.8,TAG(58:6)_FA 16:1,
139,954.8,653.8,22538.901557922363,954.8 -> 653.8,TAG(58:5)_FA 18:0,
140,954.8,681.8,7601.620567321777,954.8 -> 681.8,TAG(58:5)_FA 16:0,
141,954.8,683.8,6916.620498657227,954.8 -> 683.8,TAG(58:5)_FA 16:1,
142,956.9,655.9,14573.221031188965,956.9 -> 655.9,TAG(58:4)_FA 18:0,
143,956.9,683.9,7361.080532073975,956.9 -> 683.9,TAG(58:4)_FA 16:0,
144,956.9,685.9,10811.940845489502,956.9 -> 685.9,TAG(58:4)_FA 16:1,
145,958.9,657.9,7639.98055267334,958.9 -> 657.9,TAG(58:3)_FA 18:0,
146,958.9,685.9,9912.92074584961,958.9 -> 685.9,TAG(58:3)_FA 16:0,
147,958.9,687.9,6469.020446777344,958.9 -> 687.9,TAG(58:3)_FA 16:1,
148,960.9,659.9,7270.740524291992,960.9 -> 659.9,TAG(58:2)_FA 18:0,
149,960.9,687.9,7525.50053024292,960.9 -> 687.9,TAG(58:2)_FA 16:0,
150,960.9,689.9,8462.500553131104,960.9 -> 689.9,TAG(58:2)_FA 16:1,
151,962.9,661.9,11991.280860900879,962.9 -> 661.9,TAG(58:1)_FA 18:0,
152,962.9,689.9,8896.300605773926,962.9 -> 689.9,TAG(58:1)_FA 16:0,
153,962.9,691.9,12600.740993499756,962.9 -> 691.9,TAG(58:1)_FA 16:1,
154,964.9,663.9,35794.263328552246,964.9 -> 663.9,TAG(58:0)_FA 18:0,
155,964.9,691.9,12387.480926513672,964.9 -> 691.9,TAG(58:0)_FA 16:0,
156,964.9,693.9,8705.200630187988,964.9 -> 693.9,TAG(58:0)_FA 16:1,
157,968.9,667.9,7319.660606384277,968.9 -> 667.9,TAG(60:12)_FA 18:0,
158,968.9,695.9,6126.540439605713,968.9 -> 695.9,TAG(60:12)_FA 16:0,
159,968.9,697.9,6143.720386505127,968.9 -> 697.9,TAG(60:12)_FA 16:1,
160,970.9,669.9,6161.000408172607,970.9 -> 669.9,TAG(60:11)_FA 18:0,
161,970.9,697.9,6564.100437164307,970.9 -> 697.9,TAG(60:11)_FA 16:0,
162,970.9,699.9,5526.920413970947,970.9 -> 699.9,TAG(60:11)_FA 16:1,
163,972.9,671.9,4102.460342407227,972.9 -> 671.9,TAG(60:10)_FA 18:0,
164,972.9,699.9,5278.580337524414,972.9 -> 699.9,TAG(60:10)_FA 16:0,
165,972.9,701.9,6614.100494384766,972.9 -> 701.9,TAG(60:10)_FA 16:1,
166,974.9,673.9,5830.540428161621,974.9 -> 673.9,TAG(60:9)_FA 18:0,
167,974.9,701.9,5746.140403747559,974.9 -> 701.9,TAG(60:9)_FA 16:0,
168,974.9,703.9,6780.520469665527,974.9 -> 703.9,TAG(60:9)_FA 16:1,
169,976.9,675.9,10184.500686645508,976.9 -> 675.9,TAG(60:8)_FA 18:0,
170,976.9,703.9,7465.720512390137,976.9 -> 703.9,TAG(60:8)_FA 16:0,
171,976.9,705.9,9989.820770263672,976.9 -> 705.9,TAG(60:8)_FA 16:1,
172,978.9,677.9,15552.981155395508,978.9 -> 677.9,TAG(60:7)_FA 18:0,
173,978.9,705.9,8843.940570831299,978.9 -> 705.9,TAG(60:7)_FA 16:0,
174,978.9,707.9,5593.920375823975,978.9 -> 707.9,TAG(60:7)_FA 16:1,
175,980.9,679.9,7771.820583343506,980.9 -> 679.9,TAG(60:6)_FA 18:0,
176,980.9,707.9,5370.7203941345215,980.9 -> 707.9,TAG(60:6)_FA 16:0,
177,980.9,709.9,6388.360427856445,980.9 -> 709.9,TAG(60:6)_FA 16:1,
178,982.9,681.9,7100.700565338135,982.9 -> 681.9,TAG(60:5)_FA 18:0,
179,982.9,709.9,5491.000400543213,982.9 -> 709.9,TAG(60:5)_FA 16:0,
180,982.9,711.9,6056.300403594971,982.9 -> 711.9,TAG(60:5)_FA 16:1,
181,984.9,683.9,7184.100452423096,984.9 -> 683.9,TAG(60:4)_FA 18:0,
182,984.9,711.9,6023.740482330322,984.9 -> 711.9,TAG(60:4)_FA 16:0,
183,984.9,713.9,4877.980358123779,984.9 -> 713.9,TAG(60:4)_FA 16:1,
184,986.9,685.9,8092.400573730469,986.9 -> 685.9,TAG(60:3)_FA 18:0,
185,986.9,713.9,4547.720333099365,986.9 -> 713.9,TAG(60:3)_FA 16:0,
186,986.9,715.9,5960.680397033691,986.9 -> 715.9,TAG(60:3)_FA 16:1,
187,988.9,687.9,7072.480457305908,988.9 -> 687.9,TAG(60:2)_FA 18:0,
188,988.9,715.9,4966.320358276367,988.9 -> 715.9,TAG(60:2)_FA 16:0,
189,988.9,717.9,5706.440376281738,988.9 -> 717.9,TAG(60:2)_FA 16:1,
190,990.9,689.9,8773.340702056885,990.9 -> 689.9,TAG(60:1)_FA 18:0,
191,990.9,717.9,6465.900466918945,990.9 -> 717.9,TAG(60:1)_FA 16:0,
192,990.9,719.9,5231.940326690674,990.9 -> 719.9,TAG(60:1)_FA 16:1,
193,992.9,691.9,9776.4407081604,992.9 -> 691.9,TAG(60:0)_FA 18:0,
194,992.9,719.9,5848.340343475342,992.9 -> 719.9,TAG(60:0)_FA 16:0,
195,992.9,721.9,5434.860382080078,992.9 -> 721.9,TAG(60:0)_FA 16:1,
