,Q1,Q3,Intensity,Transition,Lipid,Class
152,962.9,689.9,5703.140419006348,962.9 -> 689.9,TAG(58:1)_FA 16:0,
153,962.9,691.9,7602.420501708984,962.9 -> 691.9,TAG(58:1)_FA 16:1,
154,964.9,663.9,8514.800647735596,964.9 -> 663.9,TAG(58:0)_FA 18:0,
155,964.9,691.9,6112.260448455811,964.9 -> 691.9,TAG(58:0)_FA 16:0,
156,964.9,693.9,5273.340362548828,964.9 -> 693.9,TAG(58:0)_FA 16:1,
157,968.9,667.9,6729.040508270264,968.9 -> 667.9,TAG(60:12)_FA 18:0,
158,968.9,695.9,5095.460357666016,968.9 -> 695.9,TAG(60:12)_FA 16:0,
159,968.9,697.9,5280.120365142822,968.9 -> 697.9,TAG(60:12)_FA 16:1,
160,970.9,669.9,5990.600387573242,970.9 -> 669.9,TAG(60:11)_FA 18:0,
161,970.9,697.9,5766.380424499512,970.9 -> 697.9,TAG(60:11)_FA 16:0,
162,970.9,699.9,4889.660343170166,970.9 -> 699.9,TAG(60:11)_FA 16:1,
163,972.9,671.9,4450.640293121338,972.9 -> 671.9,TAG(60:10)_FA 18:0,
164,972.9,699.9,5788.200401306152,972.9 -> 699.9,TAG(60:10)_FA 16:0,
165,972.9,701.9,4744.80033493042,972.9 -> 701.9,TAG(60:10)_FA 16:1,
166,974.9,673.9,5201.1004066467285,974.9 -> 673.9,TAG(60:9)_FA 18:0,
167,974.9,701.9,5451.32043838501,974.9 -> 701.9,TAG(60:9)_FA 16:0,
168,974.9,703.9,6792.780433654785,974.9 -> 703.9,TAG(60:9)_FA 16:1,
169,976.9,675.9,6631.420459747314,976.9 -> 675.9,TAG(60:8)_FA 18:0,
170,976.9,703.9,5986.5803565979,976.9 -> 703.9,TAG(60:8)_FA 16:0,
171,976.9,705.9,6419.720420837402,976.9 -> 705.9,TAG(60:8)_FA 16:1,
172,978.9,677.9,7007.220497131348,978.9 -> 677.9,TAG(60:7)_FA 18:0,
173,978.9,705.9,8785.500511169434,978.9 -> 705.9,TAG(60:7)_FA 16:0,
174,978.9,707.9,5047.340358734131,978.9 -> 707.9,TAG(60:7)_FA 16:1,
175,980.9,679.9,5201.52033996582,980.9 -> 679.9,TAG(60:6)_FA 18:0,
176,980.9,707.9,5128.140335083008,980.9 -> 707.9,TAG(60:6)_FA 16:0,
177,980.9,709.9,5070.960369110107,980.9 -> 709.9,TAG(60:6)_FA 16:1,
178,982.9,681.9,6271.560474395752,982.9 -> 681.9,TAG(60:5)_FA 18:0,
179,982.9,709.9,5144.620349884033,982.9 -> 709.9,TAG(60:5)_FA 16:0,
180,982.9,711.9,6556.940456390381,982.9 -> 711.9,TAG(60:5)_FA 16:1,
181,984.9,683.9,6003.200439453125,984.9 -> 683.9,TAG(60:4)_FA 18:0,
182,984.9,711.9,5686.120342254639,984.9 -> 711.9,TAG(60:4)_FA 16:0,
183,984.9,713.9,7166.200538635254,984.9 -> 713.9,TAG(60:4)_FA 16:1,
184,986.9,685.9,4778.800308227539,986.9 -> 685.9,TAG(60:3)_FA 18:0,
185,986.9,713.9,6979.880458831787,986.9 -> 713.9,TAG(60:3)_FA 16:0,
186,986.9,715.9,4829.220283508301,986.9 -> 715.9,TAG(60:3)_FA 16:1,
187,988.9,687.9,4071.220283508301,988.9 -> 687.9,TAG(60:2)_FA 18:0,
188,988.9,715.9,5936.42045211792,988.9 -> 715.9,TAG(60:2)_FA 16:0,
189,988.9,717.9,5191.000392913818,988.9 -> 717.9,TAG(60:2)_FA 16:1,
190,990.9,689.9,5396.800411224365,990.9 -> 689.9,TAG(60:1)_FA 18:0,
191,990.9,717.9,5351.260391235352,990.9 -> 717.9,TAG(60:1)_FA 16:0,
192,990.9,719.9,5198.640380859375,990.9 -> 719.9,TAG(60:1)_FA 16:1,
193,992.9,691.9,5537.160354614258,992.9 -> 691.9,TAG(60:0)_FA 18:0,
194,992.9,719.9,4489.3603439331055,992.9 -> 719.9,TAG(60:0)_FA 16:0,
195,992.9,721.9,4663.620361328125,992.9 -> 721.9,TAG(60:0)_FA 16:1,
