lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023
PE (38:2),0.11338123620620427,7.236356211584198,0.04485605395757375,0.8322689366910626,0.9994622267857053,PE,100242.58819580078,91422.28692626952,101125.3657836914,71535.62490844727,88813.72619628906,90640.62615966795,33401.20255279541,73354.42486572266,68642.4839477539,60375.42492675781
PE (38:3),0.30013066303101676,8.383433856113664,0.31534602480860485,0.5744180296937786,0.9994622267857053,PE,274412.50341796875,191857.15368652344,267357.10205078125,174310.86975097656,190313.37371826172,182925.81573486328,35388.28260040283,202401.97583007812,201499.7120361328,65347.90435791016
PE (38:5),0.4634972610143104,8.81605481637473,0.7533671333731036,0.38541226586197,0.9994622267857053,PE,379571.1047973633,263377.45709228516,402690.8424682617,270807.56213378906,253373.55950927737,244393.8733520508,34705.48241043091,259887.75451660156,269017.3616333008,57860.28399658203
PE (38:6),0.8108046738105927,9.8720284236321465,2.30562942616507,0.12890605343568895,0.9994622267857053,PE,992508.4794921876,607292.7166748047,887661.8643188477,591610.7357788086,465481.3509521485,417835.74981689453,41453.602882385254,487932.11486816406,561672.5418701172,71421.02490234375
PE (38:7),0.5013401266140788,9.309129708947811,0.8816267365036765,0.34775651624744797,0.9994622267857053,PE,496837.0963745117,353105.70556640625,643243.8280029297,368436.4611816406,296168.3997192383,405678.20526123047,35174.222240448,506199.6898803711,237480.75390625,115742.64880371094
PE (38:8),0.028504830285588843,7.272875780922706,0.0028296471708699755,0.9575769951388515,0.9994622267857053,PE,103691.0263671875,84146.30548095703,95686.14617919922,74504.38513183594,91957.84686279295,82742.16607666016,42278.74291229248,71089.04522705078,75483.5249633789,66760.24517822266
PE (38:9),-0.07157291296297441,7.306569166280921,0.01779266354833453,0.8938856310795402,0.9994622267857053,PE,97380.68737792967,93708.4868774414,91585.3666381836,70014.5249633789,107758.22784423828,90159.72625732422,38839.222553253174,74146.28515625,76722.966064453125,68791.42498779297
PE (40:0) | PEp (42:6),-0.036090434462595015,10.26097240942952,0.004528663070232142,0.9463465849395192,0.9994622267857053,PE,800198.19775390625,713660.6779785156,558756.7760620117,562627.7478637695,848285.9451904297,986631.123046875,45058.823181152344,586565.1856079102,606720.1514282227,739565.6359863281
PE (40:0) | PEp (42:6)_2,-0.02680713016271202,10.134032174515548,0.0024991631180455443,0.9601290578932928,0.9994622267857053,PE,719276.8778076172,639406.1754150391,547221.0676879883,505161.4763183594,773693.3519287109,856526.6607666016,45102.84346008301,559598.2181396484,548904.8374633789,704371.3571777344
PE (40:1),-0.028419991379228904,6.82116466220503,0.0028086771171729197,0.9577343347816628,0.9994622267857053,PE,72810.76477050781,64397.40447998047,60178.70407104492,51317.162994384766,67255.96496582031,60473.32458496094,31283.02244567871,49244.72326660156,54221.86346435547,60797.52395629883
PE (40:10),0.2602408250326281,7.659493921435031,0.23695181023572331,0.6264163985654873,0.9994622267857053,PE,162900.990234375,96610.82611083984,169137.81268310547,97040.64611816406,119538.30755615234,113342.22680664062,39347.6227645874,118711.94665527344,74280.26470947266,67112.2446899414
PE (40:2),0.12431039867448898,7.670853295625494,0.053933310769593845,0.8163551342706736,0.9994622267857053,PE,141695.30920410156,118208.70935058594,138472.5887451172,72104.26544189453,112945.96856689452,115456.06689453124,35060.76248168945,91887.56744384766,104153.06732177734,124172.42895507812
PE (40:3),-0.029318017729879076,7.352281166174156,0.0029889636259667896,0.9564002427594228,0.9994622267857053,PE,113235.48876953124,90775.72637939452,94619.54638671876,74415.4457397461,112210.18756103516,92162.10552978516,43123.06266784668,73483.8051147461,74864.06579589844,64576.34442138672
PE (40:4),0.47532860971798563,8.644728047165758,0.7923831624940476,0.37338048095424703,0.9994622267857053,PE,369221.6298828125,249479.69677734375,320296.03759765625,218520.5765380859,221170.7969970703,198964.59356689453,47655.763671875,222646.49810791016,220669.2905883789,70988.00439453125
PE (40:5),0.6407951689468799,8.792345410929391,1.4408956353590834,0.2299944621651049,0.9994622267857053,PE,437240.2690429687,273071.9189453125,396678.18713378906,253974.4393310547,231337.7371826172,213024.81323242188,35289.64235687256,239750.2362060547,248301.68072509769,68147.14532470703
PE (40:7),0.4786385639197919,8.476014603337601,0.8034732499463642,0.37005694950832607,0.9994622267857053,PE,316690.32373046875,229236.85998535156,285049.1793823242,191215.71466064453,197652.41479492188,175214.7928466797,51138.66367340088,183730.5733642578,185141.65380859375,76985.52502441406
PE (40:8),-0.0022609106192561807,7.2954702236425,1.7787933900947905e-5,0.996634872470949,0.9994622267857053,PE,101895.8275756836,84553.90563964844,91674.18566894533,77233.66564941406,98407.86682128906,87020.32666015625,43035.003479003906,69709.86474609375,70444.12469482422,73820.48571777344
PE (40:9),-0.07611128121751978,7.072296412725217,0.020117857977112408,0.8872084140974874,0.9994622267857053,PE,89511.40588378906,70852.90533447266,69128.96514892578,62451.46432495117,79086.34606933594,74423.66540527344,41173.20315551758,64811.3447265625,57283.28399658203,68818.30487060547
PE (42:0),-0.0014878763839577672,6.811652137681952,7.703567803218903e-6,0.9977854501613341,0.9994622267857053,PE,76234.0650024414,59089.56427001953,59094.36462402344,43964.6828918457,66080.86535644531,59434.92462158203,29048.88208770752,45102.64303588867,46999.22348022461,80385.34509277344
PE (42:1),0.05682773071747886,6.970651627653472,0.01125402711204515,0.9155149126713686,0.9994622267857053,PE,80123.86584472656,71070.84484863281,92693.48788452148,57040.12448120117,71771.68475341797,75580.82604980469,30013.60231781006,74227.6849975586,51678.72393798828,44949.74362182617
PE (42:10),0.08885265701826735,7.3831966823530895,0.02753276058956544,0.8682120483825752,0.9994622267857053,PE,120221.0078125,91929.2056274414,105109.4891357422,69129.1851196289,97350.0067138672,102713.34716796876,31958.662170410156,83381.54541015625,71539.98553466797,88553.50668334961
PE (42:11),0.06846262156335717,9.097053425861803,0.016339032459200098,0.8982880786609703,0.9994622267857053,PE,336079.50744628906,274845.4053955078,231877.8159790039,239085.26123046875,261159.31939697263,322813.0189819336,36101.68260192871,255497.31665039065,287462.3624267578,567797.3109130859
PE (42:2),0.05096947946804974,7.337355945108018,0.009052166587935062,0.924201343506008,0.9994622267857053,PE,110175.44714355467,86668.9058227539,127458.84686279295,65980.205322265625,93406.8060913086,106673.62817382812,34152.78252410889,102453.62579345705,62101.70376586914,54594.463134765625
PE (42:2)_2,0.0444758632057011,7.265046082236454,0.0068914877865609014,0.933839624185969,0.9994622267857053,PE,103248.1275024414,78270.70489501953,123858.24884033205,65511.88540649414,90418.56652832033,99823.04724121094,34159.762798309326,93389.54559326172,61070.22528076172,50915.143798828125
PE (42:3),-0.08717935977816077,7.311382196246831,0.02638612214832392,0.8709609041485292,0.9994622267857053,PE,112199.82806396484,77081.02587890625,80656.34600830078,72275.46594238281,114661.88806152344,92248.96618652344,38203.14283370972,65528.50469970703,70925.624755859375,82177.765625
PE (42:4),-0.0669240722589724,6.623497248915362,0.015558038902781846,0.9007358273705263,0.9994622267857053,PE,61524.60412597656,52206.823791503906,57988.724365234375,45284.183197021484,61351.56427001953,54260.00396728515,31433.162269592285,41475.04263305664,42793.28298950195,47901.96307373047
PE (42:5),-0.08944153714599866,6.683729361600618,0.02777082854663604,0.8676487404539841,0.9994622267857053,PE,70070.944580078125,52993.403381347656,53321.5234375,47786.64340209961,64100.84454345703,54428.823181152344,33997.26235961914,44696.863372802734,45748.54348754883,48342.28338623047
PE (42:6),0.003939065638384074,6.770219164204727,5.400166492108838e-5,0.9941367322417652,0.9994622267857053,PE,76354.86538696289,61058.74432373047,61370.263916015625,48814.6233215332,66062.68426513672,60284.364196777344,31401.742126464844,45832.723236083984,50801.80337524414,51214.32336425781
PE (42:7),-0.12271082139949485,6.886055082680525,0.05222141028741589,0.8192419758444193,0.9994622267857053,PE,77579.80535888672,59538.924560546875,62347.70440673828,51500.70361328125,67824.44525146484,65919.064697265625,36794.06256103515,56035.14343261719,54087.56414794922,62931.244384765625
PE (42:9),0.11932762464024914,7.348563127788756,0.04969086701908054,0.8236020636758586,0.9994622267857053,PE,114205.7494506836,79611.205322265625,127197.9291381836,77644.02557373047,96084.7260131836,91534.48724365234,34528.04281616211,96460.76690673828,69067.34558105469,60611.303955078125
PE (44:0),-0.16063189761069532,6.269009759813629,0.08937598617944786,0.7649719637854325,0.9994622267857053,PE,50326.54362487793,39747.30229187012,37956.702880859375,32796.22211456299,53505.183502197266,43218.403747558594,23450.14172744751,33127.402282714844,31173.482299804688,41320.123123168945
PE (44:1),-0.1620507018946348,6.241841248299641,0.09095734440484193,0.7629636002945984,0.9994622267857053,PE,49304.54325866699,38533.48267364502,35213.5622253418,31411.482456207275,50476.34410858154,39074.68257904053,24431.86181640625,30370.182159423828,31392.42214202881,46303.14366149902
PE (44:12),-0.12042100809325065,6.6396653681286235,0.05029370061367899,0.8225529987234637,0.9994622267857053,PE,65093.964294433594,52799.38345336914,54213.16342163086,40281.86251831055,66323.52410888672,53288.20373535156,28614.662071228027,45499.26318359375,43930.68313598633,52815.76443481445
PE (44:2),-0.2502145868343047,6.324678706799864,0.21621001299001819,0.6419429971998684,0.9994622267857053,PE,48901.08352661133,41608.26330566406,41813.86306762695,31025.142211914062,56689.60333251953,41544.003326416016,28594.201725006104,34562.64208984375,34012.002380371094,39921.40255737305
PE (44:3),-0.1998950537098893,6.363738308104557,0.13823111248404985,0.7100458967831739,0.9994622267857053,PE,49010.64343261719,42610.843017578125,41338.6828918457,33556.80253601074,51180.16342163086,42332.72326660156,27932.442138671875,35370.88250732422,36689.342346191406,49494.123046875
PE (44:4),-0.18900002330656207,6.2634536210319345,0.1236177099951874,0.725143438457997,0.9994622267857053,PE,49406.34381103515,39633.10287475586,37149.44256591797,33140.5421295166,50140.94329833984,40639.22268676758,28269.581775665283,29963.88192749023,33438.522216796875,39237.183044433594
PE (44:5),-0.17101883214716693,6.382936581621629,0.10127519997604395,0.7503046778050215,0.9994622267857053,PE,55609.72430419922,43227.823181152344,41108.502990722656,34826.722595214844,53839.04364013672,48734.98321533203,26877.54190063477,35554.302825927734,36290.162689208984,42072.36312866211
PE (44:6),-0.0016269085164618078,6.493137291982767,9.210456482833251e-6,0.9975785250966561,0.9994622267857053,PE,61859.82421875,44831.20318603515,48250.40319824219,43588.40286254883,55680.90414428711,46228.063415527344,27094.461906433105,35394.982482910156,38968.92283630371,50487.563568115234
PE (44:7),-0.07322366818703313,6.507418794987826,0.01862144028473267,0.8914573292762906,0.9994622267857053,PE,61677.184631347656,47911.22302246094,49767.9033203125,41003.52310180664,54146.58349609375,47192.22329711914,29279.322265625,45718.023193359375,39101.483001708984,42247.16329956055
PE (44:8),-0.16658351278733505,6.462137957636102,0.09610434803806811,0.7565556233941286,0.9994622267857053,PE,53509.16387939453,47816.06359863281,47802.34362792969,36401.6823425293,57767.624114990234,49946.54360961914,28761.421920776367,39683.56268310547,35632.16271972656,44680.182678222656
PE (46:1),-0.15133892881213878,5.983752989001672,0.07935586385262638,0.7781722289770773,0.9994622267857053,PE,37962.50276184082,29962.742065429688,34745.62237548828,30614.102081298828,42830.04309082031,32985.762268066406,20710.401405334473,26916.96200561523,27062.701858520508,32585.642639160156
PE (52:4),-0.07869252922387134,5.640986761713993,0.021502318589227798,0.8834187929813451,0.9994622267857053,PE,36003.06246948242,25263.92204284668,29815.722381591797,19891.54123687744,31303.022232055664,25348.4416885376,18264.801345825195,21123.68147277832,21115.30145263672,21515.601501464844
PEo (18:0),0.09702194784099,6.885915660830667,0.03283395984362869,0.8562094687189432,0.9994622267857053,PE,82564.62487792969,48356.383361816406,95847.406982421875,77417.90447998047,68434.84518432617,73352.38534545898,15873.121112823486,94478.68685913086,61698.66418457031,12523.880874633787
PEo (18:1),0.25130873492246064,7.68661568963303,0.2209357484425709,0.6383278481644987,0.9994622267857053,PE,168129.41235351562,17352.401336669922,244741.0719604492,146765.36883544922,88891.66566467285,142770.71334838867,5630.180393218994,245327.7536315918,74815.1655883789,2986.2802352905273
PEo (20:0),-0.2828267930380152,5.9549666756892625,0.2759102502876658,0.5993943994726499,0.9994622267857053,PE,36968.5224609375,34761.88259887695,2612.5601692199707,36323.202880859375,36508.081939697266,35661.482421875,22160.401580810547,15283.621147155762,29335.7822265625,50394.444076538086
PEo (28:0),-0.15026747231773466,6.7383923026224615,0.07824193343753905,0.7796941774567059,0.9994622267857053,PE,66857.26419067383,56953.10321044922,50213.043869018555,45350.2229309082,66828.90417480469,66795.44430541992,25904.281951904297,48961.7033996582,47881.92323303223,64770.42544555664
PEo (30:0),0.3797230826727488,9.766783617848997,0.5052723568473994,0.4771926097506807,0.9994622267857053,PE,602326.8801879883,379120.5016174317,1127907.279876709,454103.3826599121,392232.96560668945,525280.4710388184,23502.061813354492,1027866.1252593994,263581.3807373047,42619.00257873535
PEo (32:1),-0.23833842882497905,7.109466220550736,0.19626079036856936,0.6577561094788617,0.9994622267857053,PE,77582.02606201172,72172.28509521484,65487.22454833984,63256.30487060547,81184.94616699219,76362.72442626953,48284.9035949707,66968.12506103516,61535.884765625,74534.8853149414
PEo (32:5),-0.11906230795410186,6.472294230830855,0.049166862429501634,0.8245193883471919,0.9994622267857053,PE,54839.8034362793,46099.96353149414,48073.72280883789,42457.5832824707,52302.68395996094,46034.20330810547,28231.061798095703,43061.14297485352,43602.36289978027,42055.64291381836
PEo (34:0),6.014870719887655e-4,6.848422672637174,1.2590671758516692e-6,0.9991047085823679,0.9994622267857053,PE,70473.32452392578,60793.324645996094,69213.80480957031,56580.74362182617,67218.92413330078,63391.60482788086,27093.56212234497,57004.86404418945,55357.88400268555,61414.24447631836
PEo (34:1),0.03727872391634822,7.1200423439363165,0.004840695319302313,0.944531851765327,0.9994622267857053,PE,88872.68566894531,71248.90606689453,83802.906982421875,62263.04397583008,78657.66473388672,70563.58502197266,29313.401958465576,66999.5837097168,69418.00555419922,89238.78762817383
PEo (34:2),0.12884549247300073,7.342792447304181,0.0579453791033302,0.8097733271917669,0.9994622267857053,PE,107130.06848144533,84286.545166015625,120799.70852661131,82850.02584838867,93294.78701782228,84561.72573852539,31933.142013549805,97547.72811889648,76969.54638671875,64707.64520263672
PEo (34:3),-0.014547812763710137,6.630003682750005,7.362173957972118e-4,0.97835339400039,0.9994622267857053,PE,62402.5244140625,52314.7434387207,55549.34390258789,49794.70388793945,58090.26452636719,57702.6044921875,25005.84161376953,45347.08282470703,46661.623291015625,51130.02337646485
PEo (34:4),-0.20431633325490256,6.636474538856807,0.14439421579686496,0.7039510647675594,0.9994622267857053,PE,60597.804138183594,53803.06335449219,46162.723205566406,42367.243103027344,66599.54431152344,57064.104064941406,31786.362422943115,42283.68325805664,41446.3830871582,54821.244232177734
PEo (36:0),-0.07827216152403495,6.5252840787172195,0.02127464679779223,0.8840332427884816,0.9994622267857053,PE,59330.14407348633,49994.48278808594,48667.7434387207,41543.283203125,55579.62380981445,52393.543548583984,26786.701789855957,44015.74319458008,38816.04290771485,47888.66329956055
PEo (36:1),0.11370175189185694,6.971520282306019,0.04510998883040429,0.8318019111762079,0.9994622267857053,PE,77646.6852722168,67480.56436157227,90181.7667236328,70191.384765625,78624.86639404297,68186.92483520508,27655.82179260254,61104.56430053711,61800.52429199219,46045.104095458984
PEo (36:2),0.16841815558476012,7.152521840518076,0.09908230141650165,0.7529336998183115,0.9994622267857053,PE,88423.22662353516,91593.64697265624,98241.52642822266,70779.40533447266,86115.74621582031,79278.64544677734,28715.342037200928,62982.884185791016,70934.02456665039,60238.78433227539
PEo (36:3),0.2212156326675849,7.148494463005679,0.17110474303399315,0.6791318481981451,0.9994622267857053,PE,96551.96618652344,86930.32577514648,105171.2678527832,69956.92449951172,90162.94595336914,77896.52615356445,24860.44164276123,65456.62390136719,69075.72525024414,54553.723693847656
PEo (36:4),0.04367338027314182,7.080887095689923,0.006644875414849594,0.9350315173656962,0.9994622267857053,PE,95222.12677001952,79189.66561889648,78640.68637084961,61634.14453125,90751.825927734375,81019.20614624023,25320.441844940186,63800.684967041016,65351.78482055664,58951.66506958008
PEo (36:5),0.1913663569385262,6.786865348305773,0.12797610428174266,0.7205397821389685,0.9994622267857053,PE,79590.08514404297,60611.684143066406,73115.02459716797,55549.04425048828,65726.00509643555,59482.58499145508,22330.481693267822,52713.86338806152,49022.363189697266,52111.863830566406
PEo (38:0),0.3966077313426939,8.972124864312667,0.5512985168697924,0.4577876057627985,0.9994622267857053,PE,378051.5602416992,274026.8442687988,529550.8460083008,244269.28125,248295.6967163086,311507.16522216797,35859.18236923218,434109.3088378906,176599.2120361328,98827.6455078125
PEo (38:1),0.005014532653794078,7.162011798277204,8.751851544275269e-5,0.9925357926061819,0.9994622267857053,PE,96572.30682373048,78046.10479736328,83847.62677001953,67985.86486816406,84167.84533691406,78842.14636230469,38610.84281158447,68399.52453613281,68185.32489013672,64799.56494140625
PEo (38:2),-0.09568830821783757,7.1920029307454225,0.0317802192914769,0.8585108798102523,0.9994622267857053,PE,90720.60614013672,74886.88513183594,88748.9455871582,68604.44448852539,103986.54620361328,80958.96423339844,38215.10263824463,70190.78576660156,65491.543884277344,62723.40478515625
PEo (38:3),-0.06277136891421846,6.985362860217162,0.013688970087894603,0.9068601547794198,0.9994622267857053,PE,82555.08581542969,70056.50476074219,74571.48565673828,56650.32415771485,82042.2865600586,74375.80487060547,35139.6026802063,55881.184478759766,59506.10467529297,53738.78381347656
PEo (38:4),0.1686562873686152,7.654060402676762,0.09936446541632904,0.7525936373628798,0.9994622267857053,PE,155280.57385253906,119347.7880859375,127507.75073242188,106120.82836914062,130877.2294921875,117602.40686035156,33944.762268066406,105482.54672241212,100034.32611083984,57848.88397216797
PEo (38:5),0.3328184965355092,7.652186754342632,0.3879382180880384,0.5333851575622978,0.9994622267857053,PE,170824.51232910156,112015.9285888672,147091.42999267578,115182.98760986328,121092.02825927734,105389.40771484376,29663.561908721924,106895.44869995116,106535.42791748048,47719.54364013672
PEo (38:6),0.3881049928058164,7.8559016248569264,0.527861607221439,0.46750727417206706,0.9994622267857053,PE,211948.2742919922,132721.73052978516,172952.8525390625,126779.82766723631,135226.8091430664,116059.1883544922,29924.90198898315,126103.1506652832,130335.78955078124,48624.98318481445
PEo (40:0),0.4664212869311927,8.442155694410186,0.7629152218908075,0.38241774841511944,0.9994622267857053,PE,315270.18420410156,218887.3348388672,264178.88049316406,194472.6951904297,189717.6336669922,172467.27172851562,51347.343868255615,182942.13348388672,181560.6749267578,74184.26550292969
PEo (40:2),-0.05258737706511748,6.974082817375328,0.00961021775538029,0.9219071072532922,0.9994622267857053,PE,82492.1254272461,66850.8246459961,70382.40521240234,54739.40380859375,75470.1650390625,70881.3451538086,36153.582458496094,55774.68371582031,54995.184143066406,67354.98455810547
PEo (40:3),0.3168830791658231,7.404070255245626,0.3516045302922066,0.5532062467581946,0.9994622267857053,PE,130340.2109375,90680.4467163086,136067.02905273438,87470.56579589844,98596.84716796876,91777.10650634766,33346.962268829346,89640.32452392578,63903.40478515625,62180.68426513672
PEo (40:4),0.03930057415519584,7.306247930346233,0.005380317134381585,0.9415270912557885,0.9994622267857053,PE,106263.0062866211,92255.26623535156,94831.36614990234,76007.88543701172,98214.52746582033,89598.7660522461,38826.08278656006,78298.72467041016,71622.3646850586,65576.48498535156
PEo (40:5),0.17319914995122604,7.918675020796276,0.10479885151016788,0.7461451007263856,0.9994622267857053,PE,178015.1524658203,137389.0899658203,155940.41046142578,120341.51013183594,139818.8900756836,130401.96868896484,40565.242919921875,124384.84704589844,129952.68920898438,103374.60748291016
PEo (40:6),0.14738906609025546,10.36417589559562,0.0758555422507925,0.7829944646338618,0.9994622267857053,PE,821650.1892089844,818281.1588745117,874977.5704345703,604285.979309082,675794.8889160156,759719.2194824219,36789.18246459961,827124.1087036133,900752.5665893556,704991.9232788086
PEo (42:0),-0.06412759988606935,6.76381512723087,0.014286206185715855,0.9048594992912663,0.9994622267857053,PE,73775.60498046875,59225.24420166016,58126.62414550781,46906.003021240234,64279.8642578125,63108.14465332031,32577.382232666016,46132.60311889648,49865.383728027344,54419.50369262695
PEo (42:2),-0.007572249663185308,7.222549379993059,1.995030138459697e-4,0.9887306114840301,0.9994622267857053,PE,98808.26763916016,73378.66510009766,105967.02709960938,69393.224853515625,95726.40612792967,85301.685791015625,35548.142654418945,85502.44543457031,64363.624450683594,55708.50402832031
PEo (42:4),0.10349139971460858,8.467489200329139,0.037364927844464546,0.8467239496685242,0.9994622267857053,PE,215031.19512939453,194828.51489257812,163592.37042236328,162146.7514038086,173441.2123413086,194501.28955078125,34530.30256652832,162053.28964233398,195157.3767089844,324055.8346557617
PEo (42:6),-0.08152304258774982,7.7798593077203035,0.023077295492839767,0.8792562403252224,0.9994622267857053,PE,141706.29022216797,114357.84796142578,111707.92922973631,101329.38775634766,158426.65209960938,143702.9087524414,31732.34243774414,104704.80624389648,101626.72674560548,124321.7060546875
PEp (16:0),0.3828594911675872,8.582983675818252,0.5136665080990497,0.4735559458707486,0.9994622267857053,PE,255020.06353759769,217841.6905517578,350705.28479003906,263159.78216552734,214841.87295532227,197271.03378295896,24910.341918945312,339464.2777404785,159676.39315795898,54986.14303588867
PEp (20:0),-0.21105337810574482,6.399162028631916,0.15403625924955122,0.6947076245588226,0.9994622267857053,PE,56272.94403076172,47258.643005371094,20454.341537475582,36302.02197265625,48970.544189453125,54936.24334716797,23669.06167602539,32086.68258666992,35011.90234375,64054.60452270508
PEp (28:0),-0.10325998500353514,6.248475385049727,0.03699885441506012,0.8474673794244634,0.9994622267857053,PE,46402.94329833984,40028.06280517578,36550.46223449707,36277.42248535156,44417.62307739258,41803.46250915527,19323.44142150879,37828.12260437012,36251.10283660889,45536.66323852539
PEp (30:0),-0.06165858923791173,6.505101914398496,0.01320809447929605,0.9085034007231134,0.9994622267857053,PE,56659.784423828125,53178.0439453125,49401.16394042969,41447.10321044922,58625.264099121094,55591.743713378906,22156.981506347656,40800.00325012207,42621.24365234375,42990.90328979492
PEp (30:1),-0.06441570120298447,6.610078131208798,0.01441463608352933,0.9044348515456501,0.9994622267857053,PE,58232.22479248047,50142.84408569336,51883.00439453125,46060.7633972168,56323.44415283203,58983.143798828125,22415.001678466797,45886.02265930176,44158.14392089844,62109.14465332031
PEp (32:1),-0.04031324296702861,6.72185366883115,0.0056494785369523015,0.9400850123545809,0.9994622267857053,PE,66854.74404907227,54412.46435546875,61264.88458251953,46339.44268798828,65226.0048828125,57085.58349609375,22913.02165222168,55198.62328338623,48173.68394470215,61631.52438354492
PEp (34:4),-0.11428109667042669,6.446101190087864,0.04530369951089597,0.8314465702314418,0.9994622267857053,PE,56597.483825683594,45841.78366088867,45115.603271484375,34504.2825012207,52623.74395751953,48710.80349731445,27924.52166366577,34615.64236450195,36340.96203613281,53312.76406860352
PEp (36:5),-0.11116909337908064,7.166082947822599,0.042875227982221986,0.8359603897679166,0.9994622267857053,PE,88505.90643310547,73715.524658203125,73882.00451660156,63465.584716796875,79311.46520996094,85327.76672363281,34741.402351379395,70511.285888671875,71109.1653137207,88156.58575439453
PEp (36:6),0.4099100848011105,7.9375606789859985,0.5889683727077974,0.4428183200733259,0.9994622267857053,PE,211815.05657958984,136512.46783447266,196287.39443969727,133271.5888671875,148869.13214111328,123040.38989257812,30879.98217391968,122923.48797607422,128862.90954589844,67523.58465576172
PEp (40:7),0.27571859036807217,7.548199916875771,0.26603661690489844,0.6060029207161071,0.9994622267857053,PE,139920.40838623047,109352.86846923828,136445.169921875,100773.98693847656,108680.54693603516,99946.30603027344,33458.8426361084,93979.96716308594,93555.28619384766,63073.764892578125
PEp (42:0),-0.017001167086534593,6.910626009117833,0.0010054131105903252,0.9747047157416818,0.9994622267857053,PE,85472.26599121094,62200.925048828125,69371.92462158203,49023.563873291016,78571.72540283203,64634.80529785156,32115.402145385742,54040.904296875,48854.503479003906,65286.44451904297
PEp (42:4),-0.05287737152292311,6.679809224586857,0.009716310335534217,0.9214786214381115,0.9994622267857053,PE,67722.06481933594,51640.38397216797,55543.1044921875,47769.10400390625,66829.38427734375,52469.74383544922,30971.042434692383,43825.12368774414,42189.52279663086,55964.783630371094
PG (14:0),0.305504439868853,6.997036329290188,0.32675440533648725,0.5675764906527879,0.9994622267857053,PG,91191.6474609375,62724.744140625,98580.30694580078,77553.60552978516,27099.622066497803,93128.02642822266,14533.980953216553,94931.66613769533,70276.74453735352,50930.9035949707
PG (18:4),0.518970796815087,6.698396397712882,0.944766321731549,0.3310550726386324,0.9994622267857053,PG,83605.90576171875,58997.643127441406,58279.484130859375,70194.98486328125,19232.261386871334,77246.4856262207,16483.46114730835,47370.08346557617,48520.2234954834,61716.084716796875
PG (20:0),0.16362017059171283,6.826793556435154,0.0935077820547292,0.7597642216855871,0.9994622267857053,PG,79647.06494140625,57828.26431274414,73174.98498535156,62700.984924316406,24829.941898345947,69657.02432250977,19511.281448364258,68653.44454956055,85083.10527038574,52910.88430786133
PG (22:2),0.3549360336292018,6.6345653450900715,0.4413152364013797,0.5064883289762354,0.9994622267857053,PG,81775.78591918945,61614.3232421875,55461.843673706055,50480.50378417969,23554.6618309021,65715.28497314453,15187.781143188477,58817.16358947754,51804.162353515625,55415.843673706055
PG (24:0),0.23490880103469353,7.1780824060987545,0.19298746380263765,0.6604417220159857,0.9994622267857053,PG,108425.7279663086,60099.38528442383,95325.42694091795,105818.68759155272,49079.72381591797,89944.68453979492,14448.141082763672,84345.48495483398,117103.84881591795,44715.28372192383
PG (24:1),0.12078136435057982,7.4835639078105896,0.05091060494410726,0.8214862617283739,0.9994622267857053,PG,107814.70776367188,102523.80712890624,101890.18725585938,107324.7078857422,44602.08322143555,112305.1474609375,49533.56349182129,99262.14709472656,101123.8468017578,89024.44677734375
PG (26:0),0.04099061024662233,6.835339310078634,0.0058531510891270955,0.9390166287700071,0.9994622267857053,PG,67901.64450073242,53811.32443237305,69080.32556152344,58074.4436340332,24587.721324920654,66110.66394042969,14626.540954589844,61566.14442443848,101972.0287475586,77219.28582763672
PG (28:0),0.26081145233813147,10.287885544134804,0.23799981785123236,0.6256544986855527,0.9994622267857053,PG,816771.732421875,736989.5354614258,727348.2096557617,786074.7878417969,264386.68099975586,1016613.843322754,21802.26148223877,782895.7040405273,915152.0684204102,642308.7884521484
PG (28:1),0.22382340969640965,6.8580563431133195,0.1751682040171545,0.6755589208754893,0.9994622267857053,PG,76626.22595214844,65540.96484375,68795.524658203125,66357.14373779297,26846.00193786621,77196.04577636719,25180.161743164062,64154.104248046875,62034.70373535156,66218.52410888672
PG (28:2),0.23160343592670568,6.538100158745731,0.1875783000004958,0.6649398667736909,0.9994622267857053,PG,56898.7239074707,48334.52359008789,49241.383361816406,48001.30319213867,23745.461559295654,55748.8837890625,13637.940998077393,49136.78338623047,47175.40380859375,85055.92672729492
PG (30:0),0.23259982494066067,7.114020042688857,0.18920418753316426,0.663579792201946,0.9994622267857053,PG,87563.66687011719,73238.14440917969,99541.10772705078,82987.365234375,32787.12222290039,80228.04504394531,29750.70202255249,75579.545166015625,94880.786865234375,63750.92449951172
PG (30:1),0.3461198013741174,6.328610776169361,0.4196148470747403,0.517129290657887,0.9994622267857053,PG,56729.98385620117,48126.76364135742,55123.92353820801,45026.883209228516,18835.421421051025,55197.92404174805,13778.760929107666,44006.68325805664,44039.84292602539,40275.58282470703
