lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023
PCo(34:4),0.12350104118458792,11.286414435102634,0.041996138577815145,0.8376271330482246,0.999964504802779,PC,951606.28173828125,1918888.3306274416,1949466.5006713867,897798.1742553711,1730674.6746826172,1526920.2843017578,44024.18341064453
PCo(36:0),0.32819131079225167,11.55031568611045,0.296019819455978,0.5863884632548101,0.999964504802779,PC,1237980.8333740234,2492148.8572998047,2454141.2727661133,985556.0006103516,1962389.609680176,1682055.7160949707,40853.54264831543
PCo(36:1),0.24167782442381966,11.38826243305698,0.16068198988796212,0.6885294000545681,0.999964504802779,PC,1082742.4115600586,2107732.0633239746,2182051.833251953,886254.9305419922,1797999.77835083,1587787.961227417,43135.74341201782
PCo(36:2),0.25693168948782147,11.254748684928158,0.18157786496158224,0.6700207403668653,0.999964504802779,PC,979597.9373779296,1973464.741882324,1972439.817138672,915032.0212402344,1511355.2643432615,1441306.1291809082,38455.08250427246
PCo(36:3),0.38339209868198504,11.277666788365872,0.40365762885994627,0.5252063248876769,0.999964504802779,PC,1006314.4498901368,2127347.2319335938,2073152.1543273928,829683.8489685059,1500606.4892578125,1411666.9707641602,43695.343101501465
PCo(36:4),0.44066253210475653,11.274453086094846,0.5327602855904843,0.46544868438797066,0.999964504802779,PC,1042670.462097168,2082454.4313354492,2155597.518081665,801447.7275085449,1431668.9428710938,1416608.0233764648,40222.52314758301
PCo(36:5),0.31897516941365445,11.287997240722639,0.2796609488723334,0.5969235289635577,0.999964504802779,PC,1041972.3598632812,2007265.2786254885,2083047.4833374023,851258.0414733887,1543744.9982299805,1470403.4185180664,41151.06303405762
PCo(38:0),0.15863914199079376,11.297714630083599,0.06927917604116374,0.7923892039036182,0.999964504802779,PC,1130090.7080078125,1718077.7846069336,2034206.260925293,825970.1460571289,1578840.0939941406,1726232.7744140625,35176.70212554932
PCo(38:1),0.12925558202155768,11.206834387126163,0.04599959792540176,0.8301765290544653,0.999964504802779,PC,1016897.5207824708,1664056.4118652344,1866785.2911376953,748647.9049072266,1432004.8136291504,1734972.210571289,34459.262268066406
PCo(38:2),0.20338519400507094,11.008839914340927,0.11383604817092419,0.7358184137277581,0.999964504802779,PC,973374.471496582,1451372.8125,1619342.3543701172,702184.9002685547,1224057.0520324707,1394443.6295776367,35277.522384643555
PCo(38:3),0.17764866156257272,10.887197573410957,0.08686604187460034,0.7681997953117153,0.999964504802779,PC,875554.6360778809,1269032.7553710938,1541816.594696045,595374.3726501465,1138935.8477172852,1345728.2420654297,33677.782775878906
PCo(38:4),0.16125096660330482,10.545251890778944,0.071577856404474,0.7890531259820114,0.999964504802779,PC,610657.1733703613,1043193.0126953124,1247938.2658081057,452112.33686828613,866796.5290527344,1117301.22416687,38155.962646484375
PCo(38:5),0.1899387466113584,10.08386202690646,0.09929172189004021,0.752681256617007,0.999964504802779,PC,410612.0666809082,880924.3504638672,840430.8486633301,370541.0853729248,675798.6024475098,703554.7610931396,36144.08254241943
PCo(38:6),0.19321904959085437,10.051054551620386,0.1027483413927257,0.7485561166724795,0.999964504802779,PC,412889.6215820313,836501.2221984863,832823.8825683594,368741.4077758789,694621.4009094238,646225.1428833008,37020.86282348633
PCo(40:0),0.1625207535055304,10.183168775950726,0.07270888618950266,0.7874327206665044,0.999964504802779,PC,449037.5914611816,822242.0530700684,863831.1792755127,397670.1926269531,677280.8282623291,717999.8711242676,221136.15353393555
PCo(40:1),0.23981145972575973,10.520139441755473,0.1582123434782261,0.69080772968216,0.999964504802779,PC,616535.3564147949,1027143.005645752,1154353.062286377,464494.3564758301,861455.7690734863,907024.3054962158,219818.29401397705
PCo(40:2),0.18411928720018977,10.896038895648246,0.09330488240084378,0.7600169886735931,0.999964504802779,PC,913257.0162963868,1242013.5863952637,1439969.0927734375,629017.6197814941,1050428.3242340088,1317964.581878662,202543.53397369385
PCo(40:3),0.17092521550978734,10.884823996406038,0.0804190112685319,0.7767303808809414,0.999964504802779,PC,919181.72412109375,1253525.4562072754,1385411.6895446775,646624.9703063965,1045768.1843414308,1303365.097442627,188046.9947052002
PCo(40:4),0.1387902189038273,10.83268514510407,0.053033533274742695,0.8178663476963028,0.999964504802779,PC,867473.6683959961,1150633.4737854004,1361350.747009277,592091.1392211914,1006265.9712524414,1309948.4259872437,207098.1955795288
PCo(40:5),0.12100403225454881,10.80419621043794,0.04031555442998069,0.8408648654261245,0.999964504802779,PC,846955.3981018066,1139552.556274414,1314595.5085754397,563822.5555419922,982965.7194519044,1327965.7137451172,192509.43802642825
PCo(40:6),0.10276728818781583,10.784704809265989,0.0290815920507157,0.8645907813845269,0.999964504802779,PC,835889.0125732422,1148600.1209716797,1247627.129852295,572118.697479248,993995.6159667968,1286036.501373291,196976.5140914917
PCo(42:0),0.014690571101820071,11.768721001927203,5.94396871747449e-4,0.9805492972524109,0.999964504802779,PC,1542779.884765625,1848805.571044922,1681604.3107910156,1495613.3259277344,1733137.968017578,1581615.3425292969,2158519.2595214844
PCo(42:1),0.03561157039967968,11.765195266631906,0.0034927858996525174,0.9528726210442495,0.999964504802779,PC,1587381.870361328,1824431.748046875,1678872.1479492188,1478977.8442382812,1723927.0012207031,1562641.9033203125,2150566.820678711
PCo(42:2),0.013339506439527029,11.709709119439609,4.900925523543265e-4,0.982337847104746,0.999964504802779,PC,1506876.7697753906,1734691.7124023438,1612398.7475585938,1415283.7329101562,1673034.333984375,1525203.5197753906,2083336.7368164065
PCo(42:3),0.03726523329324301,11.700026140599656,0.003824691576483019,0.9506869912218293,0.999964504802779,PC,1498243.858642578,1724539.6611328125,1635620.6096191406,1394220.9753417969,1649062.812133789,1497135.6293945312,2076774.8251953125
PCo(42:4),0.02751864614653841,11.668884271078852,0.0020856822775385878,0.9635738567484343,0.999964504802779,PC,1465832.751953125,1678405.2131347656,1581705.375732422,1356419.6171875,1622556.8190917969,1469343.891357422,2050830.5568847656
PCo(42:6),0.013425581400236627,11.65121051664265,4.964392173860688e-4,0.9822238719371341,0.999964504802779,PC,1443938.6794433594,1649620.0441894531,1565315.9934082031,1403809.8208007812,1566629.0415039062,1455816.8967285156,2004554.913330078
PCo(44:3),0.1609694874747738,7.988836396829191,0.07132632406865014,0.7894153531103543,0.999964504802779,PC,117998.84720611572,121635.7879638672,123535.90773010254,93023.8879699707,122887.58763885498,97204.80699920654,193147.9553413391
PCo(44:4),0.10677979935820273,8.507626548678575,0.03139573424414266,0.8593603955450396,0.999964504802779,PC,156022.38800048828,171675.8334197998,157875.05178833008,147200.11389160156,160393.0738067627,126299.8314666748,318375.67653656006
PCo(44:5),0.029050982945470507,9.520524815256103,0.002324399357803486,0.9615472667424458,0.999964504802779,PC,279793.16145324707,307773.6043395996,324050.0294113159,292618.2258605957,298842.2384185791,265210.65531921387,716137.3804321289
PCp(32:4),0.09137845636425194,11.241750798650948,0.02299406292149797,0.8794725126319031,0.999964504802779,PC,915933.8500366212,1740186.4307861328,1963846.8006591797,848536.6537475586,1683208.6495666504,1542467.25881958,42800.20278930664
PCp(36:5),0.2507907120239236,11.294674199043927,0.1730125148606021,0.6774482514133522,0.999964504802779,PC,1023662.5672912598,2039162.4931640625,1986399.4479675293,869050.7075805664,1615279.8414001465,1502268.9339294434,41386.5419921875
PCp(40:6),0.12872011640476222,10.797216425180695,0.04561934580669913,0.8308692489000961,0.999964504802779,PC,860530.79931640625,1108438.1222229004,1318561.2338256836,576484.6815185547,1034923.158782959,1243199.4739074707,194892.4106292725
PCp(42:4),-0.010531191568193422,11.655823115516219,3.05460273011704e-4,0.9860557448840165,0.999964504802779,PC,1435915.7016601562,1643876.397705078,1563865.328125,1395578.1723632812,1625884.244140625,1465324.9580078125,1997947.498046875
PCp(42:6),0.04571639050911687,11.694644002576428,0.005756075588578824,0.9395234752229596,0.999964504802779,PC,1504250.2575683594,1695483.2680664062,1652013.1081542969,1389594.9479980469,1624082.7678222656,1495375.201171875,2069654.7888183591
PE (14:0),0.1055603478634183,6.776219802088495,0.03068154350785335,0.8609527521239745,0.999964504802779,PE,56239.40451049805,56879.36428833008,55542.484375,53812.56411743164,50008.643646240234,47137.743560791016,59260.464416503906
PE (14:1),-0.04600550448291871,9.955303160866269,0.0058290727574785706,0.9391419488155492,0.999964504802779,PE,437058.9523925781,452286.5618896485,459582.34576416016,466453.3524169922,423918.9479370117,447142.05078125,711571.7490234375
PE (16:0),-0.026895182681285986,7.411421712400124,0.0019921234816138167,0.9643996708586096,0.999964504802779,PE,1574.5601119995115,1472.780101776123,170159.0330810547,1523.66011428833,1544.0201110839844,154056.14840698242,236901.22357177737
PE (16:1),-0.3514882614663554,6.108427845034975,0.33938874568775645,0.5601822621371897,0.999964504802779,PE,1536.14009475708,1834.9201278686523,75661.92510986328,1529.6601181030271,1896.0001182556152,86577.80624389648,65832.64409255981
PE (18:0),0.02561023810734335,6.955467183435612,0.0018063334235876027,0.9660993293807971,0.999964504802779,PE,61579.003662109375,75411.68606567383,52595.803802490234,60010.54446411133,68460.783935546875,50784.4235534668,61956.244567871094
PE (18:1),0.3707045386777085,6.979978160631033,0.3774348091944829,0.5389792903529296,0.999964504802779,PE,77750.7451171875,80942.9052734375,62663.42443847656,61632.52407836914,63234.26516723633,40945.70278930664,52630.264099121094
PE (18:2),0.029645498512821073,6.935538957081382,0.0024203833087312887,0.9607619902082298,0.999964504802779,PE,55644.24328613281,59983.88470458984,59692.5041809082,61885.02508544922,57509.78414916992,45679.422760009766,80650.22483825684
PE (18:3),0.06886391325558579,7.586558208615397,0.01305950199275685,0.9090172805041221,0.999964504802779,PE,97576.60748291016,101130.60919189452,83026.2861328125,94485.78564453124,91726.927001953125,73301.38586425781,119904.41064453124
PE (18:4),0.6006479447950803,7.574647116881402,0.986537821841921,0.32059003582858303,0.999964504802779,PE,82343.326416015625,201368.0524902344,90063.30700683594,69796.78509521484,70810.50482177734,90006.40637207031,71615.00396728516
PE (20:0),0.11728771961205535,7.0378858985368495,0.037875492193052196,0.8456933656994526,0.999964504802779,PE,84132.3056640625,82458.14520263672,1467.8600997924805,77286.6248626709,76253.96626281738,1588.1001091003418,119163.87014770508
PE (20:1),0.2872058858998134,6.861807306390097,0.2268005297428317,0.6339064028798006,0.999964504802779,PE,97648.906494140625,81073.38589477539,1671.5801162719729,72980.9850769043,73587.84573364258,2695.5202140808105,66986.40393066406
PE (20:2),0.8220734953532071,9.73824823507615,1.8366645619244082,0.1753423846392196,0.999964504802779,PE,1229224.732055664,559597.3794555664,3073.3002395629883,378889.0256347656,614424.4589233398,63769.2868270874,80346.5669555664
PE (20:3),-0.00290801982160883,7.5895782838612,2.3290413082577288e-5,0.9961494127245899,0.999964504802779,PE,104227.80764770508,123653.10845947266,37117.30270385742,103694.52783203124,110900.14822387695,44807.20347595215,134751.6123046875
PE (20:4),-7.601343880860542e-4,7.623025722517365,1.5913792594801635e-6,0.9989934698392445,0.999964504802779,PE,108318.18682861328,124984.84832763672,60827.88363647461,104865.50793457033,127224.78942871094,54445.02387237549,101760.58801269533
PE (20:5),-0.0721665783210094,10.549644909891633,0.014342550450237468,0.904672962106058,0.999964504802779,PE,732233.171875,797132.337890625,488420.8327636719,738379.791015625,800877.8359375,518924.2373046875,1053810.58984375
PE (21:0),0.24728042875533285,6.704503024038111,0.16819716501436233,0.6817190394188996,0.999964504802779,PE,66939.78466796875,54074.68392944336,41492.24278259277,49264.70359802246,55287.48327636719,29898.50227355957,61122.763763427734
PE (22:0),0.16194500014489305,7.346919387966451,0.07219230609766925,0.7881711263431379,0.999964504802779,PE,97243.7667541504,86593.72424316406,95294.826171875,72861.88485717773,85154.52685546875,83184.52642822266,48928.30291748047
PE (22:1),0.11629953047142734,6.344555816486001,0.03723914500369574,0.8469789644285637,0.999964504802779,PE,42943.62309265137,44281.82321166992,35150.7420501709,39251.5827331543,43704.86242675781,26482.661682128903,48369.2829284668
PE (22:2),0.04112887674066387,6.775117542227322,0.004658543953610206,0.9455838178589882,0.999964504802779,PE,59091.943115234375,54639.383361816406,43848.58335876465,53676.06394958496,53040.824768066406,42119.42337036133,69208.80529785156
PE (22:4),0.05326555958983487,7.379480507969938,0.007813590865367814,0.9295631180065701,0.999964504802779,PE,81566.86633300781,90041.14682006836,77859.36608886719,82694.70657348633,106378.72772216795,43672.10299682617,94470.94744873048
PE (22:6),0.35337334846158996,8.520570134165752,0.3430669679983964,0.558064236999631,0.999964504802779,PE,185382.71411132812,286685.2371826172,228603.2176513672,195587.23474121097,221474.73388671875,106081.2077331543,82245.14535522461
PE (24:0),0.10591173794778608,6.399668018722085,0.03088549225691395,0.8604960973107925,0.999964504802779,PE,43682.74295043945,47011.8235168457,39657.622955322266,41560.022872924805,41295.20309448242,33904.96186828613,45019.963317871094
PE (26:0),0.0947627509844306,7.686052364626916,0.024727622537284333,0.8750476736825359,0.999964504802779,PE,102250.0480041504,102479.26773071288,90652.58596801758,96859.08624267578,98177.4859008789,72471.06517028809,143006.89086914062
PE (26:1),-0.0772575633048,7.870376774936206,0.016436831936061935,0.8979857868288854,0.999964504802779,PE,114092.00830078124,116429.5284423828,106477.78747558594,121107.60864257812,116782.46850585938,104919.30712890624,127906.20922851562
PE (28:0),-0.04803622404114429,6.657217973824592,0.006354564684443176,0.9364635127897594,0.999964504802779,PE,47399.24353027344,54577.263916015625,37197.56253051758,52136.662658691406,52172.60412597656,34640.96250915527,68318.40428161621
PE (28:1),-0.027949566804363033,6.402825272892857,0.002151329514120448,0.9630054428344392,0.999964504802779,PE,42022.8828125,44667.483642578125,36677.30233764648,44220.12316894531,43491.26330566406,33705.482177734375,47295.98419189453
PE (28:2),-0.03953994617773302,8.057788118270807,0.004305743973191056,0.9476818243049681,0.999964504802779,PE,131533.51000976562,139715.01049804688,117034.18994140624,129608.32934570312,138689.349609375,116700.02746582033,146885.65112304688
PE (30:0),0.009923946751038953,7.31182135035001,2.712376428917196e-4,0.9868599986509012,0.999964504802779,PE,83967.88562011719,91275.20666503906,67820.20471191406,81496.765380859375,81101.92565917969,70382.06481933594,74780.46563720703
PE (30:1),0.3681502410983516,6.871765217025471,0.37226300340188345,0.5417733141093996,0.999964504802779,PE,91577.96685791016,54101.08386230469,50869.00341796875,52558.024322509766,51788.383209228516,46308.02331542969,54649.66275024414
PE (30:2),0.024475162662947896,6.552067018551831,0.001649731426823564,0.9676013221985638,0.999964504802779,PE,47098.9033203125,51479.28369140625,40668.88250732422,48958.66369628906,48445.52290344238,34740.76240539551,52722.92385864258
PE (30:3),0.25097356024513207,6.614505160514736,0.17325151089198698,0.6772381074319055,0.999964504802779,PE,58273.96307373047,54835.063415527344,40085.26266479492,46851.52331542969,44321.46353149414,34036.50228881836,58449.96423339844
PE (30:4),0.11927463820009865,6.4152919585364065,0.03916844407876863,0.8431153298767126,0.999964504802779,PE,51100.60339355469,44105.403076171875,34649.60223388672,44061.322830200195,43484.34329223633,29198.56202697754,47089.9833984375
PE (32:0),-0.08601925776840089,8.737997616877609,0.02037612520507537,0.886491602908446,0.999964504802779,PE,218742.9595336914,256683.47790527344,166001.01239013672,235773.85467529297,247964.35681152344,173579.83303833008,185644.4490661621
