lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023
Lyso_PS(15:0) | PSo (16:0)_2,-0.47271742939448347,6.254968309872244,0.5529849005433789,0.4571006238311881,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,17800.06135559082,2016.400161743164,82471.36572265625,26146.182167053223,6355.960464477539,117999.20974731444,3366.4802589416504
Lyso_PS(15:1),-0.24158559127355977,7.669882642524212,0.14490900173404953,0.7034487631252411,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,45034.443157196045,51027.52350616455,122841.90899658205,15610.56116104126,123523.27069091795,134542.82971191406,184590.2139892578
Lyso_PS(16:0) | PS (16:0),-0.07418189165451755,6.189054219690925,0.01367698094327352,0.9069007651338661,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,1589.7200965881348,1560.8400993347168,110110.28857421876,1461.380107879639,1574.340103149414,123650.07180786131,1584.6001014709473
Lyso_PS(16:0) | PS (16:0)_2,-0.09103622258325617,6.187384010189384,0.02059674639167497,0.8858829396297558,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,1466.2200965881348,1510.9601020812988,109398.66900634766,1462.1801109313965,1583.0200996398926,124145.52978515624,1695.0401153564453
Lyso_PS(16:1) | PS (16:1),-0.18613197368461584,5.425765790922795,0.08605151682058931,0.7692581639319334,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,1465.7001037597656,1460.7800979614258,61040.48419189453,1461.0801048278809,1762.2401161193848,74017.16516113281,1461.7800941467283
Lyso_PS(16:1) | PS (16:1)_2,-0.38290115314619994,5.438182940488077,0.3633458633466944,0.546653875156237,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,1466.680088043213,1529.240104675293,56821.023864746094,1542.3000984191897,1519.4201011657717,79614.04510498047,1661.680118560791
Lyso_PS(17:0) | PSo (18:0),-0.36874561212433676,10.607075139825998,0.3370937657018658,0.5615115783861833,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,216663.97645950317,618023.602306366,1341913.3032226562,424428.30490493774,1814764.333984375,786981.4775390625,320243.1005859375
Lyso_PS(17:0) | PSo (18:0)_2,-0.34975376789188567,10.608331795194982,0.3033470435620984,0.5817916938160387,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,206127.9143447876,561933.6593780518,1418677.9946289062,461631.9895095825,1715572.9594726562,833217.57373046875,306518.5986328125
Lyso_PS(17:0) | PSo (18:0)_3,-0.26722514796984076,10.614517977693307,0.1772598770185141,0.6737387114213456,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,187415.21215438843,588388.2116241455,1503362.1142578125,469982.4132461548,1618029.431640625,868063.90673828125,282656.58251953125
Lyso_PS(17:1) | PSp (18:0),-0.5570936481507055,6.485929058650097,0.7666881122077029,0.3812435653188318,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,18330.70134735107,22935.201774597168,55906.623596191406,12817.720882415771,56559.904052734375,80510.62548828125,56043.78454589844
Lyso_PS(17:1) | PSp (18:0)_2,-0.5203412633386145,6.531496621207226,0.669391939825573,0.4132636848140256,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,18481.10138320923,26667.20167541504,58591.32354736328,13229.40069961548,55557.22415161133,86120.0258178711,54849.643005371094
Lyso_PS(17:2),-0.32462607088916584,6.594659229583733,0.26139417799640796,0.609163949798265,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,21082.081523895264,32911.66214752197,54298.944244384766,16782.24112701416,61554.02429199219,62716.904052734375,76558.74655151367
Lyso_PS(18:0) | PS (18:0),-0.37694062902163855,6.542667391170038,0.35217345090404706,0.5528853633835563,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,35472.38247680664,46176.70299530029,21602.36111831665,24603.781776428223,95651.22686767578,17924.9012260437,81131.58502197266
Lyso_PS(18:0) | PS (18:0)_2,-0.33950725670786736,6.441094188157914,0.2858490020571498,0.5928929502042882,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,35771.602195739746,47233.46329116821,10900.94051361084,24906.98137664795,93131.72692871094,3684.180313110352,85181.74688720703
Lyso_PS(18:1) | PS (18:1),-0.021127098917240024,6.460972326893984,0.0011094744641013676,0.9734283565398726,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,31112.262294769287,35970.48225021362,47162.50341415405,10629.680770874023,58000.303955078125,51605.28424453735,64813.48416137695
Lyso_PS(18:1) | PS (18:1)_2,-0.12654794179328732,6.4116341074029775,0.03979339984107355,0.8418850723849407,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,31162.32218170166,37647.542362213135,37531.6224899292,16266.480991363524,60616.84436035156,42765.422565460205,64689.94519042969
Lyso_PS(18:2) | PS (18:2),-0.3269933178822383,6.401536640420004,0.26520954750412784,0.6065635037529178,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,21608.801483154297,28054.16201019287,46367.38302612305,17863.861656188965,49676.1432800293,57309.12399291992,64214.78381347656
Lyso_PS(18:2) | PS (18:2)_2,-0.30726059509023806,6.3728841425054314,0.2342247025353572,0.628408816005411,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,20571.921417236328,29414.06206512451,44926.90283203125,15964.701187133787,49458.98310852051,55935.32440185547,63530.50405883789
Lyso_PS(18:3) | PS (18:3),-0.7886830863997111,7.712203491707629,1.5273135919014749,0.2165160748632745,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,25429.941772460938,47328.28337478638,93332.60614013672,44048.26361083984,133652.51055908203,123558.8699645996,226295.8097229004
Lyso_PS(18:3) | PS (18:3)_2,-0.7239410237435874,7.685354076348037,1.289317284397839,0.2561738045645511,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,24889.04176712036,46512.94332122803,96180.4271850586,41840.64217376709,138063.4086303711,112453.10803222656,221567.43829345703
Lyso_PS(18:4),-0.6861801219333669,6.488492824914292,1.159488193928155,0.28157170978996704,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,19890.741333007812,26007.841762542725,46234.523834228516,16549.321159362793,57154.8445892334,79693.5453491211,58961.74395751953
Lyso_PS(18:4)_2,-0.42142209694074906,6.5228342176638305,0.4398855780100348,0.5071776871473429,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,21914.72146987915,30551.28214263916,52488.16409301758,10776.42073059082,55540.363861083984,78901.34533691406,61272.443908691406
Lyso_PS(19:0),-0.6106105918057853,7.052572121153301,0.9199476799153672,0.33748871018628424,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,33772.402252197266,43529.64334106445,43842.423248291016,18280.461502075195,117052.50885009766,57614.90408325195,133982.76724243164
Lyso_PS(19:1),-0.3566085013001503,6.242590796474252,0.31529292637719664,0.5744502511827886,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,23428.841648101807,31496.882194519043,28501.401824951172,16259.401050567629,58639.34323120117,35081.30269622803,64479.6432800293
Lyso_PS(20:0) | PS (20:0),-0.0735022134788495,6.839611460681744,0.013427783085717238,0.9077489847674162,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,40904.762786865234,47438.04373168945,61975.204833984375,19596.921489715576,69460.705322265625,73896.105712890625,76737.625244140625
Lyso_PS(20:0) | PS (20:0)_2,-0.06433832374827991,6.854425764227351,0.010288563444191823,0.9192070936794705,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,40550.02256774902,52115.623596191406,62898.92449951172,17485.781230926514,74299.04510498047,75420.42492675781,73232.0855102539
Lyso_PS(20:1) | PS (20:1),0.00560590524374095,8.038318976635967,7.811915202182718e-5,0.9929479859764077,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,103260.88696289062,120051.70849609376,146038.3905029297,37320.10265350342,194790.09301757812,149875.99047851562,153981.72924804688
Lyso_PS(20:1) | PS (20:1)_2,0.05371198604346481,7.99251573277902,0.007171056829974987,0.9325141327503872,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,101174.34753417967,121282.96948242188,143733.54943847656,35080.522747039795,187523.0125732422,143311.3115234375,146052.58984375
Lyso_PS(20:3) | PS (20:3),-0.44636137917361374,6.54519242117439,0.4932768067737925,0.4824692258829054,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,19179.481231689453,31267.041870117188,50255.76327514648,16564.40135574341,64366.364685058594,61856.12399291992,72401.92562866211
Lyso_PS(20:3) | PS (20:3)_2,-0.38913370109165146,6.499825062807937,0.37525464699137956,0.5401538750149957,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,22563.241584777832,30119.72235107422,45658.30340576172,19393.101360321045,57103.34346008301,57024.8229675293,73284.9259185791
Lyso_PS(20:4) | PS (20:4),-0.3005712228091271,6.2490711128349306,0.22415375109267188,0.6358930323492948,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,21773.26141357422,27803.401885986328,39023.942932128906,12888.220825195312,45566.3427734375,53880.5832824707,56449.204010009766
Lyso_PS(20:4) | PS (20:4)_2,-0.22915704969198164,6.281831156053776,0.1303907569254079,0.7180272323596563,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,23458.541534423828,34046.662200927734,36660.422790527344,8182.720539093018,46340.403411865234,57662.00411987305,57925.26445007324
Lyso_PS(20:5) | PS (20:5),-0.08057075711954251,7.201853904527504,0.016134450909703446,0.898923414717746,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,55933.003662109375,63889.18490982056,67421.984619140625,23233.94165802002,89696.90643310547,89774.066162109375,110512.24768066406
Lyso_PS(20:5) | PS (20:5)_2,-0.2546165902236211,7.269746348685478,0.16094118634464394,0.6882914637554178,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,52411.92376708984,59715.623847961426,71535.3046875,35906.62232589722,99509.1279296875,90331.72637939452,115041.00830078124
Lyso_PS(21:0),-0.3130242957902568,6.70544400373197,0.24308291428178563,0.6219882849210127,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,22951.981620788574,40046.003326416016,65748.90493774414,23445.341705322266,61650.46463012695,79872.5450592041,61911.623962402344
Lyso_PS(22:0 | PS (22:0),-0.43482889670577396,7.408808115460121,0.4682308737792482,0.4938021771009254,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,56386.7442779541,72341.304931640625,79767.2255859375,22986.0817489624,178884.8348388672,93017.667236328125,90245.726318359375
Lyso_PS(22:0 | PS (22:0)_2,-0.6956218662650155,7.491610126548006,1.191365747531563,0.27505424185624844,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,50425.32373046875,76911.42517089844,77705.04559326172,38611.72288513184,218377.5164794922,90101.0263671875,83450.10632324219
Lyso_PS(22:1) | PS (22:1),-0.2717550555580854,6.177855629512288,0.18329383552918443,0.6685577188063364,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,22002.741424560547,25710.441955566406,38415.602767944336,14182.901008605955,46436.62255859375,47193.30383300781,51666.10353851318
Lyso_PS(22:1) | PS (22:1)_2,-0.27842287901555185,6.202987720079206,0.19238498690720007,0.6609389825557861,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,21582.041412353516,25743.12173461914,39669.64308166504,16130.441287994385,45802.24295043945,47476.46365356445,53168.72396850586
Lyso_PS(22:2) | PS (22:2),-0.3084688261958757,6.505087339159017,0.23607001507116365,0.6270590784642617,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,23908.841690063477,28885.982025146484,57570.3250579834,22740.18124771118,61398.02340698242,59333.74508666992,55387.34255981445
Lyso_PS(22:2) | PS (22:2)_2,-0.37907615942743134,6.498179778719569,0.3561644395267649,0.5506441628892781,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,17557.041305541992,31993.82243347168,56043.703552246094,25499.621520996097,60909.06359863281,56813.98387145996,58952.36463928223
Lyso_PS(22:4) | PS (22:4),-0.38457723351004985,6.670023115961561,0.36655004865315277,0.5448908190711407,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,29972.781982421875,36506.60238647461,56100.52355957031,19941.68155670166,78144.1247253418,68772.00494384766,59931.30465698242
Lyso_PS(22:4) | PS (22:4)_2,-0.26917498090932607,6.747161907189265,0.17984136767336167,0.6715096020958958,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,30410.0022354126,41713.60299682617,61532.20440673828,19893.581295013428,77196.16552734375,70286.604248046875,66614.364013671875
Lyso_PS(22:6) | PS (22:6),-0.17161831608578434,6.845276246096715,0.07316835137135058,0.7867783165079892,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,36597.70245361328,51700.2041015625,65853.92449951172,23536.38172531128,71233.42541503906,83087.8656616211,62927.42401123047
Lyso_PS(22:6) | PS (22:6)_2,-0.3395283908807181,6.821236972232133,0.28589313484826606,0.5928644065058353,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,33072.74256896973,44419.60333251953,64280.46472167969,25662.54132080078,70234.2846069336,88495.66622924805,61331.38409423828
Lyso_Sphinganine-1-phosphocholine,0.18724357849158466,8.670734359437846,0.08709214640657592,0.7679069591404798,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,SM,194181.5760498047,197308.5112915039,195126.857421875,154237.3735961914,172758.4140625,195356.9962158203,277995.00061035156
Lyso_Sphingosine-1-phosphocholine,0.10026960677919612,7.704133272331807,0.02498700293880063,0.8743994514212471,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,SM,93191.40753173828,103894.36724853516,103619.70684814452,81112.385498046875,94978.72668457033,108098.767578125,128523.28833007812
O-(11-carboxyundecanoyl)carnitine,-0.03658347945950346,11.681787208784513,0.003326863232359756,0.954004347713902,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,CAR,1636443.1501464844,1628954.5754394531,1609929.6301269531,2063324.2932128904,1445462.778076172,1551621.4125976562,1432417.7971191406
O-(13-carboxytridecanoyl)carnitine,0.10949222889498217,12.409592179568113,0.029794707676046528,0.8629568625745668,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,CAR,2525970.9899902344,2484566.024658203,2774485.9384765625,2408075.9184570312,2258710.2392578125,2670320.4296875,3416885.3427734375
O-(17-carboxyheptadecanoyl)carnitine,0.041437156029929686,11.86718178279844,0.004268167740519857,0.9479102889179191,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,CAR,1780632.291015625,1825409.1884765625,1904286.744140625,1854587.2724609375,1661807.1337890625,1912865.08984375,1911734.6020507812
O-arachidonoylcarnitine,0.23804839049586818,11.991279840737802,0.14070676974370144,0.7075793961068035,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,CAR,1813997.779296875,1854003.634765625,2451500.782714844,1630397.6538085938,1708049.875,1974712.75390625,2433795.915527344
O-behenoylcarnitine,0.34318979548368567,11.324681335059894,0.29209459255071124,0.5888813822726013,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,CAR,1108163.3492889404,1117372.6411895752,1778627.9196472168,1048316.785736084,998638.4768371582,1204462.4834213257,1460080.6394119265
"O-oleoylcarnitine, Elaidic carnitine",-0.035867833901197424,12.379758895299902,0.003197982397978194,0.9549031022295495,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,CAR,2524766.19921875,2579686.61328125,2918418.5444335938,3202153.1528320312,2913805.9169921875,2306270.5888671875,2078276.6245117188
