lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023
"22:2 Stigmasteryl ester, 22:3 Sitosteryl ester",0.2753431737153288,9.542986214189037,0.3261153234852827,0.5679555296697143,0.9972693222116406,CE,743872.3928756714,898655.6136779785,502230.538608551,85175.60606384277,209764.5725975037,343573.86669921875,397247.6654701233,506831.23790740967,93415.8077392578,73798.28538894653,160474.38968276978
22:3 Stigmasteryl ester,0.294124527752972,9.468855553416908,0.37204221120009606,0.5418931871047515,0.9972693222116406,CE,723321.4232177734,894071.6810836792,463588.0719909668,83160.50679779053,201195.9746055603,327388.4639663696,372575.8259277344,492436.8146018982,90041.28677749634,63313.024700164795,107463.74801254272
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",0.22736355023950242,9.587953522959946,0.22247102846267808,0.6371635345463816,0.9972693222116406,CE,741502.5326538086,901822.6605300904,507127.1789741516,85131.08557891846,202069.635471344,361285.80671310425,415519.5479660034,520013.3414154053,94177.24686813354,72342.84449386597,225753.29443740845
3-hydroxyarachidonoylcarnitine,-0.1834013833504364,11.921128750510514,0.14480953462043544,0.7035457383186882,0.9972693222116406,CAR,1856874.8933105469,2316012.5373535156,1997917.2893066409,1784077.2758789062,2009942.3466796875,1654123.5068359375,1856437.095703125,1835111.345703125,1974828.7731933591,1928741.116455078,1852556.1604003904
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",-0.17595001085816936,11.647462626530288,0.1332887870266859,0.7150461891857508,0.9972693222116406,CAR,1554010.6118164062,1916138.784423828,1676102.2985839844,1419993.0892333984,1622108.3797607422,1341716.8400878906,1510425.403930664,1495649.9022216797,1594701.9755859375,1617362.8673095703,1670603.4350585938
"3-hydroxylinoleoylcarnitine,",-0.11079406408996792,15.042211504930881,0.05287020391742425,0.8181421103536594,0.9972693222116406,CAR,15726473.67578125,17840220.71875,15795650.27294922,23904027.19970703,23345401.69580078,22603931.458007812,12251396.957519531,18552533.94921875,15933776.28515625,14766753.270751951,2200595.70703125
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",-0.14711354358019746,13.92254481555494,0.09319695909098957,0.7601515590901518,0.9972693222116406,CAR,7174074.6181640625,7910488.398925781,7254243.041503906,10290363.202148438,10271814.326171877,9503114.80419922,5984358.296875,8369825.224609375,7382732.733886719,7176826.198730469,2678909.9697265625
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",-0.2602044777171121,11.850223307367122,0.29129020618711365,0.5893949197405808,0.9972693222116406,CAR,1828917.915527344,1991359.2607421875,1810925.8793945312,1731165.087890625,1800051.0874023438,1629539.580078125,1757365.703125,1789178.2016601562,1834129.7998046875,1957207.7475585935,1844464.9086914065
C12:0,-0.45257769324636593,8.599868132147776,0.8788030229325159,0.34852973144075294,0.9972693222116406,FA,91115.66660308838,71487.16569900513,123507.88874053957,163278.9520263672,470759.61096191406,104670.28729248048,107748.88719940186,55248.80407714844,226448.41662597656,733573.8945007324,75923.3450012207
C12:1,-0.10895982512564145,7.717052273554279,0.05113295360479242,0.8211034477284869,0.9972693222116406,FA,55532.34419250488,39086.12285614014,61801.26460266113,111234.48831176758,281311.47912597656,59427.54405212402,47843.18366241455,55930.48390197754,110690.90811157228,275200.27850341797,73215.28530883789
C14:0,-0.49401636044179775,11.76293876571243,1.0463003017939627,0.306360701884765,0.9972693222116406,FA,1170713.64453125,826162.81787109375,1642767.3564453125,1318476.87109375,3246147.341796875,1375814.2526855469,1198648.1489257812,803785.7360839844,2237367.9912109375,5189257.8056640625,693541.4095458984
C14:1,-0.1974791246113499,10.67636849720528,0.16787526463667746,0.6820070719643471,0.9972693222116406,FA,676127.4266967773,453576.5722351074,738303.33251953125,866707.7004394531,1378913.4365234375,692347.3874511719,510473.6550292969,717643.2119445801,789669.7750244141,1296562.494140625,740184.6535644531
C15:0,-0.13951081065418192,9.12606515475441,0.0838159252598416,0.7721912802558164,0.9972693222116406,FA,115329.78874206544,71964.42558288574,126095.18968200684,219580.85522460935,930123.4244384766,110853.68840026855,104234.56735229492,135165.6690979004,220572.2958984375,959959.9842529296,129704.048828125
C15:1,-0.37553261772815333,9.924181492439066,0.6058358188602142,0.4363600198959226,0.9972693222116406,FA,224627.8755645752,120627.1275024414,319949.92462158203,382008.12521362305,1273499.8322753906,218629.41493225095,230389.17543029785,456531.76628112793,381341.5670166016,1353371.945678711,272115.42083740234
C16:0,-0.166904627098339,13.133688273086262,0.11994483497849728,0.7290943281459838,0.9972693222116406,FA,660947.4272155762,333656.00215148926,657447.0054016113,1526596.5797729492,20384292.18188477,624800.8621520996,669805.5308074951,654285.5855407715,1482021.9129638672,23766001.095581055,774104.8880310059
C16:1,-0.22210535699151424,9.639116455340758,0.21231039144913666,0.6449625384459843,0.9972693222116406,FA,94007.92626190186,56306.563552856445,99747.12615966795,231847.9754486084,1546353.6267089844,98774.1865310669,93685.54733657835,100888.66667938232,283593.59994506836,1795473.702209473,136898.70957183838
C17:0,-0.39899965959540773,10.201305041918694,0.6836731058137957,0.40832476562086045,0.9972693222116406,FA,123095.10919189452,70313.40487670898,199605.27545166016,280185.3179626465,2158119.063598633,109237.24765014648,113008.6683807373,117685.1485824585,468309.12911987305,2977794.2908935547,140066.65022277832
C17:1,-0.19052071940346668,8.489449376358959,0.15625952069967752,0.6926238975160164,0.9972693222116406,FA,70450.06484985352,45439.243103027344,86452.7459564209,128715.72891235352,599384.6622924805,74727.02532958984,58749.38416290283,66817.54458618164,196774.0928955078,634539.8258666992,70801.5651550293
C18:0,-0.3157937962395089,13.28321760779591,0.4287738587551786,0.5125912111539674,0.9972693222116406,FA,426597.04763793945,219438.0149841309,444225.1284637451,1346389.8979797363,22369922.444458008,431486.0724945069,481663.09494018555,559183.4834899902,1314897.104598999,29269708.848632812,531086.4338760376
C18:1,-0.24357031685829178,8.937583082434138,0.25527775612135883,0.6133831215642764,0.9972693222116406,FA,88829.32608032227,54966.26390075683,97842.06655883788,174634.31256103516,821000.89990234375,86475.9259185791,70049.16540527344,95522.1665649414,215003.7946777344,955797.82861328125,104823.58738708496
C18:2,0.10793450524752528,9.205638805711951,0.05017643612518441,0.8227565457443827,0.9972693222116406,FA,102454.0072479248,57258.20389556885,84487.146240234375,167009.63201904297,1293343.8269042969,82122.78601074219,61532.98417663574,74726.00527954102,478550.4316101074,888503.4256591797,77342.70542907715
C18:3,-0.39430683396438465,8.333449384545798,0.6677252573354053,0.4138458117277354,0.9972693222116406,FA,64677.52456665039,39599.40270996094,70027.02490234375,114559.92778015137,476275.4567871094,64679.68458557129,49622.28349304199,73251.34510803223,146945.17184448242,630508.348815918,80425.24575805664
C18:4,-0.3619810582971778,7.485962924374709,0.5629955783997502,0.45305579026317033,0.9972693222116406,FA,49328.70357513428,29003.78202819824,48505.683502197266,73670.14505004883,230079.23529052737,45939.48325347901,34610.88236236572,47726.00343322754,113393.60835266112,277794.69985961914,51582.26365661621
C20:0,0.27339105121531304,10.988031994995513,0.32151672017062083,0.5706975742752967,0.9972693222116406,FA,8062.020561218262,7630.060550689697,7644.300556182861,557594.1999511719,5679542.154785156,7639.600532531738,7632.480560302734,7626.580486297607,640342.6439208984,4826514.1572265625,7613.20051574707
C20:1,-0.0635368308824979,8.594779799119731,0.01738979504443705,0.895086823553915,0.9972693222116406,FA,8027.760559082031,7921.62052154541,7731.320571899414,114871.64810180664,926097.329284668,7923.400539398193,8118.140605926514,7626.020473480225,174642.3316040039,972171.8549194336,7613.340526580811
C20:3,0.02106605646211246,9.381384550236334,0.001911807625219808,0.9651242309879866,0.9972693222116406,FA,99969.18690872192,80306.24538421631,55090.103660583496,419988.68908691406,1269601.508544922,119819.5083770752,109856.02811431883,16166.121063232422,399148.2878417969,1307326.7814941406,13496.580974578856
C20:4,-0.21340858442882452,8.001551729161738,0.19602101956115803,0.6579519176680053,0.9972693222116406,FA,50165.02364349365,32843.202407836914,54698.72380065918,90197.84600830078,432405.37017822266,52689.323722839355,41338.74296569824,43147.72286987305,112263.48756408691,498975.2778930664,45044.56342697144
C20:5,-0.3723379104042391,9.930373057891732,0.5956005490443204,0.44026155634031144,0.9972693222116406,FA,115540.4878540039,65532.80462646485,121636.38887023926,228006.81616210935,1827520.5756225584,108170.8678779602,103828.7677230835,132663.90879821777,253791.73818969727,2460101.0619506836,136633.4702758789
C22:0,0.3976554441410698,9.852095839482223,0.6790879546024371,0.4099009606559345,0.9972693222116406,FA,25602.04180908203,21803.521533966064,28705.34211730957,110343.7876815796,2754172.4453125,28006.301902770996,25348.621574401855,29273.242111206055,121045.1097869873,2131818.3259277344,28793.822025299072
C22:1,0.48105457608668517,8.250621711035738,0.992346536135301,0.31916953607943205,0.9972693222116406,FA,15473.281070709229,12471.68091583252,16434.541130065918,55796.564041137695,890322.2864990234,16095.081134796144,14486.260974884031,15778.401134490969,59617.72424316406,628133.1289978027,17784.141235351562
C22:4,-0.14465402005805808,7.247039904469615,0.09010459524870384,0.7640442265310171,0.9972693222116406,FA,13585.921005249023,11539.5608253479,14676.78102874756,56848.224044799805,306389.14248657227,14879.781059265137,12284.40089416504,14392.44095993042,55334.204010009766,354900.0247192383,16067.361099243164
C22:5,-0.30742304081514615,9.33025646815733,0.40638141641102266,0.5238118931497806,0.9972693222116406,FA,24488.881816864017,16209.861194610596,27121.201824188232,105347.7876739502,1437332.3403930664,23308.921676635742,21756.861572265625,27038.901977539062,114934.64831542967,1890893.5544433591,29294.74184417725
C22:6,0.19749458649596224,8.664185066529724,0.16789979775785469,0.6819851086774548,0.9972693222116406,FA,18355.7612991333,13451.860969543455,22489.261589050293,99266.50688171388,1055587.523071289,18584.421321868896,15957.061100006104,24631.84167098999,123264.62911987305,907260.8684082032,27184.26198196411
C24:0,-0.335080449655145,4.88980270671682,0.4825119194306353,0.48728671808676266,0.9972693222116406,FA,12932.640964508057,10754.52074432373,11117.600845336914,29923.922172546387,7642.500549316406,12544.980842590332,11782.680866241457,13331.72099685669,31774.98223876953,7632.9604988098145,12727.700942993164
C24:1,-0.23212714060592116,4.933743176030265,0.23183234904354322,0.6301684852765544,0.9972693222116406,FA,11746.800834655762,11010.84075164795,12209.96086883545,35551.122413635254,7644.420555114746,11679.200820922852,11487.940799713137,10398.340724945068,39565.38287353515,7632.48051071167,12003.96082687378
C24:5,0.9250916986449536,7.323035274398738,3.6252126560466422,0.0569102985490346,0.9972693222116406,FA,16507.021045684814,12323.40089416504,14607.021083831787,55844.024070739746,485918.2353820801,16385.72120285034,14604.30101776123,14021.64101409912,53978.32370758057,211407.67669677737,13804.400928497314
C24:6,-0.17207060514184772,5.2368352038675665,0.12745702493930366,0.7210833917699736,0.9972693222116406,FA,14206.14096069336,11297.280799865724,13010.440864562988,47410.3631439209,12029.120834350586,14555.08102798462,13046.480945587158,12623.040897369385,47890.763412475586,9405.680633544922,15041.60111618042
C26:0,0.36409059063207466,7.5829203767296685,0.5695623298233841,0.45043288726975134,0.9972693222116406,FA,11262.520824432371,9523.680675506592,11716.920848846436,137109.5892944336,438316.8105163574,11075.580814361572,10411.86071395874,11757.96086883545,144820.0300140381,307391.3058013916,12548.10087966919
C26:1,0.057830561371721184,7.7399176934325284,0.014406513735593762,0.904461650743148,0.9972693222116406,FA,13209.92092514038,11169.780799865724,13434.56092453003,317575.74237060547,269629.35929870605,13172.680931091309,11357.600788116457,12903.48093032837,318498.86267089844,256768.89825439453,14125.440979003906
C28:0,0.30923077906924235,8.330887223594278,0.41116188501473516,0.5213803667962196,0.9972693222116406,FA,12142.860862731934,9420.960674285889,11658.720836639404,120332.64792633057,847453.7762184143,10609.120811462402,11391.780799865724,12365.840843200684,102752.06749725342,703603.0884170532,12821.700942993164
C30:0,0.9241611573623368,8.21026723807014,3.6181133555292035,0.057153652210268656,0.9972693222116406,FA,9267.000602722168,8785.460655212402,9111.660633087158,43046.94311141968,1016122.5578269958,9848.900714874268,9254.100723266602,8750.94058227539,30131.32222366333,539501.0548057556,8330.380569458008
C32:0,-0.1856903286523231,6.849521218042408,0.1484367863922671,0.700033719437785,0.9972693222116406,FA,8279.020553588867,8031.780574798584,8378.58065032959,19446.521251678467,257569.179523468,8301.440570831299,8228.860591888428,8155.720554351807,17630.981330871582,310046.70194625854,8348.740566253662
C34:0,-0.2799854264409108,7.139067536657998,0.3371762621754897,0.5614636894065492,0.9972693222116406,FA,11426.660820007324,10093.060779571531,10804.480796813965,33335.762351989746,290302.35802078247,11449.860816955566,11252.540817260742,11072.12080001831,35780.822410583496,372679.3901824951,11941.300830841064
Cer(d14:1(4E)/20:0(2OH)),-0.12958094046623994,6.599737251972239,0.07230841255557152,0.7880049162063691,0.9972693222116406,Cer,54409.42351913452,54645.64340209961,50728.86381530762,43835.36344909668,37801.322830200195,52563.58427429199,54096.90383148193,30687.54201889038,45990.763427734375,41965.622692108154,68671.68458557129
Cer(d14:1(4E)/20:1(11Z)(2OH)),-0.14832617665876702,6.954638386428779,0.09473309961867926,0.7582440900206455,0.9972693222116406,Cer,69546.04397583008,60719.284591674805,67139.00477600098,45686.623149871826,42428.04319763184,67584.02461242676,58871.3048210144,41557.48303604126,48262.5835647583,48459.3034362793,122900.58740234376
Cer(d14:1(4E)/22:0(2OH)),0.07047345859845851,10.509163365768032,0.021393958304543048,0.883710823572996,0.9972693222116406,Cer,831213.9127311707,875382.1197280884,1118472.160873413,753600.4520835876,861652.8336791992,841781.1739196777,980350.4079589844,311127.22427749634,929240.5542297364,741314.4466209412,159580.59019088745
Cer(d14:1(4E)/22:1(13Z)(2OH)),0.055841987718776194,10.45816458225752,0.013433144180453382,0.9077306531131026,0.9972693222116406,Cer,814783.9790306091,830730.0292243958,1072988.9268074036,735649.0568618774,810348.5375366211,821051.284324646,931842.088973999,309750.6650161743,908468.3333282472,711508.3666687012,155243.2335395813
Cer(d14:1(4E)/24:0(2OH)),0.009756379208060249,7.840508244904065,4.1006059956316676e-4,0.983843979249484,0.9972693222116406,Cer,120509.0072555542,124601.53079223631,142303.6293106079,99755.16802215576,109442.62785720824,99882.0276298523,129189.51008224487,47814.50333404541,130980.68824005128,121622.80861282349,163696.31212615967
Cer(d14:1(4E)/26:0(2OH)),0.16962628230860566,9.84400939157571,0.12388487841235474,0.7248586331197385,0.9972693222116406,Cer,548219.8557701111,545936.8158340454,498422.53929138184,686541.7660484314,624075.7287979126,547569.7347183228,415984.18517303467,246990.64037704468,554947.5443344116,513948.67782592773,64156.52414703369
"Cer(d14:2(4E,6E)/16:0)",-0.10907813945195899,6.340694499178874,0.051241351916281985,0.820917137366079,0.9972693222116406,Cer,45839.003063201904,46005.98302459717,44292.143478393555,36190.38251495361,38377.00252914429,46818.70296859741,49588.86336517334,19355.161197662354,42051.32285308838,43253.82303619385,44330.06309890747
"Cer(d14:2(4E,6E)/18:0(2OH))",-0.26759383681627613,6.529325940325899,0.3080234603544625,0.5788956091947282,0.9972693222116406,Cer,48923.643367767334,52557.204010009766,45784.5831451416,42600.90302276611,37220.92259979248,61421.4045791626,63062.46446990967,22531.921615600582,43069.46284484863,51253.46418762207,50339.72342300415
"Cer(d14:2(4E,6E)/18:1(9Z)(2OH))",-0.23675988512868035,6.522482709453161,0.2412029458544538,0.6233386307950238,0.9972693222116406,Cer,51354.723876953125,52893.80425262451,46353.643493652344,40620.72269821167,38395.36275482178,59787.84385681152,63734.984855651855,22580.00164413452,44312.84300613403,48335.86357879639,48420.423290252686
"Cer(d14:2(4E,6E)/18:1(9Z))",-0.10841736732967618,6.366128929338355,0.05062263289210023,0.8219833664720214,0.9972693222116406,Cer,46483.003089904785,49152.82313537598,44162.04287338257,38142.242767333984,36365.902759552,44414.04288482666,53788.624282836914,19350.141220092773,42339.84297943115,44629.943309783936,46065.9236869812
