lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,10xBlank_01202023
PI (32:2),0.22751638430901586,9.26757052184355,0.14426225527313363,0.7040799900167809,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,291768.1220703125,310688.22119140625,464319.4956054688,507412.4721679688,364060.64599609375,244340.29721069336,339505.6875,366907.5073242188,258897.87841796875
PI (32:3),0.2849471531767231,6.421123028279734,0.2254091702462233,0.634948953231571,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,45247.76300048828,56594.26390075684,63420.28433227539,53147.423400878906,50590.90408325195,21970.42146301269,62829.3846282959,46062.62312316895,37263.66284179688
PI (32:4),0.30485249117158175,6.876553619465999,0.2576575349506456,0.6117340461291205,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,78353.60540008545,73756.00584411621,79937.9662322998,83744.78527832031,65199.94488525391,19655.10160446167,86688.04629516602,76552.96382141113,33829.00190734863
PI (32:5),0.24028875775926506,6.758233684069983,0.16077273772384615,0.688446070332521,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,52770.90321350098,81500.24800109863,74484.02453613281,75598.18504333496,62385.02542114258,22124.20140838623,89272.72634887695,61825.98498535156,37329.70248413086
PI (34:0),0.22765240839570683,9.732180165100575,0.14443381780984055,0.7039123868084919,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,377184.5668945313,500490.037109375,601387.88525390625,592946.6708984375,511483.3950195313,333545.7022781372,456175.009765625,479525.23583984375,475098.173828125
PI (34:1),0.5291810544482506,9.878594114088303,0.76399505621157,0.38208116454455254,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,318003.42236328125,619242.9846191406,697137.9099121094,907259.7536621094,547465.19384765625,174107.97372436523,547623.80029296875,497356.9462890625,558142.7624511719
PI (34:2),0.2885579799514931,9.201914670078773,0.2311135655581893,0.6306993629552332,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,242025.51708984372,335212.30810546875,490307.89697265625,528920.3359375,349480.8212890625,169594.0131340027,376944.10693359375,367383.2668457031,178375.07104492188
PI (34:3),0.2409468859524677,7.134681635538172,0.16164929107435455,0.6876425719896347,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,58902.584228515625,85611.6255645752,112296.98770141602,116582.70852661131,80771.60748291016,29997.402141571045,105608.068359375,87527.02781677246,47541.063903808594
PI (34:4),0.29847171389991417,6.3856389636670565,0.24708739986738237,0.619133436740192,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,41874.50280761719,69401.2846069336,53862.204010009766,53563.08317565918,47976.06316375733,18515.02138137817,64305.22518920898,45183.94377136231,34364.50213623047
PI (34:5),0.5074803294509177,7.385057552258912,0.7037465338213451,0.40152766092667,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,76796.72567749023,202981.05598449707,103293.08644104004,93527.30529785156,93661.1258544922,29600.06217575073,117798.94995117188,87818.38702392578,56586.20388793945
PI (34:6),0.34538688388734323,6.511935004714687,0.3298040657198271,0.5657744840555644,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,43168.32342529297,54438.403564453125,62828.86517333984,74416.92486572266,60323.08407592773,23105.28168106079,59737.28498840332,51672.12390136719,39426.82279968262
PI (36:0),0.1207803233807333,8.471156709906438,0.040933344731456545,0.8396666383049394,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,177390.61303710938,207073.17456054688,246674.03881835935,218658.69506835935,212853.5546875,153883.6508216858,209671.83520507807,205123.2548828125,169436.51220703125
PI (36:1),0.39971334883347975,7.832954478301353,0.44004296931962017,0.5071017166301498,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,86775.52667236328,208773.77752685547,165297.89385986328,195521.01489257807,130904.89080810548,49240.12377929688,174926.5919189453,122025.7276611328,56182.66430664063
PI (36:2),0.22152199326333652,8.63690950536831,0.13681386610551272,0.7114692330414941,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,140296.8302001953,312138.76110839844,289985.23779296875,366416.1658935547,220050.3961181641,85905.54592895508,308976.9620361328,258618.61791992188,92591.245849609375
PI (36:3),0.19167796484121274,8.137797782600659,0.10263152295010514,0.7486942691659595,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,85260.04669189453,264521.796875,210477.9165649414,223532.67498779297,156284.70867919922,42015.803047180176,246779.3375244141,186322.3533935547,57282.94403076172
PI (36:4),0.34338340139700235,8.879299780328664,0.3260497422161279,0.5679944537350947,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,100988.26586914062,914497.1207275392,203363.1124267578,257187.39874267575,205875.73638916016,43094.5832939148,580644.00439453125,169722.15042114258,49265.12387084961
PI (36:5),0.20701450126789062,6.586681283122653,0.11958916465255243,0.7294805013804857,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,45106.80313110352,83131.04649353027,63631.524475097656,62471.18437194824,52367.90310668945,23995.521728515625,79465.845703125,53307.603515625,31696.00204467773
PI (36:6),0.24640399738118968,6.6413352711650875,0.16899064036226719,0.6810104197402799,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,52327.98376464844,62679.16394042969,62016.58447265625,68388.90423583984,65306.64492797852,34503.92237854004,65118.14431762695,53386.363372802734,46188.38366699219
PI (36:7),0.4197958730052444,7.009587823850289,0.48466455953257537,0.48631702532974846,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,60930.125,71904.76531982422,103139.8864440918,102183.486328125,86637.14596557617,34011.48253250122,74651.60446166992,74558.84509277344,52231.56365966797
PI (36:8),0.5004404166958099,7.584726603196068,0.6847188535703026,0.4079665244214853,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,79676.90588378906,108215.30755615234,177403.85418701172,178770.1128540039,122926.7886352539,40566.22286605835,116697.74826049805,113537.32775878906,54564.58361816406
PI (38:0) | PIp (40:6),0.3880952855913314,6.66421079607965,0.4151647497635311,0.5193596543012898,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,47527.82287597656,61264.78448486328,83124.00588989258,74042.584716796875,64967.7248840332,26770.56188583374,61527.004791259766,58407.884765625,41279.66320800781
PI (38:0) | PIp (40:6)_2,0.33837797210264475,6.60482066180129,0.3167097663808818,0.5735916965646435,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,44229.12313842773,62701.32467651367,78805.02560424805,71034.56454467773,57952.68449401856,27777.48183441162,58366.984130859375,57849.24368286133,39103.42330932617
PI (38:1),0.3817508825180531,6.4791676084550325,0.40188006570679136,0.5261199065521832,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,36174.88258361816,69235.6446685791,65006.884033203125,71682.52545166016,54245.184143066406,19798.741458892822,63164.94525146485,48892.54281616211,33391.98225402832
PI (38:2),0.3043454147185183,6.684216759021664,0.2568085927439938,0.6123212210834988,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,43956.14291381836,95853.98693847656,68296.02522277832,72385.02490234375,56961.68423461914,21971.981719970703,89477.72741699219,50176.443603515625,34534.48245239258
PI (38:3),0.5108198797350909,8.110341630402177,0.7128713254496688,0.3984922462760815,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,71037.14511108398,613214.9002075195,93223.74716186523,130455.16806030272,111191.0869140625,24384.20163345337,327755.12048339844,80077.14532470703,29888.84211730957
PI (38:4),0.503993141771716,11.057016034361974,0.6943084977101535,0.40470275574006365,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,358304.6840209961,5697146.599731445,487689.3484191895,799294.29541015625,727740.4931640625,79263.44602966309,2958383.3693847656,441393.3713378906,33924.32278442383
PI (38:5),0.33744736083598087,9.009611287433383,0.31500443755066954,0.5746253759870003,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,134137.92880249023,1174254.846496582,153558.68927001953,189538.533203125,193860.15155029297,36061.62296295166,687401.8770141602,163821.07080078125,31828.921997070312
PI (38:6),0.5017652406880109,8.079652516049874,0.6882872584792494,0.40674755923013906,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,82134.625732421875,504326.20782470703,107226.1079711914,132818.2098083496,151443.10989379883,36503.88262176514,271707.5201416016,102320.66674804688,46680.34298706055
PI (38:7),0.6083706197497798,7.8521945455684055,1.0036473520822247,0.3164295619977579,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,82226.90475463867,89665.24618530273,123533.06784057616,404383.88671875,179946.09423828125,30639.12204742432,180935.93612670896,113381.36854553224,39463.90299987793
PI (38:8),0.36030921617740025,6.683731647536644,0.358546711790666,0.5493144644036594,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,52729.10357666016,68502.32382202148,75661.60534667969,74905.10502624512,63792.26467895508,29508.761936187744,69370.42498779297,54332.54342651367,38304.08239746094
PI (38:9),0.3187136472749237,6.4874600867105086,0.28134940842849687,0.5958181276981138,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,42604.3830871582,60017.44332885742,62989.104553222656,61526.14414215088,58080.864334106445,26764.90184020996,61449.44494628906,45705.78372192383,40901.10299682617
PI (40:0),0.43763778914486795,8.61758745155263,0.5260735746160208,0.4682623041821319,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,236385.47720336917,194318.01251220703,278214.580657959,270972.2455749512,227833.97509765625,38206.28290939331,280165.83657836914,213966.7382507324,248674.4577331543
PI (40:1),0.4057182411976059,6.2178126651418175,0.4531473673778237,0.5008440969250322,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,31192.74211120605,43750.46270751953,63646.16467285156,54725.96382141113,49536.26301574707,19773.801273345947,44163.28340148926,41969.64303588867,32715.142013549805
PI (40:10),0.26728233531788675,6.803796474265511,0.198566851389387,0.655880137543981,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,63463.883613586426,57663.30380249024,62296.54461669922,102498.52571105956,81649.70567703247,21484.601593017574,97759.58805847168,60762.86477661133,32061.10244750977
PI (40:2),0.2077225420850251,6.506337406227762,0.12040206174583545,0.7285988296599997,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,40781.84252929688,49762.6431427002,51730.06386566162,60124.32367706299,63483.04507446289,22388.901454925537,63925.02380371094,48045.443267822266,63856.04414367676
PI (40:3),0.229590116236731,6.102688690539425,0.14687411000704742,0.701540649457445,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,35606.10235595703,49467.34393310547,45227.56301879883,41139.20281982422,38802.56265258789,20898.241455078125,47176.68270874024,37517.06240844727,33939.501892089844
PI (40:4),0.3526162307651677,6.446218616353051,0.34358110155653776,0.5577693999305071,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,38413.38279724121,100631.88793945312,47278.20314025879,45723.42347717285,47752.68273925781,17788.8212890625,73290.30557250977,39261.60238647461,40005.80235290527
PI (40:5),0.4666766999002141,7.1474463962367665,0.5969237213098495,0.4397541787712166,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,51201.963928222656,188056.6916809082,62421.82443237305,77656.70529174805,75430.8843383789,22650.501445770264,114147.92834472656,57455.22360229492,85973.32585144043
PI (40:6),0.6966742348396306,8.61951983028797,1.3070150502608158,0.2529358087082604,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,95400.52703857422,880145.4570922852,112043.58770751952,153318.1918334961,159172.87158203125,36889.08297348023,373329.6840820313,107769.38690185548,163903.69165039062
PI (40:7),0.3998147626194586,7.045162632395857,0.44025611263009523,0.5069988666074468,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,58048.76425170898,157154.71102905273,83130.00622558594,82239.68566894531,67863.92532348633,25381.201679229736,107390.42825317384,67646.82518005371,36003.922592163086
PI (40:8),0.29364953185909054,6.952265121838903,0.23925085116070477,0.6247477138047443,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,103117.44793701172,76876.22497558594,89296.08660888672,59110.68377685547,56739.083892822266,24887.46171569824,73335.94494628906,90286.06651306152,41180.28256225586
PI (40:9),0.1339605966075732,6.102557656252145,0.05031027176664793,0.8225242547178294,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,35590.70245361328,46810.38342285156,41437.58334350586,44457.90333557129,39865.38270568848,19878.72151947021,50983.38348388672,40554.88296508789,31218.941864013672
PI (42:0),0.2825990212778466,6.512342348811546,0.22174312888682834,0.6377149393720645,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,45021.42318725586,41553.88245391846,58078.30426025391,43936.14300537109,52442.9439239502,18911.561408996586,55498.10345458984,43462.38345336914,97259.66902160645
PI (42:1),0.48333306166368134,5.663226199575803,0.6394659148962774,0.4239042632933299,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,25810.62190246582,31539.46200561523,41372.56286621094,35357.0625,31060.501754760742,13895.721046447754,29012.06219482422,26110.48194885254,24027.881881713867
PI (42:10),0.25728565850970136,5.857639594356792,0.18410569595522475,0.6678683564885332,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,27936.522064208984,47162.88305664063,35341.64193725586,32444.42218399048,34087.362186431885,14313.061000823976,42793.66278076172,30294.942321777344,31729.62260437012
PI (42:11),0.28834995777994044,7.259385113496004,0.23077682296411695,0.6309484232950396,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,73269.06666564941,83742.20545959473,80286.40408325195,91419.80700683594,95826.7081298828,20170.72150039673,102615.52561950684,81540.14555358887,145164.92910766602
PI (42:3),0.47609983605794076,6.659738680894244,0.6208313170809561,0.4307385310428042,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,88446.66730499268,56574.74318695068,62539.223876953125,38993.82270050049,48931.58309173584,17690.001499176025,69072.92529296875,45689.10372924805,71772.20361328125
PI (42:4),0.15432743306294894,5.393329963804485,0.06668235811378054,0.7962299662437211,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,21935.98147583008,26832.50170898437,25510.141983032227,23085.42162322998,26955.22206878662,13069.600852966309,29299.52195739746,23431.541595458984,23323.401580810547
PI (42:5),0.10205626886530929,5.845454459828186,0.029257265514218034,0.8641863743435775,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,30620.4022064209,35453.38229370117,38003.64198303223,30403.021926879883,36818.28274536133,14947.04118347168,46440.14349365234,33550.362480163574,26459.201835632324
PI (42:6),0.2070684682066825,5.688525513693108,0.11964518413265068,0.729419634949904,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,27257.58212280273,33187.042388916016,33620.08279418945,29361.02174377441,33351.08297729492,16013.720989227297,35388.86242675781,28578.66186523437,25515.321868896484
PI (42:7),0.3218492490500648,6.188320256528949,0.2868465174680068,0.592248479234204,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,32815.2424621582,42961.12310791016,57648.84396362305,49528.002838134766,45076.0227355957,21219.26156616211,44294.78289794922,40538.0032043457,37744.662857055664
PI (42:8),0.30778512811831643,6.484470178535704,0.26258169214452187,0.6083520197970966,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,41409.74317932129,51169.70346069336,64474.92518615723,62477.864654541016,57382.864349365234,20821.54146957397,61170.76446533203,48834.82339477539,49812.26318359375
PI (42:9),0.3304932894784545,5.725535609119366,0.3022727632978217,0.5824610981214079,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,27483.78155517578,40909.8228302002,34116.122619628906,28107.622131347656,33700.682357788086,14492.82107925415,33684.46273803711,28578.662139892574,27867.421981811523
PI (44:0),0.203884018365231,5.144483655893356,0.11601203272482508,0.7334006700717196,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,17903.681259155273,21473.601402282715,23302.18155670166,22521.92170715332,21353.96157836914,12238.220886230469,25338.801986694336,17103.281272888184,19133.06126403809
PI (44:1),0.18962485359686157,5.088290720032983,0.10044378327521031,0.7512977253669242,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,15800.9411277771,21312.841438293457,22400.02135848999,20838.061584472656,20099.381301879883,12026.560752868652,20182.58131408692,18968.6014213562,20980.681270599365
PI (44:10),0.11283765021461005,5.5790619715670955,0.03574078423113747,0.8500518012481986,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,24950.041778564453,30448.20213317871,27337.72213745117,28061.50230407715,27112.88186645508,16980.04116821289,29447.921905517574,28030.50163269043,29384.162109375
PI (44:12),0.16990869013484539,5.392751483778996,0.08074714746317113,0.7762874416801039,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,20245.701629638672,28365.6618347168,25507.50171661377,26017.96173095703,26417.121627807617,12024.640895843506,31733.322105407715,22450.16145324707,22073.341537475582
PI (44:2),0.18967511115404,5.373241013284299,0.10049993874346796,0.7512305109071157,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,27458.4416885376,24259.781818389893,26671.241806030277,21032.42147064209,24802.04162597656,14531.48097229004,26619.421875,23737.681648254395,19368.401416778564
PI (44:3),0.18074909123955032,5.205377241006666,0.0913140169317117,0.762513254757688,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,19207.981296539307,22447.40146255493,24250.16164016724,19390.36134338379,21005.30163192749,11332.940784454346,26449.18192672729,18113.24129486084,24497.321369171143
PI (44:4),0.1468336735376658,5.0474646539469195,0.06039024561131601,0.8058802012688016,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,17104.74115753174,20843.721405029297,21068.521293640137,17997.12127685547,20930.061729431152,10846.500789642334,23019.541702270508,18286.40120697021,17822.28133392334
PI (44:5),0.18423597463987915,5.392347988220056,0.09485201303868962,0.7580971399163343,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,24279.281616210938,23792.961700439453,27506.741958618164,22650.281818389893,28671.80181503296,13018.06095123291,25938.06175994873,26507.82201385498,19893.441177368164
PI (44:6),0.14362880182127408,5.32123747753715,0.05779595779358715,0.8100140554055563,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,20581.72166442871,26350.201652526852,25207.561599731445,21760.40151977539,23105.32145690918,13008.1208152771,28432.921997070312,21232.22134399414,23178.341667175293
PI (44:7),0.21036274062934746,5.520469231944694,0.12345431010157881,0.7253177955319482,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,26159.722038269043,25770.06167602539,31937.562118530277,28278.26209259033,26901.201934814453,14844.021114349363,30028.92222595215,26030.681762695312,22519.341567993164
PI (44:8),0.15635571350408792,5.556717452181174,0.06843888957860145,0.7936234635824623,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,24623.501556396484,24892.40167236328,33002.78254699707,28313.822074890137,30165.44212341309,14839.080924987791,33356.52258300781,26446.0816116333,23591.72177886963
PIo (18:0),0.3511190602725394,9.253022365886187,0.3407225509236014,0.5594124484904982,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,397564.3499145508,418452.1057128906,469583.3852539063,438693.2154541016,327508.7631835937,100821.46810913086,470314.80310058594,385947.8352050781,108059.58819580078
PIo (20:5),0.4082073081441745,9.152590473775437,0.45867032111527806,0.49824605682487233,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,401664.2630615234,404593.8909912109,337387.618347168,109972.3669090271,347691.3250427246,95131.02719116212,269351.8938598633,355490.95361328125,477581.294921875
PIo (28:0),0.3803724695899449,7.184427532881059,0.3990307944874303,0.5275902198295137,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,75431.64514160156,92905.96676635742,110082.14581298828,120990.94818115234,82535.94720458984,29574.54186630249,97021.90655517578,88843.80659484863,48891.243225097656
PIo (30:0),0.618605200191619,8.07429918760026,1.036876126815514,0.3085491167476988,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,106644.40740966795,168425.29174804688,251716.3592529297,278638.29901123047,163659.49029541016,53744.06365585327,161846.1117553711,146423.68981933594,70112.96502685547
PIo (30:1),0.5175220726624763,7.837939845225711,0.7313286914941273,0.3924528466331174,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,85775.0866394043,245583.8984375,143669.2885131836,171062.60913085938,110364.12728881836,36996.96242523193,167878.85330200195,104351.7084350586,119500.6693725586
PIo (32:0),0.7399499938495625,8.859969213155502,1.4692917136453616,0.22545747858015946,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,172066.57299804688,178967.8936767578,524565.5144042969,519953.4655761719,324035.94104003906,94599.36681365968,209583.05395507807,275570.1622314453,110050.7882080078
"PIo (32:1), PIp (32:0)",0.7090177505841156,8.101750408185513,1.352389692538054,0.2448607816449831,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,95205.18713378906,100682.58697509766,296565.2592163086,339270.56188964844,183732.27307128903,46141.80339431763,129334.92950439452,172006.57318115234,67226.24499511719
PIo (34:0),0.6428582996284273,8.364526614825063,1.1176526753242801,0.29042445563132624,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,129319.82861328124,150696.0302734375,324007.5778808594,359711.7479248047,234050.65991210935,64897.20464324951,172764.83337402344,196624.19494628903,80131.50537109375
"PIo (34:1), PIp (34:0)",0.6434564939927986,8.699412808352886,1.1196847680384963,0.28998634165552745,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,153183.19177246094,197938.07165527344,409487.873046875,487205.23651123047,281167.88439941406,57857.184173583984,246009.5419921875,251456.25927734372,87030.76611328125
"PIo (34:3), PIp (34:2)",0.23677429430827232,6.379826245645799,0.15613786677397457,0.6927374716381681,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,53689.483795166016,51218.22286987305,57501.08462524414,47596.22309875488,43629.802978515625,23013.741634368896,56704.86422729492,48660.20373535156,37941.60250854492
"PIo (34:4), PIp (34:3)",0.17661959938379618,6.156758248845003,0.08721878063443,0.7677431310663666,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,38098.04254150391,50223.06298828125,46808.6432800293,42862.24296569824,37920.88250732422,21403.20154953003,52460.12371826172,39261.78266906738,34014.242279052734
PIo (36:0),0.3917064444377493,6.929009478968768,0.42282180013876314,0.5155323686753575,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,57656.68389892578,64047.823638916016,101058.36688232422,94694.00723266602,78331.56530761719,30577.362033844,68798.90496826172,74516.44515991211,52576.12335205078
