lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,10xBlank_01202023
TAG(50:3)_FA 16:1,0.06635337480933667,9.166399990047347,0.013790320220323338,0.9065175733262235,0.99988633890637435,TAG,229305.53564453125,443383.95166015625,522046.73974609375,246939.99865722656,220354.59521484375,350367.7785644531,392367.5891113281,115041.82775878906
TAG(50:3)_FA 18:0,-0.03705112400894557,7.103867556438167,0.00431462624192136,0.9476279663168348,0.99988633890637435,TAG,63637.58428955078,103538.38708496094,94238.1265258789,57809.64404296875,63248.704162597656,85408.0859375,79596.105712890625,45664.98303222656
TAG(50:3)_FA 18:1,-0.09678878447852304,8.440060178055829,0.02949795273161726,0.8636343267385237,0.99988633890637435,TAG,115917.34826660156,315540.5830078125,274956.04064941406,120963.6495361328,139095.30981445312,229717.2196044922,251190.8181152344,72275.245361328125
TAG(50:3)_FA 18:2,-0.0865669138320308,10.015232109819838,0.023589564863868873,0.8779338519692995,0.99988633890637435,TAG,402923.46728515625,649689.72509765625,913357.88720703125,464570.17333984375,487914.162109375,586193.10498046875,712855.513671875,275159.537109375
TAG(50:4)_FA 16:0,-0.20353153563708454,6.270660077564033,0.1308086314359116,0.7175950911778661,0.99988633890637435,TAG,31777.442428588867,57722.54406738281,50835.0438079834,33402.02250671387,32706.122383117676,57739.90423583984,50571.26345062256,20268.181442260742
TAG(50:4)_FA 16:1,-0.11998011727503023,8.522273008199148,0.04535764941101661,0.8313477465088456,0.99988633890637435,TAG,141887.82983398438,298857.60302734375,267303.84020996094,142666.9708251953,159295.89135742188,246745.07861328125,240895.4149169922,99012.50769042967
TAG(50:4)_FA 18:0,-0.16826159964405377,5.496920312466451,0.08931403459365583,0.7650510364413089,0.99988633890637435,TAG,25313.06187438965,27889.302337646484,22968.08140563965,20312.48143005371,24549.441802978516,27760.161750793457,22982.101634979248,19876.881538391113
TAG(50:4)_FA 18:1,-0.11776741398204606,7.6064704509255074,0.04369664585510691,0.8344190215042221,0.99988633890637435,TAG,90654.48596191406,150531.25134277344,119229.22778320312,77697.66564941406,86669.42608642578,128149.2666015625,118327.78759765624,67988.80480957031
TAG(50:4)_FA 18:2,-0.2594619901481885,9.007236100270527,0.2128781696119404,0.6445208166662246,0.99988633890637435,TAG,170426.2109375,373858.2473144531,424215.5666503906,183860.8337402344,259013.77868652344,309394.08544921875,385415.583984375,127309.08911132812
TAG(52:0)_FA 16:0,-0.09873183145346386,8.220528976190218,0.030695795008568894,0.8609207913211703,0.99988633890637435,TAG,158434.09204101562,181485.65307617188,183773.15234375,139745.70947265625,154321.23095703125,161895.11181640625,176356.29174804688,117571.30859375
TAG(52:0)_FA 16:1,-0.06443779562457208,6.152614236535055,0.01306084036377797,0.9090126388136573,0.99988633890637435,TAG,38350.902740478516,42725.8828125,42092.78288269043,36086.742584228516,34307.72216796875,41464.2028503418,40455.8630065918,28469.58221435547
TAG(52:0)_FA 18:0,-0.04367527582111777,9.204604318208725,0.005996770631099935,0.938274460679942,0.99988633890637435,TAG,300363.5009765625,365023.38525390625,403900.484375,266634.92138671875,292742.46240234375,333824.14306640625,327175.703125,235985.79833984375
TAG(52:0)_FA 18:1,-0.010152235566220812,6.771957923554271,3.236553681631449e-4,0.9856464924408628,0.99988633890637435,TAG,61348.024658203125,63273.364196777344,70228.40545654297,52887.66387939453,51699.32336425781,60770.40435791016,61122.78381347656,45804.143493652344
TAG(52:0)_FA 18:2,-0.05568494403289839,5.550680835115981,0.009750474939437481,0.9213411409949724,0.99988633890637435,TAG,29994.92219543457,26106.161666870117,23647.26166534424,21766.381439208984,23244.48170471191,27066.881797790527,23180.241554260258,23511.88192749023
TAG(52:0)_FA 20:0,-0.10486369391893327,7.0633023848736896,0.03463225792074809,0.8523683478606001,0.99988633890637435,TAG,68358.14483642578,78648.265625,97184.6866760254,58949.06478881836,73550.48565673828,77008.4857788086,73791.7857055664,46022.583251953125
TAG(52:0)_FA 20:4,-0.2183373664402794,5.416117344307499,0.150575921366908,0.6979855937102374,0.99988633890637435,TAG,24549.121879577637,23962.3818359375,21053.061462402344,21074.18145751953,28866.881958007812,23267.141777038574,20026.081428527832,17294.401275634766
TAG(52:1)_FA 16:0,-0.03432711109376821,7.646830890154345,0.003703261808368552,0.9514751407022112,0.99988633890637435,TAG,83871.30572509766,137687.7095336914,180498.03088378903,88401.34600830078,102741.18780517578,111438.7078552246,131755.0909423828,36838.66278076172
TAG(52:1)_FA 16:1,-0.10417561391458162,8.281809607643952,0.03417949999902703,0.8533255222244793,0.99988633890637435,TAG,157143.21142578125,187174.453125,201887.55346679688,143067.29052734375,159307.650390625,173699.79174804688,180309.37377929688,126673.42846679688
TAG(52:1)_FA 18:0,0.05119583518215436,9.148832985886386,0.008213905468437588,0.9277861175228922,0.99988633890637435,TAG,222722.25415039065,446893.54833984375,510872.2493896485,241074.8603515625,232994.13793945312,375907.8435058594,348531.6114501953,108766.12854003906
TAG(52:1)_FA 18:1,-0.05390901245870576,9.919447455783109,0.009139218833297491,0.9238388516118199,0.99988633890637435,TAG,490359.494140625,577407.662109375,680849.98828125,444960.6103515625,478325.490234375,532085.736328125,566806.3388671875,378191.5263671875
TAG(52:1)_FA 18:2,-0.08702385797003176,6.818087725327805,0.02383833346240749,0.877296974651464,0.99988633890637435,TAG,61569.403869628906,62175.304138183594,71670.8052368164,54537.76385498047,57819.404541015625,62138.704528808594,64080.824127197266,47212.68347167969
TAG(52:1)_FA 20:4,-0.06835463523707583,5.164955359153507,0.014697199705977937,0.9035072725541359,0.99988633890637435,TAG,21300.22134399414,19962.60167312622,19719.12120819092,15904.841190338137,17737.10118484497,20283.22145843506,17976.601470947266,18970.081588745117
TAG(52:1)_FA20:0,-0.11283430903269649,5.969993754475809,0.040104037651872204,0.8412773026859519,0.99988633890637435,TAG,28922.101669311523,41234.70335388184,42454.72268676758,26303.60173034668,31535.54151916504,36717.10217285156,35772.44221496582,25316.082092285156
TAG(52:2)_FA 16:0,-0.008881820815257558,8.13950986592264,2.4772076176304836e-4,0.9874424957281573,0.99988633890637435,TAG,116000.48712158205,212729.75842285156,241348.91680908203,123922.00860595705,133135.7905883789,178237.95166015625,173126.97528076172,52272.26361083984
TAG(52:2)_FA 16:1,-0.08492271389404024,7.701806544549767,0.022700345507473685,0.8802389281686507,0.99988633890637435,TAG,83587.865966796875,143942.63104248047,180689.87322998047,90789.62530517578,110757.34747314452,119475.02716064452,134005.63116455078,41600.56280517578
TAG(52:2)_FA 18:0,-0.06687953687161699,8.244309364805353,0.014071480623897514,0.9055738272621008,0.99988633890637435,TAG,101019.2061767578,290407.30212402344,232776.0946044922,103048.90789794922,117730.98669433594,231612.0360107422,186158.0142211914,64860.944763183594
TAG(52:2)_FA 18:1,0.11449262309418717,9.655780770845437,0.04098660865565762,0.8395637729680335,0.99988633890637435,TAG,311382.70263671875,623399.8991699219,786854.5153808594,345975.14306640625,320359.38330078125,513281.6794433594,497078.1955566406,146284.83056640625
TAG(52:2)_FA 18:2,-0.13155323500156904,9.98498261804714,0.054548247357615764,0.8153299521722693,0.99988633890637435,TAG,474282.271484375,576523.5234375,728729.818359375,455644.0927734375,532718.896484375,557451.0771484375,598956.0087890625,408352.490234375
TAG(52:2)_FA 20:0,-0.06349833541028409,5.47688430201896,0.012681665507329853,0.9103374564717597,0.99988633890637435,TAG,23711.281616210938,27441.20196533203,25601.28207397461,20607.161418914795,23000.04162597656,24285.681732177734,23175.04165649414,21178.581508636475
TAG(52:2)_FA 20:4,-0.00117344061421155,5.284668176243514,4.322192580730189e-6,0.9983412084842959,0.99988633890637435,TAG,24178.201629638672,22248.501419067383,21842.7216796875,18193.001167297363,19346.981163024902,22557.641746520996,18187.421409606937,18906.641372680664
TAG(52:3)_FA 16:0,-0.010816680777391067,7.522352748749314,3.6742521297128405e-4,0.9847068149250422,0.99988633890637435,TAG,68756.7846069336,160723.13412475586,142149.6911315918,82917.52606201172,64078.144775390625,144197.51123046875,116421.04748535156,29103.38217163086
TAG(52:3)_FA 16:1,-0.08229419341890354,8.194563332979204,0.021315373138804716,0.8839230831674852,0.99988633890637435,TAG,116365.30834960938,218307.49908447263,245166.93560791016,126424.52960205078,140817.71020507812,188762.2950439453,189594.21026611328,52742.22393798828
TAG(52:3)_FA 18:0,-0.14375064982519004,6.329590689670861,0.06514980852102781,0.7985341816708418,0.99988633890637435,TAG,30770.322296142574,71373.50550842285,49942.464111328125,31800.362426757812,35019.36247253418,63845.92388916016,44108.26333618164,21815.24156188965
TAG(52:3)_FA 18:1,-0.048844157907532104,8.76882670740098,0.007501363624214719,0.9309811887023863,0.99988633890637435,TAG,148373.8516845703,409551.1950683594,332597.78088378906,155965.90893554688,173095.03186035156,329384.20703125,257755.03552246097,99616.96630859376
TAG(52:3)_FA 18:2,-0.02988775833860725,9.830805985894925,0.00280702067175298,0.9577467882585233,0.99988633890637435,TAG,329998.58154296875,599616.3811035156,914686.416015625,380616.9064941406,440163.2136230469,527180.7751464844,596084.5637207031,189423.09497070312
TAG(52:3)_FA 20:0,-0.039632796556859806,5.218161155414205,0.004936557115797768,0.9439862121459768,0.99988633890637435,TAG,23680.261825561523,21235.621669769287,18447.0411529541,15957.381252288818,18695.121284484863,19717.5415725708,18132.361251831055,21066.94174194336
TAG(52:3)_FA 20:4,0.0265765304094995,6.002914289642482,0.002215170095553276,0.9624609493088278,0.99988633890637435,TAG,34046.922912597656,35773.78318786621,48464.04363250733,32291.54208374023,28260.12208557129,38171.882820129395,36664.143005371094,22700.361526489258
TAG(52:4)_FA 16:0,0.44613378591965647,8.87007701691253,0.6133949984096034,0.43351238931399855,0.99988633890637435,TAG,291833.04205322266,296298.11993408203,386280.4926757813,343173.58142089844,92058.126953125,284087.3794555664,323881.74029541016,53743.843322753906
TAG(52:4)_FA 16:1,0.06817498849173236,7.522258133281519,0.014556624681574704,0.9039676001156612,0.99988633890637435,TAG,73786.80438232422,158688.51040649414,143914.12951660156,85240.986328125,60458.564208984375,144616.03085327148,107618.90676879884,33587.76235961914
TAG(52:4)_FA 18:0,-0.10941290063610447,5.303977443796907,0.037702736580513374,0.8460412648461629,0.99988633890637435,TAG,23008.621490478516,25452.441970825195,20102.40138244629,17835.34112548828,20384.90135192871,24118.861923217773,20406.92169189453,16772.841339111328
TAG(52:4)_FA 18:1,-0.14540220464623874,6.591806430024632,0.06665936026229247,0.79626433405806,0.99988633890637435,TAG,35718.062744140625,90479.3273010254,61291.62432861328,36201.24234008789,39409.94290161133,75835.98518371582,59379.36462402344,21887.541458129883
TAG(52:4)_FA 18:2,-0.24042592639140228,9.088849271441685,0.1827068043021427,0.6690573016194207,0.99988633890637435,TAG,185427.33129882812,403520.1440429687,411099.626953125,216289.29663085935,267215.2392578125,376592.431640625,355617.0876464844,143602.51147460938
TAG(52:4)_FA 20:0,-0.19673417520866734,5.152811126388002,0.12218298694938312,0.7266788193162136,0.99988633890637435,TAG,22327.861373901367,17869.121406555176,18535.741333007812,16200.001190185549,23703.98163986206,18514.221340179443,16366.681133270264,16226.041065216064
TAG(52:4)_FA 20:4,-0.0528001740854308,8.66645688711987,0.008766745469756643,0.9254023626327678,0.99988633890637435,TAG,167506.13159179688,244584.93408203125,371441.4104003906,181585.673828125,197768.59106445312,225464.0764160156,267310.7585449219,107901.12768554688
TAG(52:5)_FA 16:0,0.12359671013691395,6.0045339639390525,0.047743317278872155,0.8270376556329436,0.99988633890637435,TAG,39267.82263183594,43819.643157958984,40849.02311706543,33693.7024230957,28952.36204528809,39809.822845458984,32474.50262451172,18274.68125152588
TAG(52:5)_FA 16:1,0.4743265469063308,8.843557572449525,0.692391159129329,0.4053522477862837,0.99988633890637435,TAG,295840.76287841797,295879.681640625,370536.2312011719,341312.6061401367,89690.72607421875,282498.9182739258,307672.61798095703,50212.423400878906
TAG(52:5)_FA 18:0,0.11644810031481789,6.045128640841264,0.04239167575587999,0.8368749709567488,0.99988633890637435,TAG,39668.482971191406,45742.54328918457,38768.442878723145,34110.0029296875,30389.76190185547,40747.38285064697,30916.02210998535,23109.98175048828
TAG(52:5)_FA 18:1,-0.08419350184407007,5.3362452362576,0.02230870078214764,0.8812688038848749,0.99988633890637435,TAG,22151.54133605957,22867.341506958008,22707.62173461914,21371.441440582275,20686.52149963379,23700.081619262695,21379.861434936523,17052.901161193848
TAG(52:5)_FA 18:2,-0.24650362962137645,6.7043279054411284,0.19207894014277826,0.6611919370826755,0.99988633890637435,TAG,39781.54293823242,81896.26510620117,68460.32516479492,39835.82295227051,47456.80360412598,83781.94519042969,60207.48392486572,30046.48207092285
TAG(52:5)_FA 20:0,-0.27796142192478684,5.285812563849946,0.24437900440966592,0.6210611031854526,0.99988633890637435,TAG,22046.041381835938,20191.021614074707,20039.181274414062,17490.28148651123,22574.96134185791,25505.721908569336,18922.201332092285,18212.04126739502
TAG(52:5)_FA 20:4,-0.262489173673589,7.675205568833606,0.21788556788374103,0.640655753865777,0.99988633890637435,TAG,69580.02502441406,141142.99060058594,169024.1089477539,75571.28497314453,97571.68548583984,126569.74993896484,154831.50805664062,53250.86358642578
TAG(52:6)_FA 16:0,-0.011321566168856646,6.212149443227034,4.025104962579462e-4,0.9839933837696723,0.99988633890637435,TAG,40918.662536621094,43840.08361816406,45678.62356567383,40104.1630859375,36008.36260986328,41403.52294921875,42414.763122558594,27044.741943359375
TAG(52:6)_FA 16:1,0.00868526516158953,6.120796322699762,2.3672413806252735e-4,0.9877243584345348,0.99988633890637435,TAG,41110.982849121094,48284.44351196289,42886.68354797363,33220.302154541016,34067.522453308105,39329.322692871094,41196.26329040527,19686.301383972168
TAG(52:6)_FA 18:0,-0.027853696223352445,5.614256860709811,0.0024374802153630526,0.9606237631114632,0.99988633890637435,TAG,27310.52195739746,30067.602020263672,30998.801971435547,22737.921508789062,25735.461753845215,27656.942092895508,24901.881797790527,19661.501358032227
TAG(52:6)_FA 18:1,0.13819134614209622,6.1565692689121665,0.05965170591974811,0.8070472826240568,0.99988633890637435,TAG,45381.4637298584,51278.54330444336,37929.46241760254,37019.06256103515,31249.36220550537,43514.502532958984,34731.30239868164,25084.04136657715
TAG(52:6)_FA 18:2,-0.03460470746900483,5.62341574889024,0.0037630304951790094,0.9510856123007857,0.99988633890637435,TAG,28438.58197784424,27720.561737060547,29941.14192199707,22160.92137145996,24501.38163757324,29320.721923828125,23059.98147583008,24269.781951904297
TAG(52:6)_FA 20:0,-0.06137883433285747,6.026544327703289,0.011849066706645317,0.913318753713155,0.99988633890637435,TAG,38756.22282791138,46535.18362045288,36414.042976379395,29344.82213973999,34194.00304412842,41340.923137664795,34129.24175262451,19249.241325378414
TAG(52:6)_FA 20:4,-0.16804359316193626,7.350825140892099,0.08909182896366019,0.7653348972783057,0.99988633890637435,TAG,71868.68505859375,105216.2080078125,109591.34704589844,75282.88525390625,81023.764892578125,98875.92657470705,103094.52740478516,56208.94396972656
TAG(54:0)_FA 16:0,-0.03981010822230972,6.312148650049619,0.004981387654879654,0.943732867069966,0.99988633890637435,TAG,41110.842864990234,51913.70341491699,51578.783935546875,40025.402976989746,36460.562744140625,45030.94320678711,51231.604431152344,24908.28192138672
TAG(54:0)_FA 16:1,0.12642936902382715,6.357162108447012,0.049951987096847006,0.8231468408286474,0.99988633890637435,TAG,46719.9231262207,46393.88299560547,51520.62300109863,32567.622634887695,32985.06201171875,41721.542892456055,38165.54246520996,55846.78286743164
TAG(54:0)_FA 18:0,-0.10379043309367952,8.598403106519562,0.03392697281560686,0.853862239038878,0.99988633890637435,TAG,198024.95288085935,227883.07495117188,244745.8388671875,180291.35107421875,196810.8537597656,218722.29760742188,218585.39453125,167375.23364257812
TAG(54:0)_FA 18:1,-0.02170454018800081,6.029588039069714,0.0014798077244044822,0.9693143303719964,0.99988633890637435,TAG,36569.902099609375,35597.28219604492,40388.4831237793,34065.402587890625,30981.70217895508,37544.862884521484,35245.90264892578,28295.441986083984
TAG(54:0)_FA 18:2,-0.011753287477981678,5.4541507803832525,4.337715568567546e-4,0.9833835134426948,0.99988633890637435,TAG,25819.72169494629,25503.081756591797,25336.80172729492,21278.641563415527,19546.72142028809,26851.08176422119,22756.28160095215,19930.74153137207
TAG(54:0)_FA 20:0,-0.12632386586723882,8.089250872964122,0.0502893445650443,0.8225605554677863,0.99988633890637435,TAG,128066.38842773438,129408.36840820312,161584.55053710938,111170.40771484376,134810.98828125,133982.048828125,129501.6085205078,207440.69458007812
TAG(54:0)_FA 20:4,-0.039826410451025716,5.2066358474819525,0.004984980266470984,0.943712614282975,0.99988633890637435,TAG,22943.4419631958,21048.341354370117,22270.581886291504,16789.221145629883,18374.721366882324,20390.401260375977,20522.701583862305,15270.841007232666
TAG(54:1)_FA 16:0,-0.1347917646002677,6.2574339336464195,0.0572678509954585,0.810867520459614,0.99988633890637435,TAG,37747.44274902344,50855.64323425293,50168.90385437012,36288.46224975586,39048.002532958984,43280.82293701172,51364.12384033203,20897.961334228516
TAG(54:1)_FA 16:1,-0.07025388452277613,6.630984839250662,0.015528147741179055,0.9008307367298948,0.99988633890637435,TAG,51772.08386230469,70523.70458984375,63620.684631347656,44632.08312988281,45438.60321044922,53916.824127197266,69849.36532592773,28184.80191040039
TAG(54:1)_FA 18:0,0.004201496191436018,8.241566309643131,5.5408961770808673e-5,0.9940608258881081,0.99988633890637435,TAG,113902.5089111328,247289.85821533203,259115.49700927737,126001.52642822266,146971.5499267578,181986.3721923828,185623.62982177737,58759.14434814453
TAG(54:1)_FA 18:1,-0.055454783566293846,9.180548139316379,0.00967126001160068,0.9216602803066084,0.99988633890637435,TAG,288859.93896484375,358750.0615234375,384628.97021484375,265205.0986328125,289784.66259765625,316311.1240234375,327556.9621582031,246692.72021484375
TAG(54:1)_FA 18:2,-0.008377114550604182,6.38818157282963,2.2035085157767753e-4,0.988156461427526,0.99988633890637435,TAG,48462.50344848633,44597.30334472656,55870.70361328125,39113.20248413086,42713.003356933594,44068.363189697266,43784.08316040039,38056.022705078125
TAG(54:1)_FA 20:0,0.07245141687991527,8.095466899686278,0.016437519458349925,0.8979836649823913,0.99988633890637435,TAG,80341.7866821289,100954.00762939452,165362.3503112793,76236.52542114258,85750.76599121094,93418.26596069336,96644.427001953125,400722.0986328125
TAG(54:1)_FA 20:4,-0.044405064529077935,5.2055047560689625,0.006197922037245007,0.9372498626485996,0.99988633890637435,TAG,22712.521675109863,22661.021522521973,19111.58131408691,15947.921394348145,18593.361335754395,21530.701328277588,17493.361209869385,18336.181282043457
TAG(54:2)_FA 16:0,0.06379221683797881,6.30348206629739,0.012746566677378723,0.9101092862169862,0.99988633890637435,TAG,40767.423278808594,54999.643966674805,56586.36357116699,39819.86279296875,36587.36264038086,44683.203552246094,46783.38327026367,21361.941467285156
TAG(54:2)_FA 16:1,-0.11921512111804239,6.219708561665966,0.044777109989070196,0.8324144081857279,0.99988633890637435,TAG,34263.38201904297,53607.56362915039,47515.64342498779,35259.86260986328,35718.40234375,43700.40333557129,50058.48321533203,21252.68148803711
TAG(54:2)_FA 18:0,-0.040516262622311734,9.233999521229826,0.005160150187293766,0.9427338670957439,0.99988633890637435,TAG,218395.5548095703,508819.67810058594,517921.45959472656,227938.43432617188,286293.1201171875,417735.21240234375,346307.1442871094,108722.66784667967
TAG(54:2)_FA 18:1,0.016120437676521028,8.422927239030459,8.153681010298897e-4,0.9772197804788051,0.99988633890637435,TAG,128535.6473388672,273998.6813354492,300970.60040283203,145222.6498413086,160182.01220703125,205017.63317871097,216148.95965576172,67883.14465332031
TAG(54:2)_FA 18:2,-0.1953501906602062,9.188230904390172,0.12048718473579356,0.7285066979744402,0.99988633890637435,TAG,284375.90185546875,327200.66552734375,376492.0073242187,266162.3359375,337104.26318359375,317557.58203125,333130.884765625,239677.51708984375
TAG(54:2)_FA 20:0,-0.1310477825405522,6.306842846346308,0.05412495913257942,0.8160349727956239,0.99988633890637435,TAG,36992.122467041016,52142.343658447266,53625.94421386719,30042.162406921387,41260.66261291504,45085.803314208984,44137.80342102051,34607.30210876465
TAG(54:2)_FA 20:4,-0.005895321333829216,5.646865045322219,1.0911408230640518e-4,0.9916656340494617,0.99988633890637435,TAG,32036.90216064453,24711.88180541992,27889.50203704834,24956.62187194824,24210.001739501953,25696.741775512695,26610.96199798584,26022.62197875977
TAG(54:3)_FA 16:0,0.44380584972233816,8.036349073851879,0.6070743047985161,0.4358915174353292,0.99988633890637435,TAG,155057.06938171387,154834.3487854004,221196.67721557617,215735.4157409668,58438.98416137695,144079.39016723633,193666.67294311523,19306.281204223633
TAG(54:3)_FA 16:1,0.10588250445957002,6.330120547665956,0.03506259741561735,0.8514645506329208,0.99988633890637435,TAG,42563.98318481445,57692.56425476074,58545.363372802734,40391.96295166016,35207.68243408203,43922.64294433594,50094.02394104004,20439.48164367676
TAG(54:3)_FA 18:0,0.008098773848204732,8.473431074806438,2.0585228776326403e-4,0.9885527014226092,0.99988633890637435,TAG,104234.1870727539,385792.06036376953,272545.7598876953,122967.84979248048,125736.54876708984,301239.97930908203,195664.73150634769,57040.364013671875
TAG(54:3)_FA 18:1,-0.08733949418703627,9.380000783591576,0.024012978479731828,0.8768518930078056,0.99988633890637435,TAG,240492.05541992188,542129.6162109375,564504.8635253906,260649.73693847656,307030.19580078125,474908.7526855469,406569.8758544922,117903.888671875
TAG(54:3)_FA 18:2,-0.15050941148056496,8.414323887679148,0.07143753953005216,0.7892551094966582,0.99988633890637435,TAG,122757.92956542967,229469.61694335935,311139.8978881836,140594.40838623047,204503.4705810547,188663.2724609375,214912.9552001953,67268.484375
TAG(54:3)_FA 20:0,-0.03782787289380006,5.422207328968106,0.004497049684232479,0.9465339014408565,0.99988633890637435,TAG,21606.501510620117,27500.02195739746,27222.462287902832,19726.621505737305,23180.221450805664,23286.20167160034,21455.561477661133,18522.40110015869
TAG(54:3)_FA 20:4,-0.13157983458653671,7.2099863118201934,0.054568207463375984,0.8152967783425273,0.99988633890637435,TAG,80037.765869140625,81045.78552246094,84270.8857421875,70122.58459472656,83854.785888671875,82644.545166015625,71665.60540771484,72300.446044921875
TAG(54:4)_FA 16:0,0.5325275780094779,11.265504168024933,0.8701243208415694,0.35092089367982054,0.99988633890637435,TAG,1600420.909790039,1439629.483459473,2001986.9545288088,2226638.4025878906,394552.2039794922,1349423.0673828125,1925240.4794311523,22971.2013092041
TAG(54:4)_FA 16:1,0.4127824824568481,7.979316153972155,0.5259657989809057,0.46830787700543514,0.99988633890637435,TAG,154485.32920837402,152863.19102478027,203715.53309631348,199939.41319274905,60033.04479980469,140169.82940673828,184607.31423950195,19888.46141052246
TAG(54:4)_FA 18:0,0.35005004433314774,8.866450853377096,0.3793743740388891,0.5379382510613476,0.99988633890637435,TAG,225901.13635253903,397345.5668334961,369077.0267333984,287129.181640625,116603.98797607422,298737.14166259766,304893.02099609375,61425.82455444336
TAG(54:4)_FA 18:1,0.07523171135901309,8.64010657258017,0.017721910731779644,0.8940955781226119,0.99988633890637435,TAG,107273.02868652344,443473.66424560547,332128.55938720703,136290.68774414062,137067.6700439453,318922.22540283203,226601.2787475586,59419.984802246094
TAG(54:4)_FA 18:2,-0.21409223147005021,9.379897031509588,0.1447835862691138,0.7035710428640699,0.99988633890637435,TAG,229150.31591796875,476057.4169921875,576311.10302734375,257779.1407470703,373306.3642578125,438840.1293945313,414908.27734375,129114.490234375
TAG(54:4)_FA 20:0,0.1677567893878754,5.326420753709104,0.08779912326269823,0.766993984829052,0.99988633890637435,TAG,30781.66254425049,26545.961868286133,24170.761753082275,14445.90100479126,17864.701286315918,24357.82221221924,17205.761150360107,16650.241081237793
TAG(54:4)_FA 20:4,-0.08838292587664853,8.901531397674196,0.024590797470182224,0.875391019610754,0.99988633890637435,TAG,218117.33447265625,261265.39697265625,352834.923828125,201649.552734375,245203.8955078125,251819.53515625,258439.87646484375,243623.19775390625
TAG(54:5)_FA 16:0,0.3827956232459746,8.890874480411018,0.45297809755174967,0.5009240857144557,0.99988633890637435,TAG,339657.20703125,254834.21920776367,344947.97036743164,398968.4401550293,94699.68594360352,293059.9981689453,359914.07205200195,18004.6812210083
TAG(54:5)_FA 16:1,0.5530238766202218,11.193848392402119,0.9373750027834831,0.3329538393252937,0.99988633890637435,TAG,1594977.9271240234,1410784.7252197266,1892655.1440429688,2054466.271850586,374479.7854003906,1323234.896850586,1762077.9721069336,21322.941482543945
TAG(54:5)_FA 18:0,0.08928063804348943,6.107389581625678,0.024944189513945503,0.8745062087984266,0.99988633890637435,TAG,36554.16232299805,50849.88313293457,46693.5237121582,34496.84248352051,30146.042053222656,41770.663024902344,39006.022521972656,18872.14123535156
TAG(54:5)_FA 18:1,0.3322526944934539,8.948758820059657,0.3420576095697927,0.558643931789953,0.99988633890637435,TAG,236688.27667236328,421616.1289672851,404809.0903930664,287714.0787963867,124778.10766601562,322199.8243408203,321606.1256713867,64764.24411010742
TAG(54:5)_FA 18:2,-0.2015772475383332,8.548232019289836,0.1283105734637502,0.7201901653462396,0.99988633890637435,TAG,110613.68841552734,338472.1978149414,298799.7570800781,127937.71063232422,159208.7305908203,308835.8635253906,238090.3939819336,60572.64437866211
TAG(54:5)_FA 20:0,-0.024056041425902702,5.584715628821147,0.001817902117295489,0.9659910094842694,0.99988633890637435,TAG,27549.32218170166,30730.042110443115,28912.94239807129,22631.981323242188,23696.881896972656,30866.282333374023,23203.60167694092,17917.581367492676
TAG(54:5)_FA 20:4,-0.040823981773322214,9.136834516510596,0.005238868085143622,0.9422994804720645,0.99988633890637435,TAG,178245.15063476562,317465.7023925781,494204.2227783203,213596.2166748047,259594.53979492188,298196.55993652344,290583.14013671875,341073.00817871094
TAG(54:6)_FA 16:0,0.17535087668110796,7.172083690627212,0.09591105328604502,0.7567928314018313,0.99988633890637435,TAG,89169.80700683594,82430.02557373047,99235.80648803712,97061.76669311523,56707.184020996094,82788.10534667969,90747.62557983398,28894.021728515625
TAG(54:6)_FA 16:1,0.4105004540707559,8.866339218753266,0.5202295234903431,0.470743790231323,0.99988633890637435,TAG,344407.38732910156,259975.02294921875,329418.9237060547,388399.0502929687,97345.82723999023,286427.1427001953,339951.1645202637,20387.70156097412
TAG(54:6)_FA 18:0,-0.09911401496948562,6.116332314622302,0.030932040179095566,0.8603920914509735,0.99988633890637435,TAG,36459.60235595703,43105.48309326172,43011.56301879883,33196.002532958984,35837.102447509766,42113.86315917969,37953.182678222656,25229.681915283203
TAG(54:6)_FA 18:1,0.07707168003847399,6.195190448443732,0.01859682115104988,0.891528660371434,0.99988633890637435,TAG,39177.081954956055,51947.24368286133,54198.863861083984,33342.6022644043,32961.44268798828,43180.003341674805,41792.18295288086,20671.58152770996
TAG(54:6)_FA 18:2,0.17724261566485275,8.701055236933435,0.09798707804293372,0.754258722916498,0.99988633890637435,TAG,202643.53454589844,319480.6640625,354396.1455078125,217270.77606201172,124195.98901367188,281157.6409301758,282689.5408935547,55558.423278808594
TAG(54:6)_FA 20:0,-0.08347242121682452,5.075311926163679,0.021927029500375284,0.88228138358069,0.99988633890637435,TAG,21313.54128265381,19626.34144592285,18845.04119110107,14920.160972595217,18326.521392822266,18618.80139160156,17794.52155303955,13981.66104888916
TAG(54:6)_FA 20:4,-0.158523355913126,8.00644725850553,0.07926419094110315,0.7782970434956958,0.99988633890637435,TAG,80510.26568603516,214352.29693603516,206308.49578857425,94340.085693359375,112843.9271850586,188684.55505371097,162560.95141601562,61396.84405517578
