lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023
TAG(60:4)_FA 18:1,-0.48578100687877024,6.228512929977734,0.8532962500321446,0.3556215140450389,0.9806534698349677,TAG,38212.24230957031,29945.00212097168,33779.14253234863,31060.462127685547,40838.52259063721,60917.9034576416,52301.44398498535,33953.22283935547,29415.481994628903,28513.842025756836,39536.86268615723
TAG(60:4)_FA 18:2,-0.26129339411249,5.448100969566401,0.24768588227834698,0.6187092529163964,0.9806534698349677,TAG,17908.84115600586,20817.52130126953,24636.06175994873,23125.241596221924,28510.44171524048,27555.28160095215,23832.881343841553,21648.981437683105,20319.381385803223,18742.441387176514,18706.68130493164
TAG(60:4)_FA 20:0,-0.6406023763646996,5.485711835889133,1.4786977380190365,0.22397838446578844,0.9806534698349677,TAG,17481.081184387207,20017.861419677734,18057.721168518063,24059.68157196045,19436.90139770508,51882.92347717285,20946.881607055664,18364.30150604248,19657.981231689453,17773.261459350586,23725.82176208496
TAG(60:4)_FA 20:4,-0.532796699062653,7.590962685169195,1.025534293842611,0.31120984640173976,0.9806534698349677,TAG,79829.66561889648,76664.70671844482,107082.848197937,88669.38633728027,94634.5647506714,98677.52695465088,118201.68614959715,125990.66577148438,87968.00583648682,80082.00354385376,95215.30420684814
TAG(60:5)_FA 16:0,-0.3284283767002169,5.169144198676192,0.39099557923651673,0.5317765468168213,0.9806534698349677,TAG,18894.061309814453,17470.021339416504,18926.981384277344,18101.601238250732,17587.021186828613,33291.942138671875,20487.50144958496,14039.181015014648,15173.64111328125,13761.180992126465,15841.481033325195
TAG(60:5)_FA 16:1,-0.482474114780557,5.008036471163579,0.8416910173111773,0.35891358650170263,0.9806534698349677,TAG,14857.040985107422,15457.800979614258,16097.42113494873,14345.82106399536,15873.421081542969,30945.56255340576,18096.06135559082,12896.341026306152,15183.841033935549,13445.24082183838,14561.161117553713
TAG(60:5)_FA 18:0,-0.488626583108853,5.337667950740412,0.8632173754482437,0.35283989549850947,0.9806534698349677,TAG,17365.50121307373,17279.881225585938,18918.6414642334,19907.261528015137,20257.021591186523,36880.54260253906,20040.041381835938,18705.281311035156,17391.56111907959,15284.861015319824,23254.98175048828
TAG(60:5)_FA 18:1,-0.43788597806829266,5.3620564155185235,0.6938983388540692,0.4048415678747339,0.9806534698349677,TAG,20636.541275024418,17752.70139312744,19037.00129699707,19092.501434326172,23328.881523132324,34235.04228210449,24507.121994018555,19428.541244506836,18516.861358642574,16035.481063842772,17465.561080932617
TAG(60:5)_FA 18:2,-0.542551729132685,6.142603489702068,1.0631549039489983,0.30249672593618804,0.9806534698349677,TAG,39390.28324890137,26774.32199859619,31773.962043762207,25506.681671142574,34947.96292877197,58519.14474487305,45464.62351989746,36917.68243408203,22755.441787719727,27881.781883239742,37818.82331085205
TAG(60:5)_FA 20:0,-0.5056359986767269,5.996771719879255,0.9240906895615806,0.33640317818847953,0.9806534698349677,TAG,19244.70119857788,23086.10173797607,21358.981521606445,39011.582832336426,27388.58185577393,46839.60350036621,29762.06231689453,22744.58152770996,31141.582542419434,23145.02149963379,73123.80484008789
TAG(60:5)_FA 20:4,-0.45135049462333005,5.41378015129833,0.737055135205992,0.3906058594002928,0.9806534698349677,TAG,17208.801361083984,16537.86106109619,22692.161712646484,25390.001693725582,22077.021282196045,28431.9220123291,21445.581470489506,23284.74169921875,22300.20128631592,19356.861541748047,18666.06147003174
TAG(60:6)_FA 16:0,-0.3482453814442767,5.092312257714858,0.4394805914296853,0.5073732583319597,0.9806534698349677,TAG,15672.48110961914,17205.581344604492,15352.461120605469,20413.481311798096,15131.660995483398,28413.94189453125,18413.14136505127,13278.340915679932,15626.580894470217,13826.861038208008,19723.901695251465
TAG(60:6)_FA 16:1,-0.4084953190731843,5.141874510560563,0.6041621528562471,0.43699436827585286,0.9806534698349677,TAG,16895.381118774414,18785.621520996097,18323.781448364258,16977.461212158203,16667.401077270508,29177.86221313477,19381.821395874023,16127.501159667969,17086.981380462646,15008.480865478516,14276.781051635742
TAG(60:6)_FA 18:0,-0.36141304068300617,5.416473093456047,0.4732721192308986,0.4914856796556476,0.9806534698349677,TAG,19466.201583862305,17522.44118499756,20987.641319274902,25969.642204284668,22080.04141998291,31877.302307128903,22869.881393432617,18763.481357574463,21954.141426086426,18046.661247253414,21253.08140563965
TAG(60:6)_FA 18:1,-0.48208530895530893,5.402431753930254,0.8403760043605075,0.35928925553617663,0.9806534698349677,TAG,17425.06103515625,20882.861434936523,20594.30143737793,18323.46124267578,24793.08191680908,36635.40270233154,23242.281715393063,19178.12134552002,19053.38148498535,20184.101531982426,17804.7013092041
TAG(60:6)_FA 18:2,-0.4322559868859245,5.365162960637742,0.6762354447942016,0.4108860571181329,0.9806534698349677,TAG,17362.901290893555,19712.70139312744,19271.461380004883,21218.061248779297,22850.38178253174,32531.721954345703,23246.30126953125,19514.261337280273,18662.94133758545,17583.241241455078,19374.72149658203
TAG(60:6)_FA 20:0,-0.21647657330038267,6.248779215947645,0.1700843942122674,0.6800368147728427,0.9806534698349677,TAG,22335.24151611328,34732.802490234375,26353.921615600582,37605.36266326904,30125.662475585938,35244.12281036377,29983.082458496097,26608.32176208496,26301.422019958496,24153.941566467285,125335.66923522948
TAG(60:6)_FA 20:4,-0.3624801278781535,5.860446087657053,0.4760787448658448,0.49020387343146127,0.9806534698349677,TAG,20513.221549987793,21439.981338500977,25548.201957702637,36477.26239013672,34929.68199920654,36911.82279968262,34421.34232330322,23077.14153289795,28228.721714019775,26583.761795043945,40983.062171936035
TAG(60:7)_FA 16:0,-0.30952302912207125,5.530607666836736,0.34737278458993615,0.5556041139282208,0.9806534698349677,TAG,21634.421508789062,21941.32145690918,25735.7420501709,28364.26206970215,22309.961532592773,31385.982330322266,23963.64169311523,21435.161529541016,25672.76190185547,20749.74140930176,18132.201370239258
TAG(60:7)_FA 16:1,-0.32310535288006287,5.095015485933149,0.37844437138392095,0.5384369604698949,0.9806534698349677,TAG,15900.661163330078,15882.581077575684,17876.541275024414,16701.341278076172,17394.641159057617,26663.741760253903,16931.641189575195,14375.881072998049,15124.121139526367,14205.520973205566,20886.56143951416
TAG(60:7)_FA 18:0,-0.22689359872008064,6.082717147322265,0.18683362122010294,0.6655651376412165,0.9806534698349677,TAG,24131.701736450195,24960.60186767578,41224.883209228516,55371.8639831543,37566.202545166016,39130.122619628906,29842.82179260254,31513.42251586914,45015.84309387207,29749.762008666992,27706.36215209961
TAG(60:7)_FA 18:1,-0.3203414858166441,5.5340904447229,0.3720284952869406,0.5419006353888982,0.9806534698349677,TAG,22737.86151123047,20123.521530151367,22461.24154663086,22942.761764526367,30015.62216949463,29109.86221313477,22754.741775512695,23949.981719970703,24864.941848754883,20325.2215423584,19508.401489257812
TAG(60:7)_FA 18:2,-0.5325883454658219,5.458456616427272,1.0246387350684927,0.3114212095220067,0.9806534698349677,TAG,18378.341346740723,20793.601638793945,21967.14143753052,19815.201244354248,23878.121643066406,38822.8627281189,25618.48179626465,22376.821853637695,17596.64112472534,19779.881538391113,16464.741081237793
TAG(60:7)_FA 20:0,-0.3549731877809929,5.606694009507771,0.4566064645125607,0.4992142317357673,0.9806534698349677,TAG,21096.241638183594,23787.10139465332,23820.941635131836,29071.081970214844,27049.70213317871,36127.78288269043,24677.7615814209,24545.3818359375,24192.081382751465,20391.421619415283,18878.881607055664
TAG(60:7)_FA 20:4,-0.3759156430317208,5.513657299431727,0.5119132287696857,0.47431180485960933,0.9806534698349677,TAG,21994.121688842773,22558.62168121338,22567.12156677246,23998.341735839844,24877.961349487305,40330.52297973633,25494.241928100582,22493.101806640625,19174.741371154785,15852.701011657717,16451.6413230896
TAG(60:8)_FA 16:0,-0.41473313457332,5.449524607156469,0.6227091743256781,0.43004231797636905,0.9806534698349677,TAG,17701.961181640625,19789.32144165039,23997.06174850464,26205.861656188965,20227.141441345215,34660.00216674805,22177.02149963379,20002.321578979492,23827.58186340332,18040.181327819824,19837.601181030273
TAG(60:8)_FA 16:1,-0.3667738902520211,5.496977069731366,0.4873831080712847,0.48509696800937124,0.9806534698349677,TAG,18425.74111938477,21210.641487121586,25121.84194946289,29267.321868896484,20987.78140258789,31795.042388916016,24831.161575317383,21634.201553344727,25034.941780090332,18411.641304016113,18387.56126403809
TAG(60:8)_FA 18:0,-0.41515121840228303,5.924990909780171,0.6239819577727985,0.4295714030409115,0.9806534698349677,TAG,23768.161865234375,21880.88153076172,31982.222549438477,38142.74247741699,30434.541664123535,50239.62351989746,27736.94201660156,26606.98176574707,31364.342414855957,25087.0616607666,34411.36241149902
TAG(60:8)_FA 18:1,-0.17901991337726086,6.03239453744794,0.11635369858527156,0.7330233482279953,0.9806534698349677,TAG,23495.26171875,23920.061965942383,42737.3427734375,43246.22331237793,45434.703552246094,38527.042419433594,30165.642211914062,30847.922424316406,38356.08302307129,26986.781776428223,27868.18165588379
TAG(60:8)_FA 18:2,-0.28651152081200704,5.5466064073195245,0.297723215664746,0.585313293117819,0.9806534698349677,TAG,21161.081497192383,20601.18130493164,24121.521545410156,24968.821739196777,31062.462295532227,31919.222457885742,25774.342010498047,23253.521606445312,21855.86144256592,18755.34132385254,18962.80145263672
TAG(60:8)_FA 20:0,-0.44472077585568587,5.758633900699506,0.7156655714775297,0.39756937124954156,0.9806534698349677,TAG,24495.74169921875,25144.401657104492,25890.54168701172,26455.501678466797,28581.482330322266,37842.6824798584,30121.682510375977,28038.862312316895,25720.621757507324,23662.021774291992,25608.121795654297
TAG(60:8)_FA 20:4,-0.7421444164037574,5.4788253244103915,1.9791707106576268,0.15947779794211916,0.9806534698349677,TAG,17360.14128112793,18500.32138061523,18364.801345825195,23116.601459503177,17609.301307678223,51383.60396575928,24288.741897583008,20654.30136871338,17411.50121307373,17469.28134918213,21976.621292114258
TAG(60:9)_FA 16:0,-0.40666195527403637,5.393554520596547,0.598783163575149,0.4390426812838679,0.9806534698349677,TAG,20553.38153076172,19053.24157714844,18991.341384887695,21782.881546020508,21574.62143707275,38194.56233215332,22579.74188232422,16560.48126220703,20241.70128250122,16817.121391296387,21042.22185897827
TAG(60:9)_FA 16:1,-0.36188632707456386,5.4707182178227445,0.47451192561129574,0.49091876195373707,0.9806534698349677,TAG,19327.66122436523,18128.881256103516,27478.90155029297,25884.341827392574,19563.361419677734,36928.96237182617,21982.661712646484,18555.86125946045,23157.681747436523,17843.3814163208,21780.261489868164
TAG(60:9)_FA 18:0,-0.4666929465787723,5.383855008289507,0.7877949407745746,0.37476772087065946,0.9806534698349677,TAG,18546.621337890625,18347.8212890625,20939.54132080078,23084.82175064087,19734.74139404297,42472.203125,20753.701332092285,17551.081230163574,19281.201385498047,16042.181243896484,18455.321449279785
TAG(60:9)_FA 18:1,-0.41186614927554493,5.977526270243542,0.6141827012822887,0.4332172816578499,0.9806534698349677,TAG,23022.64169311523,25235.14175415039,34266.462661743164,36658.90283203125,35896.382400512695,54743.22428894043,31537.962020874023,26019.761947631836,34232.10215759277,25171.46198272705,30563.562088012695
TAG(60:9)_FA 20:0,-0.39843195638513346,5.425645860145519,0.5748680830080843,0.448330928476705,0.9806534698349677,TAG,19619.821308135983,17762.02125930786,23106.041564941406,22039.801753997803,22861.10161590576,31991.002250671387,23585.621780395508,22235.76149749756,18355.401042938232,17001.721145629883,20480.44152069092
TAG(60:9)_FA 20:4,-0.44730741602944624,5.925828512613519,0.7239825721353554,0.3948406523318581,0.9806534698349677,TAG,23571.061569213867,24061.641723632812,21284.761547088623,37469.242446899414,23986.58168411255,47428.063301086426,27591.061847686768,23751.501861572266,27067.662300109863,21419.10118484497,60782.7654876709
TetradecanoylcarnitineO-tetradecanoylcarnitine,-0.3497282432067954,11.444526712562322,0.44329521054532983,0.5055362706366902,0.9806534698349677,CAR,1242310.968017578,1393148.58984375,1316640.442138672,1503603.2458496094,1458406.7404785156,1240291.8903808594,1430250.5366210938,1565567.8830566406,1478931.1252441406,1374710.192138672,1480042.4318847656
TAG(54:5)_FA 16:1,-0.1364081243444517,10.971792331878097,0.06757883753016358,0.7948951685762558,0.9810041775421722,TAG,346989.82275390625,4093728.986328125,387367.1691894531,934241.530456543,642110.3692626953,703710.97021484375,607009.7640380859,1112212.2109222412,1679162.5775756836,1309375.7333374023,21322.941482543945
"(5Z,8Z)-tetradecadienoylcarnitine",-0.05728833171127643,16.89620521659289,0.01192330111458162,0.9130487227449087,0.9816582409588678,CAR,154140949.5595703,92351915.6875,63344919.2109375,16220704.654785156,24353723.305664062,30582186.538085938,28337082.129882812,139608184.45239258,26376597.729492188,25367756.57104492,1785924.2541503906
1-O-behenoyl-Cer(d18:1/16:0),-0.10225693281513865,6.017846764763281,0.03797967976811378,0.8454839483639951,0.9816582409588678,Cer,29398.342208862305,33126.942710876465,46202.78359985352,39305.7628326416,36187.022552490234,42416.122787475586,30153.32243347168,25673.94190979004,38013.282623291016,29481.562602996823,22294.401321411133
1-O-carboceroyl-Cer(d18:1/16:0),-0.09734830246049563,7.312884167342623,0.03442333832026634,0.8528092149732994,0.9816582409588678,Cer,68731.26498031616,46299.72317123413,75554.60557937622,168528.36987304688,99853.7479057312,63292.42442703247,81261.78657150269,59303.043910980225,157176.4503211975,59104.12437057495,49086.90395736694
1-O-lignoceroyl-Cer(d18:1/16:0),-0.09751577103059349,7.054749263242958,0.034541679204266984,0.8525593198222059,0.9816582409588678,Cer,52082.28335571289,42169.38264846802,64451.98418426514,151543.98889923096,89210.56663894653,61918.36474227905,70929.20533752441,51119.96410369873,132110.53005218506,46688.28359603882,19274.341342926025
1-O-tricosanoyl-Cer(d18:1/16:0),-0.11295150769182209,6.34149220513667,0.04633813458121949,0.8295623196365005,0.9816582409588678,Cer,31280.9020614624,36101.58243179321,44575.183376312256,82565.64527130127,42070.66318130493,46462.44305038452,36770.78251647949,26529.861740112305,74690.7049446106,34747.30205154419,21537.66153717041
C12:0,-0.12161809804334654,8.70195080029628,0.05372246918705059,0.816708052663818,0.9816582409588678,FA,49450.46340942383,52048.26383972168,101086.58731079102,253384.01986694336,786235.9553222656,104670.28729248048,107748.88719940186,55248.80407714844,226448.41662597656,733573.8945007324,75923.3450012207
C14:0,-0.06665695645629022,11.905417977399088,0.01614153228001669,0.8989013550832883,0.9816582409588678,FA,939635.1861572266,797750.9364013672,1339612.2512207031,2224068.9370117188,6260269.737792969,1375814.2526855469,1198648.1489257812,803785.7360839844,2237367.9912109375,5189257.8056640625,693541.4095458984
C16:0,-0.10432628597516785,13.127981832184757,0.03953564961911127,0.8423912413724158,0.9816582409588678,FA,476165.0105895996,282093.0023803711,699194.2758483887,1572147.9837036133,24236272.677246097,624800.8621520996,669805.5308074951,654285.5855407715,1482021.9129638672,23766001.095581055,774104.8880310059
C16:1,-0.09264469192802363,9.660067952675641,0.03117862733779475,0.8598424623546531,0.9816582409588678,FA,73353.28578186035,48122.00355529785,103382.14724731444,237671.4571838379,1969860.5838623047,98774.1865310669,93685.54733657835,100888.66667938232,283593.59994506836,1795473.702209473,136898.70957183838
C17:1,-0.11357239327321944,8.483722086273982,0.0468511879153084,0.8286359415007252,0.9816582409588678,FA,52980.52372741699,44298.18312835693,86680.3264465332,149392.1907043457,727366.4727172852,74727.02532958984,58749.38416290283,66817.54458618164,196774.0928955078,634539.8258666992,70801.5651550293
C18:0,-0.06773339578700538,13.364022912754963,0.016667124527955934,0.8972775581315223,0.9816582409588678,FA,299957.1216888428,168370.83210754397,534584.3980484009,1466030.654159546,30337726.126098633,431486.0724945069,481663.09494018555,559183.4834899902,1314897.104598999,29269708.848632812,531086.4338760376
C18:1,0.07577283811420467,9.046015409615354,0.020857692186837085,0.8851673052925723,0.9816582409588678,FA,72029.14485168457,54737.223709106445,103639.9073486328,188620.17379760745,1253256.2690429688,86475.9259185791,70049.16540527344,95522.1665649414,215003.7946777344,955797.82861328125,104823.58738708496
C20:3,-0.06289501706917747,9.302668728695249,0.01437103631269565,0.9045787962997214,0.9816582409588678,FA,215283.09440994263,79402.42557144165,59789.083984375,399768.9284667969,1196870.639892578,119819.5083770752,109856.02811431883,16166.121063232422,399148.2878417969,1307326.7814941406,13496.580974578856
C20:4,-0.09398655473728719,8.016586944911566,0.03208777973486576,0.8578351379963983,0.9816582409588678,FA,37474.26264953613,33491.40241241455,51234.40377044678,101280.58700561523,553026.4783325195,52689.323722839355,41338.74296569824,43147.72286987305,112263.48756408691,498975.2778930664,45044.56342697144
C22:6,-0.10957675741592027,8.475239284890604,0.04361340755713172,0.8345745237302072,0.9816582409588678,FA,14817.141075134276,13013.76093673706,24481.1817817688,109016.28771972656,926703.7264404296,18584.421321868896,15957.061100006104,24631.84167098999,123264.62911987305,907260.8684082032,27184.26198196411
C26:1,-0.06773637204745324,7.635433552201098,0.01666814678173978,0.8972744254772889,0.9816582409588678,FA,12093.560897827148,11289.00080871582,13996.940963745115,322982.9826965332,271971.1393432617,13172.680931091309,11357.600788116457,12903.48093032837,318498.86267089844,256768.89825439453,14125.440979003906
C30:0,-0.11985475851877615,7.5874092801157085,0.052175737473589834,0.8193196727549014,0.9816582409588678,FA,8270.06057357788,8142.360538482666,9489.280658721924,30680.30202865601,531498.6968765259,9848.900714874268,9254.100723266602,8750.94058227539,30131.32222366333,539501.0548057556,8330.380569458008
C34:0,-0.11968692405080683,7.176950830208333,0.05202932828615303,0.8195689801538574,0.9816582409588678,FA,8990.560653686523,9386.840629577637,10317.640689849854,38431.402908325195,372294.16857528687,11449.860816955566,11252.540817260742,11072.12080001831,35780.822410583496,372679.3901824951,11941.300830841064
Cer(d14:1(4E)/20:0(2OH)),0.09746930114723604,6.643681259613362,0.03450806175555954,0.8526302631931467,0.9816582409588678,Cer,66650.74519348145,54439.20386505127,56731.90399932861,48422.66332626343,50116.94361495972,52563.58427429199,54096.90383148193,30687.54201889038,45990.763427734375,41965.622692108154,68671.68458557129
Cer(d14:1(4E)/20:1(11Z)(2OH)),0.052753059095596896,6.9804255005661,0.010109791086506448,0.9199097085523543,0.9816582409588678,Cer,75061.22528839111,62368.964111328125,76992.8856124878,51291.08360290527,55728.08428955078,67584.02461242676,58871.3048210144,41557.48303604126,48262.5835647583,48459.3034362793,122900.58740234376
"Cer(d14:2(4E,6E)/20:1(11Z))",-0.12535253449991163,6.272609080417494,0.0570678403811371,0.811191840308479,0.9816582409588678,Cer,39163.82279586792,40145.12295150757,45121.92335891723,41094.322872161865,40329.18296813965,44958.72314071655,44870.18347167969,22368.04182434082,40291.74254608154,44147.56328582764,44209.743576049805
"Cer(d14:2(4E,6E)/24:0(2OH))",-0.09038237219461084,7.760809602100917,0.02967416078581664,0.8632316391550716,0.9816582409588678,Cer,97095.00667953493,103279.52662658691,109186.7868118286,135510.41207885742,134164.76929092407,114518.38901519775,139430.28848266602,48110.82347488403,126209.33029174805,122196.06798934937,139682.74977874756
Cer(d18:0/14:0),0.0813543563540571,7.042734885189011,0.0240424233752492,0.8767770163508013,0.9816582409588678,Cer,67271.1851272583,67354.10481262207,71797.264892578125,68996.70455932617,97305.06623840332,66728.50514221191,67233.50524902344,39620.402561187744,69628.84553527832,61488.22444152832,83043.5460357666
Cer(d18:0/16:0),-0.10816603488637076,7.674741657670753,0.04249727081321453,0.8366747882911107,0.9816582409588678,Cer,99618.26760864258,101845.4079284668,115023.52792358398,110583.48779296876,114044.14715576172,104234.02743530272,112339.7671508789,67518.32512664795,117145.42950439452,101856.56713867188,128674.34957885742
Cer(d18:0/18:0(2OH)),-0.05353605588978168,7.758531253112505,0.010412380145453426,0.9187240753615167,0.9816582409588678,Cer,100195.2667388916,99591.74786376952,132923.2901611328,148217.99099731445,124513.36985778809,106416.74772644044,122158.66917419434,58387.26418685913,164841.94914245603,102301.2879638672,107882.96774291992
Cer(d18:0/18:0),-0.0894415633763545,7.9757519553084535,0.029059818980840646,0.8646409912815345,0.9816582409588678,Cer,119376.1890411377,115015.36853027344,136114.54983520508,171818.87350463867,152880.01196289062,130865.6294555664,146127.97019958496,72138.24514770508,174297.39086914062,125387.909866333,123353.38806152344
Cer(d18:0/20:0(2OH)),-0.11732692530905225,8.315887036748512,0.04999900248307654,0.8230650095204096,0.9816582409588678,Cer,170788.87274169922,155040.87133789062,182352.23345947263,204832.87393188477,162233.4900817871,167348.95217895508,179597.57501220703,107189.30765914916,210269.03582763672,159746.17098999023,140800.58981323242
Cer(d18:0/22:0(2OH)),-0.11197750623834565,11.904129049114712,0.04554546063229736,0.831004198220868,0.9816582409588678,Cer,2026375.7747802737,2742920.2434692383,2190395.5884399414,2249994.368652344,2191904.135192871,2465010.203918457,2480252.7333984375,1345326.1305046082,2233805.578918457,2084786.02545166,397104.9526062012
Cer(d18:0/22:0),-0.05686514599426214,8.226024087205507,0.011747603534800533,0.9136892187033271,0.9816582409588678,Cer,165235.2922668457,137595.92993164062,191403.1109619141,185889.13153076172,154543.90936279297,153869.08935546875,160901.95111083984,97249.60677719116,197313.95330810547,146979.09133911133,138463.72982788086
Cer(d18:0/24:0),-0.12357119932758745,11.986951167286193,0.0554618462556391,0.8138180487341178,0.9816582409588678,Cer,2118778.14251709,2853717.473083496,2341071.3193969727,2387556.5045776367,2265287.441833496,2532297.484802246,2649351.746826172,1464951.2535476685,2392778.707824707,2155782.4967041016,520915.8582763672
Cer(d18:0/h24:0),-0.13311739545833706,8.877967657846996,0.06435814942574325,0.7997357708609855,0.9816582409588678,Cer,217935.23223876953,220435.2737121582,270501.1585083008,281859.12115478516,270440.9401245117,240761.8345336914,275756.4182739258,149546.55011749268,298636.7027435303,235812.3330078125,258341.29949951172
Cer(d18:1/16:0),-0.05226254127438316,7.151051720350232,0.00992278930516477,0.9206514150997582,0.9816582409588678,Cer,73185.88471221924,79267.4256362915,80618.42578125,92233.2661743164,76714.58596801758,79366.52560424805,75720.60516357422,44248.26346588135,100157.66690826416,62700.24416351318,61723.88439178467
Cer(d18:1/26:1(17Z)),-0.11497590682032703,9.55269840814907,0.048016331114013155,0.8265516716769212,0.9816582409588678,Cer,336197.65982055664,470590.5140762329,491600.7756042481,497379.10495758057,458308.8632850647,470614.4575347901,416360.795501709,228141.81119155884,533373.8003005981,475731.95932769775,64702.244232177734
Cer(d18:2/18:1),-0.10640497826651,8.636726873769769,0.041125643411305646,0.8392955911100213,0.9816582409588678,Cer,235552.5771484375,197339.59350585935,219399.75579833984,245342.51806640625,208629.7147216797,222611.87567138672,234975.7561645508,117092.22804260254,247033.1964111328,232217.13623046875,151770.56994628906
Cer(d18:2/20:0),-0.06358414988312212,8.80667738398902,0.014687580184045146,0.903538701290923,0.9816582409588678,Cer,270547.73889160156,219836.13623046875,237123.8577880859,256641.69787597656,242596.6173095703,226813.9359130859,241210.7164306641,141213.2502746582,261817.6405029297,253577.658203125,226586.0368652344
Cer(t18:0/16:0(2OH)),-0.10158389605484427,9.897819637307078,0.037484424728972954,0.8464820913111953,0.9816582409588678,Cer,481859.33171081543,582969.4399108887,640537.6826019287,647520.004234314,495813.1138458252,718216.1271362305,669479.9264984131,219687.47521972656,628563.9745178223,490208.08280944824,104783.1061706543
Cer(t18:0/18:0(2OH)),0.08496650385966091,7.718612090071193,0.026224957835438545,0.8713521445349331,0.9816582409588678,Cer,90274.3465270996,103398.78643798828,163216.37335968018,148072.7088470459,126346.40880584715,109401.34896087646,120219.66716766356,53538.083866119385,142858.44998168945,96266.2470626831,88875.9674987793
Cer(t18:0/22:0(2OH)),-0.07529345443881111,10.38356493311638,0.020594752576471365,0.8858884253525605,0.9816582409588678,Cer,681237.164932251,854438.7332611084,721654.2887649536,886815.7178039551,825314.5011749268,721990.556602478,908199.6066970824,353796.00117492676,977294.1560134888,752070.7950363159,240265.17665863037
Cer(t18:0/24:0(2OH)),-0.06374523469403699,9.560421524002125,0.014762149206489994,0.9032953432240054,0.9816582409588678,Cer,292348.955657959,335761.8866882324,310946.16340637207,458853.208114624,441023.8146667481,297210.1238708496,376205.0651397705,185514.272769928,385781.5661315918,435419.9460449219,817832.6652984619
CerP(d18:1/2:0),-0.05751793814607441,6.977030423856193,0.012018546708304712,0.9127035054565131,0.9816582409588678,Cer,61445.36422729492,73409.58462524414,71354.50555419922,75402.24518585205,69761.10538482666,77132.26634216309,63804.60427093506,37949.622509002686,74130.74549865723,63343.984375,62790.16516113281
CerP(d18:1/22:0),-0.08757213382709642,7.016199939316411,0.02785739157286571,0.8674445336120611,0.9816582409588678,Cer,61631.84370803833,73455.42486190796,82271.40557098389,81327.52565002441,69422.86536026001,76151.96509933472,72536.24429702759,38997.382553100586,86178.5249786377,66533.44555282593,47523.42360687256
CerP(d18:1/26:0),0.0524700898017698,6.5082395535569555,0.010001494745210948,0.9203383922406736,0.9816582409588678,Cer,50795.7237701416,48844.94369125366,57405.48349380493,53192.20389175415,43240.883228302,45913.602966308594,45793.02334213257,31054.14239883423,45113.423412323,40847.94279098511,58284.964336395264
Lyso_PC(14:0),0.05867888605791354,8.465571292007954,0.012508920716754801,0.9109476652165531,0.9816582409588678,PC,158144.5704345703,159397.93005371094,183461.89453125,216827.87353515625,229734.0804443359,164385.7120361328,194769.23834228516,51163.12364196777,227877.75061035156,194500.9508056641,299713.3961791992
Lyso_PC(16:1),0.12198480147720733,8.543494063504495,0.05404664938970427,0.8161657221834326,0.9816582409588678,PC,165961.6928100586,236137.43359375,189986.32803344727,224067.7159423828,217869.35614013672,187383.83337402344,224043.71508789065,25279.18168258667,237254.7618408203,215651.2166442871,305760.84201049805
Lyso_PC(16:1)_2,0.1053519420385032,8.534014229896014,0.040315792510398296,0.8408644018272802,0.9816582409588678,PC,157331.0883178711,237032.3962402344,185290.3735961914,229274.27380371097,211318.89315795896,186332.89453125,223668.4510498047,28194.24187850952,241200.95623779297,203949.91314697263,309537.7053833008
Lyso_PC(17:1),0.09363060924368075,7.295505150030219,0.03184473716987668,0.8583688487080298,0.9816582409588678,PC,69010.26428222656,134401.46755981445,77203.74609375,86904.44613647461,85666.00604248047,80520.88494873047,92351.24615478516,22194.84173965454,93890.58757019044,95935.0874633789,98923.50466918944
Lyso_PC(18:1),0.1295800063307058,7.314875287099887,0.06098296835261863,0.804949010531643,0.9816582409588678,PC,66050.58395385742,155595.34814453125,81373.58599853516,88215.66705322266,79881.96746826172,80950.0260925293,91740.7664489746,23011.461570739742,99517.48974609376,92585.7476196289,94584.084716796875
Lyso_PC(18:2),0.058401717810470447,7.2223853667777735,0.012390790025463616,0.9113674130261051,0.9816582409588678,PC,56757.304260253906,144246.29000854492,74633.485107421875,80155.86434936523,76964.604248046875,78425.30471801758,82117.76602172852,27218.86197280884,90935.385986328125,89485.42565917969,88339.04705810547
Lyso_PC(18:3),0.08204578317094928,7.071576541133245,0.024452851901969552,0.8757381694885117,0.9816582409588678,PC,54805.52420043945,120562.84899902344,68145.94525146484,76510.32626342773,69051.163818359375,67950.52459716797,71510.04502868652,24624.18169784546,80157.44537353516,82236.14553833008,83306.4447631836
Lyso_PC(19:2),-0.1115023258040124,8.31053960976018,0.04515910199188511,0.8317117431433154,0.9816582409588678,PC,131067.3896484375,217381.416015625,144229.95068359375,199038.07373046875,180409.2946777344,145218.40942382812,152452.15161132812,105357.08718109132,213290.275390625,188717.19409179688,167100.55078125
