lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023
Lyso_PC(22:0),-0.07789758557667756,9.793662428516967,0.023743039657347254,0.8775405343265759,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PC,469232.0037841797,476372.4255371094,572688.6302490234,407098.6994628906,391518.3835449219,520299.7623291016,393196.8231201172,535932.1937255859,329044.4461669922
Lyso_PC(22:1),-0.0854924506156514,9.783568555540997,0.028610444867808837,0.8656816277374032,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PC,484824.14709472656,458105.8370361328,563318.5280761719,404924.6215820313,389621.5490722656,518177.05725097656,403392.1556396485,526767.4150390625,320231.9479980469
Lyso_PC(22:2),-0.11098115865494998,10.600175722704275,0.048280220176820876,0.8260833047252293,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PC,836704.1334228516,824175.38671875,1084849.4591064453,697067.6116943359,753127.8942871094,1117910.4442138672,691343.775390625,884563.8898925781,342298.45959472656
Lyso_PC(22:4),-0.1003381994376203,12.338874119129569,0.03944169375608908,0.8425761779907465,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PC,2672709.381347656,2789486.448486328,3716215.769287109,2500477.935791016,2805521.6970214844,4165902.394287109,2233517.985839844,2864728.053222656,532146.7904052734
Lyso_PC(22:5),-0.10037511216202132,12.219631697147117,0.03947079282079358,0.8425188768295628,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PC,2428149.642578125,2554759.552001953,3418769.010375977,2337554.686767578,2591846.838745117,3883220.217285156,2056358.5544433596,2592813.063964844,487090.3118286133
Lyso_PC(22:6),-0.10355615053013231,12.215564927796457,0.04201943683483478,0.8375827265301239,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PC,2468775.3170166016,2612548.2978515625,3345885.7987060547,2270646.189086914,2596805.224853516,3805597.016357422,2106960.2680664062,2611418.022705078,482973.8822021485
Lyso_PC(24:0),0.1892300184340395,11.289399021950798,0.1378932767365768,0.7103844278625221,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PC,1391959.7025756836,1346838.56640625,1308934.5665283203,1778532.7724609375,1650429.8873291016,1565889.1699829102,1531883.060180664,898021.7210083008,249146.82150268555
Lyso_PC(24:1),0.16567704272463038,11.307106702290586,0.10586249566733841,0.7449047108445667,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PC,1403475.5137939453,1329922.650024414,1336721.3992919922,1773667.3100585938,1681234.227294922,1611795.6401367188,1543252.5775756836,933424.8053588868,247757.91528320312
Lyso_PC(3:0),0.11538297749304066,11.390210290903166,0.05150750141547178,0.8204605679807792,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PC,1372757.2396850586,1168281.0025634766,1282095.8279418943,1604079.395477295,1136678.5831604004,1049267.339050293,1202553.049987793,1375591.5878295898,1872528.8307800293
Lyso_PC(3:1),0.19496684920453147,10.235229031458099,0.14632619221811183,0.7020711974170153,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PC,432221.3516235352,483601.95223999023,501616.63760375977,1010790.4476013184,596889.5185394287,392569.13092041016,461545.2166900635,740724.5583496094,770069.5003662109
Lyso_PC(4:0),0.0061416781900331405,7.00607671854505,1.4688507008031593e-4,0.9903301829577313,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PC,61377.564208984375,63962.464599609375,61770.48425292969,68432.16400146484,65472.18432617188,62585.584533691406,62584.34484863281,66822.56506347656,70449.044921875
Lyso_PC(5:0),-0.06554845211008604,6.884945093663741,0.016799281665726085,0.8968733747657316,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PC,59303.704040527344,53582.26354980469,55044.4638671875,56959.9447631836,60787.86401367188,61178.18432617188,57325.424377441406,61221.883850097656,69228.88464355469
Lyso_PC(6:0),0.08897544618593273,6.155301527810713,0.03067480087605645,0.8609678759993477,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PC,38708.04284667969,37533.42282104492,35683.06262207031,36738.2223815918,31510.181884765625,31684.862579345703,31769.42205810547,37361.40258789063,42570.74209594727
Lyso_PC(7:0),0.04147721972191509,7.264765772745923,0.006685418268489229,0.9348340602883195,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PC,80415.42492675781,65458.12487792969,75198.88568115234,80502.44592285156,96196.3660888672,65425.08441162109,94679.905517578125,75509.74627685547,67993.1644897461
Lyso_PC(8:0),0.004093795201959783,6.228633511986425,6.526578142285189e-5,0.9935541809669628,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PC,38689.84248352051,33783.38293457031,36511.02206420898,39505.86224365234,32105.46241760254,34862.98222351074,34221.80302429199,38528.343338012695,49902.683906555176
Lyso_PC(9:0),0.057783518849372384,6.089656908947513,0.012961764382453111,0.9093569043027201,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PC,34375.482330322266,32896.08251953125,32205.182220458984,35146.50280761719,33030.262298583984,30381.822265625,31382.962432861328,34756.94241333008,43231.78256225586
Lyso_PE(12:0) | PE (12:0),0.041734974035704545,6.939017727601631,0.006768570271219687,0.9344309595575591,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,76272.92578125,63253.44421386719,65743.14447021484,59698.08410644531,52760.42352294922,65989.26477050781,62108.14471435547,55810.94396972656,61092.42376708984
Lyso_PE(12:0) | PE (12:0)_2,0.03083629034543997,6.984339514113653,0.0036974430904024302,0.9515132308221158,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,76737.305908203125,70989.42462158203,64476.74432373047,60594.62390136719,56222.044006347656,75219.705810546875,62175.38446044922,54320.40393066406,60886.64373779297
Lyso_PE(13:0),0.007622433949780964,6.017556636654086,2.2621752498253045e-4,0.9879998462387006,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,35162.28259277344,32910.362213134766,33657.00231933594,31376.42250061035,29372.44204711914,33459.26225280762,30171.242156982426,32747.702362060547,36036.30244445801
Lyso_PE(14:0),0.1293674346933981,7.634842161053163,0.06469078651036853,0.799229937368297,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,105225.78903198242,106399.66836547852,88292.24551391602,101734.26803588869,91424.90567016602,87024.54739379883,78509.30462646484,102554.34832763672,134677.56942749023
Lyso_PE(14:1),0.2498320468520728,7.8187062429043355,0.2394004459201824,0.62463948000002,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,105536.00775146484,118369.70628356934,107662.76614379884,172430.7720336914,160771.87063598633,145241.89141845703,125616.40954589844,71749.04560852051,39678.1423034668
Lyso_PE(15:0),0.09941117057121786,10.239071649660467,0.03827212967371452,0.8448977111868453,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,617717.1797485352,526438.2031555176,527711.8004455566,703773.7184143066,522110.0151367188,477655.6792449951,542968.7627563477,600238.4911804199,895332.0626068115
Lyso_PE(15:1),0.2861604586012939,8.774335795907326,0.3133268001911347,0.5756458668259002,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,205500.1538238525,229199.08056640625,213566.3357849121,357230.98919677734,331794.5370025635,316160.8480377197,254258.83685302731,104978.40783691406,31247.9818649292
Lyso_PE(16:0),-0.023492799127205123,9.813724466412724,0.0021529472705879016,0.962991545843006,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,1416.6400985717771,1546.6601104736328,1859.2401275634768,650429.1730041504,638849.5684661865,1501.1201057434082,1460.200096130371,824180.9934997559,1477791.6302337646
Lyso_PE(16:1),0.5428617320717694,4.94095290140982,1.1066542651110467,0.2928103950921191,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,1566.9000930786133,1451.3201026916504,11271.040828704834,25793.80209350586,26755.5817565918,1473.8600997924805,1867.8001251220703,25093.181884765625,33066.92241668701
Lyso_PE(17:0),0.10164651678852016,6.482970813761963,0.04000428931794886,0.8414721948233725,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,64244.62521362305,56286.38366699219,39003.52229309082,69547.7847366333,38046.06300354004,59719.40496826172,58143.38348388672,31188.182136535645,8120.740547180176
Lyso_PE(17:1),-0.23076429573827711,5.946138929198703,0.21001057743302454,0.6467591136497599,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,52272.782958984375,45958.3627319336,15430.620975494385,29923.501861572266,29558.881912231445,51918.84310913086,38746.74254608154,29230.9020690918,1598.3600997924805
Lyso_PE(17:2),-0.16487144572023044,5.3623651462002115,0.10683763437009475,0.743773573912035,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,29718.50227355957,31434.182174682617,2052.7201499938965,25840.14178466797,26671.26177978516,34402.70198059082,14014.18096923828,28196.30207824707,1422.240089416504
Lyso_PE(18:0),0.1731952506039658,6.6700277638258685,0.11562408657573497,0.7338298545047893,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,53686.18426513672,75823.18524169922,86411.20693969727,30993.92236328125,28960.28219604492,54922.083892822266,58771.84338378906,30453.32209777832,52732.1637878418
Lyso_PE(18:1),0.043354693142006726,6.156827440700536,0.007303088196749741,0.9318971986847221,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,43852.60314941406,48161.62380981445,47098.34313964844,25025.941696166992,21152.701538085938,42648.90270996094,40611.26287841797,22664.32154846192,38762.44291687012
Lyso_PE(18:2),-0.06148243137981367,6.4388913327498996,0.014776024345337646,0.9032501302028104,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,54103.94470214844,52230.68453979492,45779.20330047608,27350.00204467773,26098.10145568848,48335.26382446289,48637.20378112793,29462.281692504883,63069.78421020508
Lyso_PE(18:3),0.07007043535193759,6.3007506625752034,0.01904649427265781,0.8902332754616626,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,47031.46322631836,45012.22296142578,57930.7038269043,19605.1813659668,35611.66250610352,41120.54284667969,47018.56332397461,28559.462158203125,40781.843017578125
Lyso_PE(18:4),0.8876412070113263,9.0492673699606,2.8785928343968408,0.08976443346385671,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,128090.62939453124,98033.467529296875,906425.1446533204,39787.3427734375,602193.0234375,79140.36560058594,356090.884765625,173677.85327148438,48831.60382080078
Lyso_PE(19:0),-0.004196208081827346,6.138356320947935,6.860472740299883e-5,0.993391359656839,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,41758.44305419922,37557.74258422852,59140.383697509766,2011.3601570129397,35685.502532958984,39589.48257446289,39694.922790527344,26130.8017578125,40591.5235748291
Lyso_PE(19:1),-0.2320044848428946,5.993970606885834,0.21228259758913737,0.6449841799740452,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,42099.18292236328,37023.80255126953,34621.6025390625,10067.180702209473,22721.621643066406,38559.64245605469,35409.762268066406,27160.762145996097,43139.00271606445
Lyso_PE(20:0),0.10380126166214074,6.437243053085801,0.041712154203196405,0.838169442778191,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,56676.36437988281,72334.98526000977,72348.46502685547,10044.720603942871,14516.7010307312,60229.16369628906,61393.38424682617,1570.1001052856443,55170.40365600586
Lyso_PE(20:1),-0.07000042238026094,7.0614087405006645,0.019163745352670958,0.8898980755245663,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,87888.18643188477,75840.74475097656,76290.18534851074,9709.240646362305,102841.56937789916,85454.00555419922,142278.09173583984,2066.2401161193848,41330.32279968262
Lyso_PE(20:2),-0.8638757272247848,7.980069782938571,3.0129908568992505,0.08259975352705724,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,199915.0139160156,158854.3501586914,142654.4518737793,9621.46063232422,46797.823303222656,225789.55432128903,371989.9260864258,1912.520133972168,60406.58558654785
Lyso_PE(20:3),0.1831006294755265,6.496879916385648,0.12914432137768017,0.719320890608524,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,58643.78448486328,66663.16436767578,76152.30529785156,11335.120777130129,25672.501907348636,54175.44415283203,59804.74459838867,10191.460746765137,55966.78393554688
Lyso_PE(20:4),-0.019585954978681493,8.006689452393479,0.0014960592925490346,0.9691463756969769,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,166624.3916015625,160818.25146484375,154505.83203125,28448.94201660156,100823.28747558594,158266.87084960938,154477.771484375,54779.563915252686,192101.29370117188
Lyso_PE(20:5),-0.2307427906180505,7.021404065826172,0.209980782618004,0.6467824668066378,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,100140.28698730467,92793.72668457033,82084.785888671875,2396.1001930236816,19592.641204833984,96589.0069580078,84460.30712890625,20237.841274261475,100372.34777832033
Lyso_PE(21:0),-0.3873149325855374,6.528243789723269,0.595922791148837,0.4401379080616087,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,52511.422943115234,52807.68316650391,49131.38366699219,36085.822509765625,24186.34181213379,59641.24383544922,59982.94393920898,45611.46405029297,46612.26376342773
Lyso_PE(22:0),0.01588750135968875,6.449998216943315,9.82331543127657e-4,0.9749966610991029,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,55420.723541259766,59060.70489501953,60889.924713134766,33859.60255432129,26058.88168334961,54472.66445922852,60362.86328125,23103.74157714844,35826.622497558594
Lyso_PE(22:1),-0.02748083032551272,6.091016174131283,0.0029462931722719077,0.956712268890602,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,43473.24329376221,39563.542724609375,36656.322021484375,27493.78196716309,21160.68140411377,39574.52282714844,35798.502380371094,25828.021850585938,42536.28253173828
Lyso_PE(22:2),-0.03691255387144436,6.300182959036253,0.005318679272022564,0.9418623972296859,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,47164.04260253906,46691.20379638672,44336.6630859375,33446.66258239746,23660.78175354004,46831.3232421875,44720.44320678711,26945.82191467285,47750.58319091797
Lyso_PE(22:4),0.0471499824939398,6.413774841532104,0.008635895270344918,0.9259595554309762,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,48286.223693847656,51242.663330078125,64830.804107666016,28847.641830444336,26748.642082214355,44725.063049316406,52443.684143066406,29076.881858825684,46962.02322387695
Lyso_PE(22:5),0.1259050800200379,7.225772545432164,0.061287201137929515,0.8044729130817483,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,76678.00546264648,102956.5069885254,165144.38926696777,41833.2829284668,39782.46273803711,71308.66458129883,122977.3074951172,38627.14273071289,47812.822982788086
Lyso_PE(22:6),0.021826788039366517,6.563242439537041,0.00185343821931383,0.9656604200186203,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,54272.12365722656,62714.52420043945,79405.80432128906,29199.04200744629,25887.921997070312,56729.54382324219,59869.224365234375,29588.06242370605,43074.343338012695
Lyso_PE(24:0),0.02126959015679888,6.6128509692757556,0.0017600628189029521,0.9665360838671241,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,61467.58392333984,55758.0442199707,54227.50402832031,31880.922393798828,30823.28192138672,51296.68365478516,49808.76370239258,34971.7223815918,73709.224365234375
Lyso_PE(24:1),0.0024150918636496725,6.988027782052231,2.2717570573149715e-5,0.9961970609930836,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,78817.027587890625,65741.52450561523,67648.76443481445,51970.44297790527,41786.92260742188,64418.0244140625,66131.14393615723,50387.56346130371,89366.2847290039
Lyso_PE(24:6),0.16250162985376632,6.490389558431718,0.10185540275006133,0.7496143378094795,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PE,55933.96307373047,54174.80383300781,54664.34355163574,48281.62347412109,35387.72232055664,50781.8840637207,54160.92385864258,27743.462028503414,36389.14225769043
Lyso_PG(12:0),0.034224374949087095,7.322160013600541,0.004553736106117867,0.9461984880288343,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PG,88633.44665527344,91333.70635986328,94379.62756347656,66569.78405761719,85568.40612792969,76028.34558105469,85721.3662109375,87272.42645263672,62100.60400390625
Lyso_PG(13:0) | PG (12:0),0.09628823474698879,8.103790270758147,0.03591142236473388,0.8496985309319883,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PG,191408.03393554688,173015.53125,162633.25048828125,127838.8096923828,97829.70739746094,171392.11206054688,125325.68920898438,117497.80834960938,111238.74743652344
Lyso_PG(13:0) | PG (12:0)_2,0.06873367764961523,8.138149927705802,0.01832955238978684,0.8923061571251127,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PG,200283.1540527344,171086.57202148438,172401.47143554688,123895.0078125,96657.30615234376,177290.7529296875,124287.04858398438,126280.42919921876,116032.82824707033
Lyso_PG(14:0),0.10810903756313496,7.170545988689321,0.04523599493313668,0.8315706764074502,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PG,83810.86535644531,82770.1655883789,86055.206298828125,73720.32473754883,70940.22479248047,62050.52429199219,75505.8447265625,82216.96569824219,49676.62432861328
Lyso_PG(14:1) | PG (14:1),0.3904276459565172,10.828966312449769,0.5790625508034282,0.44668000583940637,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PG,1001464.9516601562,973650.17333984375,1029810.3491210938,1638956.1640625,972025.83935546875,841124.81982421875,979346.2236328124,771176.26806640625,288534.4426269531
Lyso_PG(14:1) | PG (14:1)_2,0.42253915144024295,10.832437672061758,0.6766762341576393,0.4107336058866316,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PG,1003712.3994140624,986889.6982421876,1015799.1655273438,1685621.35546875,973077.5546875,831269.59765625,964704.9619140624,760768.568359375,292964.9814453125
Lyso_PG(15:0) | PGo (16:0),-0.12426605992069428,7.2282776268216224,0.06057086419929192,0.80559593091799,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PG,81173.56512451172,81375.80686569214,71136.7241821289,68926.52471923828,75758.04574584961,62146.34553909302,80399.00595092773,103298.28735351562,63839.22380065918
Lyso_PG(15:0) | PGo (16:0)_2,-0.015916231990946807,7.160063133040374,9.877324259832676e-4,0.9749280433972658,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PG,79794.18621826172,74489.48546600342,72586.60479736328,65219.02471923828,76687.06607055664,39628.24318695068,78163.62615966797,104955.32821655272,63154.72477340698
Lyso_PG(15:1),0.04744170384967191,7.587771713376645,0.008743380936266476,0.9255015454628962,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PG,104495.48736572266,98163.46893310548,116405.18719482422,79086.44580078125,76531.78625488281,93185.98645019533,83363.88610839844,95708.88775634766,124935.75091552734
Lyso_PG(16:0),0.15993227666949786,6.829705388555726,0.09867812816810329,0.7534217355348749,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PG,1491.400104522705,1458.3001022338867,1478.9800987243652,171428.27297973633,144265.13159179688,1471.7400970458984,1468.3800926208496,176357.0711669922,1476.4401016235352
Lyso_PG(16:1) | PG (16:1),-0.24609456088065204,5.528007021782545,0.23900826755743765,0.6249233154453471,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PG,1614.8601036071775,1543.5601196289062,1457.880100250244,54183.8239440918,56875.80374145508,1543.0001106262207,1531.640106201172,83069.04583740234,1547.0800971984863
Lyso_PG(16:1) | PG (16:1)_2,-0.11563143717050008,5.532024618631216,0.052415981497688335,0.818911378374915,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PG,1512.6601181030271,1467.7400970458984,1576.0401153564453,55060.944244384766,60572.36444091797,1488.840106964111,1575.9401092529297,78848.70449829102,1465.0601119995115
Lyso_PG(17:0) | PG (16:0) | PGo (18:0),0.4670988610746004,11.051813610145537,0.8242475021252176,0.363941215742845,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PG,1273750.8940429688,1236864.5703125,1347791.0725097656,1890456.380859375,1015220.5144042968,1106026.0170898438,1254833.138671875,600435.4860839844,270501.8620605469
Lyso_PG(17:0) | PG (16:0) | PGo (18:0)_2,0.4852402655990426,11.026567241471787,0.8883274090840132,0.34593096695580866,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PG,1217808.0576171875,1187438.6079101562,1257901.6840820312,1947871.5419921875,1058646.8022460938,1049682.4501953125,1197653.798828125,640666.1799316406,247907.35473632807
Lyso_PG(17:0) | PG (16:0) | PGo (18:0)_3,0.5265119094170484,10.976499577114305,1.0426500765970559,0.3072059342068124,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PG,1126447.8291015625,1081303.516357422,1121559.63671875,2059305.0490722656,1097944.6635742188,984459.3425292968,1088854.1411132812,663693.0275878906,218858.333984375
Lyso_PG(17:1) | PGp (18:0),0.004644076598891747,6.8373740599097115,8.399188743624109e-5,0.9926877227042992,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PG,62785.564697265625,63434.14459228516,77488.3851928711,44122.382553100586,50778.3837890625,44995.30346679688,45841.20343017578,84383.5864868164,50902.10313415527
Lyso_PG(17:1) | PGp (18:0)_2,-0.004916509338804974,6.855726913471684,9.418735999133787e-5,0.992256638121631,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PG,63624.24465942383,66983.54461669922,76294.5855102539,46387.54333496094,48502.86334228516,46666.52314758301,47192.58364868164,84085.02572631836,52266.263259887695
Lyso_PG(17:2),-0.012537281747681834,7.124559195060845,6.127458768787619e-4,0.980251418342328,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PG,85549.90576171875,81072.22622680664,69841.88537597656,61331.344329833984,56367.98394775391,79778.38555908203,61216.96441650391,69901.5453491211,74178.66488647461
Lyso_PG(18:0) | PG (18:0),-0.6331617767654629,10.065618671086225,1.6077922898198258,0.20480241596608606,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PG,652207.8676147461,434343.7258300781,534681.62744140625,211451.1383056641,162887.29248046875,647106.1052246094,901902.1672973632,277496.9031982422,1006352.5754394532
Lyso_PG(18:0) | PG (18:0)_2,-0.6301561059937327,10.066372179532944,1.5924028044519218,0.2069831757599618,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PG,636056.0252685547,442428.6075439453,539312.3450317383,210011.31713867188,170690.38940429688,640110.3377075195,913106.8505859376,274351.4606933594,1004986.3320922852
Lyso_PG(18:1) | PG (18:1),-0.02792360908968583,6.791585726992093,0.003042224519958836,0.956013892248035,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PG,68445.10482788086,68149.84460449219,58264.5241394043,42397.12292480469,43105.663146972656,53097.66375732422,50935.803619384766,63956.58459472656,59695.784240722656
Lyso_PG(18:1) | PG (18:1)_2,0.0656257006987869,6.794194047235663,0.01671175856283469,0.8971408698309918,0.9999377890991636,5,3,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ diencephalon,PG,68721.2240600586,69439.844970703125,59982.06433105469,44153.12322998047,47224.10339355469,54014.92419433594,48055.043395996094,60859.06427001953,56918.223693847656
