Lipid,Class,DOD93_F4_Female_5xFAD_cortex ,DOD94_F4_Female_5xFAD_cortex ,DOD94_F3_Female_WT_cortex ,FAD184_F3_Female_WT_cortex ,FAD184_F4_Female_WT_cortex ,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
PI(40:1)|PI(P-41:0),PI,63413.26443481445,70057.22528076172,83271.5062866211,95441.74633789062,61747.46438598633,35457.482421875,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(40:10)|PI(39:3)|PI(O-40:3)|PI(P-40:2),PI,64433.64456176758,61747.70397949219,52813.003662109375,50046.00396728516,55892.28430175781,28578.182067871094,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(40:2),PI,74752.28497314453,70749.74499511719,103353.72732543944,177864.8126525879,67138.58416748047,31088.42218017578,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(40:3),PI,62702.16470336914,52849.423828125,50177.04376220703,45826.923278808594,57257.863830566406,37657.182525634766,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(40:4),PI,133139.82940673828,116408.6689453125,76499.42538452148,81078.60626220703,109847.7465209961,79403.96646118164,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(40:5),PI,254528.55743408203,126882.4496459961,133007.4108581543,116698.20779418944,166547.83233642578,376630.103881836,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(40:6),PI,651293.5067138672,289432.36096191406,341913.74462890625,308172.5222167969,520388.25927734375,984938.159423828,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(40:7)|PI(39:0)|PI(O-40:0)|PI(dO-41:0),PI,327064.2021484375,212088.69287109372,236636.53588867188,204435.1531982422,525515.7602539062,81820.8056640625,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(40:8)|PI(39:1)|PI(O-40:1)|PI(P-40:0),PI,130844.8292236328,105077.48760986328,92515.9268798828,96017.64672851562,132542.22888183594,51189.12341308594,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(40:9)|PI(39:2)|PI(O-40:2)|PI(P-40:1),PI,64260.32516479492,55344.803771972656,50563.44384765625,53720.04376220703,50946.10321044922,34840.96273803711,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(41:5)|PI(P-42:4),PI,66806.70513916016,48295.743225097656,54256.12454223633,40951.40258789063,41092.12289428711,54445.36376953125,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(41:6)|PI(O-42:6),PI,90462.7455444336,78321.16543579102,80055.32608032227,63002.98394775391,110045.9281616211,50292.90313720703,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(41:7)|PI(P-42:6)|PI(40:0)|PI(O-41:0),PI,450582.1754760742,368379.0827026367,378887.9837646485,248182.5826416016,544546.3670043945,164541.19201660156,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(42:0),PI,51416.88366699219,47678.42349243164,49348.983642578125,41184.54284667969,46787.70346069336,30884.442260742188,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(42:1),PI,47167.96310424805,47524.20343017578,49828.4033203125,55478.44421386719,45748.0231628418,30060.4821472168,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(42:10)|PI(41:3)|PI(P-42:2),PI,63962.92495727539,53219.06381225586,44018.94271850586,42091.88287353516,55744.88380432129,29963.38214111328,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(42:11)|PI(41:4)|PI(O-42:4),PI,49365.98321533203,42545.56283569336,43616.64306640625,38439.56256103516,39107.482666015625,39557.22280883789,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(42:3),PI,117630.50930786131,87507.30563354492,91606.28649902344,67746.10437011719,86899.90609741211,98692.86666870116,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(42:4),PI,44886.443115234375,39181.92286682129,36698.28256225586,32743.042266845703,36052.08233642578,43307.24349975586,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(42:5),PI,44119.76327514648,37763.022857666016,39615.442932128906,34366.74249267578,41813.96270751953,40476.44274902344,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(42:6),PI,51700.8835144043,45623.38345336914,46771.962890625,39259.14266967773,48802.56344604492,34016.46240234375,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(42:7)|PI(41:0)|PI(O-42:0),PI,77230.8851928711,74740.10510253906,71722.20458984375,58746.56457519531,74310.92443847656,39621.70269775391,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(42:8)|PI(41:1)|PI(O-42:1)|PI(P-42:0),PI,78202.58575439453,72776.205078125,72304.365234375,61668.28411865234,74541.52502441406,47887.66339111328,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(42:9)|PI(41:2)|PI(O-42:2)|PI(P-42:1),PI,55747.304443359375,48078.08349609375,40924.84292602539,41286.3229675293,47307.463134765625,27830.321868896484,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(43:2),PI,43116.9829750061,34705.37242126465,36735.26272583008,34748.84228515625,40111.422843933105,28040.7021484375,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(43:4),PI,60626.96438598633,49232.46368408203,50289.1837310791,43394.6628112793,48922.52368164063,51435.103271484375,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(43:6),PI,37647.58232116699,36605.78273010254,35083.3825378418,33326.08224487305,39639.862701416016,27554.72204589844,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(44:0),PI,33678.98223876953,28611.0818939209,30986.942153930664,27959.66195678711,31808.641998291016,25110.4619140625,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(44:1),PI,34381.96245574951,32094.7823638916,37829.34252166748,34972.38235473633,31525.78200531006,23599.14151763916,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(44:10),PI,44011.68327331543,38677.14309692383,34417.802658081055,31981.64224243164,40201.722747802734,31207.10206604004,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(44:12),PI,47327.743560791016,38360.36297607422,36749.262603759766,35269.62240600586,45138.80305480957,26486.92205810547,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(44:2),PI,34911.022064208984,32600.522399902344,36330.28255081177,43396.02312469482,34608.182373046875,22942.561779022217,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(44:3),PI,35729.24235153198,27693.06205749512,29480.121864318848,28192.741786956787,28701.52210235596,28291.70209503174,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(44:5),PI,35622.30257034302,28079.521965026852,27784.10190963745,25135.481803894043,28878.10215377808,25440.681804656982,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(44:6),PI,34498.08232116699,31287.902450561523,32274.002319335938,28704.52199935913,34118.82232284546,21750.401626586918,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(44:7)|PI(43:0),PI,40615.98288726807,37975.12281799317,36447.6628112793,36916.162590026855,40024.42287445068,26650.12168121338,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PI(44:8)|PI(43:1),PI,46806.443115234375,41992.36315155029,39281.063079833984,38300.58297729492,41008.38262939453,31423.80221557617,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(24:0),PS,334216.22314453125,345497.78369140625,328291.90283203125,220718.2959022522,308295.1613769531,172318.69189453125,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(25:0),PS,602294.8791503906,634429.6989135742,521500.2392578125,155822.2320137024,511092.4411621094,54978.4638671875,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(26:0),PS,141803.0301513672,134556.20971679688,143778.56958007812,138645.92999649048,149969.60986328125,137473.0693359375,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(26:1),PS,97502.18725585938,96337.38684082033,94418.90625,87012.28622055054,92625.1064453125,75267.80541992188,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(28:2),PS,92665.48596191406,67848.70501708984,68611.7650756836,46467.26342391968,90109.96673583984,61906.52423095703,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(30:3),PS,70911.56518554688,56587.8041381836,65701.0844116211,48019.40330505371,65397.74523925781,54796.10345458984,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(30:4),PS,66638.40509033203,61608.70428466797,64821.744384765625,44419.803047180176,61642.18453979492,51502.10382080078,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(31:4),PS,102713.46655273438,100607.20770263672,97049.8268737793,57781.78435897827,104655.64752197266,52697.1637878418,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(32:5),PS,84667.52563476562,70221.96508789062,75629.48571777344,59402.18437957764,73554.28503417969,57704.32391357422,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(34:4),PS,99281.16674804688,69788.48468017578,87739.76635742188,59847.86409378052,77207.0658569336,98103.18774414062,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(34:5),PS,110548.04809570312,98129.76678466795,105222.52697753906,68440.7844657898,107764.966796875,73723.265625,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(36:4),PS,394562.8469238281,199140.29272460935,202560.11694335935,102690.06727218628,294785.8214111328,84566.66552734375,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(36:5),PS,105885.38732910156,89456.24639892578,100174.04711914062,76020.92524719238,98790.60717773438,66280.50451660156,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(36:6),PS,106731.787109375,85538.48583984375,103240.24713134766,65276.42470932007,102131.30786132812,72045.54528808594,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(38:3),PS,509162.7336425781,267082.8388671875,195407.35473632807,158199.79107284546,448860.5301513672,118308.02746582033,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(38:4),PS,1525387.125,736953.7548828125,468513.8940429688,359170.82429885864,1221988.5439453125,249139.5764160156,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(38:5),PS,328663.0822753906,224480.63647460935,156429.97045898438,132623.7089767456,301636.4217529297,107966.0281982422,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(38:6),PS,398876.5888671875,306101.90234375,269816.9975585937,150111.51050949097,651509.4272460938,138382.17016601562,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(40:2),PS,238434.91735839844,190932.57373046875,158923.13244628906,114304.46758651732,216756.5157470703,76940.1058959961,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(40:3),PS,326623.5227050781,183358.83251953125,155635.37243652344,117835.5085029602,255964.43725585935,106033.748046875,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(40:4),PS,2035990.462890625,989768.6083984376,635715.2255859375,511712.8385543823,1519825.486328125,383398.1474609375,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(40:5),PS,3891333.376953125,1815814.046875,1179678.2250976562,956047.6093788148,2838107.3564453125,656079.6489257812,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(40:6),PS,28633114.78125,13590343.8203125,8979179.66015625,7561599.554710388,21840351.5546875,5027281.986328125,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(42:0),PS,84413.32666015625,75093.90551757812,72088.90545654297,61425.464138031006,90437.90686035156,58796.984375,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(42:2),PS,180321.0323486328,129760.609375,126594.4483642578,89239.1265335083,151177.43090820312,110592.78845214844,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(42:3),PS,472969.734375,421466.931640625,433351.7727050781,266963.6589202881,433476.4526367188,565297.6179199219,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(42:4),PS,124733.8285522461,102591.58740234376,99748.5067138672,69937.8455619812,109387.14819335938,71135.08508300781,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(42:5),PS,117416.54858398438,91083.98620605467,88480.94665527344,64694.62424468994,99365.62713623048,61247.34405517578,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
