Unnamed: 0,Class,Intensity,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition
2424,,24079.02173233032,,744.6,583.4,11282023_FAD189_M3_WT_cereb_O3on_01,744.6 -> 583.4
2425,,23842.2216796875,,744.6,597.5,11282023_FAD189_M3_WT_cereb_O3on_01,744.6 -> 597.5
2426,,24789.98171234131,,746.6,599.5,11282023_FAD189_M3_WT_cereb_O3on_01,746.6 -> 599.5
2427,,24834.2417678833,,746.6,599.5,11282023_FAD189_M3_WT_cereb_O3on_01,746.6 -> 599.5
2428,,24091.001724243164,,748.6,601.5,11282023_FAD189_M3_WT_cereb_O3on_01,748.6 -> 601.5
2429,,23936.08168411255,,748.6,629.5,11282023_FAD189_M3_WT_cereb_O3on_01,748.6 -> 629.5
2430,,25396.58185195923,,750.6,603.5,11282023_FAD189_M3_WT_cereb_O3on_01,750.6 -> 603.5
2431,,25221.661792755127,,752.6,605.5,11282023_FAD189_M3_WT_cereb_O3on_01,752.6 -> 605.5
2432,,24741.601726531982,,754.6,607.5,11282023_FAD189_M3_WT_cereb_O3on_01,754.6 -> 607.5
2433,,24124.981674194336,,756.7,567.5,11282023_FAD189_M3_WT_cereb_O3on_01,756.7 -> 567.5
2434,,28539.16193389893,,756.7,637.6,11282023_FAD189_M3_WT_cereb_O3on_01,756.7 -> 637.6
2435,,23869.241729736328,,758.6,583.5,11282023_FAD189_M3_WT_cereb_O3on_01,758.6 -> 583.5
2436,,24039.801677703857,,758.7,571.5,11282023_FAD189_M3_WT_cereb_O3on_01,758.7 -> 571.5
2437,,25663.601795196533,,760.7,599.5,11282023_FAD189_M3_WT_cereb_O3on_01,760.7 -> 599.5
2438,,23961.481700897217,,762.6,615.5,11282023_FAD189_M3_WT_cereb_O3on_01,762.6 -> 615.5
2439,,24016.22165298462,,764.6,617.5,11282023_FAD189_M3_WT_cereb_O3on_01,764.6 -> 617.5
2440,,25767.181831359863,,764.7,547.5,11282023_FAD189_M3_WT_cereb_O3on_01,764.7 -> 547.5
2441,,23887.84170150757,,770.7,623.6,11282023_FAD189_M3_WT_cereb_O3on_01,770.7 -> 623.6
2442,,24482.30172729492,,770.7,651.6,11282023_FAD189_M3_WT_cereb_O3on_01,770.7 -> 651.6
2443,,23850.94169235229,,772.6,583.4,11282023_FAD189_M3_WT_cereb_O3on_01,772.6 -> 583.4
2444,,23864.861660003666,,772.6,597.5,11282023_FAD189_M3_WT_cereb_O3on_01,772.6 -> 597.5
2445,,23723.801670074463,,772.6,625.5,11282023_FAD189_M3_WT_cereb_O3on_01,772.6 -> 625.5
2446,,24021.18169784546,,772.7,583.5,11282023_FAD189_M3_WT_cereb_O3on_01,772.7 -> 583.5
2447,,23743.581703186035,,774.6,599.5,11282023_FAD189_M3_WT_cereb_O3on_01,774.6 -> 599.5
2448,,24135.84169006348,,774.6,627.5,11282023_FAD189_M3_WT_cereb_O3on_01,774.6 -> 627.5
2449,TAG,24347.18170166016,[TG(45:4)]_FA16:1,774.7,503.4,11282023_FAD189_M3_WT_cereb_O3on_01,774.7 -> 503.4
