Unnamed: 0,Class,Intensity,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition
962,,24161.28173828125,,786.7,597.5,11282023_FAD184_F3_WT_dienc_O3on_01,786.7 -> 597.5
963,,28592.862014770508,,788.7,599.5,11282023_FAD184_F3_WT_dienc_O3on_01,788.7 -> 599.5
964,,28123.101970672607,,788.7,599.5,11282023_FAD184_F3_WT_dienc_O3on_01,788.7 -> 599.5
965,,23907.641735076904,,790.6,615.5,11282023_FAD184_F3_WT_dienc_O3on_01,790.6 -> 615.5
966,,43623.26304626465,,790.7,601.5,11282023_FAD184_F3_WT_dienc_O3on_01,790.7 -> 601.5
967,,23852.121696472168,,790.7,629.5,11282023_FAD184_F3_WT_dienc_O3on_01,790.7 -> 629.5
968,,23915.681720733643,,792.6,617.5,11282023_FAD184_F3_WT_dienc_O3on_01,792.6 -> 617.5
969,,116328.68800354004,,792.7,603.5,11282023_FAD184_F3_WT_dienc_O3on_01,792.7 -> 603.5
970,,51402.023624420166,,794.7,605.5,11282023_FAD184_F3_WT_dienc_O3on_01,794.7 -> 605.5
971,,28062.22201156616,,796.7,607.5,11282023_FAD184_F3_WT_dienc_O3on_01,796.7 -> 607.5
972,,23997.821769714355,,798.7,623.6,11282023_FAD184_F3_WT_dienc_O3on_01,798.7 -> 623.6
973,,24075.16169738769,,798.7,651.6,11282023_FAD184_F3_WT_dienc_O3on_01,798.7 -> 651.6
974,,24039.84172821045,,798.7,651.6,11282023_FAD184_F3_WT_dienc_O3on_01,798.7 -> 651.6
975,,24116.4217338562,,798.8,637.6,11282023_FAD184_F3_WT_dienc_O3on_01,798.8 -> 637.6
976,,23987.48178100586,,800.6,625.5,11282023_FAD184_F3_WT_dienc_O3on_01,800.6 -> 625.5
977,,23794.781665802,,800.6,653.5,11282023_FAD184_F3_WT_dienc_O3on_01,800.6 -> 653.5
978,,24013.36172485352,,800.7,583.5,11282023_FAD184_F3_WT_dienc_O3on_01,800.7 -> 583.5
979,,23849.04172897339,,802.6,627.5,11282023_FAD184_F3_WT_dienc_O3on_01,802.6 -> 627.5
