Unnamed: 0,Class,Intensity,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition
1689,,23961.061668396,,764.6,617.5,11282023_FAD184_F4_WT_hippo_O3on_01,764.6 -> 617.5
1690,,24450.561737060547,,764.7,547.5,11282023_FAD184_F4_WT_hippo_O3on_01,764.7 -> 547.5
1691,,23917.161643981934,,770.7,623.6,11282023_FAD184_F4_WT_hippo_O3on_01,770.7 -> 623.6
1692,,23783.82169342041,,770.7,651.6,11282023_FAD184_F4_WT_hippo_O3on_01,770.7 -> 651.6
1693,,23983.80167388916,,772.6,583.4,11282023_FAD184_F4_WT_hippo_O3on_01,772.6 -> 583.4
1694,,23815.38173294068,,772.6,597.5,11282023_FAD184_F4_WT_hippo_O3on_01,772.6 -> 597.5
1695,,23853.181686401367,,772.6,625.5,11282023_FAD184_F4_WT_hippo_O3on_01,772.6 -> 625.5
1696,,23998.081691741943,,772.7,583.5,11282023_FAD184_F4_WT_hippo_O3on_01,772.7 -> 583.5
1697,,23768.92169570923,,774.6,599.5,11282023_FAD184_F4_WT_hippo_O3on_01,774.6 -> 599.5
1698,,24771.841800689697,,774.6,627.5,11282023_FAD184_F4_WT_hippo_O3on_01,774.6 -> 627.5
1699,TAG,24251.24171829224,[TG(45:4)]_FA16:1,774.7,503.4,11282023_FAD184_F4_WT_hippo_O3on_01,774.7 -> 503.4
1700,,23773.34172058105,,776.6,601.5,11282023_FAD184_F4_WT_hippo_O3on_01,776.6 -> 601.5
1701,,23948.861667633057,,776.6,629.5,11282023_FAD184_F4_WT_hippo_O3on_01,776.6 -> 629.5
1702,,23766.14167022705,,776.6,629.5,11282023_FAD184_F4_WT_hippo_O3on_01,776.6 -> 629.5
1703,TAG,24108.74167251587,[TG(45:3)]_FA16:1,776.7,505.4,11282023_FAD184_F4_WT_hippo_O3on_01,776.7 -> 505.4
1704,,23856.08169555664,,778.6,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,778.6 -> 603.5
1705,,23800.98168182373,,778.6,631.5,11282023_FAD184_F4_WT_hippo_O3on_01,778.6 -> 631.5
1706,,23983.021724700928,,780.7,605.5,11282023_FAD184_F4_WT_hippo_O3on_01,780.7 -> 605.5
1707,,23714.941677093502,,780.7,633.6,11282023_FAD184_F4_WT_hippo_O3on_01,780.7 -> 633.6
1708,,24592.761726379395,,782.6,607.5,11282023_FAD184_F4_WT_hippo_O3on_01,782.6 -> 607.5
1709,,23834.501750946045,,784.7,567.5,11282023_FAD184_F4_WT_hippo_O3on_01,784.7 -> 567.5
1710,,23739.561668396,,784.7,637.6,11282023_FAD184_F4_WT_hippo_O3on_01,784.7 -> 637.6
1711,,23768.96169662476,,786.7,571.5,11282023_FAD184_F4_WT_hippo_O3on_01,786.7 -> 571.5
1712,,23817.34164047241,,786.7,597.5,11282023_FAD184_F4_WT_hippo_O3on_01,786.7 -> 597.5
1713,,25385.281814575195,,788.7,599.5,11282023_FAD184_F4_WT_hippo_O3on_01,788.7 -> 599.5
1714,,25492.32179260254,,788.7,599.5,11282023_FAD184_F4_WT_hippo_O3on_01,788.7 -> 599.5
