,Class,Intensity,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition
5427,,26042.74177551269,,746.6,599.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,746.6 -> 599.5
5428,,24204.82166671753,,748.6,601.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,748.6 -> 601.5
5429,,29622.30214691162,,748.6,629.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,748.6 -> 629.5
5430,,24719.58172607422,,750.6,603.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,750.6 -> 603.5
5431,,24497.92168045044,,752.6,605.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,752.6 -> 605.5
5432,,24269.30165863037,,754.6,607.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,754.6 -> 607.5
5433,,24343.04168319702,,756.7,567.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,756.7 -> 567.5
5434,,65721.5849571228,,756.7,637.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,756.7 -> 637.6
5435,,23905.30165863037,,758.6,583.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,758.6 -> 583.5
5436,,24831.861698150635,,758.7,571.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,758.7 -> 571.5
5437,,31548.52220153809,,760.7,599.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,760.7 -> 599.5
5438,,23925.541717529297,,762.6,615.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,762.6 -> 615.5
5439,,23954.261680603027,,764.6,617.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,764.6 -> 617.5
5440,,26273.401847839355,,764.7,547.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,764.7 -> 547.5
5441,,23830.32163238525,,770.7,623.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,770.7 -> 623.6
5442,,24480.68173599243,,770.7,651.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,770.7 -> 651.6
5443,,24002.40167617798,,772.6,583.4,11292023_FAD189_M1_5xFAD_cereb_O3on_01,772.6 -> 583.4
5444,,23894.761695861816,,772.6,597.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,772.6 -> 597.5
5445,,23655.461658477783,,772.6,625.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,772.6 -> 625.5
5446,,23908.001583099365,,772.7,583.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,772.7 -> 583.5
5447,,23914.80167388916,,774.6,599.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,774.6 -> 599.5
5448,,24068.141662597656,,774.6,627.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,774.6 -> 627.5
5449,TAG,25290.181713104248,[TG(45:4)]_FA16:1,774.7,503.4,11292023_FAD189_M1_5xFAD_cereb_O3on_01,774.7 -> 503.4
5450,,26695.961879730225,,776.6,601.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,776.6 -> 601.5
5451,,24172.92168045044,,776.6,629.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,776.6 -> 629.5
5452,,23798.181671142574,,776.6,629.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,776.6 -> 629.5
5453,TAG,39944.28284454346,[TG(45:3)]_FA16:1,776.7,505.4,11292023_FAD189_M1_5xFAD_cereb_O3on_01,776.7 -> 505.4
5454,,24904.68169403076,,778.6,603.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,778.6 -> 603.5
5455,,23801.60165023804,,778.6,631.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,778.6 -> 631.5
5456,,24296.901664733887,,780.7,605.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,780.7 -> 605.5
5457,,24013.261653900143,,780.7,633.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,780.7 -> 633.6
5458,,27383.48200988769,,782.6,607.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,782.6 -> 607.5
5459,,24107.26163864136,,784.7,567.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,784.7 -> 567.5
5460,,23631.48164367676,,784.7,637.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,784.7 -> 637.6
5461,,23837.16162109375,,786.7,571.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,786.7 -> 571.5
5462,,40499.30288314819,,786.7,597.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,786.7 -> 597.5
5463,,205193.71337127688,,788.7,599.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,788.7 -> 599.5
5464,,186259.2135658264,,788.7,599.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,788.7 -> 599.5
5465,,23833.821674346924,,790.6,615.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,790.6 -> 615.5
5466,,351237.74364089966,,790.7,601.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,790.7 -> 601.5
5467,,24082.761657714844,,790.7,629.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,790.7 -> 629.5
5468,,23906.041610717773,,792.6,617.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,792.6 -> 617.5
5469,,333200.7449836731,,792.7,603.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,792.7 -> 603.5
5470,,79825.80587387085,,794.7,605.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,794.7 -> 605.5
5471,,29033.901988983154,,796.7,607.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,796.7 -> 607.5
5472,,23777.88163757324,,798.7,623.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,798.7 -> 623.6
5473,,23612.421642303467,,798.7,651.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,798.7 -> 651.6
5474,,23902.981651306152,,798.7,651.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,798.7 -> 651.6
5475,,24052.40166091919,,798.8,637.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,798.8 -> 637.6
5476,,23752.14163589477,,800.6,625.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,800.6 -> 625.5
5477,,23699.94163131714,,800.6,653.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,800.6 -> 653.5
5478,,23755.901622772217,,800.7,583.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,800.7 -> 583.5
5479,,23757.0616607666,,802.6,627.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,802.6 -> 627.5
5480,,23605.721675872803,,802.6,655.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,802.6 -> 655.5
5481,,23767.74165725708,,804.6,629.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,804.6 -> 629.5
5482,,28610.842029571533,,804.7,615.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,804.7 -> 615.5
5483,,23851.92168045044,,804.7,657.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,804.7 -> 657.6
5484,,26644.521823883057,,806.6,631.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,806.6 -> 631.5
5485,,33078.78229904175,,806.7,617.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,806.7 -> 617.5
5486,,23683.601600646973,,808.7,633.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,808.7 -> 633.6
5487,,24989.101718902588,,812.8,623.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,812.8 -> 623.6
5488,,24034.80171585083,,812.8,651.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,812.8 -> 651.6
5489,,24510.821701049805,,814.7,597.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,814.7 -> 597.5
5490,,25703.44176864624,,814.7,625.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,814.7 -> 625.5
5491,,33533.82237243652,,816.7,599.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,816.7 -> 599.5
5492,,27130.14189147949,,816.7,627.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,816.7 -> 627.5
5493,,44725.463161468506,,818.7,601.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,818.7 -> 601.5
5494,,32437.80224609375,,818.7,629.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,818.7 -> 629.5
5495,,30493.862159729004,,818.7,629.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,818.7 -> 629.5
5496,,33932.34228897095,,820.7,603.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,820.7 -> 603.5
5497,,33088.68241119385,,820.7,631.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,820.7 -> 631.5
5498,,24958.501766204838,,822.7,605.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,822.7 -> 605.5
5499,,27503.641925811768,,822.8,633.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,822.8 -> 633.6
5500,,24354.961681365967,,824.7,607.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,824.7 -> 607.5
5501,,23527.14165878296,,826.7,651.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,826.7 -> 651.6
5502,,23821.34168243408,,826.8,637.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,826.8 -> 637.6
5503,,23702.04161453247,,828.6,653.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,828.6 -> 653.5
5504,,23525.861618041992,,830.6,655.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,830.6 -> 655.5
5505,,24180.80163192749,,832.7,615.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,832.7 -> 615.5
5506,,23611.04163360596,,832.7,657.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,832.7 -> 657.6
5507,,24154.70168685913,,834.7,617.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,834.7 -> 617.5
5508,,24334.621688842773,,840.8,623.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,840.8 -> 623.6
5509,,24340.181678771973,,840.8,651.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,840.8 -> 651.6
5510,,24369.94166183472,,840.8,651.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,840.8 -> 651.6
5511,,23830.22163009644,,842.7,625.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,842.7 -> 625.5
5512,,23672.46159362793,,842.7,653.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,842.7 -> 653.5
5513,,23938.54166412353,,844.7,627.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,844.7 -> 627.5
5514,,23640.861625671387,,844.7,655.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,844.7 -> 655.5
5515,,23854.54162597656,,846.7,629.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,846.7 -> 629.5
5516,TAG,141831.03008270264,[TG(50:3)]_FA18:1,846.8,547.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,846.8 -> 547.5
5517,,24045.02172088623,,846.8,657.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,846.8 -> 657.6
5518,,24257.381690979004,,848.7,631.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,848.7 -> 631.5
5519,,23898.06164550781,,850.8,633.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,850.8 -> 633.6
5520,TAG,43830.4231376648,[TG(51:6)]_FA16:1,854.7,583.4,11292023_FAD189_M1_5xFAD_cereb_O3on_01,854.7 -> 583.4
5521,TAG,24104.961681365967,"[TG(52:7),TG(51:0)]_FA18:1",866.8,567.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,866.8 -> 567.5
5522,TAG,32518.762313842773,[TG(52:6)]_FA18:2,868.8,571.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,868.8 -> 571.5
5523,,24099.16169738769,,868.8,651.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,868.8 -> 651.6
5524,,23620.141647338867,,870.7,653.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,870.7 -> 653.5
5525,TAG,101210.36669540404,[TG(52:5)]_FA16:1,870.8,599.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,870.8 -> 599.5
5526,,23664.40165710449,,872.7,655.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,872.7 -> 655.5
5527,,23717.541690826416,,874.8,657.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,874.8 -> 657.6
5528,TAG,24658.58169555664,[TG(53:6)]_FA18:1,882.8,583.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,882.8 -> 583.5
5529,TAG,58338.924156188965,[TG(54:6)]_FA18:1,896.8,597.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,896.8 -> 597.5
5530,TAG,363452.2987937927,[TG(54:5)]_FA18:1,898.8,599.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,898.8 -> 599.5
5531,TAG,715531.2115364075,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,900.8 -> 601.5
5532,TAG,26978.661895751957,"[TG(55:11),TG(54:4)]_FA16:1",900.8,629.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,900.8 -> 629.5
5533,TAG,795905.3613166809,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,902.8 -> 603.5
5534,TAG,153286.5911102295,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,904.8 -> 605.5
5535,TAG,30993.342113494877,"[TG(55:8),TG(54:1)]_FA18:1",906.8,607.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,906.8 -> 607.5
5536,TAG,24082.48168182373,"[TG(55:7),TG(54:0)]_FA16:1",908.9,637.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,908.9 -> 637.6
5537,TAG,28566.16193008423,"[TG(56:11),TG(55:4)]_FA18:1",914.8,615.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,914.8 -> 615.5
5538,TAG,29063.44199371338,"[TG(56:10),TG(55:3)]_FA18:1",916.8,617.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,916.8 -> 617.5
5539,TAG,25531.48173904419,"[TG(56:7),TG(55:0)]_FA18:1",922.9,623.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,922.9 -> 623.6
5540,TAG,23875.2216796875,"[TG(56:7),TG(55:0)]_FA16:1",922.9,651.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,922.9 -> 651.6
5541,TAG,28427.161979675293,[TG(56:6)]_FA18:1,924.8,625.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,924.8 -> 625.5
5542,TAG,28115.72188186645,"[TG(57:12),TG(56:5)]_FA18:1",926.8,627.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,926.8 -> 627.5
5543,TAG,41573.78256988525,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,928.8 -> 629.5
5544,TAG,27752.46196746826,"[TG(57:10),TG(56:3)]_FA18:1",930.6,631.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,930.6 -> 631.5
5545,TAG,30736.922206878666,"[TG(57:9),TG(56:2)]_FA18:1",932.9,633.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,932.9 -> 633.6
5546,TAG,23790.64163208008,"[TG(58:7),TG(57:0)]_FA18:1",950.9,651.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,950.9 -> 651.6
5547,TAG,24256.621700286865,"[TG(59:13),TG(58:6)]_FA18:1",952.8,653.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,952.8 -> 653.5
5548,TAG,23868.80168914795,"[TG(59:12),TG(58:5)]_FA18:1",954.8,655.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,954.8 -> 655.5
5549,TAG,24277.541667938232,"[TG(59:11),TG(58:4)]_FA18:1",956.9,657.6,11292023_FAD189_M1_5xFAD_cereb_O3on_01,956.9 -> 657.6
5550,,25453.221797943115,,584.4,437.3,11292023_FAD189_M1_5xFAD_cortex_O3on_01,584.4 -> 437.3
5551,,31932.54218673706,,612.4,437.3,11292023_FAD189_M1_5xFAD_cortex_O3on_01,612.4 -> 437.3
5552,,32052.782222747803,,622.5,503.4,11292023_FAD189_M1_5xFAD_cortex_O3on_01,622.5 -> 503.4
5553,,29322.72211456299,,624.5,505.4,11292023_FAD189_M1_5xFAD_cortex_O3on_01,624.5 -> 505.4
5554,,27825.96196746826,,626.5,437.3,11292023_FAD189_M1_5xFAD_cortex_O3on_01,626.5 -> 437.3
5555,,24552.821769714355,,650.5,503.4,11292023_FAD189_M1_5xFAD_cortex_O3on_01,650.5 -> 503.4
5556,,24119.36170578003,,652.5,505.4,11292023_FAD189_M1_5xFAD_cortex_O3on_01,652.5 -> 505.4
5557,,25428.52173614502,,654.5,437.3,11292023_FAD189_M1_5xFAD_cortex_O3on_01,654.5 -> 437.3
5558,,24405.38173675537,,664.6,503.4,11292023_FAD189_M1_5xFAD_cortex_O3on_01,664.6 -> 503.4
5559,,24635.56171798706,,666.6,505.4,11292023_FAD189_M1_5xFAD_cortex_O3on_01,666.6 -> 505.4
5560,,27712.08194732666,,692.6,503.4,11292023_FAD189_M1_5xFAD_cortex_O3on_01,692.6 -> 503.4
5561,,47673.22332000733,,694.6,505.4,11292023_FAD189_M1_5xFAD_cortex_O3on_01,694.6 -> 505.4
5562,,27500.881874084476,,694.6,547.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,694.6 -> 547.5
5563,,26353.521842956543,,702.5,583.4,11292023_FAD189_M1_5xFAD_cortex_O3on_01,702.5 -> 583.4
5564,,24439.54177474976,,714.6,567.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,714.6 -> 567.5
5565,,24093.201736450195,,716.6,571.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,716.6 -> 571.5
5566,,27952.22198486328,,718.6,599.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,718.6 -> 599.5
5567,,26334.161811828613,,722.7,547.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5
5568,,24482.90170288086,,730.5,583.4,11292023_FAD189_M1_5xFAD_cortex_O3on_01,730.5 -> 583.4
5569,,24371.2417678833,,730.6,583.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,730.6 -> 583.5
5570,TAG | DAG,37075.40269470215,"[TG(42:2)]_FA18:1 | DG(44:9),DG(43:2)_C18:1",736.6,437.3,11292023_FAD189_M1_5xFAD_cortex_O3on_01,736.6 -> 437.3
5571,,114950.86839675903,,736.7,547.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,736.7 -> 547.5
5572,,24070.601718902588,,742.6,567.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,742.6 -> 567.5
5573,,23875.64169692993,,744.6,571.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,744.6 -> 571.5
5574,,23806.30170822144,,744.6,583.4,11292023_FAD189_M1_5xFAD_cortex_O3on_01,744.6 -> 583.4
5575,,23727.621658325195,,744.6,597.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,744.6 -> 597.5
5576,,24641.84172821045,,746.6,599.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,746.6 -> 599.5
5577,,25356.321800231934,,746.6,599.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,746.6 -> 599.5
5578,,25718.261821746823,,748.6,601.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,748.6 -> 601.5
5579,,27243.121864318848,,748.6,629.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,748.6 -> 629.5
5580,,25570.14181137085,,750.6,603.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,750.6 -> 603.5
5581,,24509.181720733643,,752.6,605.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,752.6 -> 605.5
5582,,24341.461669921875,,754.6,607.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,754.6 -> 607.5
5583,,24926.681770324707,,756.7,567.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,756.7 -> 567.5
5584,,62110.10387802124,,756.7,637.6,11292023_FAD189_M1_5xFAD_cortex_O3on_01,756.7 -> 637.6
5585,,23707.581672668457,,758.6,583.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,758.6 -> 583.5
5586,,26292.6618270874,,758.7,571.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,758.7 -> 571.5
5587,,33375.182205200195,,760.7,599.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,760.7 -> 599.5
5588,,23816.12171173096,,762.6,615.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,762.6 -> 615.5
5589,,23941.401725769043,,764.6,617.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,764.6 -> 617.5
5590,,26850.261917114258,,764.7,547.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,764.7 -> 547.5
5591,,24421.4217414856,,770.7,623.6,11292023_FAD189_M1_5xFAD_cortex_O3on_01,770.7 -> 623.6
5592,,24261.541679382324,,770.7,651.6,11292023_FAD189_M1_5xFAD_cortex_O3on_01,770.7 -> 651.6
5593,,23959.34169769287,,772.6,583.4,11292023_FAD189_M1_5xFAD_cortex_O3on_01,772.6 -> 583.4
5594,,24295.841678619385,,772.6,597.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,772.6 -> 597.5
5595,,23987.741676330566,,772.6,625.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,772.6 -> 625.5
5596,,24063.081699371334,,772.7,583.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,772.7 -> 583.5
5597,,25011.161743164062,,774.6,599.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,774.6 -> 599.5
5598,,24077.96168899536,,774.6,627.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,774.6 -> 627.5
5599,TAG,26640.061939239506,[TG(45:4)]_FA16:1,774.7,503.4,11292023_FAD189_M1_5xFAD_cortex_O3on_01,774.7 -> 503.4
5600,,26635.621898651123,,776.6,601.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,776.6 -> 601.5
5601,,23789.96169662476,,776.6,629.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,776.6 -> 629.5
5602,,24024.90166091919,,776.6,629.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,776.6 -> 629.5
5603,TAG,38241.36260986328,[TG(45:3)]_FA16:1,776.7,505.4,11292023_FAD189_M1_5xFAD_cortex_O3on_01,776.7 -> 505.4
5604,,24586.24174118042,,778.6,603.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,778.6 -> 603.5
5605,,23779.521686553955,,778.6,631.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,778.6 -> 631.5
5606,,24178.0016784668,,780.7,605.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,780.7 -> 605.5
5607,,23784.061683654785,,780.7,633.6,11292023_FAD189_M1_5xFAD_cortex_O3on_01,780.7 -> 633.6
5608,,32351.90209579468,,782.6,607.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,782.6 -> 607.5
5609,,23617.441638946533,,784.7,567.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,784.7 -> 567.5
5610,,24177.18169784546,,784.7,637.6,11292023_FAD189_M1_5xFAD_cortex_O3on_01,784.7 -> 637.6
5611,,23563.161613464355,,786.7,571.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,786.7 -> 571.5
5612,,43071.82287597656,,786.7,597.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,786.7 -> 597.5
5613,,243477.8351020813,,788.7,599.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,788.7 -> 599.5
5614,,215536.51485443115,,788.7,599.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,788.7 -> 599.5
5615,,23642.581665039062,,790.6,615.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,790.6 -> 615.5
5616,,411451.1083335877,,790.7,601.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,790.7 -> 601.5
5617,,24071.48171615601,,790.7,629.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,790.7 -> 629.5
5618,,23609.161708831787,,792.6,617.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,792.6 -> 617.5
5619,,392211.8099746704,,792.7,603.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,792.7 -> 603.5
5620,,88520.38610076904,,794.7,605.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,794.7 -> 605.5
5621,,28699.181953430176,,796.7,607.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,796.7 -> 607.5
5622,,23847.64165496826,,798.7,623.6,11292023_FAD189_M1_5xFAD_cortex_O3on_01,798.7 -> 623.6
5623,,23913.24169921875,,798.7,651.6,11292023_FAD189_M1_5xFAD_cortex_O3on_01,798.7 -> 651.6
5624,,24123.2216835022,,798.7,651.6,11292023_FAD189_M1_5xFAD_cortex_O3on_01,798.7 -> 651.6
5625,,24435.32169342041,,798.8,637.6,11292023_FAD189_M1_5xFAD_cortex_O3on_01,798.8 -> 637.6
5626,,24706.561763763428,,800.6,625.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,800.6 -> 625.5
5627,,23678.021656036377,,800.6,653.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,800.6 -> 653.5
5628,,23511.241653442383,,800.7,583.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,800.7 -> 583.5
5629,,23856.001712799072,,802.6,627.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,802.6 -> 627.5
5630,,23748.18162536621,,802.6,655.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,802.6 -> 655.5
5631,,23744.801643371586,,804.6,629.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,804.6 -> 629.5
5632,,31077.04203414917,,804.7,615.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,804.7 -> 615.5
5633,,23483.261672973636,,804.7,657.6,11292023_FAD189_M1_5xFAD_cortex_O3on_01,804.7 -> 657.6
5634,,26734.801902771,,806.6,631.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,806.6 -> 631.5
5635,,31636.202308654785,,806.7,617.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,806.7 -> 617.5
5636,,23726.921672821045,,808.7,633.6,11292023_FAD189_M1_5xFAD_cortex_O3on_01,808.7 -> 633.6
5637,,24835.961708068848,,812.8,623.6,11292023_FAD189_M1_5xFAD_cortex_O3on_01,812.8 -> 623.6
5638,,24100.541648864742,,812.8,651.6,11292023_FAD189_M1_5xFAD_cortex_O3on_01,812.8 -> 651.6
5639,,24635.10171508789,,814.7,597.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,814.7 -> 597.5
5640,,27647.72194671631,,814.7,625.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,814.7 -> 625.5
5641,,36642.70237350464,,816.7,599.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,816.7 -> 599.5
5642,,31891.26222229004,,816.7,627.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,816.7 -> 627.5
5643,,52748.4232711792,,818.7,601.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,818.7 -> 601.5
5644,,39360.42254638672,,818.7,629.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,818.7 -> 629.5
5645,,39180.50291442871,,818.7,629.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,818.7 -> 629.5
5646,,39047.742835998535,,820.7,603.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,820.7 -> 603.5
