Unnamed: 0,Class,Intensity,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition
1200,,25002.28172683716,,584.4,437.3,11282023_FAD184_F4_WT_cereb_O3on_01,584.4 -> 437.3
1201,,24188.261764526367,,612.4,437.3,11282023_FAD184_F4_WT_cereb_O3on_01,612.4 -> 437.3
1202,,24278.20168304444,,622.5,503.4,11282023_FAD184_F4_WT_cereb_O3on_01,622.5 -> 503.4
1203,,24370.881702423096,,624.5,505.4,11282023_FAD184_F4_WT_cereb_O3on_01,624.5 -> 505.4
1204,,24983.461769104004,,626.5,437.3,11282023_FAD184_F4_WT_cereb_O3on_01,626.5 -> 437.3
1205,,23933.32166671753,,650.5,503.4,11282023_FAD184_F4_WT_cereb_O3on_01,650.5 -> 503.4
1206,,24003.66172027588,,652.5,505.4,11282023_FAD184_F4_WT_cereb_O3on_01,652.5 -> 505.4
1207,,24007.80168533325,,654.5,437.3,11282023_FAD184_F4_WT_cereb_O3on_01,654.5 -> 437.3
1208,,24283.961685180664,,664.6,503.4,11282023_FAD184_F4_WT_cereb_O3on_01,664.6 -> 503.4
1209,,24298.42169570923,,666.6,505.4,11282023_FAD184_F4_WT_cereb_O3on_01,666.6 -> 505.4
1210,,24189.481689453125,,692.6,503.4,11282023_FAD184_F4_WT_cereb_O3on_01,692.6 -> 503.4
1211,,24722.761737823486,,694.6,505.4,11282023_FAD184_F4_WT_cereb_O3on_01,694.6 -> 505.4
1212,,29422.562007904053,,694.6,547.5,11282023_FAD184_F4_WT_cereb_O3on_01,694.6 -> 547.5
1213,,23782.02166366577,,702.5,583.4,11282023_FAD184_F4_WT_cereb_O3on_01,702.5 -> 583.4
1214,,24897.861743927,,714.6,567.5,11282023_FAD184_F4_WT_cereb_O3on_01,714.6 -> 567.5
1215,,23806.681663513184,,716.6,571.5,11282023_FAD184_F4_WT_cereb_O3on_01,716.6 -> 571.5
1216,,24808.061763763428,,718.6,599.5,11282023_FAD184_F4_WT_cereb_O3on_01,718.6 -> 599.5
1217,,27476.801986694336,,722.7,547.5,11282023_FAD184_F4_WT_cereb_O3on_01,722.7 -> 547.5
1218,,25164.70171737671,,730.5,583.4,11282023_FAD184_F4_WT_cereb_O3on_01,730.5 -> 583.4
1219,,24854.18183517456,,730.6,583.5,11282023_FAD184_F4_WT_cereb_O3on_01,730.6 -> 583.5
1220,TAG | DAG,31714.90226745605,"[TG(42:2)]_FA18:1 | DG(44:9),DG(43:2)_C18:1",736.6,437.3,11282023_FAD184_F4_WT_cereb_O3on_01,736.6 -> 437.3
1221,,69584.52471923828,,736.7,547.5,11282023_FAD184_F4_WT_cereb_O3on_01,736.7 -> 547.5
1222,,23970.401664733887,,742.6,567.5,11282023_FAD184_F4_WT_cereb_O3on_01,742.6 -> 567.5
1223,,24009.30173110962,,744.6,571.5,11282023_FAD184_F4_WT_cereb_O3on_01,744.6 -> 571.5
1224,,23759.261688232426,,744.6,583.4,11282023_FAD184_F4_WT_cereb_O3on_01,744.6 -> 583.4
