,Class,Intensity,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition
3020,TAG | DAG,31186.922164916992,"[TG(42:2)]_FA18:1 | DG(44:9),DG(43:2)_C18:1",736.6,437.3,11292023_DOD93_F4_5xFAD_cereb_O3on_01,736.6 -> 437.3
3021,,74453.68517303467,,736.7,547.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,736.7 -> 547.5
3022,,23790.681690216064,,742.6,567.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,742.6 -> 567.5
3023,,23894.62159729004,,744.6,571.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,744.6 -> 571.5
3024,,23992.021629333496,,744.6,583.4,11292023_DOD93_F4_5xFAD_cereb_O3on_01,744.6 -> 583.4
3025,,23723.3217086792,,744.6,597.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,744.6 -> 597.5
3026,,24870.661735534668,,746.6,599.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,746.6 -> 599.5
3027,,24659.62174987793,,746.6,599.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,746.6 -> 599.5
3028,,24257.221633911133,,748.6,601.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,748.6 -> 601.5
3029,,29651.16205215454,,748.6,629.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,748.6 -> 629.5
3030,,24779.8017616272,,750.6,603.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,750.6 -> 603.5
3031,,24121.801677703857,,752.6,605.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,752.6 -> 605.5
3032,,23984.68172836304,,754.6,607.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,754.6 -> 607.5
3033,,24523.141666412357,,756.7,567.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,756.7 -> 567.5
3034,,55354.42405319214,,756.7,637.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,756.7 -> 637.6
3035,,23587.621669769287,,758.6,583.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,758.6 -> 583.5
3036,,25088.201751708984,,758.7,571.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,758.7 -> 571.5
3037,,24136.86173248291,,760.7,599.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,760.7 -> 599.5
3038,,23773.1216506958,,762.6,615.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,762.6 -> 615.5
3039,,23868.361652374268,,764.6,617.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,764.6 -> 617.5
3040,,25745.121788024902,,764.7,547.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,764.7 -> 547.5
3041,,23888.321647644043,,770.7,623.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,770.7 -> 623.6
3042,,24281.58168411255,,770.7,651.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,770.7 -> 651.6
3043,,23785.621631622314,,772.6,583.4,11292023_DOD93_F4_5xFAD_cereb_O3on_01,772.6 -> 583.4
3044,,23924.341678619385,,772.6,597.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,772.6 -> 597.5
3045,,23496.72165679932,,772.6,625.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,772.6 -> 625.5
3046,,23651.741634368896,,772.7,583.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,772.7 -> 583.5
3047,,25189.601753234863,,774.6,599.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,774.6 -> 599.5
3048,,23823.861667633057,,774.6,627.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,774.6 -> 627.5
3049,TAG,23766.661624908447,[TG(45:4)]_FA16:1,774.7,503.4,11292023_DOD93_F4_5xFAD_cereb_O3on_01,774.7 -> 503.4
3050,,24550.561740875244,,776.6,601.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,776.6 -> 601.5
3051,,23666.821674346924,,776.6,629.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,776.6 -> 629.5
3052,,23749.96167755127,,776.6,629.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,776.6 -> 629.5
3053,TAG,24895.68172836304,[TG(45:3)]_FA16:1,776.7,505.4,11292023_DOD93_F4_5xFAD_cereb_O3on_01,776.7 -> 505.4
3054,,23759.701610565186,,778.6,603.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,778.6 -> 603.5
3055,,23683.12170410156,,778.6,631.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,778.6 -> 631.5
3056,,24386.921646118164,,780.7,605.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,780.7 -> 605.5
3057,,24133.201694488525,,780.7,633.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,780.7 -> 633.6
3058,,33033.40216064453,,782.6,607.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,782.6 -> 607.5
3059,,23890.98161697388,,784.7,567.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,784.7 -> 567.5
3060,,23803.68165206909,,784.7,637.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,784.7 -> 637.6
3061,,23928.74164581299,,786.7,571.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,786.7 -> 571.5
3062,,24626.78173828125,,786.7,597.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,786.7 -> 597.5
3063,,33444.70223236084,,788.7,599.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,788.7 -> 599.5
3064,,33734.82243347168,,788.7,599.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,788.7 -> 599.5
3065,,23797.581691741943,,790.6,615.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,790.6 -> 615.5
3066,,53831.80385971069,,790.7,601.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,790.7 -> 601.5
3067,,23650.801635742188,,790.7,629.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,790.7 -> 629.5
3068,,23630.74164962769,,792.6,617.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,792.6 -> 617.5
3069,,157309.93130874634,,792.7,603.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,792.7 -> 603.5
3070,,50454.38352203369,,794.7,605.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,794.7 -> 605.5
3071,,29787.222061157227,,796.7,607.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,796.7 -> 607.5
3072,,23866.68168258667,,798.7,623.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,798.7 -> 623.6
3073,,23624.04167175293,,798.7,651.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,798.7 -> 651.6
3074,,23623.14165878296,,798.7,651.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,798.7 -> 651.6
3075,,24009.24166870117,,798.8,637.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,798.8 -> 637.6
3076,,23840.3416595459,,800.6,625.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,800.6 -> 625.5
3077,,23598.141689300537,,800.6,653.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,800.6 -> 653.5
3078,,23637.461631774902,,800.7,583.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,800.7 -> 583.5
3079,,23856.16167068481,,802.6,627.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,802.6 -> 627.5
3080,,23811.10171508789,,802.6,655.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,802.6 -> 655.5
3081,,23558.48162078857,,804.6,629.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,804.6 -> 629.5
3082,,24369.801692962646,,804.7,615.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,804.7 -> 615.5
3083,,23727.02166748047,,804.7,657.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,804.7 -> 657.6
3084,,25821.64177703857,,806.6,631.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,806.6 -> 631.5
3085,,24495.741691589355,,806.7,617.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,806.7 -> 617.5
3086,,24018.861713409424,,808.7,633.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,808.7 -> 633.6
3087,,23902.121654510494,,812.8,623.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,812.8 -> 623.6
3088,,23871.881702423096,,812.8,651.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,812.8 -> 651.6
3089,,24019.26169204712,,814.7,597.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,814.7 -> 597.5
3090,,23940.06170272827,,814.7,625.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,814.7 -> 625.5
3091,,24258.661682128903,,816.7,599.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,816.7 -> 599.5
3092,,23833.161712646484,,816.7,627.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,816.7 -> 627.5
3093,,24784.30173492432,,818.7,601.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,818.7 -> 601.5
3094,,23735.04164123535,,818.7,629.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,818.7 -> 629.5
3095,,24074.761669158936,,818.7,629.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,818.7 -> 629.5
3096,,26395.501762390137,,820.7,603.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,820.7 -> 603.5
3097,,26230.84185028076,,820.7,631.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,820.7 -> 631.5
3098,,24498.46171569824,,822.7,605.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,822.7 -> 605.5
3099,,25615.341777801517,,822.8,633.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,822.8 -> 633.6
3100,,23928.92168045044,,824.7,607.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,824.7 -> 607.5
3101,,23529.84164047241,,826.7,651.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,826.7 -> 651.6
3102,,23943.16163253784,,826.8,637.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,826.8 -> 637.6
3103,,23594.461612701416,,828.6,653.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,828.6 -> 653.5
3104,,23612.76166534424,,830.6,655.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,830.6 -> 655.5
3105,,23628.561637878414,,832.7,615.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,832.7 -> 615.5
3106,,23517.901695251465,,832.7,657.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,832.7 -> 657.6
3107,,23928.761672973636,,834.7,617.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,834.7 -> 617.5
3108,,23594.80163192749,,840.8,623.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,840.8 -> 623.6
3109,,23722.38164138794,,840.8,651.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,840.8 -> 651.6
3110,,23803.241733551025,,840.8,651.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,840.8 -> 651.6
3111,,23666.26167678833,,842.7,625.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,842.7 -> 625.5
3112,,23636.801639556885,,842.7,653.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,842.7 -> 653.5
3113,,23675.44163513184,,844.7,627.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,844.7 -> 627.5
3114,,23657.50168228149,,844.7,655.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,844.7 -> 655.5
3115,,23473.681594848636,,846.7,629.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,846.7 -> 629.5
3116,TAG,82066.9457397461,[TG(50:3)]_FA18:1,846.8,547.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,846.8 -> 547.5
3117,,23925.78164291382,,846.8,657.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,846.8 -> 657.6
3118,,23701.40170669556,,848.7,631.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,848.7 -> 631.5
3119,,23572.40163040161,,850.8,633.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,850.8 -> 633.6
3120,TAG,86427.62658309937,[TG(51:6)]_FA16:1,854.7,583.4,11292023_DOD93_F4_5xFAD_cereb_O3on_01,854.7 -> 583.4
3121,TAG,24278.321712493896,"[TG(52:7),TG(51:0)]_FA18:1",866.8,567.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,866.8 -> 567.5
3122,TAG,24387.141662597656,[TG(52:6)]_FA18:2,868.8,571.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,868.8 -> 571.5
3123,,23632.18165206909,,868.8,651.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,868.8 -> 651.6
3124,,23521.181602478027,,870.7,653.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,870.7 -> 653.5
3125,TAG,24735.66170501709,[TG(52:5)]_FA16:1,870.8,599.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,870.8 -> 599.5
3126,,23666.64169692993,,872.7,655.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,872.7 -> 655.5
3127,,23525.10165786743,,874.8,657.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,874.8 -> 657.6
3128,TAG,24371.72180175781,[TG(53:6)]_FA18:1,882.8,583.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,882.8 -> 583.5
3129,TAG,26001.521816253666,[TG(54:6)]_FA18:1,896.8,597.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,896.8 -> 597.5
3130,TAG,56335.98390960693,[TG(54:5)]_FA18:1,898.8,599.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,898.8 -> 599.5
3131,TAG,109592.04742050172,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,900.8 -> 601.5
3132,TAG,24043.881690979004,"[TG(55:11),TG(54:4)]_FA16:1",900.8,629.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,900.8 -> 629.5
3133,TAG,408734.30825424194,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,902.8 -> 603.5
3134,TAG,108232.36782836914,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,904.8 -> 605.5
3135,TAG,34880.68240356445,"[TG(55:8),TG(54:1)]_FA18:1",906.8,607.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,906.8 -> 607.5
3136,TAG,24047.86167907715,"[TG(55:7),TG(54:0)]_FA16:1",908.9,637.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,908.9 -> 637.6
3137,TAG,23556.921619415283,"[TG(56:11),TG(55:4)]_FA18:1",914.8,615.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,914.8 -> 615.5
3138,TAG,24995.681785583496,"[TG(56:10),TG(55:3)]_FA18:1",916.8,617.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,916.8 -> 617.5
3139,TAG,23993.44164276123,"[TG(56:7),TG(55:0)]_FA18:1",922.9,623.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,922.9 -> 623.6
3140,TAG,23779.561630249023,"[TG(56:7),TG(55:0)]_FA16:1",922.9,651.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,922.9 -> 651.6
3141,TAG,23650.72168731689,[TG(56:6)]_FA18:1,924.8,625.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,924.8 -> 625.5
3142,TAG,23754.96164703369,"[TG(57:12),TG(56:5)]_FA18:1",926.8,627.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,926.8 -> 627.5
3143,TAG,24210.961685180664,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,928.8 -> 629.5
3144,TAG,24059.561756134037,"[TG(57:10),TG(56:3)]_FA18:1",930.6,631.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,930.6 -> 631.5
3145,TAG,28359.361965179443,"[TG(57:9),TG(56:2)]_FA18:1",932.9,633.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,932.9 -> 633.6
3146,TAG,23662.801635742188,"[TG(58:7),TG(57:0)]_FA18:1",950.9,651.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,950.9 -> 651.6
3147,TAG,23591.141662597656,"[TG(59:13),TG(58:6)]_FA18:1",952.8,653.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,952.8 -> 653.5
3148,TAG,23504.801639556885,"[TG(59:12),TG(58:5)]_FA18:1",954.8,655.5,11292023_DOD93_F4_5xFAD_cereb_O3on_01,954.8 -> 655.5
3149,TAG,23470.781616210938,"[TG(59:11),TG(58:4)]_FA18:1",956.9,657.6,11292023_DOD93_F4_5xFAD_cereb_O3on_01,956.9 -> 657.6
3150,,24195.701656341556,,584.4,437.3,11292023_DOD93_F4_5xFAD_cortex_O3on_01,584.4 -> 437.3
3151,,24516.82168197632,,612.4,437.3,11292023_DOD93_F4_5xFAD_cortex_O3on_01,612.4 -> 437.3
3152,,30410.062084198,,622.5,503.4,11292023_DOD93_F4_5xFAD_cortex_O3on_01,622.5 -> 503.4
3153,,28464.34201812744,,624.5,505.4,11292023_DOD93_F4_5xFAD_cortex_O3on_01,624.5 -> 505.4
3154,,25102.861709594727,,626.5,437.3,11292023_DOD93_F4_5xFAD_cortex_O3on_01,626.5 -> 437.3
3155,,24172.501667022705,,650.5,503.4,11292023_DOD93_F4_5xFAD_cortex_O3on_01,650.5 -> 503.4
3156,,23941.561637878414,,652.5,505.4,11292023_DOD93_F4_5xFAD_cortex_O3on_01,652.5 -> 505.4
3157,,24542.641674041748,,654.5,437.3,11292023_DOD93_F4_5xFAD_cortex_O3on_01,654.5 -> 437.3
3158,,24169.601642608643,,664.6,503.4,11292023_DOD93_F4_5xFAD_cortex_O3on_01,664.6 -> 503.4
3159,,24111.441730499268,,666.6,505.4,11292023_DOD93_F4_5xFAD_cortex_O3on_01,666.6 -> 505.4
3160,,24337.321704864506,,692.6,503.4,11292023_DOD93_F4_5xFAD_cortex_O3on_01,692.6 -> 503.4
3161,,25648.20178222656,,694.6,505.4,11292023_DOD93_F4_5xFAD_cortex_O3on_01,694.6 -> 505.4
3162,,25977.32176208496,,694.6,547.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,694.6 -> 547.5
3163,,25879.901763916016,,702.5,583.4,11292023_DOD93_F4_5xFAD_cortex_O3on_01,702.5 -> 583.4
3164,,23828.48161697388,,714.6,567.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,714.6 -> 567.5
3165,,24072.14167022705,,716.6,571.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,716.6 -> 571.5
3166,,26864.74186706543,,718.6,599.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,718.6 -> 599.5
3167,,24811.96171569824,,722.7,547.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5
3168,,24809.76171875,,730.5,583.4,11292023_DOD93_F4_5xFAD_cortex_O3on_01,730.5 -> 583.4
3169,,24518.32165908813,,730.6,583.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,730.6 -> 583.5
3170,TAG | DAG,32619.102252960205,"[TG(42:2)]_FA18:1 | DG(44:9),DG(43:2)_C18:1",736.6,437.3,11292023_DOD93_F4_5xFAD_cortex_O3on_01,736.6 -> 437.3
3171,,73258.34494781494,,736.7,547.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,736.7 -> 547.5
3172,,23944.84169769287,,742.6,567.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,742.6 -> 567.5
3173,,23610.24158859253,,744.6,571.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,744.6 -> 571.5
3174,,23731.00161743164,,744.6,583.4,11292023_DOD93_F4_5xFAD_cortex_O3on_01,744.6 -> 583.4
3175,,23597.761646270752,,744.6,597.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,744.6 -> 597.5
3176,,24178.36169052124,,746.6,599.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,746.6 -> 599.5
3177,,23972.641681671143,,746.6,599.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,746.6 -> 599.5
3178,,24061.341590881348,,748.6,601.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,748.6 -> 601.5
3179,,28260.701976776123,,748.6,629.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,748.6 -> 629.5
3180,,24308.06172561645,,750.6,603.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,750.6 -> 603.5
3181,,24339.041694641117,,752.6,605.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,752.6 -> 605.5
3182,,24082.901641845703,,754.6,607.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,754.6 -> 607.5
3183,,24239.32173538208,,756.7,567.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,756.7 -> 567.5
3184,,28845.222061157227,,756.7,637.6,11292023_DOD93_F4_5xFAD_cortex_O3on_01,756.7 -> 637.6
3185,,23774.06164932251,,758.6,583.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,758.6 -> 583.5
3186,,25057.981742858887,,758.7,571.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,758.7 -> 571.5
3187,,24419.821643829346,,760.7,599.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,760.7 -> 599.5
3188,,23732.261627197266,,762.6,615.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,762.6 -> 615.5
3189,,23786.961658477783,,764.6,617.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,764.6 -> 617.5
3190,,25765.94175720215,,764.7,547.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,764.7 -> 547.5
3191,,23635.96160507202,,770.7,623.6,11292023_DOD93_F4_5xFAD_cortex_O3on_01,770.7 -> 623.6
3192,,24662.781730651852,,770.7,651.6,11292023_DOD93_F4_5xFAD_cortex_O3on_01,770.7 -> 651.6
3193,,23719.821586608887,,772.6,583.4,11292023_DOD93_F4_5xFAD_cortex_O3on_01,772.6 -> 583.4
3194,,23881.74164581299,,772.6,597.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,772.6 -> 597.5
3195,,23493.76161575317,,772.6,625.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,772.6 -> 625.5
3196,,23740.44164276123,,772.7,583.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,772.7 -> 583.5
3197,,23687.76163482666,,774.6,599.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,774.6 -> 599.5
3198,,23672.10167694092,,774.6,627.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,774.6 -> 627.5
3199,TAG,24816.961700439453,[TG(45:4)]_FA16:1,774.7,503.4,11292023_DOD93_F4_5xFAD_cortex_O3on_01,774.7 -> 503.4
3200,,24600.08168792725,,776.6,601.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,776.6 -> 601.5
3201,,23612.24164581299,,776.6,629.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,776.6 -> 629.5
3202,,23599.82165527344,,776.6,629.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,776.6 -> 629.5
3203,TAG,24551.781677246094,[TG(45:3)]_FA16:1,776.7,505.4,11292023_DOD93_F4_5xFAD_cortex_O3on_01,776.7 -> 505.4
3204,,24220.40166091919,,778.6,603.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,778.6 -> 603.5
3205,,23887.74166870117,,778.6,631.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,778.6 -> 631.5
3206,,24139.801624298096,,780.7,605.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,780.7 -> 605.5
3207,,23532.561603546143,,780.7,633.6,11292023_DOD93_F4_5xFAD_cortex_O3on_01,780.7 -> 633.6
3208,,26020.381858825684,,782.6,607.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,782.6 -> 607.5
3209,,24098.321617126465,,784.7,567.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,784.7 -> 567.5
3210,,23583.48165512085,,784.7,637.6,11292023_DOD93_F4_5xFAD_cortex_O3on_01,784.7 -> 637.6
3211,,23672.661655426025,,786.7,571.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,786.7 -> 571.5
3212,,25378.90173339844,,786.7,597.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,786.7 -> 597.5
3213,,33812.12229537964,,788.7,599.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,788.7 -> 599.5
3214,,37620.64265060425,,788.7,599.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,788.7 -> 599.5
3215,,23763.36162185669,,790.6,615.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,790.6 -> 615.5
3216,,64041.54452133179,,790.7,601.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,790.7 -> 601.5
3217,,23666.861602783203,,790.7,629.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,790.7 -> 629.5
3218,,23686.281616210938,,792.6,617.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,792.6 -> 617.5
3219,,157756.5113143921,,792.7,603.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,792.7 -> 603.5
3220,,57092.223808288574,,794.7,605.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,794.7 -> 605.5
3221,,26931.601863861084,,796.7,607.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,796.7 -> 607.5
3222,,23607.42163085937,,798.7,623.6,11292023_DOD93_F4_5xFAD_cortex_O3on_01,798.7 -> 623.6
3223,,23627.16162109375,,798.7,651.6,11292023_DOD93_F4_5xFAD_cortex_O3on_01,798.7 -> 651.6
3224,,23747.961643218998,,798.7,651.6,11292023_DOD93_F4_5xFAD_cortex_O3on_01,798.7 -> 651.6
3225,,23717.70164871216,,798.8,637.6,11292023_DOD93_F4_5xFAD_cortex_O3on_01,798.8 -> 637.6
3226,,23637.581573486328,,800.6,625.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,800.6 -> 625.5
3227,,23680.861671447758,,800.6,653.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,800.6 -> 653.5
3228,,23695.46165466309,,800.7,583.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,800.7 -> 583.5
3229,,23720.60160446167,,802.6,627.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,802.6 -> 627.5
3230,,23509.22165679932,,802.6,655.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,802.6 -> 655.5
3231,,23623.181659698486,,804.6,629.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,804.6 -> 629.5
3232,,24590.781677246094,,804.7,615.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,804.7 -> 615.5
3233,,23568.141651153564,,804.7,657.6,11292023_DOD93_F4_5xFAD_cortex_O3on_01,804.7 -> 657.6
3234,,26327.5418510437,,806.6,631.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,806.6 -> 631.5
3235,,24313.60165786743,,806.7,617.5,11292023_DOD93_F4_5xFAD_cortex_O3on_01,806.7 -> 617.5
3236,,23987.08168411255,,808.7,633.6,11292023_DOD93_F4_5xFAD_cortex_O3on_01,808.7 -> 633.6
3237,,24283.16167449951,,812.8,623.6,11292023_DOD93_F4_5xFAD_cortex_O3on_01,812.8 -> 623.6
3238,,24096.421646118164,,812.8,651.6,11292023_DOD93_F4_5xFAD_cortex_O3on_01,812.8 -> 651.6
