lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M3_Male_WT_cerebellum,Blank_Blank_Blank_Blank_Blank
[TG(66:11)|TG(65:4)]_FA20:4,-0.2571194532833298,3.686571679847901,0.46726487689943497,0.49424815136476585,0.8787541512143798,TAG,38283.00284576416,43536.02319717407,46389.10303878784,57823.52390670776,52592.78377532959,46750.50328826904,46345.02336883545,35609.1826133728,51292.68365859985,43067.94272613525,42392.38254547119,19781.161407470703
[TG(64:14)|TG(63:7)|TG(62:0)]_FA16:0,0.2583279197261994,3.329380766088462,0.4665732507136794,0.49456787191030827,0.8788383935322494,TAG,32141.722259521484,34984.96273803711,50216.46292114258,54742.044021606445,42093.6025390625,43821.10317993164,27142.22186279297,22381.12149047852,35796.622314453125,25123.881774902344,27219.002075195312,19611.86116027832
[TG(49:6)]_FA22:5,-0.25606733588277364,5.147052309956454,0.4634777669325558,0.49600310366721845,0.8798482081422266,TAG,129231.53048706056,146667.4891052246,136184.3893737793,140595.52828979492,103351.06741333008,139794.6697692871,172465.0534210205,107830.74688720705,88110.0062866211,92046.24656677246,152932.67068481445,29365.88198852539
[TG(53:8)|TG(52:1)]_FA22:5,-0.2560309671900263,5.559960372420779,0.4633509106212159,0.4960620705632519,0.8798482081422266,TAG,177325.13208007812,172279.79275512695,149458.4313659668,187636.9521484375,211298.4345703125,179783.5919494629,150552.4913635254,163472.6105041504,140382.53051757812,185965.3119812012,188544.63360595703,31597.502166748047
[TG(57:9)|TG(56:2)]_FA22:6,0.25780278319042493,5.802990174405583,0.4647458582967372,0.4954143022590212,0.8798482081422266,TAG,156798.05157470703,210326.19598388672,234186.5948486328,321821.7619628906,310888.3221435547,299742.1030273437,217050.3317565918,130331.11001586914,115513.88800048828,174935.51406860352,164492.9109802246,47576.44351196289
CE(20:3),-0.2559302198658073,8.242678198984633,0.4629967569362634,0.49622675513444453,0.8798482081422266,CE,715117.7513694763,701406.7667655945,784376.3168869019,915080.4445114136,950535.6671218872,684413.687171936,691872.648349762,688843.0484275818,829278.0971908569,703790.5909500122,722077.5686759949,2158650.114501953
PE(12:0)|LPE(13:0),-0.25569758850017427,5.2586073337103,0.46213800050179543,0.4966264673339229,0.8800733718212901,PE,101017.14697265624,144798.630859375,137425.83032226562,138707.66967773438,133754.33044433594,121436.28894042967,109989.98852539062,105325.7882080078,174181.85388183594,108857.84729003906,102844.86743164062,115842.48779296876
[TG(57:8)|TG(56:1)]_FA22:5,0.2559858784586857,5.61764389444486,0.45824235530812985,0.4984465583287468,0.8808800896642202,TAG,139715.17080688477,180234.51416015625,211758.95402526853,281627.599609375,273302.47958374023,262738.1367492676,183685.7522888184,118923.16836547852,97422.72775268556,156500.47003173828,149277.1706237793,41062.783111572266
[TG(66:8)|TG(65:1)]_FA16:0,-0.25467624402109834,3.046950736856903,0.45838179531000556,0.49838121585156275,0.8808800896642202,TAG,26049.96194458008,28015.18190002441,30999.98240661621,37159.96249389648,28091.70188903809,25274.781730651852,30806.3221282959,23187.44172668457,29629.302352905277,24767.86164855957,26454.50193786621,18176.721229553223
DG(31:1)_C16:0,0.2564689543883946,4.523463969686201,0.4599477844753892,0.4976483771780116,0.8808800896642202,DAG,72216.12480163574,100205.32748413086,105146.16764831544,114111.78884887695,91282.12648010254,78944.2455444336,76275.24526977539,48669.58391952515,41907.2229347229,82548.12603759766,53203.00390625,60963.14431762695
FA(19:4),-0.2549462104597271,4.983895983009348,0.4594156073480917,0.49789721653950164,0.8808800896642202,FA,39017.70263671875,42538.462890625,74647.62530517578,277814.4216308594,137226.9295654297,54497.50463867188,51043.74401855469,193647.173828125,45656.22314453125,95456.2269897461,37133.86260986328,150324.6513671875
LPC(6:0),-0.2548814180566148,3.2687408413124426,0.4591282400583623,0.49803167335639414,0.8808800896642202,PC,26560.421875,29080.122131347656,34348.06231689453,34961.66271972656,30751.742309570312,35136.122497558594,31068.18173217773,28639.142181396484,30469.622314453125,27721.241973876957,27573.46182250977,33953.34265136719
PG(31:4),-0.25421137571333613,4.897381604340597,0.4567697225490974,0.49913752981614284,0.8816183955756393,PG,100376.16668701172,94735.34619140624,107034.22772216795,114416.52783203124,107253.34777832033,115624.02856445312,89262.00653076172,97886.6665649414,103075.7066040039,105096.86755371094,95648.96618652344,58803.903747558594
[TG(61:10)|TG(60:3)]_FA18:0,0.2550916807109531,5.557316862557397,0.45505744860474806,0.499942986023256,0.8825579955673124,TAG,95439.24609375,124777.63061523438,237651.3532714844,323409.5196533203,233704.5156860352,188532.49096679688,126732.00897216795,102801.7470703125,118401.8491821289,197745.79537963867,82264.18524169922,121849.24783325195
Cer(d18:1/18:1(9Z)),-0.25325316147168225,3.036350369507627,0.45325623157799555,0.5007926644031074,0.8832755781689404,Cer,28762.02177047729,25415.681713104248,27380.50185775757,24757.54194259644,24370.32179641724,25615.56155776977,26017.04182434082,25142.58179473877,23204.001663208008,23458.3016204834,23321.76170349121,31446.062286376957
PE(44:6),-0.2531727896159676,4.6869889835837055,0.45303561426936767,0.5008969036408928,0.8832755781689404,PE,67727.20481872559,81273.26556396484,98869.04751586914,96870.06704711914,101369.28742980956,95703.06637573242,67606.36505126953,78054.38537597656,100079.66694641112,84736.54598999023,81569.62586975098,66759.58447265625
PC(29:2)|PC(P-30:1),-0.25276900188667895,7.597858015647005,0.4516138069761837,0.5015695778351205,0.8839787152779539,PC,484756.4134521485,706300.3858642578,752872.4554443359,971143.6982421876,723594.3065185547,701602.5732421875,815514.4222412109,548227.0982666016,815829.66845703125,610165.64208984375,503555.7550048828,287521.142578125
[TG(40:0)]_FA16:0,-0.2512284610692909,6.159934590431702,0.446111946939709,0.50418713521318,0.8855021984640659,TAG,219338.39697265625,210183.59448242188,287062.5986328125,288006.2575683594,248191.57836914065,277361.98046875,218481.1350097656,216318.39428710935,286475.52392578125,219106.27612304688,227153.17626953125,156035.61059570312
[TG(42:4)]_FA18:2,0.25184323274987624,4.572578133126399,0.44357235937357586,0.5054032502188994,0.8855021984640659,TAG,72647.48522949219,92373.26739501952,95263.7066040039,86615.62658691406,145018.21118164062,133669.76947021484,68974.92468261719,62502.7846069336,70609.48449707031,68137.14447021484,62392.02456665039,35190.76235961914
[TG(46:0)]_FA14:0,0.2500637016740634,6.564330452799682,0.4373712424840055,0.5083939811758128,0.8855021984640659,TAG,235261.0968017578,382938.689453125,459406.3540039063,612191.4255371094,420106.0676269531,448665.4147949219,193640.8337402344,175884.5721435547,511230.9174804688,276835.3608398437,226226.41528320312,107006.84753417967
[TG(47:2)]_FA18:2,0.2523787649888145,7.010828809923608,0.4454771875662118,0.5044906282840702,0.8855021984640659,TAG,411864.2498779297,352040.3444824219,694203.6940917969,716607.7360839844,422519.2690429688,948015.903076172,230441.49584960935,198643.5128173828,749921.1373291016,260037.87829589844,482989.29455566406,92427.16748046876
[TG(48:7)|TG(47:0)]_FA20:4,0.2512057007515359,4.2485292772568375,0.4413290331924884,0.5064816842297576,0.8855021984640659,TAG,55674.62411499024,67094.54402160645,76160.60494995117,86558.50668334961,107157.58782958984,81923.7056274414,50818.30325317383,44281.66302490234,54035.32434082031,51469.90377807617,51522.50360107422,47773.52322387695
[TG(50:5)]_FA18:0,-0.25177781132581817,4.279155764666697,0.4480425484227908,0.5032659856053918,0.8855021984640659,TAG,81144.66540527344,63819.745178222656,68871.0249633789,66241.04428100586,69200.26513671875,71394.445556640625,56907.463928222656,62197.56439208984,65735.8049621582,60965.90417480469,81044.32598876953,29076.08209228516
[TG(53:6)]_FA14:0,0.2504503980794546,4.596346097250755,0.4386988032897534,0.5077511570877692,0.8855021984640659,TAG,54700.06323242188,59456.26348876953,130971.15051269533,162896.09170532227,134753.2899169922,106010.40856933594,67155.06509399414,66461.76446533203,67757.22482299805,68243.36474609375,64483.26483154297,40315.22271728516
[TG(56:8)|TG(55:1)]_FA14:0,0.253381443054952,4.260029144461509,0.4489799551388387,0.5028197558203226,0.8855021984640659,TAG,44908.36312866211,55652.5436706543,73262.44549560547,115659.74816894533,137789.23107910156,94747.8465576172,44294.46292114258,48472.88366699219,60802.00424194336,71674.72509765625,46540.00314331055,25997.901977539062
[TG(58:12)|TG(57:5)]_FA14:0,0.24970765639391332,4.621044549748912,0.43611018914157285,0.5090059013822836,0.8855021984640659,TAG,59654.42489624024,71070.204833984375,133653.21026611328,122558.90771484376,133298.10906982422,111905.18896484376,67086.16482543945,61282.365142822266,74567.44470214844,70379.1252746582,58250.56427001953,55217.34368896485
[TG(60:15)|TG(59:8)|TG(58:1)]_FA22:5,0.2506871041759634,5.6343403589497765,0.43954002630448485,0.5073445486465035,0.8855021984640659,TAG,139723.24969482422,167884.85278320312,209156.774597168,270416.5999145508,338863.08532714844,243014.69598388672,200006.6531982422,116918.5089111328,114087.2084350586,158768.59063720703,127188.10906982422,42678.04293823242
[TG(61:11)|TG(60:4)]_FA18:1,0.2503147631413481,5.58974889126336,0.43823882495987476,0.5079737266696708,0.8855021984640659,TAG,103877.44692993164,128505.78875732422,241875.45611572263,317922.6008300781,238640.15899658203,195453.39349365237,125411.8291015625,113111.8681640625,114361.4677734375,206361.0330810547,83040.0454711914,124051.03155517578
[TG(63:11)|TG(62:4)]_FA22:5,0.24969208320113184,8.126463856007094,0.4360817789238354,0.5090197019370444,0.8855021984640659,TAG,356919.8460083008,594277.2239379883,2057466.0649414065,2651605.6040039062,1102284.6467895508,1317684.920288086,912996.04345703125,797502.5687866211,820149.69580078125,912202.9896240234,649140.8094482422,158149.33099365234
[TG(66:1)]_FA14:0,-0.25018830725876307,2.6628337294361573,0.44232361515520324,0.5060030722366745,0.8855021984640659,TAG,18615.781494140625,19163.641429901123,24342.541622161865,25989.322067260742,25900.7017288208,24002.241729736328,22518.201690673828,18292.281051635742,21363.001571655277,18332.60124206543,23795.56172180176,12264.84088897705
[TG(66:12)|TG(65:5)]_FA16:1,-0.24904218371678208,3.6732044635570285,0.43832806797810875,0.5079305315440613,0.8855021984640659,TAG,63163.38519287109,45310.942779541016,42356.10311889648,42136.243225097656,42585.863021850586,40950.20269775391,49312.20295715332,52259.68458557129,31654.30238342285,33290.74238586426,47730.283752441406,15096.84115600586
CE(22:6),-0.25053002701671706,8.517516380983437,0.4436387537207337,0.5053713924791761,0.8855021984640659,CE,978576.790687561,862020.3224906921,1067172.3782653809,1198306.1268310547,1236725.0152626038,879806.8660736084,871934.4014854431,898037.5805168152,1105039.89509964,891106.045425415,981821.7316246032,2201574.9931640625
DG(37:7)|DG(36:0)_C18:0,-0.24911161633816878,7.001649096484281,0.43861799906153465,0.5077902436491951,0.8855021984640659,DAG,226240.13584518436,466463.05430984497,423222.6496963501,362470.1696586609,318896.1266784668,276909.18000793457,236616.4965705872,314633.52056503296,315601.4414176941,322042.3257675171,393802.0623245239,851649.2297363281
DG(38:8)|DG(dO-40:8)|DG(37:1)_C16:0,0.25099307424347117,5.0550083961504875,0.44060161746801874,0.5068322230953112,0.8855021984640659,DAG,93744.56634521484,132220.28930664062,151966.89212036133,171322.21228027344,151460.43139648438,145644.18920898438,120728.84869384766,71297.16492843628,62540.58493041992,111389.08807373048,84760.98594665527,69689.68505859375
DG(41:7)|DG(40:0)_C18:2,-0.24929809245548587,7.019036288485462,0.43926270544397994,0.507478530850217,0.8855021984640659,DAG,77463.70523071289,80267.285888671875,141197.37091827393,144622.65240478516,197699.85717391968,91317.24584579468,72414.88539123535,95292.947021484375,140724.30799102783,92616.1276359558,141851.64896011353,2085292.6167297363
LPS(O-18:0),0.2499316126223773,7.416375339609573,0.4369139294449269,0.5086157435207852,0.8855021984640659,PS,654542.50439453125,474658.232421875,635281.3857421875,1179956.3293457031,903054.7004394532,670406.1015625,477465.595703125,527487.69775390625,441758.8935546875,406517.0729980469,514080.1943359375,244715.63598632807
omega-linoleoyloxy-Cer(d18:0/33:0),-0.25014944543947354,1.4048833904028812,0.44199859673727815,0.506159391937301,0.8855021984640659,Cer,8424.220642089844,9021.820602416992,7170.380481719971,8152.140510559082,7879.22057723999,8821.780662536621,8669.16056060791,7860.580551147461,7374.180583953857,7068.440525054932,7191.740539550781,11156.840755462646
PC(29:1)|PC(O-30:1)|PC(P-30:0),-0.24895444575623696,7.764942039534842,0.4380679369387508,0.5080564570094337,0.8855021984640659,PC,546010.0554199219,788073.7897949219,814101.5246582031,1082749.0662841797,818804.6363525391,827630.1799316406,903350.20703125,607919.1986083984,924036.914794922,677247.298828125,579240.595703125,325512.681640625
PG(25:0),0.2523761935273873,6.022603566664639,0.4454628918256276,0.5044974670050391,0.8855021984640659,PG,267958.3790283203,147322.4100341797,224356.1348876953,470959.67321777344,397094.4329833984,260155.080078125,128234.1885986328,194421.4727783203,228599.0355224609,179138.89404296875,200211.6545410156,64068.224609375
PG(38:2)|PG(P-39:1),0.2516339985714778,7.679930392257606,0.44286389396711456,0.5057434048685285,0.8855021984640659,PG,656746.3619384766,587447.64306640625,984549.6813964844,1013169.169921875,1560005.3125,948223.2292480468,524079.6513671875,397818.3510742188,787733.8840332031,665107.6491699219,682618.4519042969,105088.92797851562
PG(40:10)|PG(39:3)|PG(O-40:3)|PG(P-40:2),0.2522055542785792,5.8122674030525205,0.4448612516043795,0.5047854203771881,0.8855021984640659,PG,213546.6561279297,145468.50952148438,206190.43505859372,389250.7495117188,321245.0018310547,227758.5557861328,125134.62951660156,166306.111328125,183585.77392578125,151651.05017089844,163939.5118408203,72625.84503173828
LPE(24:1),-0.24792301560945865,4.727530356895111,0.4344187131036962,0.5098286802312877,0.8864316546909297,PE,90829.966796875,94282.1456298828,101219.5267944336,97849.40588378906,97719.366943359375,94261.58612060548,96640.90628051758,81742.46575927734,84851.08624267578,93470.60614013672,85604.1259765625,44508.90313720703
DG(38:7)|DG(37:0)_C16:0,0.2488226261264255,7.054182731316414,0.4330586019457314,0.5104919427128046,0.8871068923716858,DAG,348412.30603027344,451399.8122558594,653829.8044433594,674933.6640625,609370.50634765625,577714.5007324219,437111.470703125,299627.4401512146,268902.1175003052,428565.4873046875,320856.5648765564,343552.84423828125
[TG(60:11)|TG(59:4)]_FA16:1,0.248395203043202,3.9264029147735604,0.43153904033761137,0.5112347293513292,0.8874418889815704,TAG,45275.962890625,46232.1233215332,70558.86489868164,72214.60525512695,85988.54550170898,75781.72555541992,37626.82257080078,36449.06283569336,43439.78283691406,48034.50326538086,44543.50323486328,27513.841827392574
LPC(4:0)|PC(O-4:0)|PC(O-5:0),-0.24715068827987616,3.9569763923798393,0.43168968558870807,0.5111610079297106,0.8874418889815704,PC,43145.963134765625,40659.02261352539,52457.58386230469,56390.48388671875,53949.74365234375,53708.34344482422,50209.64370727539,38053.24234008789,43219.383239746094,47399.50372314453,49049.10345458984,62643.72424316406
[TG(46:5)]_FA18:0,-0.24688198922382054,4.337254169340475,0.4307657373699385,0.5116134516282037,0.8876218324753835,TAG,70804.525390625,68608.86486816406,68192.76495361328,81964.76611328125,78759.76525878906,76335.06652832031,70656.02520751953,64107.42474365234,64611.04498291016,68284.58508300781,71766.8256225586,30836.42227172852
LPE(18:1),0.247738681622146,5.645273894254641,0.4293004810816683,0.5123323912549588,0.8883915242234024,PE,158213.27026367188,143228.81091308594,310612.16217041016,207961.515625,239021.9578857422,286808.00018310547,136407.22845458984,101454.72784423828,173911.8526611328,129879.22875976562,178619.7919921875,55207.724060058594
CE(20:1),-0.2460491556565132,8.614416368230899,0.4278898606698931,0.5130261820478363,0.8891168042257614,CE,906380.3656082152,863125.3799972534,1039185.3895645142,1207588.3054618835,1305468.468799591,844537.8025474548,847759.822177887,897715.2018928528,1121072.3409309387,858044.3395347595,942578.0686569214,2816307.859375
[TG(42:3)]_FA18:1,0.24703347608099935,4.475166670381906,0.4268526481507139,0.5135373607852327,0.8895249936950863,TAG,72115.28509521484,86993.08581542969,91807.0259399414,83526.0062866211,127575.77026367188,124463.62817382812,60776.48461914063,56291.2038269043,69071.38473510742,62339.56530761719,66000.00439453125,29450.76205444336
[TG(48:8)|TG(47:1)]_FA22:6,-0.24559010019287858,5.661468174722416,0.4262826497815695,0.513818655625322,0.8895347648620785,TAG,170902.49252319336,231240.4389038086,201727.19430541992,211962.0546569824,173121.33129882812,165472.5513305664,248358.59606933597,151810.53125,144759.6692199707,157401.55032348633,182547.15197753903,33974.642486572266
PS(44:1),-0.24501997741748005,4.833977042866048,0.42429265014243356,0.5148028299646075,0.8907607143677149,PS,89823.40623474121,93513.80643463136,93865.246337890625,116278.96899414062,134982.32913208008,96152.0663909912,89618.9255065918,85424.64611816406,92849.62673950195,114017.5281829834,92501.5272064209,51708.36390686035
PE(44:7)|PE(43:0),-0.24460000018493527,4.957804932662074,0.4228388094297769,0.5155239217862972,0.891530383496453,PE,97753.86660766602,100575.62731933594,112175.04806518556,117611.44750976562,125451.30874633788,114122.2484741211,85261.1057434082,100002.2271118164,113411.1283569336,98018.7861328125,109949.62774658205,65267.344787597656
PS(O-38:0),0.2455630929186691,6.700319597533756,0.42182825451527606,0.5160261877454445,0.8919210004577126,PS,338433.0838623047,297693.52111816406,523658.7731933594,523356.8762207031,646782.1043701172,531423.1566162109,270413.25720214844,225570.8748779297,338780.66931152344,310568.6998291016,377622.5637207031,78833.74548339844
[TG(48:5)]_FA16:0,-0.24257144781404374,4.107043111990114,0.4158290939903966,0.5190256166957578,0.8937884916255957,TAG,65518.28466796875,50380.50354003906,63349.76428222656,70934.724609375,63382.024017333984,65200.48461914063,47832.50344848633,57493.7643737793,60482.88464355469,47392.163482666016,74466.48522949219,26579.601806640625
[TG(66:7)]_FA16:1,-0.24240713423241642,3.302255915464382,0.41523878222579924,0.5193224114651354,0.8937884916255957,TAG,33329.30223083496,34872.4423828125,36791.38247680664,43913.80293273926,37011.84271240234,33690.32232666016,38341.702880859375,27794.702102661133,26909.00204467773,27938.982055664062,45268.16313171387,13470.840911865234
LPI(17:0)|LPI(O-18:0),0.24417652377497415,9.103375625125109,0.41710038846940733,0.5183874515122509,0.8937884916255957,PI,1348010.5678710938,2357012.0361328125,2705440.779296875,3357260.317626953,2302116.2470703125,2507523.258300781,1818924.7426757808,1248140.1958007812,1929769.110839844,1615898.6657714844,1193602.690673828,776135.8801269531
LPS(13:0),-0.2425334994185036,4.928400994707236,0.4157129583107917,0.519083983389261,0.8937884916255957,PS,95590.306396484375,97278.02685546876,109923.1278076172,109295.56762695312,97769.70666503906,108577.74792480467,88628.32580566406,95197.86755371094,93237.96600341795,93845.38659667967,99480.30725097656,91949.4072265625
PG(31:0)|PG(O-32:0),0.24461785210053505,5.519042060342819,0.41859086389195,0.5176410145090855,0.8937884916255957,PG,133942.0098876953,126724.18896484376,245646.6968994141,179637.89404296875,193094.7919921875,309474.62060546875,109289.02795410156,106768.84704589844,151900.03125,116621.6473388672,149645.67053222656,83204.6860961914
PS(36:4),0.24437555441929662,6.1304070242920075,0.4177702740968243,0.5180517361307656,0.8937884916255957,PS,236668.5368652344,240985.35668945312,347379.4270019531,278286.92053222656,502593.9162597656,263405.1768798828,216090.4351806641,163016.05078125,211086.8142089844,211430.6339111328,199015.83520507807,84566.66552734375
PS(44:4),0.24419547668586364,4.581996124375726,0.4171383325106035,0.5183684255269507,0.8937884916255957,PS,62287.844299316406,69244.78505325317,90244.72681427002,119456.86841201782,160585.4116821289,108041.18712615968,61798.40412902832,55394.12379837036,59127.38412857056,81213.66512298584,63734.46426773071,57594.06420135498
LPG(18:3),-0.2424699707579186,-0.5417432472141334,0.4145376573731365,0.5196753085697454,0.8939190942188531,PG,2013.520133972168,2132.9601440429688,3613.74019241333,2068.500160217285,2053.1201362609863,2161.800132751465,2129.0201416015625,2284.860164642334,2158.6801528930664,2002.200138092041,2059.360153198242,2005.480136871338
[TG(57:11)|TG(56:4)]_FA22:5,0.24303492862587958,6.502267456292343,0.4132176952307418,0.5203408319678213,0.894110684110841,TAG,271443.6608886719,302887.19873046875,447857.82458496094,440560.7303466797,434092.5938720703,407883.1901855469,240189.2164306641,227285.35681152344,241535.21838378903,280449.4792480469,241541.29541015625,192499.25463867188
[TG(65:0)]_FA14:0 | [TG(66:7)]_FA14:0_2,-0.2419286157979666,2.64304576843323,0.4135534227569623,0.520171416193919,0.894110684110841,TAG,18809.201293945312,18123.32134246826,24214.14176940918,21780.201553344727,22985.38168334961,21507.52149963379,22722.90137481689,17332.58115386963,19077.56126403809,16179.54116821289,20929.161407470703,19157.261352539062
[TG(63:13)|TG(62:6)]_FA22:6,0.24285822174523994,11.78420530265754,0.4126259632497771,0.5206396703576038,0.8941480661223988,TAG,3707290.599609375,6610307.599121094,26320480.432128903,36192951.00292969,14224197.209472656,15951207.451660156,12054131.083251951,9837375.020996094,10143168.70361328,12333107.109375,7761729.666015625,1656073.8100585938
[TG(66:15)|TG(65:8)|TG(64:1)]_FA18:0,0.24218653755600494,3.4147042269856382,0.4102956561305291,0.5218194801305269,0.8950330047076331,TAG,37303.78244018555,36704.02276611328,54357.68389892578,55575.94346618652,42709.682876586914,45730.60357666016,27444.06198120117,24832.901596069336,40439.982971191406,28255.58218383789,27048.922073364258,19720.4214553833
DG(41:7)|DG(40:0)_C18:0,-0.2410605990714903,4.458995746782765,0.4106625240985977,0.5216334257270565,0.8950330047076331,DAG,59352.48389434815,84156.966796875,68594.62508773804,67992.58474731445,68469.90469360352,78233.74557876587,60875.96421813965,59441.104164123535,61033.38467025757,86373.44589614868,60523.70432281494,82844.7666015625
PE(20:0)|LPE(21:0),-0.24085706429095488,4.212912050756309,0.40996549271307003,0.521987020408976,0.8950330047076331,PE,53399.98355102539,47436.16375732422,81496.52569580078,66097.72509765625,62526.98449707031,81269.145751953125,50851.763427734375,46428.28298950195,61196.62432861328,86893.96588134766,53848.96362304688,47236.40307617188
[TG(57:11)|TG(56:4)]_FA22:6,0.24150523402035218,6.325136524108956,0.4080508249162449,0.5229604911772548,0.8962259718688271,TAG,212718.09631347656,286304.8811035156,408910.4483642578,437243.41275024414,462808.65130615234,343290.24517822266,257912.52041625977,202020.33602905276,218954.1361999512,248254.4976806641,211492.97470092773,101987.04803466795
DG(29:0)_C16:0,0.24064312962422904,4.701055503795162,0.4051354902253479,0.5244489224850333,0.8968715807414956,DAG,93509.30676269533,93995.66680908205,116312.1076965332,113561.78735351562,95993.58645629884,119226.08819580078,93427.60711669922,62220.96426010132,44124.00305938721,83473.30627441406,59802.5239906311,67334.48468017578
DG(40:3)_C16:0,0.24073420842025123,5.595626298806815,0.40545337675939663,0.5242862596562555,0.8968715807414956,DAG,126765.6676712036,244877.2578735352,221671.6962890625,260878.43823242188,172360.49255371094,184430.0555419922,200712.8544921875,81589.52520751953,61536.22437286377,208096.05487060547,108823.9277496338,105302.16809082033
PG(44:2),0.24073146990825064,4.753607585630733,0.4054339540980436,0.5242961956788597,0.8968715807414956,PG,70829.12506484985,74147.4253616333,97612.506980896,148393.3517074585,182863.35348510745,126726.31077575684,63511.644454956055,69927.28480911255,68330.8847732544,100573.08730697632,66244.22459411621,56028.704277038574
PS(P-32:1),-0.23970397090966772,4.369885392942068,0.4060467953611351,0.5239828464790727,0.8968715807414956,PS,63091.044494628906,65422.42468261719,80824.86572265625,75860.84552001953,68086.80499267578,72879.22521972656,63739.46441650391,57088.98406982422,66642.16467285156,68327.425048828125,68644.804443359375,58558.344177246094
DG(38:3)_C16:1,0.23954314860908862,4.942306294811742,0.40145959160508937,0.5263364241680533,0.8996226910965613,DAG,42615.16317367554,100841.08785629272,266781.25772094727,340304.6625366211,37962.18270874024,45137.003189086914,144673.27215576172,37200.84265899658,36224.08256912232,187793.83366394043,37580.78269958496,45506.98309326172
[TG(42:3)]_FA16:1,-0.23813528615370402,4.931840384292974,0.40075452299265646,0.5266998468762362,0.8997672873846554,TAG,94645.48681640624,124824.54833984376,119293.04718017578,129503.54956054688,129292.14874267578,100370.26782226562,101331.3871459961,95641.52685546876,109707.12786865234,131320.70819091797,93463.466552734375,27811.601989746097
PC(29:0)|PC(O-30:0),-0.2379593905718891,7.819480389669982,0.4001782516716048,0.526997214651483,0.8997989479790136,PC,556974.4020996094,824150.1259765625,851199.2784423828,1142019.4357910156,841835.7976074219,869902.2785644531,937221.973388672,627811.3894042969,940341.9166259766,712401.7515869141,599353.9304199219,340359.34765625
[TG(62:16)|TG(61:9)|TG(60:2)]_FA22:6,0.23894663300177588,5.673607128983279,0.3994772278988423,0.5273593616709062,0.8999411211591827,TAG,172980.2928161621,224440.53729248047,226743.9959716797,305435.7205810547,202299.9556274414,225337.93634033203,167747.9321899414,149838.5499572754,119802.84747314452,120894.2686767578,167222.53125,52007.10345458984
[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:1,0.23879744902262995,3.4517849980414046,0.398933198874829,0.5276407122129863,0.8999453373738406,TAG,36197.76234436035,37773.70263671875,49443.36334228516,48625.24353027344,46121.02363586426,50063.74374389648,27002.44180297852,24151.041595458984,36256.86264038086,32453.44256591797,26502.561798095703,28256.382217407227
LPS(18:2),-0.23736615455552848,4.36868227379418,0.39815519651801884,0.5280435312884348,0.900156616728885,PS,65119.004821777344,68239.08502197266,78223.52536010742,73110.38513183594,80655.98602294922,72964.42547607422,64460.38458251953,62404.54479980469,64971.28497314453,74618.32525634766,66035.62478637695,48057.46362304688
PS(24:0),-0.23706412119476328,6.653531890211872,0.39716526854317646,0.528556873373917,0.9005559822479567,PS,329523.1240234375,338033.2863769531,384731.4645996094,468334.0703125,336916.2238769531,352029.5847167969,338658.28173828125,325063.5639648437,311295.02392578125,357409.2084960937,336112.5632324219,172318.69189453125
[TG(38:1)]_FA18:0 | DG(40:8)|DG(39:1)_C18:0,-0.23581723798569137,3.2052809711009096,0.3929326646715481,0.5307618829596795,0.9009829543981515,TAG,82525.06573486328,91243.4468383789,131192.80981445312,111834.90838623048,108006.08905029295,142357.6505126953,71588.20495605469,64963.06481933594,80568.6849975586,77118.34576416016,76959.72570800781,42337.40307617188
[TG(38:1)]_FA18:0 | DG(40:8)|DG(39:1)_C18:0,-0.23581723798569137,3.2052809711009096,0.3929326646715481,0.5307618829596795,0.9009829543981515,DAG,21938.081478118896,35788.72264480591,38236.94271087647,35762.24235153198,35638.88236999512,32002.56232070923,25265.761795043945,32867.82232284546,27615.84205627441,35829.9627532959,27272.56196212769,20074.461338043213
[TG(66:11)|TG(65:4)]_FA16:1,-0.23604899601131743,3.763330567983352,0.39373019952518007,0.5303451386786368,0.9009829543981515,TAG,48980.18386077881,50467.54316711426,50351.42364501953,54109.7039642334,62418.66427612305,42686.50294494629,58033.42414855957,35767.00308227539,42946.60339355469,34398.84233093262,62955.00463867188,12532.5609664917
DG(42:2)_C16:0,0.23721403285722123,4.356551186622977,0.3937061193263389,0.5303577129433693,0.9009829543981515,DAG,64153.54477310181,83683.98599243164,93067.46612548828,99938.02755737305,80315.84541320801,81082.94585418701,71275.90487670898,45981.20360183716,39458.90260696411,64045.24465942383,51459.72367095947,51817.68325805664
DG(O-40:9)|DG(38:2)_C18:1,-0.23592965092564253,3.9977350489187127,0.3933396046840585,0.5305491667575724,0.9009829543981515,DAG,42625.562911987305,42067.38322067261,75727.5853729248,78430.86545944214,74633.36517715454,74189.28538894653,19399.90130996704,63741.18437576294,69260.4449005127,54786.563873291016,77362.2056388855,4015.200294494629
