lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,FAD185_M4_Male_WT_cortex,FAD189_M3_Male_WT_cortex,Blank_Blank_Blank_Blank_Blank
[TG(56:9)|TG(55:2)]_FA18:2,0.06384293793148746,7.1033861690065265,0.013744528474489925,0.9066721989666272,0.9991975290191162,TAG,971876.233642578,1267597.6696777344,1295391.0451660156,956301.8359375,862336.3122558594,795980.7512207031,63094.684143066406
[TG(56:9)|TG(55:2)]_FA18:3,0.11020976965882842,8.277191355666986,0.04080736089963466,0.8399102207210634,0.9991975290191162,TAG,2123939.809692383,3574796.994873047,3485761.442260742,1080510.3269042969,2886820.758300781,796119.2526855469,130545.76922607422
[TG(56:9)|TG(55:2)]_FA20:4,0.14160900220519776,10.435572750171067,0.0672011424346124,0.7954563723866572,0.9991975290191162,TAG,1967763.5524902344,19739522.83642578,24614767.76434326,1730545.5935058594,15195345.26107788,1451106.3138427734,48443.04309082031
[TG(56:9)|TG(55:2)]_FA22:5,-0.07046056276202743,5.430030099390651,0.016915174113819376,0.8965202629321875,0.9991975290191162,TAG,166484.3316040039,462455.71408081055,492701.1571044922,225240.716003418,377302.32598876953,166847.07098388672,31713.64233398437
[TG(56:9)|TG(55:2)]_FA22:6,-0.43782599743109696,7.917964560499713,0.669720248086378,0.4131491582742439,0.9991975290191162,TAG,490243.2703857422,2872283.291442871,3075762.723449707,715792.0257263184,2905845.855529785,814836.313079834,44075.903060913086
[TG(57:10)|TG(56:3)]_FA14:0,0.340499948978393,4.561010710536193,0.3820410612388514,0.5365129141294661,0.9991975290191162,TAG,162617.3914794922,159696.3501586914,178501.87133789062,148927.97192382812,95510.6478881836,102457.56707763672,82608.54553222656
[TG(57:10)|TG(56:3)]_FA16:0,0.19867237463287415,4.391996091964914,0.13164674889412709,0.7167307064499124,0.9991975290191162,TAG,107172.02828979492,194717.97338867188,222812.3970336914,127576.708984375,139826.98977661133,78829.485107421875,34790.28219604492
[TG(57:10)|TG(56:3)]_FA16:1,-0.4414575332442404,5.509414715794116,0.681019892124823,0.409235749060331,0.9991975290191162,TAG,345014.4224243164,363372.06384277344,365057.9676513672,225442.7947998047,355775.50469970703,326503.8839111328,25124.441772460938
[TG(57:10)|TG(56:3)]_FA18:0,0.5308635980206791,9.955260980238592,0.912895297150385,0.33934737651405233,0.9991975290191162,TAG,2812167.376220703,15283537.65197754,16527461.751342772,2312920.196533203,9031466.37548828,799949.4644775391,43386.563079833984
[TG(57:10)|TG(56:3)]_FA18:1,0.1682927883063722,9.44531869466211,0.09470487575843123,0.758278983155536,0.9991975290191162,TAG,1363360.4318237305,11189371.845214844,10268396.130432129,1217817.961303711,7458883.018798828,797384.746887207,45031.72344970703
[TG(57:10)|TG(56:3)]_FA18:2,0.03666171295114071,7.135394330629435,0.004542114911600947,0.9462670789577377,0.9991975290191162,TAG,464045.61572265625,1855019.243652344,1925778.5599365237,383300.0694580078,1425327.5426635742,311714.0407714844,48982.123596191406
[TG(57:10)|TG(56:3)]_FA18:3,0.025100852131502423,5.961199801143887,0.002131071476469515,0.9631799105333027,0.9991975290191162,TAG,405124.8326416016,432421.4464111328,510211.2547607422,589001.7381591797,274075.78088378906,457657.2160644531,67139.82458496094
[TG(57:10)|TG(56:3)]_FA20:4,0.15141755900113632,5.312777463770216,0.07676963967878692,0.7817237868559866,0.9991975290191162,TAG,313469.92126464844,320525.7210083008,274873.17907714844,253217.13903808597,201090.29229736328,204750.61401367188,87425.92681884766
[TG(57:10)|TG(56:3)]_FA22:5,0.4460132376377086,5.655787367370248,0.6493934086938681,0.42032963526194955,0.9991975290191162,TAG,415977.4135437012,401376.08920288086,443846.1891479492,351413.9234008789,283126.84118652344,174603.79266357422,93445.38677978516
[TG(57:10)|TG(56:3)]_FA22:6,0.4279779024583433,4.857622019531524,0.5989020396863225,0.43899725457295846,0.9991975290191162,TAG,211914.29376220703,257184.6551513672,281044.9411621094,206553.87109375,156778.85040283203,117595.82876586914,40655.34295654297
[TG(57:11)|TG(56:4)]_FA14:0,-0.07207867284261867,3.156758134164825,0.017701668759173103,0.8941557211972304,0.9991975290191162,TAG,51594.723571777344,60347.46423339844,60393.30407714844,61644.48370361328,48802.00274658203,46206.062927246094,26645.581817626957
[TG(57:11)|TG(56:4)]_FA16:0,0.7603698675251047,5.116897929991344,1.8321873073982715,0.1758694099816272,0.9991975290191162,TAG,276762.6767883301,369568.92791748047,359089.12744140625,192699.4933166504,169561.57229614258,104135.70864868164,53375.82334899902
[TG(57:11)|TG(56:4)]_FA16:1,0.07812917213384372,4.719859998290694,0.020560221135383472,0.8859834771418459,0.9991975290191162,TAG,123100.7085571289,277068.87908935547,282904.9191894531,137243.01037597656,198489.5139770508,101015.5668334961,32855.92227172852
[TG(57:11)|TG(56:4)]_FA18:1,0.46061191568034837,10.078624206951167,0.6916982849420812,0.40558733109121503,0.9991975290191162,TAG,2943675.2709350586,16991797.455932617,17338957.65753174,2401187.067932129,10090959.854736328,1012240.737548828,41847.18273925781
[TG(57:11)|TG(56:4)]_FA18:2,0.13588840381017703,9.479113668612644,0.06190949667042389,0.8035029666592499,0.9991975290191162,TAG,1364942.889892578,10995359.990112305,10822770.368286133,1294508.6135864258,7751460.697021484,828544.5628662109,51036.283752441406
[TG(57:11)|TG(56:4)]_FA18:3,0.05672856220036181,7.306975412099838,0.01085805322509259,0.9170090604719789,0.9991975290191162,TAG,558122.2618408203,2137673.302001953,2104461.9353027344,415470.8539428711,1588228.0900268557,345609.4411621094,60484.58441162109
[TG(57:11)|TG(56:4)]_FA20:4,-0.10356227095727732,8.305991261711853,0.03663192084059119,0.848216393278584,0.9991975290191162,TAG,1881020.8017578125,3308977.0185546875,2910703.29296875,1444211.4555664062,2716906.228515625,1257294.244140625,324038.5205078125
[TG(57:11)|TG(56:4)]_FA22:5,0.25638439651781664,6.0728017404049,0.21818302841347764,0.6404278606022088,0.9991975290191162,TAG,510091.9946289063,522060.8572998047,467688.81115722656,412342.87109375,323256.5037841797,297368.0397949219,192499.25463867188
[TG(57:11)|TG(56:4)]_FA22:6,0.41482261691716477,5.905662779123536,0.5633221623593272,0.4529247812837862,0.9991975290191162,TAG,463403.3883361816,539134.4771728516,548951.3174438477,375564.3284912109,359206.7456359863,200169.71417236328,101987.04803466795
[TG(57:12)|TG(56:5)]_FA14:0,-0.06900856841377645,3.1667778079878057,0.0162221925979793,0.898650431063031,0.9991975290191162,TAG,54273.463775634766,57698.32415771485,61985.66409301758,74501.54553222656,46243.2431640625,54259.84362792969,20992.301513671875
[TG(57:12)|TG(56:5)]_FA16:1,0.6300097800095973,5.4054264829315075,1.2737712591260788,0.25906038472452975,0.9991975290191162,TAG,319758.0587158203,463253.4498291016,438519.54833984375,223576.6353149414,238360.578125,123199.80950927734,60011.24449920654
[TG(57:12)|TG(56:5)]_FA18:0,0.35456815834586236,9.098535223220392,0.41376863862387836,0.520062864475941,0.9991975290191162,TAG,3504772.0095214844,6369552.703857422,7188401.797119141,2528334.0931396484,5104474.5584106445,809785.4364013672,48617.743591308594
[TG(57:12)|TG(56:5)]_FA18:2,0.4392528088577663,10.133373656842258,0.6302526646221587,0.42726265001436575,0.9991975290191162,TAG,3050178.5345458984,16995880.77380371,18438864.83972168,2618191.253051758,10600961.143798828,1053421.3293457031,49453.223205566406
[TG(57:12)|TG(56:5)]_FA18:3,0.1534851367187668,9.650319820999693,0.07886828400226875,0.7788369753952235,0.9991975290191162,TAG,1693782.461364746,12510109.10546875,11965111.209960938,1456050.521484375,8599162.70123291,976332.7137451172,62687.90417480469
[TG(57:12)|TG(56:5)]_FA20:4,-0.40699003876649337,11.585104273253938,0.5775968249445498,0.4472558334785122,0.9991975290191162,TAG,5842401.096191406,46091560.27124024,34965885.97949219,4482421.746582031,42316195.34375,4715587.939941406,269438.8798828125
[TG(57:12)|TG(56:5)]_FA22:6,0.2929135007194877,6.498357586149732,0.2838973459211047,0.5941580621059701,0.9991975290191162,TAG,641952.1429443359,821277.2082519531,697395.43017578125,493582.41259765625,475515.85290527344,364832.22265625,229556.3571777344
[TG(57:8)|TG(56:1)]_FA14:0,-0.00687582159853053,3.093112691377413,1.602893876224698e-4,0.9898986168517682,0.9991975290191162,TAG,54672.32354736328,53211.5439453125,65927.30508422852,61042.94427490234,44669.403228759766,46178.72314453125,22346.70140075684
[TG(57:8)|TG(56:1)]_FA16:0,-0.32375639373387943,4.7862154982815905,0.3635421952321849,0.546545542031305,0.9991975290191162,TAG,172999.9711303711,161863.9913330078,226295.6573486328,224421.13723754883,138266.2900390625,238789.2963256836,31297.14208984375
[TG(57:8)|TG(56:1)]_FA16:1,0.7497360839453983,7.493792700254234,1.7831964705110295,0.18175730764958178,0.9991975290191162,TAG,2048818.868652344,1277508.0654296875,1551486.196899414,1447288.9870605469,512636.0555419922,939353.5469970704,229515.77880859372
[TG(57:8)|TG(56:1)]_FA18:0,0.09769552073391106,6.9375849448874956,0.03209834941662848,0.8578119748547255,0.9991975290191162,TAG,411324.5704345703,1654104.391540527,1699196.2059326172,328411.9831542969,1234719.6000976562,238604.59814453125,41148.28283691406
[TG(57:8)|TG(56:1)]_FA18:1,0.13277327262590516,5.57406558860772,0.05911813385569076,0.8078952339635141,0.9991975290191162,TAG,328180.6618652344,357891.0096435547,403311.047668457,419793.02990722656,221417.4560546875,308523.48400878906,54206.84387207031
[TG(57:8)|TG(56:1)]_FA18:2,0.5683753747264351,6.412907126847407,1.0427912214836397,0.3071731950630928,0.9991975290191162,TAG,775501.5280151367,652311.8513793945,676454.8854980469,587977.6598510742,414430.0283203125,289051.71484375,193938.94897460935
[TG(57:8)|TG(56:1)]_FA18:3,0.16859663747191947,5.907921535028009,0.09504415166884428,0.7578599129789311,0.9991975290191162,TAG,455388.728881836,464377.43395996094,425924.572631836,361629.4057617188,351240.4033203125,238017.07543945312,157444.8907470703
[TG(57:8)|TG(56:1)]_FA20:4,0.28348387347574516,5.9576711224493835,0.26612765333266,0.605941284152794,0.9991975290191162,TAG,193277.25524902344,923014.9667358398,774768.8180541992,207383.77575683597,527807.8798828125,139250.78942871094,42022.04315185547
[TG(57:8)|TG(56:1)]_FA22:5,0.1775609290303613,5.213355715030611,0.1053412293913425,0.7455117309942833,0.9991975290191162,TAG,200841.3761291504,341749.3397216797,384002.7085571289,266109.53845214844,257962.40036010745,148076.6710205078,41062.783111572266
[TG(57:8)|TG(56:1)]_FA22:6,-0.051544448823069765,5.552610777860831,0.009039249460329302,0.9242552809684014,0.9991975290191162,TAG,262145.9380493164,481398.4354248047,444662.2670288086,256040.53784179688,382500.12890625,196450.8945007324,43979.04290771485
[TG(57:9)|TG(56:2)]_FA14:0,-0.03407598787495848,3.3639556100196235,0.003945130920385509,0.9499175820178761,0.9991975290191162,TAG,56150.50354003906,69348.18450927734,76728.60540771484,73982.1254272461,54215.86389160156,54731.684143066406,29377.201934814453
[TG(57:9)|TG(56:2)]_FA16:0,-0.4053612743163197,5.353766048215587,0.5729142721363587,0.44910318069131827,0.9991975290191162,TAG,314701.50915527344,329387.5430908203,340408.2671508789,190974.83721923828,321600.8020019531,280392.4204711914,24062.341674804688
[TG(57:9)|TG(56:2)]_FA16:1,-0.38659351580959683,4.987640137564955,0.5204704159868925,0.4706410848934848,0.9991975290191162,TAG,205427.7117919922,175702.57217407227,243588.3381958008,270284.91790771484,164002.69104003906,285101.8641357422,32055.82208251953
[TG(57:9)|TG(56:2)]_FA18:0,0.20886650831155498,9.347728678908135,0.1453793870425173,0.7029906776979016,0.9991975290191162,TAG,1271203.9591064453,10191903.440979004,10101040.147460938,1145732.017944336,6903707.161315918,663363.5460205078,43043.86297607422
[TG(57:9)|TG(56:2)]_FA18:1,0.05501971761592751,7.0672600987241525,0.010215116199105978,0.9194950053126499,0.9991975290191162,TAG,446209.948059082,1859675.5256347656,1768459.1375732422,356203.7656860352,1359282.3106689453,286569.6424560547,43103.04278564453
[TG(57:9)|TG(56:2)]_FA18:2,0.15261863018974203,5.711080242894852,0.07798521329823416,0.780046584646634,0.9991975290191162,TAG,359820.72229003906,373144.1267089844,466195.7694091797,469918.3709716797,235673.55712890625,341332.328125,59823.243896484375
[TG(57:9)|TG(56:2)]_FA18:3,0.5815159576951013,6.772188562496692,1.0902251219736172,0.29642133450678676,0.9991975290191162,TAG,1037841.8762207032,830226.2712402344,877421.05126953125,740130.1819458008,522743.3021850586,379745.6881103516,238726.4344482422
[TG(57:9)|TG(56:2)]_FA20:4,0.023487139339320298,4.4406266708449165,0.0018660565110621974,0.9655437980304857,0.9991975290191162,TAG,121844.74786376952,198382.09353637692,192376.57489013672,126130.66885375977,153124.75134277344,89724.04626464844,39417.16305541992
[TG(57:9)|TG(56:2)]_FA22:5,0.3495545115720986,4.659295402146353,0.40231403481243433,0.5258966063115051,0.9991975290191162,TAG,184326.6940002441,204638.97616577148,242681.8984680176,189172.07440185547,146540.58990478516,101788.38671875,36086.14239501953
[TG(57:9)|TG(56:2)]_FA22:6,0.1746549470160123,5.378967009625284,0.10194608690653695,0.7495066354171396,0.9991975290191162,TAG,246777.4380493164,381924.5047607422,418581.235534668,284643.61907958984,273932.14057922363,180760.67233276367,47576.44351196289
[TG(58:10)|TG(57:3)]_FA14:0,0.07799719479146505,3.092040158659564,0.02048952854863728,0.886178321091166,0.9991975290191162,TAG,52017.54364013672,59602.26365661621,63884.02416992188,63829.46472167969,44346.582916259766,43114.68255615234,22104.381713867188
[TG(58:10)|TG(57:3)]_FA16:0,0.6247269482388436,3.987170280568148,1.2530839781666148,0.2629642706026293,0.9991975290191162,TAG,127235.66809082033,167533.97271728516,143420.31005859375,96472.54684448242,76814.82611083984,57652.12411499024,24123.541610717773
[TG(58:10)|TG(57:3)]_FA16:1,0.27482521157663775,4.002903987209708,0.2502943518139773,0.6168678915341934,0.9991975290191162,TAG,111185.9682006836,138842.59033203125,135397.19061279297,115706.7265625,83955.22619628906,76111.76571655273,27350.00225830078
[TG(58:10)|TG(57:3)]_FA18:0,0.24761453189197247,4.8227279960510625,0.20366052321332972,0.6517822605220474,0.9991975290191162,TAG,126578.62860107422,290079.97958374023,351252.30114746094,159749.35028076172,201233.7939453125,98624.10607910156,30895.882110595703
[TG(58:10)|TG(57:3)]_FA18:1,0.06708579883021425,4.963504761374823,0.015172086335951462,0.9019685035488766,0.9991975290191162,TAG,129623.3099975586,346832.40814208984,360650.8879394531,143961.56939697266,256587.0170288086,104100.3276977539,33981.18243408203
[TG(58:10)|TG(57:3)]_FA18:2,-0.1666738228899871,6.317903952369473,0.09531816250819247,0.7575220550518672,0.9991975290191162,TAG,476765.6555786133,694018.3028564453,796762.3576049805,489283.6755371094,639353.7017822266,422537.34924316406,45628.32312011719
[TG(58:10)|TG(57:3)]_FA18:3,0.0685270240496342,7.802118610386349,0.015829522264539264,0.899878027968611,0.9991975290191162,TAG,1833786.2868652344,2078972.9838867188,1961370.5888671875,1424678.455078125,1546973.1057128906,1148975.1237792969,92151.48693847656
[TG(58:10)|TG(57:3)]_FA20:4,-0.16524695485309845,7.715507076279374,0.09368413727497682,0.7595447665332579,0.9991975290191162,TAG,1394584.2365112305,2248795.6650390625,2279096.023742676,677795.5477294922,2240870.773010254,623366.2432861328,52285.90335083008
[TG(58:10)|TG(57:3)]_FA22:5,0.22652716772043036,6.2597589992442675,0.1707561340299435,0.6794406799555632,0.9991975290191162,TAG,278022.19619750977,898862.4673461914,1188214.5775756836,253615.05810546875,687943.5287475586,168429.15142822266,37761.00308227539
[TG(58:10)|TG(57:3)]_FA22:6,0.29125550144848605,9.53714444510399,0.2807343051988873,0.5962203305865359,0.9991975290191162,TAG,2387238.089904785,10785061.793029783,11689752.824035645,1495166.8549194336,7155335.285858154,1126243.671142578,51388.26345825195
[TG(58:11)|TG(57:4)]_FA14:0,-0.16188730627040243,3.149329755340935,0.08988330541251344,0.7643255610514353,0.9991975290191162,TAG,46613.92297363281,54869.50375366211,53318.82415771485,76744.52490234375,44897.70330810547,55079.6237487793,24673.42153930664
[TG(58:11)|TG(57:4)]_FA16:0,0.004846675840963871,3.38954557248328,7.957200961072886e-5,0.9928827132247822,0.9991975290191162,TAG,61680.3041381836,79102.00608825684,78395.12564086914,73287.78475952148,56569.84420776367,55965.30404663086,25586.64193725586
[TG(58:11)|TG(57:4)]_FA16:1,0.5335284673604809,4.052414316787207,0.9217933185004767,0.33700454555352716,0.9991975290191162,TAG,133852.38955688477,168904.29275512695,144841.44970703125,106538.62673950195,78729.58624267578,69666.10516357422,23740.52183532715
[TG(58:11)|TG(57:4)]_FA18:0,0.16312926079714088,4.387807111250687,0.08901761338347569,0.7654297912669682,0.9991975290191162,TAG,125836.70938110352,204507.8736877441,195583.19464111328,118586.1278076172,146768.05038452148,75846.64538574219,33692.96258544922
[TG(58:11)|TG(57:4)]_FA18:1,0.18698090617778718,4.869332063090383,0.11672315865871496,0.7326160269023774,0.9991975290191162,TAG,131395.4298095703,315483.6404113769,335729.22439575195,166512.7699584961,212477.9348449707,108421.30731201172,29304.922088623047
[TG(58:11)|TG(57:4)]_FA18:2,0.031165458701408456,5.024170953712482,0.003283657366409898,0.9543036668907006,0.9991975290191162,TAG,133464.11041259766,346728.96868896484,379687.26739501953,151111.01147460938,270700.998046875,109899.4673461914,37793.7024230957
[TG(58:11)|TG(57:4)]_FA18:3,-0.1483731569054846,6.4303984944733426,0.0754365200700704,0.7835796967028614,0.9991975290191162,TAG,542569.7212524414,754815.6981201172,837557.8187866211,517954.5354003906,696044.5062255859,437602.0715332031,55170.40399169922
[TG(58:11)|TG(57:4)]_FA20:4,-0.5913074528902852,7.302869788882152,1.2326489432025485,0.26689249955317423,0.9991975290191162,TAG,1389615.1209716797,1121197.1303100586,1114031.9205932615,741073.7285766602,1281541.2108154297,1268446.6705932615,51941.92361450195
[TG(58:11)|TG(57:4)]_FA22:5,0.1688804291377356,5.19097675868095,0.09536148151528323,0.7574686910224676,0.9991975290191162,TAG,303995.9581298828,309755.7035522461,322660.0599975586,223693.5951538086,205590.05429077148,193280.3536682129,42938.263092041016
[TG(58:11)|TG(57:4)]_FA22:6,0.29124955786517304,6.604550106774627,0.28072182554751635,0.5962284966034995,0.9991975290191162,TAG,337231.74572753906,1346335.4392089844,1412112.173675537,268582.38092041016,863402.0618896484,194625.71405029297,42274.9231262207
[TG(58:12)|TG(57:5)]_FA14:0,0.08137268121260562,4.2084719915840285,0.022296576191720874,0.8813008338206607,0.9991975290191162,TAG,122242.14782714844,116990.78875732422,121736.78771972656,141327.43029785156,94049.32669067384,89421.9052734375,55217.34368896485
[TG(58:12)|TG(57:5)]_FA16:0,0.143214232926479,3.3302899485927946,0.06871809158178621,0.7932124622401425,0.9991975290191162,TAG,64172.76461791992,75363.20590209961,74064.4453125,70041.1647644043,52110.4836730957,47156.60333251953,27077.381759643555
[TG(58:12)|TG(57:5)]_FA16:1,-0.021459066568707642,3.5073329223023584,0.0015630547680984819,0.9684634607282002,0.9991975290191162,TAG,71222.74499511719,85753.16595458984,81710.04638671875,81003.46566772461,62377.28427124024,63039.08432006836,25600.581741333008
[TG(58:12)|TG(57:5)]_FA18:0,0.3146520142094725,5.5680345913376446,0.3269823452174023,0.5674414186395241,0.9991975290191162,TAG,373599.64697265625,375021.2069091797,384091.5886230469,296676.00408935547,278782.14053344727,166280.75225830078,108736.48699951172
[TG(58:12)|TG(57:5)]_FA18:1,0.12541150779572388,4.444182746208862,0.05277455024406663,0.8183038187464319,0.9991975290191162,TAG,132373.50915527344,221292.07412719727,189306.15185546875,126551.3305053711,151333.55145263672,86529.96643066406,32191.082275390625
[TG(58:12)|TG(57:5)]_FA18:2,0.19484138596203696,4.9388635951295905,0.1266607258003205,0.7219197530244092,0.9991975290191162,TAG,133192.81103515625,321101.24420166016,355841.05993652344,183364.3753967285,216880.47802734372,116799.8080444336,33022.46228027344
[TG(58:12)|TG(57:5)]_FA18:3,0.07063480836561385,5.201350780879583,0.01681516776443459,0.8968248984406729,0.9991975290191162,TAG,173796.01385498047,396588.5051269531,414416.0936889648,173843.1717529297,299833.1403198242,125365.28900146484,39322.64300537109
[TG(58:12)|TG(57:5)]_FA22:5,-0.3458280611727655,7.5766900191119895,0.4154097549908329,0.5192364197065354,0.9991975290191162,TAG,1906336.358581543,1233434.4387207031,1164233.3204345703,1326134.441040039,959239.78564453125,1814327.3247680664,71565.12503051758
[TG(58:12)|TG(57:5)]_FA22:6,0.23289916992985416,5.386555202317037,0.18039915551889862,0.6710304367989434,0.9991975290191162,TAG,346589.064453125,385977.5677490234,358042.8868408203,250303.85546875,230668.5133056641,211228.09503173828,50526.9838256836
[TG(58:13)|TG(57:6)]_FA14:0,0.2186766656905228,7.141813816694755,0.15923128135909792,0.6898652454641958,0.9991975290191162,TAG,1130871.523010254,924112.2626953124,911824.954711914,888291.8796386719,768333.0996704102,516876.09533691406,459984.0336914063
[TG(58:13)|TG(57:6)]_FA16:0,0.5224638839845169,4.685783917669849,0.8848781595088441,0.34686906271376494,0.9991975290191162,TAG,245307.15380859372,198001.55603027344,214206.6756591797,190189.25344848636,96257.226806640625,131764.54858398438,41686.40319824219
[TG(58:13)|TG(57:6)]_FA16:1,0.08121602852616869,3.538357657198399,0.022210506063856883,0.8815284645346942,0.9991975290191162,TAG,74831.48497009277,83276.98602294922,85965.36572265625,84327.56634521484,59232.06405639648,60613.14410400391,29032.841796875
[TG(58:13)|TG(57:6)]_FA18:1,0.2570520044033157,5.616579009251298,0.21930742984841345,0.639568129465577,0.9991975290191162,TAG,381133.4259033203,421274.42755126953,356738.0888671875,311685.90234375,296077.79974365234,182024.69482421875,106201.8681640625
[TG(58:13)|TG(57:6)]_FA18:2,0.17408267909476094,4.515206205927787,0.10128217743476853,0.7502963629262964,0.9991975290191162,TAG,131595.01013183594,220725.55654907227,212165.775390625,141866.1505126953,152937.61044311523,89006.24578857422,36622.20251464844
[TG(58:13)|TG(57:6)]_FA18:3,0.20854059288231164,5.145313308616932,0.1449327125446871,0.7034256519592371,0.9991975290191162,TAG,174142.5919189453,373709.2705078125,410709.8260498047,202262.17321777344,246411.4364013672,140041.69104003906,32778.982330322266
[TG(58:13)|TG(57:6)]_FA20:4,-0.277098778607968,7.803973100435259,0.26548857404850423,0.6063742576214062,0.9991975290191162,TAG,526314.3372192383,2967706.814575196,2573758.5776367188,722884.27587890625,2482107.752746582,696621.2880859375,76066.68469238281
[TG(58:13)|TG(57:6)]_FA22:6,-0.2998322243017,7.740168577706373,0.31131221586838365,0.5768760714101246,0.9991975290191162,TAG,2193801.499633789,1427238.0822143557,1258838.865600586,1494081.2993164062,990672.9561157228,2053458.3627929688,81246.90493774414
[TG(58:14)|TG(57:7)|TG(56:0)]_FA14:0,-0.05420140991981159,3.5061522428415204,0.00999657164720702,0.9203579355579613,0.9991975290191162,TAG,66344.78527832031,54011.784240722656,71165.205322265625,124856.26849365234,42776.32336425781,83412.14517211914,26452.582000732426
[TG(58:14)|TG(57:7)|TG(56:0)]_FA16:0,0.6882640679619794,7.2189496197432605,1.5117809411312917,0.2188675315660792,0.9991975290191162,TAG,1645712.9873046875,1102772.3901367188,1338652.154296875,1110213.5891723633,432885.7072753906,811376.1619873047,182363.95629882807
[TG(58:14)|TG(57:7)|TG(56:0)]_FA16:1,0.5252311549465181,4.836637734305383,0.8940508744572072,0.3443819150886834,0.9991975290191162,TAG,274598.70001220703,206784.61395263672,231426.99627685547,226927.39379882807,102503.50653076172,149679.26947021484,47148.02313232422
[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:0,0.18959825138569006,5.481028932395379,0.11998882905572827,0.7290466056424451,0.9991975290191162,TAG,311474.5422363281,330876.4641113281,377468.9860839844,404629.9848632813,208611.6970214844,272325.5760498047,54318.08392333984
[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:1,0.5804583019463304,6.352982812480048,1.086367963165685,0.2972773541510182,0.9991975290191162,TAG,763398.9165344238,635617.9522705078,678021.0020141602,577976.9566650391,408370.8876953125,279307.7998046875,159047.0105895996
[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:2,0.2276832018439674,5.574860080609264,0.17248514746097499,0.6779125570935008,0.9991975290191162,TAG,353196.7828979492,383926.1287536621,354884.6229248047,299908.0584716797,281408.2999267578,179504.09088134766,116744.8285522461
[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:3,0.13624223207432926,4.699466727179691,0.06222914556565229,0.803006754994379,0.9991975290191162,TAG,153298.4306640625,254094.31732177731,233313.2564086914,150721.23028564453,177979.97204589844,100661.78759765624,43279.08297729492
[TG(58:14)|TG(57:7)|TG(56:0)]_FA20:4,0.1519417244555258,7.567651919915346,0.07730013597756624,0.7809900818852338,0.9991975290191162,TAG,335449.88220214844,3133572.304992676,2527926.1131896973,398781.6676025391,1975524.6513671875,253608.01794433597,56616.284423828125
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:5,-0.04255604251246346,5.423769617189579,0.00615737700718455,0.937455023828073,0.9991975290191162,TAG,240203.7153930664,434128.7539672852,416156.1517333984,231409.0972290039,343957.82318115234,182196.19262695312,41525.2028503418
[TG(58:7)|TG(57:0)]_FA14:0,-0.2924415300253223,3.1832575828406062,0.295981272123754,0.5864128403770549,0.9991975290191162,TAG,52392.76354980469,40184.04275512695,50337.123596191406,93042.3666381836,41980.1432800293,69229.22494506836,22163.5016784668
[TG(58:7)|TG(57:0)]_FA16:0,0.3258533101200329,4.67400022161225,0.3503310593714559,0.5539257852048769,0.9991975290191162,TAG,193601.87365722656,195920.71380615237,249803.93896484372,169342.611328125,120917.18774414062,127239.58935546876,43913.563049316406
[TG(58:7)|TG(57:0)]_FA16:1,-0.1211669934860827,4.375268422765236,0.050207666881760815,0.8227023111948178,0.9991975290191162,TAG,112786.0083618164,132236.01013183594,124110.53063964844,240447.21728515625,80479.0658569336,174971.69158935547,27958.76187133789
[TG(58:7)|TG(57:0)]_FA18:0,0.06729784095405547,7.58888061965207,0.015268218819983304,0.9016599956698248,0.9991975290191162,TAG,1559014.3845214844,1789059.8896484375,1694415.5317382812,1248778.4428710938,1377823.0952148438,948076.7863769532,81399.46569824219
[TG(58:7)|TG(57:0)]_FA18:2,0.2508860239473336,6.715284019369093,0.2090240545803681,0.6475334176360633,0.9991975290191162,TAG,715310.9918823242,1267323.4271240234,1123930.5948486328,469495.2786865234,881229.9364013672,284405.0602416992,43865.46301269531
[TG(58:7)|TG(57:0)]_FA18:3,0.5439308287101798,6.007294658196972,0.9572018836843199,0.32789286946421065,0.9991975290191162,TAG,478676.1304321289,770820.0344848633,718698.6336669922,313284.3023071289,416114.4310913086,189874.7915649414,41374.74295043945
[TG(58:7)|TG(57:0)]_FA20:4,0.388098925015033,10.001360396223394,0.49426324394622156,0.48203170739233675,0.9991975290191162,TAG,1778683.4533081057,16304391.749145508,17543202.650390625,1577170.6771240234,10064502.116394045,853664.1517333984,40370.902770996094
[TG(58:7)|TG(57:0)]_FA22:5,-0.28766976223947055,9.514640569918807,0.28633672874918403,0.5925776611834264,0.9991975290191162,TAG,2000400.164916992,9968129.352172852,8865396.3837890625,1670604.2939453125,9298448.9990234375,1323887.5310058594,84692.72625732422
[TG(58:7)|TG(57:0)]_FA22:6,0.30199278869769247,8.002267464898877,0.30153579750913195,0.5829212118336413,0.9991975290191162,TAG,1811911.9497070312,3524354.3310546875,2524807.469238281,968729.3197021484,2003148.92578125,786829.6740722656,82954.885498046875
