lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,Blank_Blank_Blank_Blank_Blank
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,0.49756135866246043,6.545977879381904,1.2605426524669383,0.2615483988785219,0.9999514498362397,TAG,273790.2589111328,302370.0607910156,211548.81536865237,152939.4512939453,196818.2354736328,51446.98388671875
[TG(58:7)|TG(57:0)]_FA14:0,-0.1485908916624306,4.199820426606766,0.10957079509051938,0.7406333094878665,0.9999514498362397,TAG,40119.32278442383,39379.68270874024,39007.48254394531,37485.64263916016,44974.84323120117,22163.5016784668
[TG(58:7)|TG(57:0)]_FA16:0,-0.28703766473701015,5.581349169660564,0.4058721998680994,0.5240720842595266,0.9999514498362397,TAG,103569.00793457033,99767.62713623048,81378.42559814453,76896.16595458984,191834.09405517575,43913.563049316406
[TG(58:7)|TG(57:0)]_FA16:1,-0.03512882373265841,4.798162576005042,0.006159065765587002,0.9374464650315785,0.9999514498362397,TAG,64180.78436279297,66224.1849975586,53283.563568115234,54379.68353271485,77187.00521850586,27958.76187133789
[TG(58:7)|TG(57:0)]_FA18:0,0.5165112059553039,7.6309758778876455,1.359097169497545,0.24369401127579243,0.9999514498362397,TAG,683460.66943359375,559113.4794921875,324559.0422363281,276929.7414550781,625988.7448730469,81399.46569824219
[TG(58:7)|TG(57:0)]_FA18:1,-0.06198230680141653,7.705426712630851,0.019151970629536663,0.889931690068573,0.9999514498362397,TAG,509175.43505859375,542956.0178222656,566669.4962158203,227819.95678710935,752564.1520996094,87526.126220703125
[TG(58:7)|TG(57:0)]_FA18:2,0.33933871529723,6.581767633425936,0.5835369830056152,0.44492926650582737,0.9999514498362397,TAG,219339.8577270508,351772.62744140625,180150.45233154297,158071.19049072266,281794.5202636719,43865.46301269531
[TG(58:7)|TG(57:0)]_FA18:3,0.32762541508498877,6.24777026088907,0.5437291161388204,0.4608913555837694,0.9999514498362397,TAG,183960.03497314453,260065.37890625,135423.40881347656,145246.3905029297,203867.45544433597,41374.74295043945
[TG(58:8)|TG(57:1)]_FA14:0,-0.026008593962203258,5.146000901720016,0.0033777179633034393,0.9536545267863626,0.9999514498362397,TAG,94264.8462524414,81344.8060913086,71406.94509887695,90359.28616333008,83809.78631591797,21194.86141967773
[TG(58:8)|TG(57:1)]_FA16:0,-0.1802655895855968,6.017553803807528,0.16102075023610496,0.6882184705820387,0.9999514498362397,TAG,128810.51049804688,145641.83026123047,114947.82879638672,107284.76684570312,211053.6170654297,83071.10595703125
[TG(58:8)|TG(57:1)]_FA16:1,-0.15769954488027615,5.702889253760943,0.1233748607853613,0.7254026193573844,0.9999514498362397,TAG,112440.74774169922,126009.52954101562,85366.40594482422,81547.94622802734,206879.814453125,43025.04321289063
[TG(58:8)|TG(57:1)]_FA18:0,0.22131853964099132,5.85678380879273,0.24717679549121407,0.6190700355082951,0.9999514498362397,TAG,147394.19140625,162855.17095947266,96606.446044921875,90181.80560302734,184756.13354492188,47550.6435546875
[TG(58:8)|TG(57:1)]_FA18:1,0.4658329033678339,7.706372717661736,1.1039628548860496,0.2933980652876602,0.9999514498362397,TAG,706807.8752441406,590963.8260498047,331667.46337890625,284543.6778564453,715224.77197265625,72401.70495605469
[TG(58:8)|TG(57:1)]_FA18:2,-0.19922729908175726,7.768697108298689,0.19648755505113513,0.6575710543147844,0.9999514498362397,TAG,464403.4331054688,568016.623046875,549281.7359619141,300733.8825683594,807263.85986328125,104196.58801269533
[TG(58:8)|TG(57:1)]_FA18:3,0.3471504085386668,6.702709259076995,0.6108717544225328,0.43445976789697177,0.9999514498362397,TAG,251505.8167724609,367344.2854003906,210219.57623291016,164351.91229248047,295375.5205078125,50454.72375488281
[TG(58:9)|TG(57:2)]_FA14:0,-0.14534866753364586,4.426245937747034,0.10486230186484136,0.7460709122474003,0.9999514498362397,TAG,47805.64337158203,46912.6432800293,43192.34280395508,51682.28396606445,48480.18377685547,23536.74166870117
[TG(58:9)|TG(57:2)]_FA16:0,-0.040967478660456615,4.441910370288047,0.008373918172196682,0.9270880637121484,0.9999514498362397,TAG,46118.96331787109,54787.74380493164,42788.78341674805,38965.98284912109,61658.60443115234,23523.48166656494
[TG(58:9)|TG(57:2)]_FA16:1,-0.1700447379192632,6.112154136110964,0.1433568348506924,0.7049664093977659,0.9999514498362397,TAG,139381.9697265625,162186.09130859375,122891.06866455078,121263.48901367188,227560.53607177731,78128.16561889648
[TG(58:9)|TG(57:2)]_FA18:0,0.06418336072329882,4.855596089488513,0.020653932170262124,0.8857257155998122,0.9999514498362397,TAG,60375.80404663086,77024.34600830078,53745.16369628906,49339.98333740234,78064.90539550781,35907.48239135742
[TG(58:9)|TG(57:2)]_FA18:1,0.19141954244725196,6.028814614927711,0.18469297163341025,0.6673708133325594,0.9999514498362397,TAG,166924.27294921875,189234.9730224609,107784.70623779295,96251.667236328125,233296.01806640625,39912.74267578125
[TG(58:9)|TG(57:2)]_FA18:2,0.3941518318558651,7.698431280434179,0.7886794412552263,0.37449973235923434,0.9999514498362397,TAG,655961.001953125,601486.4816894531,322336.2209472656,303681.1213378906,724386.20849609375,76285.10546875
[TG(58:9)|TG(57:2)]_FA18:3,-0.0543181890737145,7.883036132938036,0.0147139838518342,0.90345246066168,0.9999514498362397,TAG,610010.1806640625,564915.6862792969,628999.5612792969,293903.0810546875,796112.212890625,118838.9676513672
[TG(58:9)|TG(57:2)]_FA22:5,0.627613630438192,7.7076733047074555,2.012008025420073,0.15605864263949742,0.9999514498362397,TAG,636133.49609375,778595.3494415283,383639.7260437012,343784.3449707031,535685.5787963867,46568.583251953125
[TG(59:10)|TG(58:3)]_FA14:0,-0.16864909698461136,3.787307291516459,0.14099068497199596,0.7072981170237431,0.9999514498362397,TAG,26991.62197875977,30113.802001953125,29112.462432861328,28417.00177001953,30284.501907348636,20227.04132080078
[TG(59:10)|TG(58:3)]_FA16:0,-0.2891969670764285,5.6575660146952815,0.411946431623619,0.5209832232275754,0.9999514498362397,TAG,78258.48532104492,99723.56625366212,108869.4073486328,86066.98529052734,102235.72692871094,107271.0884399414
[TG(59:10)|TG(58:3)]_FA16:1,0.04649556757916511,4.595297617083951,0.010830058698616085,0.9171157281032276,0.9999514498362397,TAG,53368.86376953125,60361.4443359375,43680.36294555664,40259.30303955078,68800.72543334961,29599.202087402344
[TG(59:10)|TG(58:3)]_FA18:0,0.2629449553909443,5.109057971210251,0.34942290783510555,0.5544399898502748,0.9999514498362397,TAG,73765.26470947266,112851.08856201172,62326.384216308594,60663.28448486328,89771.82635498047,32205.882263183597
[TG(59:10)|TG(58:3)]_FA18:1,0.2267071759138395,5.37603261200192,0.2594065279008646,0.6105281714662265,0.9999514498362397,TAG,93018.486328125,134928.06994628906,67996.664794921875,76699.245361328125,123043.12896728516,29908.762084960938
[TG(59:10)|TG(58:3)]_FA18:2,0.045001640815018826,5.866878233649809,0.01014559044779162,0.9197685097222232,0.9999514498362397,TAG,127954.5884399414,167691.8130493164,81971.98522949219,90668.3265991211,228337.97583007807,43807.20303344727
[TG(59:10)|TG(58:3)]_FA18:3,0.42710646390360424,8.22120758758914,0.9270045585049047,0.3356425002193156,0.9999514498362397,TAG,1020267.446044922,730947.0476074219,600497.4658203125,443178.44287109375,789411.01904296875,186836.7515869141
[TG(59:10)|TG(58:3)]_FA20:4,-0.08949233946029514,7.352577383458181,0.03987136627233667,0.8417322981427748,0.9999514498362397,TAG,324463.80377197266,412966.3918457031,347209.34439086914,294399.70123291016,437651.4842224121,188007.2918701172
[TG(59:10)|TG(58:3)]_FA22:5,0.3503613419402697,6.103250761101263,0.6222785672189275,0.43020181438284055,0.9999514498362397,TAG,199993.41345214844,199848.115234375,160602.09268188477,170190.11111450195,92411.46649169922,38552.02296447754
[TG(59:10)|TG(58:3)]_FA22:6,0.21351853707418214,5.8891856014053685,0.22999348608300352,0.6315286585034601,0.9999514498362397,TAG,145237.70965576172,176984.09338378906,140386.12942504883,125814.48901367188,111017.8074645996,42256.94290161133
[TG(59:11)|TG(58:4)]_FA14:0,-0.23092486008701182,3.856443995175286,0.26346206495281876,0.6077515841672126,0.9999514498362397,TAG,26025.601974487305,30503.781936645508,30983.602264404297,28460.64205932617,31253.74237060547,24124.301864624023
[TG(59:11)|TG(58:4)]_FA16:0,-0.04138741663708028,4.173330482724773,0.008545846674337554,0.9263454817785884,0.9999514498362397,TAG,35138.78234863281,41980.32290649414,35358.00308227539,32526.262298583984,40981.94290161133,29103.56187438965
[TG(59:11)|TG(58:4)]_FA16:1,-0.26122342251394304,5.866646361524706,0.33664048066839314,0.5617748490063089,0.9999514498362397,TAG,92162.3676147461,122957.6883544922,121624.52905273438,101563.12622070312,129302.06964111328,113748.1686706543
[TG(59:11)|TG(58:4)]_FA18:0,0.38084302871064857,5.873516625434537,0.7359806216754805,0.3909514783377836,0.9999514498362397,TAG,148402.3901977539,198925.53485107425,110855.26794433594,101672.20709228516,154091.17120361328,33802.68249511719
[TG(59:11)|TG(58:4)]_FA18:1,0.25283604054181485,5.2623357451767525,0.3229572599811944,0.5698358365616042,0.9999514498362397,TAG,82821.3860168457,125912.4291381836,70070.9655456543,65124.16339111328,105116.50732421876,33218.442321777344
[TG(59:11)|TG(58:4)]_FA18:2,0.2141279585309212,5.483934850168667,0.23130937926180195,0.6305546386291464,0.9999514498362397,TAG,93323.70703125,151671.38970947266,79697.94537353516,77325.78515625,132724.1688232422,32623.38217163086
[TG(59:11)|TG(58:4)]_FA18:3,0.008540931373421292,6.06272811724357,3.648535130196251e-4,0.9847604227658514,0.9999514498362397,TAG,151173.4701538086,182416.9526977539,98672.0867919922,105146.76708984376,261096.7789306641,48935.08364868164
[TG(59:11)|TG(58:4)]_FA20:4,0.46301953955456054,6.007720380772505,1.0905390835559956,0.2963517962571046,0.9999514498362397,TAG,171578.87268066406,205642.35546875,107016.90802001952,99229.906982421875,172863.27267456055,53927.4033203125
[TG(59:11)|TG(58:4)]_FA22:5,0.3325706830970965,5.951622252518465,0.5603526867625986,0.45411817462008286,0.9999514498362397,TAG,165660.68981933594,176687.13302612305,142131.60946655273,122708.68746948242,105540.46759033205,54561.42428588867
[TG(59:11)|TG(58:4)]_FA22:6,0.41685980579783666,6.4053416202320355,0.882762643535898,0.3474461285258622,0.9999514498362397,TAG,261786.51663208008,247399.09896850583,201471.01376342773,217777.7950439453,93843.00665283205,41723.98324584961
[TG(59:12)|TG(58:5)]_FA14:0,-0.19663143724134152,4.033551083038736,0.19138204991486418,0.6617688301236895,0.9999514498362397,TAG,30175.78186035156,34462.082290649414,34893.20245361328,30872.38220214844,35738.782623291016,27575.16192626953
[TG(59:12)|TG(58:5)]_FA16:0,0.10988026638676474,4.183837363105322,0.06064788792832587,0.8054748422326701,0.9999514498362397,TAG,41776.50280761719,46074.18341064453,34940.14273071289,33443.04217529297,43699.6227722168,22011.641494750977
[TG(59:12)|TG(58:5)]_FA16:1,0.08952449988730159,4.298728850664485,0.04022440043559071,0.8410424685637418,0.9999514498362397,TAG,44926.54296875,47203.583099365234,36801.18243408203,38346.72265625,43777.602966308594,26685.201873779297
[TG(59:12)|TG(58:5)]_FA18:0,0.4021501604662962,6.388322766073411,0.8211954382704789,0.36483087950238585,0.9999514498362397,TAG,207452.93359375,300041.89837646484,169997.39178466797,125700.9281616211,233709.49786376956,40942.642822265625
[TG(59:12)|TG(58:5)]_FA18:1,0.4111900656664719,6.0456209404296875,0.8587570113541005,0.35408676700583985,0.9999514498362397,TAG,162027.93115234375,240215.6588745117,126542.66888427734,113925.96795654295,174057.17169189453,31791.20227050781
[TG(59:12)|TG(58:5)]_FA18:2,0.20197197075911938,5.322040762246106,0.2056940464276522,0.6501635066869661,0.9999514498362397,TAG,85589.06536865234,128037.14904785156,71530.30490112305,76439.22497558594,105803.44720458984,34046.92236328125
[TG(59:12)|TG(58:5)]_FA18:3,0.15527540059864348,5.672292717841743,0.12135401101295429,0.7275705701069416,0.9999514498362397,TAG,114756.68823242188,156163.73107910156,87701.68646240234,90828.80627441406,157226.43145751953,37640.34274291992
[TG(59:12)|TG(58:5)]_FA22:5,0.5849094628929951,7.080292383963958,1.7458214812122606,0.18640289384738035,0.9999514498362397,TAG,416233.6085205078,421870.0694580078,279001.0586547852,217777.61560058597,273415.16015625,97316.64739990234
[TG(59:12)|TG(58:5)]_FA22:6,0.34388838823038226,6.1099221856758135,0.5993691339624547,0.4388188313310871,0.9999514498362397,TAG,180296.2319946289,203204.6552734375,166454.5119934082,129379.60879516602,115583.18798828124,61942.564025878906
[TG(59:13)|TG(58:6)]_FA14:0,-0.23782844171356138,3.92415656955065,0.2793501814443289,0.5971274473977065,0.9999514498362397,TAG,28546.101989746097,32117.702209472656,31864.002075195312,30858.74237060547,35320.90280151367,22651.981689453125
[TG(59:13)|TG(58:6)]_FA16:0,0.0795652539734981,4.589595598557112,0.03176034370534353,0.8585546643365788,0.9999514498362397,TAG,56458.843841552734,60346.44485473633,44506.90344238281,41107.24291992188,67806.52551269531,26473.56185913086
[TG(59:13)|TG(58:6)]_FA16:1,-4.277515028576351e-4,4.379822821903248,9.146758657152532e-7,0.9992369137900061,0.9999514498362397,TAG,44764.52331542969,52431.42376708984,40124.56298828125,38908.36239624024,54887.80401611328,24047.56164550781
[TG(59:13)|TG(58:6)]_FA18:0,-0.16106066684928277,7.594575390315499,0.12867400815730434,0.7198108536062316,0.9999514498362397,TAG,462772.9323730469,459321.9106445313,541749.1568603516,233571.9775390625,675846.0876464844,95682.386962890625
[TG(59:13)|TG(58:6)]_FA18:1,0.4325969034274625,6.533092742189329,0.9511222360852118,0.32943380620568763,0.9999514498362397,TAG,235376.77618408203,336706.08404541016,187674.2542724609,135373.0096435547,262113.38177490237,39422.4228515625
[TG(59:13)|TG(58:6)]_FA18:2,0.39451702628855234,6.096589026250051,0.790124073266213,0.3740626111082057,0.9999514498362397,TAG,160706.2119140625,252548.25903320312,122620.4888305664,130401.78833007812,175532.611328125,34909.642333984375
[TG(59:13)|TG(58:6)]_FA18:3,0.19437409660088734,5.457362556153522,0.19045478642237867,0.6625383720224183,0.9999514498362397,TAG,93600.3667602539,138589.3695678711,81473.76531982422,81180.16519165039,114860.64752197266,39568.08279418945
[TG(59:13)|TG(58:6)]_FA22:6,0.5950241297179957,7.218388344455397,1.8071516429458825,0.17885029516377493,0.9999514498362397,TAG,467451.13693237305,458190.3568725586,306752.2990722656,233387.49743652344,306477.5221557617,105849.52697753906
[TG(59:9)|TG(58:2)]_FA14:0,-0.19148882120383004,4.03273456748712,0.18155410130489713,0.670041058300642,0.9999514498362397,TAG,31894.582275390625,35921.06265258789,36884.08297729492,33070.6418762207,36026.64254760742,22791.30157470703
[TG(59:9)|TG(58:2)]_FA16:0,-0.028185210810162908,4.431566502995964,0.003965999425759037,0.949785471140208,0.9999514498362397,TAG,46021.24328613281,50276.18316650391,41914.18307495117,36393.28256225586,57692.72412109375,29333.76203918457
[TG(59:9)|TG(58:2)]_FA16:1,-0.22990428447128253,4.890636950629315,0.2611952767720145,0.6093001703953403,0.9999514498362397,TAG,62474.04428100586,67704.6646118164,48218.82342529297,46900.003326416016,119716.1880493164,26459.201934814453
[TG(59:9)|TG(58:2)]_FA18:0,0.25188682652903144,5.273385731470539,0.32052595994719013,0.5712917336306061,0.9999514498362397,TAG,83795.4462890625,126376.22955322266,66654.10485839844,68069.30487060547,107364.64785766602,33522.38247680664
[TG(59:9)|TG(58:2)]_FA18:1,0.031831520619240605,5.801405940190369,0.005073157464266842,0.9432178085696253,0.9999514498362397,TAG,131728.96990966797,150847.55047607422,80390.04510498047,83932.6849975586,224730.1361694336,37992.70236206055
[TG(59:9)|TG(58:2)]_FA18:2,0.4510796939570228,8.025519711283925,1.0347121795202838,0.30905447608682596,0.9999514498362397,TAG,881265.0591430664,662475.9674072266,515766.06854248047,368662.462890625,705690.8685302734,164365.67236328125
[TG(59:9)|TG(58:2)]_FA18:3,0.21496132367763868,5.712381384399937,0.2331226811415944,0.6292180123985899,0.9999514498362397,TAG,148284.71087646484,124137.86935424805,106102.36749267578,85562.9057006836,136087.84967041016,49770.7633972168
[TG(59:9)|TG(58:2)]_FA20:4,-0.012941335897757195,6.95959264050002,8.368421067643794e-4,0.9769218360510628,0.9999514498362397,TAG,254724.87451171875,303241.76110839844,245825.09692382807,230600.8153076172,296426.8605957031,172834.35400390625
[TG(59:9)|TG(58:2)]_FA22:5,0.14376066563030399,5.76901539629957,0.10397473801822338,0.7471109467854777,0.9999514498362397,TAG,130363.01000976562,157032.27059936523,128490.5703125,119588.48809814452,105102.76751708984,40094.48281860352
[TG(59:9)|TG(58:2)]_FA22:6,0.0037982867154052673,6.080596665811834,7.214204015326686e-5,0.9932231316395091,0.9999514498362397,TAG,148517.81201171875,190304.47467041016,219743.87701416016,116173.88836669922,124459.029296875,47992.16329956055
[TG(60:10)|TG(59:3)]_FA14:0,-0.1235302850848396,3.837375021864708,0.07581825863087485,0.7830464666378574,0.9999514498362397,TAG,26394.68182373047,28977.122131347656,29693.462127685547,26604.821807861328,26082.441955566406,28249.182067871097
[TG(60:10)|TG(59:3)]_FA16:0,0.10260213315396592,4.142942321887501,0.05286270582348607,0.8181547807746232,0.9999514498362397,TAG,40795.38296508789,41032.84344482422,33424.8623046875,31576.22250366211,40143.62265014648,25585.501983642574
[TG(60:10)|TG(59:3)]_FA16:1,-0.04189410906914576,4.338017596291734,0.008756485583262474,0.9254458995810763,0.9999514498362397,TAG,44541.32308959961,47443.90310668945,38854.782775878906,37280.68246459961,54861.203552246094,24130.681640625
[TG(60:10)|TG(59:3)]_FA18:0,0.18920944702650952,4.905079330513648,0.18042525289729383,0.6710080393796636,0.9999514498362397,TAG,70216.84506225586,88047.60528564453,60108.70440673828,47783.74368286133,84063.52722167969,25587.9619140625
[TG(60:10)|TG(59:3)]_FA18:1,0.027960254550823013,4.767428292342316,0.003913263508309228,0.9501200016489898,0.9999514498362397,TAG,61901.06439208984,70484.30474853516,50959.40414428711,50015.68328857422,78650.2861328125,26076.081832885742
[TG(60:10)|TG(59:3)]_FA18:2,-0.0930106840970752,5.55453312415311,0.04305821879825089,0.8356156880962229,0.9999514498362397,TAG,99829.767578125,119429.0087890625,76723.16552734375,75546.20574951172,174779.77032470703,42380.82293701172
[TG(60:10)|TG(59:3)]_FA18:3,-0.22424947718769228,5.987987884599158,0.24859727166040102,0.6180645179566101,0.9999514498362397,TAG,135065.16931152344,147222.609375,107157.62762451172,97366.9263305664,259889.6593017578,51920.20379638672
[TG(60:10)|TG(59:3)]_FA20:4,0.6461058348420405,7.0007615346363545,2.1331258784739475,0.14414653730108223,0.9999514498362397,TAG,346283.3835449219,357544.7840576172,184819.77264404297,159160.0704345703,282159.36029052734,210904.8147583008
[TG(60:10)|TG(59:3)]_FA22:5,0.433877443486391,6.890906118479467,0.9568048319870286,0.327993213082614,0.9999514498362397,TAG,293989.15979003906,436601.9503173828,300623.3819580078,186019.27227783203,251061.7794189453,54932.18392944336
[TG(60:10)|TG(59:3)]_FA22:6,0.5877610368986939,7.8682307717073625,1.7630240660400887,0.184247767428381,0.9999514498362397,TAG,643557.466003418,934793.1193847656,526324.8796081543,533534.5592041016,346669.50622558594,40546.14306640625
[TG(60:11)|TG(59:4)]_FA14:0,-0.017095553486120355,4.041890542040098,0.0014596864425868716,0.9695235622247593,0.9999514498362397,TAG,29156.562042236328,33279.36235046387,31375.50210571289,27571.94187927246,27250.72198486328,38831.22213745117
[TG(60:11)|TG(59:4)]_FA16:0,0.05780552003341726,4.722295079817339,0.016747954320635472,0.8970301593202608,0.9999514498362397,TAG,55982.16375732422,55513.36413574219,47662.50372314453,46725.783447265625,52968.22381591797,50068.00354003906
[TG(60:11)|TG(59:4)]_FA16:1,0.10001764304016354,4.294547968524203,0.050228760033064646,0.8226656913785888,0.9999514498362397,TAG,45275.962890625,46232.1233215332,37626.82257080078,36449.06283569336,43439.78283691406,27513.841827392574
[TG(60:11)|TG(59:4)]_FA18:0,0.16442556490354848,4.259552043347289,0.13610854036892306,0.7121807142314762,0.9999514498362397,TAG,43442.083084106445,45024.42321777344,37918.22253417969,31325.06198120117,39511.38272094727,31145.94207763672
[TG(60:11)|TG(59:4)]_FA18:1,0.1984773800945088,4.982269398007434,0.19860614270965016,0.6558482875524569,0.9999514498362397,TAG,76598.1450805664,90826.62677001952,59415.96401977539,54351.50430297852,87949.985595703125,26802.2020111084
[TG(60:11)|TG(59:4)]_FA18:2,0.008561500328030918,4.894348359130808,3.66587279131636e-4,0.9847242612293748,0.9999514498362397,TAG,64018.96478271485,78324.38568115234,55293.38354492188,56548.92413330078,83071.0463256836,30429.162078857426
[TG(60:11)|TG(59:4)]_FA18:3,-0.09822100656580923,5.678735098245464,0.04800532661215584,0.826571232423822,0.9999514498362397,TAG,111662.92761230467,127436.62878417967,85131.84576416016,78967.16564941406,194991.75311279297,44693.14318847656
[TG(60:11)|TG(59:4)]_FA20:4,0.6217212462976957,6.4523842866261045,1.9741052942699753,0.16001278155652035,0.9999514498362397,TAG,286722.2607421875,272726.17822265625,139712.08917236328,137327.82983398438,229809.39709472656,50261.60354614258
[TG(60:11)|TG(59:4)]_FA22:5,0.5351601003826989,7.858319939986576,1.4597154533985304,0.22697540051114362,0.9999514498362397,TAG,671953.0221557617,823598.8026123047,384405.6868286133,370372.8640136719,676317.8728027344,80920.16526794434
[TG(60:11)|TG(59:4)]_FA22:6,0.44129989466211117,7.051089835748133,0.9900397325618542,0.31973266370150394,0.9999514498362397,TAG,315650.88623046875,511218.0134277344,359173.2274169922,193800.27319335935,276337.3013305664,54179.08381652832
[TG(60:12)|TG(59:5)]_FA14:0,-0.20043306888333787,3.8203565027288717,0.19880722089408212,0.6556853503731562,0.9999514498362397,TAG,28642.142150878903,28741.82202148437,29022.34210205078,30424.701873779297,30940.862182617188,20767.30142211914
[TG(60:12)|TG(59:5)]_FA16:0,0.08381955685562635,4.457502812255778,0.03525359482296153,0.8510652584666668,0.9999514498362397,TAG,50705.40380859375,57902.10366821289,44717.28298950195,38149.722732543945,58726.8037109375,21945.841735839844
[TG(60:12)|TG(59:5)]_FA16:1,0.10343910547757655,4.9063141542660125,0.05373512814935566,0.8166868428162282,0.9999514498362397,TAG,63474.84448242188,69303.10516357422,52958.66363525391,55817.28381347656,60508.924377441406,52322.86413574219
[TG(60:12)|TG(59:5)]_FA18:0,-0.041947277862143445,4.273939497049425,0.008778560798788249,0.9253522571242062,0.9999514498362397,TAG,42207.162994384766,42635.34310913086,37852.68270874024,38712.64263916016,43493.64334106445,27423.881896972656
[TG(60:12)|TG(59:5)]_FA18:1,0.003709607523833657,4.467056744827823,6.880368471229303e-5,0.993381784111941,0.9999514498362397,TAG,47168.2233581543,49937.72329711914,43478.422943115234,40469.5830078125,49292.323303222656,34056.5625
[TG(60:12)|TG(59:5)]_FA18:2,0.20391646302784538,5.1008292656592555,0.20968596136663115,0.6470136556458042,0.9999514498362397,TAG,78814.40524291992,100490.52645874023,68272.82516479492,57039.02404785156,89114.14706420898,33347.66233825684
[TG(60:12)|TG(59:5)]_FA18:3,0.018749322539501925,5.068358265742505,0.0017589648545168757,0.9665465171241805,0.9999514498362397,TAG,74954.42547607422,86291.28573608398,63640.16421508789,61488.38427734375,94835.1675415039,33929.242279052734
[TG(60:12)|TG(59:5)]_FA20:4,0.31970861817760543,6.138031018815748,0.5176270877223033,0.4718556577547825,0.9999514498362397,TAG,180343.6112060547,202264.27465820312,119625.02795410156,127197.10803222656,175845.71215820312,69197.26501464844
[TG(60:12)|TG(59:5)]_FA22:6,0.5089065884775944,8.009388977897137,1.319113403384108,0.2507512290452727,0.9999514498362397,TAG,738700.5050048828,911657.3312683104,463727.6160888672,431120.79205322266,707362.7299194336,84368.56564331055
[TG(60:13)|TG(59:6)]_FA14:0,-0.2808180301810822,3.747522251470894,0.38852596031438225,0.5330752388786582,0.9999514498362397,TAG,26126.481964111328,27580.282165527344,28527.96173095703,30081.08212280273,30699.602264404297,18183.681213378903
[TG(60:13)|TG(59:6)]_FA16:0,-0.16982127004367728,4.418074239964219,0.14296367138820187,0.7053523186997945,0.9999514498362397,TAG,45074.00314331055,44608.302978515625,43990.42333984375,38357.16256713867,57582.92364501953,28810.942001342773
[TG(60:13)|TG(59:6)]_FA16:1,0.10702169644260727,5.215491673015625,0.05753267587397204,0.810439023350585,0.9999514498362397,TAG,87400.60546875,95440.00714111328,73825.80514526367,66656.18502807617,93824.16647338869,40244.90254211426
[TG(60:13)|TG(59:6)]_FA18:0,-0.07343560798642484,5.300186538179461,0.02686674609867623,0.8698013751477028,0.9999514498362397,TAG,90323.66668701172,89456.26693725586,88797.94689941406,70944.84503173828,102244.92864990234,42098.24267578125
[TG(60:13)|TG(59:6)]_FA18:1,-0.041647660854070394,4.36570481060149,0.008653842176840953,0.9258828822795477,0.9999514498362397,TAG,45756.02328491211,44886.06329345703,39761.68276977539,39505.102478027344,49506.8835144043,28790.36233520508
[TG(60:13)|TG(59:6)]_FA18:2,0.16051669719243236,4.552538352843982,0.12969909538753652,0.7187442312904572,0.9999514498362397,TAG,55991.68374633789,53779.004333496094,44175.30291748047,42838.26306152344,48200.0234375,35740.282470703125
[TG(60:13)|TG(59:6)]_FA18:3,0.17203595555409235,5.256663313094474,0.14906209688649597,0.6994332680602205,0.9999514498362397,TAG,92714.20697021484,104949.54708862305,75497.784912109375,63038.40444946289,104469.84649658205,35646.26257324219
[TG(60:13)|TG(59:6)]_FA20:4,0.1724203041024416,5.197781209052026,0.14972989575994688,0.6987936132940643,0.9999514498362397,TAG,86648.76629638672,95275.96667480467,66962.564453125,68498.92517089844,86622.4263305664,44397.54302978516
[TG(60:13)|TG(59:6)]_FA22:5,0.0011632657289004787,6.3283062074473175,6.765849320800044e-6,0.997924605160367,0.9999514498362397,TAG,179459.3328857422,224781.07653808597,180241.59185791016,223348.51489257807,138756.02947998047,53200.70385742188
[TG(60:14)|TG(59:7)|TG(58:0)]_FA14:0,-0.09351322523304703,3.8205521356600687,0.04351501386736345,0.8347585384695791,0.9999514498362397,TAG,30364.842376708984,30874.82208251953,26601.42176818848,29764.642028808597,33430.46240234375,19133.141387939453
[TG(60:14)|TG(59:7)|TG(58:0)]_FA16:0,-0.36342549628540277,4.9719799151989115,0.6477422047337313,0.42092105868709784,0.9999514498362397,TAG,65245.96472167969,61277.90441894531,53721.86407470703,52174.48355102539,123643.2882080078,32342.202423095703
[TG(60:14)|TG(59:7)|TG(58:0)]_FA16:1,-0.06846680068888533,6.977430652325634,0.023361162120636436,0.8785216239962007,0.9999514498362397,TAG,241143.93780517575,300787.3190917969,247070.15673828125,220778.8558349609,313336.32485961914,190628.731628418
[TG(60:14)|TG(59:7)|TG(58:0)]_FA18:0,-0.04187464207642905,7.62908351785945,0.008749832031753613,0.9254741471104435,0.9999514498362397,TAG,501786.7580566406,443692.3074951172,455774.5974121094,339611.6397705078,562687.6429443359,163004.0919189453
[TG(60:14)|TG(59:7)|TG(58:0)]_FA18:1,0.04478456378776039,5.288745900126508,0.010047510741856058,0.9201559560591018,0.9999514498362397,TAG,97158.98748779295,92343.94580078124,83709.22564697266,67111.82525634766,104528.3872680664,38458.842834472656
[TG(60:14)|TG(59:7)|TG(58:0)]_FA18:2,-0.009067838739589967,4.421370138797429,4.108720544309108e-4,0.9838280040389809,0.9999514498362397,TAG,46106.603088378906,50798.12353515625,39417.84295654297,44635.44338989258,49576.263427734375,28425.44207763672
