lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
DG(33:4)_C18:2,-0.347174218093451,4.44486398959764,0.6352081570333894,0.425451338454656,0.7627397051073194,DAG,61645.92443084717,68055.64478302002,66074.02470397949,66195.74504852295,62612.70466995239,62550.784439086914,82581.466064453125
DG(40:9)|DG(39:2)_C18:1,-0.34681304343880864,4.014524441238503,0.6338548920534777,0.4259448299056737,0.7632004253779062,DAG,53254.46383666992,52081.34357070923,53504.34401702881,57042.92391586304,50149.78355407715,53077.90397644043,48174.54319763184
CerP(d18:1/8:0),-0.3452023583546537,3.1073444944920112,0.6278070438592067,0.428160847366876,0.7658952630005038,Cer,25777.22178268433,28184.641998291016,25372.221618652344,23443.28174972534,23963.821670532227,25194.561908721924,33248.70245361328
FA(26:4),-0.3451888889313549,10.6496783383078,0.6279878730682711,0.4280943371924182,0.7658952630005038,FA,1140179.4958076477,2500725.95042038,19758516.59802246,5757732.003234863,8964935.853759766,4515858.03503418,47376.20294189453
PS(O-36:0),0.35491819503101224,6.143102529180519,0.6290265063180414,0.42771262272752947,0.7658952630005038,PS,329694.1844482422,115048.5281829834,344870.5632324219,519661.35791015625,149678.60986328125,238778.97729492188,112018.70739746094
DG(37:4)_C18:2,-0.34369667442251484,2.7558682579597282,0.6222799060890338,0.4302013183280636,0.7665707643537609,DAG,16952.04126739502,28800.7420463562,29274.382190704346,27623.20196914673,26761.761825561523,21932.481521606445,12137.02091217041
DG(44:6)_C16:0,-0.3437276064885834,5.405038794758907,0.6225661405388223,0.430095287609207,0.7665707643537609,DAG,226148.81604003903,80308.56546020508,157930.11084747314,170314.73177719116,123523.90912246704,180278.91227722168,88406.98624420166
LPS(P-18:0),-0.3443091222587254,4.330654392497185,0.6246561937805382,0.4293222595384192,0.7665707643537609,PS,86010.40606689453,51073.24351119995,64677.74456787109,78279.42590332031,56123.26416015625,78425.62512207031,54120.14404296875
omega-linoleoyloxy-Cer(d20:1/34:0),-0.34398051218399306,2.7574835736498224,0.6232674458213411,0.42983566798316075,0.7665707643537609,Cer,18402.14126586914,19265.021354675293,21920.48169708252,22125.62137985229,19544.96145248413,19356.661293029785,25501.64182281494
PE(44:10),0.353160355490982,6.154023333214632,0.622907668024709,0.4299688262541773,0.7665707643537609,PE,356294.9621582031,304783.07971191406,436498.7468261719,231904.81518554688,148328.11151123047,250445.13989257807,102233.94763183594
PI(30:4),-0.3440913375488073,4.002235484624098,0.6238470420894373,0.4296212832944805,0.7665707643537609,PI,64809.664978027344,51960.30349731445,63000.36477661133,66486.46490478516,51726.06381225586,66543.94448852539,28299.081802368164
PS(P-34:4),-0.34385753704346245,4.43924908634336,0.6230079067613588,0.4299317203706996,0.7665707643537609,PS,93761.507080078125,53683.36401367188,76554.56561279297,87776.505615234375,63604.30487060547,85867.005615234375,52384.04357910156
[TG(51:6)]_FA14:0,-0.342135841197107,5.072216613117786,0.6167419300495566,0.4322605880808786,0.7682478472338945,TAG,162902.27185058594,99976.60791015624,124870.40808105467,127399.34924316406,100256.806640625,147504.07092285156,61720.044494628906
[TG(56:10)|TG(55:3)]_FA22:5,-0.34208191786994036,5.066647207048253,0.6165483371732989,0.4323328449261706,0.7682478472338945,TAG,114966.88787841795,118952.20864868164,196825.45388793945,130015.1887512207,133196.22875976562,133371.10879516602,30331.282165527344
[TG(59:9)|TG(58:2)]_FA16:0,0.3519869396813068,4.185048564863232,0.6187796809142583,0.43150112590459594,0.7682478472338945,TAG,87996.46658325195,85364.92608642578,72357.12487792969,87035.90545654297,37013.58282470703,63107.16418457031,29333.76203918457
DG(37:6)_C18:2,-0.3429406940076746,0.34173960383949975,0.618176096779564,0.43172586832067983,0.7682478472338945,DAG,3895.580257415772,3238.6802101135254,3231.2402381896973,3231.2202224731445,3227.4402351379395,3228.8802375793457,5866.820430755615
DG(40:2)_C18:1,-0.3421984305111772,3.808782136807545,0.6168928649032921,0.4322042656874449,0.7682478472338945,DAG,41102.58261871338,41726.38300704956,48539.22352218628,46406.84328460693,41404.663078308105,43303.68321228027,47715.043395996094
FA(24:10),0.35100354657353366,5.051896283278411,0.6154108071777955,0.4327577888021559,0.7685797382853918,FA,282960.7803955078,127503.48754882812,82769.76641845703,74064.00537109375,93655.9262084961,69103.14416503906,77676.205322265625
[TG(44:5)]_FA18:0,-0.34091334325186196,3.6259970072202403,0.6122238889875007,0.43395170328242566,0.7688447768290433,TAG,52943.60400390625,43134.94268798828,42808.923278808594,49997.80352783203,41662.5634765625,48480.503662109375,22382.641525268555
[TG(45:0)]_FA16:0,0.3501421293718691,6.97218648248103,0.6124773130068206,0.4338565798470853,0.7688447768290433,TAG,609967.9260253906,602087.0804443359,536035.11962890625,694728.16748046875,212837.07690429688,534728.48388671875,125099.70886230467
[TG(46:3)]_FA18:1,0.35020869998805637,4.59206944785522,0.6126580969571478,0.43378874146147767,0.7688447768290433,TAG,85481.02645874023,146311.0909423828,108019.18920898438,103214.00750732422,58683.36376953125,73966.4848022461,36208.3224029541
[TG(46:5)]_FA16:0,-0.34079451525398513,4.2510343038985985,0.6118335227829447,0.4340982904811022,0.7688447768290433,TAG,82676.96563720703,69689.56546020508,89238.34649658203,62482.64471435547,73726.84582519531,70123.24481201172,26592.601684570312
[TG(53:6)]_FA22:5,0.3503857860410905,5.620689565345139,0.6133002660787952,0.43354790074689636,0.7688447768290433,TAG,232015.6159057617,230736.71813964844,248249.55560302731,259490.16015625,130550.8479309082,157357.55184936523,42153.80310058594
DG(34:3)_C18:2,-0.34045757311031133,5.151822704922188,0.61061368227206,0.43455684145882284,0.7692347380074719,DAG,78360.36562728882,81981.90550994873,76817.88509750366,79175.14560699463,75754.32514953613,74495.64556884766,204294.35400390625
[TG(42:4)]_FA18:1,-0.33851768046251535,4.032809409584319,0.6035834135943787,0.43721404851566587,0.7708369652963631,TAG,65043.325134277344,58707.84419250488,62154.60400390625,69198.06521606445,54971.32406616211,66955.42431640625,26707.68170166016
[TG(46:5)]_FA14:0,-0.3384618455211329,3.851857566248687,0.6033666688075527,0.4372963648708356,0.7708369652963631,TAG,59450.82360839844,44392.84326171875,57984.864318847656,52829.62380981445,48096.92315673828,53879.82403564453,30267.742095947266
[TG(54:10)|TG(53:3)]_FA14:0,0.34744586720532217,4.3256117614911425,0.6031650921431718,0.43737294188337184,0.7708369652963631,TAG,84107.82611083984,93294.68737792967,115457.54681396484,81403.9448852539,45601.8835144043,66741.44500732422,28021.441986083984
[TG(64:10)|TG(63:3)]_FA18:3,-0.3387465852910912,4.06865530721886,0.6044108008068179,0.43690003728974675,0.7708369652963631,TAG,77153.00546264648,61344.46401977539,55667.703674316406,69726.16525268555,66444.86392211914,57643.72415161133,26127.941864013672
[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:1,-0.33904526857971673,3.183192719047443,0.6054162952565747,0.43651889438713537,0.7708369652963631,TAG,36874.38236999512,32303.322036743164,30464.642364501957,36499.56285095215,31883.802444458008,32697.62252807617,18173.301345825195
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:2,-0.3394780575962567,3.412536657867293,0.6069727030703689,0.43592992306842687,0.7708369652963631,DAG,32600.982303619385,30284.342014312744,32847.0221824646,33842.36235809326,29716.54219055176,31929.382316589355,39789.14269256592
FA(22:6),0.34767583082498277,6.679871935400752,0.6040072013638564,0.437053168854482,0.7708369652963631,FA,1241353.1813964844,257868.82061767575,263409.22149658203,246557.78057861328,291851.5029296875,287132.180847168,117102.00854492188
LPE(18:1),0.34746948929092836,5.709423144713425,0.6032891609538638,0.43732580692280365,0.7708369652963631,PE,306674.68243408203,187410.23333740237,273355.0797729492,250079.43872070312,124760.19012451172,178279.27349853516,55207.724060058594
DG(40:10)|DG(39:3)_C18:1,-0.3376385058814168,3.4686486364830706,0.6003472057691397,0.43844558201090456,0.7723056185312167,DAG,34086.14246368408,35829.36235809326,33630.462394714355,32141.82219696045,31774.302364349365,32684.662101745605,40660.7428894043
FA(26:2),-0.3373203520115116,4.803585114694438,0.5993081500919288,0.43884211997381983,0.7725823901557646,FA,264885.80322647095,4854.560371398926,78246.36608886719,113214.1280822754,127048.8110961914,81652.96520996094,36913.302490234375
"Cer(d15:2(4E,6E)/22:0)",-0.3369478629023195,2.3129589222295324,0.5976754676264592,0.439466317434098,0.7732594364012182,Cer,13698.260837554932,15926.841167449951,15628.20110321045,14713.76110458374,15730.56111907959,12443.540840148926,18799.70132446289
PC(43:4)|PC(O-44:4),0.34510228293928336,8.217351949616486,0.5952414035600668,0.44039942780710567,0.7744789937512425,PC,1591105.7615356443,1493145.329040527,2465618.7133789062,687817.2831726074,1147842.3012695312,647964.2501220703,60770.34426879883
[TG(48:4)]_FA18:0,-0.33542522212938,3.903748611255947,0.5924789253121219,0.4414621314858953,0.7747751549442397,TAG,59689.2643737793,48105.10372924805,67367.6450958252,58401.60458374024,47866.92346191406,63807.3046875,24575.0016784668
CE(22:0),-0.3353647109696008,6.168764788547135,0.5923075124269417,0.4415282026471822,0.7747751549442397,CE,120233.18851470949,125548.14864730836,125462.20883178712,120814.94857406616,117105.2282333374,115817.88792037964,505493.6750106812
DG(36:4)|DG(O-37:4)_C16:0,-0.33548705827149883,3.9221551762178772,0.5926880647205053,0.44138153923287216,0.7747751549442397,DAG,62751.604164123535,25052.661849975582,53422.54386901856,65540.02490234375,43534.243240356445,54383.30375671387,44099.44332885742
LPG(18:4),-0.3365022036551855,-0.6062579105836744,0.5940952323621858,0.4408398727702997,0.7747751549442397,PG,2084.6001472473145,2151.3201446533203,2245.7801551818848,2191.3401527404785,1991.26012802124,2131.08016204834,2030.740135192871
[TG(45:0)]_FA14:0,0.33948284858614686,6.293485716822687,0.5762857540089499,0.4477718805773909,0.7765950662519855,TAG,372454.8250732422,340212.9005126953,421470.0709228516,410255.3509521485,151228.82971191406,321218.1241455078,67804.78485107422
[TG(51:6)]_FA18:1,-0.33277726600385626,4.187415474012023,0.5830763054227646,0.44510902741995273,0.7765950662519855,TAG,80146.18545532227,73701.16589355469,70563.08508300781,66867.74475097656,69495.46453857422,67872.82421875,25405.641845703125
[TG(52:8)|TG(51:1)]_FA22:6,0.3430055771147986,5.974444278829532,0.58811896498446,0.4431474264779372,0.7765950662519855,TAG,205121.2557067871,276637.0812988281,266143.0379486084,327699.4237060547,162235.79235839844,156292.79049682617,138021.5485534668
[TG(57:8)|TG(56:1)]_FA22:5,0.340450047438837,5.655449700987884,0.5795158979544794,0.446502136051458,0.7765950662519855,TAG,176929.37109375,225775.71551513672,382175.0473632813,209683.3324584961,141475.9896850586,154835.1111755371,41062.783111572266
[TG(64:13)|TG(63:6)]_FA20:4,0.3407673877476342,4.227418048703702,0.5805317616755019,0.4461039627954952,0.7765950662519855,TAG,85355.24523925781,83404.4061126709,73933.0055847168,92895.78674316406,43668.263122558594,56906.36360168457,33559.522216796875
1-O-tricosanoyl-Cer(d18:1/16:0),-0.3334017406412165,1.6649691149644055,0.5848021584658056,0.44443616009917786,0.7765950662519855,Cer,8683.720638275146,8911.160659790039,8944.5006103515625,9326.140670776367,8991.360679626465,7866.760555267334,13541.00082397461
CE(16:1),-0.33416623008962354,8.358821640709918,0.5880693108338164,0.44316667685226097,0.7765950662519855,CE,772745.7524719238,676427.4837112427,838803.461730957,678187.6684112549,816069.4172706604,561710.5192298889,1866018.745361328
CE(48:3;O2),-0.3315716344961199,7.001457758945383,0.5788015951289935,0.44678244110726983,0.7765950662519855,CE,71425.00498962402,49411.82340621948,66396.86528015137,64543.48466873169,69278.96482467651,47080.563079833984,1287123.7808647156
DG(29:2)_C18:2,-0.3313281794156043,3.9389690017075596,0.577920928800495,0.44712840625785577,0.7765950662519855,DAG,47205.58302688599,49410.783195495605,48278.72336959839,49668.56357192993,45729.28305053711,46201.90330886841,52492.02407836914
DG(33:2)_C16:0,-0.3307924900986566,4.264417625792677,0.5760627426413976,0.44785975156335456,0.7765950662519855,DAG,84018.96575927734,38193.98263168335,71415.34548950195,81318.92630004883,59927.44448852539,69549.72521972656,48120.763122558594
DG(39:5)_C18:1,-0.3326842134760493,3.2716334195394015,0.5826672697630784,0.4452687313962482,0.7765950662519855,DAG,32253.16217041016,32403.822036743164,35615.04230117798,33424.42230987549,29318.181964874268,34286.38258743286,26168.481819152832
FA(15:1),0.34010325041990447,5.7408776276227025,0.5783452617317835,0.4469616573907388,0.7765950662519855,FA,322794.63122558594,172338.78887939453,159428.01385498047,129236.01037597656,165569.88983154297,54946.004821777344,191162.11645507807
FA(32:6),-0.33388294700137483,4.40868511998747,0.5870118423972595,0.44357695255468677,0.7765950662519855,FA,145326.64791870117,80374.10623168945,65375.264892578125,64952.28439331055,91567.74603271484,73900.50601196289,20922.801544189453
FA(33:0),-0.3319726496721474,3.683528583553291,0.5802061900458284,0.4462315123686008,0.7765950662519855,FA,85762.72623443604,48272.142501831055,40960.96382141113,45546.00347900391,61499.90392303467,39961.38282775879,9500.760627746582
FA(38:6),-0.3312145419727995,3.5524385825455926,0.5775199530767168,0.44728606530184684,0.7765950662519855,FA,70492.72455596924,46870.08401489258,34843.34175109863,44802.92306518555,54116.66349029541,36868.32249450684,11091.360710144045
FA(8:6),0.34143376999157404,3.9453245816642775,0.5827458911358008,0.44523802756284286,0.7765950662519855,FA,109008.6079711914,64820.3447265625,49467.78332519531,33380.32238769531,39493.16290283203,35636.762451171875,38732.64288330078
LPS(20:4),-0.33197614292852595,3.5528809193536435,0.580190839491479,0.446237527668943,0.7765950662519855,PS,33216.52221298218,30490.86224746704,50812.66329956055,50286.18336486816,33513.282455444336,45219.86307144165,30552.182189941406
PG(26:1),-0.3335161328131201,5.146604408225282,0.5857260498669348,0.4440766040397894,0.7765950662519855,PG,137390.2703857422,123978.56884765624,120205.2490234375,124709.76904296876,112446.5086669922,128008.8485107422,86443.5859375
PI(39:7)|PI(P-40:6)|PI(38:0)|PI(O-39:0),0.3414961925890318,5.449914027406827,0.5830252077112164,0.4451289731745589,0.7765950662519855,PI,262373.4403076172,192808.7942047119,153636.07244873047,230983.01690673828,95276.36614990234,158080.43017578125,49947.44329833984
PS(P-32:1),-0.33252708890986316,4.416523149907728,0.5821919966549557,0.4454544086062116,0.7765950662519855,PS,89302.16650390625,53160.52352142334,72998.804931640625,80858.06536865234,59769.04406738281,81280.165771484375,58558.344177246094
PS(P-36:1),-0.3322640313499057,4.898826006029248,0.5812822364423482,0.44581016364364434,0.7765950662519855,PS,129171.92938232422,68107.36506652832,118068.82873535156,119045.62817382812,88667.66607666016,117598.20831298828,69595.824951171875
SM(d18:1/25:0),-0.3308307548127024,3.657631021428913,0.5760672202496551,0.44785798703150587,0.7765950662519855,SM,23896.24174499512,26602.201847076416,24442.54196166992,22423.601734161377,23671.78163909912,22210.361362457275,81866.104736328125
FA(10:0) | FA(10:0),-0.3305227310280943,4.28446251525067,0.5751141158253859,0.448233829463253,0.7768262984306753,FA,90855.38635253906,71544.024658203125,58882.78399658203,56227.904296875,63538.30389404297,67371.06475830078,48580.46325683594
[TG(45:1)]_FA16:1,0.3387589774639508,7.0755563014716305,0.5738736946877907,0.44872370622604874,0.7772578636561778,TAG,685070.6911621094,694085.9847412109,548654.1599121094,733703.2136230469,236059.73803710935,584874.9443359375,110904.48706054688
[TG(57:8)|TG(56:1)]_FA18:3,0.33807272311045916,6.521122357688564,0.5715794513853325,0.4496319662530863,0.7775789684344638,TAG,517248.33447265625,427819.8455810547,356126.7248535156,359913.88244628906,222009.6943359375,274686.7802734375,157444.8907470703
DG(44:4)_C16:1,-0.3295587826025921,4.797166624281354,0.5717414960918177,0.4495677209564241,0.7775789684344638,DAG,92588.10670471191,53318.46388244629,75551.68574142456,121073.72853851318,76701.42553329468,84492.10605239868,102937.76794433594
FA(27:0) | FA(28:7)_2,-0.329724572809025,5.039695831816767,0.5723430758807808,0.44932933983728734,0.7775789684344638,FA,158520.85316085815,107370.12649536131,165621.03283691406,108064.64651870728,166831.67218780518,78490.86429214478,38998.02291870117
[TG(54:9)|TG(53:2)]_FA14:0,0.33778719845008076,4.368903379808709,0.5705800187324712,0.4500285244201688,0.777705970474093,TAG,75419.085205078125,110953.00756835938,105192.12707519533,91324.32647705078,48928.34344482422,66829.004638671875,29249.522033691406
[TG(62:9)|TG(61:2)]_FA18:0,0.3376731145604086,4.0248880350363265,0.570179984909828,0.45018740404264196,0.777705970474093,TAG,80037.84591674805,75800.70512390137,60128.80465698242,73976.60537719727,35444.642486572266,52085.903564453125,29985.46223449707
[TG(45:5)]_FA16:0,-0.3284058049296289,4.107131322066148,0.5676901503811678,0.4511782517432121,0.7782680097525532,TAG,77957.025146484375,62434.44400024414,69950.22543334961,59993.48455810547,58596.62405395508,69370.0446472168,27721.54211425781
DG(38:6)|DG(dO-40:6)_C18:2,-0.3283911838912841,3.145935552371245,0.5675446226152872,0.45123627091633933,0.7782680097525532,DAG,26767.221908569336,29118.9220123291,28462.64196777344,32398.962215423584,27889.86192703247,27080.6819229126,27575.86190032959
PS(P-40:3),-0.32857614638554117,5.319706662505951,0.5683262035454391,0.45092480611385555,0.7782680097525532,PS,184568.57299804688,73670.10531234741,215216.55590820312,153812.6502685547,126108.36932373048,170571.1922607422,66401.90478515625
LPG(18:0),-0.32870385992058343,-0.5014088205241757,0.5667760626144016,0.4515428747983954,0.7783807996658237,PG,2384.160171508789,2245.800148010254,2534.800201416016,2318.6001586914062,2064.780132293701,2432.620162963867,2105.6001472473145
[TG(52:10)|TG(51:3)]_FA22:6,0.3361381530832162,5.545387447096442,0.5651402998555568,0.45219652006692057,0.778577733779352,TAG,104180.26725769044,124967.66848754884,393580.6276245117,301143.0014343262,137072.08987426758,137198.9301147461,37637.50239562988
[TG(54:11)|TG(53:4)]_FA22:6,-0.3275330717674351,5.026647095311407,0.5646794866160006,0.4523809268163263,0.778577733779352,TAG,113521.00842285156,119950.52865600586,166527.95120239258,134304.3090209961,122761.84790039062,129371.6492919922,37512.84271240234
DG(44:7)|DG(43:0)_C18:2,-0.32778137368785737,3.9296226658833424,0.5654797353788581,0.4520607611036637,0.778577733779352,DAG,48490.82341384888,45541.143127441406,49239.22361755371,46916.20338058472,45226.00326538086,44159.78305435181,54348.66394805908
FA(10:6),0.3357785560755998,5.40076200991821,0.5639417282564523,0.4526764058302601,0.7786709816707086,FA,273657.1403808594,173589.03198242188,168025.95190429688,105060.48767089844,114587.84729003906,96697.9659423828,96766.366943359375
LPS(22:0),-0.3269813336553495,5.006753467764431,0.5627524012247704,0.4531533792376715,0.7790761613212392,PS,140216.6085205078,84345.96621322632,113070.24780273438,119718.12866210938,90209.44635009766,127001.56872558594,81659.765625
Cer(d18:2/20:1),-0.32446496640229283,2.9046245412581997,0.5538671134540891,0.4567418846494273,0.7846730371867381,Cer,23282.481525421143,22997.68153381348,22424.86167526245,23178.52165985107,22357.80157470703,20651.561393737797,27688.74201965332
DG(38:9)|DG(dO-40:9)|DG(37:2)_C18:2,-0.3241370375271653,5.942762161304392,0.5529145763539418,0.45712923927346616,0.7846730371867381,DAG,183129.17309570312,130929.3088912964,202216.7525253296,181209.75367736816,192177.97258758545,128388.80988311768,264463.9578895569
LPI(18:1),0.3324217246982552,5.615494371127235,0.5528922984749443,0.4571383048996181,0.7846730371867381,PI,288484.8204345703,188252.0941162109,216458.1148071289,231961.4965209961,113590.1283569336,165251.99200439453,64739.804290771484
DG(40:6)|DG(dO-40:0)_C18:1,-0.32345434021502756,3.2397873329531386,0.5504399321030462,0.45813799382861975,0.7852118064716065,DAG,32372.122150421143,29745.642082214355,32881.342277526855,30047.242218017574,29780.302211761475,28771.222175598145,29399.98211669922
PC(43:6),0.3316332182759198,8.216037225547234,0.5503317807524581,0.4581821603923257,0.7852118064716065,PC,1528557.1821289062,1494262.275756836,2475017.7162475586,698380.9077758789,1134198.7696533203,670561.9652099609,69483.50549316406
PG(28:2),0.3316729958780311,6.699141732553883,0.550436905146853,0.4581392298775084,0.7852118064716065,PG,202964.1339111328,150195.22943115234,130334.20880126952,328746.46044921875,102121.4476928711,142795.32940673828,740931.1334228516
DG(40:1)_C16:0,-0.32297025376913846,5.144619277453879,0.5488903813311481,0.4587714384583439,0.7857004317635301,DAG,176055.71118164062,67325.48508453369,133322.66876220703,146436.7514038086,107728.06774902344,137907.3295288086,79404.12561035156
FA(24:2),-0.3228424218606367,4.798272520972925,0.5484438498393729,0.4589542342343521,0.7857004317635301,FA,188006.9546508789,103377.92590332033,73816.7861328125,75222.2663269043,120358.22717285156,81165.06463623047,44184.74328613281
PC(44:12)|PC(O-44:5),0.33086175102565724,8.20910232365314,0.547811149404879,0.459213439043642,0.7857273424145454,PC,1541276.7520141602,1477622.2266540527,2479958.378967285,684696.1526489258,1140698.202178955,659258.4119262695,60401.424072265625
[TG(44:4)]_FA14:0,-0.32234897793219075,3.726062600148515,0.5467042172585932,0.45966748490061,0.7860874264834491,TAG,55166.48358154297,38391.722579956055,70543.8850402832,44056.343017578125,46652.50329589844,50938.16375732422,21369.601531982426
LPI(18:2),-0.32199752994265735,5.967780598186821,0.5455727803164336,0.4601323175676998,0.7864655660969105,PI,211094.1353149414,253906.3766784668,398300.6441650391,222381.2964477539,193980.15606689453,327700.22033691406,35383.6024017334
PC(16:4),0.32994332235329016,5.897449289621747,0.5448014854127905,0.46044961889362884,0.7865912758971626,PC,296120.15899658203,287334.3441772461,406122.3682861328,187526.6944580078,191633.1351928711,156358.1314086914,48050.343505859375
[TG(64:17)|TG(63:10)|TG(62:3)]_FA14:0,0.3285549425621179,3.5626680428057944,0.5402061366582984,0.4623473092985304,0.788997761558095,TAG,30500.001983642574,32730.522186279297,120105.9881515503,38596.962799072266,35274.68243408203,30493.6024017334,15646.621032714844
DG(40:7)|DG(39:0)_C18:2,-0.32049097890776007,3.581866977716998,0.5403212190990985,0.4622996333350277,0.788997761558095,DAG,36685.522537231445,35436.06242752075,38424.20288848877,41452.10285186768,34382.90242767334,37020.12278747559,41299.88284301758
[TG(42:4)]_FA16:0,-0.3195527540469802,5.068322932181796,0.5372166035472219,0.4635885507873322,0.7894460440056575,TAG,159783.40997314453,123883.38787841795,138527.1103515625,127727.20947265624,101599.58782958984,160306.97241210938,40400.123046875
DG(32:0)_C16:0,-0.31993904562236086,5.113844616508974,0.5385270424721966,0.4630438096308034,0.7894460440056575,DAG,189063.95220947263,52772.72370529175,122213.8881225586,148117.79028320312,105139.6082763672,134130.8296508789,78810.72518920898
DG(35:5)_C18:1,-0.31963434891564796,3.282466611316117,0.5373793973811303,0.46352082288446045,0.7894460440056575,DAG,28525.78195953369,31621.08224105835,30879.66227722168,33675.20240402222,29984.9821434021,28317.96198272705,32716.282470703125
DG(41:5)_C18:0,0.3276695920482388,8.059282245957919,0.5374146620229112,0.46350615364394104,0.7894460440056575,DAG,97973.60648345949,102880.68857574464,95977.64754867554,464232.1729393005,102703.54737472534,126665.67166519164,2598909.901977539
CE(50:3;O2),-0.3193235112318702,7.670161620548604,0.5364131658354836,0.46392304004678764,0.7895989716408142,CE,93195.06649398804,66275.6443977356,79898.52560806274,82551.14580154419,87046.12591171265,60680.824142456055,2094737.339096069
PC(44:1),0.3271175720707427,6.83809691192536,0.5356513143378834,0.4642405717212015,0.7897228913781325,PC,606719.7831878662,552132.4379272461,952149.6814575196,256263.1381072998,433943.3107910156,257210.2573852539,35583.54275512695
[TG(49:8)|TG(48:1)]_FA18:2,0.3256606502092604,5.643146064010016,0.5309446927367389,0.4662099616544658,0.791404285249322,TAG,328253.9430541992,255799.2974853516,188978.79315185547,201664.99450683597,109516.58776855467,188494.1527709961,47429.82373046875
[TG(51:5)]_FA18:0,-0.31800991005053714,4.067500996468321,0.5319521150772744,0.465787304129219,0.791404285249322,TAG,75910.9055480957,62922.58499145508,66372.50476074219,62288.12487792969,59848.24398803711,65479.78521728516,24594.541870117188
CAR(10:3)_QUAL,-0.3178356387282639,7.697246297662123,0.5314244204548686,0.46600861847928426,0.791404285249322,CAR,699709.5654449463,681354.36769104,692704.0530395508,695539.7074279785,672318.2248725891,617384.665802002,633677.98193359375
FA(8:0),0.3261261749286949,2.484229155427521,0.5322290041804081,0.4656712445045053,0.791404285249322,FA,41898.86259460449,20157.481216430664,19876.821502685547,15022.901092529297,13376.681015014648,15546.941192626951,12103.660873413086
[TG(47:3)]_FA18:3,0.3247321698184234,7.464640958441662,0.5279808128434529,0.46745700686549374,0.7921374491462424,TAG,914828.4118652344,775028.1335449219,679276.6887207031,1183898.19921875,309480.2849121094,796066.06494140625,108794.28723144533
[TG(49:6)]_FA18:2,-0.3167107529244569,4.473006297291495,0.5275854719045583,0.4676237498058853,0.7921374491462424,TAG,93335.087158203125,78525.28594970703,88432.34600830078,87500.0864868164,63974.64529418945,101538.30700683594,36630.38232421875
[TG(52:4)]_FA14:0,0.3247880559971263,5.060352987583597,0.5281313026939642,0.46739355982813874,0.7921374491462424,TAG,156515.93096923828,156842.41137695312,203477.7138671875,128562.91137695312,87751.8462524414,107272.14819335938,33564.94241333008
Cer(d18:0/22:0),-0.3171891687478638,4.364658934906511,0.529115343405465,0.46697902507722083,0.7921374491462424,Cer,36763.04244995117,33275.722564697266,31295.32227706909,35435.60273742676,35138.46242141724,28092.601928710938,147861.1506652832
[TG(61:14)|TG(60:7)|TG(59:0)]_FA18:3,0.3241507183698414,4.683523485603623,0.5260656663878649,0.4682656479265791,0.7928086284675083,TAG,90161.44610595705,95574.1869506836,80837.16571044922,114443.30770874023,52605.84371948242,62536.72454833984,87111.70513916016
[TG(64:9)|TG(63:2)]_FA18:2,-0.3160811601842653,3.9008979165777187,0.5254430329968045,0.46852902923891765,0.7928385827760814,TAG,67323.78466796875,60135.624084472656,49613.90376281738,59836.9440612793,56404.30319213867,53902.083740234375,22690.021591186523
PC(44:2),0.32319365523019183,6.943677521142297,0.5230568858059996,0.4695406065173201,0.7941339293665577,PC,653840.6683654785,594243.5663452148,1022324.917175293,280470.47814941406,462667.3094482422,285325.6582336426,35209.3625793457
PS(44:2),-0.31506184659753517,4.458431024869037,0.5220449828511846,0.46997065180703756,0.7944448891468362,PS,86023.6262512207,54585.50354766846,99130.42720413208,86161.68661117554,73564.00518417358,78141.9260597229,48272.383335113525
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,-0.3144921947155384,4.745739779612762,0.5201494483312672,0.4707779385542532,0.7953928836201964,TAG,72080.285888671875,65057.00473022461,83495.646484375,84203.245361328125,51152.60415649414,75170.14636230469,24337.921661376957
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,-0.3144921947155384,4.745739779612762,0.5201494483312672,0.4707779385542532,0.7953928836201964,DAG,113890.0478439331,45919.18333816528,112004.94802093506,128808.52896499634,87952.42604064941,98163.6070098877,58103.82432556152
[TG(46:5)]_FA18:2,0.3220444067647102,4.433066372343851,0.5193355316467603,0.4711252629635397,0.7955631729897136,TAG,69113.20504760742,71258.98477172852,71652.98468017578,109442.16802978516,44438.26303100586,52770.86373901367,72666.74557495117
[TG(48:8)|TG(47:1)]_FA18:2,0.31811227602267916,5.36585733422346,0.5069436242578789,0.47646493941607304,0.7987284984393078,TAG,351903.0430908203,141217.67016601562,140990.58984375,147411.3500366211,89102.48663330078,148537.13037109375,54384.02368164063
[TG(59:9)|TG(58:2)]_FA22:6,0.3199844981755627,5.7369256737878045,0.5128517763682794,0.4739069430222441,0.7987284984393078,TAG,188186.8125,237786.49795532227,371297.2471923828,242264.6170654297,149351.58935546875,164913.1918334961,47992.16329956055
