Lipid,Genotype_5xFAD__Brain_Region_cerebellum,Genotype_5xFAD__Brain_Region_cerebellum,Genotype_5xFAD__Brain_Region_cerebellum,Genotype_5xFAD__Brain_Region_cerebellum,Genotype_5xFAD__Brain_Region_cerebellum,Genotype__5xFAD___Brain_Region__hippo,Genotype__5xFAD___Brain_Region__hippo,Genotype__5xFAD___Brain_Region__hippo,Genotype__5xFAD___Brain_Region__hippo,Genotype__5xFAD___Brain_Region__hippo
PS (36:3),20912.72158813477,31570.622203826904,21839.20164489746,57264.44366455078,57429.14407348633,38799.68285751343,20719.66159439087,27149.021781921387,52025.76397705078,51133.64367675781
PS (36:4),21105.04163360596,32990.122051239014,19970.86154937744,57007.1439819336,61508.24395751953,52215.183780670166,21437.30192565918,33597.26258468628,56956.98419189453,64807.803955078125
PS (36:5),17106.461101531982,23929.621551513672,16823.841175079346,53733.66372680664,52311.14337158203,37952.922382354736,15686.181129455566,27599.601726531982,46386.66311645508,54555.78338623047
PS (36:6),17184.061157226562,21597.201614379883,14788.22117614746,57746.82440185547,54677.383850097656,32534.122108459476,17468.52138519287,21524.081466674805,48201.78283691406,60459.88446044922
PS (36:7),24281.50177001953,24624.421619415283,24724.281356811523,67838.56527709961,60053.04373168945,35515.06260681152,20514.54137039185,28045.82201766968,64553.54443359375,59780.78451538086
PS (36:8),57709.54461669922,35958.12252807617,47610.46430969238,167424.85034179688,143139.29162597656,56746.78412628174,61861.20510101318,35484.16237258911,208685.19342041016,109817.14916992188
PS (38:0),23236.461990356445,46974.42375564575,25830.62148284912,119719.3503112793,111807.74765014648,47665.84366989136,26893.561939239506,29321.521953582764,120265.30639648438,88728.1655883789
PS (38:1),30249.982376098636,49876.88291931152,25714.22180175781,108011.42758178712,107844.6275024414,52402.04401397705,21993.18148803711,35304.38256072998,78959.44577026367,68263.32458496094
PS (38:2),24718.041717529297,63093.105266571045,28902.401596069336,167304.21035766602,149217.11114501953,47982.04378128052,15284.501148223875,29595.20205688477,120748.9481201172,84104.08728027344
PS (38:3),17544.501441955566,35397.58229446411,20455.201370239258,57921.283447265625,60332.22439575195,41262.042987823486,14730.061023712158,27964.981868743896,55278.56393432617,52276.64334106445
PS (38:4),41770.8229675293,53604.96407699585,31665.662620544437,81978.044921875,86048.10583496094,64484.50429916382,24531.621536254883,44700.1632232666,79759.42565917969,89502.04614257812
PS (38:5),19955.6814994812,37917.34278488159,20592.381462097168,61125.34448242188,64467.44525146485,44047.44326019287,16823.20133972168,34394.962505340576,54236.34356689453,59948.884765625
PS (38:6),20400.861518859863,29219.182052612305,23284.82146835327,77290.224609375,76561.42532348633,42846.22327423096,17099.021423339844,28425.9220161438,69602.76501464844,62323.14407348633
PS (38:7),28159.061935424805,59195.84418106079,30280.982292175293,407670.3646240234,272494.1368408203,73339.50447845459,27628.982013702396,28383.922191619877,310753.4767150879,142123.15036010742
PS (38:8),16973.4213180542,37623.78260040283,28512.962074279785,71576.14538574219,63662.02392578125,43711.50313949585,17956.96111679077,33874.402656555176,55141.3039855957,61467.68420410156
PS (38:9),23098.861846923828,35200.42219161987,19371.481407165527,115697.1891784668,101007.16613769533,51765.08376312256,15053.400890350342,31155.06227874756,100437.26657104492,75175.8853149414
PS (40:0) | PSp (42:6),93067.44786071776,99309.50873947144,172339.21472930908,331434.0987548828,391127.78717041016,179089.7725868225,112712.2299194336,38882.502811431885,346764.96130371094,370840.6881713867
PS (40:0) | PSp (42:6)_2,78726.24423599243,82789.12554550171,187711.09454345703,332761.84313964844,347663.93994140625,163650.90940475464,116368.2070465088,39499.20319747925,311604.5817260742,328998.96392822266
PS (40:1),13035.360801696776,26683.78193283081,21733.74155426025,55698.20373535156,58219.00442504883,33032.582637786865,14589.921104431152,25979.981803894043,50759.163665771484,55272.22439575195
PS (40:2),23611.681591033936,31383.30209350586,49301.70397567749,258627.41735839844,228871.78091430664,53652.463832855225,51116.62321090698,26191.58208465576,222086.5346069336,225437.4977416992
PS (40:3),17870.981315612793,32443.802520751957,18979.581211090088,55431.624084472656,49883.22311401367,41905.46313858032,18173.44141769409,31176.00214004517,47032.34329223633,52511.44372558594
PS (40:4),22662.581481933597,46921.08293914795,25966.88167572021,64589.664611816406,72521.44506835938,57800.94384384155,24067.70170211792,40386.98299789429,55065.50424194336,66344.7251586914
PS (40:5),28697.581985473636,57751.444202423096,30010.721939086918,79056.78521728516,97768.9672241211,74989.84470367432,32022.822235107426,48608.96371078491,76335.2846069336,91185.6258544922
PS (40:7),24810.80153656006,64889.18458938599,37076.54231262207,98815.4071044922,103487.6685180664,47882.10347747803,15625.821269989014,33034.9621887207,64571.28466796875,72126.02618408203
PS (40:8),19453.44139099121,42739.38334655762,26803.781776428223,73089.50518798828,67660.98526000977,36876.74224853516,13152.940906524658,27264.781810760494,53822.10348510742,58834.70397949219
PS (40:9),18441.961532592773,29526.621990203857,22955.38174438477,86911.7067565918,69271.42477416992,35323.48271179199,16746.10101699829,28344.06169891357,83092.38525390625,58719.54382324219
PS (42:0),39596.62283706665,28820.30209732056,36079.18258666992,99191.62622070312,129616.08776855467,38766.84251022339,38517.94305419922,20653.90143585205,106900.58645629884,130320.45028686523
PS (42:10),14399.16110610962,22406.781715393063,21992.141288757324,56729.70349121094,59841.784423828125,30750.022006988525,18470.781120300293,24629.301795959476,53219.42364501953,57706.94448852539
PS (42:11),22583.721565246586,37763.902687072754,120910.22713088988,199238.4127807617,250681.5022888184,55415.00511932373,57512.18507003784,23265.30172729492,198481.1358642578,252961.9005126953
PS (42:2),13469.121032714844,25809.301918029785,20722.521194458008,50171.44396972656,57540.803955078125,30584.10196685791,17652.581077575684,22039.961631774902,50284.70349121094,54499.66360473633
PS (42:3),45944.90298080444,40878.62273025513,72989.86469268799,162562.01220703125,192218.0126647949,66228.64430999756,66062.76593017578,28676.322025299072,193175.1331787109,187675.0118713379
PS (42:4),9953.70072555542,18874.86138153076,16159.14111328125,93967.1058807373,54368.24407958984,25644.421642303467,13837.040885925291,20162.64157104492,59079.88517761231,45131.96329498291
PS (42:5),12734.101020812988,22291.46131515503,16686.341026306152,38965.34288024902,39714.46298217773,28057.802005767822,11456.300773620604,24166.601642608643,37316.642822265625,41399.56274414063
PS (42:6),15282.760974884031,31048.70199584961,21832.26177978516,58856.50466918945,60661.923278808594,36117.322425842285,21902.821910858154,28586.94218444824,61590.1439819336,56170.50390625
PS (42:7),12028.000896453856,25647.621696472168,16743.84129333496,48664.58297729492,52131.0237121582,33280.68227767944,19067.00123977661,25933.08180999756,46807.72360229492,53092.743408203125
PS (42:8),14038.341094970703,26044.841903686523,17212.621417999268,56293.14373779297,52705.60430908203,37328.68306350708,18223.22137451172,23099.86172485352,54668.46391296387,55964.88397216797
PS (42:9),12440.260887145996,25025.92191696167,18960.40110778809,42566.16284179688,42330.92263793945,37240.222259521484,14900.401042938232,25186.02183532715,40263.50289916992,40699.46304321289
PS (44:0),8810.280670166016,16488.30107498169,11685.06101989746,28233.02213287353,30659.46209716797,20383.541385650635,10783.600849151611,15741.341163635254,26619.001831054688,32507.04211425781
PS (44:1),7850.960468292236,16766.801208496094,11254.16083908081,28868.621994018555,29995.48236846924,22855.181678771973,8829.660552978516,16004.3012008667,28250.54221725464,31587.04211807251
PS (44:10),12751.40098953247,24632.621578216556,13815.201023101808,42801.46282958984,44610.16317749024,30650.16219329834,16286.121292114258,25223.42171859741,48158.44305419922,47019.76379394531
PS (44:2),8035.800643920898,21757.52158355713,11318.180767059326,30931.00203704834,34856.402503967285,28113.06206512451,10287.780689239502,20874.64147567749,30291.62197494507,31714.86204147339
PS (44:4),8887.780632019043,17744.081226348877,11455.100788116457,30200.842163085938,34448.8424987793,20350.04151916504,10629.12059020996,17486.84115600586,30961.86227416992,32696.222259521484
PS (44:5),7993.560581207275,15763.001159667969,11403.940895080566,31702.50218200684,34077.502685546875,21374.22146224976,10470.600673675535,18108.021255493164,30768.322052001957,33097.04234313965
PS (44:6),9701.300548553469,16794.9813079834,11690.760757446287,31810.22233581543,34692.82237243652,21600.52156829834,9853.040729522703,18486.361331939697,32836.36222076416,34957.44274902344
PS (44:7),9581.660739898682,18616.861358642574,13420.840808868408,31211.70205688477,32290.10235595703,25051.14191055298,11766.980842590332,18947.56133270264,35654.28253173828,34159.52229309082
PS (44:8),9678.760772705078,20088.521366119385,12995.281009674072,35478.322021484375,35495.20260620117,21771.181606292725,11947.5008354187,16245.601169586182,32387.84214782715,33745.8625793457
PSo (20:0),18741.36123275757,35070.94199371338,14232.901016235352,43103.42356109619,38276.96263504028,39995.64270019531,15299.001010894775,36008.9225769043,42564.72261810303,32716.42284011841
PSo (28:0),43726.00369644165,29996.142211914062,27618.421508789062,65954.80487060547,53617.1032409668,30527.52239227295,22294.04151916504,21017.681518554688,53901.76371765137,66563.44523620605
PSo (30:0),20769.841556549072,27871.36204528809,22900.161735534668,90923.64614868164,76156.06524658203,32296.18239212036,23991.582164764404,20902.021354675293,80420.92506408691,57739.98385620117
PSo (30:1),20126.781551361084,29430.741760253903,23117.90168762207,58690.58419799805,54630.44418334961,32004.722148895264,20746.12112045288,20032.36150741577,51828.22422790527,59729.303619384766
PSo (32:0),16604.500995635986,26469.1217918396,17533.581314086914,47301.92366027832,52488.16339111328,33531.82245635986,19671.901405334476,26375.22184753418,47891.50271606445,48321.88331604004
PSo (32:1),14121.440887451172,19168.88129043579,16496.08115386963,40784.90287017822,39396.54299926758,26115.16159439087,14601.48114013672,19829.501472473145,37835.942443847656,41318.28305053711
PSo (34:0),19246.26127624512,30816.161937713623,34035.10201263428,112671.80786132812,104333.06707763672,46410.48348617554,37426.6623840332,29028.44204711914,104210.40817260742,98049.04837036131
PSo (34:1),17654.580978393555,24809.181747436523,14278.86111831665,52993.48388671875,47618.22396850586,30813.542148590088,18314.34136581421,20516.1213722229,46472.38320922852,49796.70343017578
PSo (34:2),17236.161281585693,26740.922031402588,21306.30153274536,45926.46340942383,48659.24380493164,35960.48207473755,20103.801486968998,27651.32183074951,41409.602600097656,49449.4231262207
PSo (34:2)_2,18522.48124694824,28189.78187179565,21116.761322021484,64964.72463989258,57216.48348999024,38918.06265640259,20331.301635742188,28903.78214263916,57972.82467651367,58773.744689941406
PSo (34:4),16401.261192321777,30255.022052764893,15685.501258850098,45397.04342651367,44925.22317504883,37292.2625541687,20646.601303100582,27516.32200241089,42392.64303588867,46362.44317626953
PSo (36:2),17483.541229248047,29766.102096557617,21668.841758728027,61266.26412963867,58032.4040222168,38305.96268463135,19396.92142868042,32548.64218521118,52270.12387084961,57117.584228515625
PSo (36:3),18759.30136871338,25326.581817626957,18951.561477661133,60624.0654296875,52352.0244140625,30994.101974487305,18598.701583862305,24186.0817565918,45210.82342529297,51533.76330566406
PSo (36:4),17738.06122970581,29389.622344970703,18887.36141967773,51971.22393798828,52264.92361450195,34153.10261917114,17226.94125366211,23696.32186126709,48982.98355102539,56083.38415527344
PSo (36:5),14481.940956115724,27206.44176864624,18937.301197052,51901.00396728516,50837.88427734375,33615.76239013672,18092.18119812012,25942.88201904297,46487.903747558594,48943.32342529297
PSo (38:0),37599.482666015625,52868.683250427246,22714.601894378666,268220.28329467773,190179.6954345703,58388.54437637329,14665.141063690186,29585.202045440677,217202.73406982425,105729.02709960938
PSo (38:2),21569.801612854004,31034.66212081909,26368.86191558838,92412.16717529295,80919.90573120117,42534.703144073486,16828.621154785156,29022.78228378296,79222.26495361328,68151.46447753906
PSo (38:3),24131.42198562622,29599.58197402954,17359.42133331299,119707.38919067384,97809.9486694336,44796.88321685791,21825.801544189453,27369.841957092285,103218.46728515624,64529.40411376953
PSo (38:3)_2,24771.001987457275,37137.30240249634,28299.061683654785,71989.34460449219,64400.74426269531,42627.08302307129,15889.221000671389,32453.042293548584,57420.08407592773,59797.9245300293
PSo (38:4),23315.441749572758,28396.22203063965,25150.66191482544,64325.24487304688,58099.08450317383,37656.5824546814,16650.801357269287,27081.201919555664,48595.063385009766,58826.12496948242
PSo (38:5),14817.561054229736,24131.08156967163,16127.281215667725,49137.72305297852,49566.02349853516,35977.02304458618,11595.30078125,25294.74164199829,43545.923095703125,49606.32400512695
PSo (38:6),16805.481201171875,25625.10185623169,18775.16122817993,54909.42367553711,51675.10369873047,34977.72259140015,16217.381439208984,26192.94189453125,51865.90353393555,57265.664611816406
PSo (40:0),24761.46175003052,61216.9041557312,33197.64263153076,85324.90664672852,91238.68560791016,47144.58337402344,15679.280960083008,35060.46237945557,61289.824798583984,64494.184967041016
PSo (40:1),22627.801345825195,53506.68338775635,24214.92176055908,79755.94549560547,78800.76608276367,38515.44263458252,12952.000911712646,28112.141960144043,54712.92398071289,57885.96432495117
PSo (40:2),18971.62148284912,29752.882263183597,23422.76177597046,66506.06454467773,60357.42431640625,33315.50253677368,13740.820922851562,28342.56229019165,61533.04397583008,55857.30374145508
PSo (40:3),27905.10218811035,32875.862228393555,46879.94333267212,560638.7463684082,358947.1231689453,62400.42468261719,57984.60464477539,27114.082103729248,558438.7416992188,176084.99197387695
PSo (40:4),14831.020866394045,34196.48247528076,24739.08193206787,58211.5837097168,56576.443603515625,32350.88235092163,12492.000862121582,24509.1417388916,42495.102783203125,48611.5436706543
PSo (40:5),15648.341079711914,28157.001945495605,17074.10126876831,54982.58413696289,54229.04406738281,35205.182315826416,13681.30093383789,27760.481925964355,46026.96331787109,51575.08380126953
PSo (40:6),23098.34135055542,35849.58265686035,35725.22214508057,134013.64935302734,138359.95114135742,48614.52342605591,28664.881717681885,25411.741870880127,126767.86764526369,128128.12921142578
PSo (40:6)_2,146750.2694091797,300707.3830070496,115567.80786132812,239022.1975097656,343511.72509765625,365585.4850654602,132535.39053344727,242940.3969917297,212362.19604492188,312833.06298828125
PSo (42:1),11861.100730895996,22634.201515197758,16617.501182556152,49666.94351196289,48927.703552246094,35930.302616119385,13993.180965423584,21842.541610717773,46726.32369995117,47477.78350830078
