Lipid,Class,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,8591.540615081787,8456.700565338135,7244.800518035889,7988.360569000244,7816.26053237915,8907.860569000244,13441.081062316896,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(58:9)|TG(57:2)]_FA18:1,TAG,338505.1229248047,333145.0220336914,377348.2911376953,342224.00231933594,120646.26989746094,178928.99194335938,39912.74267578125,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(58:9)|TG(57:2)]_FA18:2,TAG,2313094.2119140625,1528707.9260253906,1567946.0485839844,1693190.5444335938,366478.6462402344,555840.1557617188,76285.10546875,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(58:9)|TG(57:2)]_FA18:3,TAG,2276781.3393554688,1734142.943359375,2685432.8256835938,1288589.8676757812,484485.0938720703,581656.6616210938,118838.9676513672,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(58:9)|TG(57:2)]_FA20:4,TAG,1205128.6381225586,1465797.7307739258,1290740.8389892578,904724.4223632812,240439.9373779297,173091.69189453125,38908.4423828125,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(58:9)|TG(57:2)]_FA22:5,TAG,1253722.723388672,2553249.62097168,2437707.6112976074,1382830.235107422,443064.81396484375,365560.2700195313,46568.583251953125,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(58:9)|TG(57:2)]_FA22:6,TAG,1212081.3287963867,4386463.037963867,3830376.834472656,2090926.7958984373,680581.3310546875,461050.3158569336,65577.12463378906,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:10)|TG(58:3)]_FA14:0,TAG,43915.56286621094,38831.28274536133,51885.10372924805,48835.0029296875,29911.021911621094,39391.10284423828,20227.04132080078,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:10)|TG(58:3)]_FA16:0,TAG,256790.5569458008,289998.88067626953,235873.8572998047,179200.05548095703,91126.30737304688,177147.73236083984,107271.0884399414,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:10)|TG(58:3)]_FA16:1,TAG,98540.40646362305,99794.48760986328,83480.32623291016,96332.5669555664,45457.76373291016,77227.84561157227,29599.202087402344,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:10)|TG(58:3)]_FA18:0,TAG,172257.15435791016,286649.8797607422,256752.75811767575,164073.17352294922,69944.56481933594,83519.86639404297,32205.882263183597,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:10)|TG(58:3)]_FA18:1,TAG,301261.02032470703,377101.5032348633,309235.68359375,292825.9224243164,84798.16619873047,164565.2300415039,29908.762084960938,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:10)|TG(58:3)]_FA18:2,TAG,264732.8608398437,310122.9821777344,184845.05407714844,246482.61700439453,91020.3461303711,263220.7590332031,43807.20303344727,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:10)|TG(58:3)]_FA18:3,TAG,2324897.9587402344,1433409.260986328,2397604.1171875,2518531.7497558594,799718.8382568359,1169929.9255371094,186836.7515869141,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:10)|TG(58:3)]_FA20:4,TAG,1433381.5240478516,937477.7823486328,975442.2658081056,953328.8672485352,387681.5079956055,428827.5844116211,188007.2918701172,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:10)|TG(58:3)]_FA22:5,TAG,177183.5326538086,152722.11193847656,236271.09649658203,182805.2939453125,145875.0309753418,133622.74688720703,38552.02296447754,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:10)|TG(58:3)]_FA22:6,TAG,212469.19610595703,228024.45663452148,268613.4197998047,189490.9730834961,139178.67083740234,148710.4504699707,42256.94290161133,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:11)|TG(58:4)]_FA14:0,TAG,47441.96353149414,39296.342681884766,43292.00308227539,43329.44354248047,30585.462295532227,41181.52307128906,24124.301864624023,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:11)|TG(58:4)]_FA16:0,TAG,59199.34423828125,55267.223541259766,50277.92343139648,58495.80462646485,33556.12255859375,44580.80307006836,29103.56187438965,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:11)|TG(58:4)]_FA16:1,TAG,310980.6037597656,336123.2255859375,313150.83923339844,207274.9151611328,107965.12677001952,205931.11465454104,113748.1686706543,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:11)|TG(58:4)]_FA18:0,TAG,457295.08850097656,512488.9186401367,471116.3721923828,300651.0414428711,108673.64663696288,123511.96923828124,33802.68249511719,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:11)|TG(58:4)]_FA18:1,TAG,170256.552734375,301015.2392578125,277721.1217651367,182572.0726928711,79355.74633789062,92785.68676757812,33218.442321777344,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:11)|TG(58:4)]_FA18:2,TAG,385830.026184082,470357.9739074707,334931.78302001953,333030.18377685547,85268.10638427734,182243.93328857425,32623.38217163086,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:11)|TG(58:4)]_FA18:3,TAG,294976.423828125,319237.22174072266,213015.4126586914,297931.5391845703,103421.00665283205,303768.5421142578,48935.08364868164,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:11)|TG(58:4)]_FA20:4,TAG,313773.0606689453,402241.2102050781,253157.73828125,270854.9401855469,111445.3271484375,185867.3941040039,53927.4033203125,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:11)|TG(58:4)]_FA22:5,TAG,474851.95321655273,311311.3054199219,356698.60260009766,325648.54235839844,138246.39123535156,187184.2545166016,54561.42428588867,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:11)|TG(58:4)]_FA22:6,TAG,190239.25411987305,171948.41354370117,289758.3195800781,212547.65545654297,171167.59204101562,148677.87142944336,41723.98324584961,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:12)|TG(58:5)]_FA14:0,TAG,58866.30419921875,45778.60328674317,46088.7633972168,72755.68544006348,33346.72232055664,46204.963439941406,27575.16192626953,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:12)|TG(58:5)]_FA16:0,TAG,77408.68591308594,66541.32537841797,65986.38470458984,120123.28759765624,34629.962463378906,45838.963134765625,22011.641494750977,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:12)|TG(58:5)]_FA16:1,TAG,72193.5654296875,73616.44494628906,61569.00402832031,71346.66571044922,37205.682525634766,50406.7237701416,26685.201873779297,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:12)|TG(58:5)]_FA18:0,TAG,819448.7545166016,792661.0575561523,752097.374420166,506568.4602050781,147963.03118896484,168094.6925048828,40942.642822265625,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:12)|TG(58:5)]_FA18:1,TAG,441820.2932739258,527268.1970214844,528974.3341064453,330629.34143066406,123465.28814697266,129590.2709350586,31791.20227050781,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:12)|TG(58:5)]_FA18:2,TAG,199660.3733520508,336081.8223876953,291814.2619628906,193465.93292236328,81648.8056640625,100282.28717041016,34046.92236328125,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:12)|TG(58:5)]_FA18:3,TAG,423622.9752807617,485120.6881713867,358879.3840332031,374958.4680175781,102078.12774658205,196244.19464111328,37640.34274291992,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:12)|TG(58:5)]_FA20:4,TAG,459585.4920654297,831144.5740966797,665810.9128417969,453152.5660400391,150660.07098388672,222517.21325683597,51291.50341796875,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:12)|TG(58:5)]_FA22:5,TAG,1309239.8153076172,1063741.5229492188,1055529.9906311035,1069172.8752441406,297096.58166503906,352587.9479980469,97316.64739990234,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:12)|TG(58:5)]_FA22:6,TAG,522506.3831176758,338166.56341552734,404022.1705932617,363228.6259765625,153904.55197143555,203511.41525268555,61942.564025878906,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:13)|TG(58:6)]_FA14:0,TAG,49468.3229675293,38683.04260253906,41437.08285522461,81108.22674560547,29744.242309570312,44062.54266357422,22651.981689453125,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:13)|TG(58:6)]_FA16:0,TAG,116665.88830566406,92317.34658813477,86909.42639160156,160068.03216552734,46955.94323730469,81383.30548095703,26473.56185913086,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:13)|TG(58:6)]_FA16:1,TAG,81487.10556030273,84522.7066192627,78641.14584350586,139281.60845947266,42275.0627746582,55224.58386230469,24047.56164550781,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:13)|TG(58:6)]_FA18:0,TAG,1783745.2553710938,1523843.9790039062,2088915.237915039,1052617.033569336,386449.0667114258,458242.990234375,95682.38696289062,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:13)|TG(58:6)]_FA18:1,TAG,774547.0465393066,844702.5924072266,821939.0809326172,540149.3562011719,175193.6533203125,187277.0742797852,39422.4228515625,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:13)|TG(58:6)]_FA18:2,TAG,512849.3983764648,597848.8399658203,542826.7156982422,341778.6887207031,129090.7896118164,144098.30981445312,34909.642333984375,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:13)|TG(58:6)]_FA18:3,TAG,222615.8346557617,350165.99798583984,308141.3628540039,213239.6533203125,93152.54638671876,109977.22723388672,39568.08279418945,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:13)|TG(58:6)]_FA20:4,TAG,1176706.655517578,3561067.4975585938,3036244.9418945312,1509237.7260742188,499000.1796875,392782.7057495117,51030.26315307617,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:13)|TG(58:6)]_FA22:5,TAG,2700700.8056640625,2586146.1247558594,1940465.4990234373,1477881.306274414,397797.2065429688,419280.1114501953,77172.36541748047,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:13)|TG(58:6)]_FA22:6,TAG,1419943.5517578125,1181207.0917358398,1206393.8959960938,1243428.9434814453,359346.9662475586,403522.6318054199,105849.52697753906,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:9)|TG(58:2)]_FA14:0,TAG,48058.72271728516,38074.48239135742,58868.94409179688,42640.32321166992,34579.502380371094,40781.38302612305,22791.30157470703,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:9)|TG(58:2)]_FA16:0,TAG,87996.46658325195,85364.92608642578,72357.12487792969,87035.90545654297,37013.58282470703,63107.16418457031,29333.76203918457,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:9)|TG(58:2)]_FA16:1,TAG,119210.6488647461,122930.10858154295,78130.4853515625,117321.14794921876,49684.16326904297,107533.44714355467,26459.201934814453,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:9)|TG(58:2)]_FA18:0,TAG,308653.16119384766,383098.7469482422,279610.1389770508,277703.81829833984,72124.34545898438,140741.3500366211,33522.38247680664,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:9)|TG(58:2)]_FA18:1,TAG,232483.3375854492,277127.1452026367,180758.6138305664,241431.4183959961,83870.64587402344,257425.3984375,37992.70236206055,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:9)|TG(58:2)]_FA18:2,TAG,2143719.2545166016,1336029.3027954102,2235100.931640625,2215284.08190918,689903.88671875,1033114.8563232422,164365.67236328125,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:9)|TG(58:2)]_FA18:3,TAG,350975.44439697266,213840.376159668,319505.383972168,355518.6657714844,134332.77087402344,187895.7120361328,49770.7633972168,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:9)|TG(58:2)]_FA20:4,TAG,595791.0982666016,495308.2552490234,424588.4921875,413806.9067382813,276629.8380126953,306311.08251953125,172834.35400390625,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:9)|TG(58:2)]_FA22:5,TAG,196208.37463378903,197437.55395507807,224540.0575256348,169558.31219482422,128601.728515625,131458.52969360352,40094.48281860352,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(59:9)|TG(58:2)]_FA22:6,TAG,188186.8125,237786.49795532227,371297.2471923828,242264.6170654297,149351.58935546875,164913.1918334961,47992.16329956055,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
