lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_cortex,DOD94_F3_Female_WT_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,Blank_Blank_Blank_Blank_Blank
[TG(44:4)]_FA20:4,-0.018281437272459015,6.286765619967254,0.0019282408852632216,0.964974757384879,0.9995604570586991,TAG,226546.95703125,189961.83349609372,197915.99536132807,178280.59313964844,199586.25415039065,116196.68811035156
[TG(44:5)]_FA14:0,-0.01626284133072286,3.821450675768512,0.0015257309864296076,0.9688420683789151,0.9995604570586991,TAG,38969.30221557617,35477.802307128906,32354.942443847656,34441.96228027344,36312.72235107422,22419.14144897461
[TG(44:5)]_FA16:0,0.07354704428422411,4.488786859694585,0.03133445263165413,0.859496291386357,0.9995604570586991,TAG,77848.40560913086,49495.52359008789,51345.64392089844,52794.92395019531,59970.704650878906,30436.282012939453
[TG(44:5)]_FA16:1,0.022020419891513345,4.500783468649108,0.002802527004860167,0.9577805910840433,0.9995604570586991,TAG,61270.84436035156,64111.54414367676,51710.52381896973,47972.22338867188,70885.72541809082,28239.72196960449
[TG(44:5)]_FA18:0,-0.06399845204856237,3.929149832526519,0.02357462263020693,0.8779722150634364,0.9995604570586991,TAG,40394.50256347656,39145.62313842773,36072.40270996094,36854.00274658203,41222.88317871094,22382.641525268555
[TG(44:5)]_FA18:1,-0.060440458605745186,5.146362829852581,0.021032960471188744,0.8846892010696344,0.9995604570586991,TAG,106919.72735595705,89687.8861694336,100938.66827392578,85026.4067993164,93598.626220703125,34505.38250732422
[TG(44:5)]_FA18:2,0.10270731966530386,4.140326670161697,0.06118037614196224,0.8046399416199564,0.9995604570586991,TAG,53248.16372680664,41499.40258789063,38749.902893066406,38356.02261352539,43210.36306762695,32948.562255859375
[TG(44:5)]_FA18:3,-0.011917207622669295,5.356095163786853,8.196012783940887e-4,0.9771607386818736,0.9995604570586991,TAG,124647.66790771484,110338.84854125977,102611.58795166016,109262.8275756836,112186.56774902344,34525.94227600098
[TG(44:5)]_FA20:4,0.16401124712504375,9.0199903618984,0.15643961476598633,0.6924558584456693,0.9995604570586991,TAG,1812963.6931152344,1629974.7221679688,1519464.244140625,1456315.6481933594,1210410.1540527344,66933.42498779297
[TG(44:5)]_FA22:5,-0.17857579086224903,5.24566900545947,0.18251355303914352,0.6692219724351297,0.9995604570586991,TAG,96732.10653686523,98786.46697998048,76497.34585571289,111989.9287109375,116488.08795166016,43087.56350708008
[TG(45:0)]_FA14:0,-0.146050830095357,5.956388659352941,0.12229574214143213,0.7265577881703935,0.9995604570586991,TAG,138869.66845703125,184686.49145507807,123449.18884277344,173955.83374023438,200659.2762451172,67804.78485107422
[TG(45:0)]_FA16:0,-0.20025560789335714,6.506416611920611,0.2292677688974436,0.6320672990829208,0.9995604570586991,TAG,247772.6154785156,206731.1943359375,219840.015625,171682.1925048828,326723.12243652344,125099.70886230467
[TG(45:0)]_FA18:0,-0.06660579731311765,5.270129707158178,0.025535307842119437,0.873040428744619,0.9995604570586991,TAG,106755.80822753906,98968.40686035156,96948.507080078125,81030.32580566406,118096.029296875,49745.84332275391
[TG(45:1)]_FA14:0,-0.03637704392261914,5.509089775388117,0.007627943250668068,0.9304027723890169,0.9995604570586991,TAG,99209.3271484375,129390.64965820312,109024.14794921876,102557.38708496094,112752.30810546876,83296.16589355469
[TG(45:1)]_FA16:0,0.22717782720170326,6.9031879894914185,0.3008639369509183,0.5833413161920675,0.9995604570586991,TAG,237338.0975341797,116761.60968017578,206225.3145751953,88830.80651855469,108471.92761230467,703391.3502197266
[TG(45:1)]_FA16:1,-0.11050127333833253,6.51978262016226,0.07013462799659442,0.7911408627754634,0.9995604570586991,TAG,251156.9981689453,233288.85522460935,220309.5759277344,167889.4324951172,333894.625,110904.48706054688
[TG(45:1)]_FA18:0,0.010767308117361932,4.795994502528337,6.697360840917099e-4,0.9793536428451277,0.9995604570586991,TAG,83847.64614868164,71555.86541748047,65050.40496826172,66844.70498657227,79277.98565673828,32528.94229125977
[TG(45:1)]_FA18:1,-0.048133008016783815,5.29544928865367,0.013347279375011567,0.9080247053237137,0.9995604570586991,TAG,114111.90759277344,102846.96691894533,96979.066650390625,82791.50665283203,128673.84887695312,41094.02313232422
[TG(45:2)]_FA14:0,0.0883877958973566,3.9866389182934556,0.04528153390714351,0.8314871903102447,0.9995604570586991,TAG,40173.34255981445,46540.403411865234,34496.822265625,37955.88275146485,40099.1826171875,24840.701751708984
[TG(45:2)]_FA16:0,0.4369914312318926,9.420672408581739,1.1211114857869688,0.28967924815259233,0.9995604570586991,TAG,1043360.9092407228,80680.32550048828,870230.8564453125,107831.66876220705,75822.12591552734,5510563.080871582
[TG(45:2)]_FA16:1,0.42791626663025367,6.959731843250843,1.0747034006926697,0.2998854704739287,0.9995604570586991,TAG,278052.65997314453,136138.92755126953,190644.19464111328,92563.64642333984,128920.30853271484,708768.56201171875
[TG(45:2)]_FA18:0,0.07081209387905886,4.803327619811656,0.029044554944604783,0.8646762025313529,0.9995604570586991,TAG,75807.3853149414,71208.96478271484,49452.32369995117,82961.6865234375,59051.94488525391,52559.503326416016
[TG(45:2)]_FA18:1,0.05559451411160605,4.8655366299627145,0.017890880418178767,0.893594892082993,0.9995604570586991,TAG,90094.08721923828,76662.485595703125,64234.76443481445,68100.00494384766,87705.72650146484,33150.68225097656
[TG(45:2)]_FA18:2,0.013107694349336148,5.355091086375176,9.926738994181505e-4,0.974865426766664,0.9995604570586991,TAG,116534.46899414062,110602.46716308594,97160.30700683594,87253.7660522461,125304.86877441406,50049.823486328125
[TG(45:3)]_FA14:0,0.006295117605044491,3.826695913274668,2.2884716918269987e-4,0.9879303057259762,0.9995604570586991,TAG,33832.32260131836,39848.3424987793,29405.862243652344,34335.802642822266,37670.26290893555,24389.421661376957
[TG(45:3)]_FA16:0,0.44262155362824795,11.107576607438954,1.1503917638910934,0.28346715474395306,0.9995604570586991,TAG,3142251.2666015625,153497.33142089844,2664434.329345703,253731.9366455078,143027.31005859375,18184222.017578125
[TG(45:3)]_FA18:0,0.18643619396217556,4.814789759228543,0.20228205132025323,0.6528851112707321,0.9995604570586991,TAG,70053.40451049805,35467.32263183594,49523.743560791016,35220.60235595703,39659.06269836426,130508.18960571288
[TG(45:3)]_FA18:1,-0.01152446676112716,4.8213953289576414,7.664451313758036e-4,0.9779135903978434,0.9995604570586991,TAG,82346.025146484375,65473.14434814453,54792.90399169922,85454.70590209961,62512.58383178711,48043.86328125
[TG(45:3)]_FA18:2,-4.970813808408167e-4,4.9309966487002646,1.4267158121583634e-6,0.9990469653397598,0.9995604570586991,TAG,96896.72668457033,72961.08590698242,67148.28512573242,75241.4052734375,89590.86669921875,36739.90274047852
[TG(45:3)]_FA18:3,-0.18017917682028062,5.7189834721779365,0.18579505527395668,0.6664396457472397,0.9995604570586991,TAG,144825.3309326172,126915.92956542967,135070.16931152344,111858.14807128906,176009.67053222656,61154.24444580078
[TG(45:4)]_FA14:0,-0.063822533249163,4.155096790249372,0.023446306173468656,0.8783021717994569,0.9995604570586991,TAG,48438.50354003906,45820.763427734375,35893.74240112305,51848.32339477539,47420.34371948242,24249.761932373047
[TG(45:4)]_FA16:0,-0.10331775086246348,4.124384360143712,0.06132220652352771,0.8044182132626873,0.9995604570586991,TAG,40959.24284362793,40539.64270019531,36603.88284301758,45618.603088378906,37689.12265014648,39191.04278564453
[TG(45:4)]_FA18:0,-0.15772607902004898,3.9962820654151496,0.14251820310558116,0.7057903013694501,0.9995604570586991,TAG,42239.60275268555,38349.142578125,40785.48260498047,38554.36285400391,43761.203216552734,22786.34161376953
[TG(45:4)]_FA18:1,0.32005734098509314,5.0359508506133555,0.5990752534917192,0.43893107643502194,0.9995604570586991,TAG,84426.92590332031,39263.86276245117,49972.34387207031,38845.16284179688,43951.1432800293,160695.21231079102
[TG(45:4)]_FA18:2,0.2791751357200467,4.940897524401048,0.45518316846482776,0.49988377225095293,0.9995604570586991,TAG,83703.70617675781,85195.32623291016,53453.72393798828,74052.40480041504,63591.12399291992,66961.52572631836
[TG(45:4)]_FA18:3,-0.06924264602194123,5.225049199457152,0.027593566811901837,0.8680679336569983,0.9995604570586991,TAG,108737.86798095705,93643.9465637207,90693.346923828125,89179.5064086914,111004.9871826172,43613.28314208984
[TG(45:4)]_FA20:4,-0.023449475214923108,6.156672032110778,0.003171766049490543,0.9550881336399002,0.9995604570586991,TAG,206676.97625732425,202509.2139892578,154954.16973876953,222729.0164794922,192947.4945678711,55060.10394287109
[TG(45:5)]_FA14:0,-0.03910021663836995,4.251289860308279,0.008810636408270511,0.9252164046880726,0.9995604570586991,TAG,45409.12301635742,56189.42391967773,41836.72290039063,59262.844299316406,42700.882904052734,24922.921661376957
[TG(45:5)]_FA16:0,-0.07101308406504371,4.5356043936699795,0.029018385379629308,0.8647365929391287,0.9995604570586991,TAG,60709.18389892578,63548.92468261719,50158.84359741211,67930.8247680664,61386.50427246094,27721.54211425781
[TG(45:5)]_FA16:1,-0.010699600561411055,4.221433426827438,6.606274220075647e-4,0.97949449146524,0.9995604570586991,TAG,46731.62319946289,46385.52325439453,36331.82266235352,47337.84289550781,45183.16305541992,37879.4630279541
[TG(45:5)]_FA18:0,-0.13984763585570398,4.042838728640887,0.11214451495802716,0.7377157215873519,0.9995604570586991,TAG,43160.10339355469,40547.02264404297,37277.1227722168,46439.94329833984,42615.223083496094,23679.70166015625
[TG(45:5)]_FA18:1,-0.042732306925763165,3.966339504738438,0.010521259497863866,0.9183017211212403,0.9995604570586991,TAG,45667.44314575195,37862.58285522461,38994.36264038086,34743.622314453125,43896.88327026367,21671.42153930664
[TG(45:5)]_FA18:2,0.4079818177581545,5.232786508829891,0.9762144076757977,0.3231351983884573,0.9995604570586991,TAG,94162.0862121582,49132.32342529297,58625.32452392578,38053.4826965332,48463.44345092773,187914.2703552246
[TG(45:5)]_FA18:3,-0.10559947785996142,5.2000722116943034,0.06406127702757658,0.800188394114758,0.9995604570586991,TAG,96148.62591552734,73112.24493408203,71824.48486328125,96204.16668701172,79602.805419921875,88870.58674621582
[TG(45:5)]_FA20:4,0.03204430984857068,4.669403443034805,0.0059374972025239,0.9385796665065637,0.9995604570586991,TAG,70831.76458740234,67477.34533691406,59752.70440673828,54944.42364501953,71168.92459106445,37508.68273925781
[TG(45:5)]_FA22:5,-0.22267535801562435,6.484501332902907,0.28313524421355396,0.5946535913913369,0.9995604570586991,TAG,237713.89892578125,242896.77758789065,83853.24603271484,453277.5286865234,233305.23568725583,51619.96340942383
[TG(46:0)]_FA14:0,-0.012557184899187444,6.397760333262975,9.100043862417806e-4,0.9759344417775496,0.9995604570586991,TAG,212721.55346679688,245148.29736328125,193420.31616210935,198946.77294921875,246190.4376220703,107006.84753417967
[TG(46:0)]_FA16:0,-0.16965243717983544,7.528893038193981,0.16481903849125956,0.6847579489807817,0.9995604570586991,TAG,447539.6513671875,509807.3391113281,490923.0546875,410723.69287109375,586867.9970703125,200909.2126464844
[TG(46:0)]_FA18:0,-0.18993272544821738,5.752270249565695,0.20634780935870367,0.6496451389423782,0.9995604570586991,TAG,127151.34887695312,140858.92932128906,134665.3487548828,117786.74780273438,170107.23291015625,74839.04504394531
[TG(46:1)]_FA14:0,-0.02169003155565732,5.799234774417205,0.002713840659453126,0.9584533668619165,0.9995604570586991,TAG,130290.84838867188,178652.45251464844,136070.92987060547,155918.53051757812,142083.52978515625,55370.08392333984
[TG(46:1)]_FA16:0,-0.06815701488779047,6.443745359698737,0.026737993419374106,0.8701109459567713,0.9995604570586991,TAG,201706.19213867188,267709.9989013672,256060.99450683597,200016.7568359375,223878.0157470703,94347.30627441406
[TG(46:1)]_FA16:1,-0.060111567525240626,7.625710107044654,0.020806736091969924,0.8853066899308158,0.9995604570586991,TAG,492980.876953125,599669.06298828125,499464.013671875,427478.2275390625,653148.23095703125,178526.59326171875
[TG(46:1)]_FA18:0,-0.09675846975695139,5.267050075072652,0.053808282587397116,0.8165643254963845,0.9995604570586991,TAG,99927.3465576172,98026.406982421875,86851.785400390625,95377.5069580078,108810.28735351562,57026.864685058594
[TG(46:1)]_FA18:1,-0.16418456565925343,5.850613584608023,0.1544033585121376,0.6943623733744723,0.9995604570586991,TAG,141906.51037597656,153006.390625,140420.8310546875,131623.81018066406,184452.93334960935,72230.30517578125
[TG(46:2)]_FA14:0,0.08405556433162055,5.424958031614356,0.040950288659814774,0.8396339079874993,0.9995604570586991,TAG,123078.46887207033,126219.06915283205,103826.22814941406,106939.76776123048,112348.04803466795,45592.503173828125
[TG(46:2)]_FA16:0,0.15235884684117884,5.473702697725825,0.13492583689730964,0.7133784546229069,0.9995604570586991,TAG,150301.32983398438,91784.806396484375,136879.70947265625,79002.5054321289,76489.58532714844,87895.6064453125
[TG(46:2)]_FA16:1,0.013436772094379545,6.574753011764221,0.0010432129765831633,0.9742337600555734,0.9995604570586991,TAG,223098.5546875,316968.0637207031,255974.09692382807,229601.8966064453,256308.2392578125,88298.826904296875
[TG(46:2)]_FA18:0,0.35944679148871295,4.508663782481662,0.756609182325974,0.38439175791165137,0.9995604570586991,TAG,82316.54489135742,59165.24417114258,52562.54391479492,43716.66317749024,53657.544036865234,34152.662200927734
[TG(46:2)]_FA18:1,-0.15813738092703555,5.357581337992448,0.14328018270359166,0.7050415997354653,0.9995604570586991,TAG,102616.96728515624,104708.00720214844,96369.08654785156,99523.406982421875,122776.72839355467,56740.00402832031
[TG(46:2)]_FA18:2,-0.11463927357523028,6.044724135137558,0.07546871070223915,0.783534675395972,0.9995604570586991,TAG,171933.17138671875,168547.47314453125,161742.25122070312,143194.43127441406,202596.7139892578,91476.46630859376
[TG(46:3)]_FA14:0,0.16184002727204963,4.225381951174906,0.1522827709087552,0.6963633364405493,0.9995604570586991,TAG,54922.48352050781,54714.9426574707,39208.94274902344,55045.64459228516,39873.78317260742,23569.641662597656
[TG(46:3)]_FA16:0,-0.00553323287383242,4.335573071945192,1.7672005560598336e-4,0.9893935465569891,0.9995604570586991,TAG,54748.6637878418,41156.04263305664,50221.88356018066,38803.50311279297,41637.54302978516,50590.92315673828
[TG(46:3)]_FA16:1,0.21384902023385377,5.515508919860688,0.2664550279860123,0.6057197441330701,0.9995604570586991,TAG,155165.33276367188,101692.72735595705,130677.07012939452,78970.10626220703,89086.56658935547,87453.08645629883
[TG(46:3)]_FA18:0,0.10534010758677241,4.317336415160076,0.06436451655827113,0.7997260754649332,0.9995604570586991,TAG,59863.60446166992,36644.34243774414,45558.763092041016,34516.20230102539,41132.182876586914,54855.98419189453
[TG(46:3)]_FA18:1,0.31113156773206085,4.51988265682685,0.5659672262618187,0.4518658981939075,0.9995604570586991,TAG,78332.62585449219,60150.98376464844,51906.08367919922,45829.803283691406,54335.3041381836,36208.3224029541
[TG(46:3)]_FA18:2,0.005502386336468309,5.753843801468179,1.7486903971075662e-4,0.989449237022101,0.9995604570586991,TAG,145253.9903564453,141881.5899658203,124596.52893066406,122478.2686767578,145975.39086914062,83974.86608886719
[TG(46:3)]_FA18:3,-0.22883028526690885,6.763397337536862,0.29890474062995054,0.5845698660477485,0.9995604570586991,TAG,270385.6799316406,262996.619140625,288051.47900390625,231168.9560546875,340776.14501953125,150336.63134765625
[TG(46:4)]_FA14:0,0.36403292102743007,5.61220490698934,0.7762279660528293,0.37829725014631227,0.9995604570586991,TAG,123940.12716674805,206094.0328979492,43952.20300292969,214056.33331298828,98632.30712890624,26334.401763916016
[TG(46:4)]_FA16:0,-0.0266892480349129,3.9653273258275332,0.004107303924541839,0.9488999569065021,0.9995604570586991,TAG,41365.96301269531,41060.72314453125,35580.10256958008,39251.682861328125,40457.222747802734,23549.921585083008
[TG(46:4)]_FA16:1,0.021483049963107608,4.3815486402059864,0.0026672568981211953,0.9588111698914009,0.9995604570586991,TAG,58907.88430786133,45032.16363525391,47449.003509521484,42116.923248291016,49940.26373291016,46061.403259277344
[TG(46:4)]_FA18:0,-0.13299290871806072,4.365400244105641,0.10146125714663873,0.7500830655528555,0.9995604570586991,TAG,59862.064361572266,49161.523986816406,51897.58349609375,45817.02294921875,66053.44418334961,23455.681671142574
[TG(46:4)]_FA18:1,0.16640443594272478,4.287259166441457,0.1610198222329018,0.6882193218261744,0.9995604570586991,TAG,60594.06396484375,39695.58224487305,45943.12324523926,34348.5022277832,40650.20275878906,48290.3430480957
[TG(46:4)]_FA18:2,0.3715616351288369,4.565323796870617,0.8087896945016837,0.3684783199627033,0.9995604570586991,TAG,85087.40606689453,61994.864807128906,52888.40426635742,44708.78314208984,57172.624084472656,36456.08303833008
[TG(46:4)]_FA18:3,-0.1959521073483312,6.082753613060319,0.21956673216755004,0.6393702451726792,0.9995604570586991,TAG,169610.25317382812,159680.2108154297,169169.072265625,155095.47094726562,193469.43383789065,109052.1884765625
[TG(46:4)]_FA20:4,-0.09279716203412783,5.977841932452721,0.04950415908729154,0.8239283306532267,0.9995604570586991,TAG,167169.1915283203,145368.849609375,146423.45092773438,138690.83056640625,171367.51196289062,115508.98828125
[TG(46:5)]_FA14:0,0.061331517864637364,4.034529515277364,0.02177680628392406,0.8826823960799609,0.9995604570586991,TAG,41599.542724609375,44385.50311279297,34221.4426574707,38291.74291992188,40969.2825012207,30267.742095947266
[TG(46:5)]_FA16:0,0.0622305053243674,4.568625176673071,0.022422742133585416,0.8809679714432337,0.9995604570586991,TAG,65211.04498291016,70181.1042175293,44489.9231262207,73127.24481201172,60904.3041381836,26592.601684570312
[TG(46:5)]_FA16:1,-0.06435233226756937,4.059920064460699,0.023836134888369997,0.8773025883235447,0.9995604570586991,TAG,42756.62292480469,43858.68316650391,37274.44241333008,42437.92321777344,44855.94287109375,25023.12158203125
[TG(46:5)]_FA18:0,0.028720906978827298,4.725506869374493,0.004769112073450543,0.9449428488671489,0.9995604570586991,TAG,83499.5654296875,66027.48400878906,65436.00439453125,65371.765380859375,68947.04461669922,30836.42227172852
[TG(46:5)]_FA18:1,-0.12439319923475216,4.335750413940369,0.08880279196205265,0.7657047106309558,0.9995604570586991,TAG,62257.705078125,46960.26306152344,51633.70324707031,48166.0030670166,62676.60437011719,20021.681350708008
[TG(46:5)]_FA18:2,0.21204439154992283,4.547929585356947,0.26192993137738085,0.6087973556844678,0.9995604570586991,TAG,71786.7451171875,40929.64273071289,50960.82327270508,38638.56295776367,41375.18270874024,72666.74557495117
[TG(46:5)]_FA18:3,0.18545188406554325,4.932272593614842,0.20015992871185517,0.6545917871355441,0.9995604570586991,TAG,103938.96694946288,65709.16452026367,71064.904541015625,59101.06439208984,71869.44519042969,58477.58435058594
[TG(46:5)]_FA20:4,0.016657699591629094,6.01823875434348,0.0016034935374591441,0.9680583301766076,0.9995604570586991,TAG,188505.37377929688,151526.43090820312,138254.67053222656,151673.8104248047,169256.03198242188,114478.82788085938
[TG(46:5)]_FA22:5,-0.10848991205020214,8.762379146962902,0.06761368224397302,0.7948434784852693,0.9995604570586991,TAG,877289.4390563965,1646200.6027526855,200877.63693237305,2801754.7133789062,779659.3117675781,48261.743408203125
[TG(46:6)]_FA14:0,-0.1960639272271622,4.2301060210239445,0.2197842981795759,0.6392043214917644,0.9995604570586991,TAG,44920.48321533203,48140.18328857422,44063.78350830078,47881.84295654297,55018.763671875,26215.441955566406
[TG(46:6)]_FA16:0,-0.10682678352094761,4.6612482729731886,0.06555250731355501,0.7979259437896425,0.9995604570586991,TAG,66488.8046875,60710.96405029297,59052.32427978516,59055.66375732422,69732.3046875,41872.12301635742
[TG(46:6)]_FA16:1,-0.04973346299149667,4.260826959929077,0.014247116220559491,0.9049891325122074,0.9995604570586991,TAG,55996.94415283203,47382.84368896485,44756.00308227539,44286.42346191406,57592.16412353516,24438.561477661133
[TG(46:6)]_FA18:0,-0.08298018774302339,5.120669837994785,0.03960151740443507,0.8422617276740086,0.9995604570586991,TAG,94224.786376953125,85701.886474609375,75403.184814453125,86095.1455078125,100117.5672607422,52181.22375488281
[TG(46:6)]_FA18:1,-0.036161617189987616,4.777543422506001,0.007537594324617196,0.9308151304727735,0.9995604570586991,TAG,83047.2066040039,67268.4048461914,67545.26495361328,66831.40490722656,76069.52575683594,32727.76232910156
[TG(46:6)]_FA18:2,-0.053087487315514686,4.409661028346187,0.016231249710315865,0.8986222951605414,0.9995604570586991,TAG,64390.64389038086,50139.0237121582,51452.023864746094,47706.00308227539,63198.225158691406,27439.662078857426
[TG(46:6)]_FA18:3,0.13153382009178408,4.956334161219131,0.1004700449129814,0.7512662893137054,0.9995604570586991,TAG,91438.24661254884,46693.30331420898,66908.62496948242,45647.08358764648,56847.56378173828,107343.30657958984
[TG(46:6)]_FA20:4,0.13633509935096944,5.4492643570482935,0.10796811493435143,0.742469372721291,0.9995604570586991,TAG,140078.22979736328,125071.80932617188,97543.10693359376,113134.54861450195,119820.02783203124,38512.80276489258
[TG(46:6)]_FA22:5,0.1404922048120282,13.050336843393547,0.1146820114303182,0.7348754259312679,0.9995604570586991,TAG,19693437.845092773,35579386.97351074,3166517.977294922,49855678.06951904,16786233.40234375,55422.98370361328
[TG(46:6)]_FA22:6,-0.09530542032249244,8.960056870374178,0.05221288278698921,0.8192564797992603,0.9995604570586991,TAG,1071262.3357543943,1849506.6895446775,224469.11810302731,3177383.5310668945,928702.4057312012,48950.82318115234
[TG(47:2)]_FA14:0,0.031510717759402486,4.514703149708849,0.005741181370126469,0.9396016195502234,0.9995604570586991,TAG,54329.803771972656,70960.26449584961,55121.06384277344,55036.24377441406,59500.284240722656,30075.582305908203
[TG(47:2)]_FA16:0,0.057690731665367846,4.60729682796778,0.01926673527168532,0.8896045068372987,0.9995604570586991,TAG,67984.78454589844,68684.78430175781,65545.42510986328,53326.14373779297,61249.32409667969,31133.72201538086
[TG(47:2)]_FA16:1,0.1631811713876377,6.1208168688650755,0.15484808336623246,0.6939447505998716,0.9995604570586991,TAG,164990.29138183594,257391.6590576172,189294.3342285156,130456.0093383789,206195.51428222656,57472.62396240234
[TG(47:2)]_FA18:0,0.08763457233410034,4.464639646189775,0.044514741505665256,0.8328988443511355,0.9995604570586991,TAG,65163.72439575195,57418.44427490234,50945.94354248047,50349.5231628418,56573.964111328125,33285.78259277344
[TG(47:2)]_FA18:1,-0.026598260025602113,5.141594499000007,0.004079944388649892,0.9490702027420186,0.9995604570586991,TAG,101157.64660644533,97004.38751220705,92348.72589111328,78002.96533203125,107061.0485534668,34074.44226074219
[TG(47:2)]_FA18:2,-0.22974912035296838,6.584643057178006,0.30129408794391566,0.5830722790063079,0.9995604570586991,TAG,263701.71838378906,231427.9149169922,221533.89526367188,177760.1121826172,403454.7678222656,92427.16748046876
[TG(47:3)]_FA14:0,0.10028524898500928,4.6715990399132545,0.058327465510956245,0.8091592486113504,0.9995604570586991,TAG,51537.583251953125,93426.90634155272,37942.58264160156,97566.86709594728,52853.16326904297,29354.662048339844
[TG(47:3)]_FA16:0,0.010239117406658178,4.273072952868609,6.055887137961236e-4,0.9803670701125395,0.9995604570586991,TAG,56845.78448486328,49507.46356201172,43600.10305786133,47149.94375610352,53898.204040527344,25391.902130126957
[TG(47:3)]_FA16:1,0.1440271949243088,4.732156511862022,0.12052576466862774,0.7284649535290788,0.9995604570586991,TAG,72471.56451416016,79927.12591552734,64857.12518310547,53062.40368652344,72336.48553466797,36269.74237060547
[TG(47:3)]_FA18:0,0.005407730670932877,4.951672087061177,1.688942620603484e-4,0.9896310379663671,0.9995604570586991,TAG,92111.9467163086,70069.72497558594,79853.70526123047,66261.105224609375,73555.70556640625,54138.92404174805
[TG(47:3)]_FA18:1,0.11306984557518483,4.501534027381009,0.07418521227660335,0.7853378263362145,0.9995604570586991,TAG,71644.50476074219,56115.38412475586,53853.36328125,48947.20318603516,58301.12432861328,33760.82247924805
[TG(47:3)]_FA18:2,0.11885850943352752,5.4521083505036305,0.08200222537197988,0.7746021727682498,0.9995604570586991,TAG,124804.25012207033,130790.50988769533,110766.72674560548,88198.68591308594,125373.60913085938,49353.00384521485
[TG(47:3)]_FA18:3,-0.2879059109497803,6.915489935203546,0.47160990370684885,0.4922474684425346,0.9995604570586991,TAG,318957.1437988281,291221.2180175781,311601.041015625,224724.13525390625,492828.6745605469,108794.28723144533
[TG(47:4)]_FA14:0,0.01828783297014635,3.893237749035066,0.0019324454572142713,0.9649366160851232,0.9995604570586991,TAG,35680.20251464844,42791.58297729492,35309.42272949219,36436.36209106445,35052.94226074219,23968.66146850586
[TG(47:4)]_FA16:0,0.04430209178124243,4.223423883375812,0.01135443797716107,0.9151402705281814,0.9995604570586991,TAG,58411.84405517578,44561.78286743164,40614.222747802734,45150.22311401367,50462.58360290527,27145.201873779297
[TG(47:4)]_FA16:1,0.0027702063249780426,4.309731722518404,4.431291642958968e-5,0.9946886854660582,0.9995604570586991,TAG,57469.344329833984,52351.22344970703,42899.06332397461,49587.34356689453,58021.94396972656,24079.88153076172
[TG(47:4)]_FA18:0,-0.16411922205056143,3.8471924492817755,0.15424977409884377,0.6945067594422564,0.9995604570586991,TAG,36222.1628112793,35127.12236022949,34601.94226074219,37134.28283691406,37906.80258178711,22255.701629638672
[TG(47:4)]_FA18:1,-0.01976567784696701,5.067178066822744,0.0022537440181622515,0.9621357596630576,0.9995604570586991,TAG,100555.5067138672,74033.38510131836,88240.6867980957,70348.80456542969,81893.86492919922,57756.14465332031
[TG(47:4)]_FA18:2,0.14248413560472,4.795259631676905,0.1179494388625244,0.7312692181116719,0.9995604570586991,TAG,90416.3862915039,61312.92443847656,68510.205322265625,54606.50390625,63174.4641418457,52618.50405883789
[TG(47:4)]_FA18:3,0.005482213513982075,5.782353243710768,1.735898622428067e-4,0.9894878953424776,0.9995604570586991,TAG,148916.0698852539,158820.09075927734,148793.1903076172,108871.36724853516,165035.6713256836,60253.384338378906
[TG(47:4)]_FA20:4,0.02195707052270173,5.401156404333081,0.0027866270641254687,0.9579004143448139,0.9995604570586991,TAG,124089.74810791016,110040.54760742188,104837.92764282228,84986.865966796875,126654.90936279295,54431.30383300781
[TG(47:5)]_FA14:0,0.01902992195687117,3.826723702027802,0.0020924958498653723,0.9635144476498256,0.9995604570586991,TAG,36258.5026550293,37858.50247192383,31342.20223999023,35649.142669677734,33470.722564697266,24749.94171142578
[TG(47:5)]_FA16:0,-0.05828028245446347,4.412622358644903,0.01955693476702436,0.8887815799174937,0.9995604570586991,TAG,64412.024322509766,48166.04333496094,52907.8840637207,48512.703216552734,58256.78363037109,30917.122131347656
[TG(47:5)]_FA16:1,-0.019477156797924125,4.346423430184252,0.0021883144854655256,0.9626890285536764,0.9995604570586991,TAG,60396.08410644531,50734.32345581055,44858.72280883789,49454.823654174805,60000.76434326172,25925.581817626957
[TG(47:5)]_FA18:0,-0.15815146862330876,4.57190615433942,0.14329683275252592,0.7050252652598743,0.9995604570586991,TAG,61424.50439453125,63160.46403503418,54620.86407470703,73745.70553588867,62477.48474121094,25352.20181274414
[TG(47:5)]_FA18:1,-0.06887561063811652,3.8809698992330426,0.027298057030577635,0.8687698505668565,0.9995604570586991,TAG,40330.66293334961,37731.76300048828,35298.06253051758,36952.42282104492,40004.822814941406,19625.88133239746
[TG(47:5)]_FA18:2,0.22274662474137286,5.572920041260168,0.28918601856639725,0.5907426214297754,0.9995604570586991,TAG,162909.81176757812,90278.00469970705,130564.7698059082,78225.84552001953,82099.7470703125,114814.22702026369
[TG(47:5)]_FA18:3,-0.015556517170785484,5.249019547690387,0.0013963488672743551,0.9701917851174966,0.9995604570586991,TAG,114439.5086669922,69630.5451965332,105163.5458984375,68963.50476074219,76487.92626953125,90365.66650390624
