lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,DOD94_F3_Female_WT_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M4_Male_WT_cortex,FAD189_M3_Male_WT_cortex,Blank_Blank_Blank_Blank_Blank
DG(38:9)|DG(dO-40:9)|DG(37:2)_C16:1,0.09476738360619677,4.655027575321894,0.049330508822095,0.8242323597829815,0.9991512009554627,DAG,103351.7067565918,93812.36631393433,155596.87109375,151114.94958496094,81263.02558898926,182741.57318115231,102838.42724609376,59290.663986206055,63245.02430343628,141960.00946044922,70905.88509750366,71697.14538574219
DG(38:9)|DG(dO-40:9)|DG(37:2)_C18:0,0.026647432730447687,3.7091994676669606,0.003906460019607039,0.9501633240040916,0.9991512009554627,DAG,44637.62311935425,46471.682960510254,64221.624393463135,53472.74376296997,44264.82284164429,128399.66902160645,31726.18223953247,48539.183601379395,45624.58339309693,46647.6229057312,50438.32344055176,46346.06335449219
DG(38:9)|DG(dO-40:9)|DG(37:2)_C18:1,0.5935262845196927,2.787296339614004,1.9018266391200882,0.16787400244846756,0.9991512009554627,DAG,45575.10324859619,46826.56339263916,33871.08240509033,16911.421195983887,2895.8601989746094,2898.7001991271973,46927.12335205078,2895.280200958252,2894.18021774292,4382.520366668701,5429.160377502441,54125.684020996094
DG(38:9)|DG(dO-40:9)|DG(37:2)_C18:2,-0.1386506279586461,5.377934366776824,0.1060930174129453,0.7446367928423483,0.9991512009554627,DAG,143023.29153442383,114393.92782592772,119247.82801055908,291867.8628540039,133153.30823516846,159032.331741333,117561.34869766235,120637.5493812561,121923.04781341551,128040.2882232666,151860.91025543213,264463.9578895569
DG(39:4)_C16:0,0.25381307518188,4.290321508943396,0.3522890081029857,0.5528202294802905,0.9991512009554627,DAG,96029.50637817384,72136.64511108398,94893.60748291016,96333.96685791016,46698.44305419922,218983.31533813477,61595.564529418945,38993.84257888794,65477.844230651855,76560.48532104492,80297.98593139648,54527.50387573242
DG(39:4)_C16:1,-0.009790497619834415,4.11261449168085,5.277503685192642e-4,0.9816719552904403,0.9991512009554627,DAG,73621.24530029297,66516.16481781006,96237.1862487793,81558.38586425781,53562.2639541626,125810.82934570312,71901.70516967773,49448.80347824097,49137.243686676025,83081.08609008789,50045.74342727661,54039.04379272461
DG(39:4)_C18:1,-0.3749511667795274,2.780465325926702,0.7777594152204299,0.3778272673506463,0.9991512009554627,DAG,25837.681941986084,24445.421703338623,30691.52214050293,31888.04225921631,29096.621997833252,29332.582122802734,25516.241722106937,28232.561908721924,27272.78202819824,23816.5817489624,28864.662113189697,23448.26173400879
DG(39:4)_C18:2,-0.41597691417559335,3.4640214460137706,0.9575169177553562,0.32781328246346064,0.9991512009554627,DAG,36395.36268615723,41108.40284347534,37855.60288619995,38295.32273483277,39991.022720336914,41445.54319763184,38350.68277359009,39830.422870635986,37726.6224899292,37827.48301696777,39106.52272415161,61803.1247253418
DG(39:5)_C16:0,-0.042983084310502344,4.589182933488819,0.010179045403788223,0.9196367849158683,0.9991512009554627,DAG,109184.24792480467,82186.62600708008,114016.72772216795,111681.68756103516,56894.02352142334,127275.3286743164,91024.14639282228,47821.02333831787,71084.5652999878,84645.22662353516,91837.826904296875,124050.96835327148
DG(39:5)_C16:1,0.42759698304141325,4.271743348335879,0.9939367034802444,0.31878210950017977,0.9991512009554627,DAG,84128.50605773926,62619.96477508545,102150.68783569336,94177.38635253906,51520.78352737427,239833.45629882812,67928.00494384766,43300.86308670044,40054.962882995605,84236.38540649414,43438.66325759888,69255.54495239258
DG(39:5)_C18:1,-0.42309399471651266,2.965273439373848,0.9905674056718681,0.3196037351281976,0.9991512009554627,DAG,28900.702075958252,27820.141960144043,36243.362606048584,34551.98231506348,31378.382301330566,32674.802459716797,26640.42194366455,33842.50240325928,33288.222396850586,28652.26208114624,32941.5823097229,26168.481819152832
DG(39:5)_C18:2,-0.38251467247515153,3.25145492089563,0.8095185264965039,0.36826263676704407,0.9991512009554627,DAG,35763.862533569336,39187.1227645874,37323.822803497314,36199.88268661499,34038.96240234375,36932.68280792236,34888.12232589722,35322.48257827759,35611.18255233765,35026.64244842529,36801.94277572632,41061.46292114258
DG(39:6)_C16:0,0.19055641061897294,5.513122692528938,0.19895128824464337,0.6555686708030691,0.9991512009554627,DAG,249899.53790283203,181426.7928466797,303258.2007446289,299562.1605834961,93745.50666427612,331945.6623535156,181563.31134033203,64097.64489746094,150234.57028198242,206303.09423828125,205991.57489013672,92743.06671142578
DG(39:6)_C16:1,0.10245654629866355,4.588897518258317,0.05764871635892632,0.810251593899429,0.9991512009554627,DAG,97084.70697402954,77413.8652420044,126448.4896850586,108346.74713134766,59879.22420883179,144723.83001708984,91189.80616760254,50445.92375564575,49945.48358917236,97234.44729614258,58754.92403411865,141159.38967895508
DG(39:6)_C18:1,-0.41690291442413663,2.8849469825298915,0.9617563980896193,0.3267447509399166,0.9991512009554627,DAG,23705.341751098633,24984.421752929688,36551.70240020752,36776.94268035889,29001.26212310791,29795.82207870483,25357.14176940918,29128.622158050537,30185.862133026123,30247.10213470459,30423.16205596924,27044.781745910645
DG(39:6)_C18:2,-0.45901641818127237,3.369373161172649,1.1660885124188098,0.28020640594800206,0.9991512009554627,DAG,37680.54267120361,40588.402950286865,35880.98257064819,38950.28253555298,38484.262577056885,43629.66295623779,36846.24273300171,41238.86281204224,41196.26288986206,39608.70268249512,40789.40288925171,42747.34341430664
DG(39:7)|DG(38:0)|DG(dO-40:0)_C16:0,-0.08436784718726856,5.458999758765989,0.03924733595340513,0.842959467326664,0.9991512009554627,DAG,140271.50997924805,122299.12878417967,199132.59448242188,174750.8321533203,86012.86611557007,666510.2689819336,124920.32873535156,66359.84449768066,115716.0280380249,148723.43035888672,471034.5943603515,80801.2056274414
DG(39:7)|DG(38:0)|DG(dO-40:0)_C16:1,0.5166603435787592,5.178105044833686,1.4461062875416246,0.22915376064964454,0.9991512009554627,DAG,179166.81490707395,128194.48820877077,293079.92041015625,265205.73986816406,77461.88605117798,343781.30627441406,153114.37130737305,60091.90404129028,57569.76397323608,203656.5528564453,69516.42499923706,83172.62533569336
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:0,-0.6922650256480132,2.592454258542267,2.6501985440822864,0.10353696392315517,0.9991512009554627,DAG,35038.62218093872,2587.2001991271973,2598.980178833008,5730.060398101807,2609.940185546875,2604.920196533203,32607.002166748047,11232.560749053957,2589.8401947021484,2611.960189819336,2589.6201934814453,83052.00598144531
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:1,-0.4696139306824315,3.7778015597234513,1.2206246169539554,0.2692381055211558,0.9991512009554627,DAG,36846.40280532837,45850.3833694458,67972.16483306885,64069.80447387695,62669.984340667725,63431.72459411621,43867.82311630249,60069.64447021485,62353.04443740845,54499.7437171936,58202.024211883545,45307.563331604
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:2,-0.3974603359575409,3.0911566869434792,0.8740711775301406,0.34983069480281226,0.9991512009554627,DAG,29658.522010803223,32484.442142486572,32519.642211914062,31477.78225708008,33950.082302093506,33859.02240753174,30057.9422454834,32105.262351989742,31097.60220336914,31381.522144317627,31978.122226715088,39789.14269256592
DG(39:8)|DG(O-40:8)|DG(38:1)_C16:0,-0.12009543884821884,5.4853310590106075,0.079574027795843,0.7778755069693832,0.9991512009554627,DAG,155245.79064941406,181576.53198242188,240409.01806640625,221596.79650878903,190723.49472045896,269088.7989501953,136416.89001464844,135382.53005599976,152718.7512512207,220747.45581054688,202245.0751953125,134995.08947753906
DG(39:8)|DG(O-40:8)|DG(38:1)_C16:1,0.7283878210392333,5.263466601670675,2.8472362979173322,0.09153115922756438,0.9991512009554627,DAG,138873.24978256226,101813.70794677734,193675.35333251953,163503.81268310547,88254.74551773071,827400.6384887695,121791.04809570312,69701.86503219604,71623.02498245239,155639.75115966797,106941.60817337036,89573.64685058594
DG(39:8)|DG(O-40:8)|DG(38:1)_C18:1,-0.4471691043134504,3.398614924640933,1.1066434841138744,0.29281274612295205,0.9991512009554627,DAG,27218.041954040527,27821.92200088501,57489.72421264648,53147.48360443115,51118.9436416626,49429.06344604492,27525.34177017212,46866.203227996826,51403.46364593506,40723.68266296387,43931.523220062256,37767.76270675659
DG(39:8)|DG(O-40:8)|DG(38:1)_C18:2,-0.4371322972383833,4.538123337388244,1.057536721446013,0.3037776747365144,0.9991512009554627,DAG,80693.36582946777,84039.26638412476,81410.02568435669,85547.78632354736,85553.50595092773,84849.24610900879,81799.10550689697,86147.70595550537,80991.26597976685,83592.20634841919,85621.56569290161,122029.42864990234
DG(40:1)_C16:0,-0.19390295459295165,4.840071727339746,0.20766111763805384,0.6486068049442332,0.9991512009554627,DAG,115748.12841796876,107345.98809814452,168078.0521850586,141701.15008544922,81079.38506317139,173084.3529663086,114939.08786010742,71281.02529907227,99235.86650848389,141829.56903076172,132980.62884521484,79404.12561035156
DG(40:1)_C16:1,-0.07897040018680498,5.142950923436827,0.03438264749030395,0.8528952426125933,0.9991512009554627,DAG,137393.1493988037,128821.3291015625,198129.09436035156,171285.53326416016,123986.84824752808,234221.99755859375,133974.4888572693,115867.508354187,106509.0279045105,155685.0908203125,119960.02852249146,115384.4677734375
DG(40:1)_C18:0,0.2424928197203383,3.5213219461897216,0.3216627815435231,0.5706100835491503,0.9991512009554627,DAG,40914.68312072754,36042.06234359741,55449.06420516968,38800.54295349121,43437.18280029297,140636.8091697693,35399.1621055603,34688.02263259888,33936.52233123779,34266.82225036621,34457.962421417236,45460.22329711914
DG(40:1)_C18:1,-0.4554926550208535,4.33829903212434,1.148301827262003,0.283904918953878,0.9991512009554627,DAG,77486.60576629639,75070.26525115967,79802.64566421509,78479.7858581543,77294.14538192749,72176.20456695557,74504.58527755737,79347.68577575684,78224.98540878296,76027.98527908325,80847.26564788818,84822.34619140625
DG(40:10)|DG(39:3)_C16:0,-0.1292369625508893,4.180259177699425,0.09215969286665882,0.7614493005489618,0.9991512009554627,DAG,77314.625244140625,69983.98486328125,100098.80682373048,86641.6265258789,53391.56385803223,115039.42785644533,69272.28485107422,46363.7234954834,63287.28448486328,82208.74542236328,80697.865478515625,53464.80352783203
DG(40:10)|DG(39:3)_C16:1,-0.22846359685266177,4.9728194438607085,0.28841050430855875,0.5912409214893448,0.9991512009554627,DAG,112702.3476600647,107277.18780899048,154006.5704345703,165239.49157714844,118447.94798278809,209893.31658935547,126742.56857299805,82873.20615768433,81430.64596176147,249222.57788085935,89505.50615310669,88166.28607177734
DG(40:10)|DG(39:3)_C18:1,-0.4754354529077749,3.0876330733858333,1.2510183787524056,0.2633580615743758,0.9991512009554627,DAG,27552.38208770752,28178.76206207275,36051.72263336182,34234.062549591064,32332.54217529297,30970.34220123291,28886.062015533447,32403.46236038208,34202.26251220703,32297.522289276123,31589.122203826904,40660.7428894043
DG(40:10)|DG(39:3)_C18:2,-0.39952208602864653,4.0334354291599315,0.88322753668308,0.3473192044162984,0.9991512009554627,DAG,63159.14482116699,63913.14468383789,62354.92457962036,54150.983837127686,59014.82419204712,64695.82444763184,60602.18451309204,59321.84427642822,60599.56401062012,61451.44496536255,58289.38425064087,76717.20587158203
DG(40:2)_C16:0,-0.09923502179768083,4.131689884961503,0.054310359115333995,0.8157258177610506,0.9991512009554627,DAG,82513.00524902344,65547.34434509277,93045.366943359375,88805.44543457031,46213.003005981445,124181.92831420898,66920.70504760742,38034.18285369873,58745.784172058105,87208.70669555664,87543.285888671875,44765.923263549805
DG(40:2)_C16:1,-0.10189285484126132,4.725534823013056,0.05726213124262358,0.8108767867902952,0.9991512009554627,DAG,97677.96672058104,91364.78676605225,168509.51055908203,134208.48828125,83831.42557525635,169490.93090820312,111781.48763656616,68588.20458984375,70682.14482879639,156616.17120361328,78490.18564987183,84970.68634033203
DG(40:2)_C18:0,0.21034350988407924,2.9625609984077794,0.24224787117782398,0.6225872770376971,0.9991512009554627,DAG,26150.8018951416,25141.321800231937,43759.78356170654,25440.001735687256,27175.001991271973,96040.34659957886,23114.16148376465,25042.261615753177,21169.141521453857,28334.981998443604,24767.36169052124,28217.882110595703
DG(40:2)_C18:1,-0.46498498269908384,3.5664762528119867,1.1966456245691006,0.2739931420406054,0.9991512009554627,DAG,44718.30319213867,44537.08306121826,50527.28356933594,43949.06311035156,42784.28331756592,44628.243465423584,46845.16311264038,46310.023319244385,48741.823375701904,43267.62316894531,43536.482833862305,47715.043395996094
DG(40:2)_C18:2,-0.3794743454198399,4.551236533325425,0.7967415270068159,0.3720693885072901,0.9991512009554627,DAG,87428.04624557495,89490.60622787476,86133.42583465576,90810.5661239624,88319.32597732544,90847.02643585204,83347.48566818237,82268.36614990234,91089.22654342651,85747.7463798523,85155.02579879761,110096.72729492188
DG(40:3)_C16:0,0.03880750768205619,5.247886593352764,0.008283415911591874,0.9274820442849859,0.9991512009554627,DAG,190129.27319335935,183588.2739868164,223913.45599365231,185685.11346435547,84914.18611907959,220564.93572998047,159566.03118896484,57762.18436431885,136923.70920181274,177143.71154785156,149214.81088256836,105302.16809082033
DG(40:3)_C16:1,0.09816637960027323,4.082336863932046,0.05292710325193184,0.8180459915928205,0.9991512009554627,DAG,74293.7255935669,64771.404193878174,102471.14776611328,84717.38534545898,49778.26357650757,137419.40908813477,67706.84530258179,41535.40269088745,41935.92316055298,96119.56658935548,46906.26345062256,48319.2433013916
DG(40:3)_C18:0,0.11954742155095516,2.6893680425438142,0.07844286584293059,0.7794187863747352,0.9991512009554627,DAG,20256.56157684326,22799.241497039795,35929.64237976074,21986.14154434204,22565.32152557373,73134.76558685303,20062.881340026855,21280.201457977295,20130.121284484863,22494.101570129395,21480.46167755127,22316.741554260258
DG(40:3)_C18:1,-0.36602826500762725,3.1563056855292864,0.7411641995113314,0.38928819855838104,0.9991512009554627,DAG,37381.94275665283,35881.48266983032,36745.04267501831,34849.982555389404,35036.762619018555,33426.5022277832,32002.66222381592,36047.12247467041,36187.62260055542,33049.522453308105,32272.242427825928,33459.64236450195
DG(40:3)_C18:2,-0.412984409550987,3.787751845392145,0.9438034255590537,0.3313016136549795,0.9991512009554627,DAG,51079.52355194092,53027.00387954712,51559.26375961304,50210.84355926514,54841.88408279419,56422.00393676758,53980.08381271362,51341.32371902466,50879.12367630005,51313.043575286865,51182.96369552612,60051.944244384766
DG(40:4)_C16:0,-0.19422196417835644,5.667025135773528,0.20834729960733966,0.6480658688798678,0.9991512009554627,DAG,236954.55685424805,115150.1085205078,197187.15505981445,154739.75201416016,59518.10439300537,189465.1742401123,153881.27056884766,38519.70241165161,153145.31033325195,132103.9102783203,237104.69729614255,431925.8089904785
DG(40:4)_C16:1,0.26208635217950077,5.054472604747016,0.3755408932593127,0.539999389603219,0.9991512009554627,DAG,157126.33103179932,142841.43054962158,231758.7951660156,174192.57391357422,87358.20634841919,234944.03704833984,147919.95040512085,63118.6641960144,59274.74448776245,193779.8143005371,67419.44469451904,103761.70715332033
DG(40:4)_C18:0,0.04444724392167348,2.687626944270075,0.010863105532962436,0.9169898244602188,0.9991512009554627,DAG,19847.021434783936,22533.481567382812,36710.96249389648,22297.281574249268,24308.94166946411,67731.56480026245,19366.301261901855,22789.84162902832,20800.44150543213,22849.121616363525,23835.18175506592,21377.061401367188
DG(40:4)_C18:1,-0.4060256408153796,2.899945965227677,0.9121745557013128,0.3395381027294036,0.9991512009554627,DAG,26587.62190246582,30146.20223999023,29193.58194732666,29465.242179870605,29393.30208969116,27929.4820022583,28213.061931610107,26659.12196731567,29823.50214004517,28474.361907958984,27822.622032165527,31442.742294311523
DG(40:4)_C18:2,-0.41554014837104347,3.4230742679281287,0.9555115731327533,0.3283203304341855,0.9991512009554627,DAG,41155.08303833008,41172.70291137695,41397.142906188965,38643.482597351074,43521.9631729126,44564.88331222534,40034.56272888184,42406.562915802,41613.88274383545,39979.60279083252,40601.68268585205,43262.382904052734
DG(40:5)_C16:0,-0.6020075273654716,8.780686233140935,2.005917054451853,0.15668651369515496,0.9991512009554627,DAG,2299347.286254883,996963.7930908204,2382113.098510742,1490761.2365722656,261112.8177909851,2092905.6505126953,1474821.7762451172,96373.74713897704,2509351.5225143433,1487106.2044677734,4127691.553955078,1741810.3216552734
DG(40:5)_C16:1,0.3288320946635713,5.513720229648669,0.589891695382903,0.4424610024958148,0.9991512009554627,DAG,172318.23196411133,80216.30593109131,199852.4937744141,151535.27046203613,61216.604610443115,197873.49502563477,132624.48947143555,43242.58299255371,41348.862869262695,146761.10977172852,56797.60395812988,500211.47399902344
DG(40:5)_C18:0,0.40271966660306346,2.954941950215379,0.8823874813825796,0.34754860036348717,0.9991512009554627,DAG,24541.64164352417,22808.10152053833,49640.84303665161,24153.62170791626,25249.501972198486,117727.34902954102,20762.24140548706,23826.641750335693,21727.761337280273,24115.021808624268,23113.74157333374,25974.80177307129
DG(40:5)_C18:1,-0.4726809701578394,2.8852499595701926,1.236539952211956,0.266138932888055,0.9991512009554627,DAG,26242.72194671631,27600.441982269287,28104.52210998535,31272.30213546753,29046.14214324951,28435.581981658936,28942.36217880249,28109.70203781128,31057.622119903564,27880.06187438965,28342.282012939453,29045.50202178955
DG(40:5)_C18:2,-0.44726841696382547,3.156257477785982,1.1071057539311369,0.2927119597944036,0.9991512009554627,DAG,31820.3422164917,33433.86241149902,37435.802631378174,32357.84230041504,33236.00245666504,35223.262561798096,35265.80252838135,31843.982421875,33948.44239425659,33681.7822265625,35519.88261413574,38127.762634277344
DG(40:6)|DG(dO-40:0)_C16:0,-0.04020403662550943,4.9812086477470094,0.008905002936444362,0.924818166664266,0.9991512009554627,DAG,122061.14868164062,106210.82775878906,188151.07360839844,182458.73260498047,83668.96577453613,182652.07348632812,113265.82696533205,73143.26542663574,105445.44738388062,120365.36822509766,131181.08935546875,125697.7084350586
DG(40:6)|DG(dO-40:0)_C16:1,0.5886917027411562,7.842162188160377,1.8718087161978474,0.17126806869899963,0.9991512009554627,DAG,1288028.8235092163,518829.5135307312,2144071.111694336,1188401.316040039,202829.05237579343,1922033.5041503904,1050397.9740600586,90838.1066055298,87380.02545547485,1354290.9180908203,412866.7157173157,1100294.9600830078
DG(40:6)|DG(dO-40:0)_C18:0,0.451015044661672,3.7129263454457977,1.1047795445407473,0.2932195816368082,0.9991512009554627,DAG,35218.70255661011,35768.9623298645,86459.88621520996,41698.06311416626,44395.84323883057,216933.31657409668,32382.322257995605,41275.74309921265,36180.36269760132,39641.40256500244,39528.702980041504,43090.48323059082
DG(40:6)|DG(dO-40:0)_C18:1,-0.43874326836376365,2.923533060636598,1.065253866222406,0.30201995119333025,0.9991512009554627,DAG,27923.24224090576,28974.782070159912,30918.7822265625,31814.52210998535,28042.901943206787,29742.14217376709,30954.862171173096,28890.662105560303,28808.661853790283,26941.421710968018,31464.262119293213,29399.98211669922
DG(40:6)|DG(dO-40:0)_C18:2,-0.38785902497322494,3.1260723391752214,0.8323153023575287,0.36160388851246184,0.9991512009554627,DAG,33347.802337646484,32944.9623298645,38217.84292602539,32389.92226409912,33607.34226226807,35704.64249420166,30649.48226928711,37203.882595062256,32129.682159423828,31668.002166748047,33013.72247314453,35416.38252258301
DG(40:7)|DG(39:0)_C16:0,-0.13473676079627706,6.04411530137045,0.10018321129246033,0.7516098840331517,0.9991512009554627,DAG,244486.4970703125,211837.6154785156,376529.546875,326789.103515625,215439.23544692993,463054.6506347656,228894.6953125,195050.2538909912,231930.27654647827,258013.03930664065,303488.0603027344,218439.61669921875
DG(40:7)|DG(39:0)_C16:1,0.08400449198684212,5.050932105412552,0.038772139874708955,0.8439007663500686,0.9991512009554627,DAG,124311.28871917725,101819.92644119264,188491.5517578125,177037.65234375,92975.6261253357,209899.59521484375,121400.1893157959,86108.98606491089,79736.78563690186,128685.32891845705,85907.76593017578,168705.9115600586
DG(40:7)|DG(39:0)_C18:0,0.0644093128467793,4.993403214227926,0.02280430977356218,0.8799670709158287,0.9991512009554627,DAG,90521.30665969849,122569.88859176636,176698.37169265747,121563.72805786131,123750.74920272829,336993.2616043091,87830.44557189941,112282.32834625244,109065.12755203249,115428.48822402954,122804.14892196655,98338.76644515993
DG(40:7)|DG(39:0)_C18:1,-0.41182251126994235,4.055869097591363,0.9385062130668302,0.3326623017325212,0.9991512009554627,DAG,57921.484382629395,56735.464363098145,65477.26486206055,65738.94443130493,62983.72444534302,63375.80445098877,58452.68425369263,61588.52431488037,61377.044273376465,57982.34400177002,61347.24443054199,83091.02548217773
DG(40:7)|DG(39:0)_C18:2,-0.4391512724305337,3.2895946067881106,1.0672689823618384,0.3015631337557517,0.9991512009554627,DAG,35739.602478027344,38889.40265274048,38209.24251937866,32847.54224395752,36757.80242538452,40498.90285491943,36008.362506866455,38008.64281082153,38093.002559661865,34994.042499542236,39320.2229309082,41299.88284301758
DG(40:8)|DG(39:1)_C18:2,-0.43111329467298765,4.3110839189968635,1.0285831490136843,0.31049167765929747,0.9991512009554627,DAG,75401.82549667358,70757.26488876343,71648.18507766724,71378.04516983032,70442.06495666504,73310.68492889404,71440.88511276245,73289.9250793457,70934.96489334106,70765.40490341187,73655.12525558472,100498.66708374023
DG(40:9)|DG(39:2)_C16:0,-0.34248606843933765,5.033885066065513,0.6488443356774951,0.4205261629261019,0.9991512009554627,DAG,117823.1880493164,122219.66857910156,150862.65112304688,178536.79150390625,108043.04710006714,189757.97259521484,115463.78778076172,75608.92523574829,113925.66822433472,247467.65698242188,150901.76983642578,83894.46594238281
DG(40:9)|DG(39:2)_C16:1,-0.07028031576085265,5.1648427606476,0.0272276700037537,0.8689376138777142,0.9991512009554627,DAG,132940.16917419434,125763.6288909912,199750.93420410156,187255.01538085935,132717.62886810303,256047.4578857422,131803.62927246094,103268.32746887208,99524.80712127686,219925.1728515625,107279.447681427,108644.20764160156
DG(40:9)|DG(39:2)_C18:0,0.7346412201744829,2.257819585950068,2.894947849179971,0.08885765090444284,0.9991512009554627,DAG,12713.760959625244,15687.561092376707,44341.56296157837,21997.741539001465,21265.06157684326,84873.8860206604,6823.820465087891,13535.06103515625,15370.581169128418,18232.541313171387,15745.201171875,5632.3604164123535
DG(40:9)|DG(39:2)_C18:1,-0.4826050883089952,3.6589974481470704,1.2891124335878885,0.2562115822765377,0.9991512009554627,DAG,45917.40351104736,44593.22319030762,55934.66383361816,50251.60364151001,49554.363677978516,47819.94342422485,46971.42339706421,51220.88372421265,50683.343547821045,49405.863300323486,52097.543842315674,48174.54319763184
DG(40:9)|DG(39:2)_C18:2,-0.4106438808626745,5.908587866690231,0.9331826218403876,0.33403728605896377,0.9991512009554627,DAG,217227.25539398193,212114.47540283203,213311.11540222168,216336.87483215332,211314.33528518677,226638.2954902649,215237.27587509155,214452.35438919067,208695.11517715457,203253.554397583,216863.77432250977,325401.08557128906
DG(41:5)_C18:0,0.3602061963152329,7.102908980686972,0.7070621032598865,0.4004208510507432,0.9991512009554627,DAG,202858.23220825195,62406.96455383301,145561.37088394165,105715.82843399048,119604.5279159546,169328.65266418457,50429.34379577637,70610.44528198242,63631.645069122314,134252.94916915894,81907.58590316772,2598909.901977539
DG(41:5)_C18:1,-0.2341827083294436,5.452938658034221,0.3030333620597503,0.581986994828736,0.9991512009554627,DAG,54211.34372329712,42948.223331451416,54168.423152923584,60992.8443107605,47428.763259887695,42067.30247116089,39289.26259613037,47374.38291931152,42288.3830909729,46677.1630859375,42283.52294921875,761493.0296936035
DG(41:5)_C18:2,-0.3439958000301005,3.8654774172867743,0.6545421461519254,0.41849340949602126,0.9991512009554627,DAG,44753.643100738525,48012.54342651367,44278.34325027466,47069.06320953369,45086.64308166504,47217.80340576172,43405.06307220459,43997.16302108765,42649.92274093628,43866.323123931885,42549.823165893555,113553.08657836914
DG(41:6)_C16:0,9.172251179568156e-4,4.908987040513863,4.631076535588363e-6,0.9982829588418618,0.9991512009554627,DAG,107688.54766845705,95592.6064453125,171045.55377197266,148897.99041748047,75941.86503219604,311859.42248535156,95722.6669921875,62213.764419555664,93025.9267692566,108227.74703979492,201343.47399902344,83106.2861328125
DG(41:6)_C16:1,0.7193683188791327,12.648986466145663,2.7784385360207864,0.0955412752005479,0.9991512009554627,DAG,24907370.411380768,4624405.696315765,6059997.456298828,10574004.285217283,5300987.40045166,6899972.2177734375,11138125.94196701,1827880.2621612549,1354216.9022865295,5305152.200927734,2737259.8395576477,109112254.70947266
DG(41:6)_C18:0,0.5966703542350039,4.0258245520572284,1.9221009656068304,0.16562523609294952,0.9991512009554627,DAG,47591.3233833313,38072.84269332886,102201.68643188477,45434.36338043213,45011.76319885254,298461.86152267456,41928.38298416138,41840.14280700683,39580.942737579346,43530.42293548584,45869.72323226929,63839.58462524414
DG(41:6)_C18:1,0.015337459727964787,7.220395480857149,0.0012945057544726524,0.9712989118331531,0.9991512009554627,DAG,116937.24814224245,91447.8871383667,140450.7275466919,189771.39544296265,113695.66806793211,90709.02728271484,81956.80629348755,87396.90609359741,84328.0464515686,100777.34846115112,91856.20667266846,2855366.872772217
DG(41:6)_C18:2,-0.20448925306972668,5.519250927291036,0.23097630313463924,0.6308008575090137,0.9991512009554627,DAG,51970.9036026001,45138.203243255615,51958.90384674072,87196.7071685791,56851.06413650513,48593.10356140137,45077.02310180664,46621.983154296875,44274.30288696289,54652.38356781006,48583.763706207275,785352.0377197266
DG(41:7)|DG(40:0)_C16:0,-0.17401283315469854,5.1686052539988365,0.16719891807292697,0.6826133110024788,0.9991512009554627,DAG,133132.56872558594,135170.48901367188,204432.11364746097,165683.47216796875,116637.74854278564,230171.13610839844,130124.00854492188,105482.28810882568,127806.58910369872,153709.45141601562,164649.47131347656,111386.28735351562
DG(41:7)|DG(40:0)_C16:1,0.30777376012884106,4.7846195529258075,0.5171210856519792,0.4720723351900557,0.9991512009554627,DAG,97429.88694763184,84427.36619567871,167939.29205322266,148456.051071167,76632.40560150146,321082.6215209961,100986.70753097534,66946.0446395874,66198.70459747314,108631.46716308594,78000.20512390137,94024.56622314452
DG(41:7)|DG(40:0)_C18:1,-0.41761198815717315,3.8233051777967018,0.965092307523264,0.32590720066629447,0.9991512009554627,DAG,50923.84386062622,50769.883823394775,54826.50352478027,54489.58411407471,50579.42376327515,52314.44412612915,48159.38359069824,53244.88399887085,51801.58369064331,53262.58363723755,51438.48349761963,70201.0651550293
DG(41:7)|DG(40:0)_C18:2,-0.027424637452140885,6.811291491727695,0.004142499856698123,0.9486817839053702,0.9991512009554627,DAG,103356.10801696776,71963.82557296753,94713.78647613524,196684.5894584656,107046.58794021606,79515.30573654175,72927.28533172607,70807.18502426147,73186.32524108887,109339.06824111938,80085.66639328003,2085292.6167297363
DG(42:1)_C16:0,-0.08508287166368339,4.740659407910835,0.039915221190767625,0.8416464332317506,0.9991512009554627,DAG,117669.4077758789,117367.98834228516,150863.77139282227,142517.6900024414,59861.30436325073,167272.89263916016,112196.4679107666,52116.44345474243,96086.66716003418,129030.5298461914,117824.34887695312,69144.02529907227
DG(42:1)_C16:1,0.06258998825752277,5.079463909531753,0.021535196978220483,0.8833303345385398,0.9991512009554627,DAG,157912.03090667725,153942.43181991577,221250.93676757812,151230.42956924438,96321.4467163086,235882.03802490231,163610.711479187,84684.48584365845,80008.32550048828,184404.99295043945,87434.22617340088,80552.10568237305
DG(42:1)_C18:0,-0.05503887132008268,3.576051096151948,0.016692892235937506,0.8971986238357641,0.9991512009554627,DAG,41856.00287628174,40870.60293960571,58283.84436416626,41827.98310089111,40494.82292556763,98916.20726013184,38889.0626335144,41304.383014678955,37477.30260086059,41522.242752075195,38866.7426071167,51507.28366088867
