lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_hippocampus_x,FAD185_M3_Male_5xFAD_hippocampus_x,FAD189_M1_Male_5xFAD_hippocampus_x,FAD189_M2_Male_5xFAD_hippocampus_x,FAD185_M1_Male_5xFAD_hippocampus_y,FAD185_M3_Male_5xFAD_hippocampus_y,FAD189_M1_Male_5xFAD_hippocampus_y,FAD189_M2_Male_5xFAD_hippocampus_y,Blank_Blank_Blank_Blank_Blank
[TG(44:3)]_FA16:0,0,5.135049984325795,0,1,1,TAG,55359.5842590332,62219.34451293945,58485.86404418945,52322.00369262695,55359.5842590332,62219.34451293945,58485.86404418945,52322.00369262695,240967.0354309082
[TG(44:3)]_FA16:1,0,5.005163479201934,0,1,1,TAG,75413.9652709961,116489.72833251952,76472.92492675781,98315.18630981444,75413.9652709961,116489.72833251952,76472.92492675781,98315.18630981444,85785.0871887207
[TG(44:3)]_FA18:0,0,4.146510160375894,0,1,1,TAG,54339.40321350098,60293.644927978516,51888.24319458008,57174.08311462402,54339.40321350098,60293.644927978516,51888.24319458008,57174.08311462402,28529.60223388672
[TG(44:3)]_FA18:1,0,5.165268780874355,0,1,1,TAG,114465.90747070312,135303.7289428711,129486.02893066406,108741.72915649414,114465.90747070312,135303.7289428711,129486.02893066406,108741.72915649414,28129.46200561523
[TG(44:3)]_FA18:2,0,5.285259185144446,0,1,1,TAG,112178.64697265624,127054.18896484376,141469.82934570312,125066.50750732422,112178.64697265624,127054.18896484376,141469.82934570312,125066.50750732422,51067.963439941406
[TG(44:3)]_FA18:3,0,6.9089389830994685,0,1,1,TAG,363162.1652832031,355206.18603515625,369575.087890625,443819.4497070313,363162.1652832031,355206.18603515625,369575.087890625,443819.4497070313,179570.51318359375
[TG(44:4)]_FA14:0,0,4.353800397496428,0,1,1,TAG,76401.08609008789,48778.50305175781,71645.34484863281,73840.60470581055,76401.08609008789,48778.50305175781,71645.34484863281,73840.60470581055,21369.601531982426
[TG(44:4)]_FA16:0,0,4.682887012339634,0,1,1,TAG,86190.22579956055,86443.40625,79737.0866394043,85025.16653442383,86190.22579956055,86443.40625,79737.0866394043,85025.16653442383,30104.92205810547
[TG(44:4)]_FA16:1,0,5.2183887832879465,0,1,1,TAG,63383.94418334961,72683.88470458984,64739.504638671875,63518.22473144531,63383.94418334961,72683.88470458984,64739.504638671875,63518.22473144531,236207.89666748047
[TG(44:4)]_FA18:0,0,5.190486190022029,0,1,1,TAG,122045.1683959961,121973.38861083984,115082.7890625,130806.8094482422,122045.1683959961,121973.38861083984,115082.7890625,130806.8094482422,33920.20236206055
[TG(44:4)]_FA18:1,0,4.168278984480654,0,1,1,TAG,54070.76385498047,62546.484466552734,55761.163513183594,53869.42385864258,54070.76385498047,62546.484466552734,55761.163513183594,53869.42385864258,29729.28196716309
[TG(44:4)]_FA18:2,0,5.289724828139856,0,1,1,TAG,129055.8486328125,144560.86798095703,139419.31072998047,121174.009765625,129055.8486328125,144560.86798095703,139419.31072998047,121174.009765625,28619.62210083008
[TG(44:4)]_FA18:3,0,5.593750908957063,0,1,1,TAG,145790.67041015625,161955.47119140625,159450.5723876953,163303.3116455078,145790.67041015625,161955.47119140625,159450.5723876953,163303.3116455078,59906.00439453125
[TG(44:4)]_FA20:4,0,6.246170630920555,0,1,1,TAG,246844.71801757812,248723.33618164065,229220.7958984375,240569.7158203125,246844.71801757812,248723.33618164065,229220.7958984375,240569.7158203125,116196.68811035156
[TG(44:5)]_FA14:0,0,4.083729689219962,0,1,1,TAG,55620.72412109375,52735.0637512207,57012.66452026367,54200.483642578125,55620.72412109375,52735.0637512207,57012.66452026367,54200.483642578125,22419.14144897461
[TG(44:5)]_FA16:0,0,4.819508927993893,0,1,1,TAG,78664.706298828125,94359.64727783205,101635.44659423828,99248.72747802734,78664.706298828125,94359.64727783205,101635.44659423828,99248.72747802734,30436.282012939453
[TG(44:5)]_FA16:1,0,4.8396919771615865,0,1,1,TAG,101249.48669433594,104577.50714111328,87854.64645385742,88954.90618896484,101249.48669433594,104577.50714111328,87854.64645385742,88954.90618896484,28239.721969604492
[TG(44:5)]_FA18:0,0,3.9825886083372644,0,1,1,TAG,47035.063705444336,52970.94367980957,51472.66357421875,51692.60372924805,47035.063705444336,52970.94367980957,51472.66357421875,51692.60372924805,22382.641525268555
[TG(44:5)]_FA18:1,0,5.2642818585718825,0,1,1,TAG,134637.41162109375,131561.94958496094,124682.1884765625,126216.34887695312,134637.41162109375,131561.94958496094,124682.1884765625,126216.34887695312,34505.38250732422
[TG(44:5)]_FA18:2,0,4.339041456544325,0,1,1,TAG,63371.525146484375,64577.04504394531,65306.28414916992,61751.78421020508,63371.525146484375,64577.04504394531,65306.28414916992,61751.78421020508,32948.562255859375
[TG(44:5)]_FA18:3,0,5.5252791931846,0,1,1,TAG,145830.21118164062,166264.4126586914,167157.2924194336,148576.23028564453,145830.21118164062,166264.4126586914,167157.2924194336,148576.23028564453,34525.94227600098
[TG(44:5)]_FA20:4,0,7.323372322506556,0,1,1,TAG,652446.49951171875,685727.0447998047,460724.7763671875,450967.4340820313,652446.49951171875,685727.0447998047,460724.7763671875,450967.4340820313,66933.42498779297
[TG(44:5)]_FA22:5,0,5.5625934236324195,0,1,1,TAG,143662.55029296875,140553.66943359375,180716.83026123047,169167.61346435547,143662.55029296875,140553.66943359375,180716.83026123047,169167.61346435547,43087.56350708008
[TG(45:0)]_FA14:0,0,6.561089959028466,0,1,1,TAG,275209.2814941406,245052.9415283203,334695.3017578125,431812.7521972656,275209.2814941406,245052.9415283203,334695.3017578125,431812.7521972656,67804.78485107422
[TG(45:0)]_FA16:0,0,7.212457797626539,0,1,1,TAG,402013.7270507813,409042.88916015625,532759.2941894531,656769.1474609375,402013.7270507813,409042.88916015625,532759.2941894531,656769.1474609375,125099.70886230467
[TG(45:0)]_FA18:0,0,5.5515693570096385,0,1,1,TAG,140299.50927734375,149639.01196289062,158005.0517578125,173816.2735595703,140299.50927734375,149639.01196289062,158005.0517578125,173816.2735595703,49745.843322753906
[TG(45:1)]_FA14:0,0,5.730877852520427,0,1,1,TAG,169685.51123046875,151482.81115722656,153080.49096679688,197957.0731201172,169685.51123046875,151482.81115722656,153080.49096679688,197957.0731201172,83296.16589355469
[TG(45:1)]_FA16:0,0,6.757817503086706,0,1,1,TAG,184907.5535888672,189130.8538208008,172439.25024414062,201546.6708984375,184907.5535888672,189130.8538208008,172439.25024414062,201546.6708984375,703391.3502197266
[TG(45:1)]_FA16:1,0,7.219225456073406,0,1,1,TAG,439761.2685546875,447794.75,474697.6762695313,666723.6053466797,439761.2685546875,447794.75,474697.6762695313,666723.6053466797,110904.48706054688
[TG(45:1)]_FA18:0,0,4.906661869230723,0,1,1,TAG,91685.2260131836,106981.12561035156,99199.60690307616,99420.18743896484,91685.2260131836,106981.12561035156,99199.60690307616,99420.18743896484,32528.94229125977
[TG(45:1)]_FA18:1,0,5.552440282937035,0,1,1,TAG,144605.35052490234,159315.81060791016,160034.97186279297,168612.53057861328,144605.35052490234,159315.81060791016,160034.97186279297,168612.53057861328,41094.02313232422
[TG(45:2)]_FA14:0,0,4.168750717446243,0,1,1,TAG,62363.76498413086,57408.24453735352,50860.26354980469,61155.64431762695,62363.76498413086,57408.24453735352,50860.26354980469,61155.64431762695,24840.701751708984
[TG(45:2)]_FA16:0,0,8.907381644706584,0,1,1,TAG,143496.83068847656,154731.51092529297,122915.18878173828,107250.96716308594,143496.83068847656,154731.51092529297,122915.18878173828,107250.96716308594,5510563.080871582
[TG(45:2)]_FA16:1,0,6.839728310025333,0,1,1,TAG,202114.5570068359,226988.87438964844,179060.33428955078,226055.09497070312,202114.5570068359,226988.87438964844,179060.33428955078,226055.09497070312,708768.56201171875
[TG(45:2)]_FA18:0,0,4.983265296867429,0,1,1,TAG,101133.50857543944,105364.88735961914,95404.82595825195,95644.16659545898,101133.50857543944,105364.88735961914,95404.82595825195,95644.16659545898,52559.503326416016
[TG(45:2)]_FA18:1,0,4.975399824932622,0,1,1,TAG,97249.12713623048,112083.8077392578,108567.72778320312,99853.00750732422,97249.12713623048,112083.8077392578,108567.72778320312,99853.00750732422,33150.68225097656
[TG(45:2)]_FA18:2,0,5.747181775217093,0,1,1,TAG,167163.8125,162480.591796875,193114.3134765625,196829.59619140625,167163.8125,162480.591796875,193114.3134765625,196829.59619140625,50049.823486328125
[TG(45:3)]_FA14:0,0,4.011032032941396,0,1,1,TAG,53261.28384399414,49194.34411621094,52500.00421142578,50236.74334716797,53261.28384399414,49194.34411621094,52500.00421142578,50236.74334716797,24389.421661376953
[TG(45:3)]_FA16:0,0,10.59229959458505,0,1,1,TAG,342454.5030517578,334107.9014892578,255021.33557128903,221198.45434570312,342454.5030517578,334107.9014892578,255021.33557128903,221198.45434570312,18184222.017578125
[TG(45:3)]_FA16:1,0,8.91890134043817,0,1,1,TAG,143697.0298461914,172023.310546875,151643.0521850586,127632.62969970705,143697.0298461914,172023.310546875,151643.0521850586,127632.62969970705,5501317.548217773
[TG(45:3)]_FA18:0,0,4.660660074587197,0,1,1,TAG,50761.6032409668,55853.62414550781,52243.90441894531,55618.4836730957,50761.6032409668,55853.62414550781,52243.90441894531,55618.4836730957,130508.18960571288
[TG(45:3)]_FA18:1,0,4.837537889551398,0,1,1,TAG,80121.00592041016,104441.5284729004,89902.967041015625,84659.42636108398,80121.00592041016,104441.5284729004,89902.967041015625,84659.42636108398,48043.86328125
[TG(45:3)]_FA18:2,0,5.152007350307834,0,1,1,TAG,116438.64782714844,113331.0267944336,129437.369140625,113168.33016967772,116438.64782714844,113331.0267944336,129437.369140625,113168.33016967772,36739.902740478516
[TG(45:3)]_FA18:3,0,6.135787939023112,0,1,1,TAG,212752.03576660156,221659.1362915039,230920.45739746097,282303.60217285156,212752.03576660156,221659.1362915039,230920.45739746097,282303.60217285156,61154.24444580078
[TG(45:4)]_FA14:0,0,4.305686774892329,0,1,1,TAG,58630.40368652344,58959.78350830078,66165.62451171875,74441.52575683594,58630.40368652344,58959.78350830078,66165.62451171875,74441.52575683594,24249.761932373047
[TG(45:4)]_FA16:0,0,4.292626390147718,0,1,1,TAG,58102.46420288086,59093.62463378906,67671.08456420898,53463.78379821777,58102.46420288086,59093.62463378906,67671.08456420898,53463.78379821777,39191.04278564453
[TG(45:4)]_FA16:1,0,10.795882688716588,0,1,1,TAG,341148.7268066406,398425.21350097656,389245.5246582031,310671.04162597656,341148.7268066406,398425.21350097656,389245.5246582031,310671.04162597656,20843483.146850582
[TG(45:4)]_FA18:0,0,4.175601901154896,0,1,1,TAG,51266.20278930664,58550.38391113281,64545.06343078613,61020.92495727539,51266.20278930664,58550.38391113281,64545.06343078613,61020.92495727539,22786.34161376953
[TG(45:4)]_FA18:1,0,4.858888991585323,0,1,1,TAG,54867.10391235352,65581.62487792969,57264.42434692383,55745.08386230469,54867.10391235352,65581.62487792969,57264.42434692383,55745.08386230469,160695.21231079102
[TG(45:4)]_FA18:2,0,5.060456701204835,0,1,1,TAG,91505.58654785156,93321.6462097168,106515.16720581056,113973.22747802734,91505.58654785156,93321.6462097168,106515.16720581056,113973.22747802734,66961.52572631836
[TG(45:4)]_FA18:3,0,5.472678736591017,0,1,1,TAG,136556.9901123047,144821.82989501953,158783.41082763672,152607.15048217773,136556.9901123047,144821.82989501953,158783.41082763672,152607.15048217773,43613.28314208984
[TG(45:4)]_FA20:4,0,5.514034552793056,0,1,1,TAG,147101.17114257812,144393.2103881836,141636.4903564453,165023.7719116211,147101.17114257812,144393.2103881836,141636.4903564453,165023.7719116211,55060.103942871094
[TG(45:5)]_FA14:0,0,4.287429702376249,0,1,1,TAG,67988.08459472656,55422.72384643555,69408.0650024414,60827.464416503906,67988.08459472656,55422.72384643555,69408.0650024414,60827.464416503906,24922.921661376953
[TG(45:5)]_FA16:0,0,4.5139587672353,0,1,1,TAG,70817.164306640625,78877.5458984375,73979.36535644531,75425.6050415039,70817.164306640625,78877.5458984375,73979.36535644531,75425.6050415039,27721.542114257812
[TG(45:5)]_FA16:1,0,4.459496595651512,0,1,1,TAG,67682.18487548828,65483.60485839844,75616.2253112793,65816.9651184082,67682.18487548828,65483.60485839844,75616.2253112793,65816.9651184082,37879.4630279541
[TG(45:5)]_FA18:0,0,4.33121770367318,0,1,1,TAG,58095.844818115234,63142.24432373047,71086.68478393555,71754.54489135742,58095.844818115234,63142.24432373047,71086.68478393555,71754.54489135742,23679.70166015625
[TG(45:5)]_FA18:1,0,4.134155267830137,0,1,1,TAG,53267.40380859375,53507.0241394043,64968.34375,57350.684967041016,53267.40380859375,53507.0241394043,64968.34375,57350.684967041016,21671.42153930664
[TG(45:5)]_FA18:2,0,5.098421169447303,0,1,1,TAG,69811.92477416992,71152.8056640625,69522.28515625,66931.62503051758,69811.92477416992,71152.8056640625,69522.28515625,66931.62503051758,187914.2703552246
[TG(45:5)]_FA18:3,0,5.426307590893529,0,1,1,TAG,104111.66668701172,119490.32846069336,177372.27044677734,118077.72802734376,104111.66668701172,119490.32846069336,177372.27044677734,118077.72802734376,88870.58674621582
[TG(45:5)]_FA20:4,0,4.888199328450806,0,1,1,TAG,95796.18759155272,97118.06661987305,93800.54702758788,98930.46673583984,95796.18759155272,97118.06661987305,93800.54702758788,98930.46673583984,37508.68273925781
[TG(45:5)]_FA22:5,0,6.8953578561546225,0,1,1,TAG,344360.60162353516,403723.1461791992,541343.6441040039,375263.2674560547,344360.60162353516,403723.1461791992,541343.6441040039,375263.2674560547,51619.96340942383
[TG(46:0)]_FA14:0,0,7.014119844621133,0,1,1,TAG,456288.6745605469,357046.806640625,346236.3020019531,586931.02587890625,456288.6745605469,357046.806640625,346236.3020019531,586931.02587890625,107006.84753417967
[TG(46:0)]_FA16:0,0,8.10240138536326,0,1,1,TAG,982940.5,808666.6611328125,752335.11865234375,1202256.9077148438,982940.5,808666.6611328125,752335.11865234375,1202256.9077148438,200909.2126464844
[TG(46:0)]_FA18:0,0,6.195073119748379,0,1,1,TAG,212798.51538085935,218933.83471679688,249911.7562255859,292321.3807373047,212798.51538085935,218933.83471679688,249911.7562255859,292321.3807373047,74839.04504394531
[TG(46:1)]_FA14:0,0,5.984843576715667,0,1,1,TAG,219398.7177734375,194452.83520507812,172704.07189941406,266551.1145019531,219398.7177734375,194452.83520507812,172704.07189941406,266551.1145019531,55370.08392333984
[TG(46:1)]_FA16:0,0,6.7823906255996596,0,1,1,TAG,377347.44775390625,352730.1414794922,294956.2606201172,460656.7341308594,377347.44775390625,352730.1414794922,294956.2606201172,460656.7341308594,94347.30627441406
[TG(46:1)]_FA16:1,0,8.22045866312354,0,1,1,TAG,1106217.5146484375,918092.60107421875,770545.3359375,1318467.5146484375,1106217.5146484375,918092.60107421875,770545.3359375,1318467.5146484375,178526.59326171875
[TG(46:1)]_FA18:0,0,5.4282635802842,0,1,1,TAG,130131.10876464844,137023.37048339844,138285.70971679688,152261.03161621094,130131.10876464844,137023.37048339844,138285.70971679688,152261.03161621094,57026.864685058594
[TG(46:1)]_FA18:1,0,6.208147042809206,0,1,1,TAG,230731.17822265625,228413.79321289065,256198.9979248047,271544.10119628906,230731.17822265625,228413.79321289065,256198.9979248047,271544.10119628906,72230.30517578125
[TG(46:2)]_FA14:0,0,5.587887018278953,0,1,1,TAG,155298.7928466797,176119.0145263672,139194.0098876953,174354.6502685547,155298.7928466797,176119.0145263672,139194.0098876953,174354.6502685547,45592.503173828125
[TG(46:2)]_FA16:0,0,5.44879485715431,0,1,1,TAG,117194.10675048828,138215.84936523438,109159.98736572266,166539.27172851562,117194.10675048828,138215.84936523438,109159.98736572266,166539.27172851562,87895.6064453125
[TG(46:2)]_FA16:1,0,6.870305898841511,0,1,1,TAG,421029.2879638672,403197.6748046875,277310.08142089844,492758.2175292969,421029.2879638672,403197.6748046875,277310.08142089844,492758.2175292969,88298.826904296875
[TG(46:2)]_FA18:0,0,4.726959508315572,0,1,1,TAG,71644.184814453125,114356.7080078125,79701.92541503906,79676.60614013672,71644.184814453125,114356.7080078125,79701.92541503906,79676.60614013672,34152.662200927734
[TG(46:2)]_FA18:1,0,5.500430883784643,0,1,1,TAG,142270.67041015625,154685.2908935547,143755.2098388672,149761.29077148438,142270.67041015625,154685.2908935547,143755.2098388672,149761.29077148438,56740.00402832031
[TG(46:2)]_FA18:2,0,6.543402409394359,0,1,1,TAG,287045.9201660156,256370.79833984375,316791.9797363281,383164.0654296875,287045.9201660156,256370.79833984375,316791.9797363281,383164.0654296875,91476.46630859376
[TG(46:3)]_FA14:0,0,4.360397326037066,0,1,1,TAG,69367.22473144531,72472.50524902344,62457.28414916992,66245.36486816406,69367.22473144531,72472.50524902344,62457.28414916992,66245.36486816406,23569.641662597656
[TG(46:3)]_FA16:0,0,4.338353126978994,0,1,1,TAG,53335.64367675781,57837.52407836914,63654.12420654297,59366.724517822266,53335.64367675781,57837.52407836914,63654.12420654297,59366.724517822266,50590.92315673828
[TG(46:3)]_FA16:1,0,5.565604176595006,0,1,1,TAG,133556.15075683594,160264.4711303711,117016.70892333984,174588.95184326172,133556.15075683594,160264.4711303711,117016.70892333984,174588.95184326172,87453.08645629883
[TG(46:3)]_FA18:0,0,4.339117515511924,0,1,1,TAG,50662.083251953125,60873.32415771485,59771.544189453125,58263.604095458984,50662.083251953125,60873.32415771485,59771.544189453125,58263.604095458984,54855.98419189453
[TG(46:3)]_FA18:1,0,4.699610881855831,0,1,1,TAG,68438.90512084961,112308.08798217772,80890.36602783203,74124.20544433594,68438.90512084961,112308.08798217772,80890.36602783203,74124.20544433594,36208.3224029541
[TG(46:3)]_FA18:2,0,6.0450695490846895,0,1,1,TAG,210973.45581054688,189572.23413085935,231009.1962890625,226674.07470703125,210973.45581054688,189572.23413085935,231009.1962890625,226674.07470703125,83974.86608886719
[TG(46:3)]_FA18:3,0,7.284928698029315,0,1,1,TAG,477013.1137695313,467739.5935058594,489827.2941894531,649217.4606933594,477013.1137695313,467739.5935058594,489827.2941894531,649217.4606933594,150336.63134765625
[TG(46:4)]_FA14:0,0,4.998493646878882,0,1,1,TAG,124718.54943847656,83293.12585449219,108447.6275024414,115206.52722167967,124718.54943847656,83293.12585449219,108447.6275024414,115206.52722167967,26334.401763916016
[TG(46:4)]_FA16:0,0,4.189591645723965,0,1,1,TAG,55989.86413574219,59989.56329345703,64170.604248046875,56931.42337036133,55989.86413574219,59989.56329345703,64170.604248046875,56931.42337036133,23549.921585083008
[TG(46:4)]_FA16:1,0,4.456185836212262,0,1,1,TAG,63943.024169921875,69852.22512817383,64896.864807128906,65973.384521484375,63943.024169921875,69852.22512817383,64896.864807128906,65973.384521484375,46061.403259277344
[TG(46:4)]_FA18:0,0,4.557475264428234,0,1,1,TAG,79782.8063659668,82711.10592651367,78348.74533081055,73366.84454345703,79782.8063659668,82711.10592651367,78348.74533081055,73366.84454345703,23455.681671142574
[TG(46:4)]_FA18:1,0,4.307101627097191,0,1,1,TAG,52742.423248291016,63984.46405029297,60021.98452758789,54159.504302978516,52742.423248291016,63984.46405029297,60021.98452758789,54159.504302978516,48290.3430480957
[TG(46:4)]_FA18:2,0,4.786186848048949,0,1,1,TAG,76226.4252319336,114842.42846679688,85663.82611083984,81908.34579467773,76226.4252319336,114842.42846679688,85663.82611083984,81908.34579467773,36456.08303833008
