lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_hippocampus,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
SM(d18:1/19:0),-0.47507449220536274,4.450040398585817,2.853374440376683,0.09118236784997588,0.41481216490881845,SM,30563.662113189697,28724.4619140625,27826.34210205078,25661.72180557251,26087.281871795654,29105.561756134033,32127.302337646484,32659.98229598999,30831.70209121704,26938.901737213135,29447.262016296387,134478.64916992188
[TG(59:11)|TG(58:4)]_FA18:1,0.47913215292195105,5.448057673227444,2.8455112436433723,0.0916294436481642,0.41511531118296163,TAG,81632.90634155273,79480.32604980469,142972.87017822266,136413.74975585938,183021.8348388672,160057.5513305664,52663.283752441406,86890.76647949219,65051.804931640625,69659.564697265625,78618.42465209961,33218.442321777344
1-O-cerotoyl-Cer(d18:1/18:0),-0.47492986372120233,3.0091668158137868,2.849060009194162,0.0914273783403917,0.41511531118296163,Cer,8824.200637817383,6892.3405113220215,7387.7204666137695,6929.780529022217,7407.040462493896,7077.020511627197,8471.44058227539,8289.540588378906,7708.760517120361,7972.80057144165,7738.960517883301,68355.16482543945
DG(34:1)_C16:1,0.4790591286165233,6.972268900534012,2.844786728122928,0.09167075686430119,0.41511531118296163,DAG,273508.14025878906,158198.57165145874,382982.3811035156,226546.9553489685,209576.0145111084,174318.8322944641,41403.92293548584,167717.27122879028,155114.03089141846,153476.7102508545,146618.43073654175,693586.6465492249
[TG(51:9)|TG(50:2)]_FA18:1,0.4774481205607133,8.62258288128386,2.8259885780717013,0.09274976736877168,0.4194073639009378,TAG,658645.5625,692548.4921875,1390039.6264648438,1612941.8657226562,1453158.3012695312,1469175.4357910156,589516.0959472656,731608.69677734375,492052.5712890625,731792.4912109375,704427.5703125,180382.3720703125
[TG(52:10)|TG(51:3)]_FA18:1,0.47685642897087316,5.842878393477547,2.81886844537894,0.09316205906879606,0.42067669893070764,TAG,109338.30798339844,78346.66534423828,174114.67126464844,273165.8137817383,195897.3544921875,217512.6361694336,78016.42584228516,122369.26806640624,74363.52508544922,96124.92755126952,96710.06719970705,39346.22268676758
[TG(64:10)|TG(63:3)]_FA22:6,-0.47111257577339066,6.452629447935701,2.806734177316372,0.09386929362232083,0.4232724001559375,TAG,161916.89065551758,172320.12982177734,184241.7332458496,172421.71524047852,251597.9340057373,173608.63424682617,186767.15225219727,322303.0639038086,124133.07000732422,79873.84533691406,298217.0028076172,83271.76552581787
[TG(50:9)|TG(49:2)]_FA16:1,0.4750880842488151,7.2872866772317515,2.7983295474987235,0.09436257189218943,0.42489738357652057,TAG,293961.7810058594,204711.89501953125,615452.0979003906,566845.5729980469,402915.74865722656,700157.0894775391,185396.33166503903,374687.1833496094,195657.8125,227162.07690429688,274470.8591308594,146894.5498046875
PG(41:6)|PG(O-42:6),0.4734250796510196,6.645193362150537,2.778905709893934,0.09551340828011387,0.4294744954592462,PG,219579.5360107422,159464.71142578125,312430.14318847656,354066.38330078125,391810.4484863281,297869.5,121026.70910644533,181163.33325195312,158951.6922607422,159202.47119140625,162120.71154785156,119861.927734375
FA(26:6),-0.46651946934322386,5.882432104234274,2.7521674250288015,0.09712269013911881,0.4360972477173635,FA,124874.5297241211,217220.73498535156,88648.38766479492,90266.3875732422,76751.76550292969,110070.9878540039,198019.87432861328,77660.3257446289,174154.39086914062,89393.66540527344,113640.84912109376,55383.86395263672
DG(32:1)_C16:1,0.47080505509207343,5.762195668685524,2.748389816797328,0.09735242312550585,0.4365157036917843,DAG,172164.51306152344,82555.20571899414,209865.2750244141,146646.17218017578,139322.98984146118,115795.2273864746,74701.54513549805,74574.62531661987,91323.24633026125,76134.7050743103,80648.64579772949,105401.62670898438
[TG(51:8)|TG(50:1)]_FA22:5,-0.465619138566114,9.258418052671777,2.7416715600484167,0.09776245503415676,0.43774029235882234,TAG,369777.64306640625,206518.33557128903,287355.90087890625,325179.2880859375,291020.62127685547,263921.6596069336,707100.4881591797,316440.9597167969,161178.451171875,160425.09106445312,177774.19384765625,6991643.872253418
[TG(37:0)]_FA18:0,0.46926917083061703,6.744252545998324,2.730782526617532,0.09843104571958823,0.43942602883167414,TAG,226877.81713867188,161053.6719970703,390685.92932128906,373748.62255859375,350891.365234375,347235.94665527344,129784.7688293457,184971.73309326172,152838.93017578125,179158.03295898438,190020.31274414065,133977.5894165039
[TG(55:9)|TG(54:2)]_FA14:0,0.4691250171118885,4.91334489819367,2.728832782561909,0.09855128641611209,0.43942602883167414,TAG,46781.70364379883,39246.46286010742,106246.48809814452,126695.98889160156,116821.22912597656,108627.96746826172,41718.76239013672,56740.26397705078,46026.783752441406,47727.04348754883,49562.983459472656,26197.981872558594
[TG(56:13)|TG(55:6)]_FA22:5,0.4694292574927742,6.793457298635945,2.732626524171792,0.09831747366630794,0.43942602883167414,TAG,173616.37106323242,182851.97387695312,381586.7080078125,262227.14099121094,429154.3899536133,381835.4664611816,146226.5311279297,195847.6724243164,133833.46908569336,129728.92987060548,214892.25408935547,218350.496673584
DG(44:5)_C16:0,0.46880146121722616,5.684445432810641,2.725262557751023,0.0987718777823021,0.4397962301810861,DAG,124213.54919052124,77113.20568466187,189547.05277633667,181147.1542892456,156834.892288208,155537.7312927246,76625.92541503906,96469.70699691772,88856.14653015137,89784.6662902832,47804.68348693848,63433.664154052734
[TG(47:6)]_FA22:5,-0.46388769394918516,6.154194612641741,2.7212349977376107,0.09902137323007197,0.44029392241521564,TAG,129930.54846191406,122998.40814208984,158973.19259643555,166315.6333618164,191308.07421875,172189.41162109375,136062.86758422852,188150.65301513672,111549.14877319336,91390.98640441896,307493.1594848633,44318.84298706055
[TG(59:12)|TG(58:5)]_FA18:2,0.46806044726715373,5.530182954078261,2.7167165806167763,0.09930209482531578,0.4409288849396314,TAG,81961.94519042969,81205.185302734375,157405.27087402344,141413.96835327148,191018.83349609375,177370.49243164062,59475.28399658203,91792.9868774414,73224.90521240234,69558.18508911133,81345.90625,34046.92236328125
[TG(58:13)|TG(57:6)]_FA20:4,0.46754257826247597,6.295962918229286,2.710868244147896,0.09966673280492089,0.4413220841791303,TAG,130301.78936767578,111295.70837402344,240516.0960693359,324131.6649169922,296334.1228027344,300374.5020751953,106666.66723632812,147147.29193115234,118423.74884033205,125974.94921875,128210.08959960938,76066.68469238281
[TG(59:10)|TG(58:3)]_FA18:0,0.4676615185997766,5.306995618297579,2.712084377128918,0.09959078790053029,0.4413220841791303,TAG,67321.90545654297,73163.40557861328,131949.88888549805,119899.12963867188,165953.15161132812,148292.67114257812,48061.02307128906,75527.1650390625,59661.864196777344,62225.564025878906,74583.92584228516,32205.882263183594
PG(28:0)|PG(O-29:0),0.4669928103776123,11.19415719040075,2.704704857595061,0.1000525967936783,0.44241791417619575,PG,6405455.815917969,3688240.1318359375,7781788.530273437,7707955.534179688,8274427.1494140625,7510983.5244140625,2825990.469482422,4074253.58203125,3949505.681640625,3537923.6611328125,4485470.788574219,1929841.3720703125
FA(9:0) | FA(10:7),-0.4623080850370172,4.326314702241836,2.7022747879583457,0.10020518153888831,0.4424806151655054,FA,45899.93338012695,54939.75403594971,34855.08250427246,32153.092330932617,32719.882431030273,41943.0329284668,47395.83352661133,38444.15271759033,41590.013191223145,44493.652770996094,49722.07362365723,23753.311752319336
PI(35:2)|PI(O-36:2)|PI(P-36:1),0.4665496342257123,5.741305455132664,2.699398091029252,0.10038613876601707,0.44266825604821597,PI,110892.3076171875,91328.78634643556,176285.513671875,180510.9109802246,194004.27212524417,193531.89385986328,76024.765869140625,109099.1470336914,72951.58465576172,88110.84686279297,84006.48614501953,47512.383544921875
[TG(58:8)|TG(57:1)]_FA18:0,0.4660839172740145,5.909073736606328,2.6940868546403176,0.10072117829290435,0.443475459556607,TAG,128331.66827392578,102801.30847167967,182114.49584960935,178304.57482910156,266004.95849609375,213398.43383789065,67078.204833984375,106564.0668334961,85805.74560546875,110280.24829101562,117147.82849121094,47550.6435546875
DG(33:3)_C18:0,-0.4613241731222974,4.0099860743049005,2.6905683088564274,0.10094380534559275,0.443475459556607,DAG,31482.602180480957,29157.321823120117,29852.00213623047,28595.40198135376,33299.76230621338,29972.08204650879,33497.00231552124,33348.5824508667,30060.442054748535,33598.302463531494,31858.462215423584,38404.24252319336
PG(42:7)|PG(41:0)|PG(O-42:0),0.4657160752503077,6.260106235313983,2.6899127935594147,0.10098534080613385,0.443475459556607,PG,147449.75048828125,125953.8486328125,234376.1572265625,295864.98046875,292852.7976074219,235485.13647460935,95595.50720214844,137252.51013183594,128088.08837890624,125691.80895996094,113916.26745605467,91029.58642578124
[TG(43:2)]_FA16:1 | DG(44:2)_C16:1,0.46440124702624175,5.417747155781475,2.6747524210386473,0.10195117982795922,0.4471027735390749,TAG | DAG,130853.02843475342,64413.05390930176,161564.6404838562,139765.759683609,122559.12855148315,109846.64795684814,56708.98395347595,72359.52554130554,74758.72546195984,65713.58448600769,64875.13466835022,50561.94362640381
LPG(18:4),-0.46036871462072565,0.11255764470608982,2.6687581083002354,0.10233584883345866,0.44817494345283193,PG,2038.460147857666,2065.420150756836,1968.9801406860352,2269.2001571655273,2019.200134277344,2422.540168762207,2031.5601348876953,3263.800247192383,2052.480140686035,2128.4001502990723,1981.76012802124,2030.740135192871
[TG(46:0)]_FA16:0,0.46292644458322574,8.009275392196992,2.65818609894177,0.10301815454846044,0.4488611311226141,TAG,497066.71728515625,372000.1450195313,982940.5,808666.6611328125,752335.11865234375,1202256.9077148438,346804.94580078125,594299.9599609375,312884.48095703125,418977.19140625,430395.5080566406,200909.2126464844
[TG(46:4)]_FA14:0,-0.45844323203612136,5.6548064018013475,2.657630723751936,0.10305413520300241,0.4488611311226141,TAG,129087.60833740234,95984.6671142578,124718.54943847656,83293.12585449219,108447.6275024414,115206.52722167967,89278.44625854492,137411.66986083984,98760.2471923828,52253.684631347656,215714.95501708984,26334.401763916016
PC(42:7)|PC(41:0)|PC(O-42:0),0.4632441396649592,11.386282515474738,2.6618443942570598,0.10278149069924264,0.4488611311226141,PC,7230781.827148437,5123905.4921875,6538249.7685546875,10230397.73828125,10795328.986328123,6187969.7158203125,3663075.1474609375,5209437.2109375,3621084.3022460938,4307706.631347656,4438606.4892578125,2904499.6997070312
PE(37:3)|PE(O-38:3)|PE(P-38:2),0.46290238261506006,6.159543189294131,2.657786627272799,0.10304403341625608,0.4488611311226141,PE,133480.24926757812,123335.94860839844,163740.87072753906,419082.6494140625,239765.31701660156,167928.5118408203,106504.22717285156,130391.54833984376,109428.10778808594,112935.1475830078,100799.52673339844,85073.50634765625
SM(d16:1/20:0),-0.4554469916270532,4.668400237415703,2.6224583412714395,0.10536109531569125,0.4582849275160067,SM,32434.50228881836,36528.66278076172,33473.84248352051,28721.481998443604,30057.662322998047,32775.482330322266,33997.38220214844,38054.86270904541,35600.342514038086,34612.32266998291,31590.462326049805,158926.93170166016
[TG(60:13)|TG(59:6)]_FA18:3,0.45945828104682107,5.273808681177193,2.6185963317825554,0.10561783258788397,0.458777460303621,TAG,77933.08557128906,64787.30432128906,138792.63024902344,117991.6877746582,161381.53045654297,121507.76998901369,53001.60357666016,71230.4853515625,60016.24417114258,66967.7847290039,58960.74444580078,35646.26257324219
[TG(51:5)]_FA18:3,0.458872812268819,6.404980850857736,2.6121551159408227,0.10604755664280142,0.4593525819181079,TAG,156520.51055908203,117122.80834960938,256215.7772216797,362216.32708740234,294175.05993652344,347078.36389160156,114840.06762695312,191269.39337158203,119251.2882080078,135584.5897216797,132555.90838623047,62328.64392089844
[TG(51:9)|TG(50:2)]_FA22:6,-0.45431938453762327,9.708452832730927,2.6101565208685997,0.10618128183843657,0.4593525819181079,TAG,401159.4479980469,277469.0983886719,469601.3718261719,462724.1106567383,367454.9030151367,306924.1201171875,938103.5418701172,394806.81146240234,214686.5954589844,199604.7327270508,214326.83502197263,9681670.674682615
LPE(22:6),0.4590495203171669,6.918043616440627,2.6141912569946726,0.10591150915601068,0.4593525819181079,PE,217000.6368408203,241386.0994873047,330980.98388671875,550448.6175537109,600542.0192871094,258348.7196044922,181780.49432373047,309351.5018310547,155597.83227539062,206889.2562255859,149951.99060058594,68918.24462890625
[TG(46:0)]_FA14:0,0.4575549705009272,6.909745318797854,2.5973437540415034,0.10704298526298388,0.46183053155972936,TAG,223500.91748046875,166219.95141601562,456288.6745605469,357046.806640625,346236.3020019531,586931.02587890625,158248.2520751953,262434.5383300781,157429.35034179688,185721.07360839844,210512.29541015625,107006.84753417967
DG(39:8)|DG(O-40:8)|DG(38:1)_C16:1,0.45756874825526606,5.7019982620634275,2.5973527814106205,0.10704237544649481,0.46183053155972936,DAG,158267.75128173828,72854.74477386475,199943.63458251953,142232.77072143555,140548.6294784546,134337.11010742188,72502.72546768188,70955.8448562622,96039.04647827148,78437.34561920166,71410.04504013062,89573.64685058594
omega-linoleoyloxy-Cer(d18:1/30:0),-0.45302716109123137,1.4411148955410364,2.5901136223642993,0.10753262143702118,0.463317777269753,Cer,4922.080333709717,4856.200340270996,5302.62032699585,4186.1802978515625,4064.6802825927734,3721.720260620117,5195.400386810303,5373.820346832275,4377.5603103637695,5044.800338745117,4232.000301361084,10168.9806098938
[TG(59:11)|TG(58:4)]_FA16:1,0.4561683654560818,6.335559712581222,2.5817114859419235,0.10810471862151705,0.4639070945409262,TAG,132778.53076171875,93211.9066772461,239706.6578369141,391807.1712646485,335027.3453979492,208772.15356445312,72159.00524902344,188665.41455078125,140187.26794433594,119122.22772216795,110959.4673461914,113748.1686706543
PG(42:1),0.4563820930393899,6.236053152790127,2.5841021248097604,0.10794160183960927,0.4639070945409262,PG,127340.48986816406,157048.55224609375,189567.3923339844,303775.16015625,214992.5740966797,323035.025390625,93315.48699951172,155999.35095214844,117053.40881347656,126303.1492919922,110846.40832519533,76322.34600830078
PI(42:3),0.45630955072046064,6.181360962271129,2.583280275289326,0.10799764732826794,0.4639070945409262,PI,135127.50952148438,77274.72589111328,197648.39459228516,357415.7048339844,310992.9996948242,185049.43328857425,59018.06405639648,194042.93270874023,120434.48876953124,107904.60809326172,90835.30630493164,98692.86666870116
Cer(d18:1/12:0),-0.4515373223616814,3.440701616035222,2.5771753704430584,0.10841496902127488,0.4642414911496207,Cer,21640.941638946533,20647.30142211914,21071.08140182495,19919.761432647705,21338.70163345337,18789.721336364742,22380.08136367798,22856.28171157837,20811.101455688477,21093.16157150269,22421.82172393799,25365.081756591797
Cer(d18:2/16:0),-0.45147774470731494,3.256743807602147,2.576327521236976,0.10847306659016787,0.4642414911496207,Cer,18002.34122467041,17328.001152038574,17312.261253356934,16899.66111755371,18752.801197052,19836.981380462646,20391.681659698486,19209.62147140503,18216.181274414062,20061.421459198,17475.661151885986,23382.72171020508
LPC(17:2)|LPC(P-18:1),0.45523468874071205,6.579151991850129,2.571274384897151,0.1088200351194355,0.4651038132043253,PC,276771.73583984375,236997.8953857422,234211.21936035156,343144.8073730469,383923.4450683594,214325.7321166992,153891.3491821289,197354.55517578125,127607.0884399414,154003.4292602539,159210.39221191406,50958.983947753906
[TG(51:6)]_FA18:2,-0.450218464539154,5.073237186406831,2.5629485129070413,0.1093943855694733,0.4669343800608894,TAG,68511.44494628906,83129.645263671875,71728.56512451172,67726.90466308594,71318.12515258789,64851.844482421875,83864.28628540039,69843.44512939453,70371.20516967773,80920.7854309082,74817.84506225586,28618.361846923828
[TG(44:1)]_FA14:0,-0.4496710356232654,6.357131842745093,2.556909546870884,0.10981306105610965,0.4680964749285101,TAG,249389.91607666016,191493.07012939453,171077.3359375,117936.8080444336,128988.90985107422,165025.2095336914,209611.05450439453,150152.4736328125,200729.41400146484,66827.96520996094,300656.48529052734,65254.60461425781
DG(26:0)_C18:0,-0.4486787798928926,4.500997463867907,2.545219453511063,0.11062853876844975,0.4690708732662253,DAG,42836.68321990967,41127.30298233032,42864.04303359985,43343.34297943115,46404.023151397705,42221.342754364014,49760.203327178955,45429.743267059326,42478.04311752319,45438.683265686035,44387.16307067871,53247.48370361328
DG(42:11)|DG(41:4)_C16:1,0.45314718414662447,8.874467321127561,2.547965047906473,0.11043641489477632,0.4690708732662253,DAG,325071.1224975586,143835.07091140747,764125.611328125,274539.48194503784,254544.8590812683,139830.57049942017,102508.12787628174,303586.924659729,156085.37168121338,232896.3123512268,100339.26684570312,5291526.647857666
DG(42:6)_C18:0,-0.4490613002924527,5.4001931906050284,2.5498140995309764,0.11030723370256325,0.4690708732662253,DAG,79208.72542190552,82500.98629760742,80876.82600402832,75208.36540603638,80117.9057006836,77507.66555023193,94640.6669807434,77842.98579788208,83140.64618301392,79621.04530334473,84333.68577575684,103795.24700927734
PS(43:1),-0.44865748590934323,5.900852400833618,2.5453362129492234,0.11062036100759988,0.4690708732662253,PS,115715.26853179932,162511.89154052734,105921.6887512207,145399.73091888428,119102.02785873412,100806.94691467284,162030.4119873047,123199.1492843628,129454.68920135498,153872.7519721985,97377.20736694336,57312.5439453125
[TG(50:4)]_FA20:4,0.4522970090871511,7.851742895492646,2.5385508334857145,0.11109671049631036,0.469189145913744,TAG,444157.4714355469,370422.8264160156,828482.8984375,681796.5480957031,772518.1149902344,988571.57666015625,299809.62109375,476165.4758300781,301542.6213378906,362004.2258300781,437532.5737304687,201225.8740234375
[TG(51:7)|TG(50:0)]_FA14:0,0.452478030374492,5.974196853088239,2.540429797783929,0.11096457727159403,0.469189145913744,TAG,133855.42944335938,82383.76544189453,214890.69561767575,212339.03637695312,229358.35473632812,220750.0362548828,78216.62561035156,113734.08935546876,93647.8667602539,95962.04724121094,116592.26782226562,72492.10528564453
[TG(58:12)|TG(57:5)]_FA14:0,0.4526168431277306,5.343462972744654,2.5418682992711865,0.11086353529625466,0.469189145913744,TAG,81880.44500732422,58133.823822021484,153926.8486328125,142612.26739501953,126840.96954345705,129897.60925292967,57951.764404296875,76222.90588378906,62136.22344970703,59036.304260253906,60609.00408935547,55217.34368896485
PI(39:8)|PI(38:1)|PI(O-39:1)|PI(P-39:0),0.4521110498680184,5.406499815644163,2.536262059646333,0.11125789644199238,0.46924999330481487,PI,84606.82626342773,74342.78546142578,143675.0303955078,150711.47003173828,150693.41082763672,144064.84832763672,61857.764404296875,82910.845703125,57522.76446533203,67221.92474365234,73527.724853515625,37497.4426574707
DG(37:5)_C18:2,-0.4467445966220793,2.3024375673263635,2.5215511615947435,0.1123000698202666,0.47177834850905687,DAG,18383.92126083374,7160.880558013916,9493.400680541992,4760.640354156494,4098.420307159424,16072.321128845217,3240.960235595703,3296.0202445983887,15860.561031341553,3237.720226287842,28533.662036895752,6090.140472412109
PE(32:0)|PE(O-33:0),0.4511200557829128,11.434450019222416,2.5255153621728823,0.11201817762918241,0.47177834850905687,PE,7655248.2607421875,4380309.5458984375,9010176.790527344,9146484.6572265625,9662162.8134765625,8987820.7138671875,3277617.9609375,5002681.3828125,4635317.83203125,4089432.122070313,5570552.3837890625,2118614.7465820312
PS(O-42:6),0.45080618784429916,6.544222084798715,2.5219121439713494,0.11227436825571122,0.47177834850905687,PS,211764.79565429688,151529.22973632812,259441.23510742188,354242.8483886719,353362.146484375,276863.13928222656,122999.40844726562,181836.1524658203,149531.22973632812,151255.13122558594,131296.07048034668,111261.5673828125
[TG(59:10)|TG(58:3)]_FA16:0,0.45037395283344883,6.078576948844073,2.517070059134312,0.1126196596422788,0.47250006807921957,TAG,111087.46728515624,77117.42562866211,198837.61572265625,318433.6452026367,279609.8811035156,169047.5711669922,64804.70495605469,167753.11151123047,112993.6069946289,90594.00653076172,86919.20623779297,107271.0884399414
[TG(54:11)|TG(53:4)]_FA20:4,0.44903839659861955,7.437665117892052,2.5024022599747866,0.11367278705245996,0.4762934471909758,TAG,302153.0245361328,301245.86474609375,492245.8624267578,464994.2917480469,760789.0378417969,848414.2365722656,178297.6322631836,286125.5009765625,271849.1395263672,270294.9006347656,444028.1110839844,78275.02532958984
DG(28:1)_C16:0,0.44610261064976015,6.124969879573023,2.4699675673164165,0.11604031896992924,0.4852516687121671,DAG,200325.9931640625,149081.37045288086,227350.69522094727,249608.91848754883,181152.2725830078,208264.97525024417,90198.806396484375,147715.66983032227,148915.33074951172,139802.97061157227,42339.84323501587,50801.723724365234
DG(30:2)_C16:0,0.44600174819709326,8.01273843288266,2.4689653759687653,0.11611433423985229,0.4852516687121671,DAG,615970.4453735352,343825.8232421875,786045.3712768555,751803.6396484375,541408.9224853516,576470.9108886719,458049.7252807617,351958.3464355469,330344.50537109375,339232.50537109375,184342.71306610107,905333.2688598632
[TG(60:9)|TG(59:2)]_FA18:2,0.4457148587673927,5.7751913667485475,2.465670898774988,0.11635801025425158,0.48563519423347556,TAG,116126.96752929688,87835.4859008789,187078.4130859375,166396.072265625,186462.53381347656,230756.31604003903,74476.2650756836,104565.98754882812,77336.32611083984,96489.126708984375,95996.62701416016,40419.38311767578
DG(37:5)_C16:0,0.44520924448089216,6.116124604000876,2.4601361088331264,0.11676866337695695,0.4867137116246823,DAG,165544.88958740234,96272.566650390625,209101.5351257324,195505.63375854492,160491.67010498047,191444.39376831055,119274.60818099976,105061.3666229248,86716.74530029297,94335.20666503906,64760.66498184204,207489.6337890625
CAR(5:0)_QUAL,-0.4407603964458997,7.861042034751818,2.456589600060397,0.11703263760714222,0.4871788312891064,CAR,482284.076171875,470107.1748352051,437353.771194458,442945.97079086304,465301.87296295166,455248.9359512329,462476.31481933594,497329.8967285156,490798.43359375,492445.8360595703,485116.7131347656,433832.7741699219
DG(44:6)_C18:1,-0.4404894786923654,4.5528407005839915,2.453121254729922,0.11729143177235887,0.487621205950886,DAG,43166.66290664673,43372.88310241699,47033.1033782959,46205.383392333984,50795.74320602417,44715.36304855347,42464.08290863037,51846.94387435913,52894.764087677,45596.983390808105,47927.98335266113,49408.42366409302
[TG(57:10)|TG(56:3)]_FA14:0,0.4440953627954074,5.725867489001343,2.4479181178380722,0.1176808559530708,0.4879710719610472,TAG,91058.566162109375,65711.1640625,153281.31048583984,214126.6548461914,208506.41387939453,166304.9725341797,58407.90417480469,112138.22821044922,86206.74517822266,74631.80499267578,77965.26599121094,82608.54553222656
PG(35:6)|PG(P-36:5),0.4441883126831893,6.236762914336717,2.4490036488148803,0.11759949253429108,0.4879710719610472,PG,131401.07006835938,102331.92822265624,290252.080078125,278677.4598388672,237832.37573242188,279516.68200683594,102159.58728027344,142640.4112548828,114749.6280517578,121457.38830566406,120504.0281982422,82769.46545410156
PI(37:7)|PI(P-38:6)|PI(36:0)|PI(O-37:0),0.4436134633019734,7.172333920139106,2.442792170750181,0.11806590084552035,0.4889335297967986,PI,299863.7412109375,218729.95556640625,526667.416015625,462763.4541015625,486952.6137695313,484291.0920410156,191530.19213867188,330297.4208984375,192988.0529785156,210625.53662109375,223442.01513671875,174424.33276367188
CerP(d18:1/26:1(17Z)),-0.439123556036195,2.6505896363022377,2.4364564169977427,0.1185437486756055,0.4902773150270515,Cer,12517.420959472656,12000.320697784424,10909.800743103027,10671.100730895996,11871.04082107544,11173.760757446287,13709.30103302002,12869.320861816406,11738.900783538818,12273.660873413086,10335.78076171875,17106.38124847412
SM(d16:1/22:0),-0.4384665350731097,4.731637346197159,2.430369116438086,0.1190048734355828,0.49154855345420956,SM,31936.44248199463,31386.922241210938,29400.061992645264,29090.94202041626,31072.38217163086,27954.16220855713,34163.34268951416,30553.342163085938,30586.58209991455,32263.322185516357,31448.64211654663,191499.85546875
DG(42:3)_C18:2,-0.43811934447753237,4.90822221297683,2.4268753360497044,0.1192704300962965,0.4920097613133676,DAG,60379.92431259155,54401.68388366699,56355.60387802124,59067.264389038086,59764.56431961059,57494.68402481079,59021.76403045654,60693.484477996826,63471.8646736145,60775.50428771973,59802.28430557251,67089.76477050781
DG(40:4)_C18:2,-0.4349457896552273,4.3457559062408695,2.3916366809721694,0.12198585504967999,0.5025628590126635,DAG,42467.58309173584,39935.582595825195,35656.802642822266,36815.72259902954,40621.64277267456,40655.182762146,41732.60273361206,38365.16279220581,43831.02322387695,39066.8427696228,43913.623054504395,43262.382904052734
DG(34:5)_C18:0,-0.4343352050469538,3.7390424935996993,2.384626697519707,0.12253416009346449,0.5041086430361597,DAG,25196.501693725582,25410.321849823,25212.16188430786,26699.64185333252,27022.641925811768,26060.261684417725,28983.982162475582,26507.10188293457,28022.802013397217,28246.64194869995,23491.92148590088,29006.86210632324
SM(d16:0/18:0),-0.43415749879085386,5.065253648898561,2.3828135739108802,0.12267642298471448,0.5041086430361597,SM,33703.44221496582,30271.201866149902,29890.96223449707,32667.782440185547,29228.861976623535,29430.842254638672,36034.86238479614,32940.222259521484,30016.902084350582,31689.502151489258,31423.80206298828,287454.88134765625
DG(42:10)|DG(41:3)_C18:0,-0.4339119976478147,4.168691034477459,2.3800951729111826,0.12289005989432146,0.5043382817485824,DAG,30847.60196685791,31185.122192382812,29414.74210357666,31062.462337493896,30525.60210037231,26462.881801605225,33887.242248535156,32062.7823677063,28795.342128753666,31129.622203826904,31501.842163085938,69621.60404968262
[TG(58:11)|TG(57:4)]_FA18:3,0.43730231913330947,6.253446460284824,2.3742865338092543,0.12334794061916475,0.5055684181531662,TAG,165532.59356689453,122836.1885986328,229703.7162475586,238397.7373046875,327507.3232421875,274523.580078125,89027.3462524414,140160.92944335938,124314.34887695312,132724.9093017578,141812.14959716797,55170.40399169922
DG(38:5)_C16:0,0.43683757363263365,5.9204238177657995,2.3692452071236403,0.12374687076683463,0.5065540919866457,DAG,140586.7294921875,106154.3871459961,236466.51693725583,198451.6749267578,173213.39151000977,198913.6751403809,73645.70523834229,135305.04971313477,120980.06936645508,122455.3692779541,38571.94290924072,54797.063903808594
[TG(50:5)]_FA18:3,0.43643275583891433,8.371699284199865,2.36503662224328,0.12408100130684323,0.5072723288720943,TAG,583448.00390625,440825.01416015625,872393.69384765625,1515121.6669921875,1236398.08984375,1210214.6650390625,410261.84912109375,672268.0263671875,466907.2744140625,582045.845703125,547063.73828125,333991.703125
SM(d16:1/25:0),-0.43231669315238863,5.103856071469437,2.3628249417636344,0.12425699377353842,0.5073430512056224,SM,44346.66310882568,44367.4429397583,39932.26252365112,39380.682876586914,42020.14297485352,43066.3228187561,47683.66339874267,42671.343296051025,44887.34339904785,42830.18324661255,43552.74322891235,228085.47607421875
[TG(54:10)|TG(53:3)]_FA18:2,0.4344155093967464,7.355418276758601,2.343371857337843,0.1258169548516826,0.5079579246978166,TAG,322094.7639160156,265577.0185546875,511801.3151855469,512538.2807617187,641855.3466796875,703036.150390625,181063.7332763672,294165.59924316406,232285.2751464844,288057.82177734375,374823.6291503906,90614.9461669922
[TG(55:8)|TG(54:1)]_FA18:1,0.43438624663720915,8.783717132730896,2.343097653487348,0.12583909847848845,0.5079579246978166,TAG,888964.5185546875,625398.609375,1712484.8759765625,1451135.205078125,1537570.58984375,1602967.2255859375,501545.6171875,1022931.509765625,637899.2470703125,675690.8662109375,798360.4560546875,358516.98486328125
[TG(58:8)|TG(57:1)]_FA16:0,0.4348732204766764,6.221366120775733,2.3481912230984103,0.12542846790213047,0.5079579246978166,TAG,143177.89141845703,116328.72717285156,268830.87872314453,272691.64294433594,238594.23803710935,252722.36010742188,100975.18768310548,159402.87280273438,110296.48651123048,117854.70892333984,110114.38623046876,83071.10595703125
