Lipid,Class,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,DOD94_F3_Female_WT_cortex ,FAD184_F3_Female_WT_cortex ,FAD184_F4_Female_WT_cortex ,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,8721.760601043701,7482.000534057617,8591.540615081787,8456.700565338135,7244.800518035889,7988.360569000244,8556.320613861084,9057.300678253174,9157.600639343262,13441.081062316896,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:10)|TG(61:3)]_FA14:0,TAG,27513.1219329834,27128.281951904297,39806.683029174805,35771.64259338379,62410.96469116211,37683.84262084961,19932.44132995605,35520.042877197266,46023.903732299805,16000.741241455078,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:10)|TG(61:3)]_FA16:0,TAG,21012.601516723636,25348.801834106445,43540.82321166992,41278.82279968262,27961.9022064209,49893.923736572266,34320.72254943848,20473.741287231445,22834.321502685547,68392.72344970703,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:10)|TG(61:3)]_FA16:1,TAG,26472.22186279297,30121.90219116211,45421.5033569336,45744.903381347656,38000.02233886719,55424.98352050781,26164.06184387207,25732.32185363769,32862.842346191406,26509.26171875,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:10)|TG(61:3)]_FA18:0,TAG,44309.96310424805,41874.30285644531,111520.82720947266,93359.28689575195,85705.74685668945,83673.68621826172,37424.30261230469,36196.74200439453,45052.543518066406,29730.242126464844,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:10)|TG(61:3)]_FA18:1,TAG,36008.48240661621,46682.76348876953,78280.32513427734,75969.2652130127,65790.82522583008,84157.36657714844,43442.46267700195,49191.5032043457,47115.64324951172,28146.46203613281,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:10)|TG(61:3)]_FA18:2,TAG,42805.72314453125,56539.48406982422,105310.06762695312,102142.0269165039,71042.54516601562,103061.12701416016,49722.86380004883,50352.12365722656,52607.544036865234,30960.142120361328,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:10)|TG(61:3)]_FA18:3,TAG,46665.88345336914,53969.18383789063,105958.36877441406,99753.00717163086,71512.32485961914,115953.4888305664,50745.80368041992,53056.82388305664,61652.40505981445,31034.56201171875,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:10)|TG(61:3)]_FA20:4,TAG,43309.70306396485,51745.22351074219,113114.70864868164,114074.66888427734,97017.8874206543,96887.26745605467,50630.28324890137,49973.12390136719,56032.52355957031,28890.62225341797,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:10)|TG(61:3)]_FA22:5,TAG,171349.43264770508,169729.07150268555,431755.24755859375,384830.8012695313,374262.50939941406,357205.1467285156,139287.95013427734,162381.01162719727,180306.3928222656,195564.51495361328,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:10)|TG(61:3)]_FA22:6,TAG,167554.27307128906,149654.3098449707,336291.4658508301,324758.18447875977,319158.76544189453,274043.69720458984,105766.64688110352,170767.55282592773,153574.95135498047,64343.50457763672,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:11)|TG(61:4)]_FA14:0,TAG,40449.50323486328,30394.882553100582,46365.28323364258,38450.50277709961,83119.10768127441,42345.56268310547,22030.4216003418,35784.50242614746,47290.28321838379,16238.781112670898,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:11)|TG(61:4)]_FA16:0,TAG,21312.201629638672,26907.601760864258,40308.06253051758,41033.743240356445,33780.96209716797,62650.02493286133,46801.9231262207,23019.441604614258,24314.10188293457,127585.64904785156,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:11)|TG(61:4)]_FA16:1,TAG,26902.161895751957,28710.50201416016,53230.5832824707,53320.02389526367,36197.64265441895,65791.70498657227,34312.982345581055,27773.322067260742,29751.022048950195,73178.04563903809,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:11)|TG(61:4)]_FA18:0,TAG,38463.50256347656,43695.402923583984,116085.26937866212,84499.42559814453,57660.72373962402,76909.20559692383,46860.32354736328,37069.34252929688,40938.20251464844,42156.98284912109,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:11)|TG(61:4)]_FA18:1,TAG,48912.12384033203,52717.96356201172,113824.12852478027,98116.76654052734,87451.14636230469,94796.96670532228,41283.64276123047,42150.56311035156,51102.28359985352,30470.622024536133,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:11)|TG(61:4)]_FA18:2,TAG,40828.083099365234,47173.16345214844,89538.64581298828,85061.04718017578,72185.30560302734,90236.46713256836,44854.82290649414,53178.724182128906,48406.982971191406,32986.2825012207,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:11)|TG(61:4)]_FA18:3,TAG,48052.02355957031,63802.54473876953,116874.7689819336,107966.04711914062,76495.94512939453,120325.18823242188,60273.22424316406,62066.344787597656,62302.86395263672,35173.082458496094,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:11)|TG(61:4)]_FA20:4,TAG,56620.80386352539,71269.14477539062,173730.01025390625,165076.21353149414,119409.96807861328,153969.03125,102510.32693481444,143125.01022338867,83737.6254272461,31877.522247314453,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:11)|TG(61:4)]_FA22:5,TAG,326942.9227294922,295291.2607421875,1178031.2215576172,1001387.147705078,896996.8764648438,710155.0736083984,185438.3311767578,283938.2596435547,334913.8861694336,480302.69158935547,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:11)|TG(61:4)]_FA22:6,TAG,204327.33489990237,199642.1932373047,483514.2121887207,426215.4301757813,465565.9341430664,418190.64697265625,177383.07098388672,185971.7119140625,207745.07376098636,215802.91384887692,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:12)|TG(61:5)]_FA14:0,TAG,34055.38249206543,25037.16169738769,34931.82244873047,31656.762008666992,77307.88650512695,47145.80346679688,19926.22149658203,33116.62255859375,38042.722259521484,18371.581329345703,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:12)|TG(61:5)]_FA16:0,TAG,25973.32177734375,27771.841918945312,42704.40249633789,35372.90280151367,38857.84280395508,81166.94592285156,24365.741790771484,25668.061904907227,26851.82192993164,20895.381622314453,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:12)|TG(61:5)]_FA16:1,TAG,31898.982208251957,32829.462341308594,52917.48342895508,45726.98324584961,44532.52282714844,93896.70703125,40338.14297485352,28431.181884765625,33936.36248779297,144594.8095855713,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:12)|TG(61:5)]_FA18:0,TAG,51550.38375854492,66769.3646850586,279278.8770751953,200591.25540161133,139739.46881103516,118519.76873779295,46811.64370727539,44158.48370361328,58235.963775634766,24297.421875,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:12)|TG(61:5)]_FA18:1,TAG,42697.16278076172,52040.88348388672,116568.84844970705,91284.7260131836,65065.50457763672,88491.12622070312,46751.46325683594,41546.223205566406,46443.80337524414,53697.10391235352,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:12)|TG(61:5)]_FA18:2,TAG,51845.20379638672,48931.94320678711,133634.59051513672,113738.3091430664,94841.10668945312,104653.8273010254,45953.883361816406,44546.60299682617,55113.72415161133,36379.78253173828,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:12)|TG(61:5)]_FA18:3,TAG,44436.762939453125,49402.20361328125,98983.44696044922,93943.02597045898,81833.14559936523,103645.44750976562,54752.50405883789,60244.26458740234,54205.06359863281,36661.16247558594,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:12)|TG(61:5)]_FA20:4,TAG,55581.18362426758,77987.14538574219,189019.2723388672,164138.7721862793,128412.82995605467,172241.11193847656,150420.19079589844,354880.8842773437,100229.64724731444,30850.342376708984,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:12)|TG(61:5)]_FA22:5,TAG,460528.7321777344,307111.48376464844,693970.9445800781,561466.8002929688,670182.0842895508,740886.6514892578,256299.07720947263,713482.3255615234,322281.42462158203,57810.263916015625,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:12)|TG(61:5)]_FA22:6,TAG,351802.44177246094,310522.24029541016,1214960.8688964844,1077733.7497558594,983134.6431884766,767776.2313232422,199054.5137939453,307304.6802978516,340012.22595214844,500200.0968322754,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:13)|TG(61:6)]_FA14:0,TAG,37306.14254760742,33559.98263549805,51635.903259277344,47802.66360473633,99712.6476135254,56842.06425476074,24976.021759033203,40913.72280883789,46660.5030670166,23449.52163696289,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:13)|TG(61:6)]_FA16:0,TAG,22450.341766357426,24979.62173461914,44040.68276977539,34474.84240722656,30544.16180419922,65796.62481689453,22633.14163208008,19652.5613861084,25893.68182373047,20225.26153564453,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:13)|TG(61:6)]_FA16:1,TAG,27826.42196655273,32892.442474365234,55284.163818359375,48905.463134765625,47941.743408203125,83388.08572387695,28331.80229187012,29911.60205078125,35044.88235473633,21447.22151184082,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:13)|TG(61:6)]_FA18:0,TAG,41755.32269287109,55242.36343383789,103457.42709350586,89154.34704589844,70434.78433227539,88885.58605957031,50560.8037109375,42422.50326538086,50570.5234375,33475.72232055664,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:13)|TG(61:6)]_FA18:1,TAG,57928.78396606445,74443.22494506836,264815.86068725586,196635.2564086914,145584.79177856445,131842.45071411133,47616.923278808594,48171.363372802734,62250.68453979492,25006.721771240234,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:13)|TG(61:6)]_FA18:2,TAG,63701.40435791016,73869.90594482422,164824.19262695312,121087.16821289062,91910.72650146484,121478.46899414062,69131.94464111328,64679.58447265625,68259.50463867188,81067.12585449219,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:13)|TG(61:6)]_FA18:3,TAG,58366.32440185547,55524.383850097656,145643.51104736328,113936.54803466795,113522.12811279295,120900.40853881836,53293.424072265625,54392.34362792969,66238.8247680664,43871.2829284668,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:13)|TG(61:6)]_FA20:4,TAG,45688.32344055176,61033.04460144043,139532.52993774414,114095.88833618164,96869.32614135742,140931.9512939453,99758.32678222656,408915.791015625,79244.12524414062,29583.88220214844,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:13)|TG(61:6)]_FA22:5,TAG,301623.2587890625,216633.47607421875,340019.52502441406,346050.6451416016,413953.6517944336,607768.8791503906,460370.1953735352,2093858.7861328125,273313.73986816406,72452.70501708984,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:13)|TG(61:6)]_FA22:6,TAG,474641.6297607422,329328.98181152344,754576.0712890625,636720.3049926758,779472.4953613281,820022.6490478516,307294.2019042969,756358.1119384766,357616.5272216797,60234.62423706055,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:14)|TG(61:7)|TG(60:0)]_FA14:0,TAG,33287.60195922852,24874.121795654297,37039.4426574707,34430.82229614258,83643.1255493164,43956.38334655762,20774.76138305664,34800.42251586914,41257.102478027344,16869.561126708984,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:14)|TG(61:7)|TG(60:0)]_FA16:0,TAG,29770.242065429688,37517.2628326416,78387.26467895508,60949.22468566895,42786.56314086914,76275.62536621094,32167.24237060547,32088.882232666016,34361.662200927734,21019.00144958496,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:14)|TG(61:7)|TG(60:0)]_FA16:1,TAG,25424.421752929688,32129.002395629883,53662.9833984375,43442.683181762695,40678.38275146485,76420.42538452148,25981.66178894043,27113.841903686523,30922.88212585449,19402.94132995605,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:14)|TG(61:7)|TG(60:0)]_FA18:0,TAG,51481.40362548828,67174.18463134766,146625.59100341797,145417.98864746094,80462.16571044922,130765.76846313477,61717.084228515625,50651.423278808594,60814.92413330078,31477.282318115234,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:14)|TG(61:7)|TG(60:0)]_FA18:1,TAG,41361.76318359375,53094.90383911133,89859.24594116211,81545.52493286133,66136.34436035156,92004.84637451172,49329.56369018555,42015.0632019043,51112.02368164063,29087.50177001953,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:14)|TG(61:7)|TG(60:0)]_FA18:2,TAG,53932.04415893555,67551.58465576172,308678.3156738281,229732.43850708008,157871.7911376953,133434.38793945312,49086.083557128906,48367.12313842773,63587.60433959961,28481.5421295166,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:14)|TG(61:7)|TG(60:0)]_FA18:3,TAG,75849.0654296875,85732.94616699219,172709.59497070312,128797.88891601562,108826.22863769533,139933.84924316406,81851.42584228516,73704.58447265625,83217.2060546875,93397.90649414062,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:14)|TG(61:7)|TG(60:0)]_FA20:4,TAG,55707.78388977051,62762.74465942383,177991.37405395508,141075.42910766602,116405.3077697754,114480.68927001952,55346.58392333984,58079.32391357422,64273.92498779297,35520.5422668457,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:14)|TG(61:7)|TG(60:0)]_FA22:5,TAG,171392.7520751953,119974.66864013672,143609.4691772461,210722.4150390625,204155.29586791992,214141.37463378903,97252.50677490234,412294.3469238281,120260.10919189452,43021.0029296875,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:14)|TG(61:7)|TG(60:0)]_FA22:6,TAG,322237.82244873047,239416.17626953125,354312.0469970703,354922.364440918,469691.6528320313,654595.0833740234,504334.2941894531,2144943.286010742,293471.1612548828,78801.34576416016,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:15)|TG(61:8)|TG(60:1)]_FA14:0,TAG,24727.92169189453,24456.001892089844,36822.88243103027,32179.362060546875,52255.50390625,37398.88293457031,19376.10125732422,26837.58154296875,32647.642349243164,16919.121353149414,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:15)|TG(61:8)|TG(60:1)]_FA16:0,TAG,28027.422088623047,31788.362350463867,65921.0842590332,54996.70394897461,40725.32275390625,61803.404296875,32402.622131347656,32301.7421875,30827.18212890625,19562.68139648437,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:15)|TG(61:8)|TG(60:1)]_FA16:1,TAG,33841.78240966797,41349.62283325195,88939.3462524414,74922.00466918945,49572.8434753418,79999.80548095703,33998.90251159668,33420.70227050781,41341.20289611816,21201.281494140625,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:15)|TG(61:8)|TG(60:1)]_FA18:0,TAG,45222.06335449219,60930.50390625,122956.74841308594,134921.70928955078,81787.42687988281,116963.28833007812,70337.12506103516,73496.84457397461,56403.9443359375,29866.62225341797,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:15)|TG(61:8)|TG(60:1)]_FA18:1,TAG,56853.34423828125,71600.7446899414,147504.3090209961,158030.9906616211,88210.56665039062,135934.6287841797,61873.20440673828,59426.16455078125,70941.18487548828,32385.402221679688,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:15)|TG(61:8)|TG(60:1)]_FA18:2,TAG,42493.08316040039,56278.18432617188,108179.54791259766,94345.66732788086,71595.24502563477,98072.0258178711,47971.82333374024,44887.5228881836,53446.48428344727,31590.48223876953,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:15)|TG(61:8)|TG(60:1)]_FA18:3,TAG,65143.34423828125,79265.005859375,337500.8458251953,233909.25775146484,169397.27349853516,162633.8911743164,52995.78427124024,60272.08447265625,75960.22463989258,28362.48210144043,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
