lipid,logFC,logCPM,LR,PValue,FDR,type,AK0139,AK0161,AK0170,AK0200,AK0202,AK0204,AK0145,AK0164,AK0174,AK0175,Blank-1x
PEp (42:0),-0.1515103983655194,6.753408427382763,0.23164675209773122,0.6303054659247582,0.9992634527508099,PE,81756.52633666992,164583.5512084961,149885.630859375,169749.25146484375,60039.92436218262,173706.53381347656,174198.5128173828,89108.84548950195,158554.73095703125,115845.00775146484,23440.261627197266
PEp (42:4),-0.10465369292851111,6.779428718680633,0.11030875999858836,0.7397928904363066,0.9992634527508099,PE,74996.96603393555,181127.7738647461,155514.38934326172,187001.49255371097,74086.34510803223,175679.7940673828,163055.06964111328,108357.20866394044,168040.01251220703,117616.3490600586,19248.40129852295
PG (14:0),-0.15590913918489316,1.4042365895185436,0.24440316715385357,0.6210438470003148,0.9992634527508099,PG,1926.5801315307615,2224.5001373291016,2997.1801986694336,2262.040145874023,1730.4401054382324,2064.7001419067383,2080.62015914917,2436.5201530456543,2618.1401977539062,2096.100170135498,1605.3201179504397
PG (18:4),0.07167764566691401,10.830304452176728,0.05133342108456418,0.8207590554715395,0.9992634527508099,PG,972887.184753418,960278.9719848632,1100950.3084716797,1015164.6103515624,205683.87362670896,979080.7119750977,885081.4678649902,1191058.3344726562,948936.437713623,171843.71353149414,1866382.3871765137
PG (20:0),0.06219986473417589,7.14204072600236,0.03867156312719544,0.8441007623668685,0.9992634527508099,PG,180711.49279785156,171037.27185058594,147928.5106201172,170952.9744873047,132131.28869628906,162878.5698852539,152653.44927978516,150629.28930664062,160595.55108642578,117371.4481201172,49674.82373046875
PG (22:2),-0.0033514628152010876,8.14702626129843,1.1262673615419772e-4,0.9915325496511967,0.9992634527508099,PG,336786.5296020508,330731.16107177734,276152.501953125,315567.2590332031,190987.03192138672,325506.88134765625,282462.54556274414,314495.20098876953,334405.3469848633,187505.14971923828,125446.68954467772
PG (24:0),0.08247922842078709,7.617805312599411,0.06793269958495785,0.794370894562215,0.9992634527508099,PG,253979.49853515625,260900.7784423828,212995.21826171875,252916.2928466797,179476.47192382812,231838.8571777344,211664.07373046875,226521.87622070312,223192.6925048828,163098.23303222656,63182.94421386719
PG (24:1),0.05104678718210783,8.967110414614666,0.02606169396858604,0.8717497417313229,0.9992634527508099,PG,777055.73779296875,752497.7347412109,564099.9061279297,754656.2236328125,543027.4987792969,692145.77294921875,531808.0646972656,829353.3210449219,664966.6689453125,463526.2415771485,67775.62487792969
PG (26:0),0.09899837664627543,8.394533708996569,0.09779094846726366,0.7544968615779857,0.9992634527508099,PG,519202.9747314453,526431.6218261719,384206.1838378906,494506.0625,363876.9871826172,432202.2568359375,332733.6853027344,547811.22607421875,413407.2692871094,308137.98010253906,55122.60382080078
PG (28:0),0.11875544912073585,10.853666645315771,0.1405806164657406,0.7077044819316337,0.9992634527508099,PG,2015161.649169922,1946289.7690429688,2277809.3225097656,2093830.6083984375,1436634.3364257812,2189193.6333007812,1667563.4057617188,2246033.58203125,1838755.7465820312,1232082.1169433594,800418.7659912109
PG (28:1),-0.001119663406629453,9.227793186195278,1.2569179034471745e-5,0.9971712627604229,0.9992634527508099,PG,918084.8942871094,747991.072265625,622314.3615722656,828995.92626953125,593748.9560546875,742109.3740234375,634448.2761230469,864868.47607421875,788562.458984375,526017.4365234375,142358.53076171875
PG (28:2),0.09700863671137952,7.9968783149409575,0.09390820797079871,0.7592662602019786,0.9992634527508099,PG,376574.5442504883,395679.1762084961,305163.65979003906,382128.368347168,246498.25451660156,354348.6805419922,295557.5797729492,370307.80291748047,333341.7257385254,213981.89422607425,44541.50341796875
PG (30:0),0.03591193481524967,7.946401281380441,0.01290775082361506,0.9095451500628472,0.9992634527508099,PG,352397.2194824219,327722.0858154297,252154.30151367188,339206.6033935547,224880.2561035156,324174.1837158203,294928.54138183594,301258.5821533203,306692.3623046875,209436.17724609375,65191.02490234375
PG (30:1),0.06864624779741439,8.059191761124172,0.0470895268873619,0.8282073988293862,0.9992634527508099,PG,452103.99237060547,355926.84466552734,296677.2201538086,437067.3473510742,264767.0168457031,419116.97064208984,357674.72595214844,364999.37994384766,389405.15313720703,224489.0350341797,32538.482330322266
PG (30:2),-0.00106783832868691,7.565717397211493,1.1432248514964272e-5,0.9973022291215334,0.9992634527508099,PG,281365.68005371094,256289.99542236328,199552.6358642578,264213.3592529297,180929.99334716797,244829.7158203125,252967.45574951172,249143.5580444336,249859.6007080078,151565.05004882812,42473.48303222656
PG (30:3),0.03636767420565368,7.747042814467091,0.013237125716841547,0.9084033441021906,0.9992634527508099,PG,364004.71197509766,256982.2412109375,182649.51177978516,332504.02294921875,204270.9349975586,362140.86682128906,303270.1408691406,206913.2567138672,344902.2658996582,182190.5927734375,39235.902587890625
PG (30:4),0.003673940811767266,6.791160723918263,1.352938495529088e-4,0.9907195444342454,0.9992634527508099,PG,147031.1123046875,144825.63134765625,113247.00689697266,145500.0517578125,101898.98596191406,143479.43157958984,133990.6085205078,138567.58837890625,127413.25,97201.92657470705,31260.32208251953
PG (32:0),-0.033993781604093366,8.39980777864552,0.011603221085351834,0.9142191934380942,0.9992634527508099,PG,436956.5748291016,367081.36291503906,362465.7520751953,409258.6492919922,264045.5397949219,382298.2609863281,417795.3508300781,398130.6291503906,378069.7271118164,242949.3817138672,126148.20886230467
PG (32:1),-0.041326856289532865,7.846782716902129,0.017154752423039044,0.8957941727229949,0.9992634527508099,PG,372794.44274902344,304008.10552978516,251815.1176147461,327915.98205566406,226736.6943359375,304999.5433959961,288229.1008300781,334706.6208496094,315686.4429321289,217670.35131835935,39124.00280761719
PG (32:2),-0.007587031596546506,9.045288042550395,5.773071097792126e-4,0.9808308997241724,0.9992634527508099,PG,855293.6553955078,980400.5300292968,655638.2598876953,704428.8656005859,590695.10400390625,537488.9124755859,826029.9375,813992.5621337891,672300.4753417969,457247.4096069336,55113.16400146485
PG (32:3),0.04944146889086786,7.784299918161955,0.024449739641568158,0.8757460132706419,0.9992634527508099,PG,395543.3274536133,259791.37854003903,173804.37133789062,334539.96697998047,208479.31311035156,370231.14611816406,350732.3439941406,195053.57235717773,338577.10540771484,170699.81170654297,42340.86276245117
PG (32:4),-0.13295806625546805,6.886316288322192,0.17825578238591788,0.6728764982996852,0.9992634527508099,PG,152161.10913085938,154375.65014648438,119964.0691833496,149305.41021728516,106741.98608398438,157209.0922241211,207387.13494873047,143589.93103027344,135104.1298828125,95597.466796875,29641.862060546875
PG (32:5),0.8577820508935362,7.521262181495621,6.999735856282765,0.008152174421202694,0.9992634527508099,PG,173842.4122314453,162519.90948486328,133159.76806640625,174171.6314086914,127339.08837890624,1005826.8383789062,159340.6719970703,171542.73400878906,154131.69256591797,109569.50793457033,37450.04248046875
PG (34:0),-0.08791937941227276,7.900384310454323,0.07779919343909114,0.7803023303740706,0.9992634527508099,PG,408666.6101074219,289377.4375,223693.91876220703,336908.484375,238466.076171875,320486.0018310547,310354.2604980469,290893.30139160156,337254.5850830078,259926.15533447263,42991.883361816406
PG (34:1),0.05415950460601158,8.151509820232478,0.02933225532524375,0.8640141255598393,0.9992634527508099,PG,503048.79541015625,387304.4475097656,298742.2248535156,425268.65197753906,313425.65979003906,380248.8660888672,310487.05993652344,426186.84765625,330733.78088378906,313158.39782714844,40589.682861328125
PG (34:2),0.07001766047424089,8.002312918536266,0.04898647628968433,0.8248363589722979,0.9992634527508099,PG,385365.10791015625,408570.8430786133,322600.22772216797,403960.9501953125,259991.37634277344,326226.38806152344,340336.2058105469,368868.0430297851,313210.6607055664,236894.0717163086,35156.32214355469
PG (34:3),0.023291348782095007,8.076369919818687,0.005432799292975687,0.9412431107177801,0.9992634527508099,PG,427512.6022949219,376136.94635009766,290474.55657958984,414061.71337890625,284143.24005126953,365166.50134277344,333432.9841308594,377458.7664794922,363029.2109985352,258482.39874267575,41636.8830871582
PG (34:4),-0.11635278999705241,7.844943401998669,0.13642105824169448,0.7118652111262515,0.9992634527508099,PG,325573.62145996094,314252.9074707031,225120.61712646484,296593.77880859375,222919.23901367188,254210.27770996097,280433.99768066406,308830.8012084961,323977.80810546875,208302.61596679688,56762.90417480469
PG (34:5),-0.22627198532896875,8.223194661506886,0.5181855125183574,0.4716167186338616,0.9992634527508099,PG,304428.0821533203,299097.5492858887,255362.6389465332,288828.98919677734,221418.52532958984,267618.15002441406,409374.3104248047,302941.15060424805,303099.33142089844,201750.39416503903,148883.01049804688
PG (34:6),0.02163631044157507,8.119535411922948,0.004688487629664451,0.9454094850844448,0.9992634527508099,PG,326688.38049316406,293202.5186767578,245224.5965576172,318732.14501953125,214792.3134765625,449828.81396484375,351709.5662841797,272362.0008544922,315613.84228515625,199841.5731201172,107167.88720703124
PG (36:0),-0.06850722136364333,8.754976728843566,0.047197550506098196,0.8280135421887196,0.9992634527508099,PG,720560.4719238281,561220.0428466797,432541.3109741211,593278.7308349609,473357.4565429687,534656.63818359375,453518.1145019531,719465.873046875,462576.67614746094,520687.5190429687,72060.52526855469
PG (36:1),-0.39750929409993385,10.055215095795974,1.6086979946121573,0.20467492053414343,0.9992634527508099,PG,2580734.98828125,901841.1259765624,656482.5078125,1167048.3232421875,1510657.986328125,989411.69189453125,816692.93212890625,2210939.1479492188,633463.0455322266,2468219.6948242188,67118.16467285156
PG (36:2),-0.2646243272042096,9.016771693711291,0.7097482711542398,0.3995273924340759,0.9992634527508099,PG,1016107.5986328124,622054.66357421875,441200.2716064453,694525.8078613281,589368.5830078125,589480.1793212891,504959.7546386719,988332.1829833984,493743.551940918,886643.4012451172,49047.803771972656
PG (36:3),-0.17265277108080135,8.13814537783009,0.30107473473253776,0.5832094418444055,0.9992634527508099,PG,474414.13092041016,381640.0309448242,285984.17852783203,386878.7507324219,289738.99743652344,335867.48498535156,311384.5001220703,509822.2125854492,354855.78692626953,336193.36724853516,38447.62271118164
PG (36:4),0.04756384599480295,7.7297146766720655,0.022629962213613908,0.8804233357512695,0.9992634527508099,PG,353095.5212402344,281382.8392944336,215465.65600585935,295340.78271484375,225993.4571533203,271731.49841308594,234370.5396118164,330179.31884765625,259532.9202270508,182887.8531494141,42649.80352783203
PG (36:5),-0.03209529605283114,7.260298025214429,0.010342256028224028,0.9189972762620048,0.9992634527508099,PG,216200.27435302737,211398.49340820312,163149.6104736328,212062.03619384769,143463.1303100586,188499.93438720703,215104.41595458984,209919.27374267575,173601.15203857422,131451.81018066406,36031.72265625
PG (36:6),-0.08199457251581736,7.501959268177245,0.06764903174047276,0.7947910541069879,0.9992634527508099,PG,273452.8184814453,247341.19744873047,188110.6948852539,258036.0997314453,175924.11328125,240488.55645751953,270191.6387939453,257481.49975585935,225671.1356201172,166910.37048339844,32429.64239501953
PG (36:7),-0.030565702185667166,8.144215536747557,0.00937953593029306,0.9228471011908125,0.9992634527508099,PG,454760.1945800781,400761.6066894531,285954.1066894531,400742.5517578125,298811.42431640625,406833.23345947266,340037.0637207031,407488.06884765625,372243.36505126953,308659.10150146484,40332.00262451172
PG (36:8),0.012266721212061687,9.0381131041030809,0.0015077224070410011,0.9690264036395089,0.9992634527508099,PG,824400.3438720703,915998.9450683594,634614.72265625,745655.3587646484,609660.25,588117.3103027344,721452.7796630859,849112.6550292969,640192.6923828125,502913.4337158203,55007.52410888672
PG (38:0) | PGp (40:6),-0.10795126405804001,8.890014515402102,0.11739183279860299,0.7318806554836443,0.9992634527508099,PG,823107.1304931641,731576.6154785156,518592.95794677734,669778.3669433594,526348.36962890625,545423.5716552734,559288.6164550781,889326.4300537109,575930.8638916016,549465.5396728516,43205.88311767578
PG (38:1),-0.2999321996124141,9.63155518536963,0.9129264858929673,0.3393391264436202,0.9992634527508099,PG,1469520.04296875,947531.2041015624,914344.829711914,1009538.8449707032,993157.43603515625,706004.8067626953,803982.7054443359,1614234.56640625,836809.7891235352,1337141.2604980469,50623.98358154297
PG (38:2),-0.2443551090534325,10.361256514072693,0.6047418352827663,0.43677449916033123,0.9992634527508099,PG,2095566.154296875,1815606.9940795896,2058687.6071777344,1933777.9509277344,1370859.1589355469,1268924.4686279297,1738628.9724121094,2427637.204711914,1758245.9833984375,1845608.0129394531,42362.10290527344
PG (38:3),-0.3568678843065958,8.064122218796856,1.294874435174279,0.25515159383639563,0.9992634527508099,PG,463779.0135498047,311934.84130859375,252293.15606689453,340410.00537109375,269671.4577636719,304102.72229003906,283020.2978515625,479435.99609375,262099.85870361328,471399.1477661133,34165.06237792969
PG (38:4),0.15912599828736082,8.777797642558909,0.2518814914392351,0.6157533663548798,0.9992634527508099,PG,1019829.1391601562,483526.1545410156,370469.8468017578,711793.9543457031,529654.5341796875,686857.4315185547,605871.205078125,664508.24658203125,427254.4312133789,429525.1690673828,41624.20251464844
PG (38:5),0.07268987282682983,7.730828284332073,0.05278967833226034,0.8182782335218888,0.9992634527508099,PG,331158.9014892578,307169.60693359375,223802.15545654297,302384.9611816406,218412.57348632812,278382.7209472656,233837.83740234375,305866.083984375,246012.6968383789,202160.1551513672,42511.68298339844
PG (38:6),-0.005625837727959597,8.168494858488627,3.173903519382293e-4,0.9857860773110435,0.9992634527508099,PG,461825.0773925781,416359.83239746094,302624.2426147461,420035.4093017578,305860.04431152344,365776.8862304687,313537.3049316406,473565.6162109375,345821.36364746094,295660.9225463867,45368.743408203125
PG (38:7),-0.2879228925736902,8.819670194093806,0.8409242662455654,0.35913256396690457,0.9992634527508099,PG,679610.2668457031,586287.3375854492,430811.85009765625,576589.8801269531,591819.5374755859,507271.73248291016,389448.0026245117,867329.4328613281,467678.92791748047,798848.7420654297,42770.442932128906
PG (38:8),-0.24322357437553768,8.53906534868044,0.599121099410695,0.4389135630847586,0.9992634527508099,PG,625266.7326660156,492244.8116455078,368224.8207397461,496611.9569091797,389968.62890625,421991.7863769531,380318.0474853515,758436.211730957,413593.4107666016,497628.82971191406,47806.68359375
PG (38:9),-0.08223790189099645,8.507268576809054,0.06805318504757452,0.7941927189078175,0.9992634527508099,PG,572404.9073486328,523837.3583984375,457901.4274902344,512978.0595703125,380730.1437988281,422104.6259765625,441391.47424316406,613177.8788452148,446938.6192626953,401938.3717041016,46187.583251953125
PG (40:0) | PGp (42:6),0.0020118200869355604,10.929681039571497,4.057458136230707e-5,0.9949176549311278,0.9992634527508099,PG,3060644.2349853516,2687059.725097656,2875968.536315918,2563474.8564453125,1590868.5919189453,2363651.389526367,1739783.5281982422,3837803.19921875,3028569.9797973633,1173372.6982421875,374149.0043334961
PG (40:1),-0.08338062759507311,7.977795995297429,0.06996039217483485,0.7913944577407424,0.9992634527508099,PG,446891.1567382813,331505.63983154297,244417.8966064453,340705.7600097656,285983.162109375,293054.89709472656,249752.2790527344,441260.1915283203,276657.43786621094,310986.72265625,38701.56286621094
PG (40:10),0.03166607043289984,7.431267776321004,0.010037923528216197,0.920193930913725,0.9992634527508099,PG,254456.67822265625,230225.7156982422,177626.47143554688,248736.9376220703,185632.3719482422,218722.1350708008,201694.3939819336,240320.1170654297,203753.73431396484,163312.85278320312,36700.14270019531
PG (40:2),-0.01746265654671478,8.224606048310434,0.0030596792848882615,0.9558880158436507,0.9992634527508099,PG,503973.9938964844,404903.44958496094,380112.5450439453,410684.8264160156,301678.04345703125,373148.5441894531,379808.60791015625,454314.43395996094,370938.0290222168,302079.3624267578,43731.28326416016
PG (40:3),-0.06579461559939849,7.684321134992787,0.043527967193767836,0.8347343009080638,0.9992634527508099,PG,336748.9260253906,264340.85888671875,196571.73413085935,294322.56188964844,206317.15502929688,269309.978515625,333915.1208496094,258844.95599365231,251856.57788085935,186282.25427246097,38133.56256103515
PG (40:4),0.02777751249740845,7.956238910275442,0.0077255316268747265,0.929960127925865,0.9992634527508099,PG,468234.0548095703,319606.70373535156,236656.37768554688,378816.4270019531,276510.9172363281,335473.24395751953,324207.46307373047,385022.7456054687,276201.40032958984,251382.8758544922,33429.982482910156
PG (40:5),0.05851965179421805,7.977892841389651,0.034237888837196806,0.85320171574721,0.9992634527508099,PG,448712.8532714844,363732.8120117187,257628.7387084961,379189.1467285156,271055.2419433594,344726.6028442383,311682.8239746094,407817.3918457031,297328.5397338867,231189.41485595703,34341.28274536133
PG (40:6),0.1436719628522748,9.062581869734384,0.20549762512564484,0.6503194428845815,0.9992634527508099,PG,1211979.5102539062,667205.4445800781,469582.47302246094,858567.5185546875,618956.0234375,868988.9521484375,690674.2917480469,896097.26025390625,559769.3616333008,512552.6580810547,40265.443115234375
PG (40:7),-0.2807616916758302,8.488143958076504,0.7994086419585074,0.37127023467706405,0.9992634527508099,PG,614965.1452636719,484493.8974609375,356051.6012573242,494831.642578125,353264.4656982422,429741.8532714844,373831.9647216797,705092.8427734375,405663.28497314453,541539.66552734375,36716.14273071289
PG (40:8),-0.2917471499098283,8.345502516144743,0.8635222884331597,0.35275487783276227,0.9992634527508099,PG,527331.4583740234,426065.389465332,340094.6242675781,430192.5662841797,316594.6199951172,370471.5697021485,333386.7607421875,663690.4044189453,370394.92578125,452081.0584716797,42435.8030090332
PG (40:9),-0.10544165796248506,7.6483975808710065,0.11198291822211104,0.7378978072884889,0.9992634527508099,PG,305600.12072753906,266581.7982788086,212815.05255126953,287436.0003051758,199605.0548095703,236694.67498779297,237291.69848632812,321412.4016113281,238805.83526611328,215575.45739746097,37113.20275878906
PG (42:0),0.08819773450888993,7.368568045895105,0.07765701512403211,0.7804980236914959,0.9992634527508099,PG,272096.8002319336,224298.2947998047,170286.3519897461,241735.8967285156,164147.55267333984,229800.51763916016,187458.5955810547,226225.93756103516,203983.1554260254,148962.97106933594,33003.3825378418
PG (42:1),-0.13559962532717112,7.71526300456289,0.18543372383646783,0.6667445787284797,0.9992634527508099,PG,301604.68359375,233452.19635009769,187521.43408203125,247668.2169189453,206499.25390625,221550.3348388672,205048.375,278497.09924316406,226549.67626953125,240405.7767944336,66277.12481689453
PG (42:10),0.10991966101058319,7.495414346224549,0.12048921179825811,0.7285045044561365,0.9992634527508099,PG,311001.2015991211,242671.51776123047,174698.25213623047,294470.7819824219,180714.5926513672,265845.61724853516,254471.63916015625,231659.93823242188,223560.67401123047,145830.9112548828,30539.141723632812
PG (42:11),0.06020652115875576,7.527870278334058,0.036236846742667694,0.8490272104133033,0.9992634527508099,PG,291998.0817260742,260678.46166992188,210222.2960205078,259740.93536376953,188747.0524291992,258143.51806640625,220056.03491210935,275827.84063720703,220013.2529296875,169710.79150390625,31885.682006835938
PG (42:2),0.01711646533257886,7.340961985263437,0.002934805572294863,0.9567966580784742,0.9992634527508099,PG,243914.53771972656,195747.1961669922,160878.71099853516,220227.3955078125,157857.95056152344,198030.69396972656,176295.43188476562,217656.13415527344,180451.53338623047,152320.99047851562,44076.98291015625
PG (42:3),0.05504653778237464,8.597116985752326,0.03029966805843287,0.8618120228175733,0.9992634527508099,PG,462242.44921875,405364.2468261719,355549.3251953125,435568.3505859375,297472.98095703125,406882.8247070313,390109.4885253906,416108.3103027344,359981.2478027344,264699.47607421875,184585.7138671875
PG (42:4),-0.01728626913953821,8.692632941234882,0.0029981785228301305,0.9563331530608126,0.9992634527508099,PG,680220.435546875,625087.2478027344,693537.5442504883,627152.4959106445,398336.19177246094,422826.53021240234,648852.0055847168,612723.0947265625,561685.5897827148,383430.8698730469,33507.362731933594
PG (42:5),0.07830576976538754,7.429283238584909,0.061244370908184464,0.8045398626491976,0.9992634527508099,PG,273678.3568725586,252400.1146850586,175902.65368652344,256907.47790527344,184098.1719970703,227161.81604003903,196291.75463867188,256689.5601196289,211640.8338623047,153151.49005126953,31095.62203979492
PG (42:6),0.05633547949306095,8.003334434028703,0.031733172406347876,0.8586145436849375,0.9992634527508099,PG,411161.1893310547,400824.0117797851,264178.27923583984,386041.9447021485,270640.86279296875,345020.2833251953,331712.3629760742,392971.6677246094,328972.1628417969,211887.11541748047,38850.2431640625
PG (42:7),0.022693492873577862,7.665149536911819,0.0051575721518020146,0.9427481495160152,0.9992634527508099,PG,329410.9462890625,282132.50079345703,210002.43603515625,289263.3200683594,200824.775390625,267821.1394042969,238887.51531982425,304611.099609375,260831.8780517578,175726.41259765625,38993.863037109375
PG (42:8),-0.028510985183005183,7.602857010712432,0.008160013482665818,0.9280227616590963,0.9992634527508099,PG,290259.90130615234,246476.75689697263,203017.05255126953,263217.87646484375,187616.9710693359,233167.3360595703,228877.33715820312,284361.6221923828,223774.07385253903,176252.7734375,47794.64318847656
PG (42:9),-0.1760395418194726,7.44438806001458,0.31303869948715146,0.5758214766116397,0.9992634527508099,PG,239619.17639160156,209712.59350585935,152144.5506591797,221415.3145751953,221389.19494628903,200331.07385253903,178812.89361572266,214419.5157470703,186970.27423095703,276972.53790283203,34404.86260986328
PG (44:0),-0.03317630012608492,7.319796276793239,0.011051254727590276,0.9162766632084709,0.9992634527508099,PG,303261.5032348633,178627.15338134766,135811.80932617188,232450.7178955078,157332.5509033203,256176.6580810547,229150.7763671875,177014.99249267578,263712.4008178711,141313.24896240234,24965.061798095703
PG (44:1),0.1006300533704438,6.968689707901013,0.10102913334151253,0.7505981117635743,0.9992634527508099,PG,192336.25509643555,171642.1145172119,129094.86935424805,179338.5926208496,128015.0285949707,171341.43369293213,150705.67008972168,156427.25176239014,164156.67266845703,101188.12823486328,27535.32177734375
PG (44:10),0.09098198698564597,7.201539225034468,0.08262569520957186,0.7737701880698502,0.9992634527508099,PG,243854.87567138672,200481.75518798828,150634.4105834961,235329.3975830078,148930.4715576172,212877.13635253903,208324.47564697263,188882.51568603516,182798.9914855957,123264.3283996582,24598.921768188477
PG (44:12),0.06603325871158588,7.221836067089466,0.04357747561823544,0.8346416980932977,0.9992634527508099,PG,246727.11694335935,214733.79748535156,154924.5320739746,220807.57525634769,145816.7504272461,205486.2952880859,178918.29376220703,211515.43487548828,194777.45526123047,128090.88879394533,27063.56185913086
PG (44:2),0.09607815180564873,6.959344987618773,0.0921168168396207,0.7615031147684995,0.9992634527508099,PG,186582.82989501953,174339.89305877686,129010.10876846312,188441.11194992065,125459.1494064331,165437.57164764404,138229.0503616333,168361.7502937317,156154.51154327393,107189.32820892334,26774.02180480957
PG (44:3),0.12239979823692786,7.165192641015974,0.1493071139065023,0.699198386280227,0.9992634527508099,PG,241464.5376586914,200305.93313598633,142596.63027572632,223258.2543334961,144678.36935424805,202315.8543701172,168070.6309814453,190171.57440185547,188103.7731628418,120015.90815734863,26832.24185180664
PG (44:4),0.0074322853496396075,7.204743052540617,5.535946810937276e-4,0.9812286310054581,0.9992634527508099,PG,247419.7987060547,207694.49368286133,156348.41061401367,209786.45501708984,141313.61199951172,191375.934173584,188090.03131103516,203316.63653564453,207862.37606811523,124451.58981323242,26920.64190673828
PG (44:5),0.030737535403474833,6.988452522230687,0.009458171361984569,0.9225253760566658,0.9992634527508099,PG,202073.35247802737,186821.39428710935,126583.72918701172,191460.79431152344,119793.20791625977,176074.0718383789,155771.0121459961,176437.353515625,178292.03259277344,106461.62796020508,23179.66143798828
PG (44:6),0.07568161117771875,7.09407160659817,0.0572151281717197,0.810952953024499,0.9992634527508099,PG,226087.5365600586,197280.53396606445,139511.93127441406,205517.99322509769,135459.97003173828,191778.43280029297,173574.81024169922,183298.9725341797,173580.7126159668,120660.70858764648,23947.52166748047
PG (44:7),-0.03888925590571366,7.464662106869199,0.015188958356247895,0.9019142863088528,0.9992634527508099,PG,320097.78259277344,208826.53594970703,150514.00918579102,263304.64208984375,179892.7745361328,275391.3987426758,241764.64013671875,202826.33526611328,284627.2359008789,168883.6515197754,26629.862060546875
PG (44:8),0.015773233203596145,7.0575822285958445,0.002492397276682823,0.9601830197466558,0.9992634527508099,PG,206635.7131347656,183789.55401611328,142214.93099975586,195656.0328979492,127438.96813964844,173343.81341552734,164954.95208740234,187701.01510620117,176548.85256958008,112330.1078491211,26706.10186767578
PGo (20:0),0.017029805352112588,7.409425521365247,0.0029051471483398927,0.9570153011929701,0.9992634527508099,PG,181747.5537109375,184163.97259521484,136698.67150878906,174197.67547607422,128417.12811279295,167486.85186767578,139410.3881225586,177893.5135498047,162655.6895751953,122257.3676147461,89735.94641113281
PGo (28:0),0.020449070184826265,8.212663210520455,0.004188329514306588,0.9483990846296989,0.9992634527508099,PG,490465.5910644531,474772.43713378906,323796.1416015625,438114.3887939453,321379.58209228516,400325.825378418,329067.0617675781,523165.3598022461,384516.0288696289,285092.5221557617,32800.382385253906
PGo (30:0),0.03669411780589889,8.085183259378875,0.013475706268309295,0.9075852482403368,0.9992634527508099,PG,405633.5311889648,388420.9244995117,276901.93884277344,395157.93395996094,274800.5587158203,371550.44610595703,324254.4881591797,377758.5117797851,349307.5234375,242928.35345458984,53294.78414916992
PGo (30:1),0.045694660853542755,8.670663002612248,0.020888507970084902,0.8850830965286046,0.9992634527508099,PG,723571.6700439453,502406.47161865234,451383.8553466797,725813.0301513672,422032.46954345703,701164.2264404297,587921.4790649414,568005.6062011719,656498.0069580078,345031.5639038086,25890.901641845703
PGo (32:0),0.0814889766908227,7.726548094618877,0.06631490977521537,0.7967798367558314,0.9992634527508099,PG,332568.0642089844,264355.69775390625,223640.23388671875,307857.3211669922,200592.29321289065,311955.64013671875,242811.37536621097,257055.83959960935,274868.8615722656,192250.61279296875,46693.18359375
PGo (32:1),0.059949645181198205,8.326025881113535,0.03592928723082878,0.8496615958115257,0.9992634527508099,PG,516221.7517089844,348577.92443847656,313118.9855957031,508667.5163574219,300731.3596191406,492923.1193847656,371326.5854492187,387366.9655761719,470843.01416015625,264546.85986328125,70208.784912109375
PGo (34:0),-0.16388464192521715,8.27026907208991,0.27117607471700467,0.6025439404198581,0.9992634527508099,PG,460283.69396972656,296359.5621948242,264755.5793457031,368849.2275390625,253395.19897460935,374256.9655761719,387021.22619628906,317565.7042236328,422630.8839111328,281726.6954345703,104824.86682128906
PGo (34:2),0.13405092764090626,7.587806950631837,0.17898086881086783,0.6722505324948325,0.9992634527508099,PG,281398.6802368164,299587.3010864258,226815.71160888672,309329.3186035156,196209.47534179688,269971.01776123047,233494.7750244141,268770.99920654297,228269.23611450195,172973.6939086914,30594.58221435547
PGo (34:3),0.12437601722530503,7.8993484456782745,0.15415501406641852,0.6945958855805392,0.9992634527508099,PG,381498.57067871094,342336.4637451172,251691.59619140625,393138.81115722656,237954.03424072263,383872.0053100586,324269.64068603516,280653.4587402344,335362.845703125,203033.296295166,34456.94207763672
PGo (34:4),0.03726372146365921,7.19003697296395,0.013896626102166465,0.9061596091513902,0.9992634527508099,PG,222414.296875,198009.8729248047,158818.82916259766,205102.51489257812,141674.9877319336,191988.9920654297,193456.07415771484,190931.65521240231,178168.43154907227,123398.70739746094,31624.28219604492
PGo (36:0),-0.03791461248770831,8.125639847543866,0.014436740158998873,0.9043619592404307,0.9992634527508099,PG,462399.6093139648,395529.87127685547,281402.7194824219,404252.5864257813,294048.04553222656,391674.6859741211,332836.80560302734,404045.93615722656,382037.5841064453,305247.1838378906,37579.242767333984
PGo (36:1),-0.01537733531178725,8.84640140924338,0.002372355553234229,0.9611529306206162,0.9992634527508099,PG,732058.4699707031,778262.1169433594,539256.2098388672,659750.2966308594,517407.38537597656,529141.0792236328,611337.0224609375,765281.5832519531,548974.4970703125,466516.1182861328,48918.283630371094
PGo (36:2),0.01675909158032519,8.12443682731475,0.0028136433513736847,0.9576970197281651,0.9992634527508099,PG,416546.10510253906,420618.89166259766,325658.7615966797,435158.2510986328,300419.6423339844,359719.54528808594,345056.4855957031,450839.2736816406,347074.06408691406,264713.7612915039,37147.742431640625
PGo (36:4),-0.06908622169650633,7.791200494335993,0.04799922844131288,0.8265820730699844,0.9992634527508099,PG,362765.5679321289,299925.19885253906,229211.8554382324,312568.7644042969,230440.43774414065,272195.1986694336,249027.9587402344,383289.7111816406,297107.9987792969,204992.15533447263,36721.50234985352
