Lipid,Q1,Q3,Intensity,Filename
[TG(47:2)]_FA14:0,806.72,561.52,0,20241023_PlasmaExtract16.wiff.scan
[TG(47:3)]_FA14:0,804.71,559.51,0,20241023_PlasmaExtract16.wiff.scan
[TG(47:4)]_FA14:0,802.69,557.49,40,20241023_PlasmaExtract16.wiff.scan
[TG(47:5)]_FA14:0,800.68,555.48,0,20241023_PlasmaExtract16.wiff.scan
[TG(47:6)]_FA14:0,798.66,553.46,0,20241023_PlasmaExtract16.wiff.scan
[TG(48:2)]_FA14:0,820.74,575.54,0,20241023_PlasmaExtract16.wiff.scan
[TG(48:3)]_FA14:0,818.72,573.52,0,20241023_PlasmaExtract16.wiff.scan
[TG(48:4)]_FA14:0,816.71,571.51,0,20241023_PlasmaExtract16.wiff.scan
[TG(48:5)]_FA14:0,814.69,569.49,0,20241023_PlasmaExtract16.wiff.scan
[TG(48:6)]_FA14:0,812.68,567.48,40,20241023_PlasmaExtract16.wiff.scan
"""[TG(48:7),TG(47:0)]_FA14:0""",810.76,565.56,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(48:8),TG(47:1)]_FA14:0""",808.74,563.54,0,20241023_PlasmaExtract16.wiff.scan
[TG(49:3)]_FA14:0,832.74,587.54,0,20241023_PlasmaExtract16.wiff.scan
[TG(49:4)]_FA14:0,830.72,585.52,0,20241023_PlasmaExtract16.wiff.scan
[TG(49:5)]_FA14:0,828.71,583.51,0,20241023_PlasmaExtract16.wiff.scan
[TG(49:6)]_FA14:0,826.69,581.49,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(49:7),TG(48:0)]_FA14:0""",824.77,579.57,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(49:8),TG(48:1)]_FA14:0""",822.76,577.56,0,20241023_PlasmaExtract16.wiff.scan
[TG(50:3)]_FA14:0,846.76,601.56,0,20241023_PlasmaExtract16.wiff.scan
[TG(50:4)]_FA14:0,844.74,599.54,0,20241023_PlasmaExtract16.wiff.scan
[TG(50:6)]_FA14:0,840.71,595.51,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(50:7),TG(49:0)]_FA14:0""",838.79,593.59,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(50:8),TG(49:1)]_FA14:0""",836.77,591.57,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(50:9),TG(49:2)]_FA14:0""",834.76,589.56,0,20241023_PlasmaExtract16.wiff.scan
[TG(51:4)]_FA14:0,858.76,613.56,0,20241023_PlasmaExtract16.wiff.scan
[TG(51:5)]_FA14:0,856.74,611.54,0,20241023_PlasmaExtract16.wiff.scan
[TG(51:6)]_FA14:0,854.72,609.52,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(51:7),TG(50:0)]_FA14:0""",852.8,607.6,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(51:8),TG(50:1)]_FA14:0""",850.79,605.59,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(51:9),TG(50:2)]_FA14:0""",848.77,603.57,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(52:10),TG(51:3)]_FA14:0""",860.77,615.57,0,20241023_PlasmaExtract16.wiff.scan
[TG(52:4)]_FA14:0,872.77,627.57,0,20241023_PlasmaExtract16.wiff.scan
[TG(52:6)]_FA14:0,868.74,623.54,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(52:7),TG(51:0)]_FA14:0""",866.82,621.62,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(52:8),TG(51:1)]_FA14:0""",864.8,619.6,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(52:9),TG(51:2)]_FA14:0""",862.79,617.59,0,20241023_PlasmaExtract16.wiff.scan
[TG(53:6)]_FA14:0,882.76,637.56,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(53:7),TG(52:0)]_FA14:0""",880.83,635.63,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(53:8),TG(52:1)]_FA14:0""",878.82,633.62,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(53:9),TG(52:2)]_FA14:0""",876.8,631.6,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(54:12),TG(53:5)]_FA14:0""",884.77,639.57,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(54:7),TG(53:0)]_FA14:0""",894.85,649.65,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(55:7),TG(54:0)]_FA14:0""",908.86,663.66,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(56:10),TG(55:3)]_FA14:0""",916.83,671.63,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(56:11),TG(55:4)]_FA14:0""",914.82,669.62,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(56:12),TG(55:5)]_FA14:0""",912.8,667.6,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(56:13),TG(55:6)]_FA14:0""",910.79,665.59,0,20241023_PlasmaExtract16.wiff.scan
[TG(56:6)]_FA14:0,924.8,679.6,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(56:7),TG(55:0)]_FA14:0""",922.88,677.68,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(56:8),TG(55:1)]_FA14:0""",920.86,675.66,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(57:10),TG(56:3)]_FA14:0""",930.85,685.65,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(57:11),TG(56:4)]_FA14:0""",928.83,683.63,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(57:12),TG(56:5)]_FA14:0""",926.82,681.62,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(57:8),TG(56:1)]_FA14:0""",934.88,689.68,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(57:9),TG(56:2)]_FA14:0""",932.86,687.66,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(58:10),TG(57:3)]_FA14:0""",944.86,699.66,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(58:11),TG(57:4)]_FA14:0""",942.85,697.65,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(58:12),TG(57:5)]_FA14:0""",940.83,695.63,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(58:13),TG(57:6)]_FA14:0""",938.82,693.62,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(58:14),TG(57:7),TG(56:0)]_FA14:0""",936.9,691.7,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(58:8),TG(57:1)]_FA14:0""",948.9,703.7,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(58:9),TG(57:2)]_FA14:0""",946.88,701.68,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(59:10),TG(58:3)]_FA14:0""",958.88,713.68,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(59:11),TG(58:4)]_FA14:0""",956.86,711.66,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(59:12),TG(58:5)]_FA14:0""",954.85,709.65,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(59:13),TG(58:6)]_FA14:0""",952.83,707.63,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(59:9),TG(58:2)]_FA14:0""",960.9,715.7,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(60:10),TG(59:3)]_FA14:0""",972.9,727.7,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(60:11),TG(59:4)]_FA14:0""",970.88,725.68,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(60:12),TG(59:5)]_FA14:0""",968.86,723.66,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(60:13),TG(59:6)]_FA14:0""",966.85,721.65,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(60:14),TG(59:7),TG(58:0)]_FA14:0""",964.93,719.73,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(60:15),TG(59:8),TG(58:1)]_FA14:0""",962.91,717.71,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(60:8),TG(59:1)]_FA14:0""",976.93,731.73,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(60:9),TG(59:2)]_FA14:0""",974.91,729.71,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(61:10),TG(60:3)]_FA14:0""",986.91,741.71,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(61:11),TG(60:4)]_FA14:0""",984.9,739.7,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(61:12),TG(60:5)]_FA14:0""",982.88,737.68,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(61:13),TG(60:6)]_FA14:0""",980.86,735.66,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(61:14),TG(60:7),TG(59:0)]_FA14:0""",978.94,733.74,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(62:10),TG(61:3)]_FA14:0""",1000.93,755.73,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(62:11),TG(61:4)]_FA14:0""",998.91,753.71,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(62:12),TG(61:5)]_FA14:0""",996.9,751.7,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(62:13),TG(61:6)]_FA14:0""",994.88,749.68,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(62:14),TG(61:7),TG(60:0)]_FA14:0""",992.96,747.76,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(62:15),TG(61:8),TG(60:1)]_FA14:0""",990.94,745.74,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(62:16),TG(61:9),TG(60:2)]_FA14:0""",988.93,743.73,40,20241023_PlasmaExtract16.wiff.scan
"""[TG(62:7),TG(61:0)]_FA14:0""",1006.97,761.77,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(62:8),TG(61:1)]_FA14:0""",1004.96,759.76,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(62:9),TG(61:2)]_FA14:0""",1002.94,757.74,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(63:11),TG(62:4)]_FA14:0""",1012.93,767.73,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(63:12),TG(62:5)]_FA14:0""",1010.91,765.71,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(63:13),TG(62:6)]_FA14:0""",1008.9,763.7,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(64:10),TG(63:3)]_FA14:0""",1028.96,783.76,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(64:11),TG(63:4)]_FA14:0""",1026.94,781.74,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(64:12),TG(63:5)]_FA14:0""",1024.93,779.73,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(64:13),TG(63:6)]_FA14:0""",1022.91,777.71,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(64:14),TG(63:7),TG(62:0)]_FA14:0""",1020.99,775.79,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(64:15),TG(63:8),TG(62:1)]_FA14:0""",1018.97,773.77,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(64:16),TG(63:9),TG(62:2)]_FA14:0""",1016.96,771.76,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(64:17),TG(63:10),TG(62:3)]_FA14:0""",1014.94,769.74,0,20241023_PlasmaExtract16.wiff.scan
[TG(64:6)]_FA14:0,1036.93,791.73,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(64:7),TG(63:0)]_FA14:0""",1035.01,789.81,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(64:8),TG(63:1)]_FA14:0""",1032.99,787.79,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(64:9),TG(63:2)]_FA14:0""",1030.97,785.77,0,20241023_PlasmaExtract16.wiff.scan
[TG(65:0)]_FA14:0,1063.04,817.84,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(65:12),TG(64:5)]_FA14:0""",1038.94,793.74,0,20241023_PlasmaExtract16.wiff.scan
[TG(66:0)]_FA14:0,1077.05,831.85,0,20241023_PlasmaExtract16.wiff.scan
[TG(66:1)]_FA14:0,1075.04,829.84,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(66:10),TG(65:3)]_FA14:0""",1056.99,811.79,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(66:11),TG(65:4)]_FA14:0""",1054.97,809.77,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(66:12),TG(65:5)]_FA14:0""",1052.96,807.76,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(66:13),TG(65:6)]_FA14:0""",1050.94,805.74,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(66:14),TG(65:7),TG(64:0)]_FA14:0""",1049.02,803.82,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(66:15),TG(65:8),TG(64:1)]_FA14:0""",1047.01,801.81,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(66:16),TG(65:9),TG(64:2)]_FA14:0""",1044.99,799.79,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(66:17),TG(65:10),TG(64:3)]_FA14:0""",1042.97,797.77,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(66:18),TG(65:11),TG(64:4)]_FA14:0""",1040.96,795.76,0,20241023_PlasmaExtract16.wiff.scan
[TG(66:2)]_FA14:0,1073.02,827.82,0,20241023_PlasmaExtract16.wiff.scan
[TG(66:3)]_FA14:0,1071.01,825.81,0,20241023_PlasmaExtract16.wiff.scan
[TG(66:4)]_FA14:0,1068.99,823.79,0,20241023_PlasmaExtract16.wiff.scan
[TG(66:5)]_FA14:0,1066.97,821.77,0,20241023_PlasmaExtract16.wiff.scan
[TG(66:6)]_FA14:0,1064.96,819.76,0,20241023_PlasmaExtract16.wiff.scan
[TG(66:7)]_FA14:0,1062.94,817.74,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(66:8),TG(65:1)]_FA14:0""",1061.02,815.82,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(66:9),TG(65:2)]_FA14:0""",1059.01,813.81,0,20241023_PlasmaExtract16.wiff.scan
[TG(50:5)]_FA14:0,842.72,597.52,0,20241023_PlasmaExtract16.wiff.scan
[TG(52:5)]_FA14:0,870.76,625.56,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(53:10),TG(52:3)]_FA14:0""",874.79,629.59,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(54:10),TG(53:3)]_FA14:0""",888.8,643.6,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(54:11),TG(53:4)]_FA14:0""",886.79,641.59,0,20241023_PlasmaExtract16.wiff.scan
[TG(54:5)]_FA14:0,898.79,653.59,0,20241023_PlasmaExtract16.wiff.scan
[TG(54:6)]_FA14:0,896.77,651.57,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(54:8),TG(53:1)]_FA14:0""",892.83,647.63,40,20241023_PlasmaExtract16.wiff.scan
"""[TG(54:9),TG(53:2)]_FA14:0""",890.82,645.62,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(55:10),TG(54:3)]_FA14:0""",902.82,657.62,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(55:11),TG(54:4)]_FA14:0""",900.8,655.6,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(55:8),TG(54:1)]_FA14:0""",906.85,661.65,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(55:9),TG(54:2)]_FA14:0""",904.83,659.63,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(56:9),TG(55:2)]_FA14:0""",918.85,673.65,0,20241023_PlasmaExtract16.wiff.scan
"""[TG(58:7),TG(57:0)]_FA14:0""",950.91,705.71,0,20241023_PlasmaExtract16.wiff.scan
[TG(37:0)]_FA16:0,670.6,397.3,40,20241023_PlasmaExtract17.wiff.scan
[TG(38:0)]_FA16:0,684.61,411.31,480,20241023_PlasmaExtract17.wiff.scan
[TG(38:1)]_FA16:0,682.6,409.3,80,20241023_PlasmaExtract17.wiff.scan
[TG(39:0)]_FA16:0,698.63,425.33,240,20241023_PlasmaExtract17.wiff.scan
[TG(39:1)]_FA16:0,696.61,423.31,320,20241023_PlasmaExtract17.wiff.scan
[TG(40:0)]_FA16:0,712.65,439.35,680,20241023_PlasmaExtract17.wiff.scan
[TG(40:1)]_FA16:0,710.63,437.33,280,20241023_PlasmaExtract17.wiff.scan
[TG(40:2)]_FA16:0,708.61,435.31,160,20241023_PlasmaExtract17.wiff.scan
[TG(41:0)]_FA16:0,726.66,453.36,400,20241023_PlasmaExtract17.wiff.scan
[TG(41:1)]_FA16:0,724.65,451.35,0,20241023_PlasmaExtract17.wiff.scan
[TG(41:2)]_FA16:0,722.63,449.33,240,20241023_PlasmaExtract17.wiff.scan
[TG(42:0)]_FA16:0,740.68,467.38,400,20241023_PlasmaExtract17.wiff.scan
[TG(42:1)]_FA16:0,738.66,465.36,0,20241023_PlasmaExtract17.wiff.scan
[TG(42:2)]_FA16:0,736.65,463.35,0,20241023_PlasmaExtract17.wiff.scan
[TG(42:3)]_FA16:0,734.63,461.33,80,20241023_PlasmaExtract17.wiff.scan
[TG(42:4)]_FA16:0,732.61,459.31,240,20241023_PlasmaExtract17.wiff.scan
[TG(43:0)]_FA16:0,754.69,481.39,640,20241023_PlasmaExtract17.wiff.scan
[TG(43:1)]_FA16:0,752.68,479.38,120,20241023_PlasmaExtract17.wiff.scan
[TG(43:2)]_FA16:0,750.66,477.36,40,20241023_PlasmaExtract17.wiff.scan
[TG(43:3)]_FA16:0,748.65,475.35,120,20241023_PlasmaExtract17.wiff.scan
[TG(43:4)]_FA16:0,746.63,473.33,80,20241023_PlasmaExtract17.wiff.scan
"""[TG(44:0),TG(O-45:0)]_FA16:0""",768.74,495.44,960,20241023_PlasmaExtract17.wiff.scan
[TG(44:1)]_FA16:0,766.69,493.39,720,20241023_PlasmaExtract17.wiff.scan
[TG(44:2)]_FA16:0,764.68,491.38,360,20241023_PlasmaExtract17.wiff.scan
[TG(44:3)]_FA16:0,762.66,489.36,120,20241023_PlasmaExtract17.wiff.scan
[TG(44:4)]_FA16:0,760.65,487.35,240,20241023_PlasmaExtract17.wiff.scan
[TG(44:5)]_FA16:0,758.63,485.33,80,20241023_PlasmaExtract17.wiff.scan
[TG(45:0)]_FA16:0,782.72,509.42,1520,20241023_PlasmaExtract17.wiff.scan
[TG(45:1)]_FA16:0,780.71,507.41,360,20241023_PlasmaExtract17.wiff.scan
[TG(45:2)]_FA16:0,778.69,505.39,80,20241023_PlasmaExtract17.wiff.scan
[TG(45:3)]_FA16:0,776.68,503.38,80,20241023_PlasmaExtract17.wiff.scan
[TG(45:4)]_FA16:0,774.66,501.36,120,20241023_PlasmaExtract17.wiff.scan
[TG(45:5)]_FA16:0,772.65,499.35,0,20241023_PlasmaExtract17.wiff.scan
[TG(46:0)]_FA16:0,796.74,523.44,4360,20241023_PlasmaExtract17.wiff.scan
[TG(46:1)]_FA16:0,794.72,521.42,1920,20241023_PlasmaExtract17.wiff.scan
[TG(46:2)]_FA16:0,792.71,519.41,600,20241023_PlasmaExtract17.wiff.scan
[TG(46:3)]_FA16:0,790.69,517.39,240,20241023_PlasmaExtract17.wiff.scan
[TG(46:4)]_FA16:0,788.68,515.38,40,20241023_PlasmaExtract17.wiff.scan
[TG(46:5)]_FA16:0,786.66,513.36,200,20241023_PlasmaExtract17.wiff.scan
[TG(46:6)]_FA16:0,784.65,511.35,560,20241023_PlasmaExtract17.wiff.scan
[TG(47:2)]_FA16:0,806.72,533.42,240,20241023_PlasmaExtract17.wiff.scan
[TG(47:3)]_FA16:0,804.71,531.41,80,20241023_PlasmaExtract17.wiff.scan
[TG(47:4)]_FA16:0,802.69,529.39,0,20241023_PlasmaExtract17.wiff.scan
[TG(47:5)]_FA16:0,800.68,527.38,200,20241023_PlasmaExtract17.wiff.scan
[TG(47:6)]_FA16:0,798.66,525.36,560,20241023_PlasmaExtract17.wiff.scan
[TG(48:2)]_FA16:0,820.74,547.44,1640,20241023_PlasmaExtract17.wiff.scan
[TG(48:3)]_FA16:0,818.72,545.42,640,20241023_PlasmaExtract17.wiff.scan
[TG(48:4)]_FA16:0,816.71,543.41,120,20241023_PlasmaExtract17.wiff.scan
[TG(48:5)]_FA16:0,814.69,541.39,40,20241023_PlasmaExtract17.wiff.scan
[TG(48:6)]_FA16:0,812.68,539.38,320,20241023_PlasmaExtract17.wiff.scan
"""[TG(48:7),TG(47:0)]_FA16:0""",810.76,537.46,1320,20241023_PlasmaExtract17.wiff.scan
"""[TG(48:8),TG(47:1)]_FA16:0""",808.74,535.44,680,20241023_PlasmaExtract17.wiff.scan
[TG(49:3)]_FA16:0,832.74,559.44,80,20241023_PlasmaExtract17.wiff.scan
[TG(49:4)]_FA16:0,830.72,557.42,80,20241023_PlasmaExtract17.wiff.scan
[TG(49:5)]_FA16:0,828.71,555.41,40,20241023_PlasmaExtract17.wiff.scan
[TG(49:6)]_FA16:0,826.69,553.39,1000,20241023_PlasmaExtract17.wiff.scan
"""[TG(49:7),TG(48:0)]_FA16:0""",824.77,551.47,6960,20241023_PlasmaExtract17.wiff.scan
"""[TG(49:8),TG(48:1)]_FA16:0""",822.76,549.46,6560,20241023_PlasmaExtract17.wiff.scan
[TG(50:3)]_FA16:0,846.76,573.46,4280,20241023_PlasmaExtract17.wiff.scan
[TG(50:4)]_FA16:0,844.74,571.44,440,20241023_PlasmaExtract17.wiff.scan
[TG(50:6)]_FA16:0,840.71,567.41,240,20241023_PlasmaExtract17.wiff.scan
"""[TG(50:7),TG(49:0)]_FA16:0""",838.79,565.49,840,20241023_PlasmaExtract17.wiff.scan
"""[TG(50:8),TG(49:1)]_FA16:0""",836.77,563.47,1960,20241023_PlasmaExtract17.wiff.scan
"""[TG(50:9),TG(49:2)]_FA16:0""",834.76,561.46,680,20241023_PlasmaExtract17.wiff.scan
[TG(51:4)]_FA16:0,858.76,585.46,120,20241023_PlasmaExtract17.wiff.scan
[TG(51:5)]_FA16:0,856.74,583.44,80,20241023_PlasmaExtract17.wiff.scan
[TG(51:6)]_FA16:0,854.72,581.42,440,20241023_PlasmaExtract17.wiff.scan
"""[TG(51:7),TG(50:0)]_FA16:0""",852.8,579.5,4840,20241023_PlasmaExtract17.wiff.scan
"""[TG(51:8),TG(50:1)]_FA16:0""",850.79,577.49,23480,20241023_PlasmaExtract17.wiff.scan
"""[TG(51:9),TG(50:2)]_FA16:0""",848.77,575.47,13160,20241023_PlasmaExtract17.wiff.scan
"""[TG(52:10),TG(51:3)]_FA16:0""",860.77,587.47,880,20241023_PlasmaExtract17.wiff.scan
[TG(52:4)]_FA16:0,872.77,599.47,8480,20241023_PlasmaExtract17.wiff.scan
[TG(52:6)]_FA16:0,868.74,595.44,200,20241023_PlasmaExtract17.wiff.scan
"""[TG(52:7),TG(51:0)]_FA16:0""",866.82,593.52,280,20241023_PlasmaExtract17.wiff.scan
"""[TG(52:8),TG(51:1)]_FA16:0""",864.8,591.5,600,20241023_PlasmaExtract17.wiff.scan
"""[TG(52:9),TG(51:2)]_FA16:0""",862.79,589.49,600,20241023_PlasmaExtract17.wiff.scan
[TG(53:6)]_FA16:0,882.76,609.46,80,20241023_PlasmaExtract17.wiff.scan
"""[TG(53:7),TG(52:0)]_FA16:0""",880.83,607.53,1120,20241023_PlasmaExtract17.wiff.scan
"""[TG(53:8),TG(52:1)]_FA16:0""",878.82,605.52,7680,20241023_PlasmaExtract17.wiff.scan
"""[TG(53:9),TG(52:2)]_FA16:0""",876.8,603.5,25000,20241023_PlasmaExtract17.wiff.scan
"""[TG(54:12),TG(53:5)]_FA16:0""",884.77,611.47,200,20241023_PlasmaExtract17.wiff.scan
"""[TG(54:7),TG(53:0)]_FA16:0""",894.85,621.55,240,20241023_PlasmaExtract17.wiff.scan
"""[TG(55:7),TG(54:0)]_FA16:0""",908.86,635.56,120,20241023_PlasmaExtract17.wiff.scan
"""[TG(56:10),TG(55:3)]_FA16:0""",916.83,643.53,40,20241023_PlasmaExtract17.wiff.scan
"""[TG(56:11),TG(55:4)]_FA16:0""",914.82,641.52,0,20241023_PlasmaExtract17.wiff.scan
"""[TG(56:12),TG(55:5)]_FA16:0""",912.8,639.5,120,20241023_PlasmaExtract17.wiff.scan
"""[TG(56:13),TG(55:6)]_FA16:0""",910.79,637.49,640,20241023_PlasmaExtract17.wiff.scan
[TG(56:6)]_FA16:0,924.8,651.5,280,20241023_PlasmaExtract17.wiff.scan
"""[TG(56:7),TG(55:0)]_FA16:0""",922.88,649.58,40,20241023_PlasmaExtract17.wiff.scan
"""[TG(56:8),TG(55:1)]_FA16:0""",920.86,647.56,240,20241023_PlasmaExtract17.wiff.scan
"""[TG(57:10),TG(56:3)]_FA16:0""",930.85,657.55,80,20241023_PlasmaExtract17.wiff.scan
"""[TG(57:11),TG(56:4)]_FA16:0""",928.83,655.53,40,20241023_PlasmaExtract17.wiff.scan
"""[TG(57:12),TG(56:5)]_FA16:0""",926.82,653.52,0,20241023_PlasmaExtract17.wiff.scan
"""[TG(57:8),TG(56:1)]_FA16:0""",934.88,661.58,120,20241023_PlasmaExtract17.wiff.scan
"""[TG(57:9),TG(56:2)]_FA16:0""",932.86,659.56,160,20241023_PlasmaExtract17.wiff.scan
"""[TG(58:10),TG(57:3)]_FA16:0""",944.86,671.56,120,20241023_PlasmaExtract17.wiff.scan
"""[TG(58:11),TG(57:4)]_FA16:0""",942.85,669.55,0,20241023_PlasmaExtract17.wiff.scan
"""[TG(58:12),TG(57:5)]_FA16:0""",940.83,667.53,80,20241023_PlasmaExtract17.wiff.scan
"""[TG(58:13),TG(57:6)]_FA16:0""",938.82,665.52,0,20241023_PlasmaExtract17.wiff.scan
"""[TG(58:14),TG(57:7),TG(56:0)]_FA16:0""",936.9,663.6,0,20241023_PlasmaExtract17.wiff.scan
"""[TG(58:8),TG(57:1)]_FA16:0""",948.9,675.6,0,20241023_PlasmaExtract17.wiff.scan
"""[TG(58:9),TG(57:2)]_FA16:0""",946.88,673.58,0,20241023_PlasmaExtract17.wiff.scan
"""[TG(59:10),TG(58:3)]_FA16:0""",958.88,685.58,80,20241023_PlasmaExtract17.wiff.scan
"""[TG(59:11),TG(58:4)]_FA16:0""",956.86,683.56,80,20241023_PlasmaExtract17.wiff.scan
"""[TG(59:12),TG(58:5)]_FA16:0""",954.85,681.55,0,20241023_PlasmaExtract17.wiff.scan
"""[TG(59:13),TG(58:6)]_FA16:0""",952.83,679.53,0,20241023_PlasmaExtract17.wiff.scan
"""[TG(59:9),TG(58:2)]_FA16:0""",960.9,687.6,40,20241023_PlasmaExtract17.wiff.scan
"""[TG(60:10),TG(59:3)]_FA16:0""",972.9,699.6,40,20241023_PlasmaExtract17.wiff.scan
"""[TG(60:11),TG(59:4)]_FA16:0""",970.88,697.58,120,20241023_PlasmaExtract17.wiff.scan
"""[TG(60:12),TG(59:5)]_FA16:0""",968.86,695.56,120,20241023_PlasmaExtract17.wiff.scan
"""[TG(60:13),TG(59:6)]_FA16:0""",966.85,693.55,80,20241023_PlasmaExtract17.wiff.scan
"""[TG(60:14),TG(59:7),TG(58:0)]_FA16:0""",964.93,691.63,0,20241023_PlasmaExtract17.wiff.scan
"""[TG(60:15),TG(59:8),TG(58:1)]_FA16:0""",962.91,689.61,40,20241023_PlasmaExtract17.wiff.scan
"""[TG(60:8),TG(59:1)]_FA16:0""",976.93,703.63,80,20241023_PlasmaExtract17.wiff.scan
"""[TG(60:9),TG(59:2)]_FA16:0""",974.91,701.61,0,20241023_PlasmaExtract17.wiff.scan
"""[TG(61:10),TG(60:3)]_FA16:0""",986.91,713.61,0,20241023_PlasmaExtract17.wiff.scan
"""[TG(61:11),TG(60:4)]_FA16:0""",984.9,711.6,0,20241023_PlasmaExtract17.wiff.scan
"""[TG(61:12),TG(60:5)]_FA16:0""",982.88,709.58,0,20241023_PlasmaExtract17.wiff.scan
