Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Sample_ID,Transition,Match_Group,Lipid,Correct_RT,Max_Intensity,Cage,Mouse,Genotype,Biology,db,FAC,TG,Group,Cluster_Label
760.7,599.5,11.89,43.0,11282023_DOD94_F3_WT_cortex_O3on_01,760.7 -> 599.5,721,[TG(52:5)]_FA16:1,18.02,120.0,DOD94,F3,WT,cortex,n-9,FA16:1,TG(52:5),49,2
760.7,599.5,11.93,43.0,11282023_DOD94_F3_WT_cortex_O3on_01,760.7 -> 599.5,721,[TG(52:5)]_FA16:1,18.02,120.0,DOD94,F3,WT,cortex,n-9,FA16:1,TG(52:5),49,2
760.7,599.5,11.98,43.0,11282023_DOD94_F3_WT_cortex_O3on_01,760.7 -> 599.5,721,[TG(52:5)]_FA16:1,18.02,120.0,DOD94,F3,WT,cortex,n-9,FA16:1,TG(52:5),49,2
760.7,599.5,12.02,43.0,11282023_DOD94_F3_WT_cortex_O3on_01,760.7 -> 599.5,721,[TG(52:5)]_FA16:1,18.02,120.0,DOD94,F3,WT,cortex,n-9,FA16:1,TG(52:5),49,2
760.7,599.5,12.07,43.0,11282023_DOD94_F3_WT_cortex_O3on_01,760.7 -> 599.5,721,[TG(52:5)]_FA16:1,18.02,120.0,DOD94,F3,WT,cortex,n-9,FA16:1,TG(52:5),49,2
760.7,599.5,12.11,43.0,11282023_DOD94_F3_WT_cortex_O3on_01,760.7 -> 599.5,721,[TG(52:5)]_FA16:1,18.02,120.0,DOD94,F3,WT,cortex,n-9,FA16:1,TG(52:5),49,2
760.7,599.5,12.16,43.0,11282023_DOD94_F3_WT_cortex_O3on_01,760.7 -> 599.5,721,[TG(52:5)]_FA16:1,18.02,120.0,DOD94,F3,WT,cortex,n-9,FA16:1,TG(52:5),49,0
760.7,599.5,12.2,43.0,11282023_DOD94_F3_WT_cortex_O3on_01,760.7 -> 599.5,721,[TG(52:5)]_FA16:1,18.02,120.0,DOD94,F3,WT,cortex,n-9,FA16:1,TG(52:5),49,0
760.7,599.5,12.25,43.0,11282023_DOD94_F3_WT_cortex_O3on_01,760.7 -> 599.5,721,[TG(52:5)]_FA16:1,18.02,120.0,DOD94,F3,WT,cortex,n-9,FA16:1,TG(52:5),49,0
760.7,599.5,12.29,115.0,11282023_DOD94_F3_WT_cortex_O3on_01,760.7 -> 599.5,721,[TG(52:5)]_FA16:1,18.02,120.0,DOD94,F3,WT,cortex,n-9,FA16:1,TG(52:5),49,0
760.7,599.5,12.33,43.0,11282023_DOD94_F3_WT_cortex_O3on_01,760.7 -> 599.5,721,[TG(52:5)]_FA16:1,18.02,120.0,DOD94,F3,WT,cortex,n-9,FA16:1,TG(52:5),49,0
760.7,599.5,12.38,43.0,11282023_DOD94_F3_WT_cortex_O3on_01,760.7 -> 599.5,721,[TG(52:5)]_FA16:1,18.02,120.0,DOD94,F3,WT,cortex,n-9,FA16:1,TG(52:5),49,0
760.7,599.5,12.42,43.0,11282023_DOD94_F3_WT_cortex_O3on_01,760.7 -> 599.5,721,[TG(52:5)]_FA16:1,18.02,120.0,DOD94,F3,WT,cortex,n-9,FA16:1,TG(52:5),49,0
760.7,599.5,12.47,43.0,11282023_DOD94_F3_WT_cortex_O3on_01,760.7 -> 599.5,721,[TG(52:5)]_FA16:1,18.02,120.0,DOD94,F3,WT,cortex,n-9,FA16:1,TG(52:5),49,0
760.7,599.5,11.53,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5,725,[TG(52:5)]_FA16:1,10.78,233.0,FAD184,F3,WT,cortex,n-9,FA16:1,TG(52:5),50,2
760.7,599.5,11.58,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5,725,[TG(52:5)]_FA16:1,10.78,233.0,FAD184,F3,WT,cortex,n-9,FA16:1,TG(52:5),50,2
760.7,599.5,11.62,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5,725,[TG(52:5)]_FA16:1,10.78,233.0,FAD184,F3,WT,cortex,n-9,FA16:1,TG(52:5),50,2
760.7,599.5,11.67,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5,725,[TG(52:5)]_FA16:1,10.78,233.0,FAD184,F3,WT,cortex,n-9,FA16:1,TG(52:5),50,2
760.7,599.5,11.71,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5,725,[TG(52:5)]_FA16:1,10.78,233.0,FAD184,F3,WT,cortex,n-9,FA16:1,TG(52:5),50,2
760.7,599.5,11.76,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5,725,[TG(52:5)]_FA16:1,10.78,233.0,FAD184,F3,WT,cortex,n-9,FA16:1,TG(52:5),50,2
760.7,599.5,11.8,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5,725,[TG(52:5)]_FA16:1,10.78,233.0,FAD184,F3,WT,cortex,n-9,FA16:1,TG(52:5),50,2
760.7,599.5,11.85,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5,725,[TG(52:5)]_FA16:1,10.78,233.0,FAD184,F3,WT,cortex,n-9,FA16:1,TG(52:5),50,1
760.7,599.5,11.89,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5,725,[TG(52:5)]_FA16:1,10.78,233.0,FAD184,F3,WT,cortex,n-9,FA16:1,TG(52:5),50,1
760.7,599.5,11.93,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5,725,[TG(52:5)]_FA16:1,10.78,233.0,FAD184,F3,WT,cortex,n-9,FA16:1,TG(52:5),50,1
760.7,599.5,11.98,54.0,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5,725,[TG(52:5)]_FA16:1,10.78,233.0,FAD184,F3,WT,cortex,n-9,FA16:1,TG(52:5),50,1
760.7,599.5,12.02,57.0,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5,725,[TG(52:5)]_FA16:1,10.78,233.0,FAD184,F3,WT,cortex,n-9,FA16:1,TG(52:5),50,1
760.7,599.5,12.07,65.0,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5,725,[TG(52:5)]_FA16:1,10.78,233.0,FAD184,F3,WT,cortex,n-9,FA16:1,TG(52:5),50,1
760.7,599.5,12.11,73.0,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5,725,[TG(52:5)]_FA16:1,10.78,233.0,FAD184,F3,WT,cortex,n-9,FA16:1,TG(52:5),50,1
760.7,599.5,12.16,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5,725,[TG(52:5)]_FA16:1,10.78,233.0,FAD184,F3,WT,cortex,n-9,FA16:1,TG(52:5),50,0
760.7,599.5,12.2,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5,725,[TG(52:5)]_FA16:1,10.78,233.0,FAD184,F3,WT,cortex,n-9,FA16:1,TG(52:5),50,0
760.7,599.5,12.25,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5,725,[TG(52:5)]_FA16:1,10.78,233.0,FAD184,F3,WT,cortex,n-9,FA16:1,TG(52:5),50,0
760.7,599.5,12.29,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5,725,[TG(52:5)]_FA16:1,10.78,233.0,FAD184,F3,WT,cortex,n-9,FA16:1,TG(52:5),50,0
760.7,599.5,12.33,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5,725,[TG(52:5)]_FA16:1,10.78,233.0,FAD184,F3,WT,cortex,n-9,FA16:1,TG(52:5),50,0
760.7,599.5,12.38,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5,725,[TG(52:5)]_FA16:1,10.78,233.0,FAD184,F3,WT,cortex,n-9,FA16:1,TG(52:5),50,0
760.7,599.5,12.42,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5,725,[TG(52:5)]_FA16:1,10.78,233.0,FAD184,F3,WT,cortex,n-9,FA16:1,TG(52:5),50,0
760.7,599.5,12.47,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5,725,[TG(52:5)]_FA16:1,10.78,233.0,FAD184,F3,WT,cortex,n-9,FA16:1,TG(52:5),50,0
760.7,599.5,11.53,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,733,[TG(52:5)]_FA16:1,12.07,3054.0,FAD185,M4,WT,cortex,n-9,FA16:1,TG(52:5),51,0
760.7,599.5,11.58,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,733,[TG(52:5)]_FA16:1,12.07,3054.0,FAD185,M4,WT,cortex,n-9,FA16:1,TG(52:5),51,0
760.7,599.5,11.62,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,733,[TG(52:5)]_FA16:1,12.07,3054.0,FAD185,M4,WT,cortex,n-9,FA16:1,TG(52:5),51,0
760.7,599.5,11.67,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,733,[TG(52:5)]_FA16:1,12.07,3054.0,FAD185,M4,WT,cortex,n-9,FA16:1,TG(52:5),51,0
760.7,599.5,11.71,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,733,[TG(52:5)]_FA16:1,12.07,3054.0,FAD185,M4,WT,cortex,n-9,FA16:1,TG(52:5),51,0
760.7,599.5,11.76,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,733,[TG(52:5)]_FA16:1,12.07,3054.0,FAD185,M4,WT,cortex,n-9,FA16:1,TG(52:5),51,0
760.7,599.5,11.8,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,733,[TG(52:5)]_FA16:1,12.07,3054.0,FAD185,M4,WT,cortex,n-9,FA16:1,TG(52:5),51,0
760.7,599.5,11.85,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,733,[TG(52:5)]_FA16:1,12.07,3054.0,FAD185,M4,WT,cortex,n-9,FA16:1,TG(52:5),51,2
760.7,599.5,11.89,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,733,[TG(52:5)]_FA16:1,12.07,3054.0,FAD185,M4,WT,cortex,n-9,FA16:1,TG(52:5),51,2
760.7,599.5,11.93,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,733,[TG(52:5)]_FA16:1,12.07,3054.0,FAD185,M4,WT,cortex,n-9,FA16:1,TG(52:5),51,2
760.7,599.5,11.98,228.0,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,733,[TG(52:5)]_FA16:1,12.07,3054.0,FAD185,M4,WT,cortex,n-9,FA16:1,TG(52:5),51,2
760.7,599.5,12.02,757.0,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,733,[TG(52:5)]_FA16:1,12.07,3054.0,FAD185,M4,WT,cortex,n-9,FA16:1,TG(52:5),51,2
760.7,599.5,12.07,3054.0,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,733,[TG(52:5)]_FA16:1,12.07,3054.0,FAD185,M4,WT,cortex,n-9,FA16:1,TG(52:5),51,2
760.7,599.5,12.11,1370.0,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,733,[TG(52:5)]_FA16:1,12.07,3054.0,FAD185,M4,WT,cortex,n-9,FA16:1,TG(52:5),51,2
760.7,599.5,12.16,307.0,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,733,[TG(52:5)]_FA16:1,12.07,3054.0,FAD185,M4,WT,cortex,n-9,FA16:1,TG(52:5),51,1
760.7,599.5,12.2,197.0,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,733,[TG(52:5)]_FA16:1,12.07,3054.0,FAD185,M4,WT,cortex,n-9,FA16:1,TG(52:5),51,1
760.7,599.5,12.25,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,733,[TG(52:5)]_FA16:1,12.07,3054.0,FAD185,M4,WT,cortex,n-9,FA16:1,TG(52:5),51,1
760.7,599.5,12.29,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,733,[TG(52:5)]_FA16:1,12.07,3054.0,FAD185,M4,WT,cortex,n-9,FA16:1,TG(52:5),51,1
760.7,599.5,12.33,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,733,[TG(52:5)]_FA16:1,12.07,3054.0,FAD185,M4,WT,cortex,n-9,FA16:1,TG(52:5),51,1
760.7,599.5,12.38,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,733,[TG(52:5)]_FA16:1,12.07,3054.0,FAD185,M4,WT,cortex,n-9,FA16:1,TG(52:5),51,1
760.7,599.5,12.42,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,733,[TG(52:5)]_FA16:1,12.07,3054.0,FAD185,M4,WT,cortex,n-9,FA16:1,TG(52:5),51,1
760.7,599.5,12.47,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,733,[TG(52:5)]_FA16:1,12.07,3054.0,FAD185,M4,WT,cortex,n-9,FA16:1,TG(52:5),51,1
744.6,571.5,10.34,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,0
744.6,571.5,10.38,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,0
744.6,571.5,10.43,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,0
744.6,571.5,10.47,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,0
744.6,571.5,10.52,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,0
744.6,571.5,10.56,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,0
744.6,571.5,10.61,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,2
744.6,571.5,10.65,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,2
744.6,571.5,10.69,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,2
744.6,571.5,10.74,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,2
744.6,571.5,10.78,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,2
744.6,571.5,10.83,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,2
744.6,571.5,10.87,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,2
744.6,571.5,10.92,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,2
744.6,571.5,10.96,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,1
744.6,571.5,11.01,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,1
744.6,571.5,11.05,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,1
744.6,571.5,11.09,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,1
744.6,571.5,11.14,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,1
744.6,571.5,11.18,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,1
744.6,571.5,11.23,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,1
744.6,571.5,11.27,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,1
744.6,571.5,11.32,43.0,11282023_FAD185_M4_WT_cereb_O3on_01,744.6 -> 571.5,472,[TG(52:6)]_FA18:2,16.2,129.0,FAD185,M4,WT,cereb,n-10,,TG(52:6),52,1
744.6,571.5,10.34,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,0
744.6,571.5,10.38,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,0
744.6,571.5,10.43,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,0
744.6,571.5,10.47,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,0
744.6,571.5,10.52,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,0
744.6,571.5,10.56,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,0
744.6,571.5,10.61,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,0
744.6,571.5,10.65,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,0
744.6,571.5,10.69,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,0
744.6,571.5,10.74,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,2
744.6,571.5,10.78,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,2
744.6,571.5,10.83,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,2
744.6,571.5,10.87,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,2
744.6,571.5,10.92,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,2
744.6,571.5,10.96,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,2
744.6,571.5,11.01,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,2
744.6,571.5,11.05,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,1
744.6,571.5,11.09,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,1
744.6,571.5,11.14,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,1
744.6,571.5,11.18,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,1
744.6,571.5,11.23,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,1
744.6,571.5,11.27,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,1
744.6,571.5,11.32,42.0,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5,465,[TG(52:6)]_FA18:2,18.24,83.0,FAD184,F3,WT,cortex,n-10,,TG(52:6),53,1
744.6,571.5,10.34,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,744.6 -> 571.5,473,[TG(52:6)]_FA18:2,15.67,43.0,FAD185,M4,WT,cortex,n-10,,TG(52:6),54,1
744.6,571.5,10.38,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,744.6 -> 571.5,473,[TG(52:6)]_FA18:2,15.67,43.0,FAD185,M4,WT,cortex,n-10,,TG(52:6),54,1
744.6,571.5,10.43,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,744.6 -> 571.5,473,[TG(52:6)]_FA18:2,15.67,43.0,FAD185,M4,WT,cortex,n-10,,TG(52:6),54,1
744.6,571.5,10.47,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,744.6 -> 571.5,473,[TG(52:6)]_FA18:2,15.67,43.0,FAD185,M4,WT,cortex,n-10,,TG(52:6),54,1
744.6,571.5,10.52,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,744.6 -> 571.5,473,[TG(52:6)]_FA18:2,15.67,43.0,FAD185,M4,WT,cortex,n-10,,TG(52:6),54,1
744.6,571.5,10.56,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,744.6 -> 571.5,473,[TG(52:6)]_FA18:2,15.67,43.0,FAD185,M4,WT,cortex,n-10,,TG(52:6),54,1
744.6,571.5,10.61,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,744.6 -> 571.5,473,[TG(52:6)]_FA18:2,15.67,43.0,FAD185,M4,WT,cortex,n-10,,TG(52:6),54,1
744.6,571.5,10.65,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,744.6 -> 571.5,473,[TG(52:6)]_FA18:2,15.67,43.0,FAD185,M4,WT,cortex,n-10,,TG(52:6),54,1
744.6,571.5,10.69,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,744.6 -> 571.5,473,[TG(52:6)]_FA18:2,15.67,43.0,FAD185,M4,WT,cortex,n-10,,TG(52:6),54,2
744.6,571.5,10.74,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,744.6 -> 571.5,473,[TG(52:6)]_FA18:2,15.67,43.0,FAD185,M4,WT,cortex,n-10,,TG(52:6),54,2
744.6,571.5,10.78,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,744.6 -> 571.5,473,[TG(52:6)]_FA18:2,15.67,43.0,FAD185,M4,WT,cortex,n-10,,TG(52:6),54,2
744.6,571.5,10.83,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,744.6 -> 571.5,473,[TG(52:6)]_FA18:2,15.67,43.0,FAD185,M4,WT,cortex,n-10,,TG(52:6),54,2
744.6,571.5,10.87,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,744.6 -> 571.5,473,[TG(52:6)]_FA18:2,15.67,43.0,FAD185,M4,WT,cortex,n-10,,TG(52:6),54,2
744.6,571.5,10.92,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,744.6 -> 571.5,473,[TG(52:6)]_FA18:2,15.67,43.0,FAD185,M4,WT,cortex,n-10,,TG(52:6),54,2
744.6,571.5,10.96,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,744.6 -> 571.5,473,[TG(52:6)]_FA18:2,15.67,43.0,FAD185,M4,WT,cortex,n-10,,TG(52:6),54,2
744.6,571.5,11.01,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,744.6 -> 571.5,473,[TG(52:6)]_FA18:2,15.67,43.0,FAD185,M4,WT,cortex,n-10,,TG(52:6),54,2
744.6,571.5,11.05,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,744.6 -> 571.5,473,[TG(52:6)]_FA18:2,15.67,43.0,FAD185,M4,WT,cortex,n-10,,TG(52:6),54,0
744.6,571.5,11.09,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,744.6 -> 571.5,473,[TG(52:6)]_FA18:2,15.67,43.0,FAD185,M4,WT,cortex,n-10,,TG(52:6),54,0
744.6,571.5,11.14,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,744.6 -> 571.5,473,[TG(52:6)]_FA18:2,15.67,43.0,FAD185,M4,WT,cortex,n-10,,TG(52:6),54,0
744.6,571.5,11.18,43.0,11282023_FAD185_M4_WT_cortex_O3on_01,744.6 -> 571.5,473,[TG(52:6)]_FA18:2,15.67,43.0,FAD185,M4,WT,cortex,n-10,,TG(52:6),54,0
