Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Sample_ID,Transition,Match_Group,Lipid,Correct_RT,Max_Intensity,Cage,Mouse,Genotype,Biology,db,FAC,TG,Group,Cluster_Label
770.7,651.6,13.18,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,205,"[TG(56:7),]_FA16:1",15.0,142.0,DOD73,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),269,2
770.7,651.6,13.22,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,205,"[TG(56:7),]_FA16:1",15.0,142.0,DOD73,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),269,0
770.7,651.6,13.26,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,205,"[TG(56:7),]_FA16:1",15.0,142.0,DOD73,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),269,0
770.7,651.6,13.31,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,205,"[TG(56:7),]_FA16:1",15.0,142.0,DOD73,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),269,0
770.7,651.6,13.35,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,205,"[TG(56:7),]_FA16:1",15.0,142.0,DOD73,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),269,0
770.7,651.6,13.4,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,205,"[TG(56:7),]_FA16:1",15.0,142.0,DOD73,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),269,0
770.7,651.6,13.44,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,205,"[TG(56:7),]_FA16:1",15.0,142.0,DOD73,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),269,0
770.7,651.6,13.49,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,205,"[TG(56:7),]_FA16:1",15.0,142.0,DOD73,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),269,0
770.7,651.6,12.47,200.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,0
770.7,651.6,12.51,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,0
770.7,651.6,12.55,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,0
770.7,651.6,12.6,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,0
770.7,651.6,12.64,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,0
770.7,651.6,12.69,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,0
770.7,651.6,12.73,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,0
770.7,651.6,12.78,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,0
770.7,651.6,12.82,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,2
770.7,651.6,12.87,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,2
770.7,651.6,12.91,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,2
770.7,651.6,12.95,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,2
770.7,651.6,13.0,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,2
770.7,651.6,13.04,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,2
770.7,651.6,13.09,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,2
770.7,651.6,13.13,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,2
770.7,651.6,13.18,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,1
770.7,651.6,13.22,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,1
770.7,651.6,13.26,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,1
770.7,651.6,13.31,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,1
770.7,651.6,13.35,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,1
770.7,651.6,13.4,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,1
770.7,651.6,13.44,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,206,"[TG(56:7),]_FA16:1",12.47,200.0,FAD131,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),270,1
770.7,651.6,12.6,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,207,"[TG(56:7),]_FA16:1",11.67,287.0,FAD131,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),271,0
770.7,651.6,12.64,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,207,"[TG(56:7),]_FA16:1",11.67,287.0,FAD131,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),271,0
770.7,651.6,12.69,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,207,"[TG(56:7),]_FA16:1",11.67,287.0,FAD131,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),271,0
770.7,651.6,12.73,99.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,207,"[TG(56:7),]_FA16:1",11.67,287.0,FAD131,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),271,0
770.7,651.6,12.78,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,207,"[TG(56:7),]_FA16:1",11.67,287.0,FAD131,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),271,0
770.7,651.6,12.82,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,207,"[TG(56:7),]_FA16:1",11.67,287.0,FAD131,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),271,0
770.7,651.6,12.87,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,207,"[TG(56:7),]_FA16:1",11.67,287.0,FAD131,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),271,2
770.7,651.6,12.91,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,207,"[TG(56:7),]_FA16:1",11.67,287.0,FAD131,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),271,2
770.7,651.6,12.95,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,207,"[TG(56:7),]_FA16:1",11.67,287.0,FAD131,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),271,2
770.7,651.6,13.0,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,207,"[TG(56:7),]_FA16:1",11.67,287.0,FAD131,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),271,2
770.7,651.6,13.04,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,207,"[TG(56:7),]_FA16:1",11.67,287.0,FAD131,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),271,2
770.7,651.6,13.09,63.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,207,"[TG(56:7),]_FA16:1",11.67,287.0,FAD131,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),271,2
770.7,651.6,13.13,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,207,"[TG(56:7),]_FA16:1",11.67,287.0,FAD131,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),271,2
770.7,651.6,13.18,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,207,"[TG(56:7),]_FA16:1",11.67,287.0,FAD131,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),271,1
770.7,651.6,13.22,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,207,"[TG(56:7),]_FA16:1",11.67,287.0,FAD131,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),271,1
770.7,651.6,13.27,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,207,"[TG(56:7),]_FA16:1",11.67,287.0,FAD131,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),271,1
770.7,651.6,13.31,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,207,"[TG(56:7),]_FA16:1",11.67,287.0,FAD131,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),271,1
770.7,651.6,13.35,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,207,"[TG(56:7),]_FA16:1",11.67,287.0,FAD131,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),271,1
770.7,651.6,13.4,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,207,"[TG(56:7),]_FA16:1",11.67,287.0,FAD131,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),271,1
770.7,651.6,13.44,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,207,"[TG(56:7),]_FA16:1",11.67,287.0,FAD131,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),271,1
770.7,651.6,13.49,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,207,"[TG(56:7),]_FA16:1",11.67,287.0,FAD131,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),271,1
770.7,651.6,13.53,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,770.7 -> 651.6,207,"[TG(56:7),]_FA16:1",11.67,287.0,FAD131,M2,5xFAD,liver,n-12,FA16:1,TG(56:7),271,1
770.7,651.6,12.69,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,770.7 -> 651.6,208,"[TG(56:7),]_FA16:1",19.84,115.0,FAD131,M4,5xFAD,liver,n-12,FA16:1,TG(56:7),272,1
770.7,651.6,12.73,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,770.7 -> 651.6,208,"[TG(56:7),]_FA16:1",19.84,115.0,FAD131,M4,5xFAD,liver,n-12,FA16:1,TG(56:7),272,1
770.7,651.6,12.78,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,770.7 -> 651.6,208,"[TG(56:7),]_FA16:1",19.84,115.0,FAD131,M4,5xFAD,liver,n-12,FA16:1,TG(56:7),272,1
770.7,651.6,12.82,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,770.7 -> 651.6,208,"[TG(56:7),]_FA16:1",19.84,115.0,FAD131,M4,5xFAD,liver,n-12,FA16:1,TG(56:7),272,1
770.7,651.6,12.87,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,770.7 -> 651.6,208,"[TG(56:7),]_FA16:1",19.84,115.0,FAD131,M4,5xFAD,liver,n-12,FA16:1,TG(56:7),272,1
770.7,651.6,12.91,99.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,770.7 -> 651.6,208,"[TG(56:7),]_FA16:1",19.84,115.0,FAD131,M4,5xFAD,liver,n-12,FA16:1,TG(56:7),272,1
770.7,651.6,12.95,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,770.7 -> 651.6,208,"[TG(56:7),]_FA16:1",19.84,115.0,FAD131,M4,5xFAD,liver,n-12,FA16:1,TG(56:7),272,1
770.7,651.6,13.0,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,770.7 -> 651.6,208,"[TG(56:7),]_FA16:1",19.84,115.0,FAD131,M4,5xFAD,liver,n-12,FA16:1,TG(56:7),272,2
770.7,651.6,13.04,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,770.7 -> 651.6,208,"[TG(56:7),]_FA16:1",19.84,115.0,FAD131,M4,5xFAD,liver,n-12,FA16:1,TG(56:7),272,2
770.7,651.6,13.09,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,770.7 -> 651.6,208,"[TG(56:7),]_FA16:1",19.84,115.0,FAD131,M4,5xFAD,liver,n-12,FA16:1,TG(56:7),272,2
770.7,651.6,13.13,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,770.7 -> 651.6,208,"[TG(56:7),]_FA16:1",19.84,115.0,FAD131,M4,5xFAD,liver,n-12,FA16:1,TG(56:7),272,2
770.7,651.6,13.18,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,770.7 -> 651.6,208,"[TG(56:7),]_FA16:1",19.84,115.0,FAD131,M4,5xFAD,liver,n-12,FA16:1,TG(56:7),272,2
770.7,651.6,13.22,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,770.7 -> 651.6,208,"[TG(56:7),]_FA16:1",19.84,115.0,FAD131,M4,5xFAD,liver,n-12,FA16:1,TG(56:7),272,2
770.7,651.6,13.26,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,770.7 -> 651.6,208,"[TG(56:7),]_FA16:1",19.84,115.0,FAD131,M4,5xFAD,liver,n-12,FA16:1,TG(56:7),272,2
770.7,651.6,13.31,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,770.7 -> 651.6,208,"[TG(56:7),]_FA16:1",19.84,115.0,FAD131,M4,5xFAD,liver,n-12,FA16:1,TG(56:7),272,0
770.7,651.6,13.35,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,770.7 -> 651.6,208,"[TG(56:7),]_FA16:1",19.84,115.0,FAD131,M4,5xFAD,liver,n-12,FA16:1,TG(56:7),272,0
770.7,651.6,13.4,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,770.7 -> 651.6,208,"[TG(56:7),]_FA16:1",19.84,115.0,FAD131,M4,5xFAD,liver,n-12,FA16:1,TG(56:7),272,0
770.7,651.6,13.44,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,770.7 -> 651.6,208,"[TG(56:7),]_FA16:1",19.84,115.0,FAD131,M4,5xFAD,liver,n-12,FA16:1,TG(56:7),272,0
770.7,651.6,13.49,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,770.7 -> 651.6,208,"[TG(56:7),]_FA16:1",19.84,115.0,FAD131,M4,5xFAD,liver,n-12,FA16:1,TG(56:7),272,0
770.7,651.6,13.53,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,770.7 -> 651.6,208,"[TG(56:7),]_FA16:1",19.84,115.0,FAD131,M4,5xFAD,liver,n-12,FA16:1,TG(56:7),272,0
770.7,651.6,13.58,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,770.7 -> 651.6,208,"[TG(56:7),]_FA16:1",19.84,115.0,FAD131,M4,5xFAD,liver,n-12,FA16:1,TG(56:7),272,0
770.7,651.6,13.62,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,770.7 -> 651.6,208,"[TG(56:7),]_FA16:1",19.84,115.0,FAD131,M4,5xFAD,liver,n-12,FA16:1,TG(56:7),272,0
770.7,651.6,12.6,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,1
770.7,651.6,12.64,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,1
770.7,651.6,12.69,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,1
770.7,651.6,12.73,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,1
770.7,651.6,12.78,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,1
770.7,651.6,12.82,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,1
770.7,651.6,12.87,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,1
770.7,651.6,12.91,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,1
770.7,651.6,12.95,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,1
770.7,651.6,13.0,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,0
770.7,651.6,13.04,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,0
770.7,651.6,13.09,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,0
770.7,651.6,13.13,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,0
770.7,651.6,13.18,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,0
770.7,651.6,13.22,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,0
770.7,651.6,13.27,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,0
770.7,651.6,13.31,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,2
770.7,651.6,13.35,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,2
770.7,651.6,13.4,83.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,2
770.7,651.6,13.44,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,2
770.7,651.6,13.49,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,2
770.7,651.6,13.53,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,2
770.7,651.6,13.58,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,770.7 -> 651.6,209,"[TG(56:7),]_FA16:1",20.46,134.0,FAD173,M1,5xFAD,liver,n-12,FA16:1,TG(56:7),273,2
840.8,651.6,12.53,73.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,840.8 -> 651.6,520,"[TG(56:7),]_FA16:1",12.89,1356.0,DOD73,M2,5xFAD,liver,n-7,FA16:1,TG(56:7),274,0
840.8,651.6,12.58,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,840.8 -> 651.6,520,"[TG(56:7),]_FA16:1",12.89,1356.0,DOD73,M2,5xFAD,liver,n-7,FA16:1,TG(56:7),274,0
840.8,651.6,12.62,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,840.8 -> 651.6,520,"[TG(56:7),]_FA16:1",12.89,1356.0,DOD73,M2,5xFAD,liver,n-7,FA16:1,TG(56:7),274,0
840.8,651.6,12.67,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,840.8 -> 651.6,520,"[TG(56:7),]_FA16:1",12.89,1356.0,DOD73,M2,5xFAD,liver,n-7,FA16:1,TG(56:7),274,0
840.8,651.6,12.71,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,840.8 -> 651.6,520,"[TG(56:7),]_FA16:1",12.89,1356.0,DOD73,M2,5xFAD,liver,n-7,FA16:1,TG(56:7),274,0
840.8,651.6,12.76,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,840.8 -> 651.6,520,"[TG(56:7),]_FA16:1",12.89,1356.0,DOD73,M2,5xFAD,liver,n-7,FA16:1,TG(56:7),274,0
840.8,651.6,12.8,109.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,840.8 -> 651.6,520,"[TG(56:7),]_FA16:1",12.89,1356.0,DOD73,M2,5xFAD,liver,n-7,FA16:1,TG(56:7),274,0
840.8,651.6,12.85,478.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,840.8 -> 651.6,520,"[TG(56:7),]_FA16:1",12.89,1356.0,DOD73,M2,5xFAD,liver,n-7,FA16:1,TG(56:7),274,2
840.8,651.6,12.89,503.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,840.8 -> 651.6,520,"[TG(56:7),]_FA16:1",12.89,1356.0,DOD73,M2,5xFAD,liver,n-7,FA16:1,TG(56:7),274,2
840.8,651.6,12.93,494.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,840.8 -> 651.6,520,"[TG(56:7),]_FA16:1",12.89,1356.0,DOD73,M2,5xFAD,liver,n-7,FA16:1,TG(56:7),274,2
840.8,651.6,12.98,112.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,840.8 -> 651.6,520,"[TG(56:7),]_FA16:1",12.89,1356.0,DOD73,M2,5xFAD,liver,n-7,FA16:1,TG(56:7),274,2
840.8,651.6,13.02,836.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,840.8 -> 651.6,520,"[TG(56:7),]_FA16:1",12.89,1356.0,DOD73,M2,5xFAD,liver,n-7,FA16:1,TG(56:7),274,2
840.8,651.6,13.07,454.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,840.8 -> 651.6,520,"[TG(56:7),]_FA16:1",12.89,1356.0,DOD73,M2,5xFAD,liver,n-7,FA16:1,TG(56:7),274,2
840.8,651.6,13.11,426.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,840.8 -> 651.6,520,"[TG(56:7),]_FA16:1",12.89,1356.0,DOD73,M2,5xFAD,liver,n-7,FA16:1,TG(56:7),274,2
840.8,651.6,13.16,347.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,840.8 -> 651.6,520,"[TG(56:7),]_FA16:1",12.89,1356.0,DOD73,M2,5xFAD,liver,n-7,FA16:1,TG(56:7),274,2
840.8,651.6,13.2,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,840.8 -> 651.6,520,"[TG(56:7),]_FA16:1",12.89,1356.0,DOD73,M2,5xFAD,liver,n-7,FA16:1,TG(56:7),274,1
840.8,651.6,13.25,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,840.8 -> 651.6,520,"[TG(56:7),]_FA16:1",12.89,1356.0,DOD73,M2,5xFAD,liver,n-7,FA16:1,TG(56:7),274,1
840.8,651.6,13.29,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,840.8 -> 651.6,520,"[TG(56:7),]_FA16:1",12.89,1356.0,DOD73,M2,5xFAD,liver,n-7,FA16:1,TG(56:7),274,1
