Purity,Lipid,Sample_ID,db,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Transition,FAC,TG,Group,Cluster_Label,Max_Intensity,RT_Start,RT_End,Area,Group_Intensity,Group_Threshold,Area_DDT,Area_HW_DDT,Area_Ratio,Area_DDT_Ratio,Area_HW_DDT_Ratio
RBD,[TG(52:3)]_FA18:1,RBDCanola_O3on_150gN3_02082023,n-7,792.7,575.6,16.07,1009.0,792.7 -> 575.6,FA18:1,"TG(52:3), TG(53:10)",23,2,1009.0,15.91,16.32,246.0,"[285.0400085449219, 291.20001220703125, 293.0600280761719, 301.1400146484375, 302.780029296875, 384.1200256347656, 397.02001953125, 414.4200439453125, 449.98004150390625, 457.8200378417969, 458.52001953125, 465.52001953125, 527.8800659179688, 547.9200439453125, 548.2200317382812, 562.3600463867188, 598.4200439453125, 774.2200317382812, 787.4600830078125, 830.2000732421875, 906.300048828125, 947.1200561523438, 980.10009765625, 993.5200805664062, 996.2200927734375, 1009.3800659179688]",401.0,230.0,313.0,2.369918699186992,2.117391304347826,1.1277955271565496
RBD,[TG(52:3)]_FA18:1,RBDCanola_O3on_150gN3_02082023,n-9,764.6,575.6,16.16,3097.0,764.6 -> 575.6,FA18:1,"TG(52:3), TG(53:10)",26,0,3097.0,15.93,16.36,583.0,"[582.4800415039062, 606.8800659179688, 708.56005859375, 742.6400756835938, 743.0400390625, 767.4400634765625, 789.1000366210938, 821.6200561523438, 883.2000732421875, 934.4800415039062, 962.10009765625, 1003.0401000976562, 1058.360107421875, 1087.10009765625, 1126.300048828125, 1128.860107421875, 1164.380126953125, 1356.2000732421875, 1380.0400390625, 1591.1800537109375, 1669.1201171875, 2065.780029296875, 2081.480224609375, 2530.7802734375, 2694.340087890625, 2995.76025390625, 3096.64013671875]",843.0,487.0,353.0,2.369918699186992,2.117391304347826,1.1277955271565496
RBD,[TG(52:4)]_FA18:1,RBDCanola_O3on_150gN3_02082023,n-7,790.7,573.6,14.31,492.0,790.7 -> 573.6,FA18:1,TG(52:4),5,2,492.0,14.13,14.54,143.0,"[190.36001586914062, 239.3200225830078, 243.8400115966797, 272.280029296875, 284.280029296875, 301.4000244140625, 304.9200134277344, 317.3800354003906, 323.4000244140625, 337.1800231933594, 351.5000305175781, 359.8800354003906, 385.5000305175781, 387.02001953125, 395.9200134277344, 396.1400146484375, 399.7400207519531, 409.72003173828125, 410.4200439453125, 412.34002685546875, 443.2000427246094, 456.2400207519531, 460.60003662109375, 473.46002197265625, 492.0800476074219]",372.0,104.0,120.0,1.944055944055944,2.355769230769231,2.5083333333333333
RBD,[TG(52:4)]_FA18:1,RBDCanola_O3on_150gN3_02082023,n-9,762.6,573.6,14.35,1317.0,762.6 -> 573.6,FA18:1,TG(52:4),8,0,1317.0,14.14,14.56,278.0,"[237.98001098632812, 275.22003173828125, 287.760009765625, 301.46002197265625, 361.8000183105469, 370.4200134277344, 407.0000305175781, 425.8000183105469, 445.84002685546875, 476.0000305175781, 515.780029296875, 583.2000122070312, 620.0400390625, 631.4400634765625, 647.2000732421875, 701.2600708007812, 728.6400756835938, 933.5200805664062, 933.7600708007812, 1059.0400390625, 1163.4400634765625, 1269.4801025390625, 1290.300048828125, 1317.06005859375, 1317.2000732421875]",401.0,245.0,301.0,1.944055944055944,2.355769230769231,2.5083333333333333
RBD,[TG(54:2)]_FA18:1,RBDCanola_O3on_150gN3_02082023,n-7,822.7,605.6,19.98,1725.0,822.7 -> 605.6,FA18:1,"TG(54:2), TG(55:9)",86,4,1725.0,19.9,20.16,309.0,"[268.8800048828125, 268.8800048828125, 280.4000244140625, 307.9200134277344, 310.9400329589844, 313.7400207519531, 313.7400207519531, 318.3000183105469, 327.2400207519531, 338.4400329589844, 360.280029296875, 368.9200134277344, 369.1400146484375, 372.0000305175781, 390.1800231933594, 390.1800231933594, 409.9400329589844, 418.08001708984375, 420.1400146484375, 420.6400146484375, 441.8800354003906, 446.7600402832031, 453.8000183105469, 458.2600402832031, 468.4000244140625, 484.48004150390625, 497.0800476074219, 497.0800476074219, 499.2000427246094, 509.34002685546875, 514.1400146484375, 514.1400146484375, 518.8800659179688, 519.1400146484375, 524.1000366210938, 528.9000244140625, 533.280029296875, 533.4400634765625, 541.0800170898438, 543.9400634765625, 548.6000366210938, 553.6800537109375, 553.6800537109375, 554.760009765625, 555.0800170898438, 560.800048828125, 569.8600463867188, 570.820068359375, 572.6800537109375, 574.2000122070312, 580.0000610351562, 589.280029296875, 594.0400390625, 602.320068359375, 604.1800537109375, 604.56005859375, 615.280029296875, 631.2000732421875, 636.0000610351562, 636.7400512695312, 659.9200439453125, 660.4200439453125, 660.4200439453125, 663.800048828125, 663.800048828125, 666.3600463867188, 672.780029296875, 675.4000244140625, 678.1200561523438, 678.1200561523438, 682.0400390625, 682.0400390625, 700.300048828125, 749.5200805664062, 749.5200805664062, 750.5200805664062, 750.5200805664062, 765.9600830078125, 765.9600830078125, 850.5000610351562, 850.5000610351562, 946.4200439453125, 946.4200439453125, 946.840087890625, 946.840087890625, 992.7000732421875, 992.7000732421875, 1169.5001220703125, 1169.5001220703125, 1304.6201171875, 1304.6201171875, 1332.9600830078125, 1332.9600830078125, 1525.6800537109375, 1525.6800537109375, 1536.7801513671875, 1536.7801513671875, 1551.2000732421875, 1551.2000732421875, 1603.7000732421875, 1603.7000732421875, 1626.7000732421875, 1626.7000732421875, 1725.320068359375, 1725.320068359375]",490.0,309.0,309.0,4.135922330097087,4.1618122977346275,2.4466019417475726
RBD,[TG(54:2)]_FA18:1,RBDCanola_O3on_150gN3_02082023,n-9,794.6,605.6,20.04,7721.0,794.6 -> 605.6,FA18:1,"TG(54:2), TG(55:9)",89,4,7721.0,19.7,20.25,1278.0,"[468.1400451660156, 493.7600402832031, 557.780029296875, 585.8800659179688, 591.4600219726562, 633.2400512695312, 682.9600219726562, 684.5000610351562, 684.8800659179688, 696.9400634765625, 700.6000366210938, 712.0200805664062, 716.3600463867188, 722.780029296875, 727.320068359375, 747.5000610351562, 758.6400756835938, 771.5200805664062, 777.9200439453125, 780.7000732421875, 793.5000610351562, 798.8800659179688, 800.320068359375, 801.4000854492188, 802.4600830078125, 802.4600830078125, 803.9400634765625, 807.820068359375, 810.320068359375, 817.8600463867188, 819.2000732421875, 822.6200561523438, 825.3600463867188, 837.4200439453125, 863.9600830078125, 868.2800903320312, 875.300048828125, 882.320068359375, 885.580078125, 896.2400512695312, 896.2400512695312, 899.2800903320312, 910.6400756835938, 920.1000366210938, 920.1000366210938, 920.7000732421875, 925.1600952148438, 925.1600952148438, 926.7200927734375, 928.06005859375, 940.06005859375, 991.9000854492188, 991.9000854492188, 998.9600830078125, 1016.7600708007812, 1022.9400634765625, 1023.5200805664062, 1039.9200439453125, 1039.9200439453125, 1064.6201171875, 1092.60009765625, 1097.080078125, 1120.880126953125, 1137.340087890625, 1137.340087890625, 1160.0201416015625, 1180.880126953125, 1180.880126953125, 1225.1800537109375, 1225.1800537109375, 1227.64013671875, 1227.64013671875, 1300.7000732421875, 1300.7000732421875, 1315.4600830078125, 1339.860107421875, 1552.9600830078125, 1552.9600830078125, 1585.06005859375, 1585.06005859375, 1701.5001220703125, 1701.5001220703125, 1766.860107421875, 1766.860107421875, 2132.960205078125, 2132.960205078125, 2320.6201171875, 2320.6201171875, 2852.66015625, 2852.66015625, 3429.76025390625, 3429.76025390625, 3890.020263671875, 3890.020263671875, 4572.0205078125, 4572.0205078125, 5440.26025390625, 5440.26025390625, 6079.3203125, 6079.3203125, 6944.26025390625, 6944.26025390625, 7183.12060546875, 7183.12060546875, 7721.20068359375, 7721.20068359375]",848.0,1286.0,756.0,4.135922330097087,4.1618122977346275,2.4466019417475726
RBD,[TG(54:3)]_FA18:1,RBDCanola_O3on_150gN3_02082023,n-7,820.7,603.6,18.01,11771.0,820.7 -> 603.6,FA18:1,"TG(54:3), TG(55:10)",68,2,11771.0,17.77,18.17,1766.0,"[518.300048828125, 640.820068359375, 660.02001953125, 770.6800537109375, 898.56005859375, 1024.9000244140625, 1208.7200927734375, 1322.820068359375, 1551.06005859375, 1815.4600830078125, 2843.080322265625, 2916.460205078125, 3903.22021484375, 4460.7802734375, 4607.26025390625, 5930.7001953125, 6278.66064453125, 7533.00048828125, 7566.28076171875, 9234.380859375, 9582.6611328125, 10638.3603515625, 11223.0009765625, 11771.0205078125]",871.0,1718.0,1536.0,4.381087202718007,4.451105937136205,3.380859375
RBD,[TG(54:3)]_FA18:1,RBDCanola_O3on_150gN3_02082023,n-9,792.6,603.6,18.01,63686.0,792.6 -> 603.6,FA18:1,"TG(54:3), TG(55:10)",71,0,63686.0,17.77,18.19,7737.0,"[831.2200317382812, 1077.9000244140625, 1487.60009765625, 1615.360107421875, 1938.10009765625, 2582.520263671875, 2807.3203125, 3117.420166015625, 3579.16015625, 3927.2802734375, 4998.060546875, 5510.6005859375, 7914.92041015625, 10434.7412109375, 12938.6611328125, 17391.140625, 19997.48046875, 28026.7421875, 29448.3828125, 39832.36328125, 42905.58203125, 52694.04296875, 56029.765625, 61513.46484375, 63685.9453125]",1715.0,7647.0,5193.0,4.381087202718007,4.451105937136205,3.380859375
RBD,[TG(54:4)]_FA18:1,RBDCanola_O3on_150gN3_02082023,n-7,818.7,601.6,16.1,3560.0,818.7 -> 601.6,FA18:1,"TG(54:4), TG(55:11)",77,0,3560.0,15.89,16.31,587.0,"[231.58001708984375, 294.2400207519531, 306.22003173828125, 342.0400390625, 359.96002197265625, 375.6200256347656, 399.0600280761719, 402.3600158691406, 524.7000122070312, 560.1800537109375, 637.1800537109375, 800.8800659179688, 983.2800903320312, 1010.4600830078125, 1064.06005859375, 1361.16015625, 1570.2401123046875, 1881.10009765625, 2266.480224609375, 2464.920166015625, 2634.540283203125, 2716.400146484375, 3030.18017578125, 3161.960205078125, 3359.16015625, 3560.100341796875]",442.0,538.0,464.0,3.7274275979557068,3.992565055762082,3.7349137931034484
RBD,[TG(54:4)]_FA18:1,RBDCanola_O3on_150gN3_02082023,n-9,790.6,601.6,16.12,17709.0,790.6 -> 601.6,FA18:1,"TG(54:4), TG(55:11)",80,2,17709.0,15.9,16.32,2188.0,"[418.02001953125, 420.34002685546875, 459.86004638671875, 466.10003662109375, 560.820068359375, 576.1200561523438, 587.1200561523438, 621.06005859375, 684.6000366210938, 907.1400756835938, 988.4200439453125, 1470.360107421875, 1500.380126953125, 2451.360107421875, 2464.22021484375, 3735.060302734375, 4180.740234375, 5842.66064453125, 6801.74072265625, 9792.400390625, 10458.2412109375, 13130.80078125, 14808.80078125, 16083.80078125, 17519.341796875, 17709.400390625]",566.0,2148.0,1733.0,3.7274275979557068,3.992565055762082,3.7349137931034484
RBD,[TG(54:5)]_FA18:1,RBDCanola_O3on_150gN3_02082023,n-7,816.7,599.6,14.28,891.0,816.7 -> 599.6,FA18:1,TG(54:5),41,1,891.0,14.11,14.54,272.0,"[266.82000732421875, 345.6600341796875, 393.9400329589844, 460.5400390625, 507.86004638671875, 514.7400512695312, 522.0800170898438, 527.9200439453125, 534.02001953125, 574.800048828125, 582.4800415039062, 586.9800415039062, 588.1800537109375, 599.3400268554688, 644.280029296875, 678.3600463867188, 682.6000366210938, 693.6000366210938, 706.6000366210938, 739.56005859375, 809.9400634765625, 814.6200561523438, 815.300048828125, 825.4600830078125, 829.7600708007812, 851.5000610351562, 891.4800415039062]",608.0,175.0,204.0,2.4080882352941178,3.422857142857143,3.2745098039215685
RBD,[TG(54:5)]_FA18:1,RBDCanola_O3on_150gN3_02082023,n-9,788.6,599.6,14.33,3415.0,788.6 -> 599.6,FA18:1,TG(54:5),44,0,3415.0,14.07,14.49,655.0,"[548.5000610351562, 621.4800415039062, 634.8800659179688, 654.6200561523438, 705.6600341796875, 786.2000732421875, 885.2600708007812, 963.300048828125, 1014.320068359375, 1348.0001220703125, 1358.9600830078125, 1381.2801513671875, 1501.360107421875, 1648.18017578125, 1676.5401611328125, 1716.0201416015625, 1721.840087890625, 1980.7601318359375, 2141.080078125, 2155.740234375, 2516.540283203125, 2841.880126953125, 3164.14013671875, 3345.880126953125, 3415.2001953125]",755.0,599.0,668.0,2.4080882352941178,3.422857142857143,3.2745098039215685
