Start,End,Path,Edge_Genes,Edge_Reactions,Num_Reactions,Combo_Zscore
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL1 ; ELOVL7 ; ELOVL3 ; ELOVL1 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL1 ; ELOVL7 ; ELOVL3 ; ELOVL1 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL1 ; ELOVL7 ; ELOVL3 ; ELOVL3,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL1 ; ELOVL7 ; ELOVL3 ; ELOVL3 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL1 ; ELOVL7 ; ELOVL3 ; ELOVL3 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(22:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0),ELOVL6 ; ELOVL1 ; ELOVL3,57 ; 65 ; 66,3,1.7284534836043153
FA(16:0),FA(24:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0),ELOVL6 ; ELOVL1 ; ELOVL3 ; ELOVL1,57 ; 65 ; 66 ; 67,4,1.581188500903558
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL1 ; ELOVL3 ; ELOVL1 ; ELOVL1,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL1 ; ELOVL3 ; ELOVL1 ; ELOVL1 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL1 ; ELOVL3 ; ELOVL1 ; ELOVL1 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL1 ; ELOVL3 ; ELOVL1 ; ELOVL3,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL1 ; ELOVL3 ; ELOVL1 ; ELOVL3 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL1 ; ELOVL3 ; ELOVL1 ; ELOVL3 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(24:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0),ELOVL6 ; ELOVL1 ; ELOVL3 ; ELOVL7,57 ; 65 ; 66 ; 67,4,1.581188500903558
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL1 ; ELOVL3 ; ELOVL7 ; ELOVL1,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL1 ; ELOVL3 ; ELOVL7 ; ELOVL1 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL1 ; ELOVL3 ; ELOVL7 ; ELOVL1 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL1 ; ELOVL3 ; ELOVL7 ; ELOVL3,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL1 ; ELOVL3 ; ELOVL7 ; ELOVL3 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL1 ; ELOVL3 ; ELOVL7 ; ELOVL3 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(24:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0),ELOVL6 ; ELOVL1 ; ELOVL3 ; ELOVL3,57 ; 65 ; 66 ; 67,4,1.581188500903558
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL1 ; ELOVL3 ; ELOVL3 ; ELOVL1,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL1 ; ELOVL3 ; ELOVL3 ; ELOVL1 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL1 ; ELOVL3 ; ELOVL3 ; ELOVL1 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL1 ; ELOVL3 ; ELOVL3 ; ELOVL3,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL1 ; ELOVL3 ; ELOVL3 ; ELOVL3 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL1 ; ELOVL3 ; ELOVL3 ; ELOVL3 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(20:0),FA(16:0) -> FA(18:0) -> FA(20:0),ELOVL6 ; ELOVL7,57 ; 65,2,1.7559021671222195
FA(16:0),FA(22:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0),ELOVL6 ; ELOVL7 ; ELOVL1,57 ; 65 ; 66,3,1.7284534836043153
FA(16:0),FA(24:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0),ELOVL6 ; ELOVL7 ; ELOVL1 ; ELOVL1,57 ; 65 ; 66 ; 67,4,1.581188500903558
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL7 ; ELOVL1 ; ELOVL1 ; ELOVL1,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL7 ; ELOVL1 ; ELOVL1 ; ELOVL1 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL7 ; ELOVL1 ; ELOVL1 ; ELOVL1 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL7 ; ELOVL1 ; ELOVL1 ; ELOVL3,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL7 ; ELOVL1 ; ELOVL1 ; ELOVL3 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL7 ; ELOVL1 ; ELOVL1 ; ELOVL3 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(24:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0),ELOVL6 ; ELOVL7 ; ELOVL1 ; ELOVL7,57 ; 65 ; 66 ; 67,4,1.581188500903558
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL7 ; ELOVL1 ; ELOVL7 ; ELOVL1,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL7 ; ELOVL1 ; ELOVL7 ; ELOVL1 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL7 ; ELOVL1 ; ELOVL7 ; ELOVL1 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL7 ; ELOVL1 ; ELOVL7 ; ELOVL3,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL7 ; ELOVL1 ; ELOVL7 ; ELOVL3 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL7 ; ELOVL1 ; ELOVL7 ; ELOVL3 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(24:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0),ELOVL6 ; ELOVL7 ; ELOVL1 ; ELOVL3,57 ; 65 ; 66 ; 67,4,1.581188500903558
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL7 ; ELOVL1 ; ELOVL3 ; ELOVL1,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL7 ; ELOVL1 ; ELOVL3 ; ELOVL1 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL7 ; ELOVL1 ; ELOVL3 ; ELOVL1 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL7 ; ELOVL1 ; ELOVL3 ; ELOVL3,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL7 ; ELOVL1 ; ELOVL3 ; ELOVL3 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL7 ; ELOVL1 ; ELOVL3 ; ELOVL3 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(22:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0),ELOVL6 ; ELOVL7 ; ELOVL7,57 ; 65 ; 66,3,1.7284534836043153
FA(16:0),FA(24:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0),ELOVL6 ; ELOVL7 ; ELOVL7 ; ELOVL1,57 ; 65 ; 66 ; 67,4,1.581188500903558
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL7 ; ELOVL7 ; ELOVL1 ; ELOVL1,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL7 ; ELOVL7 ; ELOVL1 ; ELOVL1 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL7 ; ELOVL7 ; ELOVL1 ; ELOVL1 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL7 ; ELOVL7 ; ELOVL1 ; ELOVL3,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL7 ; ELOVL7 ; ELOVL1 ; ELOVL3 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL7 ; ELOVL7 ; ELOVL1 ; ELOVL3 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(24:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0),ELOVL6 ; ELOVL7 ; ELOVL7 ; ELOVL7,57 ; 65 ; 66 ; 67,4,1.581188500903558
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL7 ; ELOVL7 ; ELOVL7 ; ELOVL1,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL7 ; ELOVL7 ; ELOVL7 ; ELOVL1 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL7 ; ELOVL7 ; ELOVL7 ; ELOVL1 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL7 ; ELOVL7 ; ELOVL7 ; ELOVL3,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL7 ; ELOVL7 ; ELOVL7 ; ELOVL3 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL7 ; ELOVL7 ; ELOVL7 ; ELOVL3 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(24:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0),ELOVL6 ; ELOVL7 ; ELOVL7 ; ELOVL3,57 ; 65 ; 66 ; 67,4,1.581188500903558
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL7 ; ELOVL7 ; ELOVL3 ; ELOVL1,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL7 ; ELOVL7 ; ELOVL3 ; ELOVL1 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL7 ; ELOVL7 ; ELOVL3 ; ELOVL1 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL7 ; ELOVL7 ; ELOVL3 ; ELOVL3,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL7 ; ELOVL7 ; ELOVL3 ; ELOVL3 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL7 ; ELOVL7 ; ELOVL3 ; ELOVL3 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(22:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0),ELOVL6 ; ELOVL7 ; ELOVL3,57 ; 65 ; 66,3,1.7284534836043153
FA(16:0),FA(24:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0),ELOVL6 ; ELOVL7 ; ELOVL3 ; ELOVL1,57 ; 65 ; 66 ; 67,4,1.581188500903558
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL7 ; ELOVL3 ; ELOVL1 ; ELOVL1,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL7 ; ELOVL3 ; ELOVL1 ; ELOVL1 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL7 ; ELOVL3 ; ELOVL1 ; ELOVL1 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL7 ; ELOVL3 ; ELOVL1 ; ELOVL3,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL7 ; ELOVL3 ; ELOVL1 ; ELOVL3 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL7 ; ELOVL3 ; ELOVL1 ; ELOVL3 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(24:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0),ELOVL6 ; ELOVL7 ; ELOVL3 ; ELOVL7,57 ; 65 ; 66 ; 67,4,1.581188500903558
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL7 ; ELOVL3 ; ELOVL7 ; ELOVL1,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL7 ; ELOVL3 ; ELOVL7 ; ELOVL1 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL7 ; ELOVL3 ; ELOVL7 ; ELOVL1 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL7 ; ELOVL3 ; ELOVL7 ; ELOVL3,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL7 ; ELOVL3 ; ELOVL7 ; ELOVL3 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL7 ; ELOVL3 ; ELOVL7 ; ELOVL3 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(24:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0),ELOVL6 ; ELOVL7 ; ELOVL3 ; ELOVL3,57 ; 65 ; 66 ; 67,4,1.581188500903558
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL7 ; ELOVL3 ; ELOVL3 ; ELOVL1,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL7 ; ELOVL3 ; ELOVL3 ; ELOVL1 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
