Lipid,Class,DOD73-5xFAD-M2liver_033123,FAD131-5xFAD-M1liver_033123,FAD131-5xFAD-M2liver_033123,FAD131-5xFAD-M4liver_033123,FAD173-5xFAD-M1liver_033123,DOD73m2_500x_N1__liverLD__8_8_23,FAD131m1_500x_N1__liverLD__8_8_23,FAD131m2_500x_N1__liverLD__8_8_23,FAD131m4_500x_N1__liverLD__8_8_23,FAD173m1_500x_N1__liverLD__8_8_23,Blank_500x_N1__liverLD__8_8_23,Title1,Title2,Title,length1,length2,Blank_name
PS (42:6),PS,32229.522247314453,35574.02261352539,33654.62255859375,32513.7822265625,32897.10250854492,2000.4401359558105,1963.2001304626465,1958.8201293945312,2000.5001373291016,1958.8801307678223,1958.820140838623,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (44:0),PS,22558.20150756836,22225.001525878906,22519.181518554688,22855.80160522461,22786.081573486328,2002.660140991211,2004.540138244629,2000.860149383545,2000.1601371765137,2000.2401390075684,2020.480136871338,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (44:1),PS,24543.341747283936,26506.641777038574,28409.982109069824,25065.221954345703,25208.48183441162,2004.1801300048828,2006.2401428222656,2002.0001335144043,2001.280143737793,2001.6601486206055,2000.7601356506348,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (44:10),PS,25846.24188232422,30029.242218017578,30520.942184448242,28000.701873779297,28118.701950073242,2071.3601570129395,2006.7801475524902,2001.6801490783691,2001.6001510620117,2002.9601364135742,2000.6401481628418,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (44:2),PS,27559.542114257812,31487.822372436523,32473.542392730713,22833.041748046875,33426.62226104736,2003.0801315307617,2005.7201499938965,2058.1401443481445,2002.0801315307617,2002.7201309204102,2001.6201477050781,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (44:4),PS,23949.64158630371,26576.741790771484,25331.641799926758,24177.76171875,27686.602157592773,2003.8001403808594,2005.880142211914,2002.0801467895508,2000.960147857666,2002.380142211914,2000.5601348876953,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (44:5),PS,21531.421600341797,21658.961547851562,24012.101837158203,24699.06185913086,23645.481658935547,2003.9801483154297,2005.7001419067383,2001.5201454162598,2051.800148010254,2001.8401527404785,2001.3801498413086,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PS (44:6),PS,23706.501724243164,27353.681869506836,23861.861602783203,21104.821365356445,23422.58169555664,2003.8201332092285,2004.6801452636719,2001.2001495361328,2001.3001403808594,2002.0601615905762,2000.4001350402832,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (20:0),PS,65763.54431152344,66917.26501464844,73208.18524169922,77590.18518066406,60809.243896484375,1960.7201309204102,1963.7801322937012,1959.660140991211,1959.6601333618164,1960.2601165771484,1958.2601318359375,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (28:0),PS,29457.362060546875,27886.141998291016,29402.44219970703,28081.50210571289,31263.40219116211,2040.1601448059082,1983.4401397705078,1959.2401428222656,1958.740146636963,1960.3401374816895,1979.7401428222656,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (30:0),PS,32678.642333984375,36162.0026550293,35602.862548828125,34817.70233154297,32338.422286987305,2027.520133972168,1964.2601356506348,1959.080135345459,1958.8401374816895,1959.9001388549805,1958.6201400756836,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (30:1),PS,25541.021827697754,23805.241653442383,27858.022064208984,24342.38185119629,25381.041946411133,1961.6201362609863,1962.9801330566406,1959.4801292419434,1959.5601348876953,1961.0201377868652,1958.5401344299316,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (32:0),PS,52445.04382324219,46515.20343017578,50568.16326904297,47680.22381591797,47310.26348876953,1961.540126800537,1961.2001342773438,1959.9401321411133,1959.2001419067383,1958.5601348876953,1985.5401458740234,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (32:1),PS,99901.14709472656,96334.40600585938,95350.32666015625,95496.4462890625,98645.84655761719,1961.6601295471191,1962.7201347351074,1959.280128479004,1960.7801513671875,1960.9601440429688,1957.9801445007324,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (34:0),PS,47102.4033203125,47997.103271484375,45922.343200683594,46671.12341308594,45560.263244628906,1961.4201354980469,1962.440128326416,1962.2601432800293,1990.0001335144043,1960.140151977539,1959.6801414489746,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (34:1),PS,32826.582275390625,32586.822265625,31932.002319335938,31742.26251220703,30634.12191772461,1960.4001197814941,1963.0601425170898,1959.2401428222656,1957.8601379394531,1985.7601432800293,2029.280143737793,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (34:2),PS,27987.16194152832,28366.202117919922,29158.562103271484,26955.701690673828,28824.821884155273,1961.520133972168,1963.340129852295,1988.060146331787,1959.6001434326172,1959.220142364502,1959.18013381958,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (34:2)_2,PS,34538.002532958984,29424.342254638672,30717.20230102539,29214.60205078125,27798.721908569336,1975.18013381958,1962.7001457214355,1958.9801330566406,1959.6801490783691,1982.16015625,1958.200138092041,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (34:4),PS,27720.44203186035,26619.981811523438,28945.921981811523,27259.441848754883,28100.722061157227,1962.2401428222656,1963.020133972168,1959.3001327514648,1958.9401397705078,1960.500129699707,1999.0401458740234,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (36:2),PS,30084.1220703125,30494.062103271484,33453.402435302734,31270.182250976562,31300.20230102539,1961.5201454162598,1962.3601341247559,1958.9601364135742,1976.60013961792,1986.4801406860352,1958.040126800537,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (36:3),PS,30614.702270507812,27161.90199279785,29502.26203918457,29244.641983032227,30646.60223388672,2022.660140991211,1962.9401359558105,1959.1401252746582,1996.340160369873,1960.6401405334473,1958.5801429748535,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (36:4),PS,28679.682037353516,28406.421966552734,31704.942291259766,28571.302017211914,29213.582061767578,1961.3401336669922,1962.400131225586,1959.3601341247559,1958.4401321411133,1960.220127105713,1957.280143737793,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (36:5),PS,47140.76354980469,52012.68371582031,54250.404052734375,50599.00378417969,50144.78369140625,2026.3601531982422,2012.3801345825195,1959.4201354980469,1958.640151977539,1959.5601425170898,1958.000144958496,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (38:0),PS,35638.46258544922,35356.422424316406,37080.90238952637,33139.76235961914,33645.34240722656,1961.000129699707,1963.1001319885254,1959.68013381958,1958.280128479004,1959.64013671875,1958.1401290893555,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (38:2),PS,37680.50247192383,35435.7626953125,35728.10238647461,34325.202392578125,34451.38262939453,1960.9001426696777,1985.2601280212402,1960.4801330566406,1958.3001403808594,1960.0001411437988,1958.540153503418,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (38:3),PS,34054.902587890625,31926.7822265625,34096.442138671875,32911.80236816406,33223.92239379883,1960.720142364502,1963.0201225280762,1959.7801322937012,1958.280143737793,1959.9801330566406,1957.6001205444336,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (38:3)_2,PS,35862.84259033203,32219.842315673828,33338.60250854492,35206.182357788086,35537.40255737305,1960.6401405334473,1962.3401412963867,1959.18013381958,1959.080150604248,1959.0801391601562,1958.7601470947266,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (38:4),PS,30610.202392578125,30033.842010498047,32220.122161865234,30633.122344970703,29158.542388916016,1961.240146636963,1963.2401428222656,1959.4001350402832,1959.1001281738281,1959.6601333618164,1958.8801307678223,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (38:5),PS,32454.46206665039,33325.122314453125,34792.88212585449,31630.102294921875,32092.322143554688,1960.6801414489746,1963.0801467895508,1959.8401412963867,1959.5201377868652,1959.2401504516602,1958.4601402282715,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (38:6),PS,56510.924224853516,54180.84387207031,52644.4836730957,52112.24353027344,53885.483825683594,1992.4601554870605,2029.6401443481445,1959.3601379394531,1959.2001419067383,1959.8201484680176,1958.0801391601562,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (40:0),PS,33515.7024230957,33182.90229797363,34399.9225769043,31973.24234008789,32485.202514648438,1960.320140838623,1962.800121307373,1959.1001434326172,1959.360149383545,1987.140151977539,1958.3801345825195,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (40:1),PS,34396.402404785156,36482.46240234375,33863.9026184082,33030.38235473633,32516.702209472656,1961.5201263427734,1972.6201400756836,1959.920150756836,1959.1601371765137,1959.780128479004,1958.4201393127441,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (40:2),PS,44788.58319091797,48955.80358886719,46886.06335449219,47770.563537597656,51342.38397216797,1960.9001388549805,1962.780143737793,1959.8001327514648,1959.5601387023926,1960.2401428222656,1988.7201309204102,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (40:4),PS,37664.40283203125,32399.602416992188,34554.24255371094,31278.04229736328,34414.68225097656,1991.700138092041,1962.960147857666,1959.4601516723633,2040.520149230957,1960.4601440429688,1958.1401481628418,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (40:5),PS,32066.582153320312,33166.6826171875,32056.722290039062,32641.36248779297,30584.742065429688,1960.7001419067383,1992.3601379394531,1959.260124206543,1958.6601371765137,1959.9401321411133,1958.8401489257812,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (40:6),PS,35117.78274536133,33963.50241088867,34703.32241821289,34248.242279052734,33061.9423828125,1961.2401390075684,1963.5601387023926,1959.540126800537,1959.000144958496,1959.4601364135742,1958.080135345459,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (40:6)_2,PS,36172.60241699219,39058.8427734375,34671.88247680664,33164.04235839844,32620.70230102539,1983.3001289367676,1963.7601432800293,1959.0401458740234,1958.6801376342773,1960.2801399230957,1958.660140991211,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (42:1),PS,28579.18212890625,29411.202087402344,31283.76190185547,28818.30210876465,29240.54217529297,1960.9601249694824,1963.0401344299316,1959.2801399230957,1958.8201522827148,2005.0001411437988,1958.1001281738281,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (42:2),PS,34693.56237792969,35578.60223388672,35943.76251220703,34512.782287597656,33566.14221191406,1961.6001358032227,1963.18013381958,1959.2401275634766,1976.440143585205,1959.8001403808594,1958.4801445007324,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (42:4),PS,27546.542022705078,29182.58219909668,27560.74200439453,29965.162048339844,28609.342163085938,2003.8001441955566,1963.820140838623,1959.1201210021973,1958.60013961792,1959.4601364135742,1957.4401397705078,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSo (42:6),PS,32798.72229003906,31590.842254638672,28673.421997070312,30553.5020904541,35454.96228027344,2035.2401428222656,1963.3401412963867,1958.480125427246,1959.2001457214355,1959.780143737793,1958.1401329040527,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSp (16:0),PS,54687.58303833008,54781.763595581055,62645.464904785156,71943.82611083984,51158.04333496094,1960.700138092041,2049.220146179199,1958.9601402282715,1958.8601455688477,1959.8801307678223,1962.5601348876953,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSp (20:0),PS,30612.00228881836,31253.982177734375,31108.362030029297,29066.28205871582,31497.042510986328,1986.4001274108887,1964.460132598877,1959.3601341247559,1958.3201484680176,1960.0401496887207,1957.8001403808594,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSp (28:0),PS,24612.521575927734,25807.041793823242,22159.60157775879,23617.561737060547,21585.741470336914,1960.8601341247559,1964.1201248168945,1960.18013381958,1959.7201461791992,1959.7801361083984,1958.1001434326172,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSp (30:1),PS,29501.562133789062,30061.462036132812,27543.941833496094,30624.262481689453,26864.221771240234,1961.8001251220703,1964.1801376342773,1958.2601356506348,1959.0601348876953,1960.3201293945312,1958.6801528930664,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSp (32:1),PS,25911.66178894043,26288.70199584961,25333.641998291016,24395.681686401367,24406.901763916016,1961.480136871338,1963.7601509094238,2018.4801406860352,1958.9601402282715,1960.0601348876953,1958.1401290893555,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSp (34:4),PS,27724.54200744629,27479.042053222656,27217.56185913086,29718.742065429688,27834.601959228516,1962.3001289367676,1963.0001220703125,1960.3601379394531,1958.4201469421387,1959.8001327514648,1958.3201484680176,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
