,Lipid,Parent_Ion,Product_Ion,Intensity,Transition,Class,Sample_ID,Sample Name,Position,nickname,Sex,Genotype,time point,method_type,Blank Subtraction,IDs,Names
1010,PS(30:2),704.4,519.4,253502.5770263672,704.4 -> 519.4,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,181211.25189208984,"LMGP03010204, LMGP03010166, LMGP03010115, LMGP03010075, LMGP03010340, LMGP03010053, LMGP03010279","PS(16:1(9Z)/14:1(9Z)), PS(15:1(9Z)/15:1(9Z)), PS(14:1(9Z)/16:1(9Z)), PS(13:0/17:2(9Z,12Z)), PS(18:2(9Z,12Z)/12:0), PS(12:0/18:2(9Z,12Z)), PS(17:2(9Z,12Z)/13:0)"
1011,PS(30:1),706.5,521.5,402028.9440307617,706.5 -> 521.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,349783.3400878906,"LMGP03010165, LMGP03010142, LMGP03010203, LMGP03010114, LMGP03010249, LMGP03010322, LMGP03010940, LMGP03010074, LMGP03010193, LMGP03010929","PS(15:1(9Z)/15:0), PS(15:0/15:1(9Z)), PS(16:1(9Z)/14:0), PS(14:1(9Z)/16:0), PS(17:1(9Z)/13:0), PS(18:1(9Z)/12:0), PS(12:0/18:1(9Z)), PS(13:0/17:1(9Z)), PS(16:0/14:1(9Z)), PS(14:0/16:1(9Z))"
1012,PS(30:0),708.5,523.5,314200.7637939453,708.5 -> 523.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,240857.25830078125,"LMGP03010897, LMGP03010970, LMGP03010983, LMGP03010935, LMGP03010941, LMGP03010889, LMGP03010982","PS(17:0/13:0), PS(16:0/14:0), PS(14:0/16:0), PS(13:0/17:0), PS(12:0/18:0), PS(18:0/12:0), PS(15:0/15:0)"
1013,PS(P-32:1),718.5,533.5,197267.8532104492,718.5 -> 533.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,161054.1509399414,Not Found,Not Found
1014,PS(O-32:1),720.5,535.5,456876.5710449219,720.5 -> 535.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,345653.0026855469,"LMGP03020021, LMGP03020007, LMGP03030056, LMGP03030007, LMGP03030030","PS(O-18:0/14:1(9Z)), PS(O-16:0/16:1(9Z)), PS(P-20:0/12:0), PS(P-16:0/16:0), PS(P-18:0/14:0)"
1015,PS(O-32:0),722.5,537.5,279637.2615966797,722.5 -> 537.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,223233.57775878903,"LMGP03020020, LMGP03020082, LMGP03020041","PS(O-18:0/14:0), PS(O-16:0/16:0), PS(O-20:0/12:0)"
1016,PS(32:5),726.4,541.4,166286.4917602539,726.4 -> 541.4,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,128298.9090576172,"LMGP03010063, LMGP03010124, LMGP03010428, LMGP03010648","PS(12:0/20:5(5Z,8Z,11Z,14Z,17Z)), PS(14:1(9Z)/18:4(6Z,9Z,12Z,15Z)), PS(18:4(6Z,9Z,12Z,15Z)/14:1(9Z)), PS(20:5(5Z,8Z,11Z,14Z,17Z)/12:0)"
1017,PS(32:4),728.4,543.4,142529.54934692383,728.4 -> 543.4,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,106255.42666625977,"LMGP03010620, LMGP03010400, LMGP03010427, LMGP03010123, LMGP03010369, LMGP03010062, LMGP03010122, LMGP03010925","PS(20:4(5Z,8Z,11Z,14Z)/12:0), PS(18:3(9Z,12Z,15Z)/14:1(9Z)), PS(18:4(6Z,9Z,12Z,15Z)/14:0), PS(14:1(9Z)/18:3(9Z,12Z,15Z)), PS(18:3(6Z,9Z,12Z)/14:1(9Z)), PS(12:0/20:4(5Z,8Z,11Z,14Z)), PS(14:1(9Z)/18:3(6Z,9Z,12Z)), PS(14:0/18:4(6Z,9Z,12Z,15Z))"
1018,PS(32:3),730.5,545.5,295441.72259521484,730.5 -> 545.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,254508.0195922852,"LMGP03010061, LMGP03010589, LMGP03010343, LMGP03010099, LMGP03010399, LMGP03010368, LMGP03010926, LMGP03010283, LMGP03010121, LMGP03010171","PS(12:0/20:3(8Z,11Z,14Z)), PS(20:3(8Z,11Z,14Z)/12:0), PS(18:2(9Z,12Z)/14:1(9Z)), PS(14:0/18:3(6Z,9Z,12Z)), PS(18:3(9Z,12Z,15Z)/14:0), PS(18:3(6Z,9Z,12Z)/14:0), PS(14:0/18:3(9Z,12Z,15Z)), PS(17:2(9Z,12Z)/15:1(9Z)), PS(14:1(9Z)/18:2(9Z,12Z)), PS(15:1(9Z)/17:2(9Z,12Z))"
1019,PS(32:2),732.5,547.5,477915.6169433594,732.5 -> 547.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,422479.4530029297,"LMGP03010144, LMGP03010282, LMGP03010253, LMGP03010927, LMGP03010342, LMGP03010964, LMGP03010324, LMGP03010170, LMGP03010120, LMGP03010060, LMGP03010558","PS(15:0/17:2(9Z,12Z)), PS(17:2(9Z,12Z)/15:0), PS(17:1(9Z)/15:1(9Z)), PS(14:0/18:2(9Z,12Z)), PS(18:2(9Z,12Z)/14:0), PS(16:1(9Z)/16:1(9Z)), PS(18:1(9Z)/14:1(9Z)), PS(15:1(9Z)/17:1(9Z)), PS(14:1(9Z)/18:1(9Z)), PS(12:0/20:2(11Z,14Z)), PS(20:2(11Z,14Z)/12:0)"
1020,PS(32:1),734.5,549.5,339009.4083251953,734.5 -> 549.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,292479.02502441406,"LMGP03010143, LMGP03010207, LMGP03010977, LMGP03010909, LMGP03010169, LMGP03010119, LMGP03010309, LMGP03010252, LMGP03010228, LMGP03010481, LMGP03010882, LMGP03010059, LMGP03010082, LMGP03010528","PS(15:0/17:1(9Z)), PS(16:1(9Z)/16:0), PS(14:0/18:1(9Z)), PS(16:0/16:1(9Z)), PS(15:1(9Z)/17:0), PS(14:1(9Z)/18:0), PS(18:0/14:1(9Z)), PS(17:1(9Z)/15:0), PS(17:0/15:1(9Z)), PS(19:1(9Z)/13:0), PS(18:1(9Z)/14:0), PS(12:0/20:1(11Z)), PS(13:0/19:1(9Z)), PS(20:1(11Z)/12:0)"
1021,PS(32:0),736.5,551.5,301644.34228515625,736.5 -> 551.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,222393.0164794922,"LMGP03010029, LMGP03010934, LMGP03010939, LMGP03010915, LMGP03010980, LMGP03010867, LMGP03010928, LMGP03010872, LMGP03010896","PS(16:0/16:0), PS(13:0/19:0), PS(12:0/20:0), PS(15:0/17:0), PS(18:0/14:0), PS(20:0/12:0), PS(14:0/18:0), PS(19:0/13:0), PS(17:0/15:0)"
1022,PS(P-34:4),740.5,555.5,166222.01037597656,740.5 -> 555.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,127246.90740966795,Not Found,Not Found
1023,PS(O-34:4),742.5,557.5,206721.2171020508,742.5 -> 557.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,164229.31423950195,"LMGP03020010, LMGP03030014, LMGP03030013","PS(O-16:0/18:4(6Z,9Z,12Z,15Z)), PS(P-16:0/18:3(9Z,12Z,15Z)), PS(P-16:0/18:3(6Z,9Z,12Z))"
1024,PS(O-34:2),744.5,559.5,325949.6228027344,744.5 -> 559.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,284117.6998291016,"LMGP03030035, LMGP03030088, LMGP03020079, LMGP03030059","PS(P-18:0/16:1(9Z)), PS(P-16:0/18:1(9Z)), PS(O-16:0/18:2(9Z,12Z)), PS(P-20:0/14:1(9Z))"
1025,PS(O-34:2),746.5,561.5,233546.7797241211,746.5 -> 561.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,192399.83660888672,"LMGP03030035, LMGP03030088, LMGP03020079, LMGP03030059","PS(P-18:0/16:1(9Z)), PS(P-16:0/18:1(9Z)), PS(O-16:0/18:2(9Z,12Z)), PS(P-20:0/14:1(9Z))"
1026,PS(O-34:1),748.5,563.5,271001.54040527344,748.5 -> 563.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,233520.0380859375,"LMGP03020072, LMGP03020092, LMGP03030034, LMGP03030058, LMGP03020044, LMGP03030012","PS(O-18:0/16:1(9Z)), PS(O-16:0/18:1(9Z)), PS(P-18:0/16:0), PS(P-20:0/14:0), PS(O-20:0/14:1(9Z)), PS(P-16:0/18:0)"
1027,PS(O-34:0),750.6,565.6,363648.80603027344,750.6 -> 565.6,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,300143.4611816406,"LMGP03020043, LMGP03020080, LMGP03020073","PS(O-20:0/14:0), PS(O-16:0/18:0), PS(O-18:0/16:0)"
1028,PS(34:6),752.4,567.4,290074.6811523437,752.4 -> 567.4,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,178380.7734375,"LMGP03010132, LMGP03010937, LMGP03010817, LMGP03010651","PS(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PS(12:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/12:0), PS(20:5(5Z,8Z,11Z,14Z,17Z)/14:1(9Z))"
1029,PS(34:5),754.5,569.5,268935.1193847656,754.5 -> 569.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,181581.6729736328,"LMGP03010432, LMGP03010131, LMGP03010922, LMGP03010899, LMGP03010623, LMGP03010650","PS(18:4(6Z,9Z,12Z,15Z)/16:1(9Z)), PS(14:1(9Z)/20:4(5Z,8Z,11Z,14Z)), PS(14:0/20:5(5Z,8Z,11Z,14Z,17Z)), PS(16:1(9Z)/18:4(6Z,9Z,12Z,15Z)), PS(20:4(5Z,8Z,11Z,14Z)/14:1(9Z)), PS(20:5(5Z,8Z,11Z,14Z,17Z)/14:0)"
1030,PS(34:5),754.5,569.5,287170.8015136719,754.5 -> 569.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,203864.8953857422,"LMGP03010432, LMGP03010131, LMGP03010922, LMGP03010899, LMGP03010623, LMGP03010650","PS(18:4(6Z,9Z,12Z,15Z)/16:1(9Z)), PS(14:1(9Z)/20:4(5Z,8Z,11Z,14Z)), PS(14:0/20:5(5Z,8Z,11Z,14Z,17Z)), PS(16:1(9Z)/18:4(6Z,9Z,12Z,15Z)), PS(20:4(5Z,8Z,11Z,14Z)/14:1(9Z)), PS(20:5(5Z,8Z,11Z,14Z,17Z)/14:0)"
1031,PS(34:4),756.5,571.5,339997.30517578125,756.5 -> 571.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,279997.52056884766,"LMGP03010130, LMGP03010890, LMGP03010212, LMGP03010373, LMGP03010431, LMGP03010403, LMGP03010787, LMGP03010923, LMGP03010067, LMGP03010213, LMGP03010592, LMGP03010622, LMGP03010904","PS(14:1(9Z)/20:3(8Z,11Z,14Z)), PS(17:2(9Z,12Z)/17:2(9Z,12Z)), PS(16:1(9Z)/18:3(6Z,9Z,12Z)), PS(18:3(6Z,9Z,12Z)/16:1(9Z)), PS(18:4(6Z,9Z,12Z,15Z)/16:0), PS(18:3(9Z,12Z,15Z)/16:1(9Z)), PS(22:4(7Z,10Z,13Z,16Z)/12:0), PS(14:0/20:4(5Z,8Z,11Z,14Z)), PS(12:0/22:4(7Z,10Z,13Z,16Z)), PS(16:1(9Z)/18:3(9Z,12Z,15Z)), PS(20:3(8Z,11Z,14Z)/14:1(9Z)), PS(20:4(5Z,8Z,11Z,14Z)/14:0), PS(16:0/18:4(6Z,9Z,12Z,15Z))"
1032,PS(34:3),758.5,573.5,385801.4541015625,758.5 -> 573.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,338952.89080810547,"LMGP03010905, LMGP03010372, LMGP03010954, LMGP03010287, LMGP03010900, LMGP03010346, LMGP03010104, LMGP03010129, LMGP03010257, LMGP03010561, LMGP03010591, LMGP03010969","PS(16:0/18:3(6Z,9Z,12Z)), PS(18:3(6Z,9Z,12Z)/16:0), PS(18:3(9Z,12Z,15Z)/16:0), PS(17:2(9Z,12Z)/17:1(9Z)), PS(16:1(9Z)/18:2(9Z,12Z)), PS(18:2(9Z,12Z)/16:1(9Z)), PS(14:0/20:3(8Z,11Z,14Z)), PS(14:1(9Z)/20:2(11Z,14Z)), PS(17:1(9Z)/17:2(9Z,12Z)), PS(20:2(11Z,14Z)/14:1(9Z)), PS(20:3(8Z,11Z,14Z)/14:0), PS(16:0/18:3(9Z,12Z,15Z))"
1033,PS(34:2),760.5,575.5,319866.2038574219,760.5 -> 575.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,278104.180847168,"LMGP03010286, LMGP03010103, LMGP03010560, LMGP03010531, LMGP03010485, LMGP03010179, LMGP03010128, LMGP03010877, LMGP03010891, LMGP03010976, LMGP03010756, LMGP03010901, LMGP03010066, LMGP03010232, LMGP03010881","PS(17:2(9Z,12Z)/17:0), PS(14:0/20:2(11Z,14Z)), PS(20:2(11Z,14Z)/14:0), PS(20:1(11Z)/14:1(9Z)), PS(19:1(9Z)/15:1(9Z)), PS(15:1(9Z)/19:1(9Z)), PS(14:1(9Z)/20:1(11Z)), PS(18:2(9Z,12Z)/16:0), PS(17:1(9Z)/17:1(9Z)), PS(16:0/18:2(9Z,12Z)), PS(22:2(13Z,16Z)/12:0), PS(16:1(9Z)/18:1(9Z)), PS(12:0/22:2(13Z,16Z)), PS(17:0/17:2(9Z,12Z)), PS(18:1(9Z)/16:1(9Z))"
1034,PS(34:1),762.5,577.5,425656.65270996094,762.5 -> 577.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,378645.5291748047,"LMGP03010457, LMGP03010725, LMGP03010256, LMGP03010024, LMGP03010007, LMGP03010065, LMGP03010102, LMGP03010530, LMGP03010959, LMGP03010231, LMGP03010178, LMGP03010887, LMGP03010127, LMGP03010484, LMGP03010211, LMGP03010511, LMGP03010149","PS(19:0/15:1(9Z)), PS(22:1(11Z)/12:0), PS(17:1(9Z)/17:0), PS(16:0/18:1(9Z)), PS(16:0/18:1(11Z)), PS(12:0/22:1(11Z)), PS(14:0/20:1(11Z)), PS(20:1(11Z)/14:0), PS(18:1(9Z)/16:0), PS(17:0/17:1(9Z)), PS(15:1(9Z)/19:0), PS(18:0/16:1(9Z)), PS(14:1(9Z)/20:0), PS(19:1(9Z)/15:0), PS(16:1(9Z)/18:0), PS(20:0/14:1(9Z)), PS(15:0/19:1(9Z))"
1035,PS(34:0),764.5,579.5,356508.2664794922,764.5 -> 579.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,298123.50213623047,"LMGP03010906, LMGP03010924, LMGP03010912, LMGP03010865, LMGP03010895, LMGP03010888, LMGP03010932, LMGP03010938, LMGP03010850, LMGP03010854, LMGP03010870","PS(16:0/18:0), PS(14:0/20:0), PS(15:0/19:0), PS(20:0/14:0), PS(17:0/17:0), PS(18:0/16:0), PS(13:0/21:0), PS(12:0/22:0), PS(22:0/12:0), PS(21:0/13:0), PS(19:0/15:0)"
1036,PS(P-36:5),766.5,581.5,344135.5280761719,766.5 -> 581.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,300249.94470214844,Not Found,Not Found
1037,PS(O-36:5),768.5,583.5,248967.2790527344,768.5 -> 583.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,190284.5745849609,"LMGP03030043, LMGP03030086, LMGP03020074","PS(P-18:0/18:4(6Z,9Z,12Z,15Z)), PS(P-16:0/20:4(5Z,8Z,11Z,14Z)), PS(O-16:0/20:5(5Z,8Z,11Z,14Z,17Z))"
1038,PS(O-36:4),770.5,585.5,350710.2614746094,770.5 -> 585.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,310426.07861328125,"LMGP03020031, LMGP03020090, LMGP03030042, LMGP03030021, LMGP03030041","PS(O-18:0/18:4(6Z,9Z,12Z,15Z)), PS(O-16:0/20:4(5Z,8Z,11Z,14Z)), PS(P-18:0/18:3(9Z,12Z,15Z)), PS(P-16:0/20:3(8Z,11Z,14Z)), PS(P-18:0/18:3(6Z,9Z,12Z))"
1039,PS(O-36:3),772.5,587.5,457768.341796875,772.5 -> 587.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,418842.9792480469,"LMGP03030040, LMGP03020075, LMGP03030020, LMGP03020030, LMGP03020029","PS(P-18:0/18:2(9Z,12Z)), PS(O-16:0/20:3(8Z,11Z,14Z)), PS(P-16:0/20:2(11Z,14Z)), PS(O-18:0/18:3(9Z,12Z,15Z)), PS(O-18:0/18:3(6Z,9Z,12Z))"
1040,PS(O-36:2),774.6,589.6,382220.6153564453,774.6 -> 589.6,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,337781.1723022461,"LMGP03020028, LMGP03030019, LMGP03030091, LMGP03020013, LMGP03030063","PS(O-18:0/18:2(9Z,12Z)), PS(P-16:0/20:1(11Z)), PS(P-18:0/18:1(9Z)), PS(O-16:0/20:2(11Z,14Z)), PS(P-20:0/16:1(9Z))"
1041,PS(36:8),776.6,591.6,556005.4957275391,776.6 -> 591.6,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,502947.0122070313,LMGP03010441,"PS(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))"
1042,PS(36:7),778.5,593.5,422301.8087158203,778.5 -> 593.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,370372.86486816406,"LMGP03010440, LMGP03010410, LMGP03010439, LMGP03010382, LMGP03010820, LMGP03010138","PS(18:4(6Z,9Z,12Z,15Z)/18:3(9Z,12Z,15Z)), PS(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)), PS(18:4(6Z,9Z,12Z,15Z)/18:3(6Z,9Z,12Z)), PS(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)), PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:1(9Z)), PS(14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
1043,PS(36:6),780.5,595.5,252341.8759765625,780.5 -> 595.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,210862.59295654297,"LMGP03010381, LMGP03010438, LMGP03010655, LMGP03010920, LMGP03010819, LMGP03010409, LMGP03010220, LMGP03010353, LMGP03010380, LMGP03010974","PS(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)), PS(18:4(6Z,9Z,12Z,15Z)/18:2(9Z,12Z)), PS(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z)), PS(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:0), PS(18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z)), PS(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PS(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)), PS(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)), PS(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))"
1044,PS(36:5),782.5,597.5,208466.63671875,782.5 -> 597.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,168107.57363891602,"LMGP03010902, LMGP03010331, LMGP03010352, LMGP03010379, LMGP03010351, LMGP03010408, LMGP03010437, LMGP03010137, LMGP03010626, LMGP03010654, LMGP03010790, LMGP03010898","PS(16:0/20:5(5Z,8Z,11Z,14Z,17Z)), PS(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)), PS(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)), PS(18:3(6Z,9Z,12Z)/18:2(9Z,12Z)), PS(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)), PS(18:3(9Z,12Z,15Z)/18:2(9Z,12Z)), PS(18:4(6Z,9Z,12Z,15Z)/18:1(9Z)), PS(14:1(9Z)/22:4(7Z,10Z,13Z,16Z)), PS(20:4(5Z,8Z,11Z,14Z)/16:1(9Z)), PS(20:5(5Z,8Z,11Z,14Z,17Z)/16:0), PS(22:4(7Z,10Z,13Z,16Z)/14:1(9Z)), PS(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))"
1045,PS(36:4),784.5,599.5,326519.64337158203,784.5 -> 599.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,278205.75994873047,"LMGP03010108, LMGP03010596, LMGP03010436, LMGP03010378, LMGP03010789, LMGP03010023, LMGP03010330, LMGP03010880, LMGP03010874, LMGP03010859, LMGP03010038, LMGP03010219, LMGP03010886","PS(14:0/22:4(7Z,10Z,13Z,16Z)), PS(20:3(8Z,11Z,14Z)/16:1(9Z)), PS(18:4(6Z,9Z,12Z,15Z)/18:0), PS(18:3(6Z,9Z,12Z)/18:1(9Z)), PS(22:4(7Z,10Z,13Z,16Z)/14:0), PS(18:2(9Z,12Z)/18:2(9Z,12Z)), PS(18:1(9Z)/18:3(6Z,9Z,12Z)), PS(18:1(9Z)/18:3(9Z,12Z,15Z)), PS(18:3(9Z,12Z,15Z)/18:1(9Z)), PS(20:4(5Z,8Z,11Z,14Z)/16:0), PS(16:0/20:4(5Z,8Z,11Z,14Z)), PS(16:1(9Z)/20:3(8Z,11Z,14Z)), PS(18:0/18:4(6Z,9Z,12Z,15Z))"
1046,PS(36:3),786.5,601.5,482047.4696044922,786.5 -> 601.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,434843.2461547852,"LMGP03010316, LMGP03010759, LMGP03010350, LMGP03010490, LMGP03010136, LMGP03010407, LMGP03010903, LMGP03010218, LMGP03010958, LMGP03010315, LMGP03010295, LMGP03010377, LMGP03010565, LMGP03010595","PS(18:0/18:3(9Z,12Z,15Z)), PS(22:2(13Z,16Z)/14:1(9Z)), PS(18:2(9Z,12Z)/18:1(9Z)), PS(19:1(9Z)/17:2(9Z,12Z)), PS(14:1(9Z)/22:2(13Z,16Z)), PS(18:3(9Z,12Z,15Z)/18:0), PS(16:0/20:3(8Z,11Z,14Z)), PS(16:1(9Z)/20:2(11Z,14Z)), PS(18:1(9Z)/18:2(9Z,12Z)), PS(18:0/18:3(6Z,9Z,12Z)), PS(17:2(9Z,12Z)/19:1(9Z)), PS(18:3(6Z,9Z,12Z)/18:0), PS(20:2(11Z,14Z)/16:1(9Z)), PS(20:3(8Z,11Z,14Z)/16:0)"
1047,PS(36:2),788.5,603.5,866823.1395263672,788.5 -> 603.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,805749.0149536133,"LMGP03010217, LMGP03010461, LMGP03010107, LMGP03010876, LMGP03010265, LMGP03010535, LMGP03010489, LMGP03010728, LMGP03010197, LMGP03010294, LMGP03010030, LMGP03010564, LMGP03010031, LMGP03010135, LMGP03010758","PS(16:1(9Z)/20:1(11Z)), PS(19:0/17:2(9Z,12Z)), PS(14:0/22:2(13Z,16Z)), PS(18:2(9Z,12Z)/18:0), PS(17:1(9Z)/19:1(9Z)), PS(20:1(11Z)/16:1(9Z)), PS(19:1(9Z)/17:1(9Z)), PS(22:1(11Z)/14:1(9Z)), PS(16:0/20:2(11Z,14Z)), PS(17:2(9Z,12Z)/19:0), PS(18:1(9Z)/18:1(9Z)), PS(20:2(11Z,14Z)/16:0), PS(18:0/18:2(9Z,12Z)), PS(14:1(9Z)/22:1(11Z)), PS(22:2(13Z,16Z)/14:0)"
1048,PS(36:1),790.6,605.6,1722052.9981689453,790.6 -> 605.6,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,1645199.612915039,"LMGP03010034, LMGP03010186, LMGP03010216, LMGP03010727, LMGP03010264, LMGP03010025, LMGP03010134, LMGP03010514, LMGP03010488, LMGP03010702, LMGP03010534, LMGP03010679, LMGP03010967, LMGP03010106, LMGP03010238, LMGP03010460","PS(18:1(9Z)/18:0), PS(15:1(9Z)/21:0), PS(16:1(9Z)/20:0), PS(22:1(11Z)/14:0), PS(17:1(9Z)/19:0), PS(18:0/18:1(9Z)), PS(14:1(9Z)/22:0), PS(20:0/16:1(9Z)), PS(19:1(9Z)/17:0), PS(22:0/14:1(9Z)), PS(20:1(11Z)/16:0), PS(21:0/15:1(9Z)), PS(16:0/20:1(11Z)), PS(14:0/22:1(11Z)), PS(17:0/19:1(9Z)), PS(19:0/17:1(9Z))"
1049,PS(P-38:6),792.5,607.5,631765.0533447266,792.5 -> 607.5,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,564448.5085449219,Not Found,Not Found
1050,PS(36:0),792.6,607.6,594087.5795898438,792.6 -> 607.6,PS,PS_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PS,531494.294921875,"LMGP03010678, LMGP03010911, LMGP03010036, LMGP03010848, LMGP03010864, LMGP03010237, LMGP03010035, LMGP03010921, LMGP03010459","PS(21:0/15:0), PS(15:0/21:0), PS(18:0/18:0), PS(22:0/14:0), PS(20:0/16:0), PS(17:0/19:0), PS(16:0/20:0), PS(14:0/22:0), PS(19:0/17:0)"
