IDs,Names,Lipid,Transition,Class
"LMGP03010440, LMGP03010410, LMGP03010439, LMGP03010382, LMGP03010820, LMGP03010138","PS(18:4(6Z,9Z,12Z,15Z)/18:3(9Z,12Z,15Z)), PS(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)), PS(18:4(6Z,9Z,12Z,15Z)/18:3(6Z,9Z,12Z)), PS(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)), PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:1(9Z)), PS(14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PS(36:7),778.5 -> 593.5,PS
"LMGP03010316, LMGP03010759, LMGP03010350, LMGP03010490, LMGP03010136, LMGP03010407, LMGP03010903, LMGP03010218, LMGP03010958, LMGP03010315, LMGP03010295, LMGP03010377, LMGP03010565, LMGP03010595","PS(18:0/18:3(9Z,12Z,15Z)), PS(22:2(13Z,16Z)/14:1(9Z)), PS(18:2(9Z,12Z)/18:1(9Z)), PS(19:1(9Z)/17:2(9Z,12Z)), PS(14:1(9Z)/22:2(13Z,16Z)), PS(18:3(9Z,12Z,15Z)/18:0), PS(16:0/20:3(8Z,11Z,14Z)), PS(16:1(9Z)/20:2(11Z,14Z)), PS(18:1(9Z)/18:2(9Z,12Z)), PS(18:0/18:3(6Z,9Z,12Z)), PS(17:2(9Z,12Z)/19:1(9Z)), PS(18:3(6Z,9Z,12Z)/18:0), PS(20:2(11Z,14Z)/16:1(9Z)), PS(20:3(8Z,11Z,14Z)/16:0)",PS(36:3),786.5 -> 601.5,PS
"LMGP03010217, LMGP03010461, LMGP03010107, LMGP03010876, LMGP03010265, LMGP03010535, LMGP03010489, LMGP03010728, LMGP03010197, LMGP03010294, LMGP03010030, LMGP03010564, LMGP03010031, LMGP03010135, LMGP03010758","PS(16:1(9Z)/20:1(11Z)), PS(19:0/17:2(9Z,12Z)), PS(14:0/22:2(13Z,16Z)), PS(18:2(9Z,12Z)/18:0), PS(17:1(9Z)/19:1(9Z)), PS(20:1(11Z)/16:1(9Z)), PS(19:1(9Z)/17:1(9Z)), PS(22:1(11Z)/14:1(9Z)), PS(16:0/20:2(11Z,14Z)), PS(17:2(9Z,12Z)/19:0), PS(18:1(9Z)/18:1(9Z)), PS(20:2(11Z,14Z)/16:0), PS(18:0/18:2(9Z,12Z)), PS(14:1(9Z)/22:1(11Z)), PS(22:2(13Z,16Z)/14:0)",PS(36:2),788.5 -> 603.5,PS
"LMGP03010034, LMGP03010186, LMGP03010216, LMGP03010727, LMGP03010264, LMGP03010025, LMGP03010134, LMGP03010514, LMGP03010488, LMGP03010702, LMGP03010534, LMGP03010679, LMGP03010967, LMGP03010106, LMGP03010238, LMGP03010460","PS(18:1(9Z)/18:0), PS(15:1(9Z)/21:0), PS(16:1(9Z)/20:0), PS(22:1(11Z)/14:0), PS(17:1(9Z)/19:0), PS(18:0/18:1(9Z)), PS(14:1(9Z)/22:0), PS(20:0/16:1(9Z)), PS(19:1(9Z)/17:0), PS(22:0/14:1(9Z)), PS(20:1(11Z)/16:0), PS(21:0/15:1(9Z)), PS(16:0/20:1(11Z)), PS(14:0/22:1(11Z)), PS(17:0/19:1(9Z)), PS(19:0/17:1(9Z))",PS(36:1),790.6 -> 605.6,PS
Not Found,Not Found,PS(P-38:6),792.5 -> 607.5,PS
"LMGP03010678, LMGP03010911, LMGP03010036, LMGP03010848, LMGP03010864, LMGP03010237, LMGP03010035, LMGP03010921, LMGP03010459","PS(21:0/15:0), PS(15:0/21:0), PS(18:0/18:0), PS(22:0/14:0), PS(20:0/16:0), PS(17:0/19:0), PS(16:0/20:0), PS(14:0/22:0), PS(19:0/17:0)",PS(36:0),792.6 -> 607.6,PS
"LMGP03030050, LMGP03020088","PS(P-18:0/20:5(5Z,8Z,11Z,14Z,17Z)), PS(O-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PS(O-38:6),794.5 -> 609.5,PS
"LMGP03030027, LMGP03030072, LMGP03020085, LMGP03030090","PS(P-16:0/22:4(7Z,10Z,13Z,16Z)), PS(P-20:0/18:4(6Z,9Z,12Z,15Z)), PS(O-18:0/20:5(5Z,8Z,11Z,14Z,17Z)), PS(P-18:0/20:4(5Z,8Z,11Z,14Z))",PS(O-38:5),796.5 -> 611.5,PS
"LMGP03030049, LMGP03030070, LMGP03020017, LMGP03020056, LMGP03030071, LMGP03020071","PS(P-18:0/20:3(8Z,11Z,14Z)), PS(P-20:0/18:3(6Z,9Z,12Z)), PS(O-16:0/22:4(7Z,10Z,13Z,16Z)), PS(O-20:0/18:4(6Z,9Z,12Z,15Z)), PS(P-20:0/18:3(9Z,12Z,15Z)), PS(O-18:0/20:4(5Z,8Z,11Z,14Z))",PS(O-38:4),798.6 -> 613.6,PS
"LMGP03020054, LMGP03030069, LMGP03030048, LMGP03030026, LMGP03020055, LMGP03020036","PS(O-20:0/18:3(6Z,9Z,12Z)), PS(P-20:0/18:2(9Z,12Z)), PS(P-18:0/20:2(11Z,14Z)), PS(P-16:0/22:2(13Z,16Z)), PS(O-20:0/18:3(9Z,12Z,15Z)), PS(O-18:0/20:3(8Z,11Z,14Z))",PS(O-38:3),800.6 -> 615.6,PS
"LMGP03010663, LMGP03010449","PS(20:5(5Z,8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z)), PS(18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))",PS(38:9),802.5 -> 617.5,PS
"LMGP03020053, LMGP03020035, LMGP03030025, LMGP03030068, LMGP03020016, LMGP03030047","PS(O-20:0/18:2(9Z,12Z)), PS(O-18:0/20:2(11Z,14Z)), PS(P-16:0/22:1(11Z)), PS(P-20:0/18:1(9Z)), PS(O-16:0/22:2(13Z,16Z)), PS(P-18:0/20:1(11Z))",PS(O-38:2),802.6 -> 617.6,PS
"LMGP03010390, LMGP03010661, LMGP03010418, LMGP03010662, LMGP03010448, LMGP03010635","PS(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PS(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z)), PS(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PS(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z)), PS(18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)), PS(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z))",PS(38:8),804.5 -> 619.5,PS
"LMGP03020054, LMGP03030069, LMGP03030048, LMGP03030026, LMGP03020055, LMGP03020036","PS(O-20:0/18:3(6Z,9Z,12Z)), PS(P-20:0/18:2(9Z,12Z)), PS(P-18:0/20:2(11Z,14Z)), PS(P-16:0/22:2(13Z,16Z)), PS(O-20:0/18:3(9Z,12Z,15Z)), PS(O-18:0/20:3(8Z,11Z,14Z))",PS(O-38:3),804.6 -> 619.6,PS
"LMGP03010360, LMGP03010389, LMGP03010447, LMGP03010605, LMGP03010660, LMGP03010044, LMGP03010417, LMGP03010823, LMGP03010633, LMGP03010634","PS(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PS(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z)), PS(18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z)), PS(20:3(8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z)), PS(20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z)), PS(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PS(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)), PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:1(9Z)), PS(20:4(5Z,8Z,11Z,14Z)/18:3(6Z,9Z,12Z)), PS(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z))",PS(38:7),806.5 -> 621.5,PS
"LMGP03010956, LMGP03010200, LMGP03010569, LMGP03010302, LMGP03010732, LMGP03010960, LMGP03010223, LMGP03010762, LMGP03010684, LMGP03010498, LMGP03010356, LMGP03010540, LMGP03010950","PS(18:1(9Z)/20:1(11Z)), PS(16:0/22:2(13Z,16Z)), PS(20:2(11Z,14Z)/18:0), PS(17:2(9Z,12Z)/21:0), PS(22:1(11Z)/16:1(9Z)), PS(18:0/20:2(11Z,14Z)), PS(16:1(9Z)/22:1(11Z)), PS(22:2(13Z,16Z)/16:0), PS(21:0/17:2(9Z,12Z)), PS(19:1(9Z)/19:1(9Z)), PS(18:2(9Z,12Z)/20:0), PS(20:1(11Z)/18:1(9Z)), PS(20:0/18:2(9Z,12Z))",PS(38:2),816.6 -> 631.6,PS
"LMGP03010467, LMGP03010199, LMGP03010957, LMGP03010706, LMGP03010961, LMGP03010951, LMGP03010497, LMGP03010539, LMGP03010683, LMGP03010222, LMGP03010272, LMGP03010731","PS(19:0/19:1(9Z)), PS(16:0/22:1(11Z)), PS(18:1(9Z)/20:0), PS(22:0/16:1(9Z)), PS(18:0/20:1(11Z)), PS(20:0/18:1(9Z)), PS(19:1(9Z)/19:0), PS(20:1(11Z)/18:0), PS(21:0/17:1(9Z)), PS(16:1(9Z)/22:0), PS(17:1(9Z)/21:0), PS(22:1(11Z)/16:0)",PS(38:1),818.6 -> 633.6,PS
Not Found,Not Found,PS(P-40:6),820.5 -> 635.5,PS
"LMGP03010705, LMGP03010682, LMGP03010243, LMGP03010966, LMGP03010952, LMGP03010962, LMGP03010868","PS(22:0/16:0), PS(21:0/17:0), PS(17:0/21:0), PS(16:0/22:0), PS(20:0/18:0), PS(18:0/20:0), PS(19:0/19:0)",PS(38:0),820.6 -> 635.6,PS
"LMGP03020083, LMGP03030080","PS(O-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PS(P-20:0/20:5(5Z,8Z,11Z,14Z,17Z))",PS(O-40:6),822.6 -> 637.6,PS
"LMGP03020064, LMGP03030079, LMGP03030055","PS(O-20:0/20:5(5Z,8Z,11Z,14Z,17Z)), PS(P-20:0/20:4(5Z,8Z,11Z,14Z)), PS(P-18:0/22:4(7Z,10Z,13Z,16Z))",PS(O-40:5),824.6 -> 639.6,PS
"LMGP03020040, LMGP03020063, LMGP03030078","PS(O-18:0/22:4(7Z,10Z,13Z,16Z)), PS(O-20:0/20:4(5Z,8Z,11Z,14Z)), PS(P-20:0/20:3(8Z,11Z,14Z))",PS(O-40:4),826.6 -> 641.6,PS
"LMGP03030054, LMGP03020062, LMGP03030077","PS(P-18:0/22:2(13Z,16Z)), PS(O-20:0/20:3(8Z,11Z,14Z)), PS(P-20:0/20:2(11Z,14Z))",PS(O-40:3),828.5 -> 643.5,PS
"LMGP03010670, LMGP03010424, LMGP03010396, LMGP03010830, LMGP03010642, LMGP03010831","PS(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z)), PS(18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PS(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z)), PS(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))",PS(40:9),830.5 -> 645.5,PS
"LMGP03030053, LMGP03030076, LMGP03020039, LMGP03020061","PS(P-18:0/22:1(11Z)), PS(P-20:0/20:1(11Z)), PS(O-18:0/22:2(13Z,16Z)), PS(O-20:0/20:2(11Z,14Z))",PS(O-40:2),830.6 -> 645.6,PS
"LMGP03010669, LMGP03010979, LMGP03010803, LMGP03010454, LMGP03010613, LMGP03010829, LMGP03010858","PS(20:5(5Z,8Z,11Z,14Z,17Z)/20:3(8Z,11Z,14Z)), PS(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PS(22:4(7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z)), PS(18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z)), PS(20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z)), PS(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))",PS(40:8),832.5 -> 647.5,PS
"LMGP03030052, LMGP03030075, LMGP03020038, LMGP03020060","PS(P-18:0/22:0), PS(P-20:0/20:0), PS(O-18:0/22:1(11Z)), PS(O-20:0/20:1(11Z))",PS(O-40:1),832.6 -> 647.6,PS
"LMGP03010668, LMGP03010828, LMGP03010801, LMGP03010802, LMGP03010612, LMGP03010395, LMGP03010045, LMGP03010423, LMGP03010582, LMGP03010641","PS(20:5(5Z,8Z,11Z,14Z,17Z)/20:2(11Z,14Z)), PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z)), PS(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z)), PS(22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z)), PS(20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)), PS(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z)), PS(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PS(18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z)), PS(20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PS(20:4(5Z,8Z,11Z,14Z)/20:3(8Z,11Z,14Z))",PS(40:7),834.5 -> 649.5,PS
"LMGP03020083, LMGP03030080","PS(O-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PS(P-20:0/20:5(5Z,8Z,11Z,14Z,17Z))",PS(O-40:6),836.5 -> 651.5,PS
"LMGP03010736, LMGP03010948, LMGP03010691, LMGP03010547, LMGP03010955, LMGP03010945, LMGP03010320, LMGP03010505","PS(22:1(11Z)/18:0), PS(20:0/20:1(11Z)), PS(21:0/19:1(9Z)), PS(20:1(11Z)/20:0), PS(18:1(9Z)/22:0), PS(22:0/18:1(9Z)), PS(18:0/22:1(11Z)), PS(19:1(9Z)/21:0)",PS(40:1),846.6 -> 661.6,PS
"LMGP03010975, LMGP03010847, LMGP03010863, LMGP03010474, LMGP03010690","PS(18:0/22:0), PS(22:0/18:0), PS(20:0/20:0), PS(19:0/21:0), PS(21:0/19:0)",PS(40:0) | PS(P-42:6),848.6 -> 663.6,PS
"LMGP03010975, LMGP03010847, LMGP03010863, LMGP03010474, LMGP03010690","PS(18:0/22:0), PS(22:0/18:0), PS(20:0/20:0), PS(19:0/21:0), PS(21:0/19:0)",PS(40:0) | PS(P-42:6),848.6 -> 663.6,PS
"LMGP03010856, LMGP03010840","PS(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))",PS(42:11),854.5 -> 669.5,PS
"LMGP03010839, LMGP03010978","PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z)), PS(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PS(42:10),856.5 -> 671.5,PS
"LMGP03010811, LMGP03010676, LMGP03010619, LMGP03010838","PS(22:4(7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PS(20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z)), PS(20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:3(8Z,11Z,14Z))",PS(42:9),858.5 -> 673.5,PS
"LMGP03020067, LMGP03030083","PS(O-20:0/22:2(13Z,16Z)), PS(P-20:0/22:1(11Z))",PS(O-42:2),858.7 -> 673.7,PS
"LMGP03010810, LMGP03010837, LMGP03010588, LMGP03010647","PS(22:4(7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z)), PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:2(11Z,14Z)), PS(20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PS(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))",PS(42:8),860.5 -> 675.5,PS
"LMGP03020066, LMGP03030082","PS(O-20:0/22:1(11Z)), PS(P-20:0/22:0)",PS(O-42:1),860.7 -> 675.7,PS
"LMGP03010809, LMGP03010836, LMGP03010780, LMGP03010557, LMGP03010618, LMGP03010675","PS(22:4(7Z,10Z,13Z,16Z)/20:3(8Z,11Z,14Z)), PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:1(11Z)), PS(22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PS(20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PS(20:3(8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)), PS(20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z))",PS(42:7),862.6 -> 677.6,PS
"LMGP03010786, LMGP03010844, LMGP03010816","PS(22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:2(13Z,16Z)), PS(22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))",PS(44:8),888.6 -> 703.6,PS
"LMGP03010843, LMGP03010755","PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:1(11Z)), PS(22:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PS(44:7),890.6 -> 705.6,PS
