Class,Lipid,OzESI_Intensity,Precursor_Ion,Product_Ion,Retention_Time,Sample_ID,Transition,n-7,n-9,n-12,db_pos,Ratio
,TG(54:3)]_FA18:1,3793.0,738.7,549.6,13.86,DOD94-F4-5xFAD-cereb_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-7n-7,
TG,TG(54:3)]_FA18:1,216017.0,902.8,603.6,14.74,DOD94-F4-5xFAD-cereb_TG18-1_o3on,902.8 -> 603.6,820.8,792.8,750.8,,
,TG(54:3)]_FA18:1,705.0,750.8,603.6,18.6,DOD94-F4-5xFAD-cereb_TG18-1_o3on,750.8 -> 603.6,668.8,640.8,598.8,n-12,
,TG(54:3)]_FA18:1,2145.0,820.8,603.6,14.65,DOD94-F4-5xFAD-cereb_TG18-1_o3on,820.8 -> 603.6,738.8,710.8,668.8,n-7,
,TG(54:4)]_FA18:1,1710.0,790.8,601.6,13.57,DOD94-F4-5xFAD-cereb_TG18-1_o3on,790.8 -> 601.6,708.8,680.8,638.8,n-9,3.3
,TG(54:4)]_FA18:1,5364.0,736.7,547.6,18.62,DOD94-F4-5xFAD-cereb_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-7n-7,
TG,TG(54:4)]_FA18:1,26908.0,900.8,601.6,13.65,DOD94-F4-5xFAD-cereb_TG18-1_o3on,900.8 -> 601.6,818.8,790.8,748.8,,
,TG(54:4)]_FA18:1,414.0,748.8,601.6,18.12,DOD94-F4-5xFAD-cereb_TG18-1_o3on,748.8 -> 601.6,666.8,638.8,596.8,n-12,
,TG(54:4)]_FA18:1,518.0,818.8,601.6,14.65,DOD94-F4-5xFAD-cereb_TG18-1_o3on,818.8 -> 601.6,736.8,708.8,666.8,n-7,
,[TG(50:3)]_FA18:1,5364.0,736.7,547.6,18.62,DOD94-F4-5xFAD-cereb_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-9,0.52
TG,[TG(50:3)]_FA18:1,4119.0,846.8,547.6,13.79,DOD94-F4-5xFAD-cereb_TG18-1_o3on,846.8 -> 547.6,764.8,736.8,694.8,,
,[TG(50:3)]_FA18:1,957.0,694.6,547.6,18.76,DOD94-F4-5xFAD-cereb_TG18-1_o3on,694.6 -> 547.6,612.6,584.6,542.6,n-12,
,[TG(50:3)]_FA18:1,10405.0,764.7,547.6,18.22,DOD94-F4-5xFAD-cereb_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-7,
,[TG(52:4)]_FA18:1,685.0,762.7,573.6,17.38,DOD94-F4-5xFAD-cereb_TG18-1_o3on,762.7 -> 573.6,680.7,652.7,610.7,n-9,1.27
TG,[TG(52:4)]_FA18:1,2595.0,872.8,573.6,12.69,DOD94-F4-5xFAD-cereb_TG18-1_o3on,872.8 -> 573.6,790.8,762.8,720.8,,
,[TG(52:4)]_FA18:1,596.0,720.6,573.6,18.26,DOD94-F4-5xFAD-cereb_TG18-1_o3on,720.6 -> 573.6,638.6,610.6,568.6,n-12,
,[TG(52:4)]_FA18:1,541.0,790.7,573.6,18.33,DOD94-F4-5xFAD-cereb_TG18-1_o3on,790.7 -> 573.6,708.7,680.7,638.7,n-7,
,[TG(54:5)]_FA18:1,660.0,788.8,599.6,18.7,DOD94-F4-5xFAD-cereb_TG18-1_o3on,788.8 -> 599.6,706.8,678.8,636.8,n-9,1.59
TG,[TG(54:5)]_FA18:1,4127.0,898.8,599.6,12.56,DOD94-F4-5xFAD-cereb_TG18-1_o3on,898.8 -> 599.6,816.8,788.8,746.8,,
,[TG(54:5)]_FA18:1,471.0,746.8,599.6,18.73,DOD94-F4-5xFAD-cereb_TG18-1_o3on,746.8 -> 599.6,664.8,636.8,594.8,n-12,
,[TG(54:5)]_FA18:1,414.0,816.8,599.6,16.48,DOD94-F4-5xFAD-cereb_TG18-1_o3on,816.8 -> 599.6,734.8,706.8,664.8,n-7,
,TG(50:1)]_FA18:1,11676.0,740.8,551.6,14.95,DOD94-F4-5xFAD-cortex_TG18-1_o3on,740.8 -> 551.6,658.8,630.8,588.8,n-9,2.13
TG,TG(50:1)]_FA18:1,162303.0,850.8,551.6,15.01,DOD94-F4-5xFAD-cortex_TG18-1_o3on,850.8 -> 551.6,768.8,740.8,698.8,,
,TG(50:1)]_FA18:1,15841.0,698.7,551.6,11.08,DOD94-F4-5xFAD-cortex_TG18-1_o3on,698.7 -> 551.6,616.7,588.7,546.7,n-12,
,TG(50:1)]_FA18:1,5489.0,768.8,551.6,12.85,DOD94-F4-5xFAD-cortex_TG18-1_o3on,768.8 -> 551.6,686.8,658.8,616.8,n-7,
,TG(50:2)]_FA18:1,4142.0,738.7,549.6,13.74,DOD94-F4-5xFAD-cortex_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-9,1.95
TG,TG(50:2)]_FA18:1,47506.0,848.8,549.6,15.01,DOD94-F4-5xFAD-cortex_TG18-1_o3on,848.8 -> 549.6,766.8,738.8,696.8,,
,TG(50:2)]_FA18:1,1517.0,696.6,549.6,12.91,DOD94-F4-5xFAD-cortex_TG18-1_o3on,696.6 -> 549.6,614.6,586.6,544.6,n-12,
,TG(50:2)]_FA18:1,2129.0,766.7,549.6,11.64,DOD94-F4-5xFAD-cortex_TG18-1_o3on,766.7 -> 549.6,684.7,656.7,614.7,n-7,
,TG(52:2)]_FA18:1,26552.0,766.7,577.6,14.81,DOD94-F4-5xFAD-cortex_TG18-1_o3on,766.7 -> 577.6,684.7,656.7,614.7,n-9,5.15
TG,TG(52:2)]_FA18:1,467472.0,876.8,577.6,14.87,DOD94-F4-5xFAD-cortex_TG18-1_o3on,876.8 -> 577.6,794.8,766.8,724.8,,
,TG(52:2)]_FA18:1,1554.0,724.7,577.6,13.99,DOD94-F4-5xFAD-cortex_TG18-1_o3on,724.7 -> 577.6,642.7,614.7,572.7,n-12,
,TG(52:2)]_FA18:1,5156.0,794.7,577.6,14.9,DOD94-F4-5xFAD-cortex_TG18-1_o3on,794.7 -> 577.6,712.7,684.7,642.7,n-7,
,TG(52:3)]_FA18:1,10810.0,764.7,547.6,17.74,DOD94-F4-5xFAD-cortex_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-9,11.79
TG,TG(52:3)]_FA18:1,44762.0,874.8,575.6,13.78,DOD94-F4-5xFAD-cortex_TG18-1_o3on,874.8 -> 575.6,792.8,764.8,722.8,,
,TG(52:3)]_FA18:1,637.0,722.6,575.6,12.77,DOD94-F4-5xFAD-cortex_TG18-1_o3on,722.6 -> 575.6,640.6,612.6,570.6,n-12,
,TG(52:3)]_FA18:1,917.0,792.7,575.6,13.69,DOD94-F4-5xFAD-cortex_TG18-1_o3on,792.7 -> 575.6,710.7,682.7,640.7,n-7,
,TG(54:3)]_FA18:1,16126.0,792.8,603.6,14.66,DOD94-F4-5xFAD-cortex_TG18-1_o3on,792.8 -> 603.6,710.8,682.8,640.8,n-9,8.33
,TG(54:3)]_FA18:1,4142.0,738.7,549.6,13.74,DOD94-F4-5xFAD-cortex_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-7n-7,
TG,TG(54:3)]_FA18:1,213301.0,902.8,603.6,14.86,DOD94-F4-5xFAD-cortex_TG18-1_o3on,902.8 -> 603.6,820.8,792.8,750.8,,
,TG(54:3)]_FA18:1,739.0,750.8,603.6,18.11,DOD94-F4-5xFAD-cortex_TG18-1_o3on,750.8 -> 603.6,668.8,640.8,598.8,n-12,
,TG(54:3)]_FA18:1,1936.0,820.8,603.6,14.65,DOD94-F4-5xFAD-cortex_TG18-1_o3on,820.8 -> 603.6,738.8,710.8,668.8,n-7,
,TG(54:4)]_FA18:1,1778.0,790.8,601.6,13.57,DOD94-F4-5xFAD-cortex_TG18-1_o3on,790.8 -> 601.6,708.8,680.8,638.8,n-9,3.69
,TG(54:4)]_FA18:1,5569.0,736.7,547.6,17.76,DOD94-F4-5xFAD-cortex_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-7n-7,
TG,TG(54:4)]_FA18:1,27517.0,900.8,601.6,13.65,DOD94-F4-5xFAD-cortex_TG18-1_o3on,900.8 -> 601.6,818.8,790.8,748.8,,
,TG(54:4)]_FA18:1,405.0,748.8,601.6,15.68,DOD94-F4-5xFAD-cortex_TG18-1_o3on,748.8 -> 601.6,666.8,638.8,596.8,n-12,
,TG(54:4)]_FA18:1,482.0,818.8,601.6,15.02,DOD94-F4-5xFAD-cortex_TG18-1_o3on,818.8 -> 601.6,736.8,708.8,666.8,n-7,
,[TG(50:3)]_FA18:1,5569.0,736.7,547.6,17.76,DOD94-F4-5xFAD-cortex_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-9,0.52
TG,[TG(50:3)]_FA18:1,4424.0,846.8,547.6,12.7,DOD94-F4-5xFAD-cortex_TG18-1_o3on,846.8 -> 547.6,764.8,736.8,694.8,,
,[TG(50:3)]_FA18:1,844.0,694.6,547.6,17.91,DOD94-F4-5xFAD-cortex_TG18-1_o3on,694.6 -> 547.6,612.6,584.6,542.6,n-12,
,[TG(50:3)]_FA18:1,10810.0,764.7,547.6,17.74,DOD94-F4-5xFAD-cortex_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-7,
,[TG(52:4)]_FA18:1,685.0,762.7,573.6,17.62,DOD94-F4-5xFAD-cortex_TG18-1_o3on,762.7 -> 573.6,680.7,652.7,610.7,n-9,1.35
TG,[TG(52:4)]_FA18:1,2965.0,872.8,573.6,12.69,DOD94-F4-5xFAD-cortex_TG18-1_o3on,872.8 -> 573.6,790.8,762.8,720.8,,
,[TG(52:4)]_FA18:1,490.0,720.6,573.6,17.9,DOD94-F4-5xFAD-cortex_TG18-1_o3on,720.6 -> 573.6,638.6,610.6,568.6,n-12,
,[TG(52:4)]_FA18:1,508.0,790.7,573.6,17.84,DOD94-F4-5xFAD-cortex_TG18-1_o3on,790.7 -> 573.6,708.7,680.7,638.7,n-7,
,[TG(54:5)]_FA18:1,594.0,788.8,599.6,17.11,DOD94-F4-5xFAD-cortex_TG18-1_o3on,788.8 -> 599.6,706.8,678.8,636.8,n-9,1.43
TG,[TG(54:5)]_FA18:1,4760.0,898.8,599.6,12.56,DOD94-F4-5xFAD-cortex_TG18-1_o3on,898.8 -> 599.6,816.8,788.8,746.8,,
,[TG(54:5)]_FA18:1,449.0,746.8,599.6,18.12,DOD94-F4-5xFAD-cortex_TG18-1_o3on,746.8 -> 599.6,664.8,636.8,594.8,n-12,
,[TG(54:5)]_FA18:1,415.0,816.8,599.6,17.7,DOD94-F4-5xFAD-cortex_TG18-1_o3on,816.8 -> 599.6,734.8,706.8,664.8,n-7,
,TG(50:1)]_FA18:1,9558.0,740.8,551.6,14.95,DOD94-F4-5xFAD-dienc_TG18-1_o3on,740.8 -> 551.6,658.8,630.8,588.8,n-9,1.66
TG,TG(50:1)]_FA18:1,125137.0,850.8,551.6,15.01,DOD94-F4-5xFAD-dienc_TG18-1_o3on,850.8 -> 551.6,768.8,740.8,698.8,,
,TG(50:1)]_FA18:1,15749.0,698.7,551.6,14.0,DOD94-F4-5xFAD-dienc_TG18-1_o3on,698.7 -> 551.6,616.7,588.7,546.7,n-12,
,TG(50:1)]_FA18:1,5747.0,768.8,551.6,12.73,DOD94-F4-5xFAD-dienc_TG18-1_o3on,768.8 -> 551.6,686.8,658.8,616.8,n-7,
,TG(50:2)]_FA18:1,3843.0,738.7,549.6,13.74,DOD94-F4-5xFAD-dienc_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-9,1.69
TG,TG(50:2)]_FA18:1,44129.0,848.8,549.6,13.79,DOD94-F4-5xFAD-dienc_TG18-1_o3on,848.8 -> 549.6,766.8,738.8,696.8,,
,TG(50:2)]_FA18:1,1520.0,696.6,549.6,12.66,DOD94-F4-5xFAD-dienc_TG18-1_o3on,696.6 -> 549.6,614.6,586.6,544.6,n-12,
,TG(50:2)]_FA18:1,2278.0,766.7,549.6,11.15,DOD94-F4-5xFAD-dienc_TG18-1_o3on,766.7 -> 549.6,684.7,656.7,614.7,n-7,
,TG(52:2)]_FA18:1,25483.0,766.7,577.6,14.81,DOD94-F4-5xFAD-dienc_TG18-1_o3on,766.7 -> 577.6,684.7,656.7,614.7,n-9,5.84
TG,TG(52:2)]_FA18:1,373436.0,876.8,577.6,14.87,DOD94-F4-5xFAD-dienc_TG18-1_o3on,876.8 -> 577.6,794.8,766.8,724.8,,
,TG(52:2)]_FA18:1,1542.0,724.7,577.6,13.87,DOD94-F4-5xFAD-dienc_TG18-1_o3on,724.7 -> 577.6,642.7,614.7,572.7,n-12,
,TG(52:2)]_FA18:1,4364.0,794.7,577.6,14.78,DOD94-F4-5xFAD-dienc_TG18-1_o3on,794.7 -> 577.6,712.7,684.7,642.7,n-7,
,TG(52:3)]_FA18:1,10030.0,764.7,547.6,18.1,DOD94-F4-5xFAD-dienc_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-9,10.49
TG,TG(52:3)]_FA18:1,46337.0,874.8,575.6,13.66,DOD94-F4-5xFAD-dienc_TG18-1_o3on,874.8 -> 575.6,792.8,764.8,722.8,,
,TG(52:3)]_FA18:1,618.0,722.6,575.6,12.78,DOD94-F4-5xFAD-dienc_TG18-1_o3on,722.6 -> 575.6,640.6,612.6,570.6,n-12,
,TG(52:3)]_FA18:1,956.0,792.7,575.6,13.69,DOD94-F4-5xFAD-dienc_TG18-1_o3on,792.7 -> 575.6,710.7,682.7,640.7,n-7,
,TG(54:3)]_FA18:1,14091.0,792.8,603.6,14.66,DOD94-F4-5xFAD-dienc_TG18-1_o3on,792.8 -> 603.6,710.8,682.8,640.8,n-9,7.79
,TG(54:3)]_FA18:1,3843.0,738.7,549.6,13.74,DOD94-F4-5xFAD-dienc_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-7n-7,
TG,TG(54:3)]_FA18:1,199102.0,902.8,603.6,14.74,DOD94-F4-5xFAD-dienc_TG18-1_o3on,902.8 -> 603.6,820.8,792.8,750.8,,
,TG(54:3)]_FA18:1,654.0,750.8,603.6,10.07,DOD94-F4-5xFAD-dienc_TG18-1_o3on,750.8 -> 603.6,668.8,640.8,598.8,n-12,
,TG(54:3)]_FA18:1,1809.0,820.8,603.6,14.65,DOD94-F4-5xFAD-dienc_TG18-1_o3on,820.8 -> 603.6,738.8,710.8,668.8,n-7,
,TG(54:4)]_FA18:1,1935.0,790.8,601.6,13.57,DOD94-F4-5xFAD-dienc_TG18-1_o3on,790.8 -> 601.6,708.8,680.8,638.8,n-9,4.16
,TG(54:4)]_FA18:1,5127.0,736.7,547.6,17.88,DOD94-F4-5xFAD-dienc_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-7n-7,
TG,TG(54:4)]_FA18:1,31211.0,900.8,601.6,13.53,DOD94-F4-5xFAD-dienc_TG18-1_o3on,900.8 -> 601.6,818.8,790.8,748.8,,
,TG(54:4)]_FA18:1,401.0,748.8,601.6,18.12,DOD94-F4-5xFAD-dienc_TG18-1_o3on,748.8 -> 601.6,666.8,638.8,596.8,n-12,
,TG(54:4)]_FA18:1,465.0,818.8,601.6,14.65,DOD94-F4-5xFAD-dienc_TG18-1_o3on,818.8 -> 601.6,736.8,708.8,666.8,n-7,
,[TG(50:3)]_FA18:1,5127.0,736.7,547.6,17.88,DOD94-F4-5xFAD-dienc_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-9,0.51
TG,[TG(50:3)]_FA18:1,5092.0,846.8,547.6,12.58,DOD94-F4-5xFAD-dienc_TG18-1_o3on,846.8 -> 547.6,764.8,736.8,694.8,,
,[TG(50:3)]_FA18:1,806.0,694.6,547.6,17.66,DOD94-F4-5xFAD-dienc_TG18-1_o3on,694.6 -> 547.6,612.6,584.6,542.6,n-12,
,[TG(50:3)]_FA18:1,10030.0,764.7,547.6,18.1,DOD94-F4-5xFAD-dienc_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-7,
,[TG(52:4)]_FA18:1,595.0,762.7,573.6,17.62,DOD94-F4-5xFAD-dienc_TG18-1_o3on,762.7 -> 573.6,680.7,652.7,610.7,n-9,1.09
TG,[TG(52:4)]_FA18:1,3352.0,872.8,573.6,12.57,DOD94-F4-5xFAD-dienc_TG18-1_o3on,872.8 -> 573.6,790.8,762.8,720.8,,
,[TG(52:4)]_FA18:1,523.0,720.6,573.6,18.02,DOD94-F4-5xFAD-dienc_TG18-1_o3on,720.6 -> 573.6,638.6,610.6,568.6,n-12,
,[TG(52:4)]_FA18:1,545.0,790.7,573.6,10.17,DOD94-F4-5xFAD-dienc_TG18-1_o3on,790.7 -> 573.6,708.7,680.7,638.7,n-7,
TG,[TG(54:5)]_FA18:1,4875.0,898.8,599.6,12.43,DOD94-F4-5xFAD-dienc_TG18-1_o3on,898.8 -> 599.6,816.8,788.8,746.8,,
,[TG(54:5)]_FA18:1,596.0,788.8,599.6,12.36,DOD94-F4-5xFAD-dienc_TG18-1_o3on,788.8 -> 599.6,706.8,678.8,636.8,n-9,
,TG(50:1)]_FA18:1,11151.0,740.8,551.6,14.95,DOD94-F4-5xFAD-hippo_TG18-1_o3on,740.8 -> 551.6,658.8,630.8,588.8,n-9,2.12
TG,TG(50:1)]_FA18:1,131668.0,850.8,551.6,15.01,DOD94-F4-5xFAD-hippo_TG18-1_o3on,850.8 -> 551.6,768.8,740.8,698.8,,
,TG(50:1)]_FA18:1,15914.0,698.7,551.6,14.12,DOD94-F4-5xFAD-hippo_TG18-1_o3on,698.7 -> 551.6,616.7,588.7,546.7,n-12,
,TG(50:1)]_FA18:1,5262.0,768.8,551.6,12.85,DOD94-F4-5xFAD-hippo_TG18-1_o3on,768.8 -> 551.6,686.8,658.8,616.8,n-7,
,TG(50:2)]_FA18:1,3809.0,738.7,549.6,13.74,DOD94-F4-5xFAD-hippo_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-9,1.42
TG,TG(50:2)]_FA18:1,42524.0,848.8,549.6,13.79,DOD94-F4-5xFAD-hippo_TG18-1_o3on,848.8 -> 549.6,766.8,738.8,696.8,,
,TG(50:2)]_FA18:1,2135.0,696.6,549.6,17.29,DOD94-F4-5xFAD-hippo_TG18-1_o3on,696.6 -> 549.6,614.6,586.6,544.6,n-12,
,TG(50:2)]_FA18:1,2681.0,766.7,549.6,11.52,DOD94-F4-5xFAD-hippo_TG18-1_o3on,766.7 -> 549.6,684.7,656.7,614.7,n-7,
,TG(52:2)]_FA18:1,25955.0,766.7,577.6,14.81,DOD94-F4-5xFAD-hippo_TG18-1_o3on,766.7 -> 577.6,684.7,656.7,614.7,n-9,5.79
TG,TG(52:2)]_FA18:1,406909.0,876.8,577.6,14.87,DOD94-F4-5xFAD-hippo_TG18-1_o3on,876.8 -> 577.6,794.8,766.8,724.8,,
,TG(52:2)]_FA18:1,1493.0,724.7,577.6,13.99,DOD94-F4-5xFAD-hippo_TG18-1_o3on,724.7 -> 577.6,642.7,614.7,572.7,n-12,
,TG(52:2)]_FA18:1,4482.0,794.7,577.6,14.78,DOD94-F4-5xFAD-hippo_TG18-1_o3on,794.7 -> 577.6,712.7,684.7,642.7,n-7,
,TG(52:3)]_FA18:1,10083.0,764.7,547.6,17.74,DOD94-F4-5xFAD-hippo_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-9,9.55
TG,TG(52:3)]_FA18:1,40795.0,874.8,575.6,13.78,DOD94-F4-5xFAD-hippo_TG18-1_o3on,874.8 -> 575.6,792.8,764.8,722.8,,
,TG(52:3)]_FA18:1,702.0,722.6,575.6,12.9,DOD94-F4-5xFAD-hippo_TG18-1_o3on,722.6 -> 575.6,640.6,612.6,570.6,n-12,
,TG(52:3)]_FA18:1,1056.0,792.7,575.6,11.5,DOD94-F4-5xFAD-hippo_TG18-1_o3on,792.7 -> 575.6,710.7,682.7,640.7,n-7,
,TG(54:3)]_FA18:1,15075.0,792.8,603.6,14.66,DOD94-F4-5xFAD-hippo_TG18-1_o3on,792.8 -> 603.6,710.8,682.8,640.8,n-9,8.33
,TG(54:3)]_FA18:1,3809.0,738.7,549.6,13.74,DOD94-F4-5xFAD-hippo_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-7n-7,
TG,TG(54:3)]_FA18:1,181906.0,902.8,603.6,14.86,DOD94-F4-5xFAD-hippo_TG18-1_o3on,902.8 -> 603.6,820.8,792.8,750.8,,
,TG(54:3)]_FA18:1,601.0,750.8,603.6,10.68,DOD94-F4-5xFAD-hippo_TG18-1_o3on,750.8 -> 603.6,668.8,640.8,598.8,n-12,
,TG(54:3)]_FA18:1,1809.0,820.8,603.6,14.65,DOD94-F4-5xFAD-hippo_TG18-1_o3on,820.8 -> 603.6,738.8,710.8,668.8,n-7,
,TG(54:4)]_FA18:1,1816.0,790.8,601.6,13.57,DOD94-F4-5xFAD-hippo_TG18-1_o3on,790.8 -> 601.6,708.8,680.8,638.8,n-9,3.15
,TG(54:4)]_FA18:1,5436.0,736.7,547.6,17.64,DOD94-F4-5xFAD-hippo_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-7n-7,
TG,TG(54:4)]_FA18:1,24121.0,900.8,601.6,13.65,DOD94-F4-5xFAD-hippo_TG18-1_o3on,900.8 -> 601.6,818.8,790.8,748.8,,
,TG(54:4)]_FA18:1,577.0,818.8,601.6,11.49,DOD94-F4-5xFAD-hippo_TG18-1_o3on,818.8 -> 601.6,736.8,708.8,666.8,n-7,
,[TG(50:3)]_FA18:1,5436.0,736.7,547.6,17.64,DOD94-F4-5xFAD-hippo_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-9,0.54
TG,[TG(50:3)]_FA18:1,4438.0,846.8,547.6,12.7,DOD94-F4-5xFAD-hippo_TG18-1_o3on,846.8 -> 547.6,764.8,736.8,694.8,,
,[TG(50:3)]_FA18:1,816.0,694.6,547.6,17.3,DOD94-F4-5xFAD-hippo_TG18-1_o3on,694.6 -> 547.6,612.6,584.6,542.6,n-12,
,[TG(50:3)]_FA18:1,10083.0,764.7,547.6,17.74,DOD94-F4-5xFAD-hippo_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-7,
,[TG(52:4)]_FA18:1,691.0,762.7,573.6,17.99,DOD94-F4-5xFAD-hippo_TG18-1_o3on,762.7 -> 573.6,680.7,652.7,610.7,n-9,1.37
TG,[TG(52:4)]_FA18:1,2806.0,872.8,573.6,12.69,DOD94-F4-5xFAD-hippo_TG18-1_o3on,872.8 -> 573.6,790.8,762.8,720.8,,
,[TG(52:4)]_FA18:1,475.0,720.6,573.6,17.77,DOD94-F4-5xFAD-hippo_TG18-1_o3on,720.6 -> 573.6,638.6,610.6,568.6,n-12,
,[TG(52:4)]_FA18:1,503.0,790.7,573.6,10.04,DOD94-F4-5xFAD-hippo_TG18-1_o3on,790.7 -> 573.6,708.7,680.7,638.7,n-7,
TG,[TG(54:5)]_FA18:1,4489.0,898.8,599.6,11.21,DOD94-F4-5xFAD-hippo_TG18-1_o3on,898.8 -> 599.6,816.8,788.8,746.8,,
,[TG(54:5)]_FA18:1,618.0,788.8,599.6,12.61,DOD94-F4-5xFAD-hippo_TG18-1_o3on,788.8 -> 599.6,706.8,678.8,636.8,n-9,
,TG(50:1)]_FA18:1,10188.0,740.8,551.6,14.95,FAD184-F4-WT-cereb_TG18-1_o3on,740.8 -> 551.6,658.8,630.8,588.8,n-9,1.77
TG,TG(50:1)]_FA18:1,135565.0,850.8,551.6,15.01,FAD184-F4-WT-cereb_TG18-1_o3on,850.8 -> 551.6,768.8,740.8,698.8,,
,TG(50:1)]_FA18:1,15483.0,698.7,551.6,14.0,FAD184-F4-WT-cereb_TG18-1_o3on,698.7 -> 551.6,616.7,588.7,546.7,n-12,
,TG(50:1)]_FA18:1,5747.0,768.8,551.6,12.85,FAD184-F4-WT-cereb_TG18-1_o3on,768.8 -> 551.6,686.8,658.8,616.8,n-7,
,TG(50:2)]_FA18:1,4686.0,738.7,549.6,19.95,FAD184-F4-WT-cereb_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-9,1.76
TG,TG(50:2)]_FA18:1,43350.0,848.8,549.6,13.79,FAD184-F4-WT-cereb_TG18-1_o3on,848.8 -> 549.6,766.8,738.8,696.8,,
,TG(50:2)]_FA18:1,1472.0,696.6,549.6,12.91,FAD184-F4-WT-cereb_TG18-1_o3on,696.6 -> 549.6,614.6,586.6,544.6,n-12,
,TG(50:2)]_FA18:1,2659.0,766.7,549.6,17.97,FAD184-F4-WT-cereb_TG18-1_o3on,766.7 -> 549.6,684.7,656.7,614.7,n-7,
,TG(52:2)]_FA18:1,23888.0,766.7,577.6,14.81,FAD184-F4-WT-cereb_TG18-1_o3on,766.7 -> 577.6,684.7,656.7,614.7,n-9,5.01
TG,TG(52:2)]_FA18:1,409786.0,876.8,577.6,14.87,FAD184-F4-WT-cereb_TG18-1_o3on,876.8 -> 577.6,794.8,766.8,724.8,,
,TG(52:2)]_FA18:1,1598.0,724.7,577.6,16.43,FAD184-F4-WT-cereb_TG18-1_o3on,724.7 -> 577.6,642.7,614.7,572.7,n-12,
,TG(52:2)]_FA18:1,4767.0,794.7,577.6,14.78,FAD184-F4-WT-cereb_TG18-1_o3on,794.7 -> 577.6,712.7,684.7,642.7,n-7,
,TG(52:3)]_FA18:1,11469.0,764.7,547.6,19.44,FAD184-F4-WT-cereb_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-9,11.02
TG,TG(52:3)]_FA18:1,52913.0,874.8,575.6,19.51,FAD184-F4-WT-cereb_TG18-1_o3on,874.8 -> 575.6,792.8,764.8,722.8,,
,TG(52:3)]_FA18:1,738.0,722.6,575.6,19.48,FAD184-F4-WT-cereb_TG18-1_o3on,722.6 -> 575.6,640.6,612.6,570.6,n-12,
,TG(52:3)]_FA18:1,1041.0,792.7,575.6,11.5,FAD184-F4-WT-cereb_TG18-1_o3on,792.7 -> 575.6,710.7,682.7,640.7,n-7,
,TG(54:3)]_FA18:1,11709.0,792.8,603.6,14.66,FAD184-F4-WT-cereb_TG18-1_o3on,792.8 -> 603.6,710.8,682.8,640.8,n-9,6.76
,TG(54:3)]_FA18:1,4686.0,738.7,549.6,19.95,FAD184-F4-WT-cereb_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-7n-7,
TG,TG(54:3)]_FA18:1,196670.0,902.8,603.6,14.74,FAD184-F4-WT-cereb_TG18-1_o3on,902.8 -> 603.6,820.8,792.8,750.8,,
,TG(54:3)]_FA18:1,1086.0,750.8,603.6,19.7,FAD184-F4-WT-cereb_TG18-1_o3on,750.8 -> 603.6,668.8,640.8,598.8,n-12,
,TG(54:3)]_FA18:1,1731.0,820.8,603.6,14.65,FAD184-F4-WT-cereb_TG18-1_o3on,820.8 -> 603.6,738.8,710.8,668.8,n-7,
,TG(54:4)]_FA18:1,1594.0,790.8,601.6,13.57,FAD184-F4-WT-cereb_TG18-1_o3on,790.8 -> 601.6,708.8,680.8,638.8,n-9,2.77
,TG(54:4)]_FA18:1,5926.0,736.7,547.6,19.47,FAD184-F4-WT-cereb_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-7n-7,
TG,TG(54:4)]_FA18:1,29152.0,900.8,601.6,13.65,FAD184-F4-WT-cereb_TG18-1_o3on,900.8 -> 601.6,818.8,790.8,748.8,,
,TG(54:4)]_FA18:1,504.0,748.8,601.6,19.94,FAD184-F4-WT-cereb_TG18-1_o3on,748.8 -> 601.6,666.8,638.8,596.8,n-12,
,TG(54:4)]_FA18:1,575.0,818.8,601.6,11.49,FAD184-F4-WT-cereb_TG18-1_o3on,818.8 -> 601.6,736.8,708.8,666.8,n-7,
