IDs,Names,Lipid,Transition,Class
"LMGP06010409, LMGP06010101, LMGP06010057, LMGP06010119, LMGP06010148, LMGP06010164, LMGP06010182, LMGP06010226, LMGP06010281, LMGP06010295, LMGP06010426, LMGP06010454, LMGP06010481, LMGP06010500, LMGP06010864, LMGP06010646, LMGP06010695, LMGP06020013, LMGP06020028, LMGP06020048, LMGP06030019, LMGP06030040, LMGP06030063","PI(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)), PI(14:1(9Z)/21:0), PI(13:0/22:1(11Z)), PI(15:0/20:1(11Z)), PI(15:1(9Z)/20:0), PI(16:0/19:1(9Z)), PI(16:1(9Z)/19:0), PI(17:1(9Z)/18:0), PI(18:0/17:1(9Z)), PI(18:1(9Z)/17:0), PI(19:0/16:1(9Z)), PI(19:1(9Z)/16:0), PI(20:0/15:1(9Z)), PI(20:1(11Z)/15:0), PI(17:0/18:1(9Z)), PI(21:0/14:1(9Z)), PI(22:1(11Z)/13:0), PI(O-16:0/20:1(11Z)), PI(O-18:0/18:1(9Z)), PI(O-20:0/16:1(9Z)), PI(P-16:0/20:0), PI(P-18:0/18:0), PI(P-20:0/16:0)",PI(36:8)|PI(35:1)|PI(O-36:1)|PI(P-36:0),868.6 -> 591.6,PI
"LMGP06010106, LMGP06010350, LMGP06010378, LMGP06010407, LMGP06010408, LMGP06010789, LMGP06010056, LMGP06010118, LMGP06010280, LMGP06010480, LMGP06010818, LMGP06010865, LMGP06010925, LMGP06010943, LMGP06010073, LMGP06010822, LMGP06020071, LMGP06020088, LMGP06020092","PI(14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)), PI(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)), PI(18:4(6Z,9Z,12Z,15Z)/18:3(6Z,9Z,12Z)), PI(18:4(6Z,9Z,12Z,15Z)/18:3(9Z,12Z,15Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:1(9Z)), PI(13:0/22:0), PI(15:0/20:0), PI(18:0/17:0), PI(20:0/15:0), PI(22:0/13:0), PI(17:0/18:0), PI(19:0/16:0), PI(16:0/19:0), PI(14:0/21:0), PI(21:0/14:0), PI(O-20:0/16:0), PI(O-18:0/18:0), PI(O-16:0/20:0)",PI(36:7)|PI(35:0)|PI(O-36:0),870.6 -> 593.6,PI
"LMGP06010321, LMGP06010188, LMGP06010348, LMGP06010349, LMGP06010377, LMGP06010406, LMGP06010624, LMGP06010788, LMGP06010892, LMGP06010954","PI(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)), PI(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PI(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)), PI(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)), PI(18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z)), PI(18:4(6Z,9Z,12Z,15Z)/18:2(9Z,12Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:0), PI(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))",PI(36:6),872.5 -> 595.5,PI
"LMGP06010105, LMGP06010319, LMGP06010320, LMGP06010376, LMGP06010405, LMGP06010594, LMGP06010623, LMGP06010759, LMGP06010870, LMGP06010299, LMGP06010874, LMGP06010347","PI(14:1(9Z)/22:4(7Z,10Z,13Z,16Z)), PI(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)), PI(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)), PI(18:3(9Z,12Z,15Z)/18:2(9Z,12Z)), PI(18:4(6Z,9Z,12Z,15Z)/18:1(9Z)), PI(20:4(5Z,8Z,11Z,14Z)/16:1(9Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/16:0), PI(22:4(7Z,10Z,13Z,16Z)/14:1(9Z)), PI(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)), PI(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)), PI(16:0/20:5(5Z,8Z,11Z,14Z,17Z)), PI(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))",PI(36:5),874.5 -> 597.5,PI
"LMGP06010076, LMGP06010187, LMGP06010298, LMGP06010346, LMGP06010564, LMGP06010758, LMGP06010828, LMGP06010843, LMGP06010850, LMGP06010856, LMGP06010927, LMGP06010958, LMGP06010404","PI(14:0/22:4(7Z,10Z,13Z,16Z)), PI(16:1(9Z)/20:3(8Z,11Z,14Z)), PI(18:1(9Z)/18:3(6Z,9Z,12Z)), PI(18:3(6Z,9Z,12Z)/18:1(9Z)), PI(20:3(8Z,11Z,14Z)/16:1(9Z)), PI(22:4(7Z,10Z,13Z,16Z)/14:0), PI(20:4(5Z,8Z,11Z,14Z)/16:0), PI(18:3(9Z,12Z,15Z)/18:1(9Z)), PI(18:1(9Z)/18:3(9Z,12Z,15Z)), PI(18:0/18:4(6Z,9Z,12Z,15Z)), PI(18:2(9Z,12Z)/18:2(9Z,12Z)), PI(16:0/20:4(5Z,8Z,11Z,14Z)), PI(18:4(6Z,9Z,12Z,15Z)/18:0)",PI(36:4),876.5 -> 599.5,PI
"LMGP06010283, LMGP06010104, LMGP06010186, LMGP06010263, LMGP06010318, LMGP06010345, LMGP06010375, LMGP06010458, LMGP06010533, LMGP06010563, LMGP06010875, LMGP06010931, LMGP06010728, LMGP06010284","PI(18:0/18:3(6Z,9Z,12Z)), PI(14:1(9Z)/22:2(13Z,16Z)), PI(16:1(9Z)/20:2(11Z,14Z)), PI(17:2(9Z,12Z)/19:1(9Z)), PI(18:2(9Z,12Z)/18:1(9Z)), PI(18:3(6Z,9Z,12Z)/18:0), PI(18:3(9Z,12Z,15Z)/18:0), PI(19:1(9Z)/17:2(9Z,12Z)), PI(20:2(11Z,14Z)/16:1(9Z)), PI(20:3(8Z,11Z,14Z)/16:0), PI(16:0/20:3(8Z,11Z,14Z)), PI(18:1(9Z)/18:2(9Z,12Z)), PI(22:2(13Z,16Z)/14:1(9Z)), PI(18:0/18:3(9Z,12Z,15Z))",PI(36:3)|PI(P-37:2),878.6 -> 601.6,PI
"LMGP06010075, LMGP06010103, LMGP06010165, LMGP06010233, LMGP06010262, LMGP06010457, LMGP06010532, LMGP06010697, LMGP06010727, LMGP06010846, LMGP06010956, LMGP06010966, LMGP06010503, LMGP06010429, LMGP06010185, LMGP06020051, LMGP06030046, LMGP06030066","PI(14:0/22:2(13Z,16Z)), PI(14:1(9Z)/22:1(11Z)), PI(16:0/20:2(11Z,14Z)), PI(17:1(9Z)/19:1(9Z)), PI(17:2(9Z,12Z)/19:0), PI(19:1(9Z)/17:1(9Z)), PI(20:2(11Z,14Z)/16:0), PI(22:1(11Z)/14:1(9Z)), PI(22:2(13Z,16Z)/14:0), PI(18:2(9Z,12Z)/18:0), PI(18:0/18:2(9Z,12Z)), PI(18:1(9Z)/18:1(9Z)), PI(20:1(11Z)/16:1(9Z)), PI(19:0/17:2(9Z,12Z)), PI(16:1(9Z)/20:1(11Z)), PI(O-20:0/17:2(9Z,12Z)), PI(P-18:0/19:1(9Z)), PI(P-20:0/17:1(9Z))",PI(36:2)|PI(O-37:2)|PI(P-37:1),880.6 -> 603.6,PI
"LMGP06010232, LMGP06010074, LMGP06010102, LMGP06010154, LMGP06010184, LMGP06010206, LMGP06010428, LMGP06010456, LMGP06010482, LMGP06010502, LMGP06010648, LMGP06010671, LMGP06010696, LMGP06010932, LMGP06010941, LMGP06010957, LMGP06020034, LMGP06020050, LMGP06030024, LMGP06030045, LMGP06030065","PI(17:1(9Z)/19:0), PI(14:0/22:1(11Z)), PI(14:1(9Z)/22:0), PI(15:1(9Z)/21:0), PI(16:1(9Z)/20:0), PI(17:0/19:1(9Z)), PI(19:0/17:1(9Z)), PI(19:1(9Z)/17:0), PI(20:0/16:1(9Z)), PI(20:1(11Z)/16:0), PI(21:0/15:1(9Z)), PI(22:0/14:1(9Z)), PI(22:1(11Z)/14:0), PI(18:1(9Z)/18:0), PI(16:0/20:1(11Z)), PI(18:0/18:1(9Z)), PI(O-18:0/19:1(9Z)), PI(O-20:0/17:1(9Z)), PI(P-16:0/21:0), PI(P-18:0/19:0), PI(P-20:0/17:0)",PI(36:1)|PI(O-37:1)|PI(P-37:0),882.6 -> 605.6,PI
"LMGP06010159, LMGP06010269, LMGP06010627, LMGP06010791, LMGP06010893, LMGP06010817, LMGP06010008, LMGP06010205, LMGP06010427, LMGP06010647, LMGP06010833, LMGP06010883, LMGP06010942, LMGP06020049, LMGP06020015, LMGP06020033","PI(15:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(17:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/17:2(9Z,12Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/15:1(9Z)), PI(14:0/22:0), PI(22:0/14:0), PI(18:0/18:0), PI(17:0/19:0), PI(19:0/17:0), PI(21:0/15:0), PI(20:0/16:0), PI(15:0/21:0), PI(16:0/20:0), PI(O-20:0/17:0), PI(O-16:0/21:0), PI(O-18:0/19:0)",PI(37:7)|PI(P-38:6)|PI(36:0)|PI(O-37:0),884.6 -> 607.6,PI
"LMGP06010128, LMGP06010239, LMGP06010268, LMGP06010597, LMGP06010626, LMGP06010790, LMGP06020089, LMGP06030051","PI(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(17:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PI(17:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)), PI(20:4(5Z,8Z,11Z,14Z)/17:2(9Z,12Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/17:1(9Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/15:0), PI(O-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(P-18:0/20:5(5Z,8Z,11Z,14Z,17Z))",PI(37:6)|PI(O-38:6)|PI(P-38:5),886.5 -> 609.5,PI
"LMGP06010761, LMGP06010411, LMGP06010158, LMGP06010210, LMGP06010267, LMGP06010464, LMGP06010567, LMGP06010596, LMGP06010625, LMGP06010238, LMGP06020086, LMGP06030028, LMGP06030073, LMGP06030091","PI(22:4(7Z,10Z,13Z,16Z)/15:1(9Z)), PI(18:4(6Z,9Z,12Z,15Z)/19:1(9Z)), PI(15:1(9Z)/22:4(7Z,10Z,13Z,16Z)), PI(17:0/20:5(5Z,8Z,11Z,14Z,17Z)), PI(17:2(9Z,12Z)/20:3(8Z,11Z,14Z)), PI(19:1(9Z)/18:4(6Z,9Z,12Z,15Z)), PI(20:3(8Z,11Z,14Z)/17:2(9Z,12Z)), PI(20:4(5Z,8Z,11Z,14Z)/17:1(9Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/17:0), PI(17:1(9Z)/20:4(5Z,8Z,11Z,14Z)), PI(O-18:0/20:5(5Z,8Z,11Z,14Z,17Z)), PI(P-16:0/22:4(7Z,10Z,13Z,16Z)), PI(P-20:0/18:4(6Z,9Z,12Z,15Z)), PI(P-18:0/20:4(5Z,8Z,11Z,14Z))",PI(37:5)|PI(O-38:5)|PI(P-38:4),888.6 -> 611.6,PI
"LMGP06010566, LMGP06010434, LMGP06010004, LMGP06010127, LMGP06010237, LMGP06010266, LMGP06010380, LMGP06010410, LMGP06010462, LMGP06010463, LMGP06010536, LMGP06010595, LMGP06010760, LMGP06010352, LMGP06020018, LMGP06020057, LMGP06020072, LMGP06030050, LMGP06030071, LMGP06030072","PI(20:3(8Z,11Z,14Z)/17:1(9Z)), PI(19:0/18:4(6Z,9Z,12Z,15Z)), PI(17:0/20:4(5Z,8Z,11Z,14Z)), PI(15:0/22:4(7Z,10Z,13Z,16Z)), PI(17:1(9Z)/20:3(8Z,11Z,14Z)), PI(17:2(9Z,12Z)/20:2(11Z,14Z)), PI(18:3(9Z,12Z,15Z)/19:1(9Z)), PI(18:4(6Z,9Z,12Z,15Z)/19:0), PI(19:1(9Z)/18:3(6Z,9Z,12Z)), PI(19:1(9Z)/18:3(9Z,12Z,15Z)), PI(20:2(11Z,14Z)/17:2(9Z,12Z)), PI(20:4(5Z,8Z,11Z,14Z)/17:0), PI(22:4(7Z,10Z,13Z,16Z)/15:0), PI(18:3(6Z,9Z,12Z)/19:1(9Z)), PI(O-16:0/22:4(7Z,10Z,13Z,16Z)), PI(O-20:0/18:4(6Z,9Z,12Z,15Z)), PI(O-18:0/20:4(5Z,8Z,11Z,14Z)), PI(P-18:0/20:3(8Z,11Z,14Z)), PI(P-20:0/18:3(6Z,9Z,12Z)), PI(P-20:0/18:3(9Z,12Z,15Z))",PI(37:4)|PI(O-38:4)|PI(P-38:3),890.6 -> 613.6,PI
"LMGP06010535, LMGP06010432, LMGP06010379, LMGP06010157, LMGP06010209, LMGP06010236, LMGP06010265, LMGP06010323, LMGP06010351, LMGP06010433, LMGP06010461, LMGP06010506, LMGP06010565, LMGP06010730, LMGP06020037, LMGP06020055, LMGP06020056, LMGP06030027, LMGP06030049, LMGP06030070","PI(20:2(11Z,14Z)/17:1(9Z)), PI(19:0/18:3(6Z,9Z,12Z)), PI(18:3(9Z,12Z,15Z)/19:0), PI(15:1(9Z)/22:2(13Z,16Z)), PI(17:0/20:3(8Z,11Z,14Z)), PI(17:1(9Z)/20:2(11Z,14Z)), PI(17:2(9Z,12Z)/20:1(11Z)), PI(18:2(9Z,12Z)/19:1(9Z)), PI(18:3(6Z,9Z,12Z)/19:0), PI(19:0/18:3(9Z,12Z,15Z)), PI(19:1(9Z)/18:2(9Z,12Z)), PI(20:1(11Z)/17:2(9Z,12Z)), PI(20:3(8Z,11Z,14Z)/17:0), PI(22:2(13Z,16Z)/15:1(9Z)), PI(O-18:0/20:3(8Z,11Z,14Z)), PI(O-20:0/18:3(6Z,9Z,12Z)), PI(O-20:0/18:3(9Z,12Z,15Z)), PI(P-16:0/22:2(13Z,16Z)), PI(P-18:0/20:2(11Z,14Z)), PI(P-20:0/18:2(9Z,12Z))",PI(37:3)|PI(O-38:3)|PI(P-38:2),892.6 -> 615.6,PI
"LMGP06010417, LMGP06010632, LMGP06010534, LMGP06010126, LMGP06010156, LMGP06010208, LMGP06010235, LMGP06010264, LMGP06010322, LMGP06010431, LMGP06010460, LMGP06010485, LMGP06010505, LMGP06010699, LMGP06010729, LMGP06010301, LMGP06020017, LMGP06020036, LMGP06020054, LMGP06030026, LMGP06030048, LMGP06030069","PI(18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z)), PI(20:2(11Z,14Z)/17:0), PI(15:0/22:2(13Z,16Z)), PI(15:1(9Z)/22:1(11Z)), PI(17:0/20:2(11Z,14Z)), PI(17:1(9Z)/20:1(11Z)), PI(17:2(9Z,12Z)/20:0), PI(18:2(9Z,12Z)/19:0), PI(19:0/18:2(9Z,12Z)), PI(19:1(9Z)/18:1(9Z)), PI(20:0/17:2(9Z,12Z)), PI(20:1(11Z)/17:1(9Z)), PI(22:1(11Z)/15:1(9Z)), PI(22:2(13Z,16Z)/15:0), PI(18:1(9Z)/19:1(9Z)), PI(O-16:0/22:2(13Z,16Z)), PI(O-18:0/20:2(11Z,14Z)), PI(O-20:0/18:2(9Z,12Z)), PI(P-16:0/22:1(11Z)), PI(P-18:0/20:1(11Z)), PI(P-20:0/18:1(9Z))",PI(38:9)|PI(37:2)|PI(O-38:2)|PI(P-38:1),894.6 -> 617.6,PI
"LMGP06010358, LMGP06010386, LMGP06010416, LMGP06010603, LMGP06010630, LMGP06010631, LMGP06010286, LMGP06010125, LMGP06010430, LMGP06010155, LMGP06010189, LMGP06010207, LMGP06010234, LMGP06010300, LMGP06010459, LMGP06010484, LMGP06010504, LMGP06010650, LMGP06010673, LMGP06010698, LMGP06020053, LMGP06020016, LMGP06020035, LMGP06030025, LMGP06030047, LMGP06030068","PI(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PI(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PI(18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)), PI(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z)), PI(18:0/19:1(9Z)), PI(15:0/22:1(11Z)), PI(19:0/18:1(9Z)), PI(15:1(9Z)/22:0), PI(16:1(9Z)/21:0), PI(17:0/20:1(11Z)), PI(17:1(9Z)/20:0), PI(18:1(9Z)/19:0), PI(19:1(9Z)/18:0), PI(20:0/17:1(9Z)), PI(20:1(11Z)/17:0), PI(21:0/16:1(9Z)), PI(22:0/15:1(9Z)), PI(22:1(11Z)/15:0), PI(O-20:0/18:1(9Z)), PI(O-16:0/22:1(11Z)), PI(O-18:0/20:1(11Z)), PI(P-16:0/22:0), PI(P-18:0/20:0), PI(P-20:0/18:0)",PI(38:8)|PI(37:1)|PI(O-38:1)|PI(P-38:0),896.6 -> 619.6,PI
"LMGP06010328, LMGP06010357, LMGP06010385, LMGP06010415, LMGP06010573, LMGP06010601, LMGP06010602, LMGP06010629, LMGP06010792, LMGP06010869, LMGP06010124, LMGP06010166, LMGP06010285, LMGP06010483, LMGP06010649, LMGP06010838, LMGP06010937, LMGP06010672, LMGP06020052, LMGP06020087, LMGP06020090","PI(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PI(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z)), PI(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)), PI(18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z)), PI(20:3(8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z)), PI(20:4(5Z,8Z,11Z,14Z)/18:3(6Z,9Z,12Z)), PI(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:1(9Z)), PI(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(15:0/22:0), PI(16:0/21:0), PI(18:0/19:0), PI(20:0/17:0), PI(21:0/16:0), PI(19:0/18:0), PI(17:0/20:0), PI(22:0/15:0), PI(O-20:0/18:0), PI(O-18:0/20:0), PI(O-16:0/22:0)",PI(38:7)|PI(37:0)|PI(O-38:0),898.6 -> 621.6,PI
"LMGP06010011, LMGP06010356, LMGP06010384, LMGP06010414, LMGP06010542, LMGP06010571, LMGP06010572, LMGP06010600, LMGP06010815, LMGP06010826, LMGP06010848, LMGP06010845","PI(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z)), PI(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z)), PI(18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z)), PI(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z)), PI(20:3(8Z,11Z,14Z)/18:3(6Z,9Z,12Z)), PI(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z)), PI(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0), PI(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z)), PI(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PI(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))",PI(38:6),900.5 -> 623.5,PI
"LMGP06010327, LMGP06010355, LMGP06010383, LMGP06010413, LMGP06010540, LMGP06010541, LMGP06010599, LMGP06010628, LMGP06010763, LMGP06010849, LMGP06010854, LMGP06010570, LMGP06010193, LMGP06010512","PI(18:2(9Z,12Z)/20:3(8Z,11Z,14Z)), PI(18:3(6Z,9Z,12Z)/20:2(11Z,14Z)), PI(18:3(9Z,12Z,15Z)/20:2(11Z,14Z)), PI(18:4(6Z,9Z,12Z,15Z)/20:1(11Z)), PI(20:2(11Z,14Z)/18:3(6Z,9Z,12Z)), PI(20:2(11Z,14Z)/18:3(9Z,12Z,15Z)), PI(20:4(5Z,8Z,11Z,14Z)/18:1(9Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/18:0), PI(22:4(7Z,10Z,13Z,16Z)/16:1(9Z)), PI(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)), PI(18:0/20:5(5Z,8Z,11Z,14Z,17Z)), PI(20:3(8Z,11Z,14Z)/18:2(9Z,12Z)), PI(16:1(9Z)/22:4(7Z,10Z,13Z,16Z)), PI(20:1(11Z)/18:4(6Z,9Z,12Z,15Z))",PI(38:5),902.5 -> 625.5,PI
"LMGP06010010, LMGP06010303, LMGP06010326, LMGP06010354, LMGP06010382, LMGP06010412, LMGP06010510, LMGP06010511, LMGP06010539, LMGP06010569, LMGP06010598, LMGP06010762, LMGP06010939, LMGP06010921","PI(18:0/20:4(5Z,8Z,11Z,14Z)), PI(18:1(9Z)/20:3(8Z,11Z,14Z)), PI(18:2(9Z,12Z)/20:2(11Z,14Z)), PI(18:3(6Z,9Z,12Z)/20:1(11Z)), PI(18:3(9Z,12Z,15Z)/20:1(11Z)), PI(18:4(6Z,9Z,12Z,15Z)/20:0), PI(20:1(11Z)/18:3(6Z,9Z,12Z)), PI(20:1(11Z)/18:3(9Z,12Z,15Z)), PI(20:2(11Z,14Z)/18:2(9Z,12Z)), PI(20:3(8Z,11Z,14Z)/18:1(9Z)), PI(20:4(5Z,8Z,11Z,14Z)/18:0), PI(22:4(7Z,10Z,13Z,16Z)/16:0), PI(16:0/22:4(7Z,10Z,13Z,16Z)), PI(20:0/18:4(6Z,9Z,12Z,15Z))",PI(38:4),904.6 -> 627.6,PI
"LMGP06010192, LMGP06010302, LMGP06010325, LMGP06010353, LMGP06010486, LMGP06010487, LMGP06010509, LMGP06010538, LMGP06010732, LMGP06010855, LMGP06010381, LMGP06010568","PI(16:1(9Z)/22:2(13Z,16Z)), PI(18:1(9Z)/20:2(11Z,14Z)), PI(18:2(9Z,12Z)/20:1(11Z)), PI(18:3(6Z,9Z,12Z)/20:0), PI(20:0/18:3(6Z,9Z,12Z)), PI(20:0/18:3(9Z,12Z,15Z)), PI(20:1(11Z)/18:2(9Z,12Z)), PI(20:2(11Z,14Z)/18:1(9Z)), PI(22:2(13Z,16Z)/16:1(9Z)), PI(18:0/20:3(8Z,11Z,14Z)), PI(18:3(9Z,12Z,15Z)/20:0), PI(20:3(8Z,11Z,14Z)/18:0)",PI(38:3),906.6 -> 629.6,PI
"LMGP06010168, LMGP06010191, LMGP06010270, LMGP06010508, LMGP06010537, LMGP06010653, LMGP06010701, LMGP06010731, LMGP06010922, LMGP06010929, LMGP06010934, LMGP06010466, LMGP06010324","PI(16:0/22:2(13Z,16Z)), PI(16:1(9Z)/22:1(11Z)), PI(17:2(9Z,12Z)/21:0), PI(20:1(11Z)/18:1(9Z)), PI(20:2(11Z,14Z)/18:0), PI(21:0/17:2(9Z,12Z)), PI(22:1(11Z)/16:1(9Z)), PI(22:2(13Z,16Z)/16:0), PI(20:0/18:2(9Z,12Z)), PI(18:1(9Z)/20:1(11Z)), PI(18:0/20:2(11Z,14Z)), PI(19:1(9Z)/19:1(9Z)), PI(18:2(9Z,12Z)/20:0)",PI(38:2)|PI(P-39:1),908.6 -> 631.6,PI
"LMGP06010795, LMGP06010275, LMGP06010167, LMGP06010190, LMGP06010465, LMGP06010507, LMGP06010652, LMGP06010675, LMGP06010700, LMGP06010923, LMGP06010935, LMGP06010435, LMGP06010240, LMGP06010930, LMGP06020059, LMGP06030052, LMGP06030074","PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/17:2(9Z,12Z)), PI(17:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(16:0/22:1(11Z)), PI(16:1(9Z)/22:0), PI(19:1(9Z)/19:0), PI(20:1(11Z)/18:0), PI(21:0/17:1(9Z)), PI(22:0/16:1(9Z)), PI(22:1(11Z)/16:0), PI(20:0/18:1(9Z)), PI(18:0/20:1(11Z)), PI(19:0/19:1(9Z)), PI(17:1(9Z)/21:0), PI(18:1(9Z)/20:0), PI(O-20:0/19:1(9Z)), PI(P-18:0/21:0), PI(P-20:0/19:0)",PI(39:8)|PI(38:1)|PI(O-39:1)|PI(P-39:0),910.6 -> 633.6,PI
"LMGP06010245, LMGP06010794, LMGP06010211, LMGP06010651, LMGP06010674, LMGP06010837, LMGP06010924, LMGP06010936, LMGP06010940, LMGP06020038, LMGP06020058","PI(17:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/17:1(9Z)), PI(17:0/21:0), PI(21:0/17:0), PI(22:0/16:0), PI(19:0/19:0), PI(20:0/18:0), PI(18:0/20:0), PI(16:0/22:0), PI(O-18:0/21:0), PI(O-20:0/19:0)",PI(39:7)|PI(P-40:6)|PI(38:0)|PI(O-39:0),912.7 -> 635.7,PI
"LMGP06010274, LMGP06010472, LMGP06010634, LMGP06010766, LMGP06010793, LMGP06010863, LMGP06020084, LMGP06030081","PI(17:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)), PI(19:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/19:1(9Z)), PI(22:4(7Z,10Z,13Z,16Z)/17:2(9Z,12Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/17:0), PI(17:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(O-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(P-20:0/20:5(5Z,8Z,11Z,14Z,17Z))",PI(39:6)|PI(O-40:6)|PI(P-40:5),914.6 -> 637.6,PI
"LMGP06010244, LMGP06010441, LMGP06010471, LMGP06010605, LMGP06010633, LMGP06010765, LMGP06020065, LMGP06030056, LMGP06030080","PI(17:1(9Z)/22:4(7Z,10Z,13Z,16Z)), PI(19:0/20:5(5Z,8Z,11Z,14Z,17Z)), PI(19:1(9Z)/20:4(5Z,8Z,11Z,14Z)), PI(20:4(5Z,8Z,11Z,14Z)/19:1(9Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/19:0), PI(22:4(7Z,10Z,13Z,16Z)/17:1(9Z)), PI(O-20:0/20:5(5Z,8Z,11Z,14Z,17Z)), PI(P-18:0/22:4(7Z,10Z,13Z,16Z)), PI(P-20:0/20:4(5Z,8Z,11Z,14Z))",PI(39:5)|PI(O-40:5)|PI(P-40:4),916.6 -> 639.6,PI
