Class,Lipid,OzESI_Intensity,Precursor_Ion,Product_Ion,Retention_Time,Sample_ID,Transition,n-7,n-9,n-12,db_pos,Ratio
TG,[TG(48:3)]_FA16:1,50336.0,818.8,547.5,10.96,Ecoli_T2_GEN_rep2,818.8 -> 547.5,736.8,708.8,666.8,,
TG,[TG(48:3)]_FA18:3,745.0,818.8,523.5,10.96,Ecoli_T2_GEN_rep2,818.8 -> 523.5,736.8,708.8,666.8,,
TG,[TG(50:3)]_FA14:0,4606.0,846.8,601.5,11.1,Ecoli_T2_GEN_rep2,846.8 -> 601.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA16:1,40403.0,846.8,575.5,11.13,Ecoli_T2_GEN_rep2,846.8 -> 575.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA18:2,19400.0,846.8,549.5,11.16,Ecoli_T2_GEN_rep2,846.8 -> 549.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA18:3,1059.0,846.8,551.5,11.15,Ecoli_T2_GEN_rep2,846.8 -> 551.5,764.8,736.8,694.8,,
,[TG(50:4)]_FA14:0,3755.0,692.6,577.6,7.04,Ecoli_T2_GEN_rep2,692.6 -> 577.6,610.6,582.6,540.6,n-12,
TG,[TG(50:4)]_FA14:0,3854.0,844.8,599.5,10.95,Ecoli_T2_GEN_rep2,844.8 -> 599.5,762.8,734.8,692.8,,
TG,[TG(50:4)]_FA18:3,1384.0,844.8,549.5,10.99,Ecoli_T2_GEN_rep2,844.8 -> 549.5,762.8,734.8,692.8,,
,[TG(50:4)]_FA18:3,3755.0,692.6,577.6,7.04,Ecoli_T2_GEN_rep2,692.6 -> 577.6,610.6,582.6,540.6,n-12,
TG,[TG(52:4)]_FA16:1,8398.0,872.8,601.5,11.14,Ecoli_T2_GEN_rep2,872.8 -> 601.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:2,173642.0,872.8,575.5,11.12,Ecoli_T2_GEN_rep2,872.8 -> 575.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:3,7697.0,872.8,577.5,11.13,Ecoli_T2_GEN_rep2,872.8 -> 577.5,790.8,762.8,720.8,,
TG,[TG(52:5)]_FA18:3,4915.0,870.8,575.5,10.99,Ecoli_T2_GEN_rep2,870.8 -> 575.5,788.8,760.8,718.8,,
,[TG(52:5)]_FA18:3,943.0,718.6,603.6,7.03,Ecoli_T2_GEN_rep2,718.6 -> 603.6,636.6,608.6,566.6,n-12,
TG,[TG(54:5)]_FA18:3,18849.0,898.8,603.5,11.15,Ecoli_T2_GEN_rep2,898.8 -> 603.5,816.8,788.8,746.8,,
TG,[TG(54:6)]_FA18:3,17707.0,896.8,601.5,11.0,Ecoli_T2_GEN_rep2,896.8 -> 601.5,814.8,786.8,744.8,,
DG,DG(32:0)_C16:0,33096.0,586.5,313.2,10.04,Ecoli_T2_GEN_rep3,586.5 -> 313.2,504.5,476.5,434.5,,
DG,DG(32:1)_C16:1,4087.0,584.5,313.2,9.39,Ecoli_T2_GEN_rep3,584.5 -> 313.2,502.5,474.5,432.5,,
DG,DG(32:2)_C18:2,685.0,582.5,285.2,8.76,Ecoli_T2_GEN_rep3,582.5 -> 285.2,500.5,472.5,430.5,,
DG,DG(34:1)_C18:1,32416.0,612.6,313.3,10.08,Ecoli_T2_GEN_rep3,612.6 -> 313.3,530.6,502.6,460.6,,
DG,DG(34:2)_C16:1,2163.0,610.5,339.2,9.93,Ecoli_T2_GEN_rep3,610.5 -> 339.2,528.5,500.5,458.5,,
DG,DG(34:2)_C18:2,5054.0,610.5,313.2,9.97,Ecoli_T2_GEN_rep3,610.5 -> 313.2,528.5,500.5,458.5,,
,DG(36:1)_C18:1,2314.0,558.5,313.3,9.16,Ecoli_T2_GEN_rep3,558.5 -> 313.3,476.5,448.5,406.5,n-7,
DG,DG(36:1)_C18:1,5431.0,640.6,341.3,10.26,Ecoli_T2_GEN_rep3,640.6 -> 341.3,558.6,530.6,488.6,,
DG,DG(36:2)_C18:1,67322.0,638.6,339.3,10.11,Ecoli_T2_GEN_rep3,638.6 -> 339.3,556.6,528.6,486.6,,
DG,DG(36:2)_C18:2,2516.0,638.6,341.3,10.15,Ecoli_T2_GEN_rep3,638.6 -> 341.3,556.6,528.6,486.6,,
DG,DG(36:3)_C18:2,32274.0,636.6,339.3,9.92,Ecoli_T2_GEN_rep3,636.6 -> 339.3,554.6,526.6,484.6,,
DG,DG(39:2)_C18:2,516.0,680.6,383.3,11.73,Ecoli_T2_GEN_rep3,680.6 -> 383.3,598.6,570.6,528.6,,
DG,DG(O-37:4)_C18:2,22506.0,634.5,337.2,8.99,Ecoli_T2_GEN_rep3,634.5 -> 337.2,552.5,524.5,482.5,,
,DG(O-37:4)_C18:2,1659.0,482.3,341.3,3.37,Ecoli_T2_GEN_rep3,482.3 -> 341.3,400.3,372.3,330.3,n-12,
FA,FA(14:0),781.0,227.2,227.2,3.18,Ecoli_T2_GEN_rep3,227.2 -> 227.2,145.2,117.19999999999999,75.19999999999999,,
FA,FA(16:0),54972.0,255.2,255.2,3.83,Ecoli_T2_GEN_rep3,255.2 -> 255.2,173.2,145.2,103.19999999999999,,
FA,FA(16:1),5990.0,253.2,253.2,3.36,Ecoli_T2_GEN_rep3,253.2 -> 253.2,171.2,143.2,101.19999999999999,,
FA | FA,FA(17:0) | FA(18:7),6086.0,269.3,269.2,4.17,Ecoli_T2_GEN_rep3,269.3 -> 269.2,187.3,159.3,117.30000000000001,,
FA,FA(17:1),39941.0,267.2,267.2,3.72,Ecoli_T2_GEN_rep3,267.2 -> 267.2,185.2,157.2,115.19999999999999,,
FA,FA(18:0),14289.0,283.3,283.3,4.54,Ecoli_T2_GEN_rep3,283.3 -> 283.3,201.3,173.3,131.3,,
FA,FA(18:1),32005.0,281.3,281.2,3.94,Ecoli_T2_GEN_rep3,281.3 -> 281.2,199.3,171.3,129.3,,
FA,FA(18:2),861.0,279.2,279.2,3.68,Ecoli_T2_GEN_rep3,279.2 -> 279.2,197.2,169.2,127.19999999999999,,
FA,FA(18:3),1071.0,277.2,277.2,3.83,Ecoli_T2_GEN_rep3,277.2 -> 277.2,195.2,167.2,125.19999999999999,,
FA,FA(22:6),508.0,327.2,327.2,2.26,Ecoli_T2_GEN_rep3,327.2 -> 327.2,245.2,217.2,175.2,,
,LPC(19:1),30350.0,454.3,313.3,2.84,Ecoli_T2_GEN_rep3,454.3 -> 313.3,372.3,344.3,302.3,n-7,
PE,LPE(18:1),29576.0,480.3,339.3,2.85,Ecoli_T2_GEN_rep3,480.3 -> 339.3,398.3,370.3,328.3,,
PE,LPE(O-18:0),8269.0,468.3,327.3,2.59,Ecoli_T2_GEN_rep3,468.3 -> 327.3,386.3,358.3,316.3,,
,PC(35:1),5114.0,692.6,577.6,6.94,Ecoli_T2_GEN_rep3,692.6 -> 577.6,610.6,582.6,540.6,n-7,
PC,PC(36:1),403.0,788.6,184.1,8.69,Ecoli_T2_GEN_rep3,788.6 -> 184.1,706.6,678.6,636.6,,
PC,PC(36:2),1865.0,786.6,184.1,7.6,Ecoli_T2_GEN_rep3,786.6 -> 184.1,704.6,676.6,634.6,,
,PC(36:2),1392.0,634.5,339.2,9.05,Ecoli_T2_GEN_rep3,634.5 -> 339.2,552.5,524.5,482.5,n-12,
,PC(36:2),1659.0,482.3,341.3,3.37,Ecoli_T2_GEN_rep3,482.3 -> 341.3,400.3,372.3,330.3,n-12n-12,
,PC(38:3),1681.0,660.6,313.3,10.07,Ecoli_T2_GEN_rep3,660.6 -> 313.3,578.6,550.6,508.6,n-12,
PC,PC(O-29:0),2529.0,678.5,184.1,5.36,Ecoli_T2_GEN_rep3,678.5 -> 184.1,596.5,568.5,526.5,,
PC,PC(O-32:1),537.0,718.5,184.1,5.96,Ecoli_T2_GEN_rep3,718.5 -> 184.1,636.5,608.5,566.5,,
PC,PC(O-33:1),6495.0,732.6,184.1,6.45,Ecoli_T2_GEN_rep3,732.6 -> 184.1,650.6,622.6,580.6,,
PC,PC(O-33:2),10792.0,730.5,184.1,5.67,Ecoli_T2_GEN_rep3,730.5 -> 184.1,648.5,620.5,578.5,,
PC,PC(O-34:1),1444.0,746.6,184.1,7.06,Ecoli_T2_GEN_rep3,746.6 -> 184.1,664.6,636.6,594.6,,
,PC(O-34:2),1392.0,634.5,339.2,9.05,Ecoli_T2_GEN_rep3,634.5 -> 339.2,552.5,524.5,482.5,n-9,
PC,PC(O-35:1),1708.0,760.6,184.1,7.52,Ecoli_T2_GEN_rep3,760.6 -> 184.1,678.6,650.6,608.6,,
PC,PC(O-35:2),10117.0,758.6,184.1,6.62,Ecoli_T2_GEN_rep3,758.6 -> 184.1,676.6,648.6,606.6,,
,PC(O-36:3),1681.0,660.6,313.3,10.07,Ecoli_T2_GEN_rep3,660.6 -> 313.3,578.6,550.6,508.6,n-9,
PE,PE(35:2),1211080.0,730.5,589.5,7.59,Ecoli_T2_GEN_rep3,730.5 -> 589.5,648.5,620.5,578.5,,
PE,PE(36:1),190779.0,746.6,605.6,9.21,Ecoli_T2_GEN_rep3,746.6 -> 605.6,664.6,636.6,594.6,,
,PE(36:2),1392.0,634.5,339.2,9.05,Ecoli_T2_GEN_rep3,634.5 -> 339.2,552.5,524.5,482.5,n-9,
PE,PE(36:2),446599.0,744.6,603.5,8.34,Ecoli_T2_GEN_rep3,744.6 -> 603.5,662.6,634.6,592.6,,
PE,PE(O-33:0),1203226.0,692.5,551.5,7.67,Ecoli_T2_GEN_rep3,692.5 -> 551.5,610.5,582.5,540.5,,
PE,PE(O-33:1),1854146.0,690.5,549.5,6.86,Ecoli_T2_GEN_rep3,690.5 -> 549.5,608.5,580.5,538.5,,
PE,PE(O-34:1),4600.0,704.6,563.5,8.06,Ecoli_T2_GEN_rep3,704.6 -> 563.5,622.6,594.6,552.6,,
PE,PE(O-35:1),1461840.0,718.5,577.5,7.83,Ecoli_T2_GEN_rep3,718.5 -> 577.5,636.5,608.5,566.5,,
,PE(O-35:2),1392.0,634.5,339.2,9.05,Ecoli_T2_GEN_rep3,634.5 -> 339.2,552.5,524.5,482.5,n-7,
PE,PE(O-35:2),362383.0,716.5,575.5,6.93,Ecoli_T2_GEN_rep3,716.5 -> 575.5,634.5,606.5,564.5,,
PE,PE(O-36:3),895.0,728.6,587.5,8.26,Ecoli_T2_GEN_rep3,728.6 -> 587.5,646.6,618.6,576.6,,
PE,PE(O-36:4),1835.0,726.5,585.5,7.35,Ecoli_T2_GEN_rep3,726.5 -> 585.5,644.5,616.5,574.5,,
PE,PE(O-36:5),801.0,724.5,583.5,6.51,Ecoli_T2_GEN_rep3,724.5 -> 583.5,642.5,614.5,572.5,,
PE,PE(O-38:4),1790.0,754.6,613.6,8.59,Ecoli_T2_GEN_rep3,754.6 -> 613.6,672.6,644.6,602.6,,
PE,PE(O-38:5),1217.0,752.6,611.5,7.6,Ecoli_T2_GEN_rep3,752.6 -> 611.5,670.6,642.6,600.6,,
PE,PE(O-40:5),1153.0,780.6,639.6,8.75,Ecoli_T2_GEN_rep3,780.6 -> 639.6,698.6,670.6,628.6,,
PE,PE(P-35:2),912.0,714.5,573.5,6.45,Ecoli_T2_GEN_rep3,714.5 -> 573.5,632.5,604.5,562.5,,
,PE(P-37:2),1681.0,660.6,313.3,10.07,Ecoli_T2_GEN_rep3,660.6 -> 313.3,578.6,550.6,508.6,n-7,
PE,PE(dO-38:8),1937549.0,732.6,591.5,8.6,Ecoli_T2_GEN_rep3,732.6 -> 591.5,650.6,622.6,580.6,,
,PI(O-33:0),1649.0,718.6,603.6,7.04,Ecoli_T2_GEN_rep3,718.6 -> 603.6,636.6,608.6,566.6,n-9,
PI,PI(O-33:1),408.0,826.5,549.5,5.5,Ecoli_T2_GEN_rep3,826.5 -> 549.5,744.5,716.5,674.5,,
TG,TG(48:0)]_FA16:0,105569.0,824.8,551.5,11.41,Ecoli_T2_GEN_rep3,824.8 -> 551.5,742.8,714.8,672.8,,
TG,TG(48:0)]_FA18:0,8259.0,824.8,523.5,11.42,Ecoli_T2_GEN_rep3,824.8 -> 523.5,742.8,714.8,672.8,,
TG,TG(48:1)]_FA16:1,73746.0,822.8,551.5,11.26,Ecoli_T2_GEN_rep3,822.8 -> 551.5,740.8,712.8,670.8,,
TG,TG(48:1)]_FA18:1,33309.0,822.8,523.5,11.24,Ecoli_T2_GEN_rep3,822.8 -> 523.5,740.8,712.8,670.8,,
TG,TG(49:1)]_FA16:0,38905.0,836.8,563.5,11.37,Ecoli_T2_GEN_rep3,836.8 -> 563.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA16:1,24603.0,836.8,565.5,11.35,Ecoli_T2_GEN_rep3,836.8 -> 565.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA18:1,18190.0,836.8,537.5,11.37,Ecoli_T2_GEN_rep3,836.8 -> 537.5,754.8,726.8,684.8,,
TG,TG(49:2)]_FA16:1,59113.0,834.8,563.5,11.19,Ecoli_T2_GEN_rep3,834.8 -> 563.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:1,25273.0,834.8,535.5,11.18,Ecoli_T2_GEN_rep3,834.8 -> 535.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:2,12892.0,834.8,537.5,11.21,Ecoli_T2_GEN_rep3,834.8 -> 537.5,752.8,724.8,682.8,,
TG,TG(50:0)]_FA18:0,13575.0,852.8,551.5,11.65,Ecoli_T2_GEN_rep3,852.8 -> 551.5,770.8,742.8,700.8,,
TG,TG(50:1)]_FA14:0,3568.0,850.8,605.5,11.45,Ecoli_T2_GEN_rep3,850.8 -> 605.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA16:0,118815.0,850.8,577.5,11.45,Ecoli_T2_GEN_rep3,850.8 -> 577.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA18:1,60356.0,850.8,551.5,11.45,Ecoli_T2_GEN_rep3,850.8 -> 551.5,768.8,740.8,698.8,,
,TG(50:2)]_FA14:0,370097.0,766.6,577.5,6.3,Ecoli_T2_GEN_rep3,766.6 -> 577.5,684.6,656.6,614.6,n-7,
TG,TG(50:2)]_FA14:0,7652.0,848.8,603.5,11.27,Ecoli_T2_GEN_rep3,848.8 -> 603.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA16:1,53590.0,848.8,577.5,11.29,Ecoli_T2_GEN_rep3,848.8 -> 577.5,766.8,738.8,696.8,,
,TG(50:2)]_FA16:1,370097.0,766.6,577.5,6.3,Ecoli_T2_GEN_rep3,766.6 -> 577.5,684.6,656.6,614.6,n-7,
TG,TG(50:2)]_FA18:1,46285.0,848.8,549.5,11.28,Ecoli_T2_GEN_rep3,848.8 -> 549.5,766.8,738.8,696.8,,
,TG(50:2)]_FA18:1,370097.0,766.6,577.5,6.3,Ecoli_T2_GEN_rep3,766.6 -> 577.5,684.6,656.6,614.6,n-7,
TG,TG(50:2)]_FA18:2,30164.0,848.8,551.5,11.28,Ecoli_T2_GEN_rep3,848.8 -> 551.5,766.8,738.8,696.8,,
,TG(50:2)]_FA18:2,370097.0,766.6,577.5,6.3,Ecoli_T2_GEN_rep3,766.6 -> 577.5,684.6,656.6,614.6,n-7,
TG,TG(51:0)]_FA16:0,2558.0,866.7,593.4,11.74,Ecoli_T2_GEN_rep3,866.7 -> 593.4,784.7,756.7,714.7,,
TG,TG(51:1)]_FA16:0,4123.0,864.8,591.5,11.6,Ecoli_T2_GEN_rep3,864.8 -> 591.5,782.8,754.8,712.8,,
TG,TG(51:1)]_FA18:1,4135.0,864.8,565.5,11.6,Ecoli_T2_GEN_rep3,864.8 -> 565.5,782.8,754.8,712.8,,
TG,TG(51:2)]_FA16:0,10501.0,862.8,589.5,11.37,Ecoli_T2_GEN_rep3,862.8 -> 589.5,780.8,752.8,710.8,,
TG,TG(51:2)]_FA18:1,26234.0,862.8,563.5,11.37,Ecoli_T2_GEN_rep3,862.8 -> 563.5,780.8,752.8,710.8,,
TG,TG(52:1)]_FA18:0,16439.0,878.8,577.5,11.66,Ecoli_T2_GEN_rep3,878.8 -> 577.5,796.8,768.8,726.8,,
TG,TG(52:1)]_FA18:1,14812.0,878.8,579.5,11.66,Ecoli_T2_GEN_rep3,878.8 -> 579.5,796.8,768.8,726.8,,
,TG(52:2)]_FA16:0,370097.0,766.6,577.5,6.3,Ecoli_T2_GEN_rep3,766.6 -> 577.5,684.6,656.6,614.6,n-9,23.79
TG,TG(52:2)]_FA16:0,81852.0,876.8,603.5,11.45,Ecoli_T2_GEN_rep3,876.8 -> 603.5,794.8,766.8,724.8,,
,TG(52:2)]_FA16:0,15554.0,794.6,605.6,7.31,Ecoli_T2_GEN_rep3,794.6 -> 605.6,712.6,684.6,642.6,n-7,
,TG(52:2)]_FA18:2,370097.0,766.6,577.5,6.3,Ecoli_T2_GEN_rep3,766.6 -> 577.5,684.6,656.6,614.6,n-9,23.79
TG,TG(52:2)]_FA18:2,8837.0,876.8,579.5,11.29,Ecoli_T2_GEN_rep3,876.8 -> 579.5,794.8,766.8,724.8,,
,TG(52:2)]_FA18:2,15554.0,794.6,605.6,7.31,Ecoli_T2_GEN_rep3,794.6 -> 605.6,712.6,684.6,642.6,n-7,
TG,TG(52:3)]_FA16:1,14871.0,874.8,603.5,11.31,Ecoli_T2_GEN_rep3,874.8 -> 603.5,792.8,764.8,722.8,,
,TG(52:3)]_FA16:1,117398.0,792.6,603.5,6.41,Ecoli_T2_GEN_rep3,792.6 -> 603.5,710.6,682.6,640.6,n-7,
TG,TG(52:3)]_FA18:2,97797.0,874.8,577.5,11.29,Ecoli_T2_GEN_rep3,874.8 -> 577.5,792.8,764.8,722.8,,
,TG(52:3)]_FA18:2,117398.0,792.6,603.5,6.41,Ecoli_T2_GEN_rep3,792.6 -> 603.5,710.6,682.6,640.6,n-7,
TG,TG(53:2)]_FA18:1,5627.0,890.8,591.5,11.56,Ecoli_T2_GEN_rep3,890.8 -> 591.5,808.8,780.8,738.8,,
TG,TG(53:3)]_FA18:1,6213.0,888.8,589.5,11.4,Ecoli_T2_GEN_rep3,888.8 -> 589.5,806.8,778.8,736.8,,
TG,TG(53:4)]_FA18:2,3642.0,886.8,589.5,11.22,Ecoli_T2_GEN_rep3,886.8 -> 589.5,804.8,776.8,734.8,,
TG,TG(54:0)]_FA18:0,7736.0,908.8,607.5,12.06,Ecoli_T2_GEN_rep3,908.8 -> 607.5,826.8,798.8,756.8,,
TG,TG(54:1)]_FA18:1,3554.0,906.8,607.5,11.89,Ecoli_T2_GEN_rep3,906.8 -> 607.5,824.8,796.8,754.8,,
TG,TG(54:2)]_FA18:0,19385.0,904.8,603.5,11.67,Ecoli_T2_GEN_rep3,904.8 -> 603.5,822.8,794.8,752.8,,
,TG(54:2)]_FA18:0,15554.0,794.6,605.6,7.31,Ecoli_T2_GEN_rep3,794.6 -> 605.6,712.6,684.6,642.6,n-9,
,TG(54:3)]_FA18:1,117398.0,792.6,603.5,6.41,Ecoli_T2_GEN_rep3,792.6 -> 603.5,710.6,682.6,640.6,n-9,14.02
,TG(54:3)]_FA18:1,8372.0,820.8,577.5,11.09,Ecoli_T2_GEN_rep3,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:1,347940.0,902.8,603.5,11.47,Ecoli_T2_GEN_rep3,902.8 -> 603.5,820.8,792.8,750.8,,
,TG(54:3)]_FA18:2,117398.0,792.6,603.5,6.41,Ecoli_T2_GEN_rep3,792.6 -> 603.5,710.6,682.6,640.6,n-9,14.02
,TG(54:3)]_FA18:2,8372.0,820.8,577.5,11.09,Ecoli_T2_GEN_rep3,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:2,14863.0,902.8,605.5,11.5,Ecoli_T2_GEN_rep3,902.8 -> 605.5,820.8,792.8,750.8,,
TG,TG(54:4)]_FA18:2,128472.0,900.8,603.5,11.31,Ecoli_T2_GEN_rep3,900.8 -> 603.5,818.8,790.8,748.8,,
,TG(54:4)]_FA18:2,91565.0,818.8,818.8,10.96,Ecoli_T2_GEN_rep3,818.8 -> 818.8,736.8,708.8,666.8,n-7,
,TG(57:2)]_FA22:6,13721.0,836.8,577.5,11.37,Ecoli_T2_GEN_rep3,836.8 -> 577.5,754.8,726.8,684.8,n-9,1.44
,TG(57:2)]_FA22:6,9524.0,864.8,577.5,11.53,Ecoli_T2_GEN_rep3,864.8 -> 577.5,782.8,754.8,712.8,n-7,
TG,TG(57:2)]_FA22:6,553.0,946.9,601.5,10.73,Ecoli_T2_GEN_rep3,946.9 -> 601.5,864.9,836.9,794.9,,
,TG(57:2)]_FA22:6,15554.0,794.6,605.6,7.31,Ecoli_T2_GEN_rep3,794.6 -> 605.6,712.6,684.6,642.6,n-12,
,TG(57:3)]_FA22:6,6624.0,862.8,575.5,11.37,Ecoli_T2_GEN_rep3,862.8 -> 575.5,780.8,752.8,710.8,n-7,
TG,TG(57:3)]_FA22:6,411.0,944.9,599.5,10.64,Ecoli_T2_GEN_rep3,944.9 -> 599.5,862.9,834.9,792.9,,
,TG(57:3)]_FA22:6,117398.0,792.6,603.5,6.41,Ecoli_T2_GEN_rep3,792.6 -> 603.5,710.6,682.6,640.6,n-12,
TG,[TG(48:2)]_FA14:0,17814.0,820.8,575.5,11.09,Ecoli_T2_GEN_rep3,820.8 -> 575.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA16:1,110684.0,820.8,549.5,11.1,Ecoli_T2_GEN_rep3,820.8 -> 549.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA18:2,11763.0,820.8,523.5,11.11,Ecoli_T2_GEN_rep3,820.8 -> 523.5,738.8,710.8,668.8,,
TG,[TG(48:3)]_FA14:0,3570.0,818.8,573.5,10.96,Ecoli_T2_GEN_rep3,818.8 -> 573.5,736.8,708.8,666.8,,
TG,[TG(48:3)]_FA16:1,51119.0,818.8,547.5,10.96,Ecoli_T2_GEN_rep3,818.8 -> 547.5,736.8,708.8,666.8,,
TG,[TG(48:3)]_FA18:3,771.0,818.8,523.5,10.96,Ecoli_T2_GEN_rep3,818.8 -> 523.5,736.8,708.8,666.8,,
TG,[TG(50:3)]_FA14:0,4590.0,846.8,601.5,11.1,Ecoli_T2_GEN_rep3,846.8 -> 601.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA16:1,41973.0,846.8,575.5,11.13,Ecoli_T2_GEN_rep3,846.8 -> 575.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA18:2,19682.0,846.8,549.5,11.16,Ecoli_T2_GEN_rep3,846.8 -> 549.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA18:3,1082.0,846.8,551.5,11.15,Ecoli_T2_GEN_rep3,846.8 -> 551.5,764.8,736.8,694.8,,
,[TG(50:4)]_FA14:0,5114.0,692.6,577.6,6.94,Ecoli_T2_GEN_rep3,692.6 -> 577.6,610.6,582.6,540.6,n-12,
TG,[TG(50:4)]_FA14:0,3722.0,844.8,599.5,10.95,Ecoli_T2_GEN_rep3,844.8 -> 599.5,762.8,734.8,692.8,,
TG,[TG(50:4)]_FA18:3,1400.0,844.8,549.5,10.99,Ecoli_T2_GEN_rep3,844.8 -> 549.5,762.8,734.8,692.8,,
,[TG(50:4)]_FA18:3,5114.0,692.6,577.6,6.94,Ecoli_T2_GEN_rep3,692.6 -> 577.6,610.6,582.6,540.6,n-12,
TG,[TG(52:4)]_FA16:1,8590.0,872.8,601.5,11.14,Ecoli_T2_GEN_rep3,872.8 -> 601.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:2,173231.0,872.8,575.5,11.13,Ecoli_T2_GEN_rep3,872.8 -> 575.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:3,7615.0,872.8,577.5,11.13,Ecoli_T2_GEN_rep3,872.8 -> 577.5,790.8,762.8,720.8,,
TG,[TG(52:5)]_FA18:3,4897.0,870.8,575.5,10.99,Ecoli_T2_GEN_rep3,870.8 -> 575.5,788.8,760.8,718.8,,
,[TG(52:5)]_FA18:3,1649.0,718.6,603.6,7.04,Ecoli_T2_GEN_rep3,718.6 -> 603.6,636.6,608.6,566.6,n-12,
TG,[TG(54:5)]_FA18:3,18304.0,898.8,603.5,11.15,Ecoli_T2_GEN_rep3,898.8 -> 603.5,816.8,788.8,746.8,,
TG,[TG(54:6)]_FA18:3,17666.0,896.8,601.5,11.0,Ecoli_T2_GEN_rep3,896.8 -> 601.5,814.8,786.8,744.8,,
DG,DG(32:0)_C16:0,22173.0,586.5,313.2,10.04,Ecoli_T2_control_rep1,586.5 -> 313.2,504.5,476.5,434.5,,
DG,DG(32:1)_C16:1,3025.0,584.5,313.2,9.56,Ecoli_T2_control_rep1,584.5 -> 313.2,502.5,474.5,432.5,,
DG,DG(32:2)_C18:2,708.0,582.5,285.2,8.78,Ecoli_T2_control_rep1,582.5 -> 285.2,500.5,472.5,430.5,,
DG,DG(34:1)_C18:1,21601.0,612.6,313.3,10.08,Ecoli_T2_control_rep1,612.6 -> 313.3,530.6,502.6,460.6,,
DG,DG(34:2)_C16:1,1790.0,610.5,339.2,9.93,Ecoli_T2_control_rep1,610.5 -> 339.2,528.5,500.5,458.5,,
DG,DG(34:2)_C18:2,4435.0,610.5,313.2,9.98,Ecoli_T2_control_rep1,610.5 -> 313.2,528.5,500.5,458.5,,
,DG(36:1)_C18:1,1313.0,558.5,313.3,9.16,Ecoli_T2_control_rep1,558.5 -> 313.3,476.5,448.5,406.5,n-7,
DG,DG(36:1)_C18:1,4690.0,640.6,341.3,10.26,Ecoli_T2_control_rep1,640.6 -> 341.3,558.6,530.6,488.6,,
DG,DG(36:2)_C18:1,58580.0,638.6,339.3,10.11,Ecoli_T2_control_rep1,638.6 -> 339.3,556.6,528.6,486.6,,
DG,DG(36:2)_C18:2,2354.0,638.6,341.3,10.15,Ecoli_T2_control_rep1,638.6 -> 341.3,556.6,528.6,486.6,,
DG,DG(36:3)_C18:2,29205.0,636.6,339.3,9.92,Ecoli_T2_control_rep1,636.6 -> 339.3,554.6,526.6,484.6,,
DG,DG(39:2)_C18:2,454.0,680.6,383.3,11.71,Ecoli_T2_control_rep1,680.6 -> 383.3,598.6,570.6,528.6,,
DG,DG(O-37:4)_C18:2,21204.0,634.5,337.2,8.98,Ecoli_T2_control_rep1,634.5 -> 337.2,552.5,524.5,482.5,,
,DG(O-37:4)_C18:2,4046.0,482.3,341.3,3.38,Ecoli_T2_control_rep1,482.3 -> 341.3,400.3,372.3,330.3,n-12,
FA,FA(16:0),10876.0,255.2,255.2,3.83,Ecoli_T2_control_rep1,255.2 -> 255.2,173.2,145.2,103.19999999999999,,
FA,FA(16:1),604.0,253.2,253.2,3.43,Ecoli_T2_control_rep1,253.2 -> 253.2,171.2,143.2,101.19999999999999,,
FA | FA,FA(17:0) | FA(18:7),767.0,269.3,269.2,4.17,Ecoli_T2_control_rep1,269.3 -> 269.2,187.3,159.3,117.30000000000001,,
FA,FA(17:1),4381.0,267.2,267.2,2.62,Ecoli_T2_control_rep1,267.2 -> 267.2,185.2,157.2,115.19999999999999,,
FA,FA(18:0),5565.0,283.3,283.3,4.55,Ecoli_T2_control_rep1,283.3 -> 283.3,201.3,173.3,131.3,,
FA,FA(18:1),3195.0,281.3,281.2,3.95,Ecoli_T2_control_rep1,281.3 -> 281.2,199.3,171.3,129.3,,
FA,FA(18:2),636.0,279.2,279.2,3.65,Ecoli_T2_control_rep1,279.2 -> 279.2,197.2,169.2,127.19999999999999,,
,LPC(19:1),26395.0,454.3,313.3,2.84,Ecoli_T2_control_rep1,454.3 -> 313.3,372.3,344.3,302.3,n-7,
PE,LPE(18:1),52196.0,480.3,339.3,2.85,Ecoli_T2_control_rep1,480.3 -> 339.3,398.3,370.3,328.3,,
