IDs,Names,Lipid,Transition,Class
"LMGL03010807, LMGL03010815, LMGL03011000, LMGL03016229, LMGL03016247, LMGL03010455, LMGL03010264, LMGL03010334, LMGL03015159","TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(16:1(9Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6], TG(16:0/18:1(9Z)/21:0)[iso6], TG(17:0/18:1(9Z)/20:0)[iso6], TG(18:0/18:1(9Z)/19:0)[iso6], TG(15:0/18:1(9Z)/22:0)[iso6]",[TG(56:8)|TG(55:1)]_FA18:1,920.9 -> 621.6,TG
"LMGL03010925, LMGL03010733, LMGL03010741, LMGL03010748, LMGL03010922, LMGL03016228, LMGL03016246","TG(16:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:1(9Z)/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso3], TG(16:1(9Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))[iso6]",[TG(56:7)|TG(55:0)]_FA18:1,922.9 -> 623.6,TG
"LMGL03010677, LMGL03010683, LMGL03010849, LMGL03010846, LMGL03010670, LMGL03016227, LMGL03010662, LMGL03016245","TG(18:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(18:0/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(16:0/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))[iso6], TG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)/20:1(11Z))[iso6]",[TG(56:6)]_FA18:1,924.8 -> 625.5,TG
"LMGL03010615, LMGL03010775, LMGL03010701, LMGL03016226, LMGL03010595, LMGL03010602, LMGL03010609, LMGL03016244","TG(18:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:1(9Z)/18:1(9Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:1(11Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:1(11Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(18:1(9Z)/18:1(9Z)/20:3(8Z,11Z,14Z))[iso3], TG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)/20:0)[iso6]",[TG(57:12)|TG(56:5)]_FA18:1,926.8 -> 627.5,TG
"LMGL03010538, LMGL03010532, LMGL03010545, LMGL03010772, LMGL03016225, LMGL03010551, LMGL03010636","TG(18:1(9Z)/18:2(9Z,12Z)/20:1(11Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:0)[iso6], TG(18:1(9Z)/18:1(9Z)/20:2(11Z,14Z))[iso3], TG(16:1(9Z)/18:1(9Z)/22:2(13Z,16Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:0)[iso6], TG(18:0/18:1(9Z)/20:3(8Z,11Z,14Z))[iso6], TG(16:0/18:1(9Z)/22:3(10Z,13Z,16Z))[iso6]",[TG(57:11)|TG(56:4)]_FA18:1,928.8 -> 629.5,TG
"LMGL03010484, LMGL03010704, LMGL03013035, LMGL03010478, LMGL03010688, LMGL03010490, LMGL03015821, LMGL03010633","TG(18:1(9Z)/18:1(9Z)/20:1(11Z))[iso3], TG(16:0/18:1(9Z)/22:2(13Z,16Z))[iso6], TG(18:1(9Z)/19:1(9Z)/19:1(9Z))[iso3], TG(18:1(9Z)/18:2(9Z,12Z)/20:0)[iso6], TG(17:2(9Z,12Z)/18:1(9Z)/21:0)[iso6], TG(18:0/18:1(9Z)/20:2(11Z,14Z))[iso6], TG(16:1(9Z)/18:1(9Z)/22:1(11Z))[iso6], TG(16:1(9Z)/18:1(9Z)/22:1(13Z))[iso6]",[TG(57:10)|TG(56:3)]_FA18:1,930.8 -> 631.5,TG
"LMGL03011232, LMGL03010428, LMGL03010434, LMGL03010569, LMGL03010625, LMGL03010572, LMGL03016258, LMGL03015730","TG(17:2(9Z,12Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:1(9Z)/20:0)[iso3], TG(18:0/18:1(9Z)/20:1(11Z))[iso6], TG(16:1(9Z)/18:1(9Z)/22:0)[iso6], TG(17:1(9Z)/18:1(9Z)/21:0)[iso6], TG(16:0/18:1(9Z)/22:1(13Z))[iso6], TG(18:1(9Z)/19:0/19:1(9Z))[iso6], TG(16:0/18:1(9Z)/22:1(11Z))[iso6]",[TG(57:9)|TG(56:2)]_FA18:1,932.9 -> 633.6,TG
"LMGL03011154, LMGL03011149, LMGL03010528, LMGL03010511, LMGL03010565, LMGL03010382","TG(17:1(9Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:2(9Z,12Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/19:0/19:0)[iso3], TG(16:0/18:1(9Z)/22:0)[iso6], TG(17:0/18:1(9Z)/21:0)[iso6], TG(18:0/18:1(9Z)/20:0)[iso6]",[TG(57:8)|TG(56:1)]_FA18:1,934.9 -> 635.6,TG
"LMGL03011543, LMGL03011321, LMGL03016256, LMGL03016238, LMGL03010842, LMGL03010764, LMGL03010759, LMGL03010891, LMGL03010726, LMGL03015991, LMGL03016261","TG(18:1(9Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:0/18:1(9Z)/22:2(13Z,16Z))[iso6], TG(17:1(9Z)/18:1(9Z)/22:1(13Z))[iso6], TG(17:2(9Z,12Z)/18:1(9Z)/22:0)[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/21:0)[iso6], TG(18:1(9Z)/19:0/20:2(11Z,14Z))[iso6], TG(17:1(9Z)/18:1(9Z)/22:1(11Z))[iso6], TG(18:1(9Z)/19:1(9Z)/20:1(11Z))[iso6]",[TG(58:10)|TG(57:3)]_FA18:1,944.9 -> 645.6,TG
"LMGL03011246, LMGL03011239, LMGL03011467, LMGL03011459, LMGL03016237, LMGL03016255, LMGL03010822, LMGL03010693, LMGL03010697, LMGL03015908, LMGL03016260, LMGL03010656","TG(18:1(9Z)/20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(18:1(9Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:1(9Z)/21:0)[iso3], TG(17:1(9Z)/18:1(9Z)/22:0)[iso6], TG(17:0/18:1(9Z)/22:1(13Z))[iso6], TG(17:0/18:1(9Z)/22:1(11Z))[iso6], TG(18:1(9Z)/19:1(9Z)/20:0)[iso6], TG(18:1(9Z)/19:0/20:1(11Z))[iso6]",[TG(58:9)|TG(57:2)]_FA18:1,946.9 -> 647.6,TG
"LMGL03011164, LMGL03011171, LMGL03011389, LMGL03011374, LMGL03011382, LMGL03016236, LMGL03016254, LMGL03010754, LMGL03010590, LMGL03010629","TG(18:1(9Z)/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:1(9Z)/20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:1(9Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:0/18:1(9Z)/21:0)[iso6], TG(18:1(9Z)/19:0/20:0)[iso6], TG(17:0/18:1(9Z)/22:0)[iso6]",[TG(58:8)|TG(57:1)]_FA18:1,948.9 -> 649.6,TG
"LMGL03011305, LMGL03011089, LMGL03011097, LMGL03011083, LMGL03011311, LMGL03011298, LMGL03011206, LMGL03016235, LMGL03016253","TG(18:1(9Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(18:1(9Z)/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:1(9Z)/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:1(9Z)/20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))[iso3], TG(18:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))[iso6]",[TG(58:7)|TG(57:0)]_FA18:1,950.9 -> 651.6,TG
"LMGL03011016, LMGL03011131, LMGL03011227, LMGL03011221, LMGL03011009, LMGL03011024, LMGL03011290, LMGL03016234, LMGL03016252","TG(18:1(9Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:0/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso3], TG(18:1(9Z)/20:2(11Z,14Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:1(9Z)/20:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))[iso6], TG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)/22:1(11Z))[iso6]",[TG(59:13)|TG(58:6)]_FA18:1,952.8 -> 653.5,TG
"LMGL03011214, LMGL03010937, LMGL03011144, LMGL03011056, LMGL03010931, LMGL03011123, LMGL03010944, LMGL03016233, LMGL03016241, LMGL03016251","TG(18:1(9Z)/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(18:1(9Z)/20:1(11Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:0/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:1(9Z)/22:3(10Z,13Z,16Z))[iso3], TG(18:1(9Z)/20:2(11Z,14Z)/20:2(11Z,14Z))[iso3], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/22:1(13Z))[iso6], TG(18:1(9Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/22:1(11Z))[iso6], TG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)/22:0)[iso6]",[TG(59:12)|TG(58:5)]_FA18:1,954.8 -> 655.5,TG
"LMGL03010982, LMGL03011041, LMGL03011138, LMGL03010861, LMGL03011049, LMGL03010867, LMGL03016220, LMGL03016232","TG(18:0/18:1(9Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/22:0)[iso6], TG(18:1(9Z)/18:1(9Z)/22:2(13Z,16Z))[iso3], TG(18:1(9Z)/20:1(11Z)/20:2(11Z,14Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/22:1(13Z))[iso6], TG(18:1(9Z)/20:0/20:3(8Z,11Z,14Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/22:0)[iso6]",[TG(59:11)|TG(58:4)]_FA18:1,956.9 -> 657.6,TG
"LMGL03010969, LMGL03011062, LMGL03013032, LMGL03010792, LMGL03010787, LMGL03010976","TG(18:1(9Z)/18:2(9Z,12Z)/22:0)[iso6], TG(18:0/18:1(9Z)/22:2(13Z,16Z))[iso6], TG(18:1(9Z)/18:1(9Z)/22:1(11Z))[iso3], TG(18:1(9Z)/20:0/20:2(11Z,14Z))[iso6], TG(18:1(9Z)/20:1(11Z)/20:1(11Z))[iso3], TG(18:1(9Z)/18:1(9Z)/22:1(13Z))[iso3]",[TG(59:10)|TG(58:3)]_FA18:1,958.9 -> 659.6,TG
"LMGL03010898, LMGL03010904, LMGL03010720, LMGL03016145, LMGL03016266","TG(18:1(9Z)/18:1(9Z)/22:0)[iso3], TG(18:0/18:1(9Z)/22:1(13Z))[iso6], TG(18:1(9Z)/20:0/20:1(11Z))[iso6], TG(18:0/18:1(9Z)/22:1(11Z))[iso6], TG(18:1(9Z)/19:1(9Z)/21:0)[iso6]",[TG(59:9)|TG(58:2)]_FA18:1,960.9 -> 661.6,TG
"LMGL03016273, LMGL03011033, LMGL03010828, LMGL03010651","TG(18:1(9Z)/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/19:0/21:0)[iso6], TG(18:0/18:1(9Z)/22:0)[iso6], TG(18:1(9Z)/20:0/20:0)[iso3]",[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:1,962.9 -> 663.6,TG
"LMGL03012033, LMGL03011404, LMGL03011451, LMGL03016270","TG(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/21:0)[iso6], TG(18:1(9Z)/19:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/19:1(9Z)/22:3(10Z,13Z,16Z))[iso6]",[TG(60:12)|TG(59:5)]_FA18:1,968.9 -> 669.6,TG
"LMGL03011970, LMGL03011959, LMGL03011282, LMGL03011329, LMGL03016269","TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/19:0/22:3(10Z,13Z,16Z))[iso6], TG(18:1(9Z)/20:3(8Z,11Z,14Z)/21:0)[iso6], TG(18:1(9Z)/19:1(9Z)/22:2(13Z,16Z))[iso6]",[TG(60:11)|TG(59:4)]_FA18:1,970.9 -> 671.6,TG
"LMGL03011894, LMGL03011883, LMGL03011905, LMGL03011366, LMGL03011254, LMGL03016268","TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/19:0/22:2(13Z,16Z))[iso6], TG(18:1(9Z)/20:2(11Z,14Z)/21:0)[iso6], TG(18:1(9Z)/19:1(9Z)/22:1(11Z))[iso6]",[TG(60:10)|TG(59:3)]_FA18:1,972.9 -> 673.6,TG
"LMGL03011724, LMGL03011815, LMGL03011826, LMGL03011836, LMGL03011180, LMGL03011198, LMGL03016259, LMGL03016267","TG(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/20:3(8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/20:1(11Z)/21:0)[iso6], TG(18:1(9Z)/19:0/22:1(13Z))[iso6], TG(18:1(9Z)/19:0/22:1(11Z))[iso6], TG(18:1(9Z)/19:1(9Z)/22:0)[iso6]",[TG(60:9)|TG(59:2)]_FA18:1,974.9 -> 675.6,TG
"LMGL03011766, LMGL03011746, LMGL03011756, LMGL03011804, LMGL03011653, LMGL03011115, LMGL03011106","TG(18:1(9Z)/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/20:3(8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/20:2(11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z))[iso6], TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:1(9Z)/19:0/22:0)[iso6], TG(18:1(9Z)/20:0/21:0)[iso6]",[TG(60:8)|TG(59:1)]_FA18:1,976.9 -> 677.6,TG
"LMGL03011735, LMGL03011684, LMGL03011643, LMGL03011693, LMGL03011581, LMGL03011674, LMGL03016279","TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))[iso6], TG(18:1(9Z)/20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:1(13Z))[iso6], TG(18:1(9Z)/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/20:3(8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:1(9Z)/20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:1(11Z))[iso6]",[TG(61:14)|TG(60:7)|TG(59:0)]_FA18:1,978.9 -> 679.6,TG
"LMGL03011561, LMGL03011601, LMGL03011507, LMGL03011664, LMGL03016278, LMGL03011570, LMGL03011610","TG(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:0)[iso6], TG(18:1(9Z)/20:1(11Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/20:2(11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:1(9Z)/20:3(8Z,11Z,14Z)/22:2(13Z,16Z))[iso6], TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:1(11Z))[iso6], TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:1(13Z))[iso6], TG(18:1(9Z)/20:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(61:13)|TG(60:6)]_FA18:1,980.9 -> 681.6,TG
"LMGL03011591, LMGL03011526, LMGL03011487, LMGL03011497, LMGL03011433, LMGL03016277","TG(18:1(9Z)/20:2(11Z,14Z)/22:2(13Z,16Z))[iso6], TG(18:1(9Z)/20:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:0)[iso6], TG(18:1(9Z)/20:3(8Z,11Z,14Z)/22:1(13Z))[iso6], TG(18:1(9Z)/20:1(11Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:1(9Z)/20:3(8Z,11Z,14Z)/22:1(11Z))[iso6]",[TG(61:12)|TG(60:5)]_FA18:1,982.9 -> 683.6,TG
"LMGL03011423, LMGL03011357, LMGL03011413, LMGL03011517, LMGL03016276","TG(18:1(9Z)/20:2(11Z,14Z)/22:1(13Z))[iso6], TG(18:1(9Z)/20:0/22:3(10Z,13Z,16Z))[iso6], TG(18:1(9Z)/20:3(8Z,11Z,14Z)/22:0)[iso6], TG(18:1(9Z)/20:1(11Z)/22:2(13Z,16Z))[iso6], TG(18:1(9Z)/20:2(11Z,14Z)/22:1(11Z))[iso6]",[TG(61:11)|TG(60:4)]_FA18:1,984.9 -> 685.6,TG
"LMGL03011348, LMGL03011442, LMGL03011338, LMGL03016275","TG(18:1(9Z)/20:1(11Z)/22:1(13Z))[iso6], TG(18:1(9Z)/20:0/22:2(13Z,16Z))[iso6], TG(18:1(9Z)/20:2(11Z,14Z)/22:0)[iso6], TG(18:1(9Z)/20:1(11Z)/22:1(11Z))[iso6]",[TG(61:10)|TG(60:3)]_FA18:1,986.9 -> 687.6,TG
"LMGL03011273, LMGL03011264, LMGL03016274","TG(18:1(9Z)/20:0/22:1(13Z))[iso6], TG(18:1(9Z)/20:1(11Z)/22:0)[iso6], TG(18:1(9Z)/20:0/22:1(11Z))[iso6]",[TG(62:16)|TG(61:9)|TG(60:2)]_FA18:1,988.9 -> 689.6,TG
"LMGL03011553, LMGL03011189","TG(18:1(9Z)/21:0/21:0)[iso3], TG(18:1(9Z)/20:0/22:0)[iso6]",[TG(62:15)|TG(61:8)|TG(60:1)]_FA18:1,990.9 -> 691.6,TG
,,[TG(64:14)|TG(63:7)|TG(62:0)]_FA18:1,1021.0 -> 721.7,TG
,,[TG(64:13)|TG(63:6)]_FA18:1,1022.9 -> 723.6,TG
,,[TG(64:12)|TG(63:5)]_FA18:1,1024.9 -> 725.6,TG
,,[TG(64:11)|TG(63:4)]_FA18:1,1026.9 -> 727.6,TG
,,[TG(64:10)|TG(63:3)]_FA18:1,1029.0 -> 729.7,TG
,,[TG(64:9)|TG(63:2)]_FA18:1,1031.0 -> 731.7,TG
,,[TG(64:8)|TG(63:1)]_FA18:1,1033.0 -> 733.7,TG
,,[TG(64:7)|TG(63:0)]_FA18:1,1035.0 -> 735.7,TG
,,[TG(64:6)]_FA18:1,1036.9 -> 737.6,TG
,,[TG(65:12)|TG(64:5)]_FA18:1,1038.9 -> 739.6,TG
,,[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:1,1041.0 -> 741.7,TG
,,[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:1,1043.0 -> 743.7,TG
,,[TG(66:16)|TG(65:9)|TG(64:2)]_FA18:1,1045.0 -> 745.7,TG
,,[TG(66:15)|TG(65:8)|TG(64:1)]_FA18:1,1047.0 -> 747.7,TG
,,[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:1,1049.0 -> 749.7,TG
,,[TG(66:13)|TG(65:6)]_FA18:1,1050.9 -> 751.6,TG
,,[TG(66:12)|TG(65:5)]_FA18:1,1053.0 -> 753.7,TG
,,[TG(66:11)|TG(65:4)]_FA18:1,1055.0 -> 755.7,TG
,,[TG(66:10)|TG(65:3)]_FA18:1,1057.0 -> 757.7,TG
,,[TG(66:9)|TG(65:2)]_FA18:1,1059.0 -> 759.7,TG
,,[TG(66:8)|TG(65:1)]_FA18:1,1061.0 -> 761.7,TG
,,[TG(66:7)]_FA18:1,1062.9 -> 763.6,TG
,,[TG(66:6)]_FA18:1,1065.0 -> 765.7,TG
,,[TG(66:5)]_FA18:1,1067.0 -> 767.7,TG
,,[TG(66:4)]_FA18:1,1069.0 -> 769.7,TG
,,[TG(66:3)]_FA18:1,1071.0 -> 771.7,TG
,,[TG(66:2)]_FA18:1,1073.0 -> 773.7,TG
,,[TG(66:1)]_FA18:1,1075.0 -> 775.7,TG
,,[TG(40:2)]_FA18:2,708.6 -> 411.3,TG
,,[TG(41:2)]_FA18:2,722.6 -> 425.3,TG
,,[TG(42:4)]_FA18:2,732.6 -> 435.3,TG
,,[TG(42:3)]_FA18:2,734.6 -> 437.3,TG
,,[TG(43:4)]_FA18:2,746.6 -> 449.3,TG
,,[TG(43:3)]_FA18:2,748.6 -> 451.3,TG
,,[TG(43:2)]_FA18:2 | DG(44:2)_C18:2,750.7 -> 453.4,TG
,,[TG(44:5)]_FA18:2,758.6 -> 461.3,TG
,,[TG(44:4)]_FA18:2,760.6 -> 463.3,TG
,,[TG(45:5)]_FA18:2,772.6 -> 475.3,TG
,,[TG(45:4)]_FA18:2,774.7 -> 477.4,TG
,,[TG(46:6)]_FA18:2,784.6 -> 487.3,TG
,,[TG(46:5)]_FA18:2,786.7 -> 489.4,TG
,,[TG(47:6)]_FA18:2,798.7 -> 501.4,TG
,,[TG(47:5)]_FA18:2,800.7 -> 503.4,TG
,,[TG(48:8)|TG(47:1)]_FA18:2,808.7 -> 511.4,TG
,,[TG(48:7)|TG(47:0)]_FA18:2,810.8 -> 513.5,TG
"LMGL03014633, LMGL03013864, LMGL03014985, LMGL03013462, LMGL03014252","TG(14:1(9Z)/16:0/18:2(9Z,12Z))[iso6], TG(13:0/17:1(9Z)/18:2(9Z,12Z))[iso6], TG(15:0/15:1(9Z)/18:2(9Z,12Z))[iso6], TG(12:0/18:1(9Z)/18:2(9Z,12Z))[iso6], TG(14:0/16:1(9Z)/18:2(9Z,12Z))[iso6]",[TG(48:3)]_FA18:2,818.7 -> 521.4,TG
"LMGL03014227, LMGL03012879, LMGL03013841, LMGL03013442","TG(14:0/16:0/18:2(9Z,12Z))[iso6], TG(15:0/15:0/18:2(9Z,12Z))[iso3], TG(13:0/17:0/18:2(9Z,12Z))[iso6], TG(12:0/18:0/18:2(9Z,12Z))[iso6]",[TG(48:2)]_FA18:2,820.7 -> 523.4,TG
,,[TG(49:8)|TG(48:1)]_FA18:2,822.8 -> 525.5,TG
,,[TG(49:7)|TG(48:0)]_FA18:2,824.8 -> 527.5,TG
,,[TG(50:8)|TG(49:1)]_FA18:2,836.8 -> 539.5,TG
