,Lipid,Parent_Ion,Product_Ion,Intensity,Transition,Class,Sample_ID,Sample Name,Position,nickname,Sex,Genotype,time point,method_type,Blank Subtraction,IDs,Names
1220,[TG(56:5)]_FA16:0,926.8,653.8,321865.78091430664,926.8 -> 653.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,295372.3588409424,"LMGL03010840, LMGL03010603, LMGL03010775, LMGL03010779, LMGL03015748, LMGL03015766, LMGL03010610, LMGL03010616, LMGL03010700","TG(16:0/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))[iso6], TG(16:0/20:2(11Z,14Z)/20:3(8Z,11Z,14Z))[iso6], TG(16:0/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/18:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))[iso6], TG(16:0/18:4(6Z,9Z,12Z,15Z)/22:1(11Z))[iso6], TG(16:0/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/20:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(16:0/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6]"
1221,[TG(56:5)]_FA16:1,926.8,655.8,516443.6708984375,926.8 -> 655.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,499175.8897094727,"LMGL03010841, LMGL03010701, LMGL03010776, LMGL03015838, LMGL03015846, LMGL03015856, LMGL03010604, LMGL03010611, LMGL03010597, LMGL03010762","TG(16:1(9Z)/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(16:1(9Z)/18:1(9Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:1(9Z)/18:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:1(9Z)/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6], TG(16:1(9Z)/18:3(9Z,12Z,15Z)/22:1(11Z))[iso6], TG(16:1(9Z)/18:4(6Z,9Z,12Z,15Z)/22:0)[iso6], TG(16:1(9Z)/20:1(11Z)/20:3(8Z,11Z,14Z))[iso6], TG(16:1(9Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:1(9Z)/20:2(11Z,14Z)/20:2(11Z,14Z))[iso3], TG(16:1(9Z)/18:3(9Z,12Z,15Z)/22:1(13Z))[iso6]"
1222,[TG(56:4)]_FA18:0,928.8,627.8,2190637.1886291504,928.8 -> 627.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,2173407.6072540283,"LMGL03010708, LMGL03010537, LMGL03016155, LMGL03010544, LMGL03010551, LMGL03010557, LMGL03010637, LMGL03016173","TG(16:0/18:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/20:1(11Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/20:1(11Z))[iso6], TG(18:0/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(18:0/18:1(9Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:0/18:0/20:4(5Z,8Z,11Z,14Z))[iso3], TG(16:1(9Z)/18:0/22:3(10Z,13Z,16Z))[iso6], TG(18:0/18:4(6Z,9Z,12Z,15Z)/20:0)[iso6]"
1223,[TG(56:4)]_FA16:0,928.8,655.8,528075.6773071289,928.8 -> 655.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,509482.5360107422,"LMGL03010546, LMGL03010695, LMGL03010708, LMGL03010539, LMGL03010771, LMGL03015755, LMGL03015765, LMGL03010636, LMGL03015747, LMGL03010552","TG(16:0/20:1(11Z)/20:3(8Z,11Z,14Z))[iso6], TG(16:0/18:3(9Z,12Z,15Z)/22:1(13Z))[iso6], TG(16:0/18:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/20:2(11Z,14Z)/20:2(11Z,14Z))[iso3], TG(16:0/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(16:0/18:3(9Z,12Z,15Z)/22:1(11Z))[iso6], TG(16:0/18:4(6Z,9Z,12Z,15Z)/22:0)[iso6], TG(16:0/18:1(9Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6], TG(16:0/20:0/20:4(5Z,8Z,11Z,14Z))[iso6]"
1224,[TG(56:4)]_FA16:1,928.8,657.8,170185.2121887207,928.8 -> 657.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,156616.851272583,"LMGL03010691, LMGL03010772, LMGL03015825, LMGL03015837, LMGL03010547, LMGL03010637, LMGL03010540, LMGL03010696","TG(16:1(9Z)/18:3(9Z,12Z,15Z)/22:0)[iso6], TG(16:1(9Z)/18:1(9Z)/22:2(13Z,16Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(16:1(9Z)/18:3(6Z,9Z,12Z)/22:0)[iso6], TG(16:1(9Z)/20:0/20:3(8Z,11Z,14Z))[iso6], TG(16:1(9Z)/18:0/22:3(10Z,13Z,16Z))[iso6], TG(16:1(9Z)/20:1(11Z)/20:2(11Z,14Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/22:1(13Z))[iso6]"
1225,[TG(56:3)]_FA18:0,930.8,629.8,425965.771484375,930.8 -> 629.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,409360.1903533936,"LMGL03010477, LMGL03010705, LMGL03010483, LMGL03010490, LMGL03016154, LMGL03010576, LMGL03010496","TG(18:0/18:3(9Z,12Z,15Z)/20:0)[iso6], TG(16:1(9Z)/18:0/22:2(13Z,16Z))[iso6], TG(18:0/18:2(9Z,12Z)/20:1(11Z))[iso6], TG(18:0/18:1(9Z)/20:2(11Z,14Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/20:0)[iso6], TG(16:0/18:0/22:3(10Z,13Z,16Z))[iso6], TG(18:0/18:0/20:3(8Z,11Z,14Z))[iso3]"
1226,[TG(56:3)]_FA16:0,930.8,657.8,180359.0321044922,930.8 -> 657.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,164674.19096374512,"LMGL03010491, LMGL03010704, LMGL03015746, LMGL03010576, LMGL03010627, LMGL03010632, LMGL03015734, LMGL03010485","TG(16:0/20:0/20:3(8Z,11Z,14Z))[iso6], TG(16:0/18:1(9Z)/22:2(13Z,16Z))[iso6], TG(16:0/18:3(6Z,9Z,12Z)/22:0)[iso6], TG(16:0/18:0/22:3(10Z,13Z,16Z))[iso6], TG(16:0/18:3(9Z,12Z,15Z)/22:0)[iso6], TG(16:0/18:2(9Z,12Z)/22:1(13Z))[iso6], TG(16:0/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(16:0/20:1(11Z)/20:2(11Z,14Z))[iso6]"
1227,[TG(56:3)]_FA16:1,930.8,659.8,195304.29443359372,930.8 -> 659.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,178682.35330200195,"LMGL03010486, LMGL03010705, LMGL03010479, LMGL03015821, LMGL03010628, LMGL03010633","TG(16:1(9Z)/20:0/20:2(11Z,14Z))[iso6], TG(16:1(9Z)/18:0/22:2(13Z,16Z))[iso6], TG(16:1(9Z)/20:1(11Z)/20:1(11Z))[iso3], TG(16:1(9Z)/18:1(9Z)/22:1(11Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/22:0)[iso6], TG(16:1(9Z)/18:1(9Z)/22:1(13Z))[iso6]"
1228,[TG(56:2)]_FA18:0,932.9,631.9,248648.7972412109,932.9 -> 631.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,229232.63571166992,"LMGL03010434, LMGL03013027, LMGL03015817, LMGL03010573, LMGL03010626, LMGL03010640, LMGL03010440, LMGL03010427","TG(18:0/18:1(9Z)/20:1(11Z))[iso6], TG(18:0/19:1(9Z)/19:1(9Z))[iso3], TG(16:1(9Z)/18:0/22:1(11Z))[iso6], TG(16:1(9Z)/18:0/22:1(13Z))[iso6], TG(17:2(9Z,12Z)/18:0/21:0)[iso6], TG(16:0/18:0/22:2(13Z,16Z))[iso6], TG(18:0/18:0/20:2(11Z,14Z))[iso3], TG(18:0/18:2(9Z,12Z)/20:0)[iso6]"
1229,[TG(56:2)]_FA16:0,932.9,659.9,198673.89239501956,932.9 -> 659.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,182820.61140441892,"LMGL03010435, LMGL03010572, LMGL03010568, LMGL03010640, LMGL03015730, LMGL03010429","TG(16:0/20:0/20:2(11Z,14Z))[iso6], TG(16:0/18:1(9Z)/22:1(13Z))[iso6], TG(16:0/18:2(9Z,12Z)/22:0)[iso6], TG(16:0/18:0/22:2(13Z,16Z))[iso6], TG(16:0/18:1(9Z)/22:1(11Z))[iso6], TG(16:0/20:1(11Z)/20:1(11Z))[iso3]"
1230,[TG(56:2)]_FA16:1,932.9,661.9,256727.33666992188,932.9 -> 661.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,237585.47538757324,"LMGL03010569, LMGL03010430, LMGL03015817, LMGL03015871, LMGL03010573","TG(16:1(9Z)/18:1(9Z)/22:0)[iso6], TG(16:1(9Z)/20:0/20:1(11Z))[iso6], TG(16:1(9Z)/18:0/22:1(11Z))[iso6], TG(16:1(9Z)/19:1(9Z)/21:0)[iso6], TG(16:1(9Z)/18:0/22:1(13Z))[iso6]"
1231,[TG(56:1)]_FA18:0,934.9,633.9,364321.68713378906,934.9 -> 633.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,346241.84590148926,"LMGL03010512, LMGL03010566, LMGL03010382, LMGL03010388, LMGL03016187, LMGL03015726, LMGL03010515","TG(16:1(9Z)/18:0/22:0)[iso6], TG(17:1(9Z)/18:0/21:0)[iso6], TG(18:0/18:1(9Z)/20:0)[iso6], TG(18:0/18:0/20:1(11Z))[iso3], TG(18:0/19:0/19:1(9Z))[iso6], TG(16:0/18:0/22:1(11Z))[iso6], TG(16:0/18:0/22:1(13Z))[iso6]"
1232,[TG(56:1)]_FA16:0,934.9,661.9,354192.8069152832,934.9 -> 661.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,335530.0455169678,"LMGL03010383, LMGL03015780, LMGL03015726, LMGL03010515, LMGL03010511","TG(16:0/20:0/20:1(11Z))[iso6], TG(16:0/19:1(9Z)/21:0)[iso6], TG(16:0/18:0/22:1(11Z))[iso6], TG(16:0/18:0/22:1(13Z))[iso6], TG(16:0/18:1(9Z)/22:0)[iso6]"
1233,[TG(56:1)]_FA16:1,934.9,663.9,10154861.30517578,934.9 -> 663.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,10098867.381195068,"LMGL03010512, LMGL03010378, LMGL03010685","TG(16:1(9Z)/18:0/22:0)[iso6], TG(16:1(9Z)/20:0/20:0)[iso3], TG(16:1(9Z)/19:0/21:0)[iso6]"
1234,[TG(56:0)]_FA18:0,936.9,635.9,1096197.1399536133,936.9 -> 635.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,1075709.0786895752,"LMGL03010472, LMGL03010340, LMGL03010509, LMGL03010459","TG(18:0/19:0/19:0)[iso3], TG(18:0/18:0/20:0)[iso3], TG(17:0/18:0/21:0)[iso6], TG(16:0/18:0/22:0)[iso6]"
1235,[TG(56:0)]_FA16:0,936.9,663.9,13532199.38909912,936.9 -> 663.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,13493863.526184082,"LMGL03010622, LMGL03010335, LMGL03010459","TG(16:0/19:0/21:0)[iso6], TG(16:0/20:0/20:0)[iso3], TG(16:0/18:0/22:0)[iso6]"
1236,[TG(56:0)]_FA16:1,936.9,665.9,645227.9254760742,936.9 -> 665.9,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,627345.3441467285,,
1237,[TG(58:10)]_FA18:0,944.8,643.8,200514.31228637692,944.8 -> 643.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,185707.8111877441,"LMGL03016186, LMGL03011320","TG(18:0/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso3]"
1238,[TG(58:10)]_FA16:0,944.8,671.8,153881.3303527832,944.8 -> 671.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,139858.98945617676,"LMGL03011537, LMGL03011529","TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]"
1239,[TG(58:10)]_FA16:1,944.8,673.8,135570.78814697266,944.8 -> 673.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,120777.40693664552,"LMGL03011521, LMGL03011530, LMGL03011538","TG(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
1240,[TG(58:9)]_FA18:0,946.8,645.8,211626.2978515625,946.8 -> 645.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,193321.3965911865,"LMGL03011245, LMGL03011466, LMGL03016167, LMGL03016185","TG(18:0/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]"
1241,[TG(58:9)]_FA16:0,946.8,673.8,141497.83114624023,946.8 -> 673.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,126330.65014648438,"LMGL03011461, LMGL03011445, LMGL03011453","TG(16:0/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]"
1242,[TG(58:9)]_FA16:1,946.8,675.8,159805.3532409668,946.8 -> 675.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,142401.27226257324,"LMGL03011462, LMGL03011352, LMGL03011454, LMGL03011446","TG(16:1(9Z)/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:1(9Z)/20:3(8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6]"
1243,[TG(58:8)]_FA18:0,948.8,647.8,339787.14794921875,948.8 -> 647.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,320757.6464996338,"LMGL03011381, LMGL03016184, LMGL03016166, LMGL03011388, LMGL03011163, LMGL03011170","TG(18:0/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(18:0/20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]"
1244,[TG(58:8)]_FA16:0,948.8,675.8,163535.27125549316,948.8 -> 675.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,144514.29008483887,"LMGL03011368, LMGL03011276, LMGL03011376, LMGL03011383","TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/20:3(8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
1245,[TG(58:8)]_FA16:1,948.8,677.8,204303.7522277832,948.8 -> 677.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,184446.0708847046,"LMGL03011277, LMGL03011437, LMGL03011377, LMGL03011384, LMGL03011369","TG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z))[iso6], TG(16:1(9Z)/20:2(11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/20:3(8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6]"
1246,[TG(58:7)]_FA18:0,950.8,649.8,416598.4320678711,950.8 -> 649.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,396616.7707672119,"LMGL03011311, LMGL03011088, LMGL03016165, LMGL03016183, LMGL03011096, LMGL03011304, LMGL03011297","TG(18:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:0/18:4(6Z,9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:0/20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:0/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6]"
1247,[TG(58:7)]_FA16:0,950.8,677.8,199463.47311401367,950.8 -> 677.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,181236.79167175293,"LMGL03011306, LMGL03011200, LMGL03011360, LMGL03011292, LMGL03011299","TG(16:0/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z))[iso6], TG(16:0/20:3(8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/20:2(11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]"
1248,[TG(58:7)]_FA16:1,950.8,679.8,179775.55270385742,950.8 -> 679.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,165263.4116897583,"LMGL03011268, LMGL03011293, LMGL03015884, LMGL03011201, LMGL03011361, LMGL03011300, LMGL03011307","TG(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:1(13Z))[iso6], TG(16:1(9Z)/20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:1(11Z))[iso6], TG(16:1(9Z)/20:3(8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))[iso6], TG(16:1(9Z)/20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
1249,[TG(58:6)]_FA18:0,952.8,651.8,524694.6739501953,952.8 -> 651.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,501861.1323394776,"LMGL03011008, LMGL03011130, LMGL03011023, LMGL03016164, LMGL03016182, LMGL03011233, LMGL03011015, LMGL03011220, LMGL03011227","TG(18:0/20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))[iso3], TG(18:0/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:0/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:0/18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))[iso6], TG(18:0/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(18:0/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:0/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:0/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]"
1250,[TG(58:6)]_FA16:0,952.8,679.8,188515.832611084,952.8 -> 679.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,175389.53172302246,"LMGL03011125, LMGL03011284, LMGL03011192, LMGL03011215, LMGL03011222, LMGL03011228, LMGL03015793","TG(16:0/20:3(8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))[iso6], TG(16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:1(13Z))[iso6], TG(16:0/20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:1(11Z))[iso6]"
1251,[TG(58:6)]_FA16:1,952.8,681.8,153313.41284179688,952.8 -> 681.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,136253.57165527344,"LMGL03011184, LMGL03011223, LMGL03011285, LMGL03011126, LMGL03011216, LMGL03015883, LMGL03011193","TG(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:0)[iso6], TG(16:1(9Z)/20:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/20:3(8Z,11Z,14Z)/22:2(13Z,16Z))[iso6], TG(16:1(9Z)/20:2(11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:1(9Z)/20:1(11Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:1(11Z))[iso6], TG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:1(13Z))[iso6]"
1252,[TG(58:5)]_FA18:0,954.8,653.8,392151.3461303711,954.8 -> 653.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,368421.72479248047,"LMGL03011150, LMGL03010936, LMGL03010952, LMGL03016181, LMGL03011055, LMGL03016163, LMGL03010943, LMGL03011144, LMGL03011213","TG(18:0/18:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(18:0/20:2(11Z,14Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:0/20:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:0/18:4(6Z,9Z,12Z,15Z)/22:1(11Z))[iso6], TG(18:0/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))[iso6], TG(18:0/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:0/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))[iso6]"
1253,[TG(58:5)]_FA16:0,954.8,681.8,157008.21047973633,954.8 -> 681.8,TG,TAG1_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG1,139827.9691772461,"LMGL03011109, LMGL03011145, LMGL03011139, LMGL03011208, LMGL03011050, LMGL03011117, LMGL03015792","TG(16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:0)[iso6], TG(16:0/20:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/20:1(11Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/20:3(8Z,11Z,14Z)/22:2(13Z,16Z))[iso6], TG(16:0/20:2(11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:1(13Z))[iso6], TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:1(11Z))[iso6]"
