IDs,Names,Lipid,Transition,Class
"LMGL03013017, LMGL03013982, LMGL03013999, LMGL03015211, LMGL03015544, LMGL03015561, LMGL03016014, LMGL03016075, LMGL03010328, LMGL03015194, LMGL03015997","TG(17:2(9Z,12Z)/18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))[iso3], TG(13:0/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(13:0/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(15:1(9Z)/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(17:1(9Z)/18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(17:2(9Z,12Z)/18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(17:2(9Z,12Z)/18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))[iso3], TG(15:0/18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(17:1(9Z)/18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6]",[TG(53:8)|TG(52:1)]_FA18:3,878.8 -> 583.5,TG
"LMGL03010289, LMGL03013009, LMGL03015210, LMGL03015560, LMGL03015914, LMGL03015996, LMGL03016071, LMGL03013981, LMGL03013998, LMGL03015193, LMGL03015543, LMGL03015931, LMGL03010290","TG(17:1(9Z)/18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))[iso3], TG(17:1(9Z)/18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))[iso3], TG(15:0/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:1(9Z)/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6], TG(17:0/18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(17:1(9Z)/18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6], TG(13:0/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(13:0/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(15:0/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:1(9Z)/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(17:0/18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6]",[TG(53:7)|TG(52:0)]_FA18:3,880.8 -> 585.5,TG
"LMGL03013001, LMGL03010253, LMGL03013980, LMGL03013997, LMGL03015192, LMGL03015209, LMGL03015542, LMGL03015559, LMGL03015913, LMGL03015992, LMGL03016067, LMGL03010254, LMGL03010255","TG(17:0/18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))[iso3], TG(17:0/18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))[iso3], TG(13:0/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(13:0/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(15:0/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(15:0/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6], TG(15:1(9Z)/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))[iso6], TG(15:1(9Z)/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))[iso6], TG(17:0/18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6], TG(17:2(9Z,12Z)/18:1(9Z)/18:3(6Z,9Z,12Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(17:2(9Z,12Z)/18:1(9Z)/18:3(9Z,12Z,15Z))[iso6]",[TG(53:6)]_FA18:3,882.8 -> 587.5,TG
"LMGL03010222, LMGL03010223, LMGL03010224, LMGL03013979, LMGL03013996, LMGL03015191, LMGL03015208, LMGL03015541, LMGL03015558, LMGL03015829, LMGL03015845, LMGL03015988, LMGL03016063, LMGL03015909","TG(17:0/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(17:1(9Z)/18:1(9Z)/18:3(9Z,12Z,15Z))[iso6], TG(17:2(9Z,12Z)/18:0/18:3(9Z,12Z,15Z))[iso6], TG(13:0/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))[iso6], TG(13:0/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))[iso6], TG(15:0/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))[iso6], TG(15:0/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))[iso6], TG(15:1(9Z)/18:3(6Z,9Z,12Z)/20:1(11Z))[iso6], TG(15:1(9Z)/18:3(9Z,12Z,15Z)/20:1(11Z))[iso6], TG(16:1(9Z)/18:3(6Z,9Z,12Z)/19:1(9Z))[iso6], TG(16:1(9Z)/18:3(9Z,12Z,15Z)/19:1(9Z))[iso6], TG(17:1(9Z)/18:1(9Z)/18:3(6Z,9Z,12Z))[iso6], TG(17:2(9Z,12Z)/18:0/18:3(6Z,9Z,12Z))[iso6], TG(17:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6]",[TG(54:12)|TG(53:5)]_FA18:3,884.8 -> 589.5,TG
"LMGL03013064, LMGL03013084, LMGL03010258, LMGL03013978, LMGL03013995, LMGL03014817, LMGL03014834, LMGL03015190, LMGL03015207, LMGL03015540, LMGL03015557, LMGL03015754, LMGL03015828, LMGL03015905, LMGL03015984, LMGL03015738, LMGL03010194, LMGL03010195","TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso3], TG(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso3], TG(16:1(9Z)/18:3(9Z,12Z,15Z)/19:0)[iso6], TG(13:0/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6], TG(13:0/18:3(9Z,12Z,15Z)/22:1(11Z))[iso6], TG(14:1(9Z)/18:3(6Z,9Z,12Z)/21:0)[iso6], TG(14:1(9Z)/18:3(9Z,12Z,15Z)/21:0)[iso6], TG(15:0/18:3(6Z,9Z,12Z)/20:1(11Z))[iso6], TG(15:0/18:3(9Z,12Z,15Z)/20:1(11Z))[iso6], TG(15:1(9Z)/18:3(6Z,9Z,12Z)/20:0)[iso6], TG(15:1(9Z)/18:3(9Z,12Z,15Z)/20:0)[iso6], TG(16:0/18:3(9Z,12Z,15Z)/19:1(9Z))[iso6], TG(16:1(9Z)/18:3(6Z,9Z,12Z)/19:0)[iso6], TG(17:0/18:1(9Z)/18:3(6Z,9Z,12Z))[iso6], TG(17:1(9Z)/18:0/18:3(6Z,9Z,12Z))[iso6], TG(16:0/18:3(6Z,9Z,12Z)/19:1(9Z))[iso6], TG(17:0/18:1(9Z)/18:3(9Z,12Z,15Z))[iso6], TG(17:1(9Z)/18:0/18:3(9Z,12Z,15Z))[iso6]",[TG(54:11)|TG(53:4)]_FA18:3,886.8 -> 591.5,TG
"LMGL03013046, LMGL03014824, LMGL03014841, LMGL03016355, LMGL03013081, LMGL03014411, LMGL03010225, LMGL03013977, LMGL03015189, LMGL03015206, LMGL03015901, LMGL03013994, LMGL03015737, LMGL03010169, LMGL03014428","TG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso3], TG(14:1(9Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso3], TG(14:0/18:3(6Z,9Z,12Z)/21:0)[iso6], TG(16:0/18:3(9Z,12Z,15Z)/19:0)[iso6], TG(13:0/18:3(6Z,9Z,12Z)/22:0)[iso6], TG(15:0/18:3(6Z,9Z,12Z)/20:0)[iso6], TG(15:0/18:3(9Z,12Z,15Z)/20:0)[iso6], TG(17:0/18:0/18:3(6Z,9Z,12Z))[iso6], TG(13:0/18:3(9Z,12Z,15Z)/22:0)[iso6], TG(16:0/18:3(6Z,9Z,12Z)/19:0)[iso6], TG(17:0/18:0/18:3(9Z,12Z,15Z))[iso6], TG(14:0/18:3(9Z,12Z,15Z)/21:0)[iso6]",[TG(54:10)|TG(53:3)]_FA18:3,888.8 -> 593.5,TG
"LMGL03013063, LMGL03013045, LMGL03014840, LMGL03015835, LMGL03016289, LMGL03016306, LMGL03010559, LMGL03014418, LMGL03014823, LMGL03012623, LMGL03014435, LMGL03010527","TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))[iso3], TG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))[iso3], TG(14:1(9Z)/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(16:1(9Z)/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(14:0/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)), TG(14:0/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))",[TG(54:9)|TG(53:2)]_FA18:3,890.8 -> 595.5,TG
"LMGL03010675, LMGL03015202, LMGL03015219, LMGL03015552, LMGL03015569, LMGL03016005, LMGL03016083, LMGL03010681","TG(17:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:0/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:1(9Z)/18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(17:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(17:1(9Z)/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",[TG(55:9)|TG(54:2)]_FA18:3,904.8 -> 609.5,TG
"LMGL03015201, LMGL03015218, LMGL03015568, LMGL03016373, LMGL03016509, LMGL03010607, LMGL03010613, LMGL03010618, LMGL03015551, LMGL03015922, LMGL03016004, LMGL03016082","TG(15:0/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/19:1(9Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/19:1(9Z))[iso6], TG(17:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6], TG(17:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(17:0/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(15:1(9Z)/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(17:0/18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(17:1(9Z)/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(17:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))[iso6]",[TG(55:8)|TG(54:1)]_FA18:3,906.8 -> 611.5,TG
"LMGL03010549, LMGL03015200, LMGL03015217, LMGL03015550, LMGL03015567, LMGL03016003, LMGL03016081, LMGL03016357, LMGL03016372, LMGL03016508, LMGL03010554, LMGL03015921, LMGL03013082, LMGL03010543, LMGL03013048","TG(17:1(9Z)/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6], TG(15:0/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(15:0/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(15:1(9Z)/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(15:1(9Z)/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(17:1(9Z)/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(17:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/19:1(9Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/19:0)[iso6], TG(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/19:0)[iso6], TG(17:0/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(17:0/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/19:1(9Z))[iso3], TG(17:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/19:1(9Z))[iso3]",[TG(55:7)|TG(54:0)]_FA18:3,908.9 -> 613.6,TG
"LMGL03015199, LMGL03015549, LMGL03015566, LMGL03015920, LMGL03016002, LMGL03016291, LMGL03016307, LMGL03016356, LMGL03010588, LMGL03015216, LMGL03016080, LMGL03010488, LMGL03013047, LMGL03010482, LMGL03010493","TG(15:0/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(15:1(9Z)/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))[iso6], TG(15:1(9Z)/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))[iso6], TG(17:0/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(17:1(9Z)/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/19:1(9Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/19:1(9Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/19:0)[iso6], TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/19:0)[iso3], TG(15:0/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(17:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:1(11Z))[iso6], TG(17:1(9Z)/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/19:0)[iso3], TG(17:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:1(11Z))[iso6], TG(17:0/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6]",[TG(56:13)|TG(55:6)]_FA18:3,910.8 -> 615.5,TG
"LMGL03016379, LMGL03016515, LMGL03010426, LMGL03015198, LMGL03015215, LMGL03015548, LMGL03015919, LMGL03016001, LMGL03016079, LMGL03016224, LMGL03015565, LMGL03016240, LMGL03016290, LMGL03010437, LMGL03010432, LMGL03010529","TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(17:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:0)[iso6], TG(15:0/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))[iso6], TG(15:0/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))[iso6], TG(15:1(9Z)/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6], TG(17:0/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))[iso6], TG(17:1(9Z)/18:3(6Z,9Z,12Z)/20:1(11Z))[iso6], TG(17:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:0)[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/19:1(9Z))[iso6], TG(15:1(9Z)/18:3(9Z,12Z,15Z)/22:1(11Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/19:1(9Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/19:0)[iso6], TG(17:0/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))[iso6], TG(17:1(9Z)/18:3(9Z,12Z,15Z)/20:1(11Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/19:0)[iso6]",[TG(56:12)|TG(55:5)]_FA18:3,912.8 -> 617.5,TG
"LMGL03011026, LMGL03013054, LMGL03016363, LMGL03016514, LMGL03016378, LMGL03010380, LMGL03010473, LMGL03015197, LMGL03015547, LMGL03015564, LMGL03015836, LMGL03015918, LMGL03016000, LMGL03016153, LMGL03016169, LMGL03016223, LMGL03010385, LMGL03010623, LMGL03015214","TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso3], TG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso3], TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(17:1(9Z)/18:3(9Z,12Z,15Z)/20:0)[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/19:0)[iso6], TG(15:0/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6], TG(15:1(9Z)/18:3(6Z,9Z,12Z)/22:0)[iso6], TG(15:1(9Z)/18:3(9Z,12Z,15Z)/22:0)[iso6], TG(16:1(9Z)/18:3(6Z,9Z,12Z)/21:0)[iso6], TG(17:0/18:3(6Z,9Z,12Z)/20:1(11Z))[iso6], TG(17:1(9Z)/18:3(6Z,9Z,12Z)/20:0)[iso6], TG(18:0/18:3(6Z,9Z,12Z)/19:1(9Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/19:1(9Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/19:0)[iso6], TG(17:0/18:3(9Z,12Z,15Z)/20:1(11Z))[iso6], TG(16:1(9Z)/18:3(9Z,12Z,15Z)/21:0)[iso6], TG(15:0/18:3(9Z,12Z,15Z)/22:1(11Z))[iso6]",[TG(56:11)|TG(55:4)]_FA18:3,914.8 -> 619.5,TG
"LMGL03010954, LMGL03010946, LMGL03011152, LMGL03015843, LMGL03016297, LMGL03016362, LMGL03016377, LMGL03016513, LMGL03013053, LMGL03010422, LMGL03010563, LMGL03010337, LMGL03015196, LMGL03015213, LMGL03015745, LMGL03015917, LMGL03016152","TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(16:1(9Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(18:0/18:3(9Z,12Z,15Z)/19:0)[iso6], TG(16:0/18:3(9Z,12Z,15Z)/21:0)[iso6], TG(17:0/18:3(9Z,12Z,15Z)/20:0)[iso6], TG(15:0/18:3(6Z,9Z,12Z)/22:0)[iso6], TG(15:0/18:3(9Z,12Z,15Z)/22:0)[iso6], TG(16:0/18:3(6Z,9Z,12Z)/21:0)[iso6], TG(17:0/18:3(6Z,9Z,12Z)/20:0)[iso6], TG(18:0/18:3(6Z,9Z,12Z)/19:0)[iso6]",[TG(56:10)|TG(55:3)]_FA18:3,916.8 -> 621.5,TG
"LMGL03010869, LMGL03010876, LMGL03011070, LMGL03011074, LMGL03013052, LMGL03015752, LMGL03015842, LMGL03016230, LMGL03016296, LMGL03016361, LMGL03016376, LMGL03016512, LMGL03010883","TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso3], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:1(9Z)/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))[iso3], TG(16:0/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",[TG(56:9)|TG(55:2)]_FA18:3,918.8 -> 623.5,TG
"LMGL03015930, LMGL03016012, LMGL03011230, LMGL03016090, LMGL03016408, LMGL03016531, LMGL03011219, LMGL03011225","TG(17:0/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:1(9Z)/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:0/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/19:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:3(9Z,12Z,15Z)/19:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(17:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(17:1(9Z)/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(57:9)|TG(56:2)]_FA18:3,932.9 -> 637.6,TG
"LMGL03015929, LMGL03016011, LMGL03016089, LMGL03016394, LMGL03016407, LMGL03016530, LMGL03011099, LMGL03011142, LMGL03011147, LMGL03011054","TG(17:0/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:1(9Z)/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(17:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/19:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:3(6Z,9Z,12Z)/19:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:3(9Z,12Z,15Z)/19:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:3(9Z,12Z,15Z)/19:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(17:1(9Z)/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(17:0/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6]",[TG(57:8)|TG(56:1)]_FA18:3,934.9 -> 639.6,TG
