,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition,OzESI_Intensity,Retention_Time,n-7,n-9,n-10,n-12,db_pos
4416,[TG(54:5)]_FA18:1,788.7,599.5,11282023_FAD189_M3_WT_cortex_O3on_01,788.7 -> 599.5,124275.0,12.75,706.7,678.7,664.7,636.7,n-9
4417,[TG(52:5)]_FA16:1,788.7,599.5,11282023_FAD189_M3_WT_cortex_O3on_01,788.7 -> 599.5,124275.0,12.75,706.7,678.7,664.7,636.7,n-7
4418,[TG(54:5)]_FA18:1,788.7,599.5,11282023_FAD189_M3_WT_cortex_O3on_01,788.7 -> 599.5,124275.0,12.75,706.7,678.7,664.7,636.7,n-9
4419,[TG(52:5)]_FA16:1,788.7,599.5,11282023_FAD189_M3_WT_cortex_O3on_01,788.7 -> 599.5,124275.0,12.75,706.7,678.7,664.7,636.7,n-7
4420,[TG(54:5)]_FA18:1,788.7,599.5,11282023_FAD189_M3_WT_cortex_O3on_01,788.7 -> 599.5,124275.0,12.75,706.7,678.7,664.7,636.7,n-9
4421,[TG(52:5)]_FA16:1,788.7,599.5,11282023_FAD189_M3_WT_cortex_O3on_01,788.7 -> 599.5,124275.0,12.75,706.7,678.7,664.7,636.7,n-7
4422,[TG(54:5)]_FA18:1,788.7,599.5,11282023_FAD189_M3_WT_cortex_O3on_01,788.7 -> 599.5,124275.0,12.75,706.7,678.7,664.7,636.7,n-9
4423,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4424,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4425,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4426,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4427,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4428,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4429,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4430,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4431,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4432,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4433,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4434,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4435,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4436,"[TG(56:11),TG(55:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-10
4437,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4438,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4439,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4440,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4441,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4442,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4443,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4444,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4445,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4446,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4447,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4448,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4449,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4450,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4451,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4452,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4453,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4454,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4455,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4456,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4457,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4458,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4459,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4460,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4461,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4462,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4463,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4464,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4465,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4466,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4467,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4468,"[TG(55:11),TG(54:4)]_FA16:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4469,"[TG(56:11),TG(55:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-10
4470,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4471,"[TG(55:11),TG(54:4)]_FA16:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4472,"[TG(56:11),TG(55:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-10
4473,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4474,"[TG(55:11),TG(54:4)]_FA16:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4475,"[TG(56:11),TG(55:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-10
4476,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4477,"[TG(56:11),TG(55:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-10
4478,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4479,"[TG(55:11),TG(54:4)]_FA16:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-9
4480,"[TG(56:11),TG(55:4)]_FA18:1",790.7,601.5,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,101737.0,14.26,708.7,680.7,666.7,638.7,n-10
4481,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4482,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4483,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4484,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4485,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4486,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4487,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4488,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4489,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4490,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4491,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4492,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4493,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4494,"[TG(56:10),TG(55:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-10
4495,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4496,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4497,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4498,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4499,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4500,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4501,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4502,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4503,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4504,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4505,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4506,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4507,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4508,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4509,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4510,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4511,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4512,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4513,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4514,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4515,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4516,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4517,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4518,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4519,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4520,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4521,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4522,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4523,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4524,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4525,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4526,"[TG(56:10),TG(55:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-10
4527,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4528,"[TG(56:10),TG(55:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-10
4529,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4530,"[TG(56:10),TG(55:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-10
4531,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4532,"[TG(56:10),TG(55:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-10
4533,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-9
4534,"[TG(56:10),TG(55:3)]_FA18:1",792.7,603.5,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,211148.0,15.77,710.7,682.7,668.7,640.7,n-10
4535,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11282023_FAD189_M3_WT_cortex_O3on_01,794.7 -> 605.5,32425.0,17.25,712.7,684.7,670.7,642.7,n-9
4536,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11282023_FAD189_M3_WT_cortex_O3on_01,794.7 -> 605.5,32425.0,17.25,712.7,684.7,670.7,642.7,n-9
4537,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11282023_FAD189_M3_WT_cortex_O3on_01,794.7 -> 605.5,32425.0,17.25,712.7,684.7,670.7,642.7,n-9
4538,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11282023_FAD189_M3_WT_cortex_O3on_01,794.7 -> 605.5,32425.0,17.25,712.7,684.7,670.7,642.7,n-9
4539,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11282023_FAD189_M3_WT_cortex_O3on_01,794.7 -> 605.5,32425.0,17.25,712.7,684.7,670.7,642.7,n-9
4540,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11282023_FAD189_M3_WT_cortex_O3on_01,794.7 -> 605.5,32425.0,17.25,712.7,684.7,670.7,642.7,n-9
4541,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11282023_FAD189_M3_WT_cortex_O3on_01,794.7 -> 605.5,32425.0,17.25,712.7,684.7,670.7,642.7,n-9
4542,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11282023_FAD189_M3_WT_cortex_O3on_01,794.7 -> 605.5,32425.0,17.25,712.7,684.7,670.7,642.7,n-9
4543,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11282023_FAD189_M3_WT_cortex_O3on_01,794.7 -> 605.5,32425.0,17.25,712.7,684.7,670.7,642.7,n-9
4544,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11282023_FAD189_M3_WT_cortex_O3on_01,794.7 -> 605.5,32425.0,17.25,712.7,684.7,670.7,642.7,n-9
4545,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11282023_FAD189_M3_WT_cortex_O3on_01,794.7 -> 605.5,32425.0,17.25,712.7,684.7,670.7,642.7,n-9
4546,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11282023_FAD189_M3_WT_cortex_O3on_01,794.7 -> 605.5,32425.0,17.25,712.7,684.7,670.7,642.7,n-9
4547,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11282023_FAD189_M3_WT_cortex_O3on_01,794.7 -> 605.5,32425.0,17.25,712.7,684.7,670.7,642.7,n-9
4548,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11282023_FAD189_M3_WT_cortex_O3on_01,794.7 -> 605.5,32425.0,17.25,712.7,684.7,670.7,642.7,n-9
4549,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11282023_FAD189_M3_WT_cortex_O3on_01,794.7 -> 605.5,32425.0,17.25,712.7,684.7,670.7,642.7,n-9
4550,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11282023_FAD189_M3_WT_cortex_O3on_01,794.7 -> 605.5,32425.0,17.25,712.7,684.7,670.7,642.7,n-9
4551,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11282023_FAD189_M3_WT_cortex_O3on_01,794.7 -> 605.5,32425.0,17.25,712.7,684.7,670.7,642.7,n-9
4552,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11282023_FAD189_M3_WT_cortex_O3on_01,794.7 -> 605.5,32425.0,17.25,712.7,684.7,670.7,642.7,n-9
4553,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11282023_FAD189_M3_WT_cortex_O3on_01,794.7 -> 605.5,32425.0,17.25,712.7,684.7,670.7,642.7,n-9
4554,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11282023_FAD189_M3_WT_cortex_O3on_01,794.7 -> 605.5,32425.0,17.25,712.7,684.7,670.7,642.7,n-9
