Class,Lipid,OzESI_Intensity,Precursor_Ion,Product_Ion,Retention_Time,Sample_ID,Transition,n-7,n-9,n-12,db_pos,Ratio
TG,TG(50:2)]_FA18:2,9043.0,848.8,551.5,11.27,Paeru-B-T4-0-BDL-r002,848.8 -> 551.5,766.8,738.8,696.8,,
TG,TG(51:0)]_FA16:0,1041.0,866.7,593.4,11.72,Paeru-B-T4-0-BDL-r002,866.7 -> 593.4,784.7,756.7,714.7,,
TG,TG(51:1)]_FA16:0,541.0,864.8,591.5,11.6,Paeru-B-T4-0-BDL-r002,864.8 -> 591.5,782.8,754.8,712.8,,
TG,TG(51:1)]_FA18:1,546.0,864.8,565.5,11.6,Paeru-B-T4-0-BDL-r002,864.8 -> 565.5,782.8,754.8,712.8,,
TG,TG(51:2)]_FA16:0,3623.0,862.8,589.5,11.37,Paeru-B-T4-0-BDL-r002,862.8 -> 589.5,780.8,752.8,710.8,,
TG,TG(51:2)]_FA18:1,6431.0,862.8,563.5,11.37,Paeru-B-T4-0-BDL-r002,862.8 -> 563.5,780.8,752.8,710.8,,
TG,TG(52:1)]_FA18:0,8445.0,878.8,577.5,11.64,Paeru-B-T4-0-BDL-r002,878.8 -> 577.5,796.8,768.8,726.8,,
TG,TG(52:1)]_FA18:1,6599.0,878.8,579.5,11.64,Paeru-B-T4-0-BDL-r002,878.8 -> 579.5,796.8,768.8,726.8,,
TG,TG(52:2)]_FA16:0,19301.0,876.8,603.5,11.45,Paeru-B-T4-0-BDL-r002,876.8 -> 603.5,794.8,766.8,724.8,,
TG,TG(52:2)]_FA18:2,6922.0,876.8,579.5,11.46,Paeru-B-T4-0-BDL-r002,876.8 -> 579.5,794.8,766.8,724.8,,
TG,TG(52:3)]_FA16:1,4442.0,874.8,603.5,11.3,Paeru-B-T4-0-BDL-r002,874.8 -> 603.5,792.8,764.8,722.8,,
TG,TG(52:3)]_FA18:2,19438.0,874.8,577.5,11.28,Paeru-B-T4-0-BDL-r002,874.8 -> 577.5,792.8,764.8,722.8,,
TG,TG(53:2)]_FA18:1,1666.0,890.8,591.5,11.54,Paeru-B-T4-0-BDL-r002,890.8 -> 591.5,808.8,780.8,738.8,,
TG,TG(53:3)]_FA18:1,1753.0,888.8,589.5,11.4,Paeru-B-T4-0-BDL-r002,888.8 -> 589.5,806.8,778.8,736.8,,
TG,TG(53:4)]_FA18:2,2359.0,886.8,589.5,11.22,Paeru-B-T4-0-BDL-r002,886.8 -> 589.5,804.8,776.8,734.8,,
TG,TG(54:0)]_FA18:0,3974.0,908.8,607.5,12.04,Paeru-B-T4-0-BDL-r002,908.8 -> 607.5,826.8,798.8,756.8,,
TG,TG(54:1)]_FA18:1,2508.0,906.8,607.5,11.87,Paeru-B-T4-0-BDL-r002,906.8 -> 607.5,824.8,796.8,754.8,,
TG,TG(54:2)]_FA18:0,7920.0,904.8,603.5,11.67,Paeru-B-T4-0-BDL-r002,904.8 -> 603.5,822.8,794.8,752.8,,
,TG(54:3)]_FA18:1,2464.0,820.8,577.5,11.09,Paeru-B-T4-0-BDL-r002,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:1,20500.0,902.8,603.5,11.46,Paeru-B-T4-0-BDL-r002,902.8 -> 603.5,820.8,792.8,750.8,,
,TG(54:3)]_FA18:2,2464.0,820.8,577.5,11.09,Paeru-B-T4-0-BDL-r002,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:2,7932.0,902.8,605.5,11.47,Paeru-B-T4-0-BDL-r002,902.8 -> 605.5,820.8,792.8,750.8,,
TG,TG(54:4)]_FA18:2,21262.0,900.8,603.5,11.3,Paeru-B-T4-0-BDL-r002,900.8 -> 603.5,818.8,790.8,748.8,,
,TG(54:4)]_FA18:2,25327.0,818.8,818.8,10.63,Paeru-B-T4-0-BDL-r002,818.8 -> 818.8,736.8,708.8,666.8,n-7,
,TG(57:2)]_FA22:6,3408.0,836.8,577.5,11.37,Paeru-B-T4-0-BDL-r002,836.8 -> 577.5,754.8,726.8,684.8,n-9,1.17
,TG(57:2)]_FA22:6,2917.0,864.8,577.5,11.52,Paeru-B-T4-0-BDL-r002,864.8 -> 577.5,782.8,754.8,712.8,n-7,
,TG(57:3)]_FA22:6,2753.0,862.8,575.5,11.36,Paeru-B-T4-0-BDL-r002,862.8 -> 575.5,780.8,752.8,710.8,n-7,
TG,[TG(48:2)]_FA14:0,5945.0,820.8,575.5,11.08,Paeru-B-T4-0-BDL-r002,820.8 -> 575.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA16:1,31871.0,820.8,549.5,11.09,Paeru-B-T4-0-BDL-r002,820.8 -> 549.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA18:2,3800.0,820.8,523.5,11.11,Paeru-B-T4-0-BDL-r002,820.8 -> 523.5,738.8,710.8,668.8,,
TG,[TG(48:3)]_FA14:0,910.0,818.8,573.5,10.96,Paeru-B-T4-0-BDL-r002,818.8 -> 573.5,736.8,708.8,666.8,,
TG,[TG(48:3)]_FA16:1,14057.0,818.8,547.5,10.96,Paeru-B-T4-0-BDL-r002,818.8 -> 547.5,736.8,708.8,666.8,,
TG,[TG(50:3)]_FA14:0,2117.0,846.8,601.5,11.09,Paeru-B-T4-0-BDL-r002,846.8 -> 601.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA16:1,13074.0,846.8,575.5,11.12,Paeru-B-T4-0-BDL-r002,846.8 -> 575.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA18:2,6152.0,846.8,549.5,11.14,Paeru-B-T4-0-BDL-r002,846.8 -> 549.5,764.8,736.8,694.8,,
TG,[TG(50:4)]_FA14:0,1715.0,844.8,599.5,10.94,Paeru-B-T4-0-BDL-r002,844.8 -> 599.5,762.8,734.8,692.8,,
TG,[TG(52:4)]_FA16:1,2749.0,872.8,601.5,11.12,Paeru-B-T4-0-BDL-r002,872.8 -> 601.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:2,37733.0,872.8,575.5,11.12,Paeru-B-T4-0-BDL-r002,872.8 -> 575.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:3,1200.0,872.8,577.5,11.12,Paeru-B-T4-0-BDL-r002,872.8 -> 577.5,790.8,762.8,720.8,,
TG,[TG(52:5)]_FA18:3,746.0,870.8,575.5,10.99,Paeru-B-T4-0-BDL-r002,870.8 -> 575.5,788.8,760.8,718.8,,
TG,[TG(54:5)]_FA18:3,1176.0,898.8,603.5,11.14,Paeru-B-T4-0-BDL-r002,898.8 -> 603.5,816.8,788.8,746.8,,
TG,[TG(54:6)]_FA18:3,1767.0,896.8,601.5,10.98,Paeru-B-T4-0-BDL-r002,896.8 -> 601.5,814.8,786.8,744.8,,
DG,DG(32:0)_C16:0,97664.0,586.5,313.2,10.03,Paeru-B-T4-0-BDL-r003,586.5 -> 313.2,504.5,476.5,434.5,,
DG,DG(34:1)_C18:1,387769.0,612.6,313.3,10.06,Paeru-B-T4-0-BDL-r003,612.6 -> 313.3,530.6,502.6,460.6,,
DG,DG(34:2)_C18:2,1645.0,610.5,313.2,10.01,Paeru-B-T4-0-BDL-r003,610.5 -> 313.2,528.5,500.5,458.5,,
DG,DG(36:1)_C18:1,6030.0,640.6,341.3,10.26,Paeru-B-T4-0-BDL-r003,640.6 -> 341.3,558.6,530.6,488.6,,
DG,DG(36:2)_C18:1,52047.0,638.6,339.3,10.11,Paeru-B-T4-0-BDL-r003,638.6 -> 339.3,556.6,528.6,486.6,,
DG,DG(36:2)_C18:2,1675.0,638.6,341.3,10.15,Paeru-B-T4-0-BDL-r003,638.6 -> 341.3,556.6,528.6,486.6,,
DG,DG(36:3)_C18:2,1949.0,636.6,339.3,10.02,Paeru-B-T4-0-BDL-r003,636.6 -> 339.3,554.6,526.6,484.6,,
TG,TG(48:0)]_FA16:0,35395.0,824.8,551.5,11.41,Paeru-B-T4-0-BDL-r003,824.8 -> 551.5,742.8,714.8,672.8,,
TG,TG(48:0)]_FA18:0,3808.0,824.8,523.5,11.41,Paeru-B-T4-0-BDL-r003,824.8 -> 523.5,742.8,714.8,672.8,,
TG,TG(48:1)]_FA16:1,20259.0,822.8,551.5,11.25,Paeru-B-T4-0-BDL-r003,822.8 -> 551.5,740.8,712.8,670.8,,
TG,TG(48:1)]_FA18:1,8807.0,822.8,523.5,11.24,Paeru-B-T4-0-BDL-r003,822.8 -> 523.5,740.8,712.8,670.8,,
TG,TG(49:1)]_FA16:0,7918.0,836.8,563.5,11.37,Paeru-B-T4-0-BDL-r003,836.8 -> 563.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA16:1,6999.0,836.8,565.5,11.33,Paeru-B-T4-0-BDL-r003,836.8 -> 565.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA18:1,4020.0,836.8,537.5,11.37,Paeru-B-T4-0-BDL-r003,836.8 -> 537.5,754.8,726.8,684.8,,
TG,TG(49:2)]_FA16:1,17520.0,834.8,563.5,11.18,Paeru-B-T4-0-BDL-r003,834.8 -> 563.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:1,8661.0,834.8,535.5,11.17,Paeru-B-T4-0-BDL-r003,834.8 -> 535.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:2,3849.0,834.8,537.5,11.21,Paeru-B-T4-0-BDL-r003,834.8 -> 537.5,752.8,724.8,682.8,,
TG,TG(50:0)]_FA18:0,5980.0,852.8,551.5,11.63,Paeru-B-T4-0-BDL-r003,852.8 -> 551.5,770.8,742.8,700.8,,
TG,TG(50:1)]_FA14:0,1452.0,850.8,605.5,11.43,Paeru-B-T4-0-BDL-r003,850.8 -> 605.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA16:0,30771.0,850.8,577.5,11.43,Paeru-B-T4-0-BDL-r003,850.8 -> 577.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA18:1,15399.0,850.8,551.5,11.43,Paeru-B-T4-0-BDL-r003,850.8 -> 551.5,768.8,740.8,698.8,,
TG,TG(50:2)]_FA14:0,2603.0,848.8,603.5,11.26,Paeru-B-T4-0-BDL-r003,848.8 -> 603.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA16:1,15796.0,848.8,577.5,11.28,Paeru-B-T4-0-BDL-r003,848.8 -> 577.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA18:1,13205.0,848.8,549.5,11.27,Paeru-B-T4-0-BDL-r003,848.8 -> 549.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA18:2,8834.0,848.8,551.5,11.27,Paeru-B-T4-0-BDL-r003,848.8 -> 551.5,766.8,738.8,696.8,,
TG,TG(51:0)]_FA16:0,1003.0,866.7,593.4,11.72,Paeru-B-T4-0-BDL-r003,866.7 -> 593.4,784.7,756.7,714.7,,
TG,TG(51:1)]_FA16:0,712.0,864.8,591.5,11.6,Paeru-B-T4-0-BDL-r003,864.8 -> 591.5,782.8,754.8,712.8,,
TG,TG(51:1)]_FA18:1,587.0,864.8,565.5,11.6,Paeru-B-T4-0-BDL-r003,864.8 -> 565.5,782.8,754.8,712.8,,
TG,TG(51:2)]_FA16:0,3952.0,862.8,589.5,11.37,Paeru-B-T4-0-BDL-r003,862.8 -> 589.5,780.8,752.8,710.8,,
TG,TG(51:2)]_FA18:1,6231.0,862.8,563.5,11.37,Paeru-B-T4-0-BDL-r003,862.8 -> 563.5,780.8,752.8,710.8,,
TG,TG(52:1)]_FA18:0,8626.0,878.8,577.5,11.64,Paeru-B-T4-0-BDL-r003,878.8 -> 577.5,796.8,768.8,726.8,,
TG,TG(52:1)]_FA18:1,6471.0,878.8,579.5,11.64,Paeru-B-T4-0-BDL-r003,878.8 -> 579.5,796.8,768.8,726.8,,
TG,TG(52:2)]_FA16:0,19109.0,876.8,603.5,11.45,Paeru-B-T4-0-BDL-r003,876.8 -> 603.5,794.8,766.8,724.8,,
TG,TG(52:2)]_FA18:2,6649.0,876.8,579.5,11.46,Paeru-B-T4-0-BDL-r003,876.8 -> 579.5,794.8,766.8,724.8,,
TG,TG(52:3)]_FA16:1,4365.0,874.8,603.5,11.3,Paeru-B-T4-0-BDL-r003,874.8 -> 603.5,792.8,764.8,722.8,,
TG,TG(52:3)]_FA18:2,20075.0,874.8,577.5,11.28,Paeru-B-T4-0-BDL-r003,874.8 -> 577.5,792.8,764.8,722.8,,
TG,TG(53:2)]_FA18:1,1721.0,890.8,591.5,11.54,Paeru-B-T4-0-BDL-r003,890.8 -> 591.5,808.8,780.8,738.8,,
TG,TG(53:3)]_FA18:1,1660.0,888.8,589.5,11.4,Paeru-B-T4-0-BDL-r003,888.8 -> 589.5,806.8,778.8,736.8,,
TG,TG(53:4)]_FA18:2,2672.0,886.8,589.5,11.22,Paeru-B-T4-0-BDL-r003,886.8 -> 589.5,804.8,776.8,734.8,,
TG,TG(54:0)]_FA18:0,3932.0,908.8,607.5,12.04,Paeru-B-T4-0-BDL-r003,908.8 -> 607.5,826.8,798.8,756.8,,
TG,TG(54:1)]_FA18:1,2704.0,906.8,607.5,11.87,Paeru-B-T4-0-BDL-r003,906.8 -> 607.5,824.8,796.8,754.8,,
TG,TG(54:2)]_FA18:0,7862.0,904.8,603.5,11.67,Paeru-B-T4-0-BDL-r003,904.8 -> 603.5,822.8,794.8,752.8,,
,TG(54:3)]_FA18:1,2341.0,820.8,577.5,11.09,Paeru-B-T4-0-BDL-r003,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:1,20431.0,902.8,603.5,11.46,Paeru-B-T4-0-BDL-r003,902.8 -> 603.5,820.8,792.8,750.8,,
,TG(54:3)]_FA18:2,2341.0,820.8,577.5,11.09,Paeru-B-T4-0-BDL-r003,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:2,7581.0,902.8,605.5,11.47,Paeru-B-T4-0-BDL-r003,902.8 -> 605.5,820.8,792.8,750.8,,
TG,TG(54:4)]_FA18:2,21541.0,900.8,603.5,11.31,Paeru-B-T4-0-BDL-r003,900.8 -> 603.5,818.8,790.8,748.8,,
,TG(54:4)]_FA18:2,24255.0,818.8,818.8,10.96,Paeru-B-T4-0-BDL-r003,818.8 -> 818.8,736.8,708.8,666.8,n-7,
,TG(57:2)]_FA22:6,3315.0,836.8,577.5,11.37,Paeru-B-T4-0-BDL-r003,836.8 -> 577.5,754.8,726.8,684.8,n-9,1.15
,TG(57:2)]_FA22:6,2872.0,864.8,577.5,11.52,Paeru-B-T4-0-BDL-r003,864.8 -> 577.5,782.8,754.8,712.8,n-7,
,TG(57:3)]_FA22:6,2570.0,862.8,575.5,11.36,Paeru-B-T4-0-BDL-r003,862.8 -> 575.5,780.8,752.8,710.8,n-7,
TG,[TG(48:2)]_FA14:0,5896.0,820.8,575.5,11.08,Paeru-B-T4-0-BDL-r003,820.8 -> 575.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA16:1,33118.0,820.8,549.5,11.1,Paeru-B-T4-0-BDL-r003,820.8 -> 549.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA18:2,3829.0,820.8,523.5,11.11,Paeru-B-T4-0-BDL-r003,820.8 -> 523.5,738.8,710.8,668.8,,
TG,[TG(48:3)]_FA14:0,909.0,818.8,573.5,10.96,Paeru-B-T4-0-BDL-r003,818.8 -> 573.5,736.8,708.8,666.8,,
TG,[TG(48:3)]_FA16:1,13869.0,818.8,547.5,10.96,Paeru-B-T4-0-BDL-r003,818.8 -> 547.5,736.8,708.8,666.8,,
TG,[TG(50:3)]_FA14:0,2101.0,846.8,601.5,11.09,Paeru-B-T4-0-BDL-r003,846.8 -> 601.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA16:1,12794.0,846.8,575.5,11.12,Paeru-B-T4-0-BDL-r003,846.8 -> 575.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA18:2,6228.0,846.8,549.5,11.14,Paeru-B-T4-0-BDL-r003,846.8 -> 549.5,764.8,736.8,694.8,,
TG,[TG(50:4)]_FA14:0,1665.0,844.8,599.5,10.94,Paeru-B-T4-0-BDL-r003,844.8 -> 599.5,762.8,734.8,692.8,,
TG,[TG(52:4)]_FA16:1,2617.0,872.8,601.5,11.13,Paeru-B-T4-0-BDL-r003,872.8 -> 601.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:2,37222.0,872.8,575.5,11.12,Paeru-B-T4-0-BDL-r003,872.8 -> 575.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:3,1200.0,872.8,577.5,11.13,Paeru-B-T4-0-BDL-r003,872.8 -> 577.5,790.8,762.8,720.8,,
TG,[TG(52:5)]_FA18:3,774.0,870.8,575.5,10.99,Paeru-B-T4-0-BDL-r003,870.8 -> 575.5,788.8,760.8,718.8,,
TG,[TG(54:5)]_FA18:3,1222.0,898.8,603.5,11.14,Paeru-B-T4-0-BDL-r003,898.8 -> 603.5,816.8,788.8,746.8,,
TG,[TG(54:6)]_FA18:3,1702.0,896.8,601.5,10.98,Paeru-B-T4-0-BDL-r003,896.8 -> 601.5,814.8,786.8,744.8,,
DG,DG(32:0)_C16:0,225907.0,586.5,313.2,10.03,Paeru-B-T4-16-BDL-r001,586.5 -> 313.2,504.5,476.5,434.5,,
DG,DG(34:1)_C18:1,446821.0,612.6,313.3,10.07,Paeru-B-T4-16-BDL-r001,612.6 -> 313.3,530.6,502.6,460.6,,
DG,DG(34:2)_C18:2,1801.0,610.5,313.2,10.01,Paeru-B-T4-16-BDL-r001,610.5 -> 313.2,528.5,500.5,458.5,,
DG,DG(36:1)_C18:1,7882.0,640.6,341.3,10.26,Paeru-B-T4-16-BDL-r001,640.6 -> 341.3,558.6,530.6,488.6,,
DG,DG(36:2)_C18:1,53362.0,638.6,339.3,10.12,Paeru-B-T4-16-BDL-r001,638.6 -> 339.3,556.6,528.6,486.6,,
DG,DG(36:2)_C18:2,1603.0,638.6,341.3,10.14,Paeru-B-T4-16-BDL-r001,638.6 -> 341.3,556.6,528.6,486.6,,
DG,DG(36:3)_C18:2,1715.0,636.6,339.3,10.02,Paeru-B-T4-16-BDL-r001,636.6 -> 339.3,554.6,526.6,484.6,,
TG,TG(48:0)]_FA16:0,36305.0,824.8,551.5,11.41,Paeru-B-T4-16-BDL-r001,824.8 -> 551.5,742.8,714.8,672.8,,
TG,TG(48:0)]_FA18:0,3821.0,824.8,523.5,11.41,Paeru-B-T4-16-BDL-r001,824.8 -> 523.5,742.8,714.8,672.8,,
TG,TG(48:1)]_FA16:1,20785.0,822.8,551.5,11.25,Paeru-B-T4-16-BDL-r001,822.8 -> 551.5,740.8,712.8,670.8,,
TG,TG(48:1)]_FA18:1,9359.0,822.8,523.5,11.24,Paeru-B-T4-16-BDL-r001,822.8 -> 523.5,740.8,712.8,670.8,,
TG,TG(49:1)]_FA16:0,9024.0,836.8,563.5,11.37,Paeru-B-T4-16-BDL-r001,836.8 -> 563.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA16:1,7102.0,836.8,565.5,11.33,Paeru-B-T4-16-BDL-r001,836.8 -> 565.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA18:1,4551.0,836.8,537.5,11.37,Paeru-B-T4-16-BDL-r001,836.8 -> 537.5,754.8,726.8,684.8,,
TG,TG(49:2)]_FA16:1,15519.0,834.8,563.5,11.19,Paeru-B-T4-16-BDL-r001,834.8 -> 563.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:1,8659.0,834.8,535.5,11.17,Paeru-B-T4-16-BDL-r001,834.8 -> 535.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:2,3922.0,834.8,537.5,11.2,Paeru-B-T4-16-BDL-r001,834.8 -> 537.5,752.8,724.8,682.8,,
TG,TG(50:0)]_FA18:0,6260.0,852.8,551.5,11.63,Paeru-B-T4-16-BDL-r001,852.8 -> 551.5,770.8,742.8,700.8,,
TG,TG(50:1)]_FA14:0,1487.0,850.8,605.5,11.43,Paeru-B-T4-16-BDL-r001,850.8 -> 605.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA16:0,30173.0,850.8,577.5,11.43,Paeru-B-T4-16-BDL-r001,850.8 -> 577.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA18:1,16024.0,850.8,551.5,11.43,Paeru-B-T4-16-BDL-r001,850.8 -> 551.5,768.8,740.8,698.8,,
TG,TG(50:2)]_FA14:0,2633.0,848.8,603.5,11.26,Paeru-B-T4-16-BDL-r001,848.8 -> 603.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA16:1,16711.0,848.8,577.5,11.28,Paeru-B-T4-16-BDL-r001,848.8 -> 577.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA18:1,14018.0,848.8,549.5,11.27,Paeru-B-T4-16-BDL-r001,848.8 -> 549.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA18:2,9201.0,848.8,551.5,11.28,Paeru-B-T4-16-BDL-r001,848.8 -> 551.5,766.8,738.8,696.8,,
TG,TG(51:0)]_FA16:0,1031.0,866.7,593.4,11.72,Paeru-B-T4-16-BDL-r001,866.7 -> 593.4,784.7,756.7,714.7,,
TG,TG(51:1)]_FA16:0,887.0,864.8,591.5,11.6,Paeru-B-T4-16-BDL-r001,864.8 -> 591.5,782.8,754.8,712.8,,
TG,TG(51:1)]_FA18:1,693.0,864.8,565.5,11.6,Paeru-B-T4-16-BDL-r001,864.8 -> 565.5,782.8,754.8,712.8,,
TG,TG(51:2)]_FA16:0,3926.0,862.8,589.5,11.37,Paeru-B-T4-16-BDL-r001,862.8 -> 589.5,780.8,752.8,710.8,,
TG,TG(51:2)]_FA18:1,7008.0,862.8,563.5,11.37,Paeru-B-T4-16-BDL-r001,862.8 -> 563.5,780.8,752.8,710.8,,
TG,TG(52:1)]_FA18:0,8426.0,878.8,577.5,11.64,Paeru-B-T4-16-BDL-r001,878.8 -> 577.5,796.8,768.8,726.8,,
TG,TG(52:1)]_FA18:1,6704.0,878.8,579.5,11.65,Paeru-B-T4-16-BDL-r001,878.8 -> 579.5,796.8,768.8,726.8,,
TG,TG(52:2)]_FA16:0,19924.0,876.8,603.5,11.45,Paeru-B-T4-16-BDL-r001,876.8 -> 603.5,794.8,766.8,724.8,,
TG,TG(52:2)]_FA18:2,6781.0,876.8,579.5,11.46,Paeru-B-T4-16-BDL-r001,876.8 -> 579.5,794.8,766.8,724.8,,
TG,TG(52:3)]_FA16:1,4454.0,874.8,603.5,11.3,Paeru-B-T4-16-BDL-r001,874.8 -> 603.5,792.8,764.8,722.8,,
TG,TG(52:3)]_FA18:2,18322.0,874.8,577.5,11.28,Paeru-B-T4-16-BDL-r001,874.8 -> 577.5,792.8,764.8,722.8,,
TG,TG(53:2)]_FA18:1,1755.0,890.8,591.5,11.55,Paeru-B-T4-16-BDL-r001,890.8 -> 591.5,808.8,780.8,738.8,,
TG,TG(53:3)]_FA18:1,1707.0,888.8,589.5,11.4,Paeru-B-T4-16-BDL-r001,888.8 -> 589.5,806.8,778.8,736.8,,
TG,TG(53:4)]_FA18:2,2944.0,886.8,589.5,11.22,Paeru-B-T4-16-BDL-r001,886.8 -> 589.5,804.8,776.8,734.8,,
TG,TG(54:0)]_FA18:0,4074.0,908.8,607.5,12.04,Paeru-B-T4-16-BDL-r001,908.8 -> 607.5,826.8,798.8,756.8,,
TG,TG(54:1)]_FA18:1,2599.0,906.8,607.5,11.88,Paeru-B-T4-16-BDL-r001,906.8 -> 607.5,824.8,796.8,754.8,,
TG,TG(54:2)]_FA18:0,7845.0,904.8,603.5,11.67,Paeru-B-T4-16-BDL-r001,904.8 -> 603.5,822.8,794.8,752.8,,
,TG(54:3)]_FA18:1,2574.0,820.8,577.5,11.09,Paeru-B-T4-16-BDL-r001,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:1,20593.0,902.8,603.5,11.46,Paeru-B-T4-16-BDL-r001,902.8 -> 603.5,820.8,792.8,750.8,,
,TG(54:3)]_FA18:2,2574.0,820.8,577.5,11.09,Paeru-B-T4-16-BDL-r001,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:2,7497.0,902.8,605.5,11.48,Paeru-B-T4-16-BDL-r001,902.8 -> 605.5,820.8,792.8,750.8,,
TG,TG(54:4)]_FA18:2,21245.0,900.8,603.5,11.31,Paeru-B-T4-16-BDL-r001,900.8 -> 603.5,818.8,790.8,748.8,,
,TG(54:4)]_FA18:2,23556.0,818.8,818.8,10.96,Paeru-B-T4-16-BDL-r001,818.8 -> 818.8,736.8,708.8,666.8,n-7,
,TG(57:2)]_FA22:6,3830.0,836.8,577.5,11.37,Paeru-B-T4-16-BDL-r001,836.8 -> 577.5,754.8,726.8,684.8,n-9,1.23
,TG(57:2)]_FA22:6,3126.0,864.8,577.5,11.52,Paeru-B-T4-16-BDL-r001,864.8 -> 577.5,782.8,754.8,712.8,n-7,
,TG(57:3)]_FA22:6,2796.0,862.8,575.5,11.35,Paeru-B-T4-16-BDL-r001,862.8 -> 575.5,780.8,752.8,710.8,n-7,
TG,[TG(48:2)]_FA14:0,5950.0,820.8,575.5,11.08,Paeru-B-T4-16-BDL-r001,820.8 -> 575.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA16:1,34436.0,820.8,549.5,11.1,Paeru-B-T4-16-BDL-r001,820.8 -> 549.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA18:2,4074.0,820.8,523.5,11.11,Paeru-B-T4-16-BDL-r001,820.8 -> 523.5,738.8,710.8,668.8,,
TG,[TG(48:3)]_FA14:0,911.0,818.8,573.5,10.96,Paeru-B-T4-16-BDL-r001,818.8 -> 573.5,736.8,708.8,666.8,,
TG,[TG(48:3)]_FA16:1,13750.0,818.8,547.5,10.96,Paeru-B-T4-16-BDL-r001,818.8 -> 547.5,736.8,708.8,666.8,,
TG,[TG(50:3)]_FA14:0,2039.0,846.8,601.5,11.1,Paeru-B-T4-16-BDL-r001,846.8 -> 601.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA16:1,13821.0,846.8,575.5,11.12,Paeru-B-T4-16-BDL-r001,846.8 -> 575.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA18:2,6338.0,846.8,549.5,11.14,Paeru-B-T4-16-BDL-r001,846.8 -> 549.5,764.8,736.8,694.8,,
TG,[TG(50:4)]_FA14:0,1636.0,844.8,599.5,10.94,Paeru-B-T4-16-BDL-r001,844.8 -> 599.5,762.8,734.8,692.8,,
TG,[TG(52:4)]_FA16:1,2698.0,872.8,601.5,11.13,Paeru-B-T4-16-BDL-r001,872.8 -> 601.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:2,39500.0,872.8,575.5,11.12,Paeru-B-T4-16-BDL-r001,872.8 -> 575.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:3,1298.0,872.8,577.5,11.13,Paeru-B-T4-16-BDL-r001,872.8 -> 577.5,790.8,762.8,720.8,,
TG,[TG(52:5)]_FA18:3,813.0,870.8,575.5,10.99,Paeru-B-T4-16-BDL-r001,870.8 -> 575.5,788.8,760.8,718.8,,
TG,[TG(54:5)]_FA18:3,1217.0,898.8,603.5,11.14,Paeru-B-T4-16-BDL-r001,898.8 -> 603.5,816.8,788.8,746.8,,
TG,[TG(54:6)]_FA18:3,1720.0,896.8,601.5,11.0,Paeru-B-T4-16-BDL-r001,896.8 -> 601.5,814.8,786.8,744.8,,
DG,DG(32:0)_C16:0,225245.0,586.5,313.2,10.03,Paeru-B-T4-16-BDL-r002,586.5 -> 313.2,504.5,476.5,434.5,,
