,Lipid,Parent_Ion,Product_Ion,Total_Intensity,Average_Retention_Time
447,Unknown,748.6,601.5,69321.22487258911,8.25088739435168
448,Unknown,748.6,601.5,71002.98508453369,9.738518647458983
449,Unknown,748.6,601.5,77614.42543029785,11.248353531412565
450,Unknown,748.6,601.5,145031.0903930664,12.758187715086034
451,Unknown,748.6,601.5,102536.28732681274,14.245819191919193
452,Unknown,748.6,601.5,73174.00517654419,15.733450290116046
453,Unknown,748.6,601.5,71565.20503997803,17.24328526410564
454,Unknown,748.6,601.5,71123.38500213623,18.753120298119246
455,Unknown,748.6,601.5,71943.10508728027,20.2629556322529
456,Unknown,748.6,601.5,69514.9048614502,21.750586219336224
457,Unknown,748.6,601.5,70736.98499298096,23.238216516606645
458,Unknown,748.6,601.5,47700.76340866089,24.502629122182682
459,Unknown,748.6,629.5,69555.68492889404,0.7461272418058134
460,Unknown,748.6,629.5,71042.98500442505,2.2337555322128853
461,Unknown,748.6,629.5,71798.24514007568,3.7435890056022414
462,Unknown,748.6,629.5,71429.50500869751,5.253423179271708
463,Unknown,748.6,629.5,73868.88512039185,6.763256042416968
464,Unknown,748.6,629.5,73234.1651763916,8.25088739435168
465,Unknown,748.6,629.5,75016.80530929565,9.738518647458983
466,Unknown,748.6,629.5,73440.60520172119,11.248353531412565
467,Unknown,748.6,629.5,75045.10529327393,12.758187715086034
468,Unknown,748.6,629.5,93700.68649673462,14.245819191919193
469,Unknown,748.6,629.5,75550.26537704468,15.733450290116046
470,Unknown,748.6,629.5,78171.94550323486,17.24328526410564
471,Unknown,748.6,629.5,80962.54571914673,18.753120298119246
472,Unknown,748.6,629.5,84206.14590835571,20.2629556322529
473,Unknown,748.6,629.5,82314.36574554443,21.750586219336224
474,Unknown,748.6,629.5,83388.58583450317,23.238216516606645
475,Unknown,748.6,629.5,47821.603340148926,24.502629122182682
476,Unknown,750.6,603.5,69342.82497787476,0.7458285198928055
477,Unknown,750.6,603.5,70390.82500457764,2.233457212885154
478,Unknown,750.6,603.5,70315.96505737305,3.743290486194478
479,Unknown,750.6,603.5,70302.3049736023,5.253124419767907
480,Unknown,750.6,603.5,70509.28503036499,6.7629576330532215
481,Unknown,750.6,603.5,69112.20483016968,8.250588713667284
482,Unknown,750.6,603.5,70525.40505218506,9.738220038015207
483,Unknown,750.6,603.5,70740.02495956421,11.248055052020808
484,Unknown,750.6,603.5,84613.66606140137,12.757889135654262
485,Unknown,750.6,603.5,157089.31066131592,14.245520470006184
486,Unknown,750.6,603.5,102667.00731277466,15.733151720688276
487,Unknown,750.6,603.5,73440.74508666992,17.242986524609844
488,Unknown,750.6,603.5,73035.62508010864,18.752821738695477
489,Unknown,750.6,603.5,71850.12516403198,20.262657082833133
490,Unknown,750.6,603.5,70207.40494155884,21.750287662337666
491,Unknown,750.6,603.5,71332.2451210022,23.237918167266905
492,Unknown,750.6,603.5,47436.783390045166,24.502330604982205
493,Unknown,752.6,605.5,71601.84506225586,0.7455300968872397
494,Unknown,752.6,605.5,70815.44496154785,2.233158293317327
495,Unknown,752.6,605.5,70304.5849647522,3.7429919667867146
496,Unknown,752.6,605.5,70178.24494934082,5.252826100440176
497,Unknown,752.6,605.5,70459.64497375488,6.76265900360144
498,Unknown,752.6,605.5,68496.58485031128,8.250290249433107
499,Unknown,752.6,605.5,70751.38499069214,9.737921518607443
500,Unknown,752.6,605.5,70916.06504058838,11.247756392557024
501,Unknown,752.6,605.5,72131.80516052246,12.757590506202481
502,Unknown,752.6,605.5,77471.94550704956,14.24522201607916
503,Unknown,752.6,605.5,108007.54747009277,15.732853151260507
504,Unknown,752.6,605.5,79559.22556686401,17.242688115246096
505,Unknown,752.6,605.5,71752.92496871948,18.75252319927971
506,Unknown,752.6,605.5,72448.06513977051,20.26235850340136
507,Unknown,752.6,605.5,69807.42496490479,21.749989002267576
508,Unknown,752.6,605.5,71341.905002594,23.23761954781913
509,Unknown,752.6,605.5,47532.56332015991,24.502031983985766
510,Unknown,754.6,607.5,68520.264919281,0.7452309729952586
511,Unknown,754.6,607.5,70901.58493804932,2.2328599939975993
512,Unknown,754.6,607.5,70453.90495300293,3.7426929971988794
513,Unknown,754.6,607.5,70484.1449432373,5.252527050820328
514,Unknown,754.6,607.5,70707.56494903564,6.762360174069628
515,Unknown,754.6,607.5,68570.66494369507,8.2499915275201
516,Unknown,754.6,607.5,70843.76496124268,9.737622819127651
517,Unknown,754.6,607.5,70683.42498397827,11.247457593037213
518,Unknown,754.6,607.5,70889.18503189087,12.757291956782712
519,Unknown,754.6,607.5,70902.22495269775,14.267126600640257
520,Unknown,754.6,607.5,72506.12512588501,15.754757730364876
521,Unknown,754.6,607.5,82716.96583175659,17.24238924569828
522,Unknown,754.6,607.5,72203.98509216309,18.752224299719888
523,Unknown,754.6,607.5,72017.60501861572,20.26205968387355
524,Unknown,754.6,607.5,69791.2248916626,21.749690280354567
525,Unknown,754.6,607.5,70861.52495574951,23.23732078831533
526,Unknown,754.6,607.5,47486.2833404541,24.50173337781732
527,Unknown,756.7,567.5,71492.20505905151,0.7668481292517006
528,Unknown,756.7,567.5,68867.76493835449,2.254476963512678
529,Unknown,756.7,567.5,70782.28504180908,3.742106642657063
530,Unknown,756.7,567.5,71000.64500808716,5.251940596238495
531,Unknown,756.7,567.5,70651.2650756836,6.7617738095238105
532,Unknown,756.7,567.5,69191.02480697632,8.249405019583591
533,Unknown,756.7,567.5,72404.92514419556,9.737036344537815
534,Unknown,756.7,567.5,73483.12523651123,11.246871228491397
535,Unknown,756.7,567.5,74264.0451965332,12.756705452180872
536,Unknown,756.7,567.5,73601.78517150879,14.266540166066427
537,Unknown,756.7,567.5,75760.22536087036,15.754171377035664
538,Unknown,756.7,567.5,77816.16550827026,17.241802731092438
539,Unknown,756.7,567.5,77537.62550735474,18.751637895158062
540,Unknown,756.7,567.5,73250.42518997192,20.261473249299723
541,Unknown,756.7,567.5,70194.12491989136,21.749103927025356
542,Unknown,756.7,567.5,70911.74501419067,23.236734343737496
543,Unknown,756.7,567.5,47483.62335586548,24.501146900948992
544,Unknown,756.7,637.6,428278.35162734985,0.7668481292517006
545,Unknown,756.7,637.6,214380.19469070435,2.254476963512678
546,Unknown,756.7,637.6,115411.12814331055,3.742106642657063
547,Unknown,756.7,637.6,75489.82529067993,5.251940596238495
548,Unknown,756.7,637.6,71759.80509567261,6.7617738095238105
549,Unknown,756.7,637.6,69584.02494812012,8.249405019583591
550,Unknown,756.7,637.6,70800.86489868164,9.737036344537815
551,Unknown,756.7,637.6,71832.32510375977,11.246871228491397
552,Unknown,756.7,637.6,72366.82512664795,12.756705452180872
553,Unknown,756.7,637.6,72087.22504806519,14.266540166066427
554,Unknown,756.7,637.6,70641.52503204346,15.754171377035664
555,Unknown,756.7,637.6,73845.42520141602,17.241802731092438
556,Unknown,756.7,637.6,73289.10520553589,18.751637895158062
557,Unknown,756.7,637.6,77249.26540756226,20.261473249299723
558,Unknown,756.7,637.6,73492.00511932373,21.749103927025356
559,Unknown,756.7,637.6,75184.56513977051,23.236734343737496
560,Unknown,756.7,637.6,47884.28329849243,24.501146900948992
561,Unknown,758.6,583.5,71255.64499664307,0.766549829931973
562,Unknown,758.6,583.5,69356.24494552612,2.2541778086992372
563,Unknown,758.6,583.5,71348.24502944946,3.7418079231692682
564,Unknown,758.6,583.5,70318.3049583435,5.251641956782714
565,Unknown,758.6,583.5,70934.94497299194,6.761474929971989
566,Unknown,758.6,583.5,68837.58491897583,8.24910615337044
567,Unknown,758.6,583.5,70151.5249633789,9.73673737494998
568,Unknown,758.6,583.5,70704.06492996216,11.246572398959586
569,Unknown,758.6,583.5,70263.844997406,12.756406402561026
570,Unknown,758.6,583.5,70384.76499176025,14.266241346538616
571,Unknown,758.6,583.5,68463.14487838745,15.753872582972583
572,Unknown,758.6,583.5,70485.3249092102,17.241503921568626
573,Unknown,758.6,583.5,70635.88503265381,18.751339075630252
574,Unknown,758.6,583.5,70496.90507888794,20.26117443977591
575,Unknown,758.6,583.5,68581.24475479126,21.74880496804783
576,Unknown,758.6,583.5,70321.02502059937,23.236435644257703
577,Unknown,758.6,583.5,47335.64333343506,24.50084771648873
578,Unknown,758.7,571.5,70763.8049697876,0.7662507202881153
579,Unknown,758.7,571.5,69008.9048614502,2.2538790970933826
580,Unknown,758.7,571.5,70641.66496276855,3.7415089235694277
581,Unknown,758.7,571.5,70557.18503189087,5.25134318727491
582,Unknown,758.7,571.5,72229.72520065308,6.761176020408163
583,Unknown,758.7,571.5,71390.28499984741,8.248807452071738
584,Unknown,758.7,571.5,72381.46508407593,9.736438695478192
585,Unknown,758.7,571.5,73602.90516281128,11.246273479391759
586,Unknown,758.7,571.5,71558.00503540039,12.756107793117247
587,Unknown,758.7,571.5,73014.40518188477,14.265942557022809
588,Unknown,758.7,571.5,70076.30493164062,15.7535736136879
589,Unknown,758.7,571.5,73072.8650970459,17.24120530212085
590,Unknown,758.7,571.5,73061.06504058838,18.751040296118447
591,Unknown,758.7,571.5,75058.46536636353,20.260875590236097
592,Unknown,758.7,571.5,71821.88505554199,21.748506194599052
593,Unknown,758.7,571.5,75088.74531555176,23.236136634653864
594,Unknown,758.7,571.5,47323.40330886841,24.500549095492293
595,Unknown,760.7,599.5,71364.2650756836,0.7659518707482993
596,Unknown,760.7,599.5,69047.56491088867,2.2535803236446093
597,Unknown,760.7,599.5,70520.94491195679,3.7412101640656266
598,Unknown,760.7,599.5,71092.02505111694,5.251044197679072
599,Unknown,760.7,599.5,73292.40511322021,6.760877360944378
600,Unknown,760.7,599.5,70779.28499221802,8.248508544629974
601,Unknown,760.7,599.5,71043.76499938965,9.736139835934374
602,Unknown,760.7,599.5,99201.64711761475,11.245974719887956
603,Unknown,760.7,599.5,350543.88566207886,12.755808983593438
604,Unknown,760.7,599.5,74799.62530517578,14.265643577430973
605,Unknown,760.7,599.5,68808.26484298706,15.753274881467739
606,Unknown,760.7,599.5,72546.18510437012,17.240906352541018
607,Unknown,760.7,599.5,73129.00514221191,18.750741426570627
608,Unknown,760.7,599.5,72367.20513153076,20.2605768707483
609,Unknown,760.7,599.5,70675.84506225586,21.748207390228817
610,Unknown,760.7,599.5,71759.06502532959,23.23583794517807
611,Unknown,760.7,599.5,47464.36335372925,24.50025037069988
612,Unknown,762.6,615.5,71866.48513793945,0.765653681472589
613,Unknown,762.6,615.5,68920.64487838745,2.2532812409812415
614,Unknown,762.6,615.5,70329.6849822998,3.7409114345738295
615,Unknown,762.6,615.5,70468.98500061035,5.250745538215286
616,Unknown,762.6,615.5,70158.58494186401,6.760578491396559
617,Unknown,762.6,615.5,68389.52485656738,8.24820967841682
618,Unknown,762.6,615.5,70713.18503570557,9.735840966386554
619,Unknown,762.6,615.5,70761.44500350952,11.24567586034414
620,Unknown,762.6,615.5,71470.16501235962,12.755509943977591
621,Unknown,762.6,615.5,72243.36505508423,14.265344857943179
622,Unknown,762.6,615.5,68955.70491027832,15.752976159554732
623,Unknown,762.6,615.5,70891.26499557495,17.240607573029212
624,Unknown,762.6,615.5,70803.32498550415,18.750442587034815
625,Unknown,762.6,615.5,70695.30503082275,20.260278041216484
626,Unknown,762.6,615.5,68654.34473800659,21.74790851370851
627,Unknown,762.6,615.5,70898.56494140625,23.235539095638252
628,Unknown,762.6,615.5,47297.68334579468,24.499951304863586
629,Unknown,764.6,617.5,71143.82496643066,0.7653540016006403
630,Unknown,764.6,617.5,68307.28486633301,2.252982199546485
631,Unknown,764.6,617.5,70469.86500167847,3.7406123049219686
632,Unknown,764.6,617.5,70660.82497406006,5.250446408563426
633,Unknown,764.6,617.5,70638.825050354,6.760279351740697
634,Unknown,764.6,617.5,68844.30487442017,8.247910636982066
635,Unknown,764.6,617.5,70521.66491699219,9.73554192677071
636,Unknown,764.6,617.5,70462.78499984741,11.24537676070428
637,Unknown,764.6,617.5,71239.66498947144,12.755211014405763
638,Unknown,764.6,617.5,72504.30504989624,14.265045858343337
639,Unknown,764.6,617.5,69972.66487121582,15.752676994434136
640,Unknown,764.6,617.5,71279.02501678467,17.240308603441377
641,Unknown,764.6,617.5,71072.92495727539,18.750143597438974
642,Unknown,764.6,617.5,71367.24500274658,20.259978911564627
643,Unknown,764.6,617.5,69275.12492752075,21.747609492888067
644,Unknown,764.6,617.5,70996.52500534058,23.235239785914366
645,Unknown,764.6,617.5,47527.00325012207,24.499652372479243
646,Unknown,764.7,547.5,72308.68508529663,0.7650545418167267
647,Unknown,764.7,547.5,69382.94487380981,2.252683477633478
648,Unknown,764.7,547.5,72331.40497207642,3.7403131452581033
649,Unknown,764.7,547.5,71922.70518875122,5.250147128851541
650,Unknown,764.7,547.5,73505.72515106201,6.75998037214886
651,Unknown,764.7,547.5,71056.52505111694,8.247611513090085
652,Unknown,764.7,547.5,72102.94509887695,9.735242887154861
653,Unknown,764.7,547.5,77894.32542800903,11.245077721088437
654,Unknown,764.7,547.5,85004.72605133057,12.754912074829933
655,Unknown,764.7,547.5,128962.069065094,14.264746648659465
656,Unknown,764.7,547.5,89265.94639587402,15.752377922077924
657,Unknown,764.7,547.5,76250.50542068481,17.240009423769507
658,Unknown,764.7,547.5,76453.78541183472,18.74984443777511
659,Unknown,764.7,547.5,75894.36535263062,20.25967988195278
660,Unknown,764.7,547.5,74244.18522262573,21.747310461760463
661,Unknown,764.7,547.5,73673.50524520874,23.234940876350542
662,Unknown,764.7,547.5,47610.783378601074,24.499353454922897
663,Unknown,770.7,623.6,70598.38495635986,0.7644685074029612
664,Unknown,770.7,623.6,68366.9247970581,2.252096949082663
665,Unknown,770.7,623.6,70236.16495895386,3.739726700680272
666,Unknown,770.7,623.6,70330.44499206543,5.249560754301721
667,Unknown,770.7,623.6,70621.28503799438,6.759393917567027
668,Unknown,770.7,623.6,69115.46490097046,8.24702518037518
669,Unknown,770.7,623.6,70596.78490066528,9.734656402561026
670,Unknown,770.7,623.6,71235.46505737305,11.244491296518609
671,Unknown,770.7,623.6,71362.76501083374,12.75432556022409
672,Unknown,770.7,623.6,70399.60493469238,14.26416018407363
673,Unknown,770.7,623.6,69327.96496963501,15.751791393527107
674,Unknown,770.7,623.6,71257.28503799438,17.23942293917567
675,Unknown,770.7,623.6,70963.3850440979,18.749257983193278
676,Unknown,770.7,623.6,70977.56504058838,20.259093407362943
677,Unknown,770.7,623.6,68597.82483291626,21.746723974438257
678,Unknown,770.7,623.6,70900.48498535156,23.234354491796715
679,Unknown,770.7,623.6,47362.52334976196,24.49876697805457
680,Unknown,770.7,651.6,70613.10492324829,0.7644685074029612
681,Unknown,770.7,651.6,68566.96489715576,2.252096949082663
682,Unknown,770.7,651.6,71197.94501113892,3.739726700680272
683,Unknown,770.7,651.6,70295.24491882324,5.249560754301721
684,Unknown,770.7,651.6,71345.16512298584,6.759393917567027
685,Unknown,770.7,651.6,69237.94485855103,8.24702518037518
686,Unknown,770.7,651.6,71270.86497116089,9.734656402561026
687,Unknown,770.7,651.6,73187.82509994507,11.244491296518609
688,Unknown,770.7,651.6,72012.32510757446,12.75432556022409
689,Unknown,770.7,651.6,71319.3850517273,14.26416018407363
690,Unknown,770.7,651.6,69775.7649230957,15.751791393527107
691,Unknown,770.7,651.6,72433.66510772705,17.23942293917567
692,Unknown,770.7,651.6,72379.28503417969,18.749257983193278
693,Unknown,770.7,651.6,73791.34521102905,20.259093407362943
694,Unknown,770.7,651.6,70725.14496231079,21.746723974438257
695,Unknown,770.7,651.6,73601.48516082764,23.234354491796715
696,Unknown,770.7,651.6,47627.443298339844,24.49876697805457
697,Unknown,772.6,583.4,70866.64504241943,0.763596368547419
698,Unknown,772.6,583.4,68844.54490280151,2.2512244279529994
699,Unknown,772.6,583.4,70464.26502609253,3.7388544217687074
700,Unknown,772.6,583.4,70547.56502151489,5.248688475390156
701,Unknown,772.6,583.4,70968.64502716064,6.758521418567428
702,Unknown,772.6,583.4,68506.34489059448,8.246152628324056
703,Unknown,772.6,583.4,70447.32498168945,9.733783923569428
704,Unknown,772.6,583.4,71977.38513183594,11.243618897559022
705,Unknown,772.6,583.4,80827.68562698364,12.75345295118047
706,Unknown,772.6,583.4,80385.60583496094,14.26328780512205
707,Unknown,772.6,583.4,69046.88486862183,15.750919212533502
708,Unknown,772.6,583.4,71988.30514526367,17.23855050020008
709,Unknown,772.6,583.4,70994.42504501343,18.7483856142457
710,Unknown,772.6,583.4,71351.82497406006,20.258221008403364
711,Unknown,772.6,583.4,68926.12487411499,21.74585150484436
712,Unknown,772.6,583.4,70719.52489089966,23.233482182873153
713,Unknown,772.6,583.4,47643.043323516846,24.497894202253857
714,Unknown,772.6,597.5,71630.78503417969,0.763596368547419
715,Unknown,772.6,597.5,68555.00487136841,2.2512244279529994
716,Unknown,772.6,597.5,70340.20497512817,3.7388544217687074
717,Unknown,772.6,597.5,71680.60506820679,5.248688475390156
718,Unknown,772.6,597.5,72820.22512817383,6.758521418567428
719,Unknown,772.6,597.5,68420.18482971191,8.246152628324056
720,Unknown,772.6,597.5,70189.44501495361,9.733783923569428
721,Unknown,772.6,597.5,73205.48516464233,11.243618897559022
722,Unknown,772.6,597.5,71449.08507919312,12.75345295118047
723,Unknown,772.6,597.5,70312.44492721558,14.26328780512205
724,Unknown,772.6,597.5,68557.80488967896,15.750919212533502
725,Unknown,772.6,597.5,70420.16486740112,17.23855050020008
726,Unknown,772.6,597.5,70338.78496932983,18.7483856142457
727,Unknown,772.6,597.5,70979.86502456665,20.258221008403364
728,Unknown,772.6,597.5,68442.7448310852,21.74585150484436
729,Unknown,772.6,597.5,70688.86505889893,23.233482182873153
730,Unknown,772.6,597.5,47319.24343109131,24.497894202253857
731,Unknown,772.6,625.5,70582.32494354248,0.763596368547419
732,Unknown,772.6,625.5,68394.56480789185,2.2512244279529994
733,Unknown,772.6,625.5,70162.56496810913,3.7388544217687074
734,Unknown,772.6,625.5,70432.44499588013,5.248688475390156
735,Unknown,772.6,625.5,70684.30503082275,6.758521418567428
736,Unknown,772.6,625.5,68400.52484893799,8.246152628324056
737,Unknown,772.6,625.5,70154.94496917725,9.733783923569428
738,Unknown,772.6,625.5,70654.24491119385,11.243618897559022
739,Unknown,772.6,625.5,71846.44509887695,12.75345295118047
740,Unknown,772.6,625.5,70832.62492752075,14.26328780512205
741,Unknown,772.6,625.5,68330.08472442627,15.750919212533502
742,Unknown,772.6,625.5,70801.0048904419,17.23855050020008
743,Unknown,772.6,625.5,70354.60487747192,18.7483856142457
744,Unknown,772.6,625.5,70872.38498687744,20.258221008403364
745,Unknown,772.6,625.5,68405.14474105835,21.74585150484436
746,Unknown,772.6,625.5,70328.2049293518,23.233482182873153
747,Unknown,772.6,625.5,47438.88338851929,24.497894202253857
748,Unknown,772.7,583.5,70647.02498626709,0.7632970088035215
749,Unknown,772.7,583.5,68623.24485015869,2.2509249433106575
750,Unknown,772.7,583.5,70414.64500045776,3.7385550720288117
751,Unknown,772.7,583.5,70610.9049949646,5.2483892056822725
752,Unknown,772.7,583.5,70766.46490859985,6.758222088835534
753,Unknown,772.7,583.5,68759.08479690552,8.24585328798186
754,Unknown,772.7,583.5,70849.1449546814,9.733484583833533
755,Unknown,772.7,583.5,72868.14517211914,11.243319507803122
756,Unknown,772.7,583.5,84293.78589630127,12.753153541416566
757,Unknown,772.7,583.5,84186.86602783203,14.262988575430173
758,Unknown,772.7,583.5,68899.4048461914,15.750619779426923
759,Unknown,772.7,583.5,71271.64502334595,17.23825118047219
760,Unknown,772.7,583.5,70965.02505111694,18.748086354541815
761,Unknown,772.7,583.5,71345.5050163269,20.25792167867147
762,Unknown,772.7,583.5,69188.32476043701,21.74555216450216
763,Unknown,772.7,583.5,70927.8450050354,23.233182673069226
764,Unknown,772.7,583.5,47489.70331573486,24.49759492882562
765,Unknown,774.6,599.5,71519.42504501343,0.7627107843137255
766,Unknown,774.6,599.5,72897.92516326904,2.250338878581736
767,Unknown,774.6,599.5,70569.26504135132,3.7379688175270105
768,Unknown,774.6,599.5,70537.28498077393,5.247803071228492
769,Unknown,774.6,599.5,70811.36503219604,6.7576358443377345
770,Unknown,774.6,599.5,68697.24489212036,8.245267254174397
771,Unknown,774.6,599.5,70492.50499343872,9.732898509403762
772,Unknown,774.6,599.5,74409.02534866333,11.242733293317329
773,Unknown,774.6,599.5,100747.12692260742,12.752567537014807
774,Unknown,774.6,599.5,73950.38525772095,14.26240238095238
775,Unknown,774.6,599.5,69029.72483062744,15.750033560090703
776,Unknown,774.6,599.5,70790.54500961304,17.237665106042417
777,Unknown,774.6,599.5,70664.46502685547,18.74750008003201
778,Unknown,774.6,599.5,70698.40501403809,20.25733543417367
779,Unknown,774.6,599.5,70886.46506881714,21.76716947779112
780,Unknown,774.6,599.5,68531.48485565186,23.254799886621317
781,Unknown,774.6,599.5,47439.38330078125,24.497008807829182
782,Unknown,774.6,627.5,75813.82538223267,0.7627107843137255
783,Unknown,774.6,627.5,68838.50485992432,2.250338878581736
784,Unknown,774.6,627.5,70642.30504989624,3.7379688175270105
785,Unknown,774.6,627.5,70289.80497741699,5.247803071228492
786,Unknown,774.6,627.5,71201.06499862671,6.7576358443377345
787,Unknown,774.6,627.5,68225.5848121643,8.245267254174397
788,Unknown,774.6,627.5,70401.62497711182,9.732898509403762
789,Unknown,774.6,627.5,71014.5650100708,11.242733293317329
790,Unknown,774.6,627.5,73352.82514953613,12.752567537014807
791,Unknown,774.6,627.5,72661.90504074097,14.26240238095238
792,Unknown,774.6,627.5,69148.04485321045,15.750033560090703
793,Unknown,774.6,627.5,71751.96510314941,17.237665106042417
794,Unknown,774.6,627.5,72581.08502960205,18.74750008003201
795,Unknown,774.6,627.5,70961.80498123169,20.25733543417367
796,Unknown,774.6,627.5,71299.3649597168,21.76716947779112
797,Unknown,774.6,627.5,68494.00483703613,23.254799886621317
798,Unknown,774.6,627.5,47391.66333770752,24.497008807829182
799,Unknown,776.6,601.5,72362.58518218994,0.7618246598639457
800,Unknown,776.6,601.5,71106.32513809204,2.2494532467532466
801,Unknown,776.6,601.5,72701.42512130737,3.7370829731892754
802,Unknown,776.6,601.5,72115.16515731812,5.24691699679872
803,Unknown,776.6,601.5,72293.82502746582,6.7567501800720295
804,Unknown,776.6,601.5,73142.92515182495,8.266584913965586
805,Unknown,776.6,601.5,69524.18496704102,9.754216182230468
806,Unknown,776.6,601.5,72191.16507339478,11.241847609043617
807,Unknown,776.6,601.5,97150.98678207397,12.751681882753102
808,Unknown,776.6,601.5,126070.74876785278,14.261516566626652
809,Unknown,776.6,601.5,81811.80576705933,15.749147722119151
810,Unknown,776.6,601.5,72283.3651008606,17.23677919167667
811,Unknown,776.6,601.5,71513.1050491333,18.746614315726287
812,Unknown,776.6,601.5,71553.08505249023,20.25644961984794
813,Unknown,776.6,601.5,71638.78511810303,21.766283783513405
814,Unknown,776.6,601.5,68925.24490356445,23.253914172335598
815,Unknown,776.6,601.5,48316.483379364014,24.496123294780546
816,Unknown,776.6,629.5,141720.18996810913,0.7616926420568226
817,Unknown,776.6,629.5,136779.04959487915,2.2493207637600494
818,Unknown,776.6,629.5,140401.68983840942,3.7369507152861146
819,Unknown,776.6,629.5,140502.15003967285,5.246784803921568
820,Unknown,776.6,629.5,143201.41007995605,6.756617827130853
821,Unknown,776.6,629.5,141758.68992996216,8.266452551020409
822,Unknown,776.6,629.5,136704.26985549927,9.754083822923109
823,Unknown,776.6,629.5,141108.2900428772,11.24171525610244
824,Unknown,776.6,629.5,144634.41024017334,12.751549444777913
825,Unknown,776.6,629.5,148771.1506576538,14.261384253701479
826,Unknown,776.6,629.5,138962.6297454834,15.749015424654711
827,Unknown,776.6,629.5,141174.13004302979,17.236646873749503
828,Unknown,776.6,629.5,141261.83001327515,18.746481972789116
829,Unknown,776.6,629.5,141362.01001358032,20.25631732192877
830,Unknown,776.6,629.5,141668.07000732422,21.766151355542217
831,Unknown,776.6,629.5,136765.00956726074,23.25378183364255
832,Unknown,776.6,629.5,94700.96668624878,24.495990806642943
833,Unknown,778.6,603.5,70681.82499313354,0.76067424969988
834,Unknown,778.6,603.5,68390.06484222412,2.2483028447742734
835,Unknown,778.6,603.5,70608.70497131348,3.735932533013205
836,Unknown,778.6,603.5,70484.60493850708,5.24576668667467
837,Unknown,778.6,603.5,70823.76502609253,6.755599669867947
838,Unknown,778.6,603.5,71363.06507873535,8.265434463785514
839,Unknown,778.6,603.5,68631.22490310669,9.753065769944342
840,Unknown,778.6,603.5,70986.90504837036,11.240697118847539
841,Unknown,778.6,603.5,72757.18522262573,12.750531432573029
842,Unknown,778.6,603.5,90573.88639831543,14.26036618647459
843,Unknown,778.6,603.5,130631.84942626953,15.747997227375798
844,Unknown,778.6,603.5,73350.66520309448,17.23562887154862
845,Unknown,778.6,603.5,71787.14514160156,18.74546386554622
846,Unknown,778.6,603.5,71763.1050415039,20.25529908963585
847,Unknown,778.6,603.5,71444.70505523682,21.765133293317326
848,Unknown,778.6,603.5,68921.82486343384,23.25276363636364
849,Unknown,778.6,603.5,47606.50336074829,24.49497277580071
850,Unknown,778.6,631.5,70957.32498931885,0.76067424969988
851,Unknown,778.6,631.5,68056.5848236084,2.2483028447742734
852,Unknown,778.6,631.5,70390.4249458313,3.735932533013205
853,Unknown,778.6,631.5,70647.38500213623,5.24576668667467
854,Unknown,778.6,631.5,70657.1449508667,6.755599669867947
855,Unknown,778.6,631.5,70274.62497711182,8.265434463785514
856,Unknown,778.6,631.5,68523.88486480713,9.753065769944342
857,Unknown,778.6,631.5,70654.40496063232,11.240697118847539
858,Unknown,778.6,631.5,71026.62498855591,12.750531432573029
859,Unknown,778.6,631.5,71631.9049987793,14.26036618647459
860,Unknown,778.6,631.5,74375.36526870728,15.747997227375798
861,Unknown,778.6,631.5,71379.26499938965,17.23562887154862
862,Unknown,778.6,631.5,70852.6449584961,18.74546386554622
863,Unknown,778.6,631.5,70983.70495986938,20.25529908963585
864,Unknown,778.6,631.5,70502.5849571228,21.765133293317326
865,Unknown,778.6,631.5,68197.34482192993,23.25276363636364
866,Unknown,778.6,631.5,47242.16331100464,24.49497277580071
867,Unknown,780.7,605.5,70757.84502029419,0.760087975190076
868,Unknown,780.7,605.5,68298.00479125977,2.2477164192949908
869,Unknown,780.7,605.5,70529.62495422363,3.7353461884753902
870,Unknown,780.7,605.5,70664.76509475708,5.245180182072829
871,Unknown,780.7,605.5,70927.06504440308,6.755013345338136
872,Unknown,780.7,605.5,70728.46510314941,8.264848039215687
873,Unknown,780.7,605.5,68690.44484710693,9.752479354772213
874,Unknown,780.7,605.5,70563.92499542236,11.240110644257701
875,Unknown,780.7,605.5,71300.54494094849,12.749945048019208
876,Unknown,780.7,605.5,73103.02519226074,14.259779721888757
877,Unknown,780.7,605.5,95761.38660812378,15.74741088435374
878,Unknown,780.7,605.5,89660.42638397217,17.235042456982793
879,Unknown,780.7,605.5,73186.28513717651,18.744877390956383
880,Unknown,780.7,605.5,72736.50510025024,20.254712815126055
881,Unknown,780.7,605.5,72363.60512542725,21.764546858743493
882,Unknown,780.7,605.5,68941.88486099243,23.25217725211297
883,Unknown,780.7,605.5,47494.463371276855,24.49438638790036
884,Unknown,780.7,633.6,70806.5449295044,0.760087975190076
885,Unknown,780.7,633.6,68168.10484313965,2.2477164192949908
886,Unknown,780.7,633.6,70372.32494735718,3.7353461884753902
887,Unknown,780.7,633.6,70347.60503768921,5.245180182072829
888,Unknown,780.7,633.6,70153.42489242554,6.755013345338136
889,Unknown,780.7,633.6,70175.38498306274,8.264848039215687
890,Unknown,780.7,633.6,67990.0246963501,9.752479354772213
891,Unknown,780.7,633.6,70485.38500976562,11.240110644257701
892,Unknown,780.7,633.6,70514.46496963501,12.749945048019208
893,Unknown,780.7,633.6,70857.64490509033,14.259779721888757
894,Unknown,780.7,633.6,70189.24485015869,15.74741088435374
