Lipid,Parent_Ion,Product_Ion,Intensity,Transition,Class,Sample_ID,Sample Name,Position,Genotype,Brain Region,Sex,method_type,Blank Subtraction
PGo (34:3),748.5,559.5,48015.223693847656,748.5 -> 559.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,5826.0804443359375
PGo (34:2),750.5,561.5,62336.42428588867,750.5 -> 561.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,18432.120849609375
PGo (34:0),754.6,565.6,137951.48767089844,754.6 -> 565.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,54703.22283935547
PG (34:6),756.5,567.5,68447.42443847656,756.5 -> 567.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,18556.260375976562
PG (34:5),758.5,569.5,96956.06671142578,758.5 -> 569.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,26227.262329101562
PG (34:5),758.5,569.5,92314.26574707031,758.5 -> 569.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,22194.10040283203
PG (34:4),760.5,571.5,56091.543365478516,760.5 -> 571.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,10392.599670410156
PG (34:3),762.5,573.5,62880.80453491211,762.5 -> 573.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,12456.66079711914
PG (34:2),764.5,575.5,70047.14520263672,764.5 -> 575.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,24063.84197998047
PG (34:1),766.5,577.5,94483.4663696289,766.5 -> 577.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,36031.48175048828
PG (34:0),768.5,579.5,68513.7046508789,768.5 -> 579.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,19036.52130126953
PGp (36:5),770.5,581.5,115259.33010864258,770.5 -> 581.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,39700.0241394043
PGo (36:5),772.5,583.5,53354.26318359375,772.5 -> 583.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,13223.02035522461
PGo (36:4),774.5,585.5,54145.663482666016,774.5 -> 585.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,17988.260986328125
PGo (36:2),778.6,589.6,61816.52429199219,778.6 -> 589.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,18882.161254882812
PG (36:8),780.5,591.5,341300.18225097656,780.5 -> 591.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,285057.59783935547
PGo (36:1),780.6,591.6,267436.33978271484,780.6 -> 591.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,214396.61581420898
PG (36:7),782.5,593.5,81653.72518920898,782.5 -> 593.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,41096.42248535156
PGo (36:0),782.6,593.6,74250.78521728516,782.6 -> 593.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,39606.20278930664
PG (36:6),784.5,595.5,56194.36380004883,784.5 -> 595.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,20992.321411132812
PG (36:5),786.5,597.5,54459.46401977539,786.5 -> 597.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,12156.44076538086
PG (36:4),788.5,599.5,73942.56567382812,788.5 -> 599.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,9825.941223144531
PG (36:3),790.5,601.5,74620.64590454102,790.5 -> 601.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,27425.823028564453
PG (36:2),792.5,603.5,291566.50341796875,792.5 -> 603.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,215758.87841796875
PG (36:1),794.6,605.6,241880.8974609375,794.6 -> 605.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,99266.486328125
PGp (38:6),796.5,607.5,160630.13061523438,796.5 -> 607.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,37868.82196044922
PG (36:0),796.6,607.6,145426.36944580078,796.6 -> 607.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,32656.360473632812
PGo (38:6),798.5,609.5,61032.90444946289,798.5 -> 609.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,20382.14178466797
PGo (38:4),802.6,613.6,82073.98608398438,802.6 -> 613.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,32456.52279663086
PGo (38:3),804.6,615.6,125071.16854858398,804.6 -> 615.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,81783.54586791992
PG (38:9),806.5,617.5,146055.21295166016,806.5 -> 617.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,97219.84936523438
PGo (38:2),806.6,617.6,123847.58911132812,806.6 -> 617.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,79613.82592773438
PG (38:8),808.5,619.5,94550.08639526367,808.5 -> 619.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,50828.20346069336
PGo (38:1),808.6,619.6,112122.6078491211,808.6 -> 619.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,71084.72561645508
PG (38:7),810.5,621.5,296591.3388977051,810.5 -> 621.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,248920.69509887695
PGo (38:0),810.6,621.6,217882.8976135254,810.6 -> 621.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,179318.7947692871
PG (38:6),812.5,623.5,85172.24615478516,812.5 -> 623.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,43584.34341430664
PG (38:5),814.5,625.5,73143.40551757812,814.5 -> 625.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,26221.682495117188
PG (38:4),816.5,627.5,108377.70751953125,816.5 -> 627.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,47319.943115234375
PG (38:3),818.6,629.6,123004.24932861328,818.6 -> 629.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,77084.22607421875
PG (38:2),820.6,631.6,293659.70428466797,820.6 -> 631.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,245071.84149169922
PG (38:1),822.6,633.6,154156.64916992188,822.6 -> 633.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,104500.8461303711
PG (38:0) | PGp (40:6),824.6,635.6,231502.2156982422,824.6 -> 635.6,PG | PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,185758.4722290039
PGo (40:6),826.6,637.6,133155.06811523438,826.6 -> 637.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,15940.181060791016
PGo (40:5),828.6,639.6,54145.66390991211,828.6 -> 639.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,10648.660949707031
PGo (40:4),830.6,641.6,55922.2041015625,830.6 -> 641.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,18150.66146850586
PG (40:10),832.5,643.5,440369.03125,832.5 -> 643.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,398954.2680053711
PGo (40:9),832.6,643.6,303335.9182128906,832.6 -> 643.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,262749.87506103516
PG (40:9),834.5,645.5,96233.66680908203,834.5 -> 645.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,49845.283111572266
PGo (40:2),834.6,645.6,92730.96719360352,834.6 -> 645.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,45437.60385131836
PG (40:8),836.5,647.5,117788.24890136719,836.5 -> 647.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,77241.84603881836
PGo (40:1),836.6,647.6,139178.4486694336,836.6 -> 647.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,97143.30560302734
PG (40:7),838.5,649.5,131037.12994384766,838.5 -> 649.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,83004.66674804688
PGo (40:0),838.7,649.7,128338.18969726562,838.7 -> 649.7,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,80955.64651489258
PG (40:6),840.5,651.5,599473.2802734375,840.5 -> 651.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,245568.73291015625
PG (40:5),842.6,653.6,122842.14953613281,842.6 -> 653.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,37249.263916015625
PG (40:4),844.6,655.6,89830.14660644531,844.6 -> 655.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,27539.362426757812
PG (40:3),846.6,657.6,62706.44451904297,846.6 -> 657.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,17221.2412109375
PG (40:2),848.6,659.6,240617.85546875,848.6 -> 659.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,158102.8696899414
PG (40:1),850.6,661.6,54508.624572753906,850.6 -> 661.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,14894.121795654297
PG (40:0) | PGp (42:6),852.6,663.6,297352.64123535156,852.6 -> 663.6,PG | PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,0.0
PG (40:0) | PGp (42:6),852.6,663.6,277558.0202636719,852.6 -> 663.6,PG | PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,0.0
PGo (42:6),854.6,665.6,84952.82583618164,854.6 -> 665.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,19526.681213378906
PGp (42:4),856.6,667.6,44103.62307739258,856.6 -> 667.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,11637.480392456055
PG (42:11),858.5,669.5,183121.14950561523,858.5 -> 669.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,0.0
PGo (42:4),858.6,669.6,124974.1713256836,858.6 -> 669.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,0.0
PG (42:10),860.5,671.5,60771.84506225586,860.5 -> 671.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,0.0
PGp (42:2),860.6,671.6,55299.08383178711,860.6 -> 671.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,6895.540985107422
PG (42:9),862.5,673.5,141335.673828125,862.5 -> 673.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,100166.15124511719
PGo (42:2),862.7,673.7,112713.70788574219,862.7 -> 673.7,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,71230.26504516602
PG (42:8),864.5,675.5,66832.22540283203,864.5 -> 675.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,24577.481903076172
PGo (42:1),864.7,675.7,52864.74353027344,864.7 -> 675.7,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,15678.340759277344
PG (42:7),866.6,677.6,50958.90377807617,866.6 -> 677.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,10264.021026611328
PGo (42:0),866.7,677.7,50193.84341430664,866.7 -> 677.7,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,13646.320526123047
PG (42:6),868.6,679.6,106105.50732421875,868.6 -> 679.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,66638.40475463867
PG (42:5),870.6,681.6,49827.58319091797,870.6 -> 681.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,15410.240478515625
PG (42:4),872.6,683.6,53544.02340698242,872.6 -> 683.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,22878.861358642578
PG (42:3),874.6,685.6,215268.43395996094,874.6 -> 685.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,146615.3094482422
PG (42:2),876.6,687.6,63501.544036865234,876.6 -> 687.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,27691.141326904297
PG (42:1),878.7,689.7,55951.32357788086,878.7 -> 689.7,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,24421.661422729492
PG (42:0),880.7,691.7,115512.82995605469,880.7 -> 691.7,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,47502.726501464844
PG (44:12),884.5,695.5,48340.483642578125,884.5 -> 695.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,11380.081146240234
PG (44:10),888.5,699.5,60193.52444458008,888.5 -> 699.5,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,21530.86163330078
PG (44:8),892.6,703.6,37373.22262573242,892.6 -> 703.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,10178.500518798828
PG (44:7),894.6,705.6,36995.62266540527,894.6 -> 705.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,6458.300262451172
PG (44:6),896.6,707.6,34859.08248901367,896.6 -> 707.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,5239.760696411133
PG (44:5),898.6,709.6,33316.542907714844,898.6 -> 709.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,10707.701293945312
PG (44:4),900.6,711.6,35826.86231994629,900.6 -> 711.6,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,7021.780334472656
PG (44:3),902.7,713.7,34570.922439575195,902.7 -> 713.7,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,6751.000671386719
PG (44:2),904.7,715.7,38519.26271820068,904.7 -> 715.7,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,7404.280601501465
PG (44:1),906.7,717.7,31936.56237411499,906.7 -> 717.7,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,3912.420436859131
PG (44:0),908.7,719.7,31857.50213623047,908.7 -> 719.7,PG,PG_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PG,7112.960235595703
Lyso_PI(12:0) | PI (12:0),534.2,257.2,69342.94470214844,534.2 -> 257.2,PI | PI,PI_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PI,17643.180908203125
Lyso_PI(12:0) | PI (12:0),534.2,257.2,65925.9454498291,534.2 -> 257.2,PI | PI,PI_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PI,12603.842239379883
Lyso_PI(12:0) | PI (12:0),534.2,257.2,65899.04483032227,534.2 -> 257.2,PI | PI,PI_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PI,10875.36050415039
Lyso_PI(13:0),548.2,271.2,90015.52612304688,548.2 -> 271.2,PI,PI_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PI,12.63897705078125
Lyso_PI(14:1),560.2,283.2,471085.9305419922,560.2 -> 283.2,PI,PI_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PI,183866.8486328125
PI (14:1),560.3,283.3,471780.5607910156,560.3 -> 283.3,PI,PI_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PI,195749.501953125
Lyso_PI(14:0) | PI (14:0),562.3,285.3,76078.92526245117,562.3 -> 285.3,PI | PI,PI_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PI,8963.16000366211
Lyso_PI(14:0) | PI (14:0),562.3,285.3,73988.2854309082,562.3 -> 285.3,PI | PI,PI_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PI,12192.240203857422
Lyso_PI(15:1) | PIp (16:0),574.3,297.3,75771.54620361328,574.3 -> 297.3,PI | PI,PI_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PI,2170.8207092285156
Lyso_PI(15:1) | PIp (16:0),574.3,297.3,78593.08541870117,574.3 -> 297.3,PI | PI,PI_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PI,1658.5804138183594
Lyso_PI(15:0) | PIo (16:0),576.3,299.3,494828.383392334,576.3 -> 299.3,PI | PI,PI_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PI,417579.8969116211
Lyso_PI(15:0) | PIo (16:0),576.3,299.3,458154.5355949402,576.3 -> 299.3,PI | PI,PI_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PI,384112.65089035034
Lyso_PI(16:1) | PI (16:1),588.3,311.3,1613.0201263427734,588.3 -> 311.3,PI | PI,PI_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PI,150.46003341674805
Lyso_PI(16:1) | PI (16:1),588.3,311.3,1580.6601219177246,588.3 -> 311.3,PI | PI,PI_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PI,111.02001571655273
Lyso_PI(16:0) | PI (16:0),590.3,313.3,1738.140121459961,590.3 -> 313.3,PI | PI,PI_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PI,261.9200248718262
Lyso_PI(16:0) | PI (16:0),590.3,313.3,1558.7001190185547,590.3 -> 313.3,PI | PI,PI_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PI,53.92001724243164
Lyso_PI(17:2),600.3,323.3,89453.2467956543,600.3 -> 323.3,PI,PI_DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,Not Needed,5xFAD,diencephalon,Male,PI,7921.3021240234375
