lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,10xBlank_01202023
PG (30:3),-0.20277599870715685,6.922443748727461,0.1298394091049886,0.7185986031587479,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,80264.76602172852,49391.28369140625,64444.065200805664,61979.42498779297,70875.1044921875,62135.584564208984,70677.964599609375,53280.26364135742
PG (30:4),-0.10658130365979071,6.466802423988754,0.03577661839784696,0.8499775418171622,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,55495.7236328125,43390.92321777344,44866.08331298828,44173.02355957031,49336.36349487305,50233.30279541016,40374.5828704834,45092.143463134766
PG (32:0),-0.019543949141778115,7.544490596004208,0.0011998452619081945,0.9723677759792354,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,110267.2474975586,94173.0069580078,120860.2699584961,103335.9873046875,99233.5284423828,101251.18731689452,100266.4672241211,68149.18524169922
PG (32:1),-0.1482178657604,7.043032411994304,0.06927203740747245,0.7923996557251981,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,74876.6849822998,61783.06478881836,95037.5283203125,66439.16555786133,78819.50534057617,70659.54550170898,77277.00698852539,39920.783111572266
PG (32:2),-0.38697232495224987,9.601667391457884,0.4747511604709871,0.4908094943788373,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,421410.26861572266,265542.63287353516,625595.9060668945,428424.1611328125,589981.5108642578,415399.5427246094,541513.5987548828,62236.564208984375
PG (32:3),-0.10379543876850332,6.7989363928188284,0.03392866818262519,0.8538586288619823,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,72947.80572509766,57634.34423828125,61466.68438720703,54548.10339355469,59693.72412109375,62462.1242980957,61810.944763183594,43656.64297485352
PG (32:4),-0.10788962855021103,7.056222605692668,0.03666278962191427,0.8481532320791266,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,78420.94567871094,67730.86389160156,70689.12478637695,82292.44641113281,78088.70602416992,70382.2855834961,74951.60479736328,43767.94314575195
PG (32:5),0.3740320637848459,6.978270303353199,0.43263378296887844,0.5106994129650062,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,64834.60479736328,61361.8037109375,141260.64776611328,55899.803955078125,56942.42364501953,58152.703552246094,54420.323791503906,52170.14404296875
PG (34:0),-0.03669266317369513,6.896087411433145,0.0042314364163758,0.9481345947068888,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,75389.54537963867,57950.66375732422,75363.00567626953,59227.40447998047,63582.74481201172,66039.24533081055,60277.36456298828,49477.183349609375
PG (34:1),-0.09331254447575879,7.332942866465204,0.02741356544675,0.8684950238794958,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,98759.027587890625,75341.0654296875,104941.1082763672,83637.0458984375,94625.0069580078,84263.34558105469,87044.42694091797,58451.984619140625
PG (34:2),-0.07670665072676212,6.854421283491524,0.018515276546622772,0.8917652705444508,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,72865.54510498047,59468.704833984375,66565.54452514648,59144.984619140625,61865.78451538086,64478.34426879883,62402.364517211914,45983.30322265625
PG (34:3),-0.14676361245251432,6.8424933481040675,0.06791601852228268,0.7943955760547721,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,72847.94598388672,58371.244567871094,59765.58447265625,55731.06414794922,62944.06396484375,67213.66467285156,59389.144104003906,50424.14373779297
PG (34:4),-0.044405889985036404,6.716532995930218,0.0061988689931240515,0.9372450790557957,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,65700.20458984375,51828.84368896485,58445.26416015625,57604.16400146485,54064.4638671875,62481.96432495117,51124.52349853515,45698.94369506836
PG (34:5),-0.038587429418106105,7.5584553246144575,0.004680110080698796,0.9454582028772683,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,136217.45016479492,106144.8264465332,89846.84503173828,94560.66693115234,98848.58682250977,113697.42837524414,93091.48733520508,70728.80438232422
PG (34:5)_2,-0.094290424662387,7.471408875984469,0.02799204285884116,0.867127531084084,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,120037.7671508789,94973.30615234376,87226.1467590332,90437.16638183594,93951.42669677734,105226.00897216795,93001.22705078124,70120.16534423828
PG (34:6),0.07103074708594836,6.971406895919912,0.015799680882992106,0.8999719496406723,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,82189.62564086914,61685.084411621094,88466.5267944336,61463.224182128906,62492.80480957031,64966.92462158203,65746.0041809082,49891.1640625
PG (36:0),-0.3092751316500367,8.03804822075628,0.30278749560739016,0.5821401656619534,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,163240.29028320312,133486.2294921875,120362.70886230467,120062.92929077148,161425.8114013672,161855.33044433594,137429.3504638672,112770.00897216795
PG (36:1),-0.7346971652757033,8.82027924834412,1.7176899284895626,0.1899906736369314,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,319739.82080078125,168404.01171875,166981.65258789062,166357.49145507812,429031.01171875,309153.0009765625,186507.41333007812,142614.4111328125
PG (36:2),-0.6340345145511236,8.370023253178678,1.2784918226961963,0.25817964376054475,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,224894.81396484375,156952.45068359375,136565.0096435547,124319.60900878906,312738.2443847656,219512.89697265625,141173.46923828125,75807.625
PG (36:3),-0.1629477121856085,6.86531560403373,0.08375718840943591,0.7722689120344409,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,72386.58462524414,59820.203552246094,62004.74420166016,58023.80438232422,67619.905029296875,70320.925048828125,57461.044189453125,47194.82287597656
PG (36:4),-0.16153008677402145,7.103022232632115,0.082303694880920375,0.7741994531786303,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,84260.36657714844,71186.665283203125,70165.92352294922,65921.06439208984,74410.66467285156,80452.54571533203,71613.40441894531,64116.624450683594
PG (36:5),-0.0470108987559543,6.667692096053818,0.0069480514823681006,0.9335692903993653,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,63652.20468139648,56045.08367919922,55682.70397949219,51790.00421142578,50790.56378173828,57807.28387451172,54978.50360107422,42303.02325439453
PG (36:6),-0.048964330520284816,6.70978854036391,0.007537955940279062,0.9308134750882067,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,70225.76593017578,54638.98431396485,63869.40368652344,51691.30374145508,50681.82357788086,64160.32427978515,58855.88381958008,35202.042388916016
PG (36:7),-0.1808007583708525,6.999293760712499,0.1031650605632421,0.748063998149852,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,77981.225830078125,60613.324645996094,76128.12466430664,68683.0655670166,79149.00595092773,69147.34451293945,72932.4455871582,40557.30270385742
PG (36:8),-0.3913460000008059,9.020922780202932,0.4855789446955896,0.4859060922719079,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,292627.7795410156,193368.9156494141,387173.6243286133,277586.10552978516,386411.1553955078,297908.6530761719,344737.4437866211,56242.584411621094
PG (38:0) | PGp (40:6),-0.29159936306316653,8.133864302796576,0.26906671544975325,0.6039585155233019,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,167925.13342285156,124772.2085571289,198558.65600585935,141366.56799316406,190174.71356201172,169809.42895507812,170645.83209228516,45743.74346923828
PG (38:1),-0.29364182423781643,7.4938732278717906,0.2728575244178728,0.6014213301505171,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,105921.36688232422,90607.34552001952,106595.76861572266,87448.78564453125,121216.64819335938,109294.20849609376,98048.486572265625,49655.80303955078
PG (38:2),-0.18799760577548905,7.903002085240891,0.11156500575600603,0.7383693856470201,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,143769.7691040039,135439.39141845703,174621.65255737305,98696.74505615234,145187.01055908203,147819.08984375,139263.43008422852,48587.86279296875
PG (38:3),-0.28176104573878763,7.028457215874728,0.2511561511387299,0.6162621699194764,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,79688.54602050781,70741.84423828125,67800.78381347656,58550.32345581055,80991.42547607422,79192.40533447266,72152.52508544922,45920.02325439453
PG (38:4),-0.37245176327205737,7.589630408271948,0.4396646271411555,0.507284369974141,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,126488.54956054688,90277.52606201172,90394.206787109375,92182.96667480467,136480.009765625,119284.06762695312,99562.02746582033,61057.764404296875
PG (38:5),-0.14285233431281805,7.013366011700268,0.06433791568736069,0.7997665846825557,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,80117.82525634766,63794.76446533203,72651.28466796875,68546.224853515625,73184.16552734375,75128.88568115234,69885.64471435547,46921.72302246094
PG (38:6),-0.05104133485321268,7.103724069234033,0.008191671696295089,0.9278836527152081,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,93351.48645019533,65490.14456176758,93411.406494140625,67631.82458496094,72126.76470947266,79418.06610107422,78120.3251953125,41587.902740478516
PG (38:7),-0.1794358917569079,8.60039738135205,0.10161326944216853,0.7499021701408013,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,229901.9549560547,161570.07202148438,350485.86111450195,182212.89190673828,235200.4008178711,222099.0767211914,259120.66076660156,47670.643798828125
PG (38:8),-0.11932925444496567,6.96649962900246,0.04486426949790712,0.8322538054510342,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,75823.2456665039,69245.04504394531,70308.88424682617,64020.744689941406,68125.20458984375,72014.1049194336,70646.2240600586,43721.88293457031
PG (38:9),-0.20890315033839976,7.352831548114468,0.13782780946849016,0.7104500844427615,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,95750.58721923828,78785.52627563477,112607.68743896484,75827.7045288086,91124.20709228516,100291.76586914062,98773.00704956056,48835.36358642578
PG (40:0) | PGp (42:6),-0.3293064340919577,9.341430050509247,0.343425315550121,0.5578587062806668,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,359981.8244628906,318848.20373535156,273436.478515625,273960.65966796875,386680.98541259766,375699.0263671875,301134.34674072266,414513.41119384766
PG (40:0) | PGp (42:6)_2,-0.269717809821629,9.209458647997714,0.23009195482336509,0.6314556537629562,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,327849.5430908203,292347.3389892578,255408.5947265625,264658.8729248047,328446.0856323242,351540.8924560547,273542.41900634766,379299.68127441406
PG (40:1),-0.16915546567831488,6.7089256446233,0.09027481485395578,0.7638280757708114,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,67263.86441040039,50071.84387207031,63952.144958496094,47450.92346191406,60631.38446044922,59966.364318847656,56693.104064941406,39614.50277709961
PG (40:10),-0.174325923665142,9.383231009434903,0.09589605840119475,0.7568112438125387,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,384750.243347168,132398.00854492188,845022.247467041,280562.9995727539,347433.8899536133,317825.1064453125,599872.6474609375,41414.763244628906
PG (40:2),-0.10228466670870844,8.462369755143355,0.03294809420185629,0.8559624978549909,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,235470.77667236328,115554.06912231444,335838.4853210449,147535.951171875,152889.55078125,185994.95513916016,283149.9178466797,82514.9857788086
PG (40:3),-0.12684634206377096,6.904956079799534,0.05070531443288928,0.8218404877695139,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,76191.64556884766,65587.74530029297,61867.403869628906,60491.684020996094,67243.22509765625,69096.68505859375,63756.14483642578,45485.20330810547
PG (40:4),-0.44774975489796426,7.476455585522108,0.6362096929776724,0.425086664232558,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,125203.9090576172,73237.7451171875,72138.82513427734,84477.045654296875,131304.76879882812,111929.42785644533,89779.006591796875,62290.7841796875
PG (40:5),-0.5633972206825842,8.02223210304874,1.0088244928761014,0.3151846189044026,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,189214.67333984375,98597.66650390624,96212.92736816406,116205.888671875,214803.2353515625,155818.65063476562,134482.56872558594,85592.88562011719
PG (40:6),-0.8184890301354416,10.486252284173327,2.132236748385367,0.1442301566029739,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,1134166.7529296875,439533.611328125,377455.3442382813,608337.8232421875,1454527.33203125,905678.443359375,705732.9873046875,353904.54736328125
PG (40:7),-0.22837165296806788,7.306708172252201,0.16479241308661585,0.6847820443189729,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,109157.82763671876,76022.64544677734,83356.36633300781,77835.32458496094,95819.58770751952,97777.5267944336,87491.78662109375,48032.46319580078
PG (40:8),-0.21036011902708132,6.959556765052362,0.13976032078832645,0.7085194021763683,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,74316.80572509766,64786.14407348633,75138.02499389648,58737.784423828125,70589.02517700195,76690.04595947266,71536.7844543457,40546.40286254883
PG (40:9),-0.10066561676500659,7.130987715879246,0.03191088732137354,0.8582233783406943,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,81593.3857421875,62658.38494873047,107797.2470703125,67421.0844116211,73295.86639404297,78606.86535644531,84672.28698730469,46388.383697509766
PG (42:0),-0.3937859999610828,7.999770282025587,0.4916673943707792,0.48318445937044446,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,189561.2371826172,67832.3440246582,130338.26936340332,146706.37237548828,191951.00843811035,118242.12942504884,170693.11334228516,68010.10345458984
PG (42:1),-0.10856415081484683,6.573309550353239,0.03712267325175843,0.8472155003348563,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,54910.44375610352,48594.683349609375,56337.74450683594,54736.624084472656,50540.444091796875,54373.26290893555,56178.68392944336,31529.662155151367
PG (42:10),-0.17049810333897666,6.824911252248531,0.09171689249978954,0.7620057247475829,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,68879.08529663086,53123.06378173828,52832.76388549805,55560.32455444336,60959.76477050781,63663.584869384766,55439.14297485352,65537.6849975586
PG (42:11),-0.2606632059774989,8.756246770423497,0.21485719505562884,0.6429867316414927,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,216991.89895629883,187432.17050170896,160206.6521911621,169173.9524230957,211025.7693786621,205345.1366882324,192983.83486938477,425765.8896789551
PG (42:2),-0.29371056909614407,6.713406973410659,0.2729785835199436,0.6013406757658925,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,62108.04452514648,46965.04309082031,59099.223205566406,54113.34405517578,61565.16424560547,62189.46389770508,65301.14498901367,35810.40270996094
PG (42:3),-0.5825127859887913,8.38822835621929,1.0786616500672606,0.2989971470140763,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,220453.49542236328,102580.22747802734,184676.6134033203,162115.51239013672,244389.21502685547,191108.21502685547,255126.0132446289,68653.12451171875
PG (42:4),-0.1258784737165507,6.512512883064927,0.04993235396750606,0.8231810246873361,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,55963.2038269043,39670.80233764648,67969.06617736816,42449.64309692383,46201.92303466797,49291.34387207031,60225.58432006836,30665.162048339844
PG (42:5),-0.11140993500888459,6.466799850125105,0.039097316474510535,0.843255992848546,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,59732.40423583984,39687.96212768555,51533.30358886719,44770.422912597656,44851.36322021485,52950.54333496094,49600.5637512207,34417.342712402344
PG (42:6),-0.20656527043838366,7.37029320319737,0.1347524225352572,0.7135545740392759,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,105658.9676513672,78566.76510620117,109208.22689819336,80434.82650756836,111978.44787597656,96676.708740234375,86121.02471923828,39467.10256958008
PG (42:7),-0.1593387348190579,6.613270789648016,0.080079552984401,0.7771896320236376,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,64392.66424560547,45759.76330566406,52550.043701171875,48609.30310058594,55914.76446533203,52699.023986816406,54640.36395263672,40694.88275146485
PG (42:8),-0.03676468162377691,6.930197935776306,0.004248083886295717,0.9480328135886716,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,81313.66589355469,58426.36376953125,76391.74569702148,64025.48516845703,63201.343505859375,67711.52502441406,68634.38497924805,42254.74349975586
PG (42:9),-0.1222823882812558,7.53571653962315,0.047117126813873256,0.828157846525897,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,112536.04901123048,107231.66885375977,108513.7671508789,102591.74752807616,98093.306884765625,111742.00793457033,117689.04864501952,41169.52258300781
PG (44:0),-0.10175565380386373,5.917907684638027,0.03260467631150732,0.85670694981097,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,37497.342529296875,29381.022003173828,35008.48229980469,31383.36227416992,32861.7825012207,32521.52227783203,33691.542541503906,24744.54190063477
PG (44:1),-0.014644995538966284,5.940454726234212,6.735628297747098e-4,0.9792947553709608,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,39869.24317932129,31131.60206604004,33978.18241119385,31751.201873779297,29842.182052612305,34037.30229187012,32411.2022895813,28024.14193725586
PG (44:10),-0.39901786560133823,6.76925740780164,0.5048472189400854,0.477378003964012,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,75019.96502685547,51835.90432739258,51927.18307495117,43259.36364746094,75505.92578125,67778.64581298828,57772.48425292969,38662.6628112793
PG (44:12),-0.47371236190483923,6.6878206861238345,0.712383627213967,0.3986536393483494,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,70893.74499511719,43432.78308105469,42709.36306762695,46312.2431640625,80839.92565917969,61501.40411376953,50526.483642578125,36960.40249633789
PG (44:2),-0.1752849861444947,6.110899720879422,0.09694806334312034,0.7555232802374393,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,42002.942794799805,36351.96240234375,35662.54256820679,32748.462493896484,37004.942321777344,39444.44257354736,38754.9227104187,31114.98211669922
PG (44:3),-0.09101900566265943,5.995223953618807,0.026079109603074357,0.871707268588765,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,41804.962619781494,33163.26206970215,34672.08222579956,30187.46196746826,32100.20236968994,35796.282653808594,35820.062576293945,27819.921768188477
PG (44:4),-0.1168139702151855,6.057070570782436,0.04298772094199421,0.8357483949954727,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,42994.663024902344,31155.66227722168,37252.70248413086,33523.26232910156,36113.30276489258,35939.44256591797,36859.12268066406,28805.081985473633
PG (44:5),-0.09453286414856604,6.006618922932778,0.028134586400085482,0.8667928011033849,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,44946.94287109375,33023.262268066406,35485.38265991211,31194.802139282227,34946.762603759766,35725.982360839844,36506.70275878906,22608.84161376953
PG (44:6),-0.08731564259401658,6.075254101203069,0.023997580706748067,0.8768910673686405,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,45148.56329345703,33732.92266845703,35773.90287780762,33014.842376708984,35425.34240722656,38206.00277709961,35387.64245605469,29619.32179260254
PG (44:7),-0.19265599706564573,6.147438376487537,0.11716846956824156,0.7321260373589688,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,44898.802978515625,34147.74264526367,38421.242919921875,33340.382263183594,39800.88275146485,41860.48272705078,37747.86277770996,30537.3224029541
PG (44:8),-0.15623542771222795,6.163402519868543,0.07698244231482931,0.7814291424136868,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,46435.10307312012,32788.08201599121,39977.22344970703,37485.542877197266,38250.26290893555,40996.06311035156,42299.7428894043,27194.722106933594
PGo (20:0),-0.5467360455843274,7.148972363297944,0.949835883347987,0.3297610753092517,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,114376.78848266602,99179.10736083984,9004.700626373291,1752.1801261901855,107032.38772583008,112998.56848144533,2096.8401527404785,129101.58911132812
PGo (28:0),-0.06635921458171704,6.422608749425731,0.013852285712800949,0.9063087473619256,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,50857.20318603515,44760.9430847168,42382.58331298828,49329.743713378906,45792.54333496094,47109.96301269531,43562.302978515625,39178.362701416016
PGo (30:0),-0.2523339869307301,7.648713129017508,0.20130469430750964,0.6536697890259887,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,123809.14752197266,79108.62628173828,144128.23057556152,107639.56756591795,124834.84765625,118421.48690795898,129981.07046508788,36833.5026550293
PGo (30:1),-0.07417318714789863,6.757828413254313,0.017311081731349987,0.8953231627287256,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,65055.28451538086,57333.80349731445,63989.965423583984,62933.76449584961,54072.783752441406,63302.0439453125,66229.48439025879,31758.76239013672
PGo (32:0),-0.06133297868015135,6.559131997695697,0.011831604659732875,0.9133823969328525,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,59870.904205322266,48537.143615722656,51577.30422973633,47509.843505859375,49651.88299560547,53017.70394897461,47567.543701171875,42436.62286376953
PGo (32:1),-0.10919729321868321,6.217857691650109,0.037556736476744845,0.8463359285595425,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,43894.94357299805,38342.92288208008,41316.342849731445,35941.222747802734,38855.72317504883,40278.74264526367,40180.48254394531,36412.56280517578
PGo (34:0),-0.020518145008090218,7.83453725715326,0.0013224925403392263,0.9709904521230829,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,167314.27221679688,113057.68807983398,140704.85055541992,103531.3472290039,111612.10733032228,129640.26983642578,129005.35140991212,83248.26483154297
PGo (34:2),-0.14429137786274307,6.7360296488405265,0.06564250676316874,0.7977902806196034,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,63146.04479980469,57613.323486328125,54465.34353637695,55877.66387939453,58538.74411010742,60914.184509277344,58075.86437988281,43904.3034362793
PGo (34:3),-0.10398838305870223,6.570946442156904,0.03405472692884359,0.853590455516561,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,60478.383850097656,46906.86361694336,48718.64352416992,50387.72393798828,51776.42431640625,55654.40444946289,46732.243255615234,42189.14324951172
PGo (34:4),-0.07434373150658526,6.539110634478197,0.01739064841342497,0.895084264272024,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,61385.48443603515,51455.54376220703,45702.043365478516,47100.96328735352,49149.02374267578,51076.18356323242,50440.663665771484,38706.40280151367
PGo (36:0),-0.12503751397915422,6.775649842375947,0.04926681667870983,0.8243440135333447,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,67894.82437133789,56470.32360839844,65157.86471557617,57598.74435424805,62443.60369873047,64263.56329345703,59897.085052490234,34644.582427978516
PGo (36:1),-0.32810109080816213,8.655563281734572,0.3409062797236402,0.559306566664689,0.9998862855898978,4,3,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ WT | Brain Region_ cortex,PG,230704.6149291992,150245.22924804688,307595.07818603516,218115.9921875,285783.7366333008,224637.09796142575,266618.97576904297,53039.72396850586
