Lipid,Class,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
"22:1 Cholesteryl ester, 20:0 Stigmasteryl ester, 20:1 Sitosteryl ester",CE,429962.6456832886,281520.3006362915,380934.2229003906,58387.70426940918,56851.84379959106,169745.83312225342,234477.81832885745,84083.74672317505,78654.8657836914,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
"22:1 Stigmasteryl ester, 22:2 Sitosteryl ester",CE,360373.44744873047,413555.0725479126,509330.1950759888,100277.56690216064,72650.8650932312,371401.4266014099,339966.16425323486,77005.56617355347,206498.9136428833,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
22:2 Campesteryl ester,CE,310858.8617248535,204018.31434631348,165681.3123474121,55576.944202423096,53085.56405258179,109912.80857086182,103576.40770339966,55119.703243255615,80835.36569976807,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
"22:2 Stigmasteryl ester, 22:3 Sitosteryl ester",CE,343573.86669921875,397247.6654701233,506831.23790740967,93415.8077392578,73798.28538894653,350456.68489456177,326611.1287879944,73470.72465133667,160474.38968276978,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
22:3 Campesteryl ester,CE,345234.3631744385,229129.03816223145,175946.43223571777,34748.142459869385,32327.26247024536,117693.50897216795,117399.28813171388,27730.041870117188,78485.72638702393,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
22:3 Stigmasteryl ester,CE,327388.4639663696,372575.8259277344,492436.8146018982,90041.28677749634,63313.0247001648,336055.4048423767,324529.9819259644,70560.264919281,107463.74801254272,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
"22:4 Cholesteryl ester, 20:3 Stigmasteryl ester",CE,761836.2901611328,625923.0830078125,729867.6760253906,213621.0160522461,221255.75579833984,505492.7348632813,542394.1608886719,215199.37567138672,370215.2233886719,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
22:5 Cholesteryl ester,CE,732844.8115234375,586350.7768554688,696990.0095214844,195039.9539489746,201413.274597168,490647.8161621094,528387.7165527344,207113.65533447263,343852.4637451172,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
22:6 Cholesteryl ester,CE,724647.8146972656,589545.1394042969,698972.4873046875,192804.07348632807,194199.51263427731,477660.0895996094,511284.4758300781,203145.3345336914,318345.9444580078,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",CE,361285.80671310425,415519.5479660034,520013.3414154053,94177.24686813354,72342.84449386597,380375.3474197388,343044.65074920654,77957.44495010376,225753.29443740845,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
3-hydroxyarachidonoylcarnitine,AC,1654123.5068359375,1856437.095703125,1835111.345703125,1974828.7731933596,1928741.116455078,1790563.1328125,1705696.5053710938,1698589.076171875,1852556.1604003904,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",AC,1341716.8400878906,1510425.403930664,1495649.9022216797,1594701.9755859375,1617362.8673095703,1469556.4709472656,1387417.1748046875,1385420.610961914,1670603.4350585938,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
"3-hydroxylinoleoylcarnitine,",AC,22603931.45800781,12251396.957519531,18552533.94921875,15933776.28515625,14766753.270751951,16175701.743652344,16419706.2265625,17175345.586914062,2200595.70703125,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",AC,9503114.80419922,5984358.296875,8369825.224609375,7382732.733886719,7176826.198730469,7209705.599609375,7470181.864257812,7760483.259277344,2678909.9697265625,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",AC,1629539.580078125,1757365.703125,1789178.2016601562,1834129.7998046875,1957207.7475585935,1753678.2744140625,1650440.2626953125,1726526.607421875,1844464.9086914065,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C12:0,FFA,104670.28729248048,107748.88719940186,55248.80407714844,226448.41662597656,733573.8945007324,85580.02577972412,74923.58480072021,653824.168548584,75923.3450012207,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C12:1,FFA,59427.54405212402,47843.18366241455,55930.48390197754,110690.90811157228,275200.278503418,49931.84354400635,54982.60381317139,259565.99877929688,73215.28530883789,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C14:0,FFA,1375814.2526855469,1198648.1489257812,803785.7360839844,2237367.991210937,5189257.805664063,1015557.393798828,1011738.4111328124,6046213.6572265625,693541.4095458984,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C14:1,FFA,692347.3874511719,510473.6550292969,717643.2119445801,789669.7750244141,1296562.494140625,599084.623046875,714810.3697509766,1283313.6311035156,740184.6535644531,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C15:0,FFA,110853.68840026855,104234.56735229492,135165.6690979004,220572.2958984375,959959.9842529296,103824.6078491211,122971.3888092041,978235.9412841796,129704.048828125,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C15:1,FFA,218629.41493225095,230389.17543029785,456531.76628112793,381341.5670166016,1353371.945678711,213923.8150939941,292221.74154663086,1946355.065673828,272115.42083740234,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C16:0,FFA,624800.8621520996,669805.5308074951,654285.5855407715,1482021.9129638672,23766001.09558105,575914.718963623,671411.6846313477,23273896.87438965,774104.8880310059,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C16:1,FFA,98774.1865310669,93685.54733657835,100888.66667938232,283593.5999450684,1795473.702209473,90039.48612976074,99205.5075149536,1551176.450012207,136898.70957183838,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C17:0,FFA,109237.24765014648,113008.6683807373,117685.1485824585,468309.12911987305,2977794.2908935547,110541.86812591551,120016.02813720705,2790368.6721191406,140066.65022277832,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C17:1,FFA,74727.02532958984,58749.38416290283,66817.54458618164,196774.0928955078,634539.8258666992,60772.00437927246,65939.6644897461,524639.7941894531,70801.5651550293,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C18:0,FFA,431486.0724945069,481663.0949401856,559183.4834899902,1314897.104598999,29269708.84863281,362502.4236526489,440748.81315612793,30694361.858276367,531086.4338760376,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C18:1,FFA,86475.9259185791,70049.16540527344,95522.1665649414,215003.7946777344,955797.8286132812,80559.24592590332,88099.3063659668,933400.5457763672,104823.58738708496,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C18:2,FFA,82122.78601074219,61532.98417663574,74726.00527954102,478550.4316101074,888503.4256591797,73442.66500854492,75589.74545288086,698083.7495727539,77342.70542907715,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C18:3,FFA,64679.68458557129,49622.28349304199,73251.34510803223,146945.17184448242,630508.348815918,53728.96374511719,70039.80529785156,542877.7591552734,80425.24575805664,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C18:4,FFA,45939.48325347901,34610.88236236572,47726.00343322754,113393.60835266112,277794.69985961914,40413.74284362793,45068.98324584961,221650.59716796875,51582.26365661621,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C19:0,FFA,107522.60765075684,106849.60803985596,172727.29260253906,337887.06213378906,3021680.8803710938,97796.74641418456,124545.28927612305,2724316.3669433594,127139.60901260376,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C20:0,FFA,7639.600532531738,7632.480560302734,7626.580486297607,640342.6439208984,4826514.1572265625,7786.240581512451,7616.220481872559,4097641.898925781,7613.20051574707,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C20:1,FFA,7923.400539398193,8118.140605926514,7626.020473480225,174642.3316040039,972171.8549194336,8162.660572052002,8022.740535736084,722962.9092407227,7613.340526580811,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C20:3,FFA,119819.5083770752,109856.02811431883,16166.121063232422,399148.2878417969,1307326.7814941406,122215.80850601196,142620.22994995117,2218698.015625,13496.580974578856,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C20:4,FFA,52689.32372283936,41338.74296569824,43147.72286987305,112263.48756408691,498975.2778930664,44692.9231262207,49378.24327850342,572772.0607910156,45044.56342697144,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C20:5,FFA,108170.8678779602,103828.7677230835,132663.90879821777,253791.73818969727,2460101.061950684,104304.14715576172,110983.42793273926,1982782.520263672,136633.4702758789,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C22:0,FFA,28006.301902771,25348.621574401852,29273.24211120605,121045.1097869873,2131818.3259277344,24892.821910858154,28235.482181549072,1712995.5904541016,28793.822025299072,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C22:1,FFA,16095.081134796144,14486.260974884031,15778.401134490969,59617.72424316406,628133.1289978027,15487.821071624756,15168.301097869871,444693.6153564453,17784.141235351562,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C22:4,FFA,14879.781059265137,12284.40089416504,14392.44095993042,55334.204010009766,354900.0247192383,12582.440914154053,14356.981021881104,306986.1030273437,16067.361099243164,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C22:5,FFA,23308.921676635742,21756.861572265625,27038.901977539062,114934.64831542967,1890893.5544433596,21748.68156051636,25058.141830444336,1816660.3414916992,29294.74184417725,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C22:6,FFA,18584.421321868896,15957.061100006104,24631.84167098999,123264.62911987305,907260.8684082032,15993.341148376465,19020.54127502441,756597.8385009766,27184.26198196411,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C24:0,FFA,12544.980842590332,11782.680866241457,13331.72099685669,31774.98223876953,7632.960498809814,12388.660903930664,11858.200817108154,7638.380542755127,12727.700942993164,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C24:1,FFA,11679.200820922852,11487.940799713137,10398.340724945068,39565.38287353516,7632.48051071167,11738.680828094482,11354.360801696776,7633.980541229248,12003.96082687378,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C24:5,FFA,16385.72120285034,14604.30101776123,14021.64101409912,53978.32370758057,211407.67669677731,15376.321109771729,14395.621006011965,530051.2543334961,13804.400928497314,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C24:6,FFA,14555.08102798462,13046.480945587158,12623.040897369385,47890.76341247559,9405.680633544922,13269.780883789062,13179.320930480955,258853.2403793335,15041.60111618042,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C26:0,FFA,11075.580814361572,10411.86071395874,11757.96086883545,144820.0300140381,307391.3058013916,10576.300743103027,11245.940822601318,261543.07759857175,12548.10087966919,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C26:1,FFA,13172.680931091309,11357.600788116457,12903.48093032837,318498.86267089844,256768.89825439453,12926.800945281982,13353.080894470217,233291.056640625,14125.440979003906,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C28:0,FFA,10609.120811462402,11391.780799865724,12365.840843200684,102752.06749725342,703603.0884170532,11402.26082611084,11650.580795288086,684809.6028213501,12821.700942993164,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C30:0,FFA,9848.900714874268,9254.100723266602,8750.94058227539,30131.32222366333,539501.0548057556,9297.000675201416,9123.000602722168,480525.6749305725,8330.380569458008,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C32:0,FFA,8301.440570831299,8228.860591888428,8155.720554351807,17630.981330871582,310046.70194625854,8088.4605712890625,8280.70057296753,274007.4186592102,8348.740566253662,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
C34:0,FFA,11449.860816955566,11252.540817260742,11072.12080001831,35780.822410583496,372679.3901824951,10922.560760498049,11188.040767669678,310052.53927993774,11941.300830841064,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Cer(d14:1(4E)/20:0(2OH)),CER,52563.58427429199,54096.90383148193,30687.54201889038,45990.763427734375,41965.62269210816,49878.70409011841,56111.02438354492,45659.42296600342,68671.68458557129,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Cer(d14:1(4E)/20:1(11Z)(2OH)),CER,67584.02461242676,58871.3048210144,41557.48303604126,48262.5835647583,48459.3034362793,52688.6039352417,70659.82479858398,49852.18405914307,122900.58740234376,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
Cer(d14:1(4E)/22:0(2OH)),CER,841781.1739196777,980350.4079589844,311127.22427749634,929240.5542297364,741314.4466209412,832938.3742713928,834609.2866287231,877342.0538597107,159580.59019088745,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
