Lipid,Group_D,Group_D,Group_D,Group_D,Group__A,Group__A,Group__A,Group__A
"[TG(54:7),TG(53:0)]_FA22:6",5405.140319824219,6120.640556335449,6788.900524139404,2247.000141143799,3976.600315093994,4647.460346221924,24208.70160293579,8034.060386657715
"[TG(54:8),TG(53:1)]_FA14:0",1028.1400756835938,1134.8000946044922,1349.8801040649414,1174.2800903320312,1045.4400749206543,1205.6600914001465,1585.840106964111,1484.0000953674316
"[TG(54:8),TG(53:1)]_FA16:0",1633.2201118469238,1844.3601303100584,1761.2401390075684,1499.4001121520996,1407.5401000976562,1412.080078125,1960.16015625,1969.6801376342771
"[TG(54:8),TG(53:1)]_FA16:1",1683.120132446289,1527.4600944519043,1189.5000762939453,1483.2001037597656,1071.4800834655762,1266.2600898742676,3576.180187225342,1156.5800895690918
"[TG(54:8),TG(53:1)]_FA18:0",983.5800704956056,1179.860080718994,1109.940071105957,1051.0400772094729,1018.6800727844238,1059.8400764465332,1146.1000785827637,1039.920066833496
"[TG(54:8),TG(53:1)]_FA18:1",1611.5001106262207,1157.720069885254,1348.000099182129,1535.840103149414,1056.7000732421875,1120.5200729370115,1397.540111541748,1548.3601112365725
"[TG(54:8),TG(53:1)]_FA18:2",1880.840145111084,1900.360126495361,2839.8002586364746,1245.9200744628906,1994.600154876709,2033.780128479004,1593.320110321045,2488.1001358032227
"[TG(54:8),TG(53:1)]_FA18:3",1650.800106048584,1187.0600852966309,2168.10018157959,3656.9003257751465,1462.3601036071775,2276.080146789551,1968.1001358032229,1332.2400856018066
"[TG(54:8),TG(53:1)]_FA20:4",1331.6801071166992,1422.0001029968262,1322.6800994873047,1545.5001106262207,1360.2601051330566,1367.8600959777832,1661.9001235961914,1343.4600982666016
"[TG(54:8),TG(53:1)]_FA22:5",1409.660099029541,1420.7001037597656,1436.4001007080078,1395.6200942993164,1376.3800926208496,1422.720100402832,1522.680103302002,1376.540096282959
"[TG(54:8),TG(53:1)]_FA22:6",2632.4402084350586,2467.9801445007324,3552.140235900879,2098.000144958496,2535.320163726806,2581.800178527832,7035.8205909729,4381.300220489502
"[TG(54:9),TG(53:2)]_FA14:0",986.0200729370116,973.7400703430176,1027.7600708007812,986.2200736999512,999.5400657653807,1006.7000694274902,998.4600715637208,982.1200637817384
"[TG(54:9),TG(53:2)]_FA16:0",2998.540168762207,3152.620246887207,2777.5401916503906,1909.360137939453,2284.8801803588867,2036.0001411437988,4769.880317687988,3812.340293884277
"[TG(54:9),TG(53:2)]_FA16:1",1097.2000770568848,1303.5200881958008,1147.160083770752,1118.4000854492188,1047.1200714111328,1073.900074005127,1502.2001152038574,1142.0600662231443
"[TG(54:9),TG(53:2)]_FA18:0",984.6800727844238,1509.9401168823242,1270.0200958251953,1192.0200805664062,1039.7800674438477,998.4800605773926,1343.4000930786133,1153.0000801086426
"[TG(54:9),TG(53:2)]_FA18:1",3129.600238800049,1594.3400955200195,3865.980270385742,2263.980152130127,1148.4000816345217,1796.860107421875,2837.6401977539062,5490.100482940674
"[TG(54:9),TG(53:2)]_FA18:2",1965.5401496887207,1642.8600997924805,2182.720165252685,1232.0200843811035,1636.720127105713,1687.4000968933103,1367.300090789795,1930.780128479004
"[TG(54:9),TG(53:2)]_FA18:3",1166.8800888061523,1219.8800773620603,1242.240077972412,1376.8000946044922,1177.5200843811035,1197.0400772094729,1181.6000862121582,1225.2000846862793
"[TG(54:9),TG(53:2)]_FA20:4",1285.7800903320312,1267.9600944519043,1265.2800903320312,1334.7600898742676,1247.0000839233398,1247.8000717163086,1287.860092163086,1248.120086669922
"[TG(54:9),TG(53:2)]_FA22:5",1459.320095062256,1399.3201026916504,1375.1800994873047,1377.6001014709473,1383.7000885009766,1378.6600914001465,1434.380107879639,1377.0000915527344
"[TG(54:9),TG(53:2)]_FA22:6",1643.0401191711426,1586.200107574463,1697.9801216125488,1583.520118713379,1550.560115814209,1516.1401100158691,1879.7201309204104,1654.0601196289062
"[TG(55:10),TG(54:3)]_FA14:0",1033.7800827026367,1049.8600769042969,1042.4800872802734,973.800075531006,1077.3000717163086,1142.9400825500488,1224.6000900268557,1231.4000778198242
"[TG(55:10),TG(54:3)]_FA16:0",24529.682300567627,24938.782291412357,29373.362369537357,6594.080406188965,12506.221271514893,11709.68073272705,60305.26415634155,38181.34250640869
"[TG(55:10),TG(54:3)]_FA16:1",3611.2601776123047,4564.180213928223,2028.200122833252,1416.7200965881348,1612.0801010131836,2380.920177459717,19782.481269836426,2896.620258331299
"[TG(55:10),TG(54:3)]_FA18:0",7987.960578918457,16855.021255493164,17333.440761566162,6688.400421142578,5094.7004318237305,9920.08081817627,15793.501075744629,10900.040756225586
"[TG(55:10),TG(54:3)]_FA18:1",81852.14685821533,31479.681972503666,138101.44788360596,71069.68279647827,16494.92064666748,29608.42210388184,128258.51037216188,264959.6264228821
"[TG(55:10),TG(54:3)]_FA18:2",30894.922004699707,38347.682720184326,51664.543407440186,10067.24055480957,20258.78149795532,23466.22105789185,35294.802211761475,59911.58324813843
"[TG(55:10),TG(54:3)]_FA18:3",1200.0800971984863,1307.960090637207,1244.680088043213,1453.9800987243652,1176.580078125,1384.1200981140137,1283.4000930786133,1301.0200881958008
"[TG(55:10),TG(54:3)]_FA20:4",1356.7600936889648,1310.2201042175293,1271.2200965881348,1401.980094909668,1324.6201095581057,1385.5400886535645,1283.840103149414,1464.9600982666016
"[TG(55:10),TG(54:3)]_FA22:5",1411.880111694336,1523.9401092529297,1454.4800987243652,1401.7800903320312,1439.0800971984863,1410.920093536377,1525.940113067627,1774.900119781494
"[TG(55:10),TG(54:3)]_FA22:6",1498.500114440918,1546.120101928711,1496.9801139831543,1497.6800918579102,1501.1401176452637,1537.480110168457,1540.840103149414,1495.800106048584
"[TG(55:11),TG(54:4)]_FA14:0",1153.860080718994,1029.0200843811035,977.0200691223145,1029.7200775146484,1034.7600708007812,1084.8200759887695,1190.8400917053225,983.9800796508788
"[TG(55:11),TG(54:4)]_FA16:0",21902.081241607662,22112.26217269897,29323.562076568604,7497.68053817749,12453.680870056152,11226.320556640623,57362.06369018555,31148.861888885494
"[TG(55:11),TG(54:4)]_FA16:1",4356.50032043457,5457.140331268311,2467.020160675049,3178.500213623047,1722.100128173828,2982.4002075195312,21229.96180343628,3111.100196838379
"[TG(55:11),TG(54:4)]_FA18:0",3869.7802696228023,3726.700328826904,10785.2607421875,9867.940780639648,2007.6801109313965,5698.36043548584,6714.300556182861,4980.120349884033
"[TG(55:11),TG(54:4)]_FA18:1",94373.72806930542,45435.88362121582,226666.932598114,150991.04914855957,18750.721225738525,42599.16287231445,150149.58918380737,287446.0825691223
"[TG(55:11),TG(54:4)]_FA18:2",108530.8888206482,137776.19317245483,241145.67120361328,44459.64371871948,72397.5044555664,101025.96774291992,138318.409198761,281788.73023986816
"[TG(55:11),TG(54:4)]_FA18:3",1849.4001159667969,2022.820125579834,2254.8001747131348,4197.540203094482,1689.860122680664,4335.640254974365,4165.740325927734,2217.180145263672
"[TG(55:11),TG(54:4)]_FA20:4",2329.5601234436035,2655.3002166748047,2668.920234680176,2750.340202331543,1806.5201416015625,3949.980236053467,3954.360221862793,2451.560188293457
"[TG(55:11),TG(54:4)]_FA22:5",1594.8801193237305,1648.5801124572754,1806.4401092529297,1613.3801155090332,1601.0801124572754,1493.7401123046875,2273.9201469421387,1991.660144805908
"[TG(55:11),TG(54:4)]_FA22:6",1535.900104522705,1518.14009475708,1563.6001091003418,1497.660099029541,1570.9201126098633,1536.400104522705,1610.7001190185547,1573.1001091003418
"[TG(55:7),TG(54:0)]_FA14:0",1058.820068359375,1008.0800666809082,1030.0000762939453,1063.260082244873,1224.340087890625,1310.1800994873047,1084.4800834655762,1139.2200775146484
"[TG(55:7),TG(54:0)]_FA16:0",1226.160083770752,1482.4801063537598,1602.5601119995115,1574.700096130371,1358.2200965881348,1252.780086517334,2311.200149536133,1636.000099182129
"[TG(55:7),TG(54:0)]_FA16:1",1117.8800811767578,1103.3400764465332,1096.3800811767578,1054.2400817871094,1047.5600700378418,1099.2800788879397,1218.6600761413574,1049.4400634765625
"[TG(55:7),TG(54:0)]_FA18:0",1316.2801094055176,1594.1601066589355,1605.480125427246,1252.100082397461,1115.0800819396973,1306.8400955200195,1107.8000793457031,1284.1200942993164
"[TG(55:7),TG(54:0)]_FA18:1",1221.0800704956057,1071.8800659179688,1375.1000900268557,1142.1600799560547,1182.640079498291,1053.6000709533691,1311.1400756835938,1085.040069580078
"[TG(55:7),TG(54:0)]_FA18:2",1243.2600860595703,1313.860080718994,1411.220085144043,1280.7400932312012,1320.8800964355469,1309.0000839233398,1337.6800918579102,1399.7200965881348
"[TG(55:7),TG(54:0)]_FA18:3",1167.1800918579102,1167.12007522583,1168.0200843811035,1168.4600868225098,1189.4200859069824,1246.1200790405271,1170.9800910949707,1203.1800804138184
"[TG(55:7),TG(54:0)]_FA20:4",1553.1401100158691,1393.2000999450684,1587.6201133728027,1349.8200988769531,1268.5600814819336,1480.6000900268557,1529.4800987243652,1357.000099182129
"[TG(55:7),TG(54:0)]_FA22:5",1552.9601249694824,1587.980125427246,1485.6601028442385,1605.5401039123535,1523.7800903320312,1578.9601097106934,1731.9201126098633,1614.2001037597656
"[TG(55:7),TG(54:0)]_FA22:6",1953.9001426696775,1805.200138092041,2068.8201484680176,1875.5801315307615,2028.7601318359373,2147.2401542663574,1996.4201354980469,2124.540134429932
"[TG(55:8),TG(54:1)]_FA14:0",994.340072631836,1002.700065612793,1016.6800804138184,985.340072631836,976.340072631836,996.840072631836,1012.840072631836,992.540069580078
"[TG(55:8),TG(54:1)]_FA16:0",4923.840450286865,4065.800239562988,3646.800300598145,1758.060131072998,2978.0002059936523,2601.220142364502,10571.1409034729,6670.080543518066
"[TG(55:8),TG(54:1)]_FA16:1",1137.4000854492188,1198.4600868225098,1150.7000923156738,1174.8400802612305,1065.5200729370115,1166.0400848388672,1328.820087432861,1049.4200744628906
"[TG(55:8),TG(54:1)]_FA18:0",1736.0401191711426,3190.600257873535,2924.4602088928223,2227.880126953125,1362.5401039123535,1719.280143737793,2449.4801330566406,2398.1201972961426
"[TG(55:8),TG(54:1)]_FA18:1",2684.700218200684,1839.18013381958,2829.140205383301,2608.740173339844,1390.840103149414,1694.100112915039,3050.840190887451,5089.420383453369
"[TG(55:8),TG(54:1)]_FA18:2",1483.1001091003418,1568.620101928711,1481.8200988769531,1277.6400985717771,1207.560073852539,1367.800090789795,1493.960105895996,1567.1001205444336
"[TG(55:8),TG(54:1)]_FA18:3",1197.5600814819336,1214.7200813293457,1205.6000747680664,1168.800067901611,1173.2800750732422,1202.980079650879,1183.6400833129885,1169.8400764465332
"[TG(55:8),TG(54:1)]_FA20:4",1305.4400825500488,1290.6000900268557,1310.0800895690918,1300.8800811767578,1313.5600929260254,1342.6400985717771,1289.2600860595703,1295.1200828552246
"[TG(55:8),TG(54:1)]_FA22:5",1430.720115661621,1477.7401084899902,1375.7001037597656,1537.9801063537598,1391.1800994873047,1476.9801025390625,1460.9401092529297,1419.760097503662
"[TG(55:8),TG(54:1)]_FA22:6",1776.9601249694824,1796.1601333618164,2065.4001426696777,1672.3001022338867,1538.6401023864746,1867.360126495361,2012.12015914917,1667.960117340088
"[TG(55:9),TG(54:2)]_FA14:0",1038.160068511963,1063.3400650024414,986.9600715637208,992.6600799560548,1024.5600776672363,1004.3800735473632,1070.0400772094729,1041.700065612793
"[TG(55:9),TG(54:2)]_FA16:0",20947.340866088867,18119.98141479492,16471.58187866211,5802.980419158936,7839.640407562256,9615.980754852297,55756.18486404419,33665.862297058105
"[TG(55:9),TG(54:2)]_FA16:1",1828.6601333618164,1749.0601196289062,1197.340072631836,1053.4400749206543,1133.7600631713867,1371.1600952148438,5578.660438537598,1417.9600944519043
"[TG(55:9),TG(54:2)]_FA18:0",5292.500389099121,11966.481037139893,11285.9008102417,7343.260398864746,4209.08024597168,6943.440330505371,13218.54107284546,8661.760387420654
"[TG(55:9),TG(54:2)]_FA18:1",21412.52109527588,8776.480625152588,23750.521446228027,14188.701023101808,3846.680233001709,6312.540500640869,23960.64193344116,49896.36192321777
"[TG(55:9),TG(54:2)]_FA18:2",4923.040271759033,6465.560356140137,6129.140384674072,1587.3200912475586,2940.2601737976074,3861.2403450012207,3209.76016998291,6788.440509796143
"[TG(55:9),TG(54:2)]_FA18:3",1185.6600875854492,1185.1200828552246,1187.4800834655762,1188.9800758361816,1162.3000869750977,1233.2600860595703,1165.4400825500488,1225.6200828552246
"[TG(55:9),TG(54:2)]_FA20:4",1334.2200889587402,1376.440097808838,1334.560089111328,1619.9601135253906,1302.2800979614258,1719.8001174926758,1307.0400924682615,1436.6601066589355
"[TG(55:9),TG(54:2)]_FA22:5",1374.0001068115234,1380.9200973510742,1374.760108947754,1377.900089263916,1377.1400985717771,1413.3400955200195,1549.6201057434082,1454.320095062256
"[TG(55:9),TG(54:2)]_FA22:6",1561.260097503662,1499.0401229858398,1696.540126800537,1497.4401054382324,1581.3801193237305,1511.1200942993164,1611.760108947754,1542.8601150512695
"[TG(56:10),TG(55:3)]_FA14:0",1001.5800743103028,973.340072631836,999.7800750732422,990.800075531006,982.3800773620604,967.000057220459,970.4800643920898,1088.760082244873
"[TG(56:10),TG(55:3)]_FA16:0",1283.5200996398926,1256.2800827026367,1155.7600784301758,1136.9600830078125,1062.6800727844238,1114.8800735473633,1271.6200981140137,1179.8600845336914
"[TG(56:10),TG(55:3)]_FA16:1",1151.020092010498,1127.0800857543943,1175.080078125,1076.7000694274902,1053.1000709533691,1172.5200881958008,1487.0401077270508,1104.5200729370115
"[TG(56:10),TG(55:3)]_FA18:0",1047.920078277588,1018.9000663757324,1034.380069732666,1138.6800842285156,989.62007522583,999.0200729370116,968.6800689697266,978.4600791931152
"[TG(56:10),TG(55:3)]_FA18:1",1945.7201614379885,1399.260082244873,2038.8401489257808,1426.1601028442385,1089.920078277588,1384.8801040649414,1701.860107421875,2104.260124206543
"[TG(56:10),TG(55:3)]_FA18:2",1749.3401184082031,1687.1401290893557,1820.6601371765137,1392.06010055542,1569.4001121520996,1976.1001243591309,1667.2001190185547,1975.240146636963
"[TG(56:10),TG(55:3)]_FA18:3",1250.7000846862793,1180.1000862121582,1241.2200775146484,1282.4200820922852,1216.180088043213,1274.7600860595703,1243.4800910949707,1169.040069580078
"[TG(56:10),TG(55:3)]_FA20:4",1285.4800872802734,1342.1800956726074,1276.7400970458984,1334.8200988769531,1289.7600898742676,1270.5800857543943,1247.9600944519043,1277.1800956726074
"[TG(56:10),TG(55:3)]_FA22:5",1428.1001091003418,1373.7601051330566,1409.6800956726074,1437.6800994873047,1385.6800994873047,1419.500087738037,1374.6601028442385,1409.9001121520996
"[TG(56:10),TG(55:3)]_FA22:6",1628.7801246643066,1625.2001113891602,1804.9801483154297,1551.5201148986816,1723.9001235961914,1750.7201118469238,2324.5401573181152,1661.8601150512695
"[TG(56:11),TG(55:4)]_FA14:0",1015.9000701904296,992.7200775146484,974.8800773620604,972.9600715637208,1003.640064239502,974.0800628662108,970.100067138672,969.0400733947754
"[TG(56:11),TG(55:4)]_FA16:0",1049.8400764465332,1206.960090637207,1289.1000938415527,962.9600791931152,1049.3600769042969,991.1200675964355,1427.4600982666016,1099.0200805664062
"[TG(56:11),TG(55:4)]_FA16:1",1083.0000686645508,1059.52006149292,1239.3000831604004,1053.3200645446775,1048.1000595092771,1048.5600776672363,1128.5200805664062,1095.6400756835938
"[TG(56:11),TG(55:4)]_FA18:0",1074.1400833129885,1045.340068817139,997.8600692749023,1034.1800804138184,971.9200630187988,975.460075378418,975.4600791931152,969.2000694274902
"[TG(56:11),TG(55:4)]_FA18:1",1645.8601188659668,1254.2000885009766,1831.5801239013672,1463.100112915039,1250.1000938415527,1180.8000717163086,1273.9000968933103,1830.5201377868648
"[TG(56:11),TG(55:4)]_FA18:2",1747.6001205444336,2255.7801780700684,2978.980251312256,1789.8801307678225,1894.5601348876955,1863.0001258850095,1700.560115814209,2651.880176544189
"[TG(56:11),TG(55:4)]_FA18:3",1188.720085144043,1167.840087890625,1261.4600830078125,1307.3600959777832,1163.4400787353516,1214.6200828552246,1269.0000839233398,1190.000087738037
"[TG(56:11),TG(55:4)]_FA20:4",1273.620101928711,1248.420093536377,1249.6000900268557,1259.6200828552246,1247.1200981140137,1246.5600776672363,1247.8200912475586,1263.7800903320312
"[TG(56:11),TG(55:4)]_FA22:5",1382.5800971984863,1373.840106964111,1430.8001022338867,1379.2800941467283,1374.740089416504,1378.800090789795,1407.7200889587402,1374.260097503662
"[TG(56:11),TG(55:4)]_FA22:6",1498.2201080322266,1500.4401016235352,1551.6201171875,1537.800106048584,1522.0401039123535,1514.2201118469238,1688.3801231384275,1549.7201118469238
"[TG(56:12),TG(55:5)]_FA14:0",973.3000679016112,1012.340072631836,984.0200691223145,973.3800773620604,993.0400733947754,1022.12007522583,970.720069885254,968.8600692749023
"[TG(56:12),TG(55:5)]_FA16:0",1294.6400833129885,1086.0200653076172,1191.740077972412,1144.260082244873,1042.5800743103027,1115.4600715637207,1419.9401054382324,1013.320068359375
"[TG(56:12),TG(55:5)]_FA16:1",1100.0000801086426,1092.1200675964355,1072.1000785827637,1077.1400756835938,1046.6000747680664,1069.7800750732422,1275.3400955200195,1063.140079498291
"[TG(56:12),TG(55:5)]_FA18:0",970.6000709533693,988.4800720214844,970.6000785827636,1019.6200828552246,970.8800659179688,969.2600708007812,968.9200744628906,969.1600646972656
"[TG(56:12),TG(55:5)]_FA18:1",1298.3600845336914,1178.3400917053225,1303.1600914001465,1173.8600769042969,1119.5600700378418,1171.5600852966309,1294.6400871276855,1427.0000953674316
"[TG(56:12),TG(55:5)]_FA18:2",1624.56010055542,2136.660140991211,2552.9601669311523,1297.0400924682615,1629.9401206970217,1434.9201126098633,1318.800090789795,2033.4201354980469
"[TG(56:12),TG(55:5)]_FA18:3",1180.4200859069824,1167.6000938415527,1182.4400749206543,1433.3001098632812,1169.940086364746,1190.3600845336914,1223.2000846862793,1169.9000778198242
"[TG(56:12),TG(55:5)]_FA20:4",1506.8201141357422,1531.4601097106934,1249.0000915527344,1650.7801208496094,1258.4600982666016,1648.8401260375977,1396.9800910949707,1375.3201026916504
"[TG(56:12),TG(55:5)]_FA22:5",1451.2600936889648,1454.5601081848145,1417.3600959777832,1509.1001052856443,1453.1401023864746,1631.5001182556152,1571.5801010131836,1404.7200965881348
"[TG(56:12),TG(55:5)]_FA22:6",1533.5801010131836,1564.8001022338867,1600.58012008667,1498.9201126098633,1539.440113067627,1497.9001083374023,1590.6401100158691,1494.840103149414
"[TG(56:13),TG(55:6)]_FA14:0",1009.5800819396972,973.6800689697266,974.9000701904296,999.5600776672364,1050.7200813293457,1011.7200660705566,1023.0200805664062,969.2800598144532
"[TG(56:13),TG(55:6)]_FA16:0",1264.860088348389,1023.3400802612304,993.9600601196288,1044.840068817139,1052.8200721740725,1043.3000793457031,1386.6800842285156,1319.06010055542
"[TG(56:13),TG(55:6)]_FA16:1",1079.3800735473633,1090.4800872802734,1080.3200798034668,1054.0200805664062,1047.440071105957,1118.860080718994,1154.260082244873,1068.2400665283203
"[TG(56:13),TG(55:6)]_FA18:0",1083.840072631836,1030.580078125,1027.5200805664062,1086.700080871582,994.9600715637208,969.3000679016112,967.9200706481934,1055.980079650879
"[TG(56:13),TG(55:6)]_FA18:1",1245.7600860595703,1061.2200775146484,1126.5200843811035,1079.440071105957,1057.0200729370115,1080.8600769042969,1110.04008102417,1089.360080718994
"[TG(56:13),TG(55:6)]_FA18:2",1393.900104522705,1324.5800819396973,1781.3201293945312,1174.1600799560547,1276.3200759887695,1392.700096130371,1380.0800971984863,1729.6201171875
"[TG(56:13),TG(55:6)]_FA18:3",1166.7600784301758,1167.6400871276855,1252.1200904846191,1188.7600936889648,1187.0800857543943,1246.0400924682615,1208.940097808838,1169.3400764465332
"[TG(56:13),TG(55:6)]_FA20:4",1406.1600875854492,1482.9800987243652,1447.980110168457,1495.4600982666016,1365.6600914001465,1877.3201370239256,1657.1801071166992,1586.0201263427734
"[TG(56:13),TG(55:6)]_FA22:5",1714.600128173828,1558.7801246643066,1725.8801193237305,1579.8401107788086,1480.7001037597656,1517.7800941467283,1753.58012008667,1587.8001174926758
"[TG(56:13),TG(55:6)]_FA22:6",1580.040111541748,1600.7601051330566,1642.9601211547852,1671.6201133728027,1534.840106964111,1584.6601104736328,1711.6801261901855,1495.9401016235352
[TG(56:6)]_FA14:0,1087.340087890625,999.1600723266602,974.420066833496,973.6000747680664,1051.280071258545,966.8400573730468,1129.9400749206543,1068.500072479248
[TG(56:6)]_FA16:0,9560.860618591309,6357.900413513184,12164.821113586426,5642.120449066162,6513.120639801025,2845.000171661377,35193.942779541016,15043.360717773438
[TG(56:6)]_FA16:1,1510.7601051330566,1821.620128631592,1241.0400848388672,1346.9000854492188,1061.5400619506836,1496.020107269287,4335.660335540772,1330.920093536377
[TG(56:6)]_FA18:0,1344.840106964111,1547.3601188659668,1245.3000869750977,2370.60018157959,1145.5000762939453,1428.780101776123,2301.500156402588,1448.6201133728027
[TG(56:6)]_FA18:1,7822.420650482178,3650.800239562988,14947.781219482422,9411.620761871338,2432.7001762390137,2745.0602264404297,11252.340816497805,12697.200721740724
[TG(56:6)]_FA18:2,9599.040885925291,13561.340774536133,24524.422218322758,5855.040367126465,8161.08073425293,8334.340595245361,10174.440799713137,18420.20141983032
[TG(56:6)]_FA18:3,1541.8201179504397,1537.840106964111,1945.5601539611816,2820.600215911865,1644.0001258850098,2012.540138244629,2290.880138397217,1906.5601348876955
[TG(56:6)]_FA20:4,5026.100387573242,7651.920547485352,6017.60026550293,10583.120971679688,3738.140228271485,11000.320781707764,10896.900703430176,5818.800579071045
[TG(56:6)]_FA22:5,9217.70051574707,10703.160957336426,15049.261241912842,6916.340488433838,7481.020496368408,10733.580703735352,37051.30257797241,16868.88133239746
[TG(56:6)]_FA22:6,3224.4402618408203,2413.3001556396484,3995.180316925049,2079.5001525878906,2688.8601570129395,3261.8602294921875,10313.180431365969,4288.720264434814
"[TG(56:7),TG(55:0)]_FA14:0",1069.1000747680664,1008.3000717163086,1030.9000816345217,1038.4600715637207,1195.7200927734375,1138.660083770752,1327.3400955200195,1190.5800857543943
"[TG(56:7),TG(55:0)]_FA16:0",11263.94080734253,7115.3206787109375,18012.261615753174,7528.420703887939,7402.900585174561,5613.260482788086,48433.743213653564,18415.361572265625
"[TG(56:7),TG(55:0)]_FA16:1",2485.960193634033,2367.1801948547363,2513.7001609802246,1356.3600997924805,1121.2600860595703,1745.6001319885254,8476.860301971436,1958.620128631592
"[TG(56:7),TG(55:0)]_FA18:0",1067.240077972412,1250.5000953674316,1373.2601127624512,1027.1400871276855,1005.0800743103028,1206.020092010498,1095.820087432861,1099.540069580078
"[TG(56:7),TG(55:0)]_FA18:1",5180.820266723633,2709.4001808166504,9969.46070098877,6785.560302734375,1989.980167388916,2630.680229187012,7994.220523834228,9586.260906219482
"[TG(56:7),TG(55:0)]_FA18:2",11737.36107635498,14869.641204833984,28916.00159072876,7284.040451049805,9880.340812683104,9378.640689849854,10916.800884246826,21461.10129165649
"[TG(56:7),TG(55:0)]_FA18:3",1633.0601196289062,1614.0601196289062,1885.3401489257808,3557.46032333374,1399.0800895690918,2161.68017578125,2300.880157470703,1732.8801193237305
"[TG(56:7),TG(55:0)]_FA20:4",6692.540374755859,9836.18070602417,11373.760780334473,18099.56113052368,3881.500301361084,14483.920742034912,13478.5212059021,7417.04044342041
"[TG(56:7),TG(55:0)]_FA22:5",11361.080951690674,12001.320877075195,25207.56185531616,14498.540927886965,7687.080516815186,14587.141040802002,37063.06298446655,17721.801219940186
"[TG(56:7),TG(55:0)]_FA22:6",22002.18125152588,24089.261737823486,41179.94357299805,11948.921028137209,16583.661140441895,28333.12203979492,132701.7904548645,39062.82239151001
"[TG(56:8),TG(55:1)]_FA14:0",1012.5200805664062,1003.920078277588,997.8600692749023,990.7600784301758,996.3800735473632,1008.9400672912598,1164.8000869750977,1064.4800834655762
"[TG(56:8),TG(55:1)]_FA16:0",6570.840347290039,4359.540279388428,13387.280826568604,7028.620452880859,4294.440246582031,3651.8002586364746,24339.301692962646,9951.560668945312
"[TG(56:8),TG(55:1)]_FA16:1",2322.4801712036133,2178.840171813965,1763.6601104736328,1542.840106964111,1353.6200981140137,2075.500141143799,9134.30048751831,1822.3401145935056
"[TG(56:8),TG(55:1)]_FA18:0",982.2000732421876,1089.2800750732422,1051.1400833129885,1029.6600875854492,1000.2400741577148,1042.4600715637207,1023.6800689697266,1019.1400871276855
"[TG(56:8),TG(55:1)]_FA18:1",1713.4201126098633,1520.020107269287,2472.6002082824707,2278.4601707458496,1273.660083770752,1345.7400932312012,2659.6801414489746,2557.4201469421387
"[TG(56:8),TG(55:1)]_FA18:2",7011.0003662109375,8358.04061126709,17565.78085708618,5882.120555877686,6591.200653076172,6355.520496368408,10592.540775299072,13290.68096923828
"[TG(56:8),TG(55:1)]_FA18:3",1500.6200942993164,1572.3000946044922,1495.6801109313965,2728.460235595703,1487.2401123046875,1810.6401252746584,2546.16019821167,1449.9401054382324
"[TG(56:8),TG(55:1)]_FA20:4",3250.760234832764,4518.480392456055,5892.280406951904,10836.240509033203,2213.900157928467,6915.980464935303,5076.560306549072,4130.520221710205
"[TG(56:8),TG(55:1)]_FA22:5",2736.580150604248,3186.9602432250977,4749.060230255127,4184.960262298584,2560.0801696777344,2916.320167541504,7980.960609436035,4395.200275421143
"[TG(56:8),TG(55:1)]_FA22:6",25454.201557159424,27890.722076416016,54149.28522491455,21660.18176651001,19759.80155944824,33522.84234237671,125133.43088150024,40342.04273223877
"[TG(56:9),TG(55:2)]_FA14:0",973.6600761413574,993.8200798034668,992.8000717163086,973.4600715637208,967.0600662231444,966.880069732666,970.420066833496,1042.9400672912598
"[TG(56:9),TG(55:2)]_FA16:0",1761.3601112365725,1294.5200805664062,1757.6401252746582,1257.3800811767578,1475.4601020812988,1287.5600814819336,2197.9601669311523,1735.4401321411133
"[TG(56:9),TG(55:2)]_FA16:1",1482.340106964111,1898.3201293945312,1756.6801300048828,1897.0401496887207,1099.0600776672363,1743.420108795166,6026.020503997803,2080.820156097412
"[TG(56:9),TG(55:2)]_FA18:0",1087.3400802612305,1121.3200721740725,1026.7600708007812,1079.3400802612305,995.1400833129884,1037.0800704956057,969.2600708007812,1045.8800773620603
"[TG(56:9),TG(55:2)]_FA18:1",1431.8400917053225,1159.7600860595703,1397.8200912475586,1471.780101776123,1098.5000839233398,1153.4000778198242,1261.9400939941406,1544.4401054382324
"[TG(56:9),TG(55:2)]_FA18:2",2126.7801475524902,2890.920223236084,3402.0002822875977,2079.920150756836,2483.0001792907715,2177.3001556396484,2209.020126342773,3857.860321044922
"[TG(56:9),TG(55:2)]_FA18:3",1197.3400764465332,1262.580078125,1412.2800903320312,2094.1001319885254,1459.3001098632812,1651.4001121520996,2066.580146789551,1469.4401054382324
"[TG(56:9),TG(55:2)]_FA20:4",1603.3201293945312,1400.920108795166,1950.3001441955569,2931.8401985168457,1532.8601150512695,2429.760162353516,1771.4801216125488,1609.320110321045
"[TG(56:9),TG(55:2)]_FA22:5",1447.9601097106934,1421.3600997924805,1616.800106048584,1453.0200996398926,1406.4200859069824,1457.0200996398926,1665.8401107788086,1603.3600997924805
"[TG(56:9),TG(55:2)]_FA22:6",5702.120349884033,6322.700286865234,9295.52082824707,5226.660293579102,3900.1003036499023,6947.340572357178,22274.642265319824,8448.4404296875
"[TG(57:10),TG(56:3)]_FA14:0",1012.8400688171388,982.1800765991212,974.9400672912598,1012.380069732666,966.9800682067872,966.5800704956056,969.700080871582,973.8800773620604
